,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
112,giveaway,Brendan Guhle,[96. 29.],2,11:09,ANA,DET,DET,17,ANA,24,0,0,8478425,Giveaway by Brendan Guhle
136,giveaway,John Gibson,[80.  2.],2,02:42,ANA,DET,DET,17,ANA,24,0,0,8476434,Giveaway by John Gibson
143,giveaway,Valtteri Filppula,[61. 32.],2,01:00,DET,ANA,DET,17,ANA,24,0,0,8470047,Giveaway by Valtteri Filppula
173,giveaway,Mike Green,[43. 25.],3,14:13,DET,ANA,DET,17,ANA,24,1,1,8471242,Giveaway by Mike Green
212,giveaway,Filip Hronek,[17. -1.],3,01:57,DET,ANA,DET,17,ANA,24,1,3,8479425,Giveaway by Filip Hronek
12,takeaway,Cam Fowler,[ 39. -18.],1,17:36,ANA,DET,DET,17,ANA,24,0,0,8475764,Takeaway by Cam Fowler
54,takeaway,Taro Hirose,[-41.  38.],1,04:26,DET,ANA,DET,17,ANA,24,0,0,8481433,Takeaway by Taro Hirose
94,takeaway,Tyler Bertuzzi,[67. -7.],2,15:06,DET,ANA,DET,17,ANA,24,0,0,8477479,Takeaway by Tyler Bertuzzi
116,takeaway,Tyler Bertuzzi,[12. 33.],2,10:33,DET,ANA,DET,17,ANA,24,0,0,8477479,Takeaway by Tyler Bertuzzi
124,takeaway,Troy Terry,[-50.  -1.],2,07:17,ANA,DET,DET,17,ANA,24,0,0,8478873,Takeaway by Troy Terry
161,takeaway,Nick Ritchie,[ 96. -12.],3,16:47,ANA,DET,DET,17,ANA,24,1,0,8477941,Takeaway by Nick Ritchie
166,takeaway,Ryan Getzlaf,[30. -7.],3,15:12,ANA,DET,DET,17,ANA,24,1,0,8470612,Takeaway by Ryan Getzlaf
183,takeaway,Ryan Getzlaf,[-34.  27.],3,10:09,ANA,DET,DET,17,ANA,24,1,2,8470612,Takeaway by Ryan Getzlaf
204,takeaway,Max Jones,[44.  9.],3,03:27,ANA,DET,DET,17,ANA,24,1,3,8479368,Takeaway by Max Jones
220,takeaway,Ryan Getzlaf,[-24.  25.],3,00:29,ANA,DET,DET,17,ANA,24,1,3,8470612,Takeaway by Ryan Getzlaf
7,giveaway,Ben Chiarot,[ 35. -37.],1,18:00,MTL,DET,MTL,8,DET,17,0,0,8475279,Giveaway by Ben Chiarot
21,giveaway,Anthony Mantha,[-63.  40.],1,15:47,DET,MTL,MTL,8,DET,17,0,0,8477511,Giveaway by Anthony Mantha
26,giveaway,Jeff Petry,[97.  1.],1,14:27,MTL,DET,MTL,8,DET,17,0,0,8473507,Giveaway by Jeff Petry
30,giveaway,Filip Hronek,[-62.  40.],1,13:31,DET,MTL,MTL,8,DET,17,0,0,8479425,Giveaway by Filip Hronek
41,giveaway,Filip Hronek,[-34. -36.],1,10:30,DET,MTL,MTL,8,DET,17,0,0,8479425,Giveaway by Filip Hronek
46,giveaway,Mike Green,[-96.   6.],1,09:41,DET,MTL,MTL,8,DET,17,0,0,8471242,Giveaway by Mike Green
47,giveaway,Ben Chiarot,[56. 35.],1,09:33,MTL,DET,MTL,8,DET,17,0,0,8475279,Giveaway by Ben Chiarot
50,giveaway,Danny DeKeyser,[-31. -34.],1,08:45,DET,MTL,MTL,8,DET,17,0,0,8477215,Giveaway by Danny DeKeyser
56,giveaway,Jeff Petry,[ 42. -15.],1,07:28,MTL,DET,MTL,8,DET,17,0,0,8473507,Giveaway by Jeff Petry
57,giveaway,Ben Chiarot,[36. 40.],1,07:19,MTL,DET,MTL,8,DET,17,0,0,8475279,Giveaway by Ben Chiarot
63,giveaway,Tomas Tatar,[21.  5.],1,06:13,MTL,DET,MTL,8,DET,17,0,1,8475193,Giveaway by Tomas Tatar
66,giveaway,Jonathan Bernier,[-65. -39.],1,05:39,DET,MTL,MTL,8,DET,17,0,1,8473541,Giveaway by Jonathan Bernier
73,giveaway,Max Domi,[ 38. -33.],1,04:43,MTL,DET,MTL,8,DET,17,0,1,8477503,Giveaway by Max Domi
85,giveaway,Joel Armia,[31. 34.],1,03:41,MTL,DET,MTL,8,DET,17,0,1,8476469,Giveaway by Joel Armia
109,giveaway,Madison Bowey,[-39.  38.],1,00:03,DET,MTL,MTL,8,DET,17,1,2,8477474,Giveaway by Madison Bowey
114,giveaway,Dennis Cholowski,[-4. 20.],2,17:50,DET,MTL,MTL,8,DET,17,1,2,8479395,Giveaway by Dennis Cholowski
124,giveaway,Jonathan Bernier,[ 69. -38.],2,16:29,DET,MTL,MTL,8,DET,17,1,2,8473541,Giveaway by Jonathan Bernier
141,giveaway,Justin Abdelkader,[63. 41.],2,14:22,DET,MTL,MTL,8,DET,17,2,2,8471716,Giveaway by Justin Abdelkader
149,giveaway,Jeff Petry,[ 33. -26.],2,12:53,MTL,DET,MTL,8,DET,17,2,2,8473507,Giveaway by Jeff Petry
160,giveaway,Christian Folin,[-78.  40.],2,09:43,MTL,DET,MTL,8,DET,17,2,2,8477850,Giveaway by Christian Folin
169,giveaway,Dennis Cholowski,[ 80. -32.],2,07:39,DET,MTL,MTL,8,DET,17,2,2,8479395,Giveaway by Dennis Cholowski
175,giveaway,Shea Weber,[-41. -37.],2,06:16,MTL,DET,MTL,8,DET,17,2,2,8470642,Giveaway by Shea Weber
191,giveaway,Mike Green,[-18.  22.],2,03:20,DET,MTL,MTL,8,DET,17,2,3,8471242,Giveaway by Mike Green
193,giveaway,Luke Glendening,[97. -8.],2,03:16,DET,MTL,MTL,8,DET,17,2,3,8476822,Giveaway by Luke Glendening
197,giveaway,Dylan Larkin,[ 64. -40.],2,02:17,DET,MTL,MTL,8,DET,17,2,3,8477946,Giveaway by Dylan Larkin
200,giveaway,Adam Erne,[-10.  18.],2,01:45,DET,MTL,MTL,8,DET,17,2,3,8477454,Giveaway by Adam Erne
211,giveaway,Mike Green,[-76.  39.],3,19:01,DET,MTL,MTL,8,DET,17,2,3,8471242,Giveaway by Mike Green
241,giveaway,Christoffer Ehn,[-31. -37.],3,13:56,DET,MTL,MTL,8,DET,17,2,3,8478036,Giveaway by Christoffer Ehn
248,giveaway,Madison Bowey,[-96.  12.],3,12:14,DET,MTL,MTL,8,DET,17,2,3,8477474,Giveaway by Madison Bowey
252,giveaway,Filip Hronek,[-29. -38.],3,11:47,DET,MTL,MTL,8,DET,17,2,3,8479425,Giveaway by Filip Hronek
254,giveaway,Adam Erne,[ 40. -19.],3,11:19,DET,MTL,MTL,8,DET,17,2,3,8477454,Giveaway by Adam Erne
264,giveaway,Tyler Bertuzzi,[-79.  42.],3,08:24,DET,MTL,MTL,8,DET,17,2,3,8477479,Giveaway by Tyler Bertuzzi
293,giveaway,Danny DeKeyser,[-30.  39.],3,01:40,DET,MTL,MTL,8,DET,17,2,3,8477215,Giveaway by Danny DeKeyser
296,giveaway,Danny DeKeyser,[-46.  39.],3,01:17,DET,MTL,MTL,8,DET,17,2,3,8477215,Giveaway by Danny DeKeyser
13,takeaway,Darren Helm,[ 90. -28.],1,17:22,DET,MTL,MTL,8,DET,17,0,0,8471794,Takeaway by Darren Helm
29,takeaway,Filip Hronek,[-47. -15.],1,13:35,DET,MTL,MTL,8,DET,17,0,0,8479425,Takeaway by Filip Hronek
97,takeaway,Jordan Weal,[-35.  21.],1,01:13,MTL,DET,MTL,8,DET,17,0,1,8475738,Takeaway by Jordan Weal
140,takeaway,Justin Abdelkader,[75. 40.],2,14:24,DET,MTL,MTL,8,DET,17,2,2,8471716,Takeaway by Justin Abdelkader
144,takeaway,Jonathan Drouin,[ 31. -37.],2,14:02,MTL,DET,MTL,8,DET,17,2,2,8477494,Takeaway by Jonathan Drouin
215,takeaway,Anthony Mantha,[ 30. -29.],3,18:24,DET,MTL,MTL,8,DET,17,2,3,8477511,Takeaway by Anthony Mantha
262,takeaway,Nate Thompson,[-62.  27.],3,08:42,MTL,DET,MTL,8,DET,17,2,3,8470775,Takeaway by Nate Thompson
269,takeaway,Anthony Mantha,[-36.  -5.],3,07:04,DET,MTL,MTL,8,DET,17,2,3,8477511,Takeaway by Anthony Mantha
271,takeaway,Luke Glendening,[-40. -36.],3,06:42,DET,MTL,MTL,8,DET,17,2,3,8476822,Takeaway by Luke Glendening
18,giveaway,Jake Muzzin,[-89. -21.],1,16:03,TOR,DET,DET,17,TOR,10,1,0,8474162,Giveaway by Jake Muzzin
19,giveaway,Tyler Bertuzzi,[-21.  39.],1,15:42,DET,TOR,DET,17,TOR,10,1,0,8477479,Giveaway by Tyler Bertuzzi
21,giveaway,Trevor Moore,[ 41. -21.],1,15:22,TOR,DET,DET,17,TOR,10,1,0,8479675,Giveaway by Trevor Moore
24,giveaway,Luke Glendening,[ 43. -33.],1,14:17,DET,TOR,DET,17,TOR,10,1,0,8476822,Giveaway by Luke Glendening
63,giveaway,William Nylander,[57.  3.],1,06:12,TOR,DET,DET,17,TOR,10,1,1,8477939,Giveaway by William Nylander
71,giveaway,Tyler Bertuzzi,[-38.  -8.],1,04:51,DET,TOR,DET,17,TOR,10,1,1,8477479,Giveaway by Tyler Bertuzzi
75,giveaway,Mitchell Marner,[51. 35.],1,04:04,TOR,DET,DET,17,TOR,10,1,1,8478483,Giveaway by Mitchell Marner
76,giveaway,Morgan Rielly,[-37.   8.],1,03:19,TOR,DET,DET,17,TOR,10,1,1,8476853,Giveaway by Morgan Rielly
78,giveaway,Patrik Nemeth,[64. 34.],1,03:00,DET,TOR,DET,17,TOR,10,1,1,8475747,Giveaway by Patrik Nemeth
81,giveaway,Dylan Larkin,[ 82. -36.],1,02:16,DET,TOR,DET,17,TOR,10,1,1,8477946,Giveaway by Dylan Larkin
90,giveaway,Mike Green,[-36.  22.],2,19:32,DET,TOR,DET,17,TOR,10,1,1,8471242,Giveaway by Mike Green
91,giveaway,Patrik Nemeth,[21. 18.],2,19:23,DET,TOR,DET,17,TOR,10,1,1,8475747,Giveaway by Patrik Nemeth
97,giveaway,Tyler Bertuzzi,[ 47. -38.],2,18:12,DET,TOR,DET,17,TOR,10,1,1,8477479,Giveaway by Tyler Bertuzzi
107,giveaway,Danny DeKeyser,[-90.  15.],2,16:01,DET,TOR,DET,17,TOR,10,1,1,8477215,Giveaway by Danny DeKeyser
140,giveaway,Rasmus Sandin,[-19. -14.],2,06:38,TOR,DET,DET,17,TOR,10,1,1,8480873,Giveaway by Rasmus Sandin
143,giveaway,Justin Holl,[57. 36.],2,06:13,TOR,DET,DET,17,TOR,10,1,1,8475718,Giveaway by Justin Holl
146,giveaway,Frederik Andersen,[ 21. -16.],2,04:21,TOR,DET,DET,17,TOR,10,1,1,8475883,Giveaway by Frederik Andersen
152,giveaway,Dennis Cholowski,[-85. -29.],2,03:46,DET,TOR,DET,17,TOR,10,1,1,8479395,Giveaway by Dennis Cholowski
158,giveaway,Jimmy Howard,[-70.  37.],2,01:35,DET,TOR,DET,17,TOR,10,1,1,8470657,Giveaway by Jimmy Howard
160,giveaway,Kasperi Kapanen,[-47.  10.],2,00:53,TOR,DET,DET,17,TOR,10,1,1,8477953,Giveaway by Kasperi Kapanen
182,giveaway,Anthony Mantha,[-47.  11.],3,15:38,DET,TOR,DET,17,TOR,10,1,2,8477511,Giveaway by Anthony Mantha
190,giveaway,Patrik Nemeth,[-49. -10.],3,14:19,DET,TOR,DET,17,TOR,10,1,2,8475747,Giveaway by Patrik Nemeth
234,giveaway,Frederik Andersen,[-78. -36.],3,06:15,TOR,DET,DET,17,TOR,10,2,4,8475883,Giveaway by Frederik Andersen
235,giveaway,Anthony Mantha,[-31.  12.],3,05:39,DET,TOR,DET,17,TOR,10,2,4,8477511,Giveaway by Anthony Mantha
243,giveaway,Mitchell Marner,[63. -3.],3,04:12,TOR,DET,DET,17,TOR,10,2,4,8478483,Giveaway by Mitchell Marner
244,giveaway,Jacob de la Rose,[35. 25.],3,03:30,DET,TOR,DET,17,TOR,10,2,4,8477455,Giveaway by Jacob de la Rose
247,giveaway,Dennis Cholowski,[-31. -15.],3,02:15,DET,TOR,DET,17,TOR,10,2,4,8479395,Giveaway by Dennis Cholowski
253,giveaway,Alexander Kerfoot,[13. 10.],3,00:05,TOR,DET,DET,17,TOR,10,2,5,8477021,Giveaway by Alexander Kerfoot
8,takeaway,Tyler Bertuzzi,[-61. -34.],1,18:03,DET,TOR,DET,17,TOR,10,0,0,8477479,Takeaway by Tyler Bertuzzi
41,takeaway,Anthony Mantha,[-72. -24.],1,10:27,DET,TOR,DET,17,TOR,10,1,0,8477511,Takeaway by Anthony Mantha
64,takeaway,Luke Glendening,[40. 32.],1,06:05,DET,TOR,DET,17,TOR,10,1,1,8476822,Takeaway by Luke Glendening
72,takeaway,Mitchell Marner,[-59. -25.],1,04:21,TOR,DET,DET,17,TOR,10,1,1,8478483,Takeaway by Mitchell Marner
98,takeaway,Anthony Mantha,[ 37. -36.],2,18:08,DET,TOR,DET,17,TOR,10,1,1,8477511,Takeaway by Anthony Mantha
154,takeaway,Jacob de la Rose,[-36.  -9.],2,02:49,DET,TOR,DET,17,TOR,10,1,1,8477455,Takeaway by Jacob de la Rose
157,takeaway,Justin Abdelkader,[-35.  22.],2,02:24,DET,TOR,DET,17,TOR,10,1,1,8471716,Takeaway by Justin Abdelkader
206,takeaway,John Tavares,[78. 24.],3,10:39,TOR,DET,DET,17,TOR,10,1,3,8475166,Takeaway by John Tavares
220,takeaway,Ilya Mikheyev,[-67.  22.],3,08:10,TOR,DET,DET,17,TOR,10,2,3,8481624,Takeaway by Ilya Mikheyev
245,takeaway,Jacob de la Rose,[ 22. -36.],3,03:26,DET,TOR,DET,17,TOR,10,2,4,8477455,Takeaway by Jacob de la Rose
27,giveaway,Elias Pettersson,[-64. -38.],1,13:21,VAN,DET,VAN,23,DET,17,0,1,8480012,Giveaway by Elias Pettersson
71,giveaway,Jordie Benn,[-97. -13.],1,01:38,VAN,DET,VAN,23,DET,17,1,1,8474818,Giveaway by Jordie Benn
104,giveaway,Troy Stecher,[24.  0.],2,13:25,VAN,DET,VAN,23,DET,17,3,1,8479442,Giveaway by Troy Stecher
118,giveaway,Quinn Hughes,[-79. -39.],2,10:37,VAN,DET,VAN,23,DET,17,3,1,8480800,Giveaway by Quinn Hughes
124,giveaway,Brandon Sutter,[-58. -38.],2,09:21,VAN,DET,VAN,23,DET,17,3,1,8474091,Giveaway by Brandon Sutter
126,giveaway,Trevor Daley,[17. 14.],2,08:41,DET,VAN,VAN,23,DET,17,3,1,8470110,Giveaway by Trevor Daley
165,giveaway,Mike Green,[-41. -38.],3,17:46,DET,VAN,VAN,23,DET,17,4,1,8471242,Giveaway by Mike Green
10,takeaway,Dennis Cholowski,[-95.  -2.],1,17:28,DET,VAN,VAN,23,DET,17,0,1,8479395,Takeaway by Dennis Cholowski
13,takeaway,Elias Pettersson,[ 1. 11.],1,16:17,VAN,DET,VAN,23,DET,17,0,1,8480012,Takeaway by Elias Pettersson
26,takeaway,Frans Nielsen,[-45. -16.],1,13:53,DET,VAN,VAN,23,DET,17,0,1,8470144,Takeaway by Frans Nielsen
47,takeaway,Anthony Mantha,[48. 39.],1,07:11,DET,VAN,VAN,23,DET,17,0,1,8477511,Takeaway by Anthony Mantha
74,takeaway,Tyler Myers,[-49.  11.],1,00:47,VAN,DET,VAN,23,DET,17,1,1,8474574,Takeaway by Tyler Myers
87,takeaway,Darren Helm,[37. 35.],2,18:16,DET,VAN,VAN,23,DET,17,2,1,8471794,Takeaway by Darren Helm
103,takeaway,Luke Glendening,[ 87. -26.],2,13:32,DET,VAN,VAN,23,DET,17,3,1,8476822,Takeaway by Luke Glendening
110,takeaway,Brock Boeser,[95. 11.],2,12:12,VAN,DET,VAN,23,DET,17,3,1,8478444,Takeaway by Brock Boeser
117,takeaway,Tyler Motte,[-30.  15.],2,11:27,VAN,DET,VAN,23,DET,17,3,1,8477353,Takeaway by Tyler Motte
138,takeaway,Quinn Hughes,[-38.  -9.],2,06:13,VAN,DET,VAN,23,DET,17,4,1,8480800,Takeaway by Quinn Hughes
141,takeaway,Tyler Myers,[  9. -40.],2,03:38,VAN,DET,VAN,23,DET,17,4,1,8474574,Takeaway by Tyler Myers
143,takeaway,Darren Helm,[-39. -37.],2,02:58,DET,VAN,VAN,23,DET,17,4,1,8471794,Takeaway by Darren Helm
144,takeaway,Tyler Myers,[-92. -36.],2,02:53,VAN,DET,VAN,23,DET,17,4,1,8474574,Takeaway by Tyler Myers
164,takeaway,Alexander Edler,[-26. -38.],3,18:52,VAN,DET,VAN,23,DET,17,4,1,8471303,Takeaway by Alexander Edler
175,takeaway,Brandon Sutter,[ 22. -16.],3,15:28,VAN,DET,VAN,23,DET,17,4,1,8474091,Takeaway by Brandon Sutter
5,giveaway,Darren Helm,[-65.  14.],1,18:47,DET,CGY,CGY,20,DET,17,0,0,8471794,Giveaway by Darren Helm
7,giveaway,Andreas Athanasiou,[-65.  20.],1,18:12,DET,CGY,CGY,20,DET,17,0,0,8476960,Giveaway by Andreas Athanasiou
22,giveaway,Filip Hronek,[-77.  39.],1,14:49,DET,CGY,CGY,20,DET,17,0,0,8479425,Giveaway by Filip Hronek
38,giveaway,Elias Lindholm,[ 9. 39.],1,10:44,CGY,DET,CGY,20,DET,17,0,0,8477496,Giveaway by Elias Lindholm
61,giveaway,Michael Frolik,[41. 10.],1,05:12,CGY,DET,CGY,20,DET,17,1,0,8473564,Giveaway by Michael Frolik
63,giveaway,Sean Monahan,[-54.  40.],1,04:46,CGY,DET,CGY,20,DET,17,1,0,8477497,Giveaway by Sean Monahan
116,giveaway,Andrew Mangiapane,[98.  5.],2,08:28,CGY,DET,CGY,20,DET,17,2,1,8478233,Giveaway by Andrew Mangiapane
120,giveaway,Noah Hanifin,[44. 34.],2,07:12,CGY,DET,CGY,20,DET,17,2,1,8478396,Giveaway by Noah Hanifin
126,giveaway,Dylan Larkin,[ 96. -26.],2,06:17,DET,CGY,CGY,20,DET,17,2,1,8477946,Giveaway by Dylan Larkin
133,giveaway,Andreas Athanasiou,[43. 38.],2,05:20,DET,CGY,CGY,20,DET,17,2,1,8476960,Giveaway by Andreas Athanasiou
138,giveaway,Dennis Cholowski,[ 48. -26.],2,04:07,DET,CGY,CGY,20,DET,17,2,1,8479395,Giveaway by Dennis Cholowski
161,giveaway,Johnny Gaudreau,[ 48. -40.],3,17:48,CGY,DET,CGY,20,DET,17,2,1,8476346,Giveaway by Johnny Gaudreau
190,giveaway,Noah Hanifin,[ 12. -33.],3,13:59,CGY,DET,CGY,20,DET,17,4,1,8478396,Giveaway by Noah Hanifin
203,giveaway,Johnny Gaudreau,[-22.  24.],3,10:34,CGY,DET,CGY,20,DET,17,5,1,8476346,Giveaway by Johnny Gaudreau
227,giveaway,Matthew Tkachuk,[-98.   6.],3,03:59,CGY,DET,CGY,20,DET,17,5,1,8479314,Giveaway by Matthew Tkachuk
229,giveaway,Sam Bennett,[-33.  -2.],3,03:00,CGY,DET,CGY,20,DET,17,5,1,8477935,Giveaway by Sam Bennett
235,giveaway,Noah Hanifin,[ 23. -30.],3,00:56,CGY,DET,CGY,20,DET,17,5,1,8478396,Giveaway by Noah Hanifin
6,takeaway,Andreas Athanasiou,[-60. -10.],1,18:16,DET,CGY,CGY,20,DET,17,0,0,8476960,Takeaway by Andreas Athanasiou
10,takeaway,Mark Jankowski,[ 56. -20.],1,17:33,CGY,DET,CGY,20,DET,17,0,0,8476873,Takeaway by Mark Jankowski
36,takeaway,Michael Frolik,[ 5. 27.],1,11:21,CGY,DET,CGY,20,DET,17,0,0,8473564,Takeaway by Michael Frolik
39,takeaway,Sean Monahan,[ -4. -40.],1,10:38,CGY,DET,CGY,20,DET,17,0,0,8477497,Takeaway by Sean Monahan
58,takeaway,Darren Helm,[78.  5.],1,05:38,DET,CGY,CGY,20,DET,17,1,0,8471794,Takeaway by Darren Helm
100,takeaway,Christoffer Ehn,[  4. -30.],2,13:01,DET,CGY,CGY,20,DET,17,1,0,8478036,Takeaway by Christoffer Ehn
115,takeaway,Andrew Mangiapane,[ 65. -18.],2,08:36,CGY,DET,CGY,20,DET,17,2,1,8478233,Takeaway by Andrew Mangiapane
143,takeaway,Michael Frolik,[97. -5.],2,02:32,CGY,DET,CGY,20,DET,17,2,1,8473564,Takeaway by Michael Frolik
210,takeaway,Jacob de la Rose,[-50. -38.],3,07:43,DET,CGY,CGY,20,DET,17,5,1,8477455,Takeaway by Jacob de la Rose
211,takeaway,Sam Bennett,[ 61. -16.],3,07:37,CGY,DET,CGY,20,DET,17,5,1,8477935,Takeaway by Sam Bennett
222,takeaway,Derek Ryan,[-88.   6.],3,05:12,CGY,DET,CGY,20,DET,17,5,1,8478585,Takeaway by Derek Ryan
2,giveaway,Valtteri Filppula,[38. 34.],1,19:35,DET,EDM,EDM,22,DET,17,0,0,8470047,Giveaway by Valtteri Filppula
44,giveaway,Oscar Klefbom,[-78. -10.],1,10:08,EDM,DET,EDM,22,DET,17,0,0,8476472,Giveaway by Oscar Klefbom
51,giveaway,Jonathan Bernier,[97.  0.],1,08:39,DET,EDM,EDM,22,DET,17,0,0,8473541,Giveaway by Jonathan Bernier
53,giveaway,Brandon Manning,[33. 39.],1,08:20,EDM,DET,EDM,22,DET,17,0,0,8475430,Giveaway by Brandon Manning
67,giveaway,Filip Hronek,[94.  6.],1,05:54,DET,EDM,EDM,22,DET,17,0,0,8479425,Giveaway by Filip Hronek
71,giveaway,James Neal,[92. -8.],1,04:38,EDM,DET,EDM,22,DET,17,0,0,8471707,Giveaway by James Neal
72,giveaway,Justin Abdelkader,[76. 22.],1,04:34,DET,EDM,EDM,22,DET,17,0,0,8471716,Giveaway by Justin Abdelkader
115,giveaway,Valtteri Filppula,[96. -2.],2,14:57,DET,EDM,EDM,22,DET,17,0,0,8470047,Giveaway by Valtteri Filppula
116,giveaway,Connor McDavid,[88. -9.],2,14:53,EDM,DET,EDM,22,DET,17,0,0,8478402,Giveaway by Connor McDavid
122,giveaway,Dylan Larkin,[ 48. -37.],2,13:42,DET,EDM,EDM,22,DET,17,0,0,8477946,Giveaway by Dylan Larkin
129,giveaway,Filip Hronek,[-92. -20.],2,12:29,DET,EDM,EDM,22,DET,17,0,0,8479425,Giveaway by Filip Hronek
144,giveaway,Mikko Koskinen,[94. -4.],2,08:42,EDM,DET,EDM,22,DET,17,1,0,8475156,Giveaway by Mikko Koskinen
146,giveaway,Ethan Bear,[94. 25.],2,08:00,EDM,DET,EDM,22,DET,17,1,0,8478451,Giveaway by Ethan Bear
158,giveaway,Patrik Nemeth,[-70. -25.],2,05:45,DET,EDM,EDM,22,DET,17,2,0,8475747,Giveaway by Patrik Nemeth
164,giveaway,Oscar Klefbom,[54. 19.],2,04:04,EDM,DET,EDM,22,DET,17,2,0,8476472,Giveaway by Oscar Klefbom
166,giveaway,Madison Bowey,[38. 21.],2,03:44,DET,EDM,EDM,22,DET,17,2,0,8477474,Giveaway by Madison Bowey
167,giveaway,Riley Sheahan,[70. -8.],2,03:38,EDM,DET,EDM,22,DET,17,2,0,8475772,Giveaway by Riley Sheahan
174,giveaway,Zack Kassian,[ 36. -35.],2,01:05,EDM,DET,EDM,22,DET,17,2,1,8475178,Giveaway by Zack Kassian
179,giveaway,Kris Russell,[-94.  18.],3,19:48,EDM,DET,EDM,22,DET,17,2,1,8471729,Giveaway by Kris Russell
183,giveaway,Valtteri Filppula,[ 91. -14.],3,19:25,DET,EDM,EDM,22,DET,17,2,1,8470047,Giveaway by Valtteri Filppula
186,giveaway,Dylan Larkin,[ 85. -22.],3,18:23,DET,EDM,EDM,22,DET,17,2,1,8477946,Giveaway by Dylan Larkin
189,giveaway,Adam Erne,[-43. -36.],3,17:44,DET,EDM,EDM,22,DET,17,2,1,8477454,Giveaway by Adam Erne
216,giveaway,Trevor Daley,[96. -7.],3,10:23,DET,EDM,EDM,22,DET,17,2,1,8470110,Giveaway by Trevor Daley
218,giveaway,Gaetan Haas,[-94.  19.],3,10:04,EDM,DET,EDM,22,DET,17,2,1,8481813,Giveaway by Gaetan Haas
219,giveaway,Danny DeKeyser,[-40.  38.],3,10:01,DET,EDM,EDM,22,DET,17,2,1,8477215,Giveaway by Danny DeKeyser
221,giveaway,Oscar Klefbom,[-59.  11.],3,09:31,EDM,DET,EDM,22,DET,17,2,1,8476472,Giveaway by Oscar Klefbom
225,giveaway,Matt Benning,[-59. -36.],3,08:20,EDM,DET,EDM,22,DET,17,2,1,8476988,Giveaway by Matt Benning
227,giveaway,Dylan Larkin,[-86.  16.],3,08:01,DET,EDM,EDM,22,DET,17,2,1,8477946,Giveaway by Dylan Larkin
228,giveaway,James Neal,[-72.  21.],3,07:59,EDM,DET,EDM,22,DET,17,2,1,8471707,Giveaway by James Neal
238,giveaway,Oscar Klefbom,[-96.   4.],3,06:16,EDM,DET,EDM,22,DET,17,2,1,8476472,Giveaway by Oscar Klefbom
246,giveaway,Taro Hirose,[-1. 39.],3,03:28,DET,EDM,EDM,22,DET,17,2,1,8481433,Giveaway by Taro Hirose
262,giveaway,Oscar Klefbom,[-82. -32.],3,00:06,EDM,DET,EDM,22,DET,17,2,1,8476472,Giveaway by Oscar Klefbom
14,takeaway,Tomas Jurco,[-61.  32.],1,17:50,EDM,DET,EDM,22,DET,17,0,0,8476430,Takeaway by Tomas Jurco
34,takeaway,Ryan Nugent-Hopkins,[-47. -31.],1,12:09,EDM,DET,EDM,22,DET,17,0,0,8476454,Takeaway by Ryan Nugent-Hopkins
75,takeaway,Tomas Jurco,[95. -3.],1,03:43,EDM,DET,EDM,22,DET,17,0,0,8476430,Takeaway by Tomas Jurco
77,takeaway,Tomas Jurco,[96. -6.],1,03:35,EDM,DET,EDM,22,DET,17,0,0,8476430,Takeaway by Tomas Jurco
82,takeaway,Patrik Nemeth,[  9. -29.],1,02:34,DET,EDM,EDM,22,DET,17,0,0,8475747,Takeaway by Patrik Nemeth
102,takeaway,Justin Abdelkader,[ 37. -18.],2,16:58,DET,EDM,EDM,22,DET,17,0,0,8471716,Takeaway by Justin Abdelkader
136,takeaway,Matt Benning,[61. 16.],2,10:28,EDM,DET,EDM,22,DET,17,1,0,8476988,Takeaway by Matt Benning
201,takeaway,Taro Hirose,[-95.  14.],3,14:18,DET,EDM,EDM,22,DET,17,2,1,8481433,Takeaway by Taro Hirose
211,takeaway,Connor McDavid,[-23.  12.],3,12:04,EDM,DET,EDM,22,DET,17,2,1,8478402,Takeaway by Connor McDavid
244,takeaway,Leon Draisaitl,[ 15. -23.],3,04:09,EDM,DET,EDM,22,DET,17,2,1,8477934,Takeaway by Leon Draisaitl
248,takeaway,Matt Benning,[-23. -35.],3,02:56,EDM,DET,EDM,22,DET,17,2,1,8476988,Takeaway by Matt Benning
254,takeaway,Leon Draisaitl,[-59.  -6.],3,01:17,EDM,DET,EDM,22,DET,17,2,1,8477934,Takeaway by Leon Draisaitl
255,takeaway,Connor McDavid,[-21.  -4.],3,01:07,EDM,DET,EDM,22,DET,17,2,1,8478402,Takeaway by Connor McDavid
22,giveaway,Dylan Larkin,[95. 12.],1,15:19,DET,VAN,DET,17,VAN,23,0,0,8477946,Giveaway by Dylan Larkin
25,giveaway,Tyler Bertuzzi,[-73.  17.],1,14:48,DET,VAN,DET,17,VAN,23,0,0,8477479,Giveaway by Tyler Bertuzzi
26,giveaway,Brandon Sutter,[ 47. -13.],1,14:30,VAN,DET,DET,17,VAN,23,0,0,8474091,Giveaway by Brandon Sutter
30,giveaway,Mike Green,[-57.  -3.],1,13:31,DET,VAN,DET,17,VAN,23,0,0,8471242,Giveaway by Mike Green
40,giveaway,Tyler Bertuzzi,[ 7. -4.],1,12:33,DET,VAN,DET,17,VAN,23,0,0,8477479,Giveaway by Tyler Bertuzzi
