"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,73,157.72,30.08,24.25,20.59,18.76,19.37,1.99,4.63,14.16,44.23,16.01,61.76,18.7,80.97,1.3,5.43,-2.64,-30.07,-45.75,-62.26,-4.13,14.08,89.52
"Craig Rivet","CRAIG.RIVET","08-09","BUF","D","R",1974-09-13,34,64,132.02,16.23,12.13,12.25,11.38,10.88,0.99,5.11,7.45,53.97,10.76,77.07,12.98,101.08,0.83,6.78,-4.12,-46.52,-66.3,-88.1,-5.95,13.3,90.53
"Craig Rivet","CRAIG.RIVET","09-10","BUF","D","R",1974-09-13,35,76,144.32,20.8,14.63,11.08,9.7,12.51,1.43,5.45,8.43,49.22,8.88,71.22,9.29,86.5,0.7,4.91,-4.02,-40.78,-62.34,-77.21,-4.21,16.96,88.93
"Curtis Brown","CURTIS.BROWN","07-08","S.J","C","L",1976-02-12,31,33,68.82,0,8.84,12.04,9.44,5.12,0,1.75,4.49,46.31,8.54,62.37,9.25,88.78,0.32,5.97,-1.75,-41.82,-53.84,-79.53,-5.65,0,96.22
"Curtis Glencross","CURTIS.GLENCROSS","08-09","CGY","L","L",1982-12-28,25,73,141.27,9.02,11.54,13.14,12.74,10.53,0.87,8.78,7.34,56.25,11.58,76.56,13.62,93.25,0.78,6.6,-7.91,-48.91,-64.98,-79.63,-5.83,11.86,84.39
"Curtis Glencross","CURTIS.GLENCROSS","09-10","CGY","L","L",1982-12-28,26,65,141.63,24.3,16.07,15.44,13.49,12.66,1.25,3.88,9.13,47.67,11.7,64.08,13.87,88.96,0.82,5.64,-2.64,-38.54,-52.38,-75.09,-4.82,13.64,91.86
"Curtis Glencross","CURTIS.GLENCROSS","10-11","CGY","L","L",1982-12-28,27,76,179.43,14.22,13.69,14.42,13.29,14.66,1.31,7.93,8.16,51.46,11.53,68.42,14.01,91.36,1.06,6.15,-6.61,-43.3,-56.89,-77.35,-5.1,16.1,84.6
"Curtis Glencross","CURTIS.GLENCROSS","11-12","CGY","L","L",1982-12-28,28,65,135.82,14.95,14.25,13.69,11.55,11.2,0.96,5.48,7.53,45.32,10.1,63.67,11.41,87.38,0.71,5.64,-4.51,-37.79,-53.57,-75.97,-4.93,12.79,87.91
"Curtis Lazar","CURTIS.LAZAR","15-16","OTT","C","R",1995-02-02,20,76,102.42,33.92,12.32,10.3,9.38,9.67,4.26,8.3,8.8,62.65,9.36,81.54,11.1,107.15,0.86,7.99,-4.04,-53.85,-72.18,-96.06,-7.14,48.37,86.76
"Curtis Lazar","CURTIS.LAZAR","19-20","BUF","C","R",1995-02-02,24,37,66.58,12.6,19.51,13.62,12.37,11.68,0.89,6.19,14.54,59.95,15.33,97.19,17.25,122.14,1.11,8.38,-5.3,-45.42,-81.86,-104.89,-7.27,6.14,89.67
"Curtis McKenzie","CURTIS.MCKENZIE","16-17","DAL","L","L",1991-02-22,25,51,52.18,26.18,15.47,16.84,14.9,16.02,2.36,6.65,9.14,49.94,15.56,76.82,17.57,100.37,1.48,7.77,-4.29,-40.8,-61.26,-82.8,-6.29,25.79,86.69
"Dainius Zubrus","DAINIUS.ZUBRUS","10-11","N.J","C","L",1978-06-16,32,78,50.8,17.48,17.38,17.25,17.36,6.3,1.28,6.02,7.76,36.89,10,47.99,12.53,59.66,0.31,4.57,-4.75,-29.13,-37.98,-47.13,-4.26,16.44,83.67
"Dainius Zubrus","DAINIUS.ZUBRUS","11-12","N.J","C","L",1978-06-16,33,80,158.98,42.63,15.85,13.69,12.13,13.94,1.92,2.59,8.66,45.97,10.26,64.71,12.35,89.44,0.94,5.8,-0.66,-37.31,-54.44,-77.09,-4.86,22.18,94.38
"Dainius Zubrus","DAINIUS.ZUBRUS","13-14","N.J","C","L",1978-06-16,35,82,175.67,0,9.86,8.51,8.63,4.4,0,3.42,5.45,49.83,6.29,67.67,8.16,86.37,0.29,6.38,-3.42,-44.38,-61.38,-78.21,-6.09,0,93.14
"Dainius Zubrus","DAINIUS.ZUBRUS","14-15","N.J","C","L",1978-06-16,36,73,100.55,8.21,10.2,9.22,7.98,9.48,0.6,6.74,6.44,56.74,7.21,71,8.86,102.12,0.76,7.24,-6.13,-50.29,-63.8,-93.26,-6.48,9.35,88.13
"Dale Weise","DALE.WEISE","18-19","PHI","R","R",1988-08-05,30,41,64.78,8.87,13.33,14.05,11.14,14.16,1,10.27,8.99,58.49,11.62,71.11,11.59,92.46,1.35,8.2,-9.27,-49.5,-59.49,-80.88,-6.84,11.12,82.44
"Dallas Drake","DALLAS.DRAKE","07-08","DET","R","L",1969-02-04,38,65,122.38,18.09,12.48,15.37,13.31,9.18,0.43,1.93,4.91,34.42,8.39,46.2,9.84,64.1,0.42,4.17,-1.51,-29.51,-37.81,-54.26,-3.75,8.69,94.39
"Dalton Prout","DALTON.PROUT","13-14","CBJ","D","R",1990-03-13,23,48,76.43,0,11.21,8.74,8.62,2.27,0,8.05,6.77,53.68,6.78,70.82,8.28,87.79,0.13,5.74,-8.05,-46.91,-64.04,-79.51,-5.61,0,85
"Dalton Prout","DALTON.PROUT","14-15","CBJ","D","R",1990-03-13,24,63,146.08,0,10.21,8.38,7.32,5.62,0,7.75,6.59,57.91,7.01,76.68,7.97,100.84,0.41,6.9,-7.75,-51.32,-69.66,-92.87,-6.49,0,86.62
"Dalton Prout","DALTON.PROUT","15-16","CBJ","D","R",1990-03-13,25,63,80.08,0,14.63,13.86,12.99,10.51,0,5.63,9.34,54.49,12.42,77.23,14.66,98.13,0.84,7.15,-5.63,-45.16,-64.81,-83.47,-6.31,0,89.67
"Damon Severson","DAMON.SEVERSON","14-15","N.J","D","R",1994-08-07,20,50,50.48,0,15.86,15.34,13.36,12.84,0,10.58,7.24,38.42,9.79,54.06,10.9,70.7,0.84,5.73,-10.58,-31.18,-44.26,-59.8,-4.89,0,72.46
"Damon Severson","DAMON.SEVERSON","18-19","N.J","D","R",1994-08-07,24,82,120.65,23.05,26.09,23.69,20.77,16.24,1.92,6.43,18.41,52.13,21.36,68.79,24.14,92.1,1.15,5.92,-4.5,-33.72,-47.43,-67.96,-4.77,10.46,87.67
"Damon Severson","DAMON.SEVERSON","19-20","N.J","D","R",1994-08-07,25,67,164.87,24.84,25.57,22.15,20.66,24.66,2.02,6.12,16.89,49.18,19.5,68.52,22.17,85.16,1.89,5.78,-4.1,-32.29,-49.02,-62.99,-3.89,11.98,87.55
"Dan Boyle","DAN.BOYLE","07-08","T.B","D","R",1976-07-12,31,37,96.57,7.73,13.76,10.74,9.15,8.52,0.58,6.9,7.76,48.64,8.33,69.28,9.71,96.38,0.48,5.21,-6.32,-40.88,-60.94,-86.67,-4.72,7.45,85.82
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,76,151.88,29.47,18.76,20.99,18.48,22.18,1.9,4.55,9.5,41.15,14.93,56.21,16.98,74.94,1.48,5.2,-2.65,-31.65,-41.27,-57.95,-3.72,20,88.95
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,74,176.37,8.19,17.07,15.41,13.99,14.05,0.34,3.85,9.68,47.03,12.19,66.92,13.82,84.97,1,6.1,-3.51,-37.35,-54.73,-71.15,-5.1,3.55,91.81
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,74,160.28,9.96,18.4,16.24,13.93,14.16,0.73,6.56,11.29,50.06,14.08,72.6,16.02,99.03,1.05,6.38,-5.84,-38.77,-58.53,-83,-5.32,6.43,86.89
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,76,118.48,5.17,12.55,12.73,9.89,7.21,0.55,10.02,6.68,46.6,9.95,68.21,10.42,94.92,0.45,5.8,-9.48,-39.91,-58.27,-84.5,-5.35,8.18,78.49
"Dan Boyle","DAN.BOYLE","12-13","S.J","D","R",1976-07-12,36,42,50.18,17.34,11.45,10.43,11.49,5.43,1.18,5.64,5.43,41.97,6.58,56.48,10.22,78.72,0.29,5,-4.46,-36.54,-49.91,-68.5,-4.71,21.81,86.55
"Dan Boyle","DAN.BOYLE","14-15","NYR","D","R",1976-07-12,38,64,54.67,19.57,28.32,25.76,19.86,24.48,1.3,5.32,13.89,35.16,16.39,47.23,17.38,70.14,1.3,3.99,-4.03,-21.27,-30.84,-52.76,-2.7,9.32,84.86
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,82,188.33,12.26,19.4,16.63,14.62,17.57,0.59,4.24,7.84,32.56,9.71,48.7,12.24,71.46,0.88,4.11,-3.65,-24.72,-38.99,-59.22,-3.23,7.56,86.98
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,81,185.35,32.29,16.32,15.44,13.62,14.73,1.03,2.17,8.31,42.61,11.19,61.31,12.47,79.06,1.02,5.92,-1.13,-34.3,-50.12,-66.59,-4.9,12.43,94.92
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,81,271.43,0,14.72,13.57,13.02,11.95,0,5.33,7.96,46.12,10.9,69.37,13.99,93.41,0.86,6.37,-5.33,-38.16,-58.47,-79.43,-5.5,0,88.44
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,78,249.03,19.98,15.75,14.52,13.14,13.97,1.68,6.74,9.86,52.75,12.46,73.38,15.87,104.9,1.09,6.74,-5.05,-42.89,-60.92,-89.03,-5.64,17.05,87.23
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,81,260.32,12.57,14.86,13.15,10.64,8.89,0.71,4.95,8.08,46.3,10.18,67.23,12.14,101.92,0.64,6.52,-4.24,-38.22,-57.05,-89.79,-5.88,8.81,89.3
"Dan Girardi","DAN.GIRARDI","12-13","NYR","D","R",1984-04-29,28,45,133.32,11.76,11.8,11.87,10.78,12.02,1.32,9.92,7.28,54.38,9.57,71.05,11.73,97.11,0.96,7.02,-8.6,-47.1,-61.48,-85.37,-6.06,18.18,81.75
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,79,214,25.63,15.14,13.64,12.7,12.88,1.71,4.96,9.22,51.65,10.91,69.09,14.14,97.24,0.94,6.39,-3.25,-42.43,-58.18,-83.1,-5.45,18.56,90.39
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,81,214.38,26.37,23.81,21.57,20.58,16.54,1.48,4.13,13.22,42.3,16.3,59.26,20.34,78.46,1.02,5.14,-2.65,-29.08,-42.96,-58.12,-4.12,11.2,90.23
"Dan Girardi","DAN.GIRARDI","15-16","NYR","D","R",1984-04-29,31,68,192.37,7.25,17.01,15.47,12.21,16.61,0.6,7.7,10.61,51.75,12.8,69.93,13.88,99.85,1.29,6.47,-7.1,-41.14,-57.13,-85.96,-5.18,5.67,85.11
"Dan Girardi","DAN.GIRARDI","16-17","NYR","D","R",1984-04-29,32,60,136.3,25.65,20.62,16.8,14.83,15.55,2.3,6.67,12.44,47.9,14.25,70.55,16.91,97.15,1.31,7.1,-4.37,-35.45,-56.3,-80.24,-5.79,18.5,86.07
"Dan Girardi","DAN.GIRARDI","17-18","T.B","D","R",1984-04-29,33,77,180.48,6.31,17.77,16.02,13.1,13.78,0.62,9.19,11.83,54.76,14.44,75.69,15.51,102.88,0.91,5.72,-8.57,-42.93,-61.25,-87.37,-4.8,5.23,83.22
"Dan Girardi","DAN.GIRARDI","18-19","T.B","D","R",1984-04-29,34,62,129.08,30.58,17.18,16.34,13.81,17.04,1.74,3.95,11.29,54.43,13.43,68.75,14.74,92.02,1.14,5.57,-2.21,-43.14,-55.32,-77.28,-4.43,15.4,92.75
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,78,291.23,16.15,18.25,18.33,15.36,12.65,0.9,4.67,9.24,41.39,12.79,57.02,13.81,76.08,0.69,4.77,-3.77,-32.15,-44.22,-62.28,-4.08,9.74,88.7
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,81,277.75,16.7,18.7,17.98,14.28,15.91,1.46,7.26,10.08,43.83,12.92,58.95,13.86,83.23,1.01,5.34,-5.81,-33.75,-46.03,-69.37,-4.33,14.45,83.43
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,77,189.47,3.95,9.34,10.9,10.87,6.94,0.34,8.33,5.61,54.39,8.63,70.55,11.38,93.35,0.47,6.33,-7.98,-48.79,-61.92,-81.97,-5.86,6.1,84.69
"Dan Hamhuis","DAN.HAMHUIS","10-11","VAN","D","L",1982-12-13,27,64,186.15,10.02,13.13,12.83,12.19,7.36,0.38,3.42,7.3,48.34,9.32,63.34,11.93,85.98,0.45,5.68,-3.04,-41.04,-54.01,-74.04,-5.23,5.21,92.93
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,81,231.15,25.54,15.09,14.94,13.82,10.36,1.35,3.93,9.43,53.05,11.51,65.51,13.95,87,0.72,6.26,-2.58,-43.62,-54.01,-73.04,-5.54,14.29,92.6
"Dan Hamhuis","DAN.HAMHUIS","12-13","VAN","D","L",1982-12-13,29,47,133.88,0,14.22,13.14,11.3,12.47,0,5.46,6.63,39.97,9.03,59.69,9.89,77.63,0.73,5.13,-5.46,-33.34,-50.66,-67.74,-4.4,0,86.34
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,79,226.32,12.27,14.49,12.1,11.86,9.1,0.74,5.29,6.63,39.14,8.54,62.02,11,81.76,0.54,5.35,-4.55,-32.5,-53.48,-70.76,-4.81,11.15,86.49
"Dan Hamhuis","DAN.HAMHUIS","14-15","VAN","D","L",1982-12-13,31,59,126.33,17.49,16.08,14.68,12.56,12.46,0.99,4.66,8.86,46.24,11.55,67.11,12.49,86.93,0.84,5.87,-3.67,-37.38,-55.56,-74.45,-5.03,11.15,89.92
"Dan Hamhuis","DAN.HAMHUIS","15-16","VAN","D","L",1982-12-13,32,58,139.63,9.84,10.6,10.93,9.5,12.75,0.74,6.81,6.35,53.58,8.37,68.16,9.53,90.74,0.86,5.88,-6.07,-47.23,-59.79,-81.21,-5.02,11.71,87.29
"Dan Hamhuis","DAN.HAMHUIS","16-17","DAL","D","L",1982-12-13,33,77,152.72,14.03,14.92,14.14,12.48,16.3,1.28,7.87,8.87,50.6,12.08,73.36,13.84,97.11,1.23,6.31,-6.58,-41.73,-61.28,-83.27,-5.08,14.48,84.45
"Dan Hamhuis","DAN.HAMHUIS","17-18","DAL","D","L",1982-12-13,34,79,200.9,9.49,18.48,15.47,12.16,14.68,0.89,8.48,12.09,53.3,13.93,76.09,14.25,103,1.16,6.72,-7.59,-41.22,-62.17,-88.75,-5.56,7.36,84.08
"Dan Hamhuis","DAN.HAMHUIS","18-19","NSH","D","L",1982-12-13,35,57,92.32,11.45,4.51,9.32,9,5.96,0.6,4.67,2.11,44.59,5.99,58.21,7.22,72.99,0.32,5.02,-4.07,-42.48,-52.23,-65.77,-4.71,28.7,89.52
"Dan Hamhuis","DAN.HAMHUIS","19-20","NSH","D","L",1982-12-13,36,59,141.38,20.65,15.1,13.95,11.13,11.82,2.05,7.89,10.6,59.62,13.12,80.94,13.14,104.99,0.93,6.9,-5.84,-49.02,-67.82,-91.84,-5.98,19.38,86.76
"Dan Hinote","DAN.HINOTE","07-08","STL","R","R",1977-01-30,30,58,108.65,16.41,15.71,14.7,14.25,11.47,0.65,3.32,6.23,33.45,8.47,49.16,11.57,69.66,0.61,4.69,-2.67,-27.21,-40.69,-58.08,-4.08,10.45,90.08
"Dan Hinote","DAN.HINOTE","08-09","STL","R","R",1977-01-30,31,50,127.03,7.23,9.08,9.19,7.37,7.25,0.41,5.27,5.25,52.55,7.55,74.66,8.53,107.17,0.49,6.28,-4.86,-47.3,-67.11,-98.64,-5.79,7.83,89.97
"Dana Tyrell","DANA.TYRELL","10-11","T.B","C","L",1989-04-23,21,78,130.53,0,19.57,16.35,14.5,17.37,0,3.37,9.21,37.84,11.54,59.04,13.35,78.73,0.84,3.98,-3.37,-28.63,-47.5,-65.38,-3.14,0,91.1
"Daniel Alfredsson","DANIEL.ALFREDSSON","07-08","OTT","R","R",1972-12-11,34,69,178.17,23.46,21.85,23.74,21.92,19.97,1.99,6.48,13.71,49.04,19.78,63.56,24.28,86.5,1.34,5.38,-4.5,-35.33,-43.78,-62.22,-4.04,14.49,86.78
"Daniel Alfredsson","DANIEL.ALFREDSSON","08-09","OTT","R","R",1972-12-11,35,78,178.07,20.54,20.67,21.94,19.7,18.27,1.38,5.33,11.55,44.33,16.26,57.86,18.98,77.36,1.08,4.85,-3.95,-32.78,-41.6,-58.37,-3.77,11.93,87.98
"Daniel Alfredsson","DANIEL.ALFREDSSON","09-10","OTT","R","R",1972-12-11,36,70,134.02,23.06,19.71,18.01,14.85,15.32,1.34,4.48,13.1,53.35,14.89,67.8,16.62,95.33,1.11,6.16,-3.14,-40.25,-52.9,-78.7,-5.05,10.26,91.6
"Daniel Alfredsson","DANIEL.ALFREDSSON","10-11","OTT","R","R",1972-12-11,37,51,99.87,8.14,13.31,14.82,12.61,11.97,0.65,7.32,8.39,54.63,12.12,69.71,12.77,88.48,0.87,6.4,-6.67,-46.24,-57.58,-75.71,-5.53,7.74,86.61
"Daniel Alfredsson","DANIEL.ALFREDSSON","11-12","OTT","R","R",1972-12-11,38,74,94.65,27.89,14.65,16.94,18.3,11.45,2.02,5.21,9.24,53.85,13.59,66.62,17.65,78.84,0.85,6.57,-3.19,-44.61,-53.03,-61.19,-5.72,21.81,90.32
"Daniel Alfredsson","DANIEL.ALFREDSSON","12-13","OTT","R","R",1972-12-11,39,47,74.55,19.91,23.14,21.02,21.61,20.69,0.75,3.01,13.73,45.59,15.91,59.8,20.03,72.67,1.3,5,-2.26,-31.86,-43.89,-52.64,-3.69,5.45,93.4
"Daniel Cleary","DANIEL.CLEARY","07-08","DET","R","L",1978-12-18,28,63,147.27,15.52,19.11,21.35,20.23,13.86,0.97,5.26,10.52,44.55,15.13,55.73,17.3,68.21,0.81,5.04,-4.29,-34.02,-40.6,-50.91,-4.23,9.18,88.2
"Daniel Cleary","DANIEL.CLEARY","08-09","DET","R","L",1978-12-18,29,73,146.43,0,7.12,6.81,9.3,1.55,0,8.3,3.73,48.65,4.54,62.07,8.44,82.39,0.09,5.48,-8.3,-44.93,-57.53,-73.95,-5.39,0,82.94
"Daniel Cleary","DANIEL.CLEARY","09-10","DET","R","L",1978-12-18,30,64,78.17,0,10.92,11.53,10.15,5.89,0,4.74,7.35,59.89,10.6,81.37,11.92,105.49,0.41,6.62,-4.74,-52.55,-70.77,-93.57,-6.21,0,92.09
"Daniel Cleary","DANIEL.CLEARY","10-11","DET","R","L",1978-12-18,31,68,79.52,19.34,15.8,15.13,15.56,11.44,0.89,3.71,8.82,47.02,12.04,67.53,15.94,86.52,0.81,6.31,-2.82,-38.2,-55.49,-70.58,-5.49,10.09,92.11
"Daniel Cleary","DANIEL.CLEARY","11-12","DET","R","L",1978-12-18,32,74,124.97,0,14.5,13.85,11.93,9.83,0,5.5,8.13,47.93,10.89,67.75,12.75,94.1,0.71,6.47,-5.5,-39.8,-56.86,-81.35,-5.77,0,88.52
"Daniel Cleary","DANIEL.CLEARY","12-13","DET","R","L",1978-12-18,33,45,52.55,14.41,7.64,7.02,6.31,5.49,1.15,6.85,4.58,55.36,5.55,73.5,6.63,98.5,0.35,6.1,-5.7,-50.79,-67.95,-91.87,-5.74,25.19,87.63
"Daniel Cleary","DANIEL.CLEARY","13-14","DET","R","L",1978-12-18,34,52,80.35,23.4,15.01,11.61,9.32,17.11,1.69,5.53,8.69,49.22,8.71,66.29,9.63,93.63,1.16,5.61,-3.84,-40.53,-57.59,-84,-4.45,19.42,88.77
"Daniel Paille","DANIEL.PAILLE","07-08","BUF","L","L",1984-04-15,23,75,131.82,21.71,18.07,14.52,14.76,10.35,1.46,5.25,10.76,48.8,12.64,74.42,15.92,91.95,0.68,5.91,-3.8,-38.04,-61.78,-76.03,-5.23,13.53,89.24
"Daniel Paille","DANIEL.PAILLE","08-09","BUF","L","L",1984-04-15,24,72,87.98,23.3,15.16,17.49,15.1,16.89,1.62,5.32,9.99,55.91,15.04,70.95,16.43,92.39,1.04,5.14,-3.7,-45.92,-55.91,-75.96,-4.09,16.18,90.49
"Daniel Paille","DANIEL.PAILLE","09-10","BOS","L","L",1984-04-15,25,73,149.58,14.16,17.1,16.2,14.79,14.83,0.77,4.69,10.47,50.77,13.32,68.88,15.39,88.67,1.05,6.06,-3.92,-40.3,-55.57,-73.28,-5.01,7.39,90.76
"Daniel Paille","DANIEL.PAILLE","10-11","BOS","L","L",1984-04-15,26,43,54.23,23.2,20.65,19.97,16.19,13.71,0.96,3.19,14.27,54.83,17.46,69.95,18.58,96.15,0.94,5.92,-2.22,-40.56,-52.49,-77.57,-4.98,6.74,94.19
"Daniel Paille","DANIEL.PAILLE","11-12","BOS","L","L",1984-04-15,27,66,92.15,20,13.01,13.79,14.58,10.33,1.3,5.21,7.08,47.36,11.17,69.85,14.49,84.89,0.6,5.2,-3.91,-40.28,-58.68,-70.4,-4.6,18.38,89
"Daniel Paille","DANIEL.PAILLE","12-13","BOS","L","L",1984-04-15,28,45,80.07,16.28,27.73,24.9,19.68,29.89,0.88,4.55,13.85,36.09,17.61,53.11,19.27,78.65,1.91,4.48,-3.66,-22.24,-35.5,-59.39,-2.57,6.39,87.4
"Daniel Paille","DANIEL.PAILLE","13-14","BOS","L","L",1984-04-15,29,70,105.72,8.95,19.5,18.74,16.26,18.17,0.67,6.82,10.96,45.24,14.59,63.27,17.46,89.88,1.12,5.06,-6.15,-34.28,-48.68,-72.42,-3.94,6.11,84.93
"Daniel Paille","DANIEL.PAILLE","14-15","BOS","L","L",1984-04-15,30,70,96.08,18.05,15.4,15.46,12.25,12.44,1.36,6.18,9.33,51.26,13.58,74.24,14.18,101.55,0.91,6.42,-4.82,-41.93,-60.67,-87.37,-5.51,14.59,87.94
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,73,67.75,0,20.49,17.69,17.81,19.33,0,3.77,10.46,40.6,13.97,65,18.17,83.84,1.12,4.66,-3.77,-30.14,-51.03,-65.67,-3.54,0,90.71
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,80,58.67,0,26.63,24.91,24.43,22.09,0,4.47,14.44,39.79,18.2,54.87,21.53,66.58,1.17,4.11,-4.47,-25.35,-36.66,-45.05,-2.95,0,88.77
"Daniel Winnik","DANIEL.WINNIK","07-08","ARI","C","L",1985-03-06,22,78,160.4,9.89,16.09,13.38,11.54,10.02,0.7,6.34,8.67,45.2,10.16,65.78,11.99,91.9,0.66,5.91,-5.64,-36.53,-55.62,-79.92,-5.25,8.03,85.97
"Daniel Winnik","DANIEL.WINNIK","08-09","ARI","C","L",1985-03-06,23,46,92.22,0,10.79,11.5,9.1,11.28,0,11.83,6.9,57.08,10.09,77.66,10.75,107.45,0.84,6.6,-11.83,-50.18,-67.57,-96.69,-5.76,0,79.27
"Daniel Winnik","DANIEL.WINNIK","09-10","ARI","C","L",1985-03-06,24,74,226.08,15.94,11.25,9.82,10.54,9.09,0.53,2.8,6.8,53.66,8.87,81.39,12.61,106.96,0.63,6.26,-2.27,-46.86,-72.52,-94.35,-5.63,7.8,94.78
"Daniel Winnik","DANIEL.WINNIK","10-11","COL","C","L",1985-03-06,25,80,213.22,8.74,16.01,14.26,13.3,8.34,0.81,8.43,10.61,55.63,13.58,81.65,16.01,104.36,0.66,7.3,-7.63,-45.03,-68.07,-88.35,-6.63,7.61,84.84
"Daniel Winnik","DANIEL.WINNIK","11-12","COL","C","L",1985-03-06,26,63,189.93,14.39,26.14,18.95,16.39,15.01,0.69,4.1,12.05,34.07,13.8,59.02,16.57,84.55,0.81,4.6,-3.41,-22.01,-45.22,-67.97,-3.78,5.71,87.97
"Daniel Winnik","DANIEL.WINNIK","12-13","ANA","C","L",1985-03-06,27,46,113.5,0,16.33,14.3,11.83,8.42,0,6.77,9.15,46.88,11.23,67.32,12.84,95.73,0.57,6.21,-6.77,-37.73,-56.08,-82.88,-5.64,0,85.56
"Daniel Winnik","DANIEL.WINNIK","13-14","ANA","C","L",1985-03-06,28,74,179.82,19.04,12.3,10.89,8.85,9.68,1.02,4.34,7.54,53.77,9.56,78.26,10.98,113.03,0.77,7.16,-3.32,-46.23,-68.7,-102.05,-6.39,13.54,91.93
"Daniel Winnik","DANIEL.WINNIK","14-15","PIT","C","L",1985-03-06,29,19,52.57,18.42,11.38,9.64,7.56,5.01,1.06,4.7,7.82,60.88,9.07,85.06,9.05,110.66,0.42,8,-3.64,-53.06,-75.99,-101.61,-7.58,13.58,92.28
"Daniel Winnik","DANIEL.WINNIK","14-15","TOR","C","L",1985-03-06,29,57,191.1,10.19,12.36,11.51,10.34,10.19,0.61,5.37,7.21,51.13,9.95,76.53,12.1,104.97,0.73,6.47,-4.76,-43.92,-66.57,-92.87,-5.74,8.45,89.51
"Daniel Winnik","DANIEL.WINNIK","15-16","TOR","C","L",1985-03-06,30,56,94.95,0,18.38,16.02,14.56,14.52,0,7.68,8.67,38.49,11.87,62.26,15.03,88.18,0.91,5.36,-7.68,-29.82,-50.39,-73.15,-4.45,0,80.05
"Daniel Winnik","DANIEL.WINNIK","16-17","WSH","C/L","L",1985-03-06,31,70,181.05,10.06,28.12,21.89,18.05,17.45,0.62,5.51,14.65,37.47,16.39,58.49,17.78,80.72,1.1,5.19,-4.89,-22.81,-42.1,-62.94,-4.09,4.21,85.3
"Daniel Winnik","DANIEL.WINNIK","17-18","MIN","L","L",1985-03-06,32,81,140.73,7.72,8.37,8.52,6.82,5.39,0.42,5.05,5.14,56.24,7.16,76.9,8.02,109.71,0.32,5.68,-4.63,-51.1,-69.74,-101.68,-5.36,8.22,91.02
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,65,136.2,13.27,13.33,11.58,9.88,9.46,0.92,5.99,7.37,47.9,8.37,63.93,10.4,94.83,0.68,6.54,-5.07,-40.53,-55.56,-84.43,-5.85,12.43,87.49
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,80,177.35,6.95,17.83,14.99,12.42,15.09,0.37,4.9,9.66,44.49,11.66,66.14,13.18,92.89,0.95,5.37,-4.53,-34.83,-54.48,-79.71,-4.41,3.78,89
"Danny Dekeyser","DANNY.DEKEYSER","15-16","DET","D","L",1990-03-07,25,77,198.68,3.71,9.37,9.92,8.83,9.56,0.3,7.76,4.64,44.85,7.11,64.62,8.65,89.25,0.65,6.17,-7.46,-40.22,-57.51,-80.6,-5.52,6.45,82.7
"Danny Dekeyser","DANNY.DEKEYSER","16-17","DET","D","L",1990-03-07,26,79,210.67,3.84,10.8,10.4,9.46,8.23,0.26,6.62,6.58,54.41,9.22,79.46,11.22,107.4,0.61,6.83,-6.36,-47.82,-70.24,-96.18,-6.22,4.02,87.82
"Danny Dekeyser","DANNY.DEKEYSER","17-18","DET","D","L",1990-03-07,27,64,136.57,13.17,15.77,14.36,13.17,11.41,1.26,8.29,10.47,55.93,12.72,75.88,15.25,100.57,0.9,6.96,-7.03,-45.46,-63.15,-85.32,-6.06,12,85.18
