"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Chris Clark","CHRIS.CLARK","08-09","WSH","R","R",1976-03-08,32,32,370.22,48.81,50.1,49.49,52.09,51.3,1.83,1.92,30.79,30.66,41.3,42.14,58.14,53.48,2.5,2.37,-0.09,0.13,-0.85,4.66,0.13,5.95,93.74
"Chris Clark","CHRIS.CLARK","09-10","CBJ","R","R",1976-03-08,33,35,421.95,32.11,43.86,43,42.89,39.61,1.38,2.91,24.63,31.53,31.77,42.11,41.46,55.21,1.66,2.54,-1.53,-6.9,-10.34,-13.74,-0.87,5.59,90.77
"Chris Clark","CHRIS.CLARK","09-10","WSH","R","R",1976-03-08,33,38,442.75,56.5,54.85,55.53,56.52,58.66,3.15,2.42,31.99,26.33,45.62,36.54,63.11,48.55,3.02,2.13,0.73,5.66,9.08,14.56,0.89,9.85,90.79
"Chris Clark","CHRIS.CLARK","10-11","CBJ","R","R",1976-03-08,34,53,776.05,40.57,40.86,42.08,41.52,43,1.74,2.55,22.75,32.92,32.31,44.46,41.96,59.1,2.02,2.67,-0.81,-10.18,-12.16,-17.14,-0.66,7.64,92.27
"Chris Conner","CHRIS.CONNER","07-08","DAL","R","L",1983-12-23,23,22,263.87,50.28,48.23,47.01,49.77,50.97,1.84,1.82,24.95,26.77,35.14,39.62,47.09,47.53,2.04,1.96,0.02,-1.83,-4.48,-0.44,0.08,7.38,93.2
"Chris Conner","CHRIS.CONNER","08-09","DAL","R","L",1983-12-23,24,38,415.45,45.1,47.93,48.9,51.36,49.22,2.72,3.31,27.19,29.54,38.01,39.72,51.99,49.24,2.14,2.21,-0.59,-2.35,-1.71,2.75,-0.07,10.01,88.78
"Chris Conner","CHRIS.CONNER","09-10","PIT","R","L",1983-12-23,25,8,76.75,43.9,53.32,48.62,48.41,46.45,2.45,3.13,34.51,30.21,43.25,45.7,58.59,62.43,2.2,2.53,-0.68,4.29,-2.45,-3.85,-0.34,7.09,89.65
"Chris Conner","CHRIS.CONNER","10-11","PIT","R","L",1983-12-23,26,60,709.07,56.5,55.67,54.86,55.91,55.25,2.29,1.77,31.71,25.25,42.82,35.24,59.53,46.95,2.15,1.74,0.53,6.46,7.58,12.59,0.41,7.23,93.01
"Chris Conner","CHRIS.CONNER","11-12","DET","R","L",1983-12-23,27,8,84.5,60.52,48.01,46.39,43.99,42.11,2.17,1.41,27.53,29.81,38.46,44.44,50.12,63.82,1.99,2.73,0.75,-2.28,-5.99,-13.7,-0.75,7.87,95.26
"Chris Conner","CHRIS.CONNER","12-13","ARI","R","L",1983-12-23,28,12,136.5,65.77,47.72,48.2,48.44,49.54,2.59,1.35,30.85,33.8,44.43,47.75,59.73,63.57,2.84,2.89,1.24,-2.95,-3.32,-3.84,-0.05,8.41,96.01
"Chris Conner","CHRIS.CONNER","13-14","PIT","R","L",1983-12-23,29,19,223.58,41.36,43.88,41.13,39.53,41.42,1.88,2.67,22.24,28.45,30.32,43.4,41.5,63.5,1.52,2.15,-0.79,-6.21,-13.07,-21.99,-0.63,8.46,90.62
"Chris Didomenico","CHRIS.DIDOMENICO","17-18","OTT","C","R",1989-02-20,28,24,282.87,50.78,51.33,51.38,51.2,56.75,3.33,3.23,30.16,28.6,43.7,41.34,58.41,55.67,2.81,2.14,0.1,1.56,2.35,2.75,0.67,11.04,88.72
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,82,1623.77,56.43,55.55,55.56,54.06,55.23,3.17,2.45,33.3,26.65,45.22,36.16,58.18,49.44,3.45,2.79,0.72,6.65,9.06,8.74,0.65,9.51,90.82
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,81,1639.87,50.36,51.23,52.17,52.78,50.9,2.83,2.79,32.86,31.29,46.36,42.51,60.78,54.37,3.58,3.46,0.04,1.58,3.85,6.41,0.13,8.62,91.07
"Chris Drury","CHRIS.DRURY","09-10","NYR","C","R",1976-08-20,33,77,1368.68,38.28,44.39,44.18,43.04,42.2,1.88,3.03,26.41,33.08,36.91,46.63,48.48,64.16,2.95,4.04,-1.15,-6.67,-9.73,-15.68,-1.09,7.13,90.83
"Chris Drury","CHRIS.DRURY","10-11","NYR","C","R",1976-08-20,34,24,288.38,44.88,40.28,42.8,41.81,44.21,2.01,2.47,25.17,37.32,36.55,48.85,46.49,64.72,2.8,3.54,-0.46,-12.15,-12.3,-18.23,-0.73,8,93.37
"Chris Durno","CHRIS.DURNO","09-10","COL","L","L",1980-10-31,28,41,306,57.89,47,45.39,44.56,44.77,1.92,1.4,26.63,30.04,32.5,39.1,43.78,54.47,1.83,2.26,0.52,-3.4,-6.6,-10.68,-0.43,7.21,95.35
"Chris Gratton","CHRIS.GRATTON","07-08","T.B","C","L",1975-07-05,32,60,762.25,49.91,52.01,53.35,52.17,56.66,2.75,2.76,28.28,26.09,39.13,34.22,51.62,47.33,2.38,1.82,-0.01,2.19,4.91,4.29,0.56,9.71,89.43
"Chris Gratton","CHRIS.GRATTON","08-09","CBJ","C","L",1975-07-05,33,6,58.58,100,49.77,54.35,48.24,55.6,2.18,0,24.4,24.62,34.22,28.74,41.8,44.84,1.37,1.1,2.18,-0.23,5.48,-3.04,0.28,8.94,100
"Chris Gratton","CHRIS.GRATTON","08-09","T.B","C","L",1975-07-05,33,18,194.37,19.72,36.48,36.61,37.22,31.45,0.95,3.87,21.98,38.26,28.92,50.07,37.96,64.04,1.49,3.26,-2.92,-16.28,-21.15,-26.08,-1.76,4.33,89.88
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,82,1471.45,60.46,50.93,52.01,51.64,53.29,3.22,2.11,31.13,30,43.61,40.25,59.84,56.04,2.94,2.58,1.12,1.13,3.36,3.8,0.36,10.35,92.97
"Chris Higgins","CHRIS.HIGGINS","08-09","MTL","L","L",1983-06-02,25,57,968.9,46.55,46.84,47.22,47.99,46.45,2.4,2.76,28.09,31.87,39.06,43.66,54.56,59.14,2.72,3.13,-0.36,-3.78,-4.6,-4.58,-0.41,8.55,91.34
"Chris Higgins","CHRIS.HIGGINS","09-10","CGY","L","L",1983-06-02,26,12,190.3,42.21,60.77,56.98,54.35,58.32,1.88,2.57,33.03,21.32,45.01,33.98,56.58,47.52,2.77,1.98,-0.69,11.71,11.03,9.06,0.79,5.69,87.93
"Chris Higgins","CHRIS.HIGGINS","09-10","NYR","L","L",1983-06-02,26,55,985,39.3,48.61,48.59,48.21,45.75,1.58,2.44,28.56,30.18,40.14,42.46,53.08,57.01,2.91,3.46,-0.86,-1.63,-2.32,-3.93,-0.54,5.52,91.93
"Chris Higgins","CHRIS.HIGGINS","10-11","FLA","L","L",1983-06-02,27,48,798.9,49.24,49.89,49.89,50.2,48.11,2.25,2.32,29.86,29.99,41.79,41.98,57.18,56.73,2.61,2.82,-0.07,-0.13,-0.19,0.45,-0.21,7.55,92.25
"Chris Higgins","CHRIS.HIGGINS","10-11","VAN","L","L",1983-06-02,27,14,211.63,54.52,55.07,56.06,57.19,52.95,2.38,1.98,37.78,30.82,50.72,39.76,68.66,51.39,2.82,2.51,0.39,6.95,10.97,17.27,0.31,6.29,93.57
"Chris Higgins","CHRIS.HIGGINS","11-12","VAN","L","L",1983-06-02,28,71,1158.4,59.52,53.27,54.6,55.41,52.54,3.43,2.33,33.09,29.03,45.32,37.68,61.49,49.47,2.78,2.51,1.1,4.06,7.63,12.01,0.27,10.36,91.97
"Chris Higgins","CHRIS.HIGGINS","12-13","VAN","L","L",1983-06-02,29,41,673.05,40.98,46.58,46.98,48.49,45.89,1.9,2.74,26.86,30.8,36.3,40.96,48.99,52.03,2.21,2.6,-0.84,-3.94,-4.67,-3.04,-0.39,7.08,91.11
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,78,1495.63,41.22,51.85,51.09,49.78,45,2.19,3.12,31.41,29.16,42.63,40.81,57.07,57.56,2.31,2.83,-0.93,2.25,1.81,-0.49,-0.51,6.97,89.3
"Chris Higgins","CHRIS.HIGGINS","14-15","VAN","L","L",1983-06-02,31,77,1215.92,50,50.27,49.89,49.09,47.38,2.63,2.63,30.86,30.53,41.35,41.54,54.56,56.58,2.64,2.93,0,0.33,-0.19,-2.01,-0.29,8.52,91.39
"Chris Higgins","CHRIS.HIGGINS","15-16","VAN","L","L",1983-06-02,32,33,454.68,25.91,41.02,40.89,41.65,37.15,1.29,3.69,26.07,37.48,34.21,49.45,45.28,63.44,2.03,3.43,-2.4,-11.41,-15.24,-18.16,-1.4,4.95,90.16
"Chris Kelly","CHRIS.KELLY","07-08","OTT","C","L",1980-11-11,26,75,1245.23,41.39,43.49,43.04,43.17,39.39,2.04,2.9,24.01,31.2,32.37,42.83,42.42,55.85,1.98,3.05,-0.85,-7.18,-10.46,-13.42,-1.07,8.51,90.72
"Chris Kelly","CHRIS.KELLY","08-09","OTT","C","L",1980-11-11,27,82,1279.2,30.63,43.59,42.41,40.98,39.46,1.45,3.28,22.77,29.46,30.45,41.35,40.58,58.45,1.75,2.69,-1.83,-6.69,-10.9,-17.87,-0.94,6.36,88.87
"Chris Kelly","CHRIS.KELLY","09-10","OTT","C","L",1980-11-11,28,81,1212.18,39.11,42.98,42.94,42.13,42.36,2.12,3.3,23.6,31.3,32.24,42.84,43.6,59.89,2.16,2.94,-1.18,-7.7,-10.6,-16.29,-0.78,8.98,89.45
"Chris Kelly","CHRIS.KELLY","10-11","BOS","C","L",1980-11-11,29,24,356.93,44.15,44.81,45.24,47.03,40.47,1.83,2.32,24.98,30.77,34.53,41.8,50.57,56.96,1.78,2.61,-0.49,-5.79,-7.27,-6.39,-0.84,7.34,92.46
"Chris Kelly","CHRIS.KELLY","10-11","OTT","C","L",1980-11-11,29,57,891.92,33.77,41.74,41.63,41.45,39.53,1.89,3.7,23.05,32.18,32.91,46.15,43.88,61.97,2.08,3.18,-1.81,-9.12,-13.24,-18.09,-1.1,8.18,88.5
"Chris Kelly","CHRIS.KELLY","11-12","BOS","C","L",1980-11-11,30,82,1208.3,59.13,47.69,48.28,48.06,48.1,3.13,2.16,28.22,30.95,38.72,41.47,51.68,55.86,2.21,2.38,0.97,-2.73,-2.75,-4.18,-0.17,11.08,93.02
"Chris Kelly","CHRIS.KELLY","12-13","BOS","C","L",1980-11-11,31,34,509.08,30.71,46.68,46.13,46.62,44.23,1.3,2.93,24.75,28.27,35.32,41.24,48.79,55.86,2.17,2.74,-1.63,-3.52,-5.93,-7.07,-0.57,5.25,89.62
"Chris Kelly","CHRIS.KELLY","13-14","BOS","C","L",1980-11-11,32,57,837.55,43.44,45.66,46.07,47.3,42.56,2.23,2.9,25.36,30.18,35.12,41.12,48.67,54.24,1.81,2.44,-0.67,-4.82,-6,-5.57,-0.63,8.8,90.38
"Chris Kelly","CHRIS.KELLY","14-15","BOS","C","L",1980-11-11,33,80,1211.27,45.81,47.15,46.89,46.98,46.86,1.99,2.35,25.77,28.89,36.01,40.8,48.65,54.91,2.09,2.37,-0.36,-3.12,-4.78,-6.25,-0.28,7.72,91.86
"Chris Kelly","CHRIS.KELLY","15-16","BOS","C","L",1980-11-11,34,11,143.95,61.72,42.99,38,36.66,44.33,3.92,2.43,22.58,29.95,28.12,45.89,36.99,63.91,1.88,2.35,1.49,-7.37,-17.77,-26.92,-0.48,17.35,91.89
"Chris Kelly","CHRIS.KELLY","16-17","OTT","C","L",1980-11-11,35,82,979,24.64,39.3,35.94,34.38,35.63,0.91,2.79,21.54,33.26,27.81,49.58,37.08,70.77,1.62,2.93,-1.88,-11.73,-21.77,-33.7,-1.31,4.23,91.61
"Chris Kelly","CHRIS.KELLY","17-18","ANA","C","L",1980-11-11,36,12,91.93,54.19,37.16,37.79,40.49,41.89,3.17,2.68,20.01,33.84,25.47,41.93,38.04,55.91,1.82,2.53,0.49,-13.83,-16.45,-17.86,-0.7,15.82,92.09
"Chris Kreider","CHRIS.KREIDER","12-13","NYR","C","L",1991-04-30,21,23,232.57,49.41,45.52,45.04,44.34,37.78,1.83,1.88,22.47,26.9,31.49,38.43,43.43,54.51,1.54,2.53,-0.04,-4.42,-6.94,-11.08,-0.99,8.16,93.02
"Chris Kreider","CHRIS.KREIDER","13-14","NYR","C","L",1991-04-30,22,66,1038.1,65.85,59.42,59.68,60.17,58.94,3.39,1.76,39.25,26.8,54.18,36.6,71.32,47.2,3.43,2.39,1.63,12.45,17.58,24.12,1.04,8.63,93.45
"Chris Kreider","CHRIS.KREIDER","14-15","NYR","C","L",1991-04-30,23,80,1256.92,68.84,56.19,55.7,56.23,57.65,3.36,1.52,35.41,27.6,48.61,38.66,64.9,50.51,3.34,2.45,1.84,7.81,9.95,14.39,0.89,9.48,94.49
"Chris Kreider","CHRIS.KREIDER","15-16","NYR","C","L",1991-04-30,24,79,1260.6,63.75,58.35,57.54,56.89,55.8,3.99,2.27,35.39,25.26,48.9,36.08,65.1,49.34,3.29,2.61,1.72,10.13,12.82,15.77,0.68,11.26,91.03
"Chris Kreider","CHRIS.KREIDER","16-17","NYR","C","L",1991-04-30,25,75,1275.37,61.59,61.23,60.93,60.44,63.72,3.66,2.28,37.05,23.45,52.26,33.51,68.63,44.93,3.61,2.06,1.38,13.59,18.75,23.71,1.56,9.88,90.27
"Chris Kreider","CHRIS.KREIDER","17-18","NYR","C","L",1991-04-30,26,58,905.87,60.99,56.7,57,56.94,60,3.81,2.44,37.22,28.42,52.31,39.45,68.32,51.66,3.72,2.48,1.37,8.79,12.85,16.66,1.24,10.24,91.42
"Chris Kreider","CHRIS.KREIDER","18-19","NYR","C","L",1991-04-30,27,79,1375.07,60.06,55.02,55.36,54.61,57.22,4.24,2.82,34.62,28.3,47.79,38.53,62.06,51.58,3.59,2.68,1.42,6.32,9.26,10.48,0.91,12.24,90.04
"Chris Kreider","CHRIS.KREIDER","19-20","NYR","C","L",1991-04-30,28,63,1086.73,67.1,56.85,56.17,57.13,55.26,4.86,2.38,37.48,28.45,51.7,40.34,68.9,51.69,3.8,3.07,2.48,9.03,11.37,17.21,0.72,12.96,91.63
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,82,1386.18,62.89,59.52,60.2,61.49,58.92,3.41,2.01,35.47,24.13,48.01,31.74,61.19,38.31,3.19,2.22,1.4,11.35,16.27,22.87,0.97,9.61,91.66
"Chris Kunitz","CHRIS.KUNITZ","08-09","ANA","L","L",1979-09-26,28,62,1022.15,58.42,57.57,58.12,59.19,59.81,2.92,2.08,36.68,27.03,51.17,36.88,65.36,45.07,3.26,2.19,0.84,9.65,14.29,20.29,1.07,7.96,92.32
"Chris Kunitz","CHRIS.KUNITZ","08-09","PIT","L","L",1979-09-26,28,20,325.57,70.94,61.08,61.88,61.16,64.03,5.38,2.2,41.17,26.23,55.63,34.27,71.6,45.48,4.1,2.3,3.18,14.94,21.35,26.12,1.8,13.07,91.6
"Chris Kunitz","CHRIS.KUNITZ","09-10","PIT","L","L",1979-09-26,29,49,803.9,59.69,62.49,62.81,61.89,62.8,3.28,2.21,39.57,23.75,55.64,32.95,72.68,44.76,3.6,2.13,1.07,15.82,22.69,27.92,1.47,8.29,90.68
"Chris Kunitz","CHRIS.KUNITZ","10-11","PIT","L","L",1979-09-26,30,66,1206.47,68.24,60.64,61.77,62.85,63.22,4.06,1.89,38.31,24.86,53.72,33.25,72.88,43.07,3.7,2.15,2.17,13.44,20.47,29.81,1.55,10.6,92.4
"Chris Kunitz","CHRIS.KUNITZ","11-12","PIT","L","L",1979-09-26,31,82,1501.75,66.23,66.02,66.16,65.94,67.06,4.71,2.4,45.3,23.31,62.5,31.96,83.3,43.03,4.51,2.21,2.31,21.99,30.53,40.27,2.29,10.4,89.7
"Chris Kunitz","CHRIS.KUNITZ","12-13","PIT","L","L",1979-09-26,32,48,865.07,78.81,63.18,64.41,64,72.01,5.67,1.53,41.48,24.18,58.54,32.35,76.95,43.28,4.57,1.78,4.15,17.3,26.19,33.67,2.8,13.68,93.69
"Chris Kunitz","CHRIS.KUNITZ","13-14","PIT","L","L",1979-09-26,33,78,1494.28,72.69,63.37,62.11,61.29,67.51,4.89,1.84,39.89,23.06,54.91,33.49,72.65,45.89,3.9,1.88,3.05,16.84,21.42,26.76,2.02,12.26,92.03
"Chris Kunitz","CHRIS.KUNITZ","14-15","PIT","L","L",1979-09-26,34,74,1324.32,64.54,62.92,63.06,63.03,63.46,3.9,2.14,40.84,24.07,55.17,32.32,72.34,42.43,3.75,2.16,1.76,16.77,22.85,29.91,1.59,9.55,91.1
"Chris Kunitz","CHRIS.KUNITZ","15-16","PIT","L","L",1979-09-26,35,80,1345.97,65.06,58.76,58.34,58.57,58.58,3.51,1.88,36.78,25.82,49.74,35.52,67.5,47.75,3.32,2.35,1.62,10.96,14.23,19.75,0.97,9.54,92.7
"Chris Kunitz","CHRIS.KUNITZ","16-17","PIT","L","L",1979-09-26,36,71,1101.47,53.64,52.51,52.69,52.66,53.88,2.68,2.32,34.89,31.56,45.34,40.72,61.45,55.24,3.16,2.71,0.36,3.33,4.62,6.2,0.46,7.69,92.66
"Chris Kunitz","CHRIS.KUNITZ","17-18","T.B","L","L",1979-09-26,37,82,979.6,51.75,49.73,49.77,50.03,50.85,2.4,2.24,29.35,29.67,40.1,40.47,54.09,54.02,2.25,2.17,0.16,-0.32,-0.37,0.07,0.08,8.17,92.46
"Chris Kunitz","CHRIS.KUNITZ","18-19","CHI","L","L",1979-09-26,38,56,507.3,39.21,50.28,50.44,51.69,50.2,1.77,2.75,28.57,28.25,38.09,37.42,53.16,49.69,2.19,2.17,-0.97,0.32,0.66,3.47,0.02,6.2,90.28
"Chris Minard","CHRIS.MINARD","07-08","PIT","L","L",1981-11-18,25,15,58.15,62.96,49.13,49.95,47.19,52.16,3.51,2.06,29.82,30.87,39.64,39.71,46.51,52.04,1.62,1.49,1.44,-1.05,-0.07,-5.53,0.13,11.76,93.32
"Chris Minard","CHRIS.MINARD","08-09","PIT","L","L",1981-11-18,26,20,188.27,54.28,49.07,50.84,49.78,54.33,2.2,1.85,27.74,28.79,39.33,38.03,49.57,50.02,2.24,1.88,0.35,-1.05,1.3,-0.45,0.36,7.94,93.56
"Chris Mueller","CHRIS.MUELLER","10-11","NSH","C","R",1986-03-06,24,15,129.55,51.45,39.85,40.28,43.44,42.21,1.97,1.86,23.97,36.19,32.97,48.88,44.3,57.68,1.82,2.49,0.11,-12.22,-15.9,-13.38,-0.67,8.23,94.86
"Chris Mueller","CHRIS.MUELLER","12-13","NSH","C","R",1986-03-06,26,18,192.72,36.07,45.46,44.48,42.02,44.66,2.16,3.83,26.86,32.23,33.56,41.89,42.67,58.88,2.19,2.71,-1.67,-5.36,-8.33,-16.21,-0.52,8.04,88.12
"Chris Mueller","CHRIS.MUELLER","13-14","DAL","C","R",1986-03-06,27,9,83.23,0,49.15,48.08,47.36,46.61,0,2.08,28.25,29.23,37.45,40.44,54.15,60.17,1.93,2.21,-2.08,-0.97,-2.99,-6.03,-0.28,0,92.87
"Chris Mueller","CHRIS.MUELLER","14-15","NYR","C","R",1986-03-06,28,7,73.17,59.68,59.34,55.11,55.15,53.92,4.9,3.31,33.64,23.05,45.72,37.24,62.02,50.44,3.89,3.32,1.59,10.59,8.48,11.58,0.57,14.57,85.63
"Chris Neil","CHRIS.NEIL","07-08","OTT","R","R",1979-06-18,28,68,867.55,53.91,54.8,55.32,55.58,57.67,3.09,2.65,30.55,25.2,42.59,34.39,57.77,46.18,2.86,2.1,0.45,5.35,8.2,11.59,0.76,10.13,89.5
"Chris Neil","CHRIS.NEIL","08-09","OTT","R","R",1979-06-18,29,60,658.4,44.1,51.55,49.86,50.61,50.3,1.97,2.5,27.73,26.07,36.83,37.03,49.84,48.63,2.32,2.3,-0.53,1.67,-0.2,1.21,0.03,7.11,90.41
"Chris Neil","CHRIS.NEIL","09-10","OTT","R","R",1979-06-18,30,68,814.52,48.93,54.48,54.49,54.83,55.71,2.2,2.29,28.84,24.1,41.17,34.38,55.36,45.6,2.6,2.07,-0.1,4.74,6.79,9.76,0.53,7.62,90.48
"Chris Neil","CHRIS.NEIL","10-11","OTT","R","R",1979-06-18,31,80,1021,43.29,51,50.74,50.84,50.02,1.96,2.57,27.88,26.79,39.44,38.28,54.19,52.4,2.17,2.17,-0.61,1.09,1.15,1.79,0,7.04,90.4
"Chris Neil","CHRIS.NEIL","11-12","OTT","R","R",1979-06-18,32,72,921.05,51.84,55.16,54.72,55.9,57.92,2.9,2.69,32.67,26.56,45,37.24,61.25,48.33,2.85,2.07,0.21,6.11,7.76,12.92,0.78,8.87,89.87
"Chris Neil","CHRIS.NEIL","12-13","OTT","R","R",1979-06-18,33,48,665.77,58.2,56.94,56.67,58.43,56.73,2.25,1.62,35.15,26.59,48.03,36.73,64.75,46.06,2.79,2.13,0.63,8.57,11.3,18.69,0.66,6.41,93.92
"Chris Neil","CHRIS.NEIL","13-14","OTT","R","R",1979-06-18,34,76,897.02,46.29,49.55,50.17,51.69,45.76,2.08,2.42,31.75,32.33,43.71,43.42,58.92,55.06,2.28,2.71,-0.33,-0.58,0.29,3.86,-0.42,6.56,92.52
"Chris Neil","CHRIS.NEIL","14-15","OTT","R","R",1979-06-18,35,38,369.97,64.73,42.98,44.08,46.27,48.61,2.1,1.14,22.83,30.28,32.53,41.27,46.13,53.56,1.78,1.89,0.95,-7.46,-8.74,-7.43,-0.1,9.18,96.23
"Chris Neil","CHRIS.NEIL","15-16","OTT","R","R",1979-06-18,36,80,743.85,46.89,47.02,48.01,49.2,48.37,1.85,2.1,25.87,29.15,37.07,40.14,50.53,52.18,2,2.14,-0.25,-3.28,-3.07,-1.65,-0.14,7.16,92.81
"Chris Neil","CHRIS.NEIL","16-17","OTT","R","R",1979-06-18,37,53,401.28,22.27,49.4,45.73,45.53,42.55,0.73,2.55,28.2,28.89,35.32,41.92,48.9,58.51,1.75,2.36,-1.82,-0.69,-6.6,-9.61,-0.61,2.59,91.17
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,81,1820.57,41.96,40.77,40.95,40.25,38.3,2.35,3.25,23.18,33.68,31.73,45.76,42.02,62.38,1.95,3.15,-0.9,-10.5,-14.03,-20.36,-1.19,10.14,90.35
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,82,1793.1,38.25,46.5,45.89,45.71,42.18,1.95,3.14,26.46,30.43,35.7,42.1,47.56,56.49,2.06,2.83,-1.2,-3.98,-6.39,-8.93,-0.77,7.36,89.67
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,82,1832.6,45.39,43.3,43.71,42.86,43.66,2.47,2.97,25.76,33.74,35.76,46.04,47.26,63.02,2.41,3.11,-0.5,-7.98,-10.28,-15.76,-0.7,9.57,91.21
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,82,1764.82,29.93,38.55,38.2,38.81,34.84,1.55,3.62,22.89,36.48,31.17,50.43,42.61,67.2,1.87,3.49,-2.07,-13.6,-19.26,-24.58,-1.62,6.76,90.07
"Chris Phillips","CHRIS.PHILLIPS","11-12","OTT","D","L",1978-03-09,33,80,1528.68,44.23,43.67,43.99,44.69,42.77,2.4,3.03,27.11,34.96,37.76,48.08,52.06,64.41,2.32,3.1,-0.63,-7.85,-10.32,-12.36,-0.78,8.87,91.33
"Chris Phillips","CHRIS.PHILLIPS","12-13","OTT","D","L",1978-03-09,34,48,1010.35,43.6,48.61,48.02,48.45,47.47,2.1,2.72,32.45,34.31,43.31,46.89,57.46,61.13,2.64,2.92,-0.62,-1.86,-3.58,-3.67,-0.28,6.48,92.07
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,70,1345.93,39.68,45.9,46.22,47.73,43.37,2.44,3.7,29.72,35.02,41.33,48.1,55.14,60.39,2.46,3.21,-1.27,-5.3,-6.76,-5.25,-0.75,8.2,89.42
"Chris Phillips","CHRIS.PHILLIPS","14-15","OTT","D","L",1978-03-09,36,36,752.27,44.34,37.83,37.75,38.64,35.37,1.78,2.24,22.83,37.52,31.12,51.3,42.43,67.38,1.74,3.17,-0.45,-14.69,-20.19,-24.95,-1.44,7.8,94.04
"Chris Porter","CHRIS.PORTER","08-09","STL","L","L",1984-05-29,24,6,63.18,26.37,32.52,30.57,32.45,35.25,1.79,4.99,16.8,34.86,23.31,52.95,30.85,64.24,1.63,3,-3.2,-18.06,-29.64,-33.38,-1.37,10.63,85.7
"Chris Porter","CHRIS.PORTER","10-11","STL","L","L",1984-05-29,26,45,467.32,44.47,50.82,49.03,49.49,43.47,1.74,2.17,25.58,24.75,36.64,38.08,49.4,50.42,1.77,2.3,-0.43,0.83,-1.44,-1.02,-0.53,6.81,91.22
"Chris Porter","CHRIS.PORTER","11-12","STL","L","L",1984-05-29,27,47,488.47,47.67,54.52,52.83,52.47,52.28,1.62,1.78,29.01,24.21,39.3,35.09,52,47.11,2.1,1.92,-0.16,4.81,4.21,4.89,0.18,5.58,92.65
"Chris Porter","CHRIS.PORTER","12-13","STL","L","L",1984-05-29,28,29,337.43,55.25,50.5,50.37,47.97,50.17,2.16,1.75,25.21,24.71,34.83,34.31,45.09,48.9,2.12,2.11,0.41,0.5,0.51,-3.81,0.01,8.57,92.92
"Chris Porter","CHRIS.PORTER","13-14","STL","L","L",1984-05-29,29,22,228.27,28.07,48.81,48.07,46,49.65,0.75,1.93,24.66,25.87,35.59,38.44,45.37,53.26,1.89,1.92,-1.17,-1.21,-2.85,-7.89,-0.03,3.05,92.55
"Chris Porter","CHRIS.PORTER","14-15","STL","L","L",1984-05-29,30,24,229.3,33,45.26,50.36,51.66,55.58,0.77,1.57,22.41,27.11,35.32,34.82,49.46,46.27,1.89,1.51,-0.8,-4.69,0.51,3.19,0.38,3.44,94.22
"Chris Porter","CHRIS.PORTER","15-16","MIN","L","L",1984-05-29,31,61,587.82,30.17,38.07,36.75,36.82,29.33,1.01,2.33,19.5,31.73,26.68,45.91,35.59,61.07,1.19,2.86,-1.33,-12.23,-19.23,-25.48,-1.68,5.17,92.64
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,72,1871.1,53.57,51.77,52.3,52.34,50.9,2.56,2.22,28.71,26.75,39.28,35.82,49.37,44.96,2.55,2.46,0.34,1.96,3.46,4.41,0.09,8.93,91.69
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,82,2208.15,53.25,51.89,52.51,52.62,53.26,3.33,2.92,31.13,28.87,44.36,40.12,55.3,49.8,3.04,2.67,0.41,2.27,4.24,5.5,0.37,10.69,89.88
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,82,2122.6,57.56,55.69,55.04,53.49,55.06,3.32,2.45,32.2,25.62,44.12,36.04,59.21,51.49,3.23,2.64,0.87,6.58,8.08,7.72,0.59,10.32,90.44
"Chris Pronger","CHRIS.PRONGER","10-11","PHI","D","L",1974-10-10,35,50,1124.92,55.59,54.36,53.58,52.42,53.17,3.58,2.86,34.69,29.13,46.7,40.46,63.09,57.25,3.59,3.16,0.72,5.56,6.23,5.84,0.43,10.31,90.19
"Chris Pronger","CHRIS.PRONGER","11-12","PHI","D","L",1974-10-10,36,13,292.18,59.64,58.18,55.06,52.44,59.68,3.84,2.6,34.96,25.13,44.5,36.32,57.16,51.85,3.81,2.58,1.24,9.83,8.18,5.32,1.24,11,89.65
