"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Brock McGinn","BROCK.MCGINN","17-18","CAR","L","L",1994-02-02,23,74,95.57,1.29,32.9,6,8,37,110,8,12,51,0,1
"Brock McGinn","BROCK.MCGINN","18-19","CAR","L","L",1994-02-02,24,81,179.73,2.22,47.15,2,16,175,101,5,27,222,0,3
"Brock McGinn","BROCK.MCGINN","19-20","CAR","L","L",1994-02-02,25,68,160.23,2.36,39.73,3,23,163,67,4,32,216,0,0
"Brock Nelson","BROCK.NELSON","13-14","NYI","C","L",1991-10-15,21,72,59.5,0.83,16.02,1,8,32,78,2,9,35,0,0
"Brock Nelson","BROCK.NELSON","14-15","NYI","C","L",1991-10-15,22,80,75.43,0.94,21.81,3,5,49,89,6,10,52,0,3
"Brock Nelson","BROCK.NELSON","17-18","NYI","C","L",1991-10-15,25,81,54.48,0.67,14.15,2,6,30,52,3,7,42,0,2
"Brock Nelson","BROCK.NELSON","18-19","NYI","C","L",1991-10-15,26,81,62.45,0.77,18.28,1,8,42,84,3,15,46,0,2
"Brock Nelson","BROCK.NELSON","19-20","NYI","C","L",1991-10-15,27,63,102.42,1.63,36.16,2,11,62,100,10,17,76,0,4
"Brooks Laich","BROOKS.LAICH","07-08","WSH","C","L",1983-06-23,24,82,209.82,2.56,36.4,6,40,72,244,10,60,89,0,2
"Brooks Laich","BROOKS.LAICH","08-09","WSH","C","L",1983-06-23,25,82,239.17,2.92,40.07,8,33,123,218,14,51,167,0,3
"Brooks Laich","BROOKS.LAICH","09-10","WSH","C/L","L",1983-06-23,26,78,161.97,2.08,33.5,7,12,72,172,12,25,91,0,3
"Brooks Laich","BROOKS.LAICH","10-11","WSH","L","L",1983-06-23,27,80,183.78,2.3,37.04,2,13,105,176,6,27,161,0,2
"Brooks Laich","BROOKS.LAICH","11-12","WSH","C/L","L",1983-06-23,28,81,201.03,2.48,46.03,3,18,220,91,7,32,295,0,1
"Brooks Laich","BROOKS.LAICH","13-14","WSH","C","L",1983-06-23,30,51,145.45,2.85,45.92,4,19,149,41,8,31,212,0,0
"Brooks Laich","BROOKS.LAICH","14-15","WSH","C","L",1983-06-23,31,64,141.85,2.22,38.08,3,22,113,96,6,30,139,0,2
"Brooks Laich","BROOKS.LAICH","15-16","WSH","C","L",1983-06-23,32,60,123.28,2.05,39.87,4,15,84,96,5,19,104,0,0
"Brooks Orpik","BROOKS.ORPIK","07-08","PIT","D","L",1980-09-26,26,78,97.67,1.25,17.75,0,19,41,73,2,38,59,0,2
"Brooks Orpik","BROOKS.ORPIK","08-09","PIT","D","L",1980-09-26,27,79,194.87,2.47,35.59,3,24,92,143,10,41,131,0,1
"Brooks Orpik","BROOKS.ORPIK","09-10","PIT","D","L",1980-09-26,28,72,206.78,2.87,44.27,7,27,143,108,10,36,191,0,2
"Brooks Orpik","BROOKS.ORPIK","10-11","PIT","D","L",1980-09-26,29,62,234.05,3.78,55.53,4,19,151,76,13,51,250,0,3
"Brooks Orpik","BROOKS.ORPIK","11-12","PIT","D","L",1980-09-26,30,73,239.87,3.29,60.46,3,22,129,34,17,45,245,1,4
"Brooks Orpik","BROOKS.ORPIK","12-13","PIT","D","L",1980-09-26,31,45,146.53,3.26,57.39,3,15,82,28,7,33,156,0,3
"Brooks Orpik","BROOKS.ORPIK","13-14","PIT","D","L",1980-09-26,32,72,208.77,2.9,57.65,0,22,137,48,6,40,218,0,3
"Brooks Orpik","BROOKS.ORPIK","14-15","WSH","D","L",1980-09-26,33,75,215.6,2.87,52.26,3,30,147,84,9,39,233,0,1
"Brooks Orpik","BROOKS.ORPIK","15-16","WSH","D","L",1980-09-26,34,40,91.4,2.29,42.84,1,5,45,70,8,11,77,0,3
"Brooks Orpik","BROOKS.ORPIK","16-17","WSH","D","L",1980-09-26,35,78,188.4,2.42,41.73,6,11,73,155,14,25,106,0,0
"Brooks Orpik","BROOKS.ORPIK","17-18","WSH","D","L",1980-09-26,36,79,250.33,3.17,57.08,3,24,176,48,10,44,283,0,2
"Brooks Orpik","BROOKS.ORPIK","18-19","WSH","D","L",1980-09-26,37,52,137.67,2.65,50.89,2,15,95,47,6,21,132,0,2
"Bruno Gervais","BRUNO.GERVAIS","07-08","NYI","D","R",1984-10-03,22,59,171.22,2.9,38.32,3,32,60,122,11,51,98,1,1
"Bruno Gervais","BRUNO.GERVAIS","08-09","NYI","D","R",1984-10-03,23,69,200.53,2.91,40.89,1,30,114,110,10,44,161,0,0
"Bruno Gervais","BRUNO.GERVAIS","09-10","NYI","D","R",1984-10-03,24,69,170.05,2.46,41.74,5,14,116,93,8,26,151,0,0
"Bruno Gervais","BRUNO.GERVAIS","10-11","NYI","D","R",1984-10-03,25,53,75.85,1.43,25.97,1,16,31,72,5,28,42,0,1
"Bryan Allen","BRYAN.ALLEN","07-08","FLA","D","L",1980-08-21,27,73,257.25,3.52,48.61,2,54,166,120,14,84,225,0,5
"Bryan Allen","BRYAN.ALLEN","09-10","FLA","D","L",1980-08-21,29,74,167.35,2.26,41.03,4,16,89,115,6,29,138,0,1
"Bryan Allen","BRYAN.ALLEN","10-11","FLA","D","L",1980-08-21,30,52,120.97,2.33,39.25,1,13,61,100,5,22,83,0,2
"Bryan Allen","BRYAN.ALLEN","11-12","CAR","D","L",1980-08-21,31,81,204.87,2.53,52.08,4,27,155,79,10,44,229,0,2
"Bryan Allen","BRYAN.ALLEN","12-13","ANA","D","L",1980-08-21,32,40,75.92,1.9,32.25,6,9,44,54,10,18,59,0,2
"Bryan Allen","BRYAN.ALLEN","13-14","ANA","D","L",1980-08-21,33,66,150.72,2.28,41.25,5,19,65,117,12,36,93,0,1
"Bryan Little","BRYAN.LITTLE","10-11","ATL","R","R",1987-11-12,22,75,127.8,1.7,30.86,9,17,105,115,13,27,130,0,1
"Bryan Little","BRYAN.LITTLE","11-12","WPG","R","R",1987-11-12,23,73,111.1,1.52,26.61,3,15,80,94,8,23,106,0,2
"Bryan Little","BRYAN.LITTLE","12-13","WPG","R","R",1987-11-12,24,47,74.22,1.58,33.76,0,8,57,55,2,11,76,0,1
"Bryan Little","BRYAN.LITTLE","13-14","WPG","C/R","R",1987-11-12,25,82,182.1,2.22,39.14,5,32,167,111,11,44,213,1,3
"Bryan Little","BRYAN.LITTLE","14-15","WPG","C","R",1987-11-12,26,70,140.8,2.01,30.45,8,23,113,100,10,32,150,0,1
"Bryan Little","BRYAN.LITTLE","15-16","WPG","C","R",1987-11-12,27,57,112.73,1.98,32.34,5,13,127,59,5,18,162,0,1
"Bryan Little","BRYAN.LITTLE","16-17","WPG","C","R",1987-11-12,28,58,66.82,1.15,22.46,2,3,63,61,3,5,74,0,1
"Bryan Little","BRYAN.LITTLE","17-18","WPG","C","R",1987-11-12,29,81,83.13,1.03,18.55,1,6,98,54,2,7,111,0,1
"Bryan Little","BRYAN.LITTLE","18-19","WPG","C","R",1987-11-12,30,79,96.57,1.22,23.44,7,17,62,91,8,22,67,0,0
"Bryan McCabe","BRYAN.MCCABE","07-08","TOR","D","L",1975-06-08,32,54,191.87,3.55,48.03,1,35,101,104,4,63,146,0,2
"Bryan McCabe","BRYAN.MCCABE","09-10","FLA","D","L",1975-06-08,34,82,88.65,1.08,19.96,2,12,36,83,3,18,44,0,0
"Bryan McCabe","BRYAN.MCCABE","10-11","FLA","D","L",1975-06-08,35,47,60.83,1.29,20.44,3,8,22,63,4,18,27,0,2
"Bryan Rust","BRYAN.RUST","17-18","PIT","R","R",1992-05-11,25,69,96.5,1.4,26.42,2,8,37,150,4,10,45,0,2
"Bryan Rust","BRYAN.RUST","18-19","PIT","R","R",1992-05-11,26,68,140.47,2.07,42.83,2,20,85,128,4,27,104,0,1
"Bryan Rust","BRYAN.RUST","19-20","PIT","R","R",1992-05-11,27,54,89.15,1.65,35.35,1,8,45,119,2,9,51,0,1
"Bryan Smolinski","BRYAN.SMOLINSKI","07-08","MTL","C","R",1971-12-27,35,64,116.83,1.83,27.5,2,30,86,86,6,45,116,0,0
"Bryce Salvador","BRYCE.SALVADOR","07-08","STL","D","L",1976-02-11,31,56,190.3,3.4,47.02,2,50,92,101,9,81,133,0,3
"Bryce Salvador","BRYCE.SALVADOR","08-09","N.J","D","L",1976-02-11,32,76,232.8,3.06,47.62,5,26,102,128,12,44,162,0,3
"Bryce Salvador","BRYCE.SALVADOR","09-10","N.J","D","L",1976-02-11,33,78,150.53,1.93,38.55,4,19,83,134,9,32,109,0,2
"Bryce Salvador","BRYCE.SALVADOR","11-12","N.J","D","L",1976-02-11,35,80,250.63,3.13,57.5,5,27,151,71,12,52,242,0,1
"Bryce Salvador","BRYCE.SALVADOR","12-13","N.J","D","L",1976-02-11,36,39,133.55,3.42,61.28,3,15,65,41,9,25,127,0,0
"Bryce Salvador","BRYCE.SALVADOR","13-14","N.J","D","L",1976-02-11,37,40,157.27,3.93,69.61,0,13,78,25,6,25,135,0,3
"Bryce Salvador","BRYCE.SALVADOR","14-15","N.J","D","L",1976-02-11,38,15,60.48,4.03,66.19,0,7,37,12,2,12,65,0,1
"Byron Froese","BYRON.FROESE","15-16","TOR","C","R",1991-03-12,24,56,145.37,2.6,44.07,7,17,108,134,10,30,132,0,1
"Byron Froese","BYRON.FROESE","17-18","MTL","C","R",1991-03-12,26,48,56.13,1.17,22.43,5,6,37,52,6,9,43,0,0
"Byron Ritchie","BYRON.RITCHIE","07-08","VAN","C","L",1977-04-24,30,71,163.47,2.3,32.65,8,28,89,134,13,44,114,0,2
"Cal Clutterbuck","CAL.CLUTTERBUCK","08-09","MIN","R","R",1987-11-18,20,77,60,0.78,12.89,1,10,19,97,1,11,24,0,0
"Cal Clutterbuck","CAL.CLUTTERBUCK","09-10","MIN","R","R",1987-11-18,21,74,111.88,1.51,26.27,3,17,0,172,5,30,1,0,0
"Cal Clutterbuck","CAL.CLUTTERBUCK","10-11","MIN","R","R",1987-11-18,22,74,109.83,1.48,23.71,1,17,4,177,6,28,8,0,3
"Cal Clutterbuck","CAL.CLUTTERBUCK","11-12","MIN","R","R",1987-11-18,23,73,108.12,1.48,26.12,5,11,70,113,8,17,82,0,0
"Cal Clutterbuck","CAL.CLUTTERBUCK","12-13","MIN","R","R",1987-11-18,24,42,68.23,1.62,34.97,0,8,43,73,0,17,53,0,0
"Cal Clutterbuck","CAL.CLUTTERBUCK","13-14","NYI","R","R",1987-11-18,25,73,128.15,1.76,33.19,6,23,95,103,12,25,110,0,2
"Cal Clutterbuck","CAL.CLUTTERBUCK","14-15","NYI","R","R",1987-11-18,26,74,109.87,1.48,34.06,5,14,83,109,7,18,97,0,2
"Cal Clutterbuck","CAL.CLUTTERBUCK","15-16","NYI","R","R",1987-11-18,27,76,148.58,1.96,41.29,9,12,133,130,10,19,152,0,1
"Cal Clutterbuck","CAL.CLUTTERBUCK","16-17","NYI","R","R",1987-11-18,28,61,135,2.21,42.18,0,23,119,92,1,26,145,0,1
"Cal Clutterbuck","CAL.CLUTTERBUCK","17-18","NYI","R","R",1987-11-18,29,75,160.68,2.14,46.04,2,16,143,69,6,24,183,0,2
"Cal Clutterbuck","CAL.CLUTTERBUCK","18-19","NYI","R","R",1987-11-18,30,73,131.03,1.79,41.71,2,10,108,98,2,20,127,0,1
"Cal Clutterbuck","CAL.CLUTTERBUCK","19-20","NYI","R","R",1987-11-18,31,35,80.58,2.3,46.77,4,8,90,28,7,14,105,0,2
"Calle Jarnkrok","CALLE.JARNKROK","14-15","NSH","C","R",1991-09-25,22,72,111.7,1.55,31.93,4,9,50,141,6,16,60,0,1
"Calle Jarnkrok","CALLE.JARNKROK","15-16","NSH","C","R",1991-09-25,23,80,153.72,1.92,38.69,4,22,125,109,6,35,156,0,1
"Calle Jarnkrok","CALLE.JARNKROK","16-17","NSH","C","R",1991-09-25,24,80,140.47,1.76,36.51,3,21,103,109,4,31,127,0,2
"Calle Jarnkrok","CALLE.JARNKROK","17-18","NSH","C","R",1991-09-25,25,68,152.95,2.25,38.83,3,23,120,109,7,30,143,0,1
"Calle Jarnkrok","CALLE.JARNKROK","18-19","NSH","C","R",1991-09-25,26,79,136.15,1.72,33.9,3,15,81,127,5,24,94,0,0
"Calle Jarnkrok","CALLE.JARNKROK","19-20","NSH","C","R",1991-09-25,27,63,100.57,1.6,31.75,4,5,48,119,4,12,59,0,1
"Calvin De Haan","CALVIN.DE HAAN","13-14","NYI","D","L",1991-05-09,22,51,82.28,1.61,29.4,2,15,54,63,7,21,69,0,1
"Calvin De Haan","CALVIN.DE HAAN","14-15","NYI","D","L",1991-05-09,23,64,112.18,1.75,41.92,2,12,71,78,11,22,107,0,3
"Calvin De Haan","CALVIN.DE HAAN","15-16","NYI","D","L",1991-05-09,24,70,157.45,2.25,47.03,5,12,115,87,13,30,161,0,0
"Calvin De Haan","CALVIN.DE HAAN","16-17","NYI","D","L",1991-05-09,25,77,151.2,1.96,39.21,2,16,70,116,5,27,117,0,1
"Calvin De Haan","CALVIN.DE HAAN","17-18","NYI","D","L",1991-05-09,26,33,77.82,2.36,47.38,0,9,43,50,0,16,68,0,1
"Calvin De Haan","CALVIN.DE HAAN","18-19","CAR","D","L",1991-05-09,27,73,145,1.99,41.22,4,7,76,109,14,13,103,0,4
"Calvin De Haan","CALVIN.DE HAAN","19-20","CHI","D","L",1991-05-09,28,29,77.47,2.67,50.46,0,9,50,33,3,12,88,0,2
"Cam Atkinson","CAM.ATKINSON","14-15","CBJ","R","R",1989-06-05,25,78,76.03,0.97,15.58,1,14,7,139,2,19,10,0,1
"Cam Atkinson","CAM.ATKINSON","15-16","CBJ","R","R",1989-06-05,26,80,149.27,1.87,32.35,2,22,131,84,3,30,167,0,1
"Cam Atkinson","CAM.ATKINSON","16-17","CBJ","R","R",1989-06-05,27,81,126.6,1.56,32.99,4,22,100,95,8,26,121,0,0
"Cam Atkinson","CAM.ATKINSON","17-18","CBJ","R","R",1989-06-05,28,63,89.4,1.42,32.82,7,13,72,63,9,21,101,0,2
"Cam Atkinson","CAM.ATKINSON","18-19","CBJ","R","R",1989-06-05,29,76,107.07,1.41,34.57,7,22,43,127,11,26,52,0,3
"Cam Atkinson","CAM.ATKINSON","19-20","CBJ","R","R",1989-06-05,30,40,66.28,1.66,34.62,2,12,36,76,4,14,40,0,0
"Cam Barker","CAM.BARKER","08-09","CHI","D","L",1986-04-04,22,68,83.48,1.23,19.84,3,9,48,81,7,18,61,0,3
"Cam Fowler","CAM.FOWLER","11-12","ANA","D","L",1991-12-05,19,81,55.93,0.69,12.19,0,12,38,41,1,18,54,0,0
"Cam Fowler","CAM.FOWLER","13-14","ANA","D","L",1991-12-05,21,68,185.05,2.72,47.62,0,17,154,97,11,32,216,0,7
"Cam Fowler","CAM.FOWLER","14-15","ANA","D","L",1991-12-05,22,80,140.22,1.75,33.01,2,16,82,102,7,28,111,0,2
"Cam Fowler","CAM.FOWLER","15-16","ANA","D","L",1991-12-05,23,69,147.22,2.13,35.62,1,20,77,106,5,29,108,0,1
"Cam Fowler","CAM.FOWLER","16-17","ANA","D","L",1991-12-05,24,80,217.35,2.72,46.62,10,24,152,101,18,36,233,0,4
"Cam Fowler","CAM.FOWLER","17-18","ANA","D","L",1991-12-05,25,65,158.7,2.44,43.03,8,20,87,73,16,29,128,0,1
"Cam Fowler","CAM.FOWLER","18-19","ANA","D","L",1991-12-05,26,56,87.37,1.56,26.87,1,11,62,58,7,17,78,0,5
"Carl Dahlstrom","CARL.DAHLSTROM","18-19","CHI","D","L",1995-01-28,23,37,71.55,1.93,43.56,2,11,53,41,5,16,75,0,1
"Carl Gunnarsson","CARL.GUNNARSSON","09-10","TOR","D","L",1986-11-09,22,43,119.23,2.77,47.48,1,11,71,91,2,21,114,0,0
"Carl Gunnarsson","CARL.GUNNARSSON","10-11","TOR","D","L",1986-11-09,23,67,175.73,2.62,45.36,7,18,117,132,15,27,167,0,3
"Carl Gunnarsson","CARL.GUNNARSSON","11-12","TOR","D","L",1986-11-09,24,71,198.57,2.8,53.58,3,25,137,108,12,47,223,0,3
"Carl Gunnarsson","CARL.GUNNARSSON","12-13","TOR","D","L",1986-11-09,25,36,95.85,2.66,47.38,2,13,54,71,5,24,78,0,0
"Carl Gunnarsson","CARL.GUNNARSSON","13-14","TOR","D","L",1986-11-09,26,79,233.4,2.95,54.19,4,32,163,108,9,59,254,0,4
"Carl Gunnarsson","CARL.GUNNARSSON","14-15","STL","D","L",1986-11-09,27,57,73.83,1.3,24.88,4,5,26,90,9,9,35,0,1
"Carl Gunnarsson","CARL.GUNNARSSON","15-16","STL","D","L",1986-11-09,28,72,144.77,2.01,35.41,4,14,53,145,6,21,71,0,1
"Carl Gunnarsson","CARL.GUNNARSSON","17-18","STL","D","L",1986-11-09,30,63,79.82,1.27,26.29,1,14,36,76,6,17,51,0,0
"Carl Gunnarsson","CARL.GUNNARSSON","19-20","STL","D","L",1986-11-09,32,35,66.25,1.89,37.47,4,7,51,43,5,12,61,0,0
"Carl Hagelin","CARL.HAGELIN","13-14","NYR","L","L",1988-08-23,25,70,120.08,1.72,37.44,2,15,88,87,2,22,111,0,1
"Carl Hagelin","CARL.HAGELIN","14-15","NYR","L","L",1988-08-23,26,81,158.02,1.95,40.17,3,29,134,93,4,39,169,1,3
"Carl Hagelin","CARL.HAGELIN","15-16","ANA","L","L",1988-08-23,27,43,59.48,1.38,23.13,1,10,13,85,3,13,15,0,0
"Carl Hagelin","CARL.HAGELIN","15-16","PIT","L","L",1988-08-23,27,36,69.57,1.93,40.08,3,10,38,75,7,14,44,0,1
"Carl Hagelin","CARL.HAGELIN","16-17","PIT","L","L",1988-08-23,28,59,136.33,2.31,42.36,7,21,85,124,12,30,96,0,5
"Carl Hagelin","CARL.HAGELIN","17-18","PIT","L","L",1988-08-23,29,81,205.48,2.54,49.41,4,24,147,149,11,33,197,0,2
"Carl Hagelin","CARL.HAGELIN","19-20","WSH","L","L",1988-08-23,31,57,167.58,2.94,48.37,4,22,143,86,4,27,194,0,0
"Carl Soderberg","CARL.SODERBERG","15-16","COL","C","L",1985-10-12,29,82,161.1,1.96,38.33,7,24,127,108,10,32,163,0,3
"Carl Soderberg","CARL.SODERBERG","16-17","COL","C","L",1985-10-12,30,80,53.88,0.67,12.59,2,10,42,47,4,15,49,0,1
"Carl Soderberg","CARL.SODERBERG","17-18","COL","C","L",1985-10-12,31,76,183.73,2.42,43.56,1,21,153,95,2,31,197,0,1
"Carl Soderberg","CARL.SODERBERG","18-19","COL","C","L",1985-10-12,32,82,201.43,2.46,43.69,4,27,148,103,8,40,191,0,3
"Carl Soderberg","CARL.SODERBERG","19-20","ARI","C","L",1985-10-12,33,69,65.2,0.94,20.37,3,6,9,91,4,8,11,0,1
"Carlo Colaiacovo","CARLO.COLAIACOVO","07-08","TOR","D","L",1983-01-27,24,27,65.33,2.42,36.28,0,12,32,47,3,16,43,0,1
"Carson Soucy","CARSON.SOUCY","19-20","MIN","D","L",1994-07-27,25,55,62.9,1.14,26.15,2,5,34,31,5,8,51,0,1
"Carter Rowney","CARTER.ROWNEY","17-18","PIT","R","R",1989-05-10,28,44,97.97,2.23,43.8,3,15,64,104,6,15,74,0,2
"Carter Rowney","CARTER.ROWNEY","18-19","ANA","R","R",1989-05-10,29,59,116.52,1.97,34.47,3,17,75,96,5,20,101,0,2
"Carter Rowney","CARTER.ROWNEY","19-20","ANA","R","R",1989-05-10,30,70,164.72,2.35,48.84,6,27,151,86,8,36,186,0,1
"Casey Cizikas","CASEY.CIZIKAS","13-14","NYI","C","L",1991-02-27,22,80,190.33,2.38,45.15,5,17,129,160,13,32,169,0,1
"Casey Cizikas","CASEY.CIZIKAS","14-15","NYI","C","L",1991-02-27,23,68,99.98,1.47,34.34,3,7,74,106,8,12,93,0,2
"Casey Cizikas","CASEY.CIZIKAS","15-16","NYI","C","L",1991-02-27,24,78,172.05,2.21,46.26,7,11,147,141,10,17,170,0,0
"Casey Cizikas","CASEY.CIZIKAS","16-17","NYI","C","L",1991-02-27,25,54,123.93,2.29,43.74,0,20,98,93,1,22,120,0,1
"Casey Cizikas","CASEY.CIZIKAS","17-18","NYI","C","L",1991-02-27,26,63,146.78,2.33,47.72,1,16,134,55,8,22,174,0,4
"Casey Cizikas","CASEY.CIZIKAS","18-19","NYI","C","L",1991-02-27,27,72,138.38,1.92,46.58,3,13,107,95,3,21,142,0,1
"Casey Cizikas","CASEY.CIZIKAS","19-20","NYI","C","L",1991-02-27,28,45,107.68,2.39,48.78,2,12,99,49,3,18,121,0,0
"Cedric Paquette","CEDRIC.PAQUETTE","14-15","T.B","C","L",1993-08-13,21,63,125.6,1.99,39.1,0,15,112,73,3,24,139,0,3
"Cedric Paquette","CEDRIC.PAQUETTE","15-16","T.B","C","L",1993-08-13,22,55,84.63,1.54,28.51,6,13,49,62,6,18,51,0,0
"Cedric Paquette","CEDRIC.PAQUETTE","16-17","T.B","C","L",1993-08-13,23,58,84.78,1.46,26.97,3,9,52,67,4,12,69,0,0
"Cedric Paquette","CEDRIC.PAQUETTE","18-19","T.B","C","L",1993-08-13,25,80,159.23,1.99,35.63,2,10,90,154,5,16,114,0,3
"Cedric Paquette","CEDRIC.PAQUETTE","19-20","T.B","C","L",1993-08-13,26,61,110.13,1.81,33.11,2,10,63,95,5,14,80,0,2
"Chad Kilger","CHAD.KILGER","07-08","TOR","L","L",1976-11-27,30,53,66.9,1.26,16.91,3,12,7,86,6,15,7,0,0
"Chad Larose","CHAD.LAROSE","07-08","CAR","C","R",1982-03-27,25,57,119.52,2.1,29.7,7,30,45,100,10,38,58,0,3
"Chad Larose","CHAD.LAROSE","08-09","CAR","C/R","R",1982-03-27,26,80,114.05,1.43,24.21,0,14,79,93,2,19,99,0,1
"Chad Larose","CHAD.LAROSE","09-10","CAR","R","R",1982-03-27,27,55,105.62,1.92,30.97,4,15,65,97,5,21,76,0,1
"Chad Larose","CHAD.LAROSE","10-11","CAR","R","R",1982-03-27,28,79,114.92,1.45,27.28,10,14,67,113,10,21,80,0,0
"Chad Ruhwedel","CHAD.RUHWEDEL","19-20","PIT","D","R",1990-05-07,29,40,52.03,1.3,26.33,0,6,13,55,2,10,20,0,1
"Chandler Stephenson","CHANDLER.STEPHENSON","17-18","WSH","C","L",1994-04-22,23,65,86.62,1.33,25.02,3,9,63,71,3,13,79,0,0
"Chandler Stephenson","CHANDLER.STEPHENSON","18-19","WSH","C","L",1994-04-22,24,64,112.73,1.76,33.05,1,17,65,114,4,20,79,0,1
"Charlie Coyle","CHARLIE.COYLE","17-18","MIN","C","R",1992-03-02,25,66,64.43,0.98,18.63,1,10,29,78,4,12,39,0,0
"Charlie Coyle","CHARLIE.COYLE","18-19","MIN","C","R",1992-03-02,26,59,70.6,1.2,23.23,2,8,27,86,3,13,36,0,1
"Charlie Coyle","CHARLIE.COYLE","19-20","BOS","C","R",1992-03-02,27,69,62.75,0.91,17.4,1,5,35,64,3,9,42,0,2
"Charlie McAvoy","CHARLIE.MCAVOY","18-19","BOS","D","R",1997-12-21,20,53,68.6,1.29,27.55,0,1,29,71,5,5,48,0,4
"Charlie McAvoy","CHARLIE.MCAVOY","19-20","BOS","D","R",1997-12-21,21,66,121.4,1.84,35.2,1,10,49,101,11,17,70,0,7
"Chris Butler","CHRIS.BUTLER","08-09","BUF","D","L",1986-10-27,21,47,52.68,1.12,18.21,0,5,29,40,4,10,46,0,2
"Chris Butler","CHRIS.BUTLER","09-10","BUF","D","L",1986-10-27,22,58,97.48,1.68,27.74,2,9,62,77,9,28,80,0,2
"Chris Butler","CHRIS.BUTLER","10-11","BUF","D","L",1986-10-27,23,48,50.82,1.06,18.61,2,7,35,47,2,10,51,0,0
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,67,148.85,2.22,43.36,2,14,85,98,8,31,120,0,1
"Chris Butler","CHRIS.BUTLER","12-13","CGY","D","L",1986-10-27,25,42,83.3,1.98,38.52,2,6,48,66,2,17,60,0,0
"Chris Butler","CHRIS.BUTLER","13-14","CGY","D","L",1986-10-27,26,79,219.43,2.78,56.05,6,24,147,85,12,40,219,0,0
"Chris Campoli","CHRIS.CAMPOLI","08-09","NYI","D","L",1984-07-09,24,51,87.25,1.71,25.06,3,10,44,72,5,18,56,0,0
"Chris Campoli","CHRIS.CAMPOLI","10-11","OTT","D","L",1984-07-09,26,55,97.67,1.78,28.06,5,14,42,86,8,23,50,1,1
"Chris Chelios","CHRIS.CHELIOS","07-08","DET","D","R",1962-01-25,45,69,273.5,3.96,56.06,8,73,136,73,20,120,193,0,3
"Chris Clark","CHRIS.CLARK","10-11","CBJ","R","R",1976-03-08,34,53,106.73,2.01,32.5,4,26,82,61,7,31,101,0,1
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,82,248.53,3.03,46.22,9,70,124,192,14,101,166,0,1
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,80,193.9,2.42,36.64,3,21,103,203,7,35,128,0,1
"Chris Drury","CHRIS.DRURY","09-10","NYR","C","R",1976-08-20,33,77,230.02,2.99,47.86,5,21,188,90,7,32,255,0,1
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,82,124.62,1.52,22.93,7,32,59,105,11,45,85,0,2
"Chris Higgins","CHRIS.HIGGINS","08-09","MTL","L","L",1983-06-02,25,57,120.53,2.11,30.14,1,20,87,76,1,24,121,0,1
"Chris Higgins","CHRIS.HIGGINS","09-10","NYR","L","L",1983-06-02,26,55,112.05,2.04,31.5,7,12,46,100,8,17,62,0,0
"Chris Higgins","CHRIS.HIGGINS","10-11","FLA","L","L",1983-06-02,27,47,96.22,2.05,33.48,6,17,47,89,9,26,55,0,1
"Chris Higgins","CHRIS.HIGGINS","11-12","VAN","L","L",1983-06-02,28,70,84.53,1.21,21.45,4,16,24,122,5,25,27,0,0
"Chris Higgins","CHRIS.HIGGINS","12-13","VAN","L","L",1983-06-02,29,41,78.62,1.92,33.84,4,9,19,94,4,14,22,0,1
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,78,162,2.08,37.38,6,28,106,123,7,40,132,0,1
"Chris Higgins","CHRIS.HIGGINS","14-15","VAN","L","L",1983-06-02,31,75,133.72,1.78,31.12,2,20,134,68,4,29,161,0,1
"Chris Kelly","CHRIS.KELLY","07-08","OTT","C","L",1980-11-11,26,74,279.48,3.78,49.19,10,100,138,153,13,133,195,0,2
"Chris Kelly","CHRIS.KELLY","08-09","OTT","C","L",1980-11-11,27,81,253.25,3.13,44.95,5,28,175,143,9,46,222,0,0
"Chris Kelly","CHRIS.KELLY","09-10","OTT","C","L",1980-11-11,28,80,237.4,2.97,46.18,12,32,166,134,20,43,216,0,0
"Chris Kelly","CHRIS.KELLY","10-11","OTT","C","L",1980-11-11,29,54,156.45,2.9,46.48,6,16,117,90,9,26,151,0,2
"Chris Kelly","CHRIS.KELLY","11-12","BOS","C","L",1980-11-11,30,79,146.45,1.85,34.48,4,16,107,121,6,24,139,1,0
"Chris Kelly","CHRIS.KELLY","12-13","BOS","C","L",1980-11-11,31,34,75.72,2.23,34.64,4,9,63,58,7,16,80,0,1
"Chris Kelly","CHRIS.KELLY","13-14","BOS","C","L",1980-11-11,32,55,105.2,1.91,34.71,5,13,84,79,8,27,108,0,0
"Chris Kelly","CHRIS.KELLY","14-15","BOS","C","L",1980-11-11,33,78,139.35,1.79,35.33,4,8,84,119,9,19,104,0,5
"Chris Kelly","CHRIS.KELLY","16-17","OTT","C","L",1980-11-11,35,78,171.27,2.2,42.46,10,25,99,132,13,36,128,0,3
