"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Clark Bishop","CLARK.BISHOP","18-19","CAR","C","L",1996-03-29,22,20,181.35,0.33,0.66,0,0.99,4.96,7.61,11.91,0.44,6.67,4.35,5.74,1.65,1.65,1.65,12.9,10.26,0.99,0.66,0,0,-0.33,21.51,23.82,-2.32
"Clarke MacArthur","CLARKE.MACARTHUR","07-08","BUF","L","L",1985-04-06,22,37,467.03,1.03,0.64,0.26,1.93,6.42,8.22,10.28,0.58,16,12.5,7.06,1.41,1.41,0.9,4.24,5.27,1.03,0.39,0,0,-0.64,0.39,1.28,-0.9
"Clarke MacArthur","CLARKE.MACARTHUR","08-09","BUF","L","L",1985-04-06,23,71,820.42,0.8,0.44,0.22,1.46,6.58,8.34,10.97,0.58,12.22,9.65,7.01,2.12,1.46,0.88,5.41,4.1,1.24,1.32,0,0,0.07,4.83,8.78,-3.95
"Clarke MacArthur","CLARKE.MACARTHUR","09-10","ATL","L","L",1985-04-06,24,21,260.98,0.23,0.92,0.46,1.61,5.52,6.67,10.58,0.51,4.17,3.45,7.72,2.3,1.61,3.22,3.22,2.76,0.23,1.61,0,0,1.38,1.15,0.92,0.23
"Clarke MacArthur","CLARKE.MACARTHUR","09-10","BUF","L","L",1985-04-06,24,60,718.27,0.75,0.33,0.42,1.5,6.43,8.1,10.53,0.61,11.69,9.28,7.58,1.67,1.59,1.17,3.76,5.6,0.5,0.5,0,0,0,4.51,6.18,-1.67
"Clarke MacArthur","CLARKE.MACARTHUR","10-11","TOR","L","L",1985-04-06,25,82,1140,0.68,1.05,0.42,2.16,6.05,8.53,12,0.54,11.3,8.02,6.35,0.95,2.11,1.16,5.37,6.32,0.68,1.21,0.05,0.05,0.53,0.32,0.26,0.05
"Clarke MacArthur","CLARKE.MACARTHUR","11-12","TOR","L","L",1985-04-06,26,73,997.63,1.02,0.54,0.42,1.98,7.82,10.04,14.31,0.74,13.08,10.18,7.33,1.26,1.5,1.02,3.49,5.65,0.72,0.9,0.06,0.06,0.18,0.18,0.24,-0.06
"Clarke MacArthur","CLARKE.MACARTHUR","12-13","TOR","L","L",1985-04-06,27,40,522.12,0.69,0.57,0.57,1.84,6.32,8.85,12.07,0.72,10.91,7.79,8.1,1.61,2.87,1.72,4.94,6.67,0.8,0.46,0,0,-0.34,0.57,0.11,0.46
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,79,1057.25,0.79,0.85,0.4,2.04,6.7,9.02,11.35,0.77,11.86,8.81,8.55,0.96,1.76,1.53,5.28,4.31,1.25,0.79,0,0,-0.45,0.4,0.68,-0.28
"Clarke MacArthur","CLARKE.MACARTHUR","14-15","OTT","L","L",1985-04-06,29,62,828.13,0.65,0.72,0.29,1.67,7.03,9.06,12.17,0.67,9.28,7.2,7.38,1.09,1.96,1.96,4.78,5.07,1.01,1.09,0,0,0.07,0.58,0.87,-0.29
"Claude Giroux","CLAUDE.GIROUX","08-09","PHI","R","R",1988-01-12,20,42,538.55,0.78,0.89,0.56,2.23,6.46,9.47,11.81,0.66,12.07,8.24,6.94,1.67,2.34,3.12,4.57,4.68,0.56,1.23,0,0,0.67,14.59,15.93,-1.34
"Claude Giroux","CLAUDE.GIROUX","09-10","PHI","R","R",1988-01-12,21,82,1040.03,0.46,0.81,0.12,1.38,6.12,8.83,11.19,0.74,7.55,5.23,8.36,2.42,1.67,2.13,4.1,4.62,0.35,0.87,0.06,0.06,0.52,12.52,13.1,-0.58
"Claude Giroux","CLAUDE.GIROUX","10-11","PHI","R","R",1988-01-12,22,82,1136.63,0.69,1.27,0.53,2.48,6.44,8.76,10.93,0.71,10.66,7.83,8.16,1.85,1.64,1.95,5.81,4.12,0.58,1.43,0.05,0.05,0.84,22.17,21.85,0.32
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,77,1144.45,1.1,0.89,0.63,2.62,8.76,11.53,15.83,0.9,12.57,9.55,7.8,1.63,1.68,1.89,3.2,4.09,0.47,1.21,0.05,0.05,0.73,27.05,26,1.05
"Claude Giroux","CLAUDE.GIROUX","12-13","PHI","R","R",1988-01-12,24,48,728.9,0.49,1.15,0.25,1.89,7.66,10.62,14.73,0.56,6.45,4.65,5.3,1.98,1.65,1.15,4.03,2.88,0.49,1.32,0,0,0.82,34.74,30.05,4.69
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,82,1239.32,0.87,0.68,0.58,2.13,7.02,9.63,13.75,0.61,12.41,9.05,6.32,2.03,1.07,1.74,3.82,2.57,0.73,1.16,0,0,0.44,31.76,28.85,2.9
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,81,1287.02,0.51,0.51,0.42,1.45,9.32,12.07,16.74,0.69,5.5,4.25,5.73,1.21,1.31,1.77,4.8,3.31,0.56,0.61,0,0,0.05,36.04,27.97,8.07
"Claude Giroux","CLAUDE.GIROUX","15-16","PHI","R","R",1988-01-12,27,78,1152.75,0.73,0.47,0.62,1.82,8.22,10.77,14.05,0.63,8.86,6.76,5.88,1.67,1.46,1.67,3.9,3.64,0.73,1.46,0.05,0.05,0.73,37.32,29.41,7.91
"Claude Giroux","CLAUDE.GIROUX","16-17","PHI","R","R",1988-01-12,28,82,1207.68,0.45,0.35,0.35,1.14,6.26,8.59,10.88,0.48,7.14,5.2,5.62,1.34,1.24,1.64,2.98,2.19,0.79,1.04,0,0,0.25,35.22,28.22,7.01
"Claude Giroux","CLAUDE.GIROUX","17-18","PHI","R","R",1988-01-12,29,82,1268.2,1.09,0.9,0.85,2.84,6.34,8.42,11.54,0.58,17.16,12.92,6.87,0.9,1.66,1.42,1.28,2.03,0.47,0.99,0,0,0.52,18.83,13.06,5.77
"Claude Giroux","CLAUDE.GIROUX","18-19","PHI","R","R",1988-01-12,30,82,1274.92,0.8,1.04,0.61,2.45,7.39,10.21,13.79,0.54,10.83,7.83,5.31,0.71,1.93,1.84,1.18,2.02,0.38,0.52,0,0,0.14,20.14,15.86,4.28
"Claude Giroux","CLAUDE.GIROUX","19-20","PHI","R","R",1988-01-12,31,69,993.47,0.72,0.42,0.54,1.69,8.21,10.99,13.53,0.7,8.82,6.59,6.33,0.79,1.75,1.87,2.23,1.81,0.48,0.85,0,0,0.36,28.26,19.81,8.46
"Claude Lemieux","CLAUDE.LEMIEUX","08-09","S.J","R","R",1965-07-16,43,18,136.28,0,0,0.44,0.44,7.48,10.13,12.77,0.44,0,0,4.35,1.32,1.76,0.88,14.97,7.92,1.32,0,0.44,0.44,-1.32,1.32,4.84,-3.52
"Clay Wilson","CLAY.WILSON","07-08","CBJ","D","L",1983-04-05,24,7,84.97,0.71,0,0,0.71,5.65,7.06,11.3,0.45,12.5,10,6.4,1.41,0.71,0,1.41,4.94,0.71,0.71,0,0,0,0,0,0
"Clay Wilson","CLAY.WILSON","10-11","FLA","D","L",1983-04-05,27,15,178.2,1.01,0.34,0,1.35,6.06,7.74,10.77,0.3,16.67,13.04,3.83,3.37,1.01,0.67,5.05,7.07,0.67,1.35,0,0,0.67,0,0,0
"Clay Wilson","CLAY.WILSON","11-12","CGY","D","L",1983-04-05,28,5,55.3,0,0,0,0,4.34,5.42,7.59,0.35,0,0,6.4,2.17,2.17,1.08,1.08,3.25,2.17,0,0,0,-2.17,0,0,0
"Clayton Keller","CLAYTON.KELLER","17-18","ARI","C","L",1998-07-29,19,82,1185.18,0.76,0.76,0.56,2.08,7.24,10.43,12.81,0.73,10.49,7.28,7,1.42,2.03,1.97,0.3,4.15,0.51,0.96,0,0,0.46,1.57,1.47,0.1
"Clayton Keller","CLAYTON.KELLER","18-19","ARI","C","L",1998-07-29,20,82,1159.23,0.67,0.52,0.21,1.4,7.56,10.25,12.58,0.66,8.9,6.57,6.4,0.98,1.35,1.92,0.57,5.23,0.47,1.35,0,0,0.88,1.29,2.64,-1.35
"Clayton Keller","CLAYTON.KELLER","19-20","ARI","C","L",1998-07-29,21,70,921.27,0.91,0.72,0.2,1.82,8.79,11.92,14.39,0.86,10.37,7.65,7.25,0.78,1.76,2.08,1.3,6.32,0.78,0.85,0,0,0.07,0.52,0.52,0
"Clayton Stoner","CLAYTON.STONER","09-10","MIN","D","L",1985-02-19,24,8,105.08,0,0.57,0.57,1.14,2.85,4,5.14,0.1,0,0,2.43,5.14,5.71,1.71,2.85,6.85,0.57,0,1.14,1.14,-0.57,0,0,0
"Clayton Stoner","CLAYTON.STONER","10-11","MIN","D","L",1985-02-19,25,57,835.08,0.14,0.14,0.36,0.65,2.8,4.38,6.83,0.08,5.13,3.28,1.77,4.89,1.58,1.29,7.26,10.06,1.37,0.36,0.36,0.43,-0.93,0,0,0
"Clayton Stoner","CLAYTON.STONER","11-12","MIN","D","L",1985-02-19,26,51,807.05,0.07,0.07,0.15,0.3,3.49,5.35,7.66,0.12,2.13,1.39,2.31,5.2,1.56,0.82,4.83,8.1,1.26,0.52,0.45,0.45,-0.74,0,0,0
"Clayton Stoner","CLAYTON.STONER","12-13","MIN","D","L",1985-02-19,27,48,786.13,0,0.15,0.53,0.69,2.9,4.35,6.95,0.08,0,0,1.82,3.51,1.3,0.69,6.18,6.18,0.69,0.15,0.23,0.23,-0.53,0,0,0
"Clayton Stoner","CLAYTON.STONER","13-14","MIN","D","L",1985-02-19,28,63,753.43,0.08,0.16,0.16,0.4,3.66,4.78,7.65,0.1,2.17,1.67,2.17,4.54,1.35,0.8,6.93,9.72,1.59,1.04,0.64,0.64,-0.56,0,0,0
"Clayton Stoner","CLAYTON.STONER","14-15","ANA","D","L",1985-02-19,29,69,1075.5,0.06,0.33,0,0.39,3.63,5.36,8.37,0.11,1.54,1.04,1.97,3.63,2.01,0.39,6.47,9.26,0.67,0.17,0.45,0.5,-0.45,0,0,0
"Clayton Stoner","CLAYTON.STONER","15-16","ANA","D","L",1985-02-19,30,50,672.45,0,0.09,0.27,0.36,2.59,4.02,6.07,0.07,0,0,1.87,3.93,2.32,0.18,10.08,9.64,0.89,0.09,0.62,0.62,-0.8,0,0,0
"Clayton Stoner","CLAYTON.STONER","16-17","ANA","D","L",1985-02-19,31,14,211.38,0.28,0.28,0.28,0.85,4.26,5.11,7.66,0.12,6.67,5.56,2.33,3.12,0.85,0.57,9.37,7.38,0.85,1.42,0.57,0.57,0.57,0,0,0
"Cody Almond","CODY.ALMOND","09-10","MIN","C","L",1989-07-24,20,7,53.6,0,0,0,0,5.6,5.6,7.84,0.34,0,0,6,5.6,0,0,7.84,3.36,2.24,0,1.12,1.12,-2.24,20.15,13.43,6.72
"Cody Almond","CODY.ALMOND","10-11","MIN","C","L",1989-07-24,21,8,55.22,0,0,0,0,3.26,4.35,5.43,0.24,0,0,5.5,3.26,1.09,1.09,11.95,8.69,1.09,0,0,0,-1.09,13.04,20.64,-7.61
"Cody Almond","CODY.ALMOND","11-12","MIN","C","L",1989-07-24,22,10,90.93,0.66,0,0,0.66,4.62,5.94,8.58,0.29,14.29,11.11,4.89,4.62,0.66,0.66,9.9,5.28,2.64,0,0.66,0.66,-2.64,15.84,21.77,-5.94
"Cody Bass","CODY.BASS","07-08","OTT","C","R",1987-01-07,20,21,104.25,0.58,0.58,0,1.15,5.76,6.91,7.48,0.24,10,8.33,3.5,3.45,1.15,0,10.94,3.45,4.03,3.45,0.58,0.58,-0.58,16.12,22.45,-6.33
"Cody Bass","CODY.BASS","08-09","OTT","C","R",1987-01-07,21,12,65.32,0,0,0,0,4.59,7.35,8.27,0.58,0,0,7.88,1.84,2.76,0.92,22.96,5.51,0,1.84,2.76,2.76,1.84,19.29,23.88,-4.59
"Cody Bass","CODY.BASS","11-12","CBJ","C","R",1987-01-07,24,14,113.28,0,0.53,0,0.53,6.89,6.89,7.94,0.29,0,0,4.15,2.65,1.59,2.12,11.12,7.42,0.53,1.59,3.18,3.18,1.06,2.12,1.06,1.06
"Cody Bass","CODY.BASS","15-16","NSH","C","R",1987-01-07,28,17,125.48,0,0,0,0,5.26,6.69,7.65,0.31,0,0,4.64,3.35,0,0.48,11.95,6.69,0.48,1.43,1.43,1.43,0.96,5.74,4.3,1.43
"Cody Bass","CODY.BASS","16-17","NSH","C","R",1987-01-07,29,9,56.27,0,0,0,0,1.07,1.07,3.2,0.01,0,0,1,3.2,1.07,2.13,14.93,9.6,2.13,1.07,3.2,3.2,-1.07,0,1.07,-1.07
"Cody Ceci","CODY.CECI","13-14","OTT","D","R",1993-12-21,19,49,681.17,0.26,0.35,0.18,0.79,6.17,8.46,12.42,0.21,4.29,3.12,2.43,3.52,1.06,0.88,3.52,7.05,0.62,0.35,0,0,-0.26,0,0,0
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,81,1279.6,0.19,0.28,0.28,0.75,5.16,7.03,9.89,0.19,3.64,2.67,2.72,4.55,1.55,0.52,3.66,4.5,0.14,0.09,0,0,-0.05,0,0,0
"Cody Ceci","CODY.CECI","15-16","OTT","D","R",1993-12-21,21,75,1204.17,0.45,0.35,0.3,1.1,5.23,7.18,10.41,0.23,8.57,6.25,3.14,5.38,1.69,0.65,3.04,5.43,0.45,0.2,0,0,-0.25,0,0,0
"Cody Ceci","CODY.CECI","16-17","OTT","D","R",1993-12-21,22,79,1495.13,0.08,0.24,0.24,0.56,4.98,6.94,10.11,0.18,1.61,1.16,2.6,5.02,2.33,0.8,3.77,5.94,0.4,0.16,0,0,-0.24,0,0,0
"Cody Ceci","CODY.CECI","17-18","OTT","D","R",1993-12-21,23,82,1612.58,0.19,0.19,0.15,0.52,4.91,7.03,10.86,0.23,3.79,2.65,3.26,5.36,1.27,0.56,5.51,4.61,0.22,0.22,0,0,0,0,0,0
"Cody Ceci","CODY.CECI","18-19","OTT","D","R",1993-12-21,24,74,1419.9,0.25,0.46,0.17,0.89,4.86,6.97,10.82,0.2,5.22,3.64,2.91,4.48,2.32,0.68,4.56,5.37,0.21,0.08,0,0,-0.13,0,0,0
"Cody Ceci","CODY.CECI","19-20","TOR","D","R",1993-12-21,25,56,965.42,0.06,0.19,0.25,0.5,2.73,4.85,6.96,0.14,2.27,1.28,2.95,3.73,1.43,0.62,5.16,7.58,0.44,0.31,0,0,-0.12,0,0,0
"Cody Eakin","CODY.EAKIN","11-12","WSH","C","L",1991-05-24,20,30,266.72,0.9,0.22,0.67,1.8,6.75,8.1,11.02,0.42,13.33,11.11,5.19,1.57,1.12,1.35,3.37,6.75,0.45,0.9,0,0,0.45,4.72,4.05,0.67
"Cody Eakin","CODY.EAKIN","12-13","DAL","C","L",1991-05-24,21,48,577.45,0.42,0.94,0.83,2.18,6.03,7.38,10.49,0.55,6.9,5.63,7.51,2.18,1.97,2.18,6.75,5.2,1.25,0.52,0.1,0.1,-0.73,25.77,25.56,0.21
"Cody Eakin","CODY.EAKIN","13-14","DAL","C","L",1991-05-24,22,81,1081.68,0.61,0.39,0.39,1.39,6.05,8.82,12.54,0.63,10.09,6.92,7.15,2.72,1.44,2.16,4.66,6.66,0.61,1.05,0,0,0.44,26.63,29.29,-2.66
"Cody Eakin","CODY.EAKIN","14-15","DAL","C","L",1991-05-24,23,78,1047.1,0.8,0.17,0.74,1.72,6.82,9.68,12.72,0.71,11.76,8.28,7.37,2.64,1.89,3.09,3.15,3.84,0.57,0.69,0,0,0.11,31.29,29.17,2.12
"Cody Eakin","CODY.EAKIN","15-16","DAL","C","L",1991-05-24,24,82,1072.68,0.45,0.56,0.34,1.34,5.76,7.89,10.12,0.56,7.77,5.67,7.1,2.07,2.01,1.96,5.31,4.42,0.78,0.62,0,0,-0.17,26.74,28.08,-1.34
"Cody Eakin","CODY.EAKIN","16-17","DAL","C","L",1991-05-24,25,60,816.28,0.22,0.37,0.15,0.74,5.29,8.16,10.88,0.6,4.17,2.7,7.38,2.21,1.91,1.4,4.48,3.9,0.74,0.88,0.15,0.15,0.15,31.83,28.81,3.01
"Cody Eakin","CODY.EAKIN","17-18","VGK","C","L",1991-05-24,26,80,983.85,0.61,0.24,0.55,1.4,5.67,7.75,10.67,0.54,10.75,7.87,6.99,2.5,1.89,3.17,3.66,5.79,0.61,0.37,0,0,-0.24,24.88,22.2,2.68
"Cody Eakin","CODY.EAKIN","18-19","VGK","C","L",1991-05-24,27,78,987.43,1.03,0.67,0.24,1.94,5.89,7.78,9.97,0.58,17.53,13.28,7.44,1.64,1.64,2.43,4.98,5.71,0.49,0.61,0,0.06,0.18,25.03,23.82,1.22
"Cody Eakin","CODY.EAKIN","19-20","VGK","C","L",1991-05-24,28,41,489.45,0.37,0.37,0.25,0.98,5.64,7.6,8.83,0.6,6.52,4.84,7.9,1.23,2.08,1.96,4.29,6.5,0.74,1.35,0,0,0.61,25.38,26.36,-0.98
"Cody Eakin","CODY.EAKIN","19-20","WPG","C","L",1991-05-24,28,8,101.55,0.59,1.77,0.59,2.95,4.73,6.5,6.5,0.53,12.5,9.09,8.09,1.18,1.77,1.77,4.73,1.18,0,1.77,0,0,1.77,28.95,25.41,3.55
"Cody Franson","CODY.FRANSON","09-10","NSH","D","R",1987-08-08,22,61,733.27,0.41,0.49,0.33,1.23,4.99,7.94,12.11,0.18,8.2,5.15,2.3,4.17,1.72,1.39,4.34,3.6,0.57,0.25,0,0,-0.33,0,0,0
"Cody Franson","CODY.FRANSON","10-11","NSH","D","R",1987-08-08,23,80,1046.82,0.29,0.63,0.34,1.26,7.05,9.8,13.3,0.21,4.07,2.92,2.12,2.92,2.12,1.49,4.41,3.38,0.63,0.11,0,0,-0.52,0,0,0
"Cody Franson","CODY.FRANSON","11-12","TOR","D","R",1987-08-08,24,57,825.93,0.22,0.29,0.51,1.02,3.34,4.94,9.52,0.14,6.52,4.41,2.9,3.63,3.05,1.45,7.26,3.78,0.58,0.44,0,0,-0.15,0,0,0
"Cody Franson","CODY.FRANSON","12-13","TOR","D","R",1987-08-08,25,45,667.28,0.09,0.54,0.81,1.44,3.69,5.57,7.37,0.11,2.44,1.61,1.9,4.14,2.88,1.44,9.98,3.96,0.27,0.63,0,0,0.36,0,0,0
"Cody Franson","CODY.FRANSON","13-14","TOR","D","R",1987-08-08,26,79,1248.47,0.19,0.29,0.24,0.72,3.41,5.57,8.7,0.11,5.63,3.45,2.01,4.42,2.5,1.83,11.63,4.09,0.62,0.43,0,0.05,-0.14,0,0,0
"Cody Franson","CODY.FRANSON","14-15","NSH","D","R",1987-08-08,27,23,310.22,0,0.19,0.19,0.39,5.42,7.16,10.64,0.16,0,0,2.24,3.87,2.51,1.16,4.26,3.48,0.19,0,0,0,-0.19,0,0,0
"Cody Franson","CODY.FRANSON","14-15","TOR","D","R",1987-08-08,27,55,874.87,0.14,0.48,0.48,1.1,4.18,6.38,8.64,0.12,3.28,2.15,1.92,5.9,2.95,1.92,8.64,3.77,0.27,0,0,0,-0.27,0,0,0
"Cody Franson","CODY.FRANSON","15-16","BUF","D","R",1987-08-08,28,59,807.03,0.22,0.07,0.37,0.67,4.61,6.25,9.37,0.16,4.84,3.57,2.61,3.57,1.86,0.74,4.31,2.9,0.52,0.07,0,0.07,-0.37,0,0,0
"Cody Franson","CODY.FRANSON","16-17","BUF","D","R",1987-08-08,29,68,1093.72,0.11,0.27,0.49,0.88,4.5,6.36,9.33,0.14,2.44,1.72,2.15,3.57,1.37,0.66,4.61,2.47,0.77,0.16,0,0,-0.6,0,0,0
"Cody Franson","CODY.FRANSON","17-18","CHI","D","R",1987-08-08,30,23,325.08,0.18,0.18,0.18,0.55,5.91,8.67,11.63,0.15,3.12,2.13,1.74,3.14,3.32,1.29,3.14,2.03,0.74,0.55,0,0,-0.18,0,0,0
"Cody Glass","CODY.GLASS","19-20","VGK","C","R",1999-04-01,20,39,428.43,0.56,0.14,0.14,0.84,6.58,8.12,10.08,0.48,8.51,6.9,5.86,0.84,1.54,2.24,1.96,6.02,0.28,0.56,0,0,0.28,7.98,10.92,-2.94
"Cody Goloubef","CODY.GOLOUBEF","12-13","CBJ","D","R",1989-11-30,22,11,160.12,0.37,0,0,0.37,4.87,5.62,6,0.15,7.69,6.67,2.6,2.62,0.37,0,3.75,3.75,0,0,0,0,0,0,0,0
"Cody Goloubef","CODY.GOLOUBEF","14-15","CBJ","D","R",1989-11-30,24,36,525.25,0,0.46,0.46,0.91,2.51,5.25,7.31,0.14,0,0,2.72,3.66,1.49,0.34,4.68,4.68,0.69,0.23,0.11,0.11,-0.46,0,0,0
"Cody Goloubef","CODY.GOLOUBEF","15-16","CBJ","D","R",1989-11-30,25,43,606.4,0.1,0.1,0.59,0.79,3.96,5.84,9.4,0.12,2.5,1.69,2,4.55,0.99,0.2,3.07,4.16,0.99,0.1,0,0,-0.89,0,0,0
"Cody Goloubef","CODY.GOLOUBEF","16-17","COL","D","R",1989-11-30,26,33,498.83,0,0.24,0.36,0.6,4.09,5.05,7.22,0.1,0,0,1.98,3.37,0.72,0.6,3.37,1.68,1.08,0.24,0.12,0.12,-0.84,0,0,0
"Cody Goloubef","CODY.GOLOUBEF","18-19","OTT","D","R",1989-11-30,28,5,52.38,0,0,0,0,3.44,4.58,6.87,0.08,0,0,1.75,5.73,2.29,0,14.89,4.58,1.15,0,0,0,-1.15,0,0,0
"Cody Goloubef","CODY.GOLOUBEF","19-20","OTT","D","R",1989-11-30,29,24,326.73,0.18,0,0.18,0.37,3.12,5.14,7.16,0.1,5.88,3.57,1.89,2.94,3.67,0.55,6.79,3.31,0.73,0.55,0,0,-0.18,0,0,0
"Cody Hodgson","CODY.HODGSON","10-11","VAN","C","R",1990-02-18,20,8,55.68,1.08,0,1.08,2.16,8.62,11.85,17.24,0.58,12.5,9.09,4.91,2.16,1.08,1.08,4.31,7.54,0,0,0,0,0,17.24,26.94,-9.7
"Cody Hodgson","CODY.HODGSON","11-12","BUF","C","R",1990-02-18,21,20,275.12,0.22,0.44,0.22,0.87,8.51,10.9,14.18,0.59,2.56,2,5.42,1.74,2.4,2.18,2.4,4.8,0.22,1.09,0,0,0.87,28.13,25.73,2.4
"Cody Hodgson","CODY.HODGSON","11-12","VAN","C","R",1990-02-18,21,63,676.78,0.98,0.53,0.53,2.04,6.65,8.87,11.53,0.61,14.67,11,6.91,1.86,1.06,2.04,2.13,4.34,0.27,0.89,0,0,0.62,12.15,16.4,-4.26
"Cody Hodgson","CODY.HODGSON","12-13","BUF","C","R",1990-02-18,22,48,675.3,0.98,0.89,0.36,2.22,8.09,9.95,13.24,0.72,12.09,9.82,7.23,1.69,1.6,1.42,1.78,2.75,0.53,0.62,0,0,0.09,25.94,29.23,-3.29
"Cody Hodgson","CODY.HODGSON","13-14","BUF","C","R",1990-02-18,23,72,1009.38,0.53,0.53,0.24,1.31,7.43,9.57,13.2,0.57,7.2,5.59,5.99,1.25,1.43,1.25,2.73,1.84,0.36,0.65,0,0,0.3,19.68,22.65,-2.97
"Cody Hodgson","CODY.HODGSON","14-15","BUF","C","R",1990-02-18,24,78,887.23,0.41,0.34,0.07,0.81,7.24,9.6,12.92,0.52,5.61,4.23,5.43,1.42,1.01,1.62,2.64,3.79,0.2,0.68,0,0,0.47,9.54,11.97,-2.43
"Cody Hodgson","CODY.HODGSON","15-16","NSH","C","R",1990-02-18,25,39,409.85,0.29,0.44,0.15,0.88,8.78,12.88,16.84,0.73,3.33,2.27,5.64,0.88,1.02,1.02,3.66,3.07,0.29,0.88,0,0,0.59,6.59,7.61,-1.02
"Cody McCormick","CODY.MCCORMICK","07-08","COL","C","R",1983-04-18,24,40,408.87,0.29,0.15,0.15,0.59,6.46,8.8,11.89,0.36,4.55,3.33,4.07,1.17,0.59,2.05,11.74,4.7,1.32,1.17,0.59,0.59,-0.15,0.59,0.88,-0.29
"Cody McCormick","CODY.MCCORMICK","08-09","COL","C","R",1983-04-18,25,55,496.57,0.12,0.97,0.24,1.33,7.61,9.55,11.48,0.52,1.59,1.27,5.44,2.17,0.48,1.93,13.65,4.35,2.05,1.33,0.85,0.72,-0.85,4.47,8.1,-3.62
"Cody McCormick","CODY.MCCORMICK","10-11","BUF","C","R",1983-04-18,27,81,855.62,0.56,0.49,0.21,1.26,7.29,9.19,12.76,0.52,7.69,6.11,5.61,3.93,1.33,1.4,7.43,4.21,1.33,0.84,1.12,1.05,-0.56,8.98,12.41,-3.44
"Cody McCormick","CODY.MCCORMICK","11-12","BUF","C","R",1983-04-18,28,50,387.38,0.15,0.31,0.15,0.62,6.51,9.76,13.32,0.49,2.38,1.59,5,1.7,1.39,1.24,10.38,4.96,1.24,0.46,1.24,1.24,-0.77,1.24,1.39,-0.15
"Cody McCormick","CODY.MCCORMICK","13-14","BUF","C","R",1983-04-18,30,29,209,0.29,0.57,0.29,1.15,4.59,6.32,8.61,0.35,6.25,4.55,5.5,2.87,0.57,0.57,16.36,2.87,0.86,0.86,2.01,2.01,0,16.94,20.67,-3.73
"Cody McCormick","CODY.MCCORMICK","13-14","MIN","C","R",1983-04-18,30,14,113.08,0.53,0.53,0,1.06,3.18,4.78,6.37,0.18,16.67,11.11,3.78,3.18,1.06,1.06,8.49,2.12,0.53,2.65,0.53,0.53,2.12,9.55,10.08,-0.53
"Cody McCormick","CODY.MCCORMICK","14-15","BUF","C","R",1983-04-18,31,33,309.25,0,0.58,0,0.58,5.43,7.18,9.51,0.37,0,0,5.22,4.27,1.94,0.58,14.75,3.1,1.75,2.33,0.39,0.39,0.58,20.37,17.66,2.72
"Cody McLeod","CODY.MCLEOD","07-08","COL","L","L",1984-06-26,23,49,469.92,0.51,0.26,0.38,1.15,7.41,9.7,10.09,0.58,6.9,5.26,6,0.77,0.26,1.28,12.26,7.15,1.79,1.79,1.53,1.53,0,0,0.26,-0.26
"Cody McLeod","CODY.MCLEOD","08-09","COL","L","L",1984-06-26,24,79,810.48,1.11,0.22,0.15,1.48,8.14,10.66,13.33,0.7,13.64,10.42,6.56,2,1.04,1.48,14.14,6.07,2.29,2.07,0.74,0.81,-0.15,0.07,0.07,0
"Cody McLeod","CODY.MCLEOD","09-10","COL","L","L",1984-06-26,25,74,834.83,0.5,0.5,0.22,1.22,7.55,9.85,11.93,0.75,6.67,5.11,7.6,1.22,0.57,1.29,13.73,6.25,1.37,1.01,1.29,1.22,-0.43,0.14,0.43,-0.29
"Cody McLeod","CODY.MCLEOD","10-11","COL","L","L",1984-06-26,26,71,642.8,0.28,0.09,0.19,0.56,6.16,8.03,10.08,0.58,4.55,3.49,7.21,1.77,0.28,0.56,13.53,5.51,2.89,1.4,1.4,1.31,-1.59,0.19,0.28,-0.09
"Cody McLeod","CODY.MCLEOD","11-12","COL","L","L",1984-06-26,27,75,532.1,0.68,0.11,0.45,1.24,6.88,9.7,11.73,0.64,9.84,6.98,6.57,1.47,0.34,1.35,13.87,7.1,1.8,0.9,1.92,1.8,-1.01,0.23,0.11,0.11
"Cody McLeod","CODY.MCLEOD","12-13","COL","L","L",1984-06-26,28,48,528.22,0.8,0.23,0.11,1.14,7.84,11.25,12.95,0.8,10.14,7.07,7.15,1.02,0.11,0.68,11.93,4.77,1.48,0.91,0.8,0.8,-0.57,0.68,0.57,0.11
"Cody McLeod","CODY.MCLEOD","13-14","COL","L","L",1984-06-26,29,71,619.13,0.39,0.39,0.39,1.16,6.98,8.14,10.08,0.45,5.56,4.76,5.57,2.23,0,0.78,14.25,6.59,0.97,0.78,1.36,1.16,-0.39,0.19,0.58,-0.39
