"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,1.01,35.05,11.36,28.41,7.95,52.27,24.59,54.1,21.31,2,0,0
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,1.44,48.33,14.29,23.47,15.31,46.94,37.23,36.17,26.6,0,1,100
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,1.52,45.9,11.22,18.37,14.29,56.12,37.76,33.67,28.57,0,2,100
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,1.23,42.11,12.5,21.88,14.06,51.56,36.67,31.67,31.67,1,0,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,1.46,46.75,12.38,29.52,13.33,44.76,26.19,45.24,28.57,0,2,100
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,1.13,34.27,24.29,12.86,10,52.86,36.21,29.31,34.48,4,0,0
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,1.08,39.18,7.07,32.32,15.15,45.45,21.52,55.7,22.78,1,0,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,1.23,39.18,23.01,17.7,22.12,37.17,44.9,24.49,30.61,1,1,50
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,1.07,38.26,13,21,26,40,24,30.67,45.33,0,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,1.25,45.27,7.78,28.89,14.44,48.89,20.55,47.95,31.51,1,2,66.67
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,1.56,53.51,12.24,31.63,17.35,38.78,28.7,37.96,33.33,2,3,60
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,1.1,44.24,18.82,25.88,22.35,32.94,35.42,28.12,36.46,0,1,100
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,1.16,43.56,8.7,33.33,18.84,39.13,20.34,49.15,30.51,2,1,33.33
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,1.01,39.09,8.97,32.05,17.95,41.03,26.25,46.25,27.5,1,0,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,1.1,40.54,10.13,31.65,24.05,34.18,26.67,41.33,32,1,0,0
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,1.02,41.3,14.08,22.54,22.54,40.85,32.35,32.35,35.29,1,2,66.67
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,1.47,45.19,17.12,22.52,18.92,41.44,37.37,33.33,29.29,1,3,75
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,1.38,44.1,15.74,31.48,22.22,30.56,34.34,36.36,29.29,1,2,66.67
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,0.95,31.81,24.18,30.77,8.79,36.26,35,47.5,17.5,0,2,100
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,1,32.96,25.71,12.86,21.43,40,43.64,23.64,32.73,0,2,100
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,1.29,38.9,18.26,34.78,14.78,32.17,30.77,46.15,23.08,1,2,66.67
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,1.05,35.79,29.21,24.72,14.61,31.46,42.05,28.41,29.55,1,2,66.67
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,1.21,40.59,37.04,28.4,14.81,19.75,44.19,36.05,19.77,0,2,100
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,1.11,33.86,25.68,31.08,5.41,37.84,43.08,46.15,10.77,0,4,100
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,1.3,43.46,33.73,31.33,9.64,25.3,44.71,41.18,14.12,0,1,100
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,1.11,40.61,16.67,33.33,19.44,30.56,25.81,43.55,30.65,1,2,66.67
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,1.16,42.65,11.39,17.72,20.25,50.63,27.27,37.88,34.85,2,2,50
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,1.28,40.18,11.88,14.85,22.77,50.5,33.77,27.27,38.96,2,1,33.33
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,1.03,37.47,21.62,25.68,10.81,41.89,39.66,41.38,18.97,1,0,0
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,0.99,35.69,26.15,16.92,6.15,50.77,51.92,30.77,17.31,0,2,100
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,0.96,30.04,18.07,18.07,8.43,55.42,43.1,37.93,18.97,0,1,100
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,1.32,39.4,21.3,27.78,15.74,35.19,30.95,42.86,26.19,1,0,0
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,1.03,31.96,15,27,23,35,26.14,34.09,39.77,3,1,25
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,1.06,31.97,19.51,9.76,12.2,58.54,33.93,21.43,44.64,0,0,0
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,1.1,36.38,24.71,35.29,8.24,31.76,33.77,48.05,18.18,5,1,16.67
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,0.96,38.04,17.28,25.93,23.46,33.33,26.39,37.5,36.11,1,0,0
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,1.21,39.49,13.89,31.94,19.44,34.72,26.87,38.81,34.33,0,2,100
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,1.18,46.69,14.93,20.9,17.91,46.27,31.82,33.33,34.85,0,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,1.11,44.35,18.18,19.7,19.7,42.42,36.99,30.14,32.88,3,4,57.14
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,1.51,43.11,13.1,30.95,16.67,39.29,23.53,48.24,28.24,0,1,100
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,1.2,48.36,20.29,27.54,17.39,34.78,32.94,41.18,25.88,1,2,66.67
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,1.26,42.11,21.98,23.08,12.09,42.86,40.62,30.21,29.17,1,0,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,1.59,49.95,16.47,20,17.65,45.88,34.25,27.4,38.36,3,2,40
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,1.2,41.44,10.71,32.14,16.07,41.07,21.98,53.85,24.18,1,0,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,1.1,38.93,16.05,30.86,17.28,35.8,29.58,38.03,32.39,1,0,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,1.12,37.5,16.22,24.32,14.86,44.59,27.69,46.15,26.15,0,0,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,1,35.43,12.64,28.74,13.79,44.83,26.87,46.27,26.87,0,0,0
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,0.97,32.46,17.39,18.84,11.59,52.17,38.98,37.29,23.73,0,1,100
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,1.18,38.34,13.7,32.88,21.92,31.51,28.38,40.54,31.08,3,3,50
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,1.03,35.18,15.49,40.85,8.45,35.21,31.82,50,18.18,3,2,40
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,0.96,30.93,32.86,14.29,5.71,47.14,58,26,16,1,0,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,1.32,53.81,13.64,35.23,4.55,46.59,28.42,51.58,20,3,0,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,1.12,44.9,29.17,18.06,12.5,40.28,45.21,27.4,27.4,3,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,1.46,51.93,12.86,27.14,17.14,42.86,31.67,40,28.33,1,0,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,1.11,43.06,9.88,35.8,6.17,48.15,28.57,51.95,19.48,2,1,33.33
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,1.34,43.83,8.79,28.57,25.27,37.36,19.28,37.35,43.37,0,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,1.22,42.68,13.64,28.79,25.76,31.82,28.36,31.34,40.3,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,1.41,42.86,5.48,17.81,15.07,61.64,20.93,39.53,39.53,1,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,1.32,36,11.76,32.94,22.35,32.94,18.99,41.77,39.24,3,1,25
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,1.38,44.98,17.19,20.31,9.38,53.12,41.07,33.93,25,1,0,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,1.16,37.16,9.47,22.11,18.95,49.47,29.49,37.18,33.33,1,2,66.67
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,1.38,46.68,14.05,26.45,20.66,38.84,32.38,38.1,29.52,0,3,100
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,1.74,51.59,12.12,35.35,9.09,43.43,33.03,41.28,25.69,1,0,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,1.41,57.23,16.67,30.77,15.38,37.18,34.62,42.31,23.08,0,2,100
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,1.48,45.87,10.42,33.33,12.5,43.75,23.26,46.51,30.23,2,2,50
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,1.31,50.25,22.62,28.57,15.48,33.33,32.26,37.63,30.11,1,1,50
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,48,73.53,1.53,58.2,14.81,29.63,16.05,39.51,32.32,39.39,28.28,3,2,40
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,68,76.78,1.13,47.78,6.73,34.62,18.27,40.38,21.28,48.94,29.79,0,0,0
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,49,75.22,1.54,56.74,18.82,18.82,24.71,37.65,30.11,31.18,38.71,2,1,33.33
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,61,99.77,1.64,55.65,10.71,24.11,14.29,50.89,28.7,42.59,28.7,2,1,33.33
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,40,61.68,1.54,53.92,15.15,18.18,18.18,48.48,33.33,30.16,36.51,1,1,50
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,39,63.52,1.63,53.27,10.96,28.77,10.96,49.32,30.65,45.16,24.19,0,1,100
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,54,63.37,1.17,46.39,21.79,25.64,5.13,47.44,52.86,34.29,12.86,0,3,100
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,43,75.02,1.74,56.47,13.79,28.74,16.09,41.38,35.96,38.2,25.84,1,1,50
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,57,53.58,0.94,32.65,23.81,22.62,19.05,34.52,36.11,34.72,29.17,0,3,100
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,53,52.47,0.99,29.32,17.72,22.78,13.92,45.57,30.77,42.31,26.92,1,0,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,54,56.93,1.05,33.26,10.84,24.1,20.48,44.58,26.98,41.27,31.75,1,2,66.67
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,59,73.72,1.25,47.69,23.08,24.18,10.99,41.76,37.97,32.91,29.11,2,1,33.33
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,46,59.75,1.3,53.33,15.62,35.94,17.19,31.25,31.25,43.75,25,0,1,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,54,76.45,1.42,46.53,18.56,20.62,10.31,50.52,40.45,32.58,26.97,3,3,50
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,46,63.55,1.38,49.04,23.81,21.43,10.71,44.05,40.54,29.73,29.73,0,2,100
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,55,52.85,0.96,33.26,17.86,22.62,17.86,41.67,31.15,40.98,27.87,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,56,72.7,1.3,44.87,18.92,25.23,7.21,48.65,38.1,44.05,17.86,1,0,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,46,66.78,1.45,41.82,12.96,21.3,14.81,50.93,20.48,42.17,37.35,2,2,50
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,54,70.72,1.31,46.74,7.14,32.65,16.33,43.88,22.34,52.13,25.53,1,2,66.67
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,45,58.47,1.3,43.76,16.09,18.39,24.14,41.38,32.89,21.05,46.05,1,3,75
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,52,52.42,1.01,38.55,7.06,28.24,20,44.71,22.73,39.39,37.88,1,1,50
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,55,50.55,0.92,38.45,17.91,38.81,10.45,32.84,30.77,50.77,18.46,0,0,0
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,55,54.98,1,37.16,20.73,25.61,19.51,34.15,31.43,37.14,31.43,0,0,0
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,44,51.58,1.17,44.95,17.57,37.84,20.27,24.32,28.38,39.19,32.43,1,1,50
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,59,75.08,1.27,46.04,19.05,31.43,16.19,33.33,29.17,43.75,27.08,1,0,0
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,56,58.83,1.05,40.41,19.35,23.66,20.43,36.56,32.91,31.65,35.44,2,2,50
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,59,57.18,0.97,35.06,10.59,34.12,21.18,34.12,13.85,52.31,33.85,0,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,57,75.48,1.32,45.04,27.36,15.09,14.15,43.4,51.14,23.86,25,0,5,100
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,41,51.77,1.26,42.17,13.92,17.72,21.52,46.84,34.92,28.57,36.51,0,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,47,56.42,1.2,46.52,14.47,32.89,15.79,36.84,24.29,41.43,34.29,3,1,25
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,45,56.15,1.25,46.73,13.85,30.77,15.38,40,32.26,38.71,29.03,0,2,100
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,53,76.95,1.45,55.45,16.33,36.73,12.24,34.69,25,48.86,26.14,0,2,100
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,65,101.35,1.56,53.91,20.8,30.4,16,32.8,31.75,37.3,30.95,2,3,60
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,54,107.58,1.99,56.66,21.43,30.16,11.11,37.3,35.88,38.17,25.95,3,2,40
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,45,52.3,1.16,36.42,23.94,12.68,11.27,52.11,50,27.08,22.92,0,1,100
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,52,54.15,1.04,36.59,22.58,24.19,9.68,43.55,43.14,35.29,21.57,1,0,0
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,60,69.37,1.16,37.89,20.88,28.57,7.69,42.86,29.33,46.67,24,1,1,50
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,47,58.28,1.24,40.98,32,26.67,4,37.33,45.33,38.67,16,1,4,80
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,52,62.65,1.2,44.21,23.46,23.46,11.11,41.98,41.89,35.14,22.97,0,2,100
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,49,52.08,1.06,36.59,23.38,23.38,10.39,42.86,35.59,40.68,23.73,1,2,66.67
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,62,69.65,1.12,40.71,8.42,35.79,13.68,42.11,20.78,57.14,22.08,2,0,0
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,59,83.95,1.42,46.01,11.57,24.79,21.49,42.15,24.21,38.95,36.84,0,0,0
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,53,62.37,1.18,42.52,15.56,20,22.22,42.22,32.05,28.21,39.74,3,0,0
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,59,72.27,1.22,38.96,7.27,26.36,18.18,48.18,30.49,41.46,28.05,2,2,50
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,34,57.55,1.69,46.83,13.04,27.54,20.29,39.13,33.82,36.76,29.41,0,4,100
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,47,57.62,1.23,44.73,13.1,32.14,20.24,34.52,25,44.74,30.26,0,1,100
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,65,113.03,1.74,55.38,14.96,35.43,11.02,38.58,30.23,51.16,18.6,0,3,100
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,55,72.63,1.32,47.95,8.91,24.75,17.82,48.51,30.34,41.57,28.09,0,0,0
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,47,60.95,1.3,54.02,11.59,26.09,20.29,42.03,30.43,40.58,28.99,0,2,100
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","13-14","ANA","D","L",1980-06-04,33,48,55.55,1.16,47,11.84,23.68,17.11,47.37,29.51,39.34,31.15,1,0,0
"Frans Nielsen","FRANS.NIELSEN","09-10","NYI","C","L",1984-04-24,25,43,53.12,1.24,35.46,20.48,38.55,22.89,18.07,25.32,43.04,31.65,1,0,0
"Frans Nielsen","FRANS.NIELSEN","13-14","NYI","C","L",1984-04-24,29,49,51.8,1.06,32,11.69,35.06,16.88,36.36,23.53,45.59,30.88,0,3,100
"Greg Zanon","GREG.ZANON","09-10","MIN","D","L",1980-06-05,29,52,70.5,1.36,43.9,11.76,20.17,21.01,47.06,21.79,35.9,42.31,1,0,0
"Greg Zanon","GREG.ZANON","10-11","MIN","D","L",1980-06-05,30,49,51.88,1.06,36.42,7.69,23.08,19.23,50,22.81,40.35,36.84,0,1,100
"Hampus Lindholm","HAMPUS.LINDHOLM","13-14","ANA","D","L",1994-01-20,19,52,63.37,1.22,47.25,17.65,25.88,17.65,38.82,31.94,38.89,29.17,2,1,33.33
"Hampus Lindholm","HAMPUS.LINDHOLM","14-15","ANA","D","L",1994-01-20,20,50,63.4,1.27,43.97,13.92,29.11,12.66,44.3,23.53,45.59,30.88,4,1,20
"Henrik Sedin","HENRIK.SEDIN","07-08","VAN","C","L",1980-09-26,26,60,79.57,1.33,40.02,19.47,37.17,18.58,24.78,28.57,44.64,26.79,1,2,66.67
"Henrik Sedin","HENRIK.SEDIN","08-09","VAN","C","L",1980-09-26,27,56,60.23,1.08,36.64,30.77,23.08,19.78,26.37,41.11,27.78,31.11,1,2,66.67
"Henrik Sedin","HENRIK.SEDIN","09-10","VAN","C","L",1980-09-26,28,52,64.97,1.25,42.73,31.63,29.59,15.31,23.47,40,37,23,0,2,100
"Henrik Sedin","HENRIK.SEDIN","11-12","VAN","C","L",1980-09-26,30,59,70.13,1.19,36.43,32.69,25.96,4.81,36.54,49.45,38.46,12.09,0,4,100
"Henrik Sedin","HENRIK.SEDIN","13-14","VAN","C","L",1980-09-26,32,49,68.07,1.39,43.42,31.76,30.59,9.41,28.24,41.86,40.7,17.44,0,1,100
"Henrik Sedin","HENRIK.SEDIN","14-15","VAN","C","L",1980-09-26,33,47,54.02,1.15,41.97,17.57,33.78,18.92,29.73,26.47,42.65,30.88,2,3,60
"Henrik Tallinder","HENRIK.TALLINDER","07-08","BUF","D","L",1979-01-10,28,48,70.77,1.47,45.75,9.47,36.84,17.89,35.79,20.21,52.13,27.66,0,1,100
"Henrik Tallinder","HENRIK.TALLINDER","08-09","BUF","D","L",1979-01-10,29,53,56.43,1.06,36.13,11.76,23.53,21.18,43.53,30.3,40.91,28.79,0,0,0
"Henrik Tallinder","HENRIK.TALLINDER","09-10","BUF","D","L",1979-01-10,30,57,73.83,1.3,43.28,11.65,28.16,17.48,42.72,34.88,39.53,25.58,2,1,33.33
"Henrik Zetterberg","HENRIK.ZETTERBERG","07-08","DET","L","L",1980-10-09,26,57,57.83,1.01,39.86,17.98,34.83,11.24,35.96,30.26,50,19.74,1,1,50
"Henrik Zetterberg","HENRIK.ZETTERBERG","09-10","DET","L","L",1980-10-09,28,48,55.65,1.16,37.02,20.25,18.99,8.86,51.9,43.1,32.76,24.14,1,1,50
"Henrik Zetterberg","HENRIK.ZETTERBERG","14-15","DET","L","L",1980-10-09,33,50,55.63,1.11,35.4,24.42,19.77,9.3,46.51,36.07,29.51,34.43,2,0,0
"Ian White","IAN.WHITE","08-09","TOR","D","R",1984-06-04,24,48,63.97,1.33,45.03,10.98,20.73,24.39,43.9,32.35,29.41,38.24,0,3,100
"Ian White","IAN.WHITE","11-12","DET","D","R",1984-06-04,27,47,59.47,1.27,45.03,17.65,16.47,25.88,40,30.14,26.03,43.84,2,0,0
"Ilya Kovalchuk","ILYA.KOVALCHUK","07-08","ATL","L","R",1983-04-15,24,53,67.2,1.27,46.7,12.94,30.59,8.24,48.24,23.53,44.12,32.35,1,1,50
"Ilya Kovalchuk","ILYA.KOVALCHUK","08-09","ATL","L","R",1983-04-15,25,52,69.27,1.33,45.99,39.51,23.46,8.64,28.4,46.07,26.97,26.97,4,1,20
"Ilya Kovalchuk","ILYA.KOVALCHUK","11-12","N.J","L","R",1983-04-15,28,44,61.78,1.4,47.54,23.61,23.61,5.56,47.22,45.61,38.6,15.79,0,1,100
"Jack Johnson","JACK.JOHNSON","09-10","L.A","D","L",1987-01-13,22,52,87.32,1.68,50.78,21.35,25.84,11.24,41.57,42.86,35.16,21.98,1,2,66.67
"Jack Johnson","JACK.JOHNSON","10-11","L.A","D","L",1987-01-13,23,52,70.57,1.36,53.15,21.84,24.14,11.49,42.53,38.67,36,25.33,1,3,75
"Jack Johnson","JACK.JOHNSON","11-12","L.A","D","L",1987-01-13,24,42,51.58,1.23,38.33,10.29,19.12,14.71,55.88,28,36,36,1,0,0
"Jack Johnson","JACK.JOHNSON","12-13","CBJ","D","L",1987-01-13,25,30,54.42,1.81,50.5,15.09,24.53,16.98,43.4,29.63,38.89,31.48,2,3,60
"Jack Johnson","JACK.JOHNSON","13-14","CBJ","D","L",1987-01-13,26,53,60.1,1.13,44.64,16.18,26.47,16.18,41.18,38.89,30.56,30.56,1,0,0
"Jack Johnson","JACK.JOHNSON","14-15","CBJ","D","L",1987-01-13,27,42,60.95,1.45,47.27,14.29,34.29,21.43,30,25.64,39.74,34.62,1,2,66.67
"Jacob Trouba","JACOB.TROUBA","14-15","WPG","D","R",1994-02-26,20,44,52.95,1.2,41.84,13.43,23.88,13.43,49.25,32.81,34.38,32.81,2,1,33.33
"Jake Gardiner","JAKE.GARDINER","11-12","TOR","D","L",1990-07-04,21,45,54.7,1.22,45.4,21.79,12.82,17.95,47.44,40.98,24.59,34.43,0,1,100
"Jake Gardiner","JAKE.GARDINER","13-14","TOR","D","L",1990-07-04,23,51,68.97,1.35,46.39,19.35,12.9,15.05,52.69,34.67,25.33,40,2,0,0
"Jake Gardiner","JAKE.GARDINER","14-15","TOR","D","L",1990-07-04,24,46,72.15,1.57,50.53,30.77,14.1,19.23,35.9,51.85,22.22,25.93,1,2,66.67
"Jake Muzzin","JAKE.MUZZIN","13-14","L.A","D","L",1989-02-21,24,51,51.43,1.01,37.02,21.05,22.37,15.79,40.79,36.51,38.1,25.4,0,1,100
"Jakub Voracek","JAKUB.VORACEK","14-15","PHI","R","L",1989-08-15,25,49,54.23,1.11,35.73,28.4,30.86,12.35,28.4,45.33,36,18.67,0,1,100
"James Wisniewski","JAMES.WISNIEWSKI","09-10","ANA","D","R",1984-02-21,25,45,72.13,1.6,50.06,13.75,28.75,20,37.5,32.93,36.59,30.49,2,1,33.33
"Jamie Benn","JAMIE.BENN","13-14","DAL","L","L",1989-07-18,24,54,53.5,0.99,35.03,13.79,33.33,20.69,32.18,23.38,41.56,35.06,0,1,100
