"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Brian Gionta","BRIAN.GIONTA","09-10","MTL","R","R",1979-01-18,30,43,52.98,65.05,54.05,56.44,55.88,62.33,2.01,1.08,33.86,28.79,46.66,36.01,62.51,49.35,3.26,1.97,0.93,5.07,10.65,13.16,1.29,5.94,96.25
"Brian Gionta","BRIAN.GIONTA","10-11","MTL","R","R",1979-01-18,31,52,56.58,50,57.16,50.54,50.31,54.72,2.94,2.94,33.01,24.74,45.97,44.98,62.25,61.48,2.9,2.4,0,8.27,0.99,0.77,0.5,8.91,88.12
"Brian Gionta","BRIAN.GIONTA","13-14","MTL","R","R",1979-01-18,34,50,52.37,47.5,59.27,56.18,54.28,53.29,2.94,3.25,32.11,22.07,42.33,33.02,53.45,45.02,2.35,2.06,-0.31,10.04,9.31,8.43,0.29,9.16,85.27
"Brian Rafalski","BRIAN.RAFALSKI","07-08","DET","D","R",1973-09-28,33,54,69.67,39.41,58.25,54.24,57.1,54.86,2.01,3.09,42.53,30.48,52.83,44.57,69.59,52.29,3.22,2.65,-1.08,12.05,8.26,17.3,0.57,4.73,89.86
"Brian Rafalski","BRIAN.RAFALSKI","08-09","DET","D","R",1973-09-28,34,49,69.37,37.98,56.81,57.08,58.05,56.26,2.94,4.8,47.47,36.09,61.47,46.23,78.35,56.61,2.65,2.06,-1.86,11.38,15.24,21.74,0.59,6.19,86.7
"Brian Rafalski","BRIAN.RAFALSKI","09-10","DET","D","R",1973-09-28,35,52,81.25,71.73,56.74,60.34,61.33,63.52,5.1,2.01,47.37,36.12,71.77,47.17,92.23,58.16,4.51,2.59,3.09,11.25,24.6,34.07,1.92,10.77,94.44
"Brooks Orpik","BROOKS.ORPIK","08-09","PIT","D","L",1980-09-26,27,57,69.65,58.27,49.42,47.46,44.15,42.68,7.12,5.1,31.13,31.86,46.57,51.55,58.68,74.23,3.09,4.15,2.02,-0.73,-4.98,-15.55,-1.06,22.87,83.99
"Brooks Orpik","BROOKS.ORPIK","09-10","PIT","D","L",1980-09-26,28,50,65.12,0,53.38,52.18,51.16,54.39,0,2.01,39.48,34.48,56.36,51.65,69.24,66.09,3.41,2.86,-2.01,5,4.71,3.15,0.55,0,94.17
"Brooks Orpik","BROOKS.ORPIK","11-12","PIT","D","L",1980-09-26,30,49,61.27,65.05,57.68,51,51.57,49.32,4.02,2.16,40.2,29.5,48.23,46.34,66.22,62.2,3.6,3.7,1.86,10.7,1.89,4.02,-0.1,10,92.68
"Brooks Orpik","BROOKS.ORPIK","14-15","WSH","D","L",1980-09-26,33,57,66.47,76.87,57,56.75,53.77,62.28,3.09,0.93,35.89,27.08,49.91,38.03,64.01,55.03,3.5,2.12,2.16,8.81,11.88,8.98,1.38,8.61,96.57
"Bryan Little","BRYAN.LITTLE","08-09","ATL","C","R",1987-11-12,20,51,53.08,39.93,64.3,61.11,52.35,72.12,2.16,3.25,25.07,13.92,34.27,21.81,38.27,34.83,2.69,1.04,-1.09,11.15,12.46,3.44,1.65,8.62,76.65
"Bryan Little","BRYAN.LITTLE","10-11","ATL","R","R",1987-11-12,22,58,52.28,80.62,50.47,49.61,51.79,58.29,3.87,0.93,30.74,30.17,38.7,39.31,52.24,48.63,3.41,2.44,2.94,0.57,-0.61,3.61,0.97,12.59,96.92
"Bryan Little","BRYAN.LITTLE","13-14","WPG","C/R","R",1987-11-12,25,57,59.92,50,56.29,58.47,58.39,54.65,1.86,1.86,34.01,26.41,52.61,37.37,73.5,52.37,3.23,2.68,0,7.6,15.24,21.13,0.55,5.47,92.96
"Bryan Little","BRYAN.LITTLE","14-15","WPG","C","R",1987-11-12,26,47,50.53,57.65,56.52,59.24,60.69,62.14,2.94,2.16,36.22,27.86,49.09,33.77,62.92,40.76,4.3,2.62,0.78,8.36,15.32,22.16,1.68,8.12,92.25
"Bryan McCabe","BRYAN.MCCABE","09-10","FLA","D","L",1975-06-08,34,53,63.55,82.52,51.91,51.39,50.2,54.04,5.1,1.08,40.9,37.89,50.67,47.92,61.53,61.05,3.48,2.96,4.02,3.01,2.75,0.48,0.52,12.47,97.15
"Cam Fowler","CAM.FOWLER","10-11","ANA","D","L",1991-12-05,18,44,64.37,65.72,55.71,51.8,53.51,52.86,7.42,3.87,38.64,30.72,52.39,48.75,66.32,57.61,3.79,3.38,3.55,7.92,3.64,8.71,0.41,19.2,87.4
"Cam Fowler","CAM.FOWLER","11-12","ANA","D","L",1991-12-05,19,47,62.77,23.13,38.06,42.38,48.11,38.38,0.93,3.09,18.81,30.61,33.59,45.66,47.11,50.81,2.13,3.42,-2.16,-11.8,-12.07,-3.7,-1.29,4.94,89.91
"Cam Fowler","CAM.FOWLER","13-14","ANA","D","L",1991-12-05,21,48,57.67,75.97,58.27,56.45,49.84,60.09,2.94,0.93,30.61,21.92,42.59,32.86,49.57,49.88,2.77,1.84,2.01,8.69,9.73,-0.31,0.93,9.6,95.76
"Cam Fowler","CAM.FOWLER","14-15","ANA","D","L",1991-12-05,22,50,54.43,86.83,65.4,67.03,57.94,66.82,7.12,1.08,38.43,20.33,49.45,24.32,59.52,43.21,2.84,1.41,6.04,18.1,25.13,16.31,1.43,18.53,94.69
"Carl Gunnarsson","CARL.GUNNARSSON","13-14","TOR","D","L",1986-11-09,26,52,59.22,33.33,38.81,37.72,35.39,39.27,0.93,1.86,21.11,33.28,29.97,49.49,34.76,63.45,1.5,2.32,-0.93,-12.17,-19.52,-28.69,-0.82,4.41,94.41
"Carl Soderberg","CARL.SODERBERG","14-15","BOS","C","L",1985-10-12,28,52,52.55,67.22,62.86,62.12,59.92,66.6,6.03,2.94,36.89,21.8,43.99,26.83,51.97,34.76,3.53,1.77,3.09,15.09,17.16,17.21,1.76,16.35,86.51
"Carlo Colaiacovo","CARLO.COLAIACOVO","11-12","STL","D","L",1983-01-27,28,43,50.85,75,54.93,54.42,54.71,61.91,2.79,0.93,35.18,28.87,46.37,38.83,56.48,46.75,3.17,1.95,1.86,6.31,7.54,9.73,1.22,7.93,96.78
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,42,58.58,32.46,33.45,38.41,39.28,40.14,1.86,3.87,21.99,43.75,32.91,52.76,45.95,71.04,1.75,2.61,-2.01,-21.76,-19.85,-25.09,-0.86,8.46,91.15
"Chris Campoli","CHRIS.CAMPOLI","09-10","OTT","D","L",1984-07-09,25,48,51.97,100,50.07,49.04,51.58,50.69,0.93,0,21.96,21.9,29.93,31.1,44.01,41.32,1.84,1.79,0.93,0.06,-1.17,2.69,0.05,4.23,100
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,62,50.05,25,47.81,47.87,47.05,40.63,0.93,2.79,28.12,30.69,37.38,40.7,48.53,54.62,1.8,2.63,-1.86,-2.57,-3.32,-6.09,-0.83,3.31,90.91
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,60,66.22,50,50.88,54.48,53.01,44.59,5.1,5.1,45.59,44.01,59.72,49.89,72.1,63.9,3.42,4.25,0,1.58,9.83,8.2,-0.83,11.19,88.41
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,57,50.42,26.87,56.96,54.71,52.63,65.5,1.08,2.94,30.09,22.74,42.05,34.81,56.42,50.79,3.19,1.68,-1.86,7.35,7.24,5.63,1.51,3.59,87.07
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,52,50.18,56.36,57.32,53.94,52.08,50.74,2.79,2.16,36.55,27.22,43.53,37.17,52.56,48.36,2.76,2.68,0.63,9.33,6.36,4.2,0.08,7.63,92.06
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,65,57.73,78.18,55.22,56.92,58.55,51.43,3.87,1.08,38.4,31.14,54.29,41.09,66.45,47.05,2.87,2.71,2.79,7.26,13.2,19.4,0.16,10.08,96.53
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,57,62.38,65.82,60.75,59.45,56.94,56.56,3.87,2.01,37.16,24.01,49.93,34.05,63.55,48.05,2.93,2.25,1.86,13.15,15.88,15.5,0.68,10.41,91.63
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,54,63.22,60.84,58.26,57.1,52.33,63.31,4.8,3.09,40.49,29.01,53.26,40.02,69.2,63.04,3.02,1.75,1.71,11.48,13.24,6.16,1.27,11.85,89.35
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,56,63.1,100,42.74,47.29,45.75,50.67,3.72,0,25.87,34.66,41.05,45.76,57.61,68.32,2.26,2.2,3.72,-8.79,-4.71,-10.71,0.06,14.38,100
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,50,55.8,0,34.66,34.64,36.4,30.28,0,5.73,22.14,41.74,29.43,55.53,38.54,67.33,1.65,3.8,-5.73,-19.6,-26.1,-28.79,-2.15,0,86.27
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,58,51.48,30.1,47.87,46,49.81,38.64,0.93,2.16,26.82,29.21,36.56,42.91,49.68,50.06,2.04,3.24,-1.23,-2.39,-6.35,-0.38,-1.2,3.47,92.61
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,58,72.72,0,45.66,48.92,51.09,38.27,0,1.08,31.77,37.81,49.7,51.89,67.7,64.81,1.81,2.92,-1.08,-6.04,-2.19,2.89,-1.11,0,97.14
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,48,64.15,61.79,52.86,52.07,52.9,55.61,3.25,2.01,38.08,33.96,52.11,47.96,61.63,54.88,3.17,2.53,1.24,4.12,4.15,6.75,0.64,8.53,94.08
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,59,78.4,69.62,62.09,62.97,61.24,73.83,4.95,2.16,46.41,28.34,66.46,39.09,80.72,51.09,5.84,2.07,2.79,18.07,27.37,29.63,3.77,10.67,92.38
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,45,56.28,0,54.28,52.06,47.75,52.02,0,0,26.07,21.96,36.98,34.05,46.87,51.28,2.19,2.02,0,4.11,2.93,-4.41,0.17,0,100
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,56,72.85,50,53.88,50.98,50,47.59,2.01,2.01,33.89,29.01,49.09,47.21,62.24,62.24,2.86,3.15,0,4.88,1.88,0,-0.29,5.93,93.07
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,55,69.03,58.77,54.64,54.02,51.56,48.66,5.73,4.02,45.8,38.02,60,51.06,68.08,63.95,4,4.22,1.71,7.78,8.94,4.13,-0.22,12.51,89.43
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,50,59.1,39.41,54.21,54.72,57.24,52.31,2.01,3.09,31.83,26.89,46.73,38.67,64.94,48.51,2.26,2.06,-1.08,4.94,8.06,16.43,0.2,6.31,88.51
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,42,57.58,32.47,49.08,53.43,54.05,51.56,2.01,4.18,33.45,34.71,44.45,38.75,57.98,49.29,2.81,2.64,-2.17,-1.26,5.7,8.69,0.17,6.01,87.96
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,34,53.25,100,55.8,50.71,49.39,59.14,2.01,0,28.97,22.95,38.93,37.84,46.88,48.04,2.49,1.72,2.01,6.02,1.09,-1.16,0.77,6.94,100
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,62,51.92,0,47.81,50.2,52,47.94,0,1.08,31.13,33.98,40.22,39.9,54.58,50.38,2.33,2.53,-1.08,-2.85,0.32,4.2,-0.2,0,96.82
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,55,57.98,61.25,50.18,54.34,57.17,57.54,2.94,1.86,28.93,28.72,46.05,38.7,63.05,47.24,3.93,2.9,1.08,0.21,7.35,15.81,1.03,10.16,93.52
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,52,56.9,73.13,57.77,53.85,59.38,52.84,2.94,1.08,34.05,24.89,45.29,38.82,68.58,46.92,2.7,2.41,1.86,9.16,6.47,21.66,0.29,8.63,95.66
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,49,65.52,22.5,54.17,52.05,52.76,48.05,1.08,3.72,48.18,40.77,55.14,50.8,73.39,65.7,3.33,3.6,-2.64,7.41,4.34,7.69,-0.27,2.24,90.88
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,54,77.9,27.31,51.19,54.18,54.73,45.44,1.86,4.95,44.22,42.16,64.35,54.42,79.36,65.64,3.24,3.89,-3.09,2.06,9.93,13.72,-0.65,4.21,88.26
"Colin White","COLIN.WHITE","09-10","N.J","D","L",1977-12-12,31,46,50.82,0,64.13,64.32,58.38,67.8,0,1.08,32.3,18.07,41.62,23.09,44.84,31.97,2.59,1.23,-1.08,14.23,18.53,12.87,1.36,0,94.02
"Corey Perry","COREY.PERRY","09-10","ANA","R","R",1985-05-16,24,50,53.77,0,47.88,51.53,49.63,53.39,0,1.08,28.75,31.3,41.82,39.33,49.64,50.38,2.91,2.54,-1.08,-2.55,2.49,-0.74,0.37,0,96.55
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,48,52.33,72.35,61.69,55.83,56.14,62.75,5.26,2.01,24.12,14.98,34.14,27.01,44.98,35.14,2.83,1.68,3.25,9.14,7.13,9.84,1.15,21.81,86.58
"Corey Perry","COREY.PERRY","13-14","ANA","R","R",1985-05-16,28,55,50.48,65.05,49.03,53.72,50.04,47.18,2.01,1.08,25.07,26.06,39.47,34,48.79,48.72,2.43,2.72,0.93,-0.99,5.47,0.07,-0.29,8.02,95.86
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,63.27,45.54,49.09,45.04,49.75,1.86,1.08,21.82,26.09,34.92,36.21,37.93,46.29,2.02,2.04,0.78,-4.27,-1.29,-8.36,-0.02,8.52,95.86
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,52.5,55.61,54.94,54.52,52.92,6.5,5.88,56.2,44.86,69.4,56.91,82.46,68.8,4.26,3.79,0.62,11.34,12.49,13.66,0.47,11.57,86.89
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,35.36,52.74,51.22,52.43,55.41,2.79,5.1,43.91,39.34,60.14,57.27,77.43,70.24,4.66,3.75,-2.31,4.57,2.87,7.19,0.91,6.35,87.04
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,15.42,43.77,49.24,52.93,46.13,0.93,5.1,20.08,25.8,29.95,30.87,44.6,39.66,1.73,2.02,-4.17,-5.72,-0.92,4.94,-0.29,4.63,80.23
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,53.63,56.68,57.58,54.1,57.29,4.65,4.02,43.33,33.11,62.66,46.17,72.98,61.93,3.97,2.96,0.63,10.22,16.49,11.05,1.01,10.73,87.86
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,46.27,41.39,41.41,45.5,42.99,0.93,1.08,24.03,34.03,34.03,48.14,46.07,55.18,1.87,2.48,-0.15,-10,-14.11,-9.11,-0.61,3.87,96.83
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,42.91,59.98,61.06,58.54,45.05,3.72,4.95,42.96,28.66,56.27,35.88,67.61,47.89,2.64,3.22,-1.23,14.3,20.39,19.72,-0.58,8.66,82.73
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,57.76,52.28,55.6,56.89,41.53,4.02,2.94,49.4,45.1,71.54,57.12,89,67.43,3.41,4.8,1.08,4.3,14.42,21.57,-1.39,8.14,93.48
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,38.43,38.52,43.44,50.57,40.93,3.09,4.95,24.15,38.54,35.11,45.71,56.89,55.61,2.91,4.2,-1.86,-14.39,-10.6,1.28,-1.29,12.8,87.16
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,100,48.77,46.32,41.35,46.98,2.94,0,25.82,27.12,32.8,38.01,42.02,59.61,2.57,2.9,2.94,-1.3,-5.21,-17.59,-0.33,11.39,100
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,100,55.42,56.4,54.44,63.33,4.95,0,41.5,33.38,63.56,49.14,76.41,63.94,4.75,2.75,4.95,8.12,14.42,12.47,2,11.93,100
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,42.24,49.2,43.66,41,42.23,2.94,4.02,37.74,38.96,47.87,61.78,55.47,79.81,3.1,4.24,-1.08,-1.22,-13.91,-24.34,-1.14,7.79,89.68
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,100,58.58,58.59,55.04,60.79,3.87,0,28.57,20.2,35.69,25.23,47.89,39.12,2.45,1.58,3.87,8.37,10.46,8.77,0.87,13.55,100
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,41.88,43.05,44.52,48.85,49.71,2.01,2.79,31.36,41.48,41.34,51.51,57.02,59.7,2.61,2.64,-0.78,-10.12,-10.17,-2.68,-0.03,6.41,93.27
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,34.95,58.93,59.01,50.56,59.49,1.08,2.01,27.16,18.93,35.91,24.94,44.84,43.85,2.35,1.6,-0.93,8.23,10.97,0.99,0.75,3.98,89.38
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,58.86,41.5,42.55,44.72,37.03,3.09,2.16,22.82,32.17,33.01,44.57,45.09,55.74,1.97,3.35,0.93,-9.35,-11.56,-10.65,-1.38,13.54,93.29
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,48.06,54.2,50.58,51.86,44.28,1.86,2.01,53.92,45.56,65.88,64.36,84.19,78.14,3.37,4.24,-0.15,8.36,1.52,6.05,-0.87,3.45,95.59
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,46.27,62.48,59.97,56.62,57.22,0.93,1.08,40.47,24.3,57.5,38.38,69.79,53.48,3.21,2.4,-0.15,16.17,19.12,16.31,0.81,2.3,95.56
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,50,37.16,45.17,45.19,46.27,2.01,2.01,24.81,41.96,42.99,52.19,53.83,65.29,2.85,3.31,0,-17.15,-9.2,-11.46,-0.46,8.1,95.21
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,100,56.05,57.95,53.57,65.69,6.96,0,32.68,25.62,47.75,34.65,60.8,52.69,3.83,2,6.96,7.06,13.1,8.11,1.83,21.3,100
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,64.18,58.89,53.13,48.02,51.47,3.87,2.16,45.12,31.5,55.26,48.74,62.39,67.53,3.51,3.31,1.71,13.62,6.52,-5.14,0.2,8.58,93.14
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,42.35,50.47,53.89,55.05,62.89,2.16,2.94,36.33,35.66,47.43,40.59,61.6,50.29,3.66,2.16,-0.78,0.67,6.84,11.31,1.5,5.95,91.76
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,21.18,53.99,52.72,52.2,45.32,1.08,4.02,30.5,25.99,36.55,32.78,42.17,38.62,1.84,2.22,-2.94,4.51,3.77,3.55,-0.38,3.54,84.53
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,75.97,60.93,64.15,63.95,59.84,2.94,0.93,38.92,24.96,49.96,27.92,62.01,34.95,3.83,2.57,2.01,13.96,22.04,27.06,1.26,7.55,96.27
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,0,66.93,67.59,63.15,62.68,0,2.01,40.85,20.18,56.9,27.28,69.03,40.28,3.46,2.06,-2.01,20.67,29.62,28.75,1.4,0,90.04
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,67.22,47.33,46.6,45.09,51.11,6.03,2.94,19.6,21.81,29.47,33.77,33.37,40.63,2.3,2.2,3.09,-2.21,-4.3,-7.26,0.1,30.77,86.52
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,56.26,56.4,57.23,57.68,64.33,4.18,3.25,31.69,24.5,43.56,32.55,55.39,40.64,3.39,1.88,0.93,7.19,11.01,14.75,1.51,13.19,86.73
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,26.87,67.14,65.37,60.98,56.73,1.08,2.94,35.1,17.18,49.22,26.08,63.53,40.66,2.57,1.96,-1.86,17.92,23.14,22.87,0.61,3.08,82.89
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,62.42,53.74,54.62,55.63,40.85,3.09,1.86,28.48,24.52,39.35,32.69,53.01,42.28,1.92,2.78,1.23,3.96,6.66,10.73,-0.86,10.85,92.41
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,23.13,55.78,56.32,52.69,58.43,0.93,3.09,34.51,27.36,44.27,34.34,57.44,51.58,2.6,1.85,-2.16,7.15,9.93,5.86,0.75,2.69,88.71
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,59.63,52.84,53.77,53.87,62.38,4.8,3.25,34.93,31.17,49.15,42.26,63.34,54.24,3.93,2.37,1.55,3.76,6.89,9.1,1.56,13.74,89.57
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,56.36,43.91,39.53,41.03,36.94,2.79,2.16,29.57,37.77,38.52,58.92,57.27,82.31,2.05,3.5,0.63,-8.2,-20.4,-25.04,-1.45,9.44,94.28
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,0,53.12,54.16,55.66,65.15,0,0,34.96,30.85,48.26,40.84,62.3,49.63,3.59,1.92,0,4.11,7.42,12.67,1.67,0,100
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,58.86,56.12,50.53,42.95,56.93,3.09,2.16,31.87,24.92,43.74,42.83,51.71,68.68,3.37,2.55,0.93,6.95,0.91,-16.97,0.82,9.7,91.33
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,63.95,46.86,46.02,45.55,41.77,4.95,2.79,26.8,30.39,38.86,45.59,47.38,56.64,2.26,3.15,2.16,-3.59,-6.73,-9.26,-0.89,18.47,90.82
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,52.5,41.5,45.99,47.26,36.15,3.25,2.94,24.13,34.02,33.22,39.02,45.52,50.8,1.67,2.95,0.31,-9.89,-5.8,-5.28,-1.28,13.47,91.36
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,73.13,39.97,38.59,41.66,40.88,2.94,1.08,26.01,39.06,33.96,54.05,46.38,64.96,2.6,3.76,1.86,-13.05,-20.09,-18.58,-1.16,11.3,97.24
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,32.47,39.12,35.69,38.62,36.09,2.01,4.18,20.81,32.38,24.71,44.52,39.42,62.66,1.66,2.94,-2.17,-11.57,-19.81,-23.24,-1.28,9.66,87.09
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,82.09,59.22,59.91,56.36,63.77,4.95,1.08,39.6,27.27,51.51,34.47,60.18,46.6,3.01,1.71,3.87,12.33,17.04,13.58,1.3,12.5,96.04
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,27.91,34.91,39.06,42.05,35.54,1.08,2.79,21.2,39.52,32.42,50.57,45.45,62.63,1.72,3.12,-1.71,-18.32,-18.15,-17.18,-1.4,5.09,92.94
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,24.94,44.69,41.53,42.68,43.65,1.08,3.25,24.22,29.97,33.37,46.99,44.67,60,2.2,2.84,-2.17,-5.75,-13.62,-15.33,-0.64,4.46,89.16
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,28.88,51.91,58,60.23,53.17,2.01,4.95,45.91,42.54,65.34,47.31,79.88,52.75,3.27,2.88,-2.94,3.37,18.03,27.13,0.39,4.38,88.36
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,31.63,39.46,37.25,33.2,47.95,0.93,2.01,23.62,36.24,34.61,58.3,43.16,86.84,2.92,3.17,-1.08,-12.62,-23.69,-43.68,-0.25,3.94,94.45
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,31.63,48.26,47.56,44.36,41.84,0.93,2.01,38.85,41.65,50.69,55.88,59.51,74.64,2.64,3.67,-1.08,-2.8,-5.19,-15.13,-1.03,2.39,95.17
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,0,36.86,38.85,39.69,34.84,0,6.03,23.47,40.2,33.67,53,41.79,63.51,1.54,2.88,-6.03,-16.73,-19.33,-21.72,-1.34,0,85
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,43.04,47.71,54.36,51.08,46.51,4.33,5.73,32.4,35.51,49.34,41.42,59.56,57.05,3,3.45,-1.4,-3.11,7.92,2.51,-0.45,13.36,83.86
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,50,54.73,55.92,52.65,48.3,2.16,2.16,43.36,35.87,50.61,39.9,64.44,57.96,2.42,2.59,0,7.49,10.71,6.48,-0.17,4.98,93.98
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,76.87,59.26,51.95,47.31,59.21,3.09,0.93,30.94,21.27,36.83,34.07,45,50.11,2.7,1.86,2.16,9.67,2.76,-5.11,0.84,9.99,95.63
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,30.79,45.43,45.12,47.6,43.17,1.86,4.18,28.36,34.06,39.46,48,51.58,56.77,2.37,3.12,-2.32,-5.7,-8.54,-5.19,-0.75,6.56,87.73
