"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Dalton Prout","DALTON.PROUT","11-12","CBJ","D","R",1990-03-13,21,5,58.97,11.79,19.66,7.12,20.35,11.19,47.82,13.23,25.44,20.35,4.07,5.09
"Dalton Prout","DALTON.PROUT","12-13","CBJ","D","R",1990-03-13,22,28,518.8,18.53,29.89,6.36,15.03,12.03,40.13,16.77,21.74,23.13,4.51,3.93
"Dalton Prout","DALTON.PROUT","13-14","CBJ","D","R",1990-03-13,23,49,843.03,17.2,28.36,6.55,13.1,9.25,40.28,17.65,19.43,21.28,4.7,4.63
"Dalton Prout","DALTON.PROUT","14-15","CBJ","D","R",1990-03-13,24,63,1160.17,18.42,30.13,6.21,13.08,13.5,41.01,14.74,20.07,24.62,4.09,4.34
"Dalton Prout","DALTON.PROUT","15-16","CBJ","D","R",1990-03-13,25,64,1035.05,16.17,26.59,8.52,13.33,11.01,47.42,18.14,20.17,22.03,5.1,4.23
"Dalton Prout","DALTON.PROUT","16-17","CBJ","D","R",1990-03-13,26,15,195.88,13.06,21.6,12.56,10.72,9.5,54.52,18.68,16.54,19.91,6.13,5.82
"Dalton Prout","DALTON.PROUT","16-17","N.J","D","R",1990-03-13,26,14,209.15,14.94,24.74,5.74,9.47,6.31,60.24,16.64,17.21,17.21,6.02,4.02
"Dalton Prout","DALTON.PROUT","17-18","N.J","D","R",1990-03-13,27,4,55.95,13.99,23.18,4.29,10.72,7.51,63.27,11.8,21.45,21.45,9.65,3.22
"Dalton Prout","DALTON.PROUT","18-19","CGY","D","R",1990-03-13,28,20,262.32,13.12,21.84,8.69,12.35,8.23,48.49,18.98,19.9,16.47,4.57,5.26
"Damien Brunner","DAMIEN.BRUNNER","12-13","DET","C","R",1986-03-09,26,44,685.9,15.59,25.56,17.06,14.08,5.42,38.93,26.86,19.16,11.81,2.97,4.02
"Damien Brunner","DAMIEN.BRUNNER","13-14","N.J","C","R",1986-03-09,27,60,812.05,13.53,22.14,14.78,13.6,5.02,45.81,22.02,18.62,11.38,4.21,4.58
"Damien Brunner","DAMIEN.BRUNNER","14-15","N.J","C","R",1986-03-09,28,17,257.5,15.15,24.85,11.88,11.42,6.29,41.71,23.07,16.78,11.65,3.26,5.36
"Damon Severson","DAMON.SEVERSON","14-15","N.J","D","R",1994-08-07,20,51,1120.12,21.96,36.02,10.18,13.61,9.59,42.85,18.75,19.07,18.21,4.02,4.07
"Damon Severson","DAMON.SEVERSON","15-16","N.J","D","R",1994-08-07,21,72,1307.87,18.16,29.9,8.58,10.96,4.31,51.84,18.4,17.62,11.56,3.49,3.99
"Damon Severson","DAMON.SEVERSON","16-17","N.J","D","R",1994-08-07,22,80,1628.18,20.35,33.45,11.5,12.38,7.81,44.88,25.39,18.94,17.28,4.61,4.09
"Damon Severson","DAMON.SEVERSON","17-18","N.J","D","R",1994-08-07,23,76,1495.67,19.68,32.34,8.95,10.87,7.1,48.9,22.22,17.29,16.85,4.37,5.58
"Damon Severson","DAMON.SEVERSON","18-19","N.J","D","R",1994-08-07,24,82,1807.52,22.04,36.26,7.87,13.31,10.12,39.5,18.99,19.92,21.64,4.25,3.72
"Damon Severson","DAMON.SEVERSON","19-20","N.J","D","R",1994-08-07,25,69,1584.43,22.96,37.68,7.23,10.87,12.76,41.28,17.84,16.17,23.67,4.2,4.01
"Dan Boyle","DAN.BOYLE","07-08","T.B","D","R",1976-07-12,31,37,1013.95,27.4,45.4,9.88,12.13,7.34,29.88,22.49,20.71,13.97,2.13,2.66
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,77,1907.57,24.77,40.61,9.84,9.88,7.89,37.18,24.44,16.86,14.12,1.86,2.64
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,75,1963.65,26.18,42.9,9.84,10.6,9.59,37.09,23.41,18.76,17.72,2.23,2.47
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,76,1994.02,26.24,43.16,10.17,10.71,9.81,34.45,24.43,18.54,19.08,2.77,2.8
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,81,2072.23,25.58,41.8,11.9,12.28,7.47,36.63,26.06,18.68,16.62,3.45,3.16
"Dan Boyle","DAN.BOYLE","12-13","S.J","D","R",1976-07-12,36,46,1048.7,22.8,37.14,10.07,9.5,7.9,40.34,25.06,17.97,18.25,4.29,3.72
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,75,1596.2,21.28,34.79,12.22,10.64,5.6,38.38,27.52,19.92,15.98,4.85,3.91
"Dan Boyle","DAN.BOYLE","14-15","NYR","D","R",1976-07-12,38,65,1315.88,20.24,33.37,15.46,12.31,7.11,42.13,26.22,16.87,12.58,3.42,4.24
"Dan Boyle","DAN.BOYLE","15-16","NYR","D","R",1976-07-12,39,74,1392.27,18.81,30.98,11.64,11.68,6.08,50.64,22.93,16.33,12.45,4.27,4.74
"Dan Carcillo","DAN.CARCILLO","07-08","ARI","L","L",1985-01-28,22,57,724.32,12.71,20.95,10.19,14.08,5.88,50.03,16.07,19.47,12.51,3.89,1.74
"Dan Carcillo","DAN.CARCILLO","08-09","ARI","L","L",1985-01-28,23,54,646.92,11.98,19.81,12.15,12.52,6.49,49.71,18.83,18.09,12.71,3.06,2.6
"Dan Carcillo","DAN.CARCILLO","08-09","PHI","L","L",1985-01-28,23,20,205.4,10.27,16.98,10.22,17.82,7.59,44.11,13.73,23.08,14.9,4.38,3.8
"Dan Carcillo","DAN.CARCILLO","09-10","PHI","L","L",1985-01-28,24,76,854.88,11.25,18.55,10.81,19.3,9.76,47.87,15.86,24.71,16.42,3.93,3.65
"Dan Carcillo","DAN.CARCILLO","10-11","PHI","L","L",1985-01-28,25,57,442.55,7.76,12.76,9.76,20.34,12.47,49.62,13.15,26.98,18.44,2.44,2.44
"Dan Carcillo","DAN.CARCILLO","11-12","CHI","L","L",1985-01-28,26,28,319.2,11.4,18.5,13.72,13.91,5.45,49.81,20.11,20.86,11.28,3.38,1.88
"Dan Carcillo","DAN.CARCILLO","12-13","CHI","L","L",1985-01-28,27,23,206.9,9,14.77,12.76,13.63,4.06,51.04,20.59,19.43,10.15,5.22,6.09
"Dan Carcillo","DAN.CARCILLO","13-14","L.A","L","L",1985-01-28,28,26,256.68,9.87,16.16,11.45,11.45,9.35,51.66,20.34,16.83,18.93,4.44,4.44
"Dan Carcillo","DAN.CARCILLO","13-14","NYR","L","L",1985-01-28,28,31,272.33,8.78,14.53,5.29,15.42,10.58,54.2,10.36,19.17,20.93,6.83,4.41
"Dan Carcillo","DAN.CARCILLO","14-15","CHI","L","L",1985-01-28,29,39,319.38,8.19,13.43,9.96,13.53,13.53,55.42,16.91,19.16,23.3,7.14,4.7
"Dan Fritsche","DAN.FRITSCHE","07-08","CBJ","C","R",1985-07-13,22,69,851.83,12.35,20.29,10.07,15.85,9.65,48.67,16.06,22.12,15.85,3.66,3.38
"Dan Fritsche","DAN.FRITSCHE","08-09","MIN","C","R",1985-07-13,23,34,379.2,11.15,18.23,7.12,14.08,8.07,62.5,9.97,19.46,14.24,2.53,1.9
"Dan Fritsche","DAN.FRITSCHE","08-09","NYR","C","R",1985-07-13,23,16,152.72,9.54,15.43,9.82,12.96,4.32,56.97,18.47,17.68,9.04,3.14,3.14
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,82,1738.37,21.2,34.64,8.63,13.91,8.28,48.63,19.26,22.06,14.53,2.21,3.07
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,82,1765.35,21.53,35.23,8.87,11.83,10.71,45.95,20.83,18.86,18.29,1.73,3.64
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,82,1761.55,21.48,35.39,8.24,14.07,14.31,41.76,15.05,20.23,26.19,3.3,3.51
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,80,1965.25,24.57,40.38,8.91,13.19,12.09,35.57,17.52,21,23.94,2.66,2.99
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,82,2152.27,26.25,43.06,8.45,14.22,12.49,30.58,17.09,21.47,25.42,3.57,2.84
"Dan Girardi","DAN.GIRARDI","12-13","NYR","D","R",1984-04-29,28,46,1169.2,25.42,41.65,9.75,13.19,11.96,33.3,20.73,20.07,25.56,4,4.57
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,81,1871.95,23.11,38.17,10.29,14.68,14.36,36.67,20.1,20.58,26.89,4.33,4.26
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,82,1860.75,22.69,37.34,8.84,14.83,14.8,40.18,16.57,21.51,26.51,3.77,3.97
"Dan Girardi","DAN.GIRARDI","15-16","NYR","D","R",1984-04-29,31,74,1503.73,20.32,33.48,7.5,14.16,13.97,46.52,12.85,19.43,25.62,4.59,3.19
"Dan Girardi","DAN.GIRARDI","16-17","NYR","D","R",1984-04-29,32,63,1203.47,19.1,31.49,8.48,16.5,14.06,43.42,15.65,22.29,26.42,4.74,3.84
"Dan Girardi","DAN.GIRARDI","17-18","T.B","D","R",1984-04-29,33,77,1338.67,17.39,28.61,8.25,16.36,15.06,41.64,15.64,23.67,24.65,4.03,4.71
"Dan Girardi","DAN.GIRARDI","18-19","T.B","D","R",1984-04-29,34,62,1103.62,17.8,29.3,8.81,10.49,12.5,42.24,18.32,18.54,24.68,4.84,4.78
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,80,1818.38,22.73,37.39,6.27,15.21,11.19,35.7,13.76,24.52,21.35,2.31,2.11
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,82,1871.65,22.83,37.46,7.21,13.08,14.52,36.61,14.07,20.2,26.93,3.24,2.15
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,78,1657.92,21.26,34.95,7.17,10.5,13.75,41.37,14.22,17.52,24.21,3,2.46
"Dan Hamhuis","DAN.HAMHUIS","10-11","VAN","D","L",1982-12-13,27,64,1451.48,22.68,37.22,8.52,13.48,12.61,38.03,17.07,19.68,22.45,2.85,3.06
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,82,1921.18,23.43,38.26,8.68,12.9,12.74,38.88,16.74,18.86,22.61,3.06,3.12
"Dan Hamhuis","DAN.HAMHUIS","12-13","VAN","D","L",1982-12-13,29,47,1099.33,23.39,38.12,8.62,12.72,12.17,37,18.01,18.72,22.16,3.93,3.6
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,79,1892.6,23.96,39.2,8.53,12.9,12.81,38.71,17.31,18.07,23.52,4.06,3.61
"Dan Hamhuis","DAN.HAMHUIS","14-15","VAN","D","L",1982-12-13,31,59,1270.37,21.53,35.36,8.27,11.81,11.38,46,16.72,19.22,21.44,3.92,3.54
"Dan Hamhuis","DAN.HAMHUIS","15-16","VAN","D","L",1982-12-13,32,58,1242.08,21.42,35.29,7.49,11.06,12.46,46.91,18.4,17.82,22.99,3.09,4.69
"Dan Hamhuis","DAN.HAMHUIS","16-17","DAL","D","L",1982-12-13,33,79,1529.43,19.36,32.02,7.38,10.79,11.77,49.12,18.32,18.12,21.93,4.9,3.65
"Dan Hamhuis","DAN.HAMHUIS","17-18","DAL","D","L",1982-12-13,34,80,1615.05,20.19,33.22,6.39,13.34,13.67,46.18,14.04,20.14,26.64,6.2,4.61
"Dan Hamhuis","DAN.HAMHUIS","18-19","NSH","D","L",1982-12-13,35,57,914.68,16.05,26.62,9.05,13.97,12.2,43.1,16.14,19.94,20.6,4.85,5.44
"Dan Hamhuis","DAN.HAMHUIS","19-20","NSH","D","L",1982-12-13,36,60,870.82,14.51,23.88,6.82,10.06,12.47,49.2,13.37,15.5,23.36,4.2,4.48
"Dan Hinote","DAN.HINOTE","07-08","STL","R","R",1977-01-30,30,58,609.88,10.52,17.29,8.26,16.43,9.94,62.18,12.59,21.84,17.81,3.64,2.36
"Dan Hinote","DAN.HINOTE","08-09","STL","R","R",1977-01-30,31,51,556.37,10.91,17.94,9.49,14.45,20.49,54.68,12.51,21.14,29.66,3.56,2.7
"Dan Sexton","DAN.SEXTON","09-10","ANA","R","R",1987-04-29,22,41,553.25,13.49,22.17,13.23,13.34,6.29,49.13,18.54,17.14,10.52,2.06,3.36
"Dan Sexton","DAN.SEXTON","10-11","ANA","R","R",1987-04-29,23,47,544.78,11.59,19,12.56,16.19,7.49,45.49,16.63,20.82,12.56,2.64,3.96
"Dana Tyrell","DANA.TYRELL","10-11","T.B","C","L",1989-04-23,21,78,940.38,12.06,19.7,7.91,19.21,12.19,54.36,12.89,25.14,18.69,2.62,2.17
"Dana Tyrell","DANA.TYRELL","11-12","T.B","C","L",1989-04-23,22,26,273.38,10.51,17.34,3.95,17.56,12.07,57.28,9.88,26.12,18.66,2.63,3.29
"Dana Tyrell","DANA.TYRELL","12-13","T.B","C","L",1989-04-23,23,21,217.4,10.35,17.15,9.11,18.49,6.62,54.09,14.63,24.01,16.28,5.52,5.52
"Dana Tyrell","DANA.TYRELL","13-14","T.B","C","L",1989-04-23,24,7,64.65,9.24,15.17,10.21,6.5,14.85,58.47,15.78,12.06,23.2,6.5,5.57
"Dane Byers","DANE.BYERS","11-12","CBJ","L","L",1986-02-21,25,8,64.7,8.09,13.34,12.06,13.91,7.42,61.21,14.84,20.4,14.84,5.56,1.85
"Danick Martel","DANICK.MARTEL","18-19","T.B","L","L",1994-12-12,23,9,91.6,10.18,16.81,6.55,17.69,6.55,49.78,9.83,22.93,15.72,7.86,3.28
"Daniel Alfredsson","DANIEL.ALFREDSSON","07-08","OTT","R","R",1972-12-11,34,70,1558.77,22.27,36.63,11.43,14.82,7.35,31.6,21.63,23.13,13.16,1.73,2.54
"Daniel Alfredsson","DANIEL.ALFREDSSON","08-09","OTT","R","R",1972-12-11,35,79,1649.27,20.88,34.26,12.66,12.48,9.17,33.91,23.65,19.28,16.33,2.36,2.33
"Daniel Alfredsson","DANIEL.ALFREDSSON","09-10","OTT","R","R",1972-12-11,36,70,1376.58,19.67,32.38,14.38,13.95,9.24,28.98,23.97,20.83,16.13,1.48,3.09
"Daniel Alfredsson","DANIEL.ALFREDSSON","10-11","OTT","R","R",1972-12-11,37,54,1040.9,19.28,31.86,15.16,14.87,9.22,30.32,22.65,20.29,16.95,2.54,2.59
"Daniel Alfredsson","DANIEL.ALFREDSSON","11-12","OTT","R","R",1972-12-11,38,75,1420.82,18.94,31.12,13.94,14.02,8.23,42.52,23.01,19.34,12.42,1.77,2.7
"Daniel Alfredsson","DANIEL.ALFREDSSON","12-13","OTT","R","R",1972-12-11,39,47,910.05,19.36,31.75,15.56,14.64,9.36,36,25.45,19.25,16.81,2.97,3.1
"Daniel Alfredsson","DANIEL.ALFREDSSON","13-14","DET","R","R",1972-12-11,40,68,1151.1,16.93,27.63,15.53,14.91,7.3,38.83,26.64,19.34,13.24,2.97,5.16
"Daniel Bang","DANIEL.BANG","12-13","NSH","L","L",1987-04-19,25,8,103.2,12.9,21.46,11.05,17.44,5.81,55.81,23.84,24.42,12.21,2.91,5.23
"Daniel Brickley","DANIEL.BRICKLEY","18-19","L.A","D","L",1995-03-30,23,4,51.23,12.81,20.65,8.2,9.37,2.34,66.76,12.88,16.4,8.2,5.86,3.51
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,79,1489.68,18.86,31,15.59,15.43,5.68,32.22,27.59,22.47,12.2,3.14,2.7
"Daniel Briere","DANIEL.BRIERE","08-09","PHI","C","R",1977-10-06,30,29,453.98,15.65,25.75,15.46,12.03,7.93,37.67,24.32,17.97,13.22,2.78,3.7
"Daniel Briere","DANIEL.BRIERE","09-10","PHI","C","R",1977-10-06,31,75,1243.92,16.59,27.37,16.59,13.12,6.37,41.67,25.81,18.91,12.69,3.09,2.12
"Daniel Briere","DANIEL.BRIERE","10-11","PHI","C","R",1977-10-06,32,77,1408.95,18.3,30.08,14.18,12.22,6.86,39.09,24.66,19.25,13.67,3.02,2.64
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,70,1215.18,17.36,28.48,15.31,12.44,6.57,36.44,24.79,18.57,12.89,2.57,2.96
"Daniel Briere","DANIEL.BRIERE","12-13","PHI","C","R",1977-10-06,34,34,546.03,16.06,26.61,12.2,12.86,7.03,40.77,21.87,19.12,14.94,4.73,3.96
"Daniel Briere","DANIEL.BRIERE","13-14","MTL","C","R",1977-10-06,35,69,881.02,12.77,20.96,13.62,14.44,9.26,40.59,20.57,19.89,18.32,5.04,3.88
"Daniel Briere","DANIEL.BRIERE","14-15","COL","C","R",1977-10-06,36,57,690.95,12.12,19.74,14.41,12.07,9.03,43.07,22.75,17.02,17.54,4.78,4.52
"Daniel Carr","DANIEL.CARR","15-16","MTL","L","L",1991-11-01,23,23,277.68,12.07,19.98,14.04,17.5,9.51,47.97,23.55,20.96,14.69,4.11,6.27
"Daniel Carr","DANIEL.CARR","16-17","MTL","L","L",1991-11-01,24,33,338.43,10.26,16.84,11.17,15.07,10.81,53.01,14.36,19.86,17.91,4.96,5.32
"Daniel Carr","DANIEL.CARR","17-18","MTL","L","L",1991-11-01,25,38,461.08,12.13,20.01,5.99,11.19,6.64,54.91,14.18,17.57,15.75,5.99,4.68
"Daniel Carr","DANIEL.CARR","18-19","VGK","L","L",1991-11-01,26,6,58.95,9.83,16.38,7.12,14.25,3.05,49.87,17.3,22.39,9.16,5.09,9.16
"Daniel Carr","DANIEL.CARR","19-20","NSH","L","L",1991-11-01,27,11,113.7,10.34,16.98,13.19,11.61,4.75,56.46,24.8,16.36,15.3,7.92,8.97
"Daniel Catenacci","DANIEL.CATENACCI","15-16","BUF","C","L",1993-03-09,22,11,96.13,8.74,14.11,9.99,14.98,3.74,52.43,19.97,18.1,13.11,4.99,7.49
"Daniel Cleary","DANIEL.CLEARY","07-08","DET","R","L",1978-12-18,28,63,1095.35,17.39,28.57,11.72,16.54,9.91,45.03,19.66,22.08,15.23,2.08,3.51
"Daniel Cleary","DANIEL.CLEARY","08-09","DET","R","L",1978-12-18,29,73,1236.4,16.94,27.84,12.52,16.11,12.03,43.29,20.58,21.5,18.78,2.14,2.67
"Daniel Cleary","DANIEL.CLEARY","09-10","DET","R","L",1978-12-18,30,64,1102.77,17.23,28.13,13,14.85,8.43,45.05,22.14,19.91,14.85,1.96,3.7
"Daniel Cleary","DANIEL.CLEARY","10-11","DET","R","L",1978-12-18,31,68,1131.25,16.64,27.33,13.1,15.54,9.33,42.01,19.78,20.79,16.34,2.55,2.92
"Daniel Cleary","DANIEL.CLEARY","11-12","DET","R","L",1978-12-18,32,75,1198.63,15.98,26.23,13.37,14.32,12.21,42.2,19.62,18.87,18.57,1.5,3.25
"Daniel Cleary","DANIEL.CLEARY","12-13","DET","R","L",1978-12-18,33,48,789.28,16.44,26.96,14.37,12.85,9.96,41.89,22.35,17.26,16.88,2.89,3.57
"Daniel Cleary","DANIEL.CLEARY","13-14","DET","R","L",1978-12-18,34,52,722.75,13.9,22.67,14.36,14.11,10.63,46.07,20.92,18.43,19.92,4.65,3.32
"Daniel Cleary","DANIEL.CLEARY","14-15","DET","R","L",1978-12-18,35,17,155.27,9.13,14.83,17.78,15.84,8.11,51.39,24.73,20.87,16.62,5.8,6.96
"Daniel O'Regan","DANIEL.O'REGAN","17-18","S.J","C","R",1994-01-30,23,19,189.55,9.98,16.44,14.56,11.71,8.86,53.18,20.89,18.36,18.36,4.43,2.85
"Daniel Paille","DANIEL.PAILLE","07-08","BUF","L","L",1984-04-15,23,76,1002.93,13.2,21.59,9.21,16.57,10.83,41.46,13.4,21.72,18.43,2.69,2.99
"Daniel Paille","DANIEL.PAILLE","08-09","BUF","L","L",1984-04-15,24,73,868.65,11.9,19.51,10.5,15.33,10.91,47.04,14.44,19.27,17.27,3.18,2.56
"Daniel Paille","DANIEL.PAILLE","09-10","BOS","L","L",1984-04-15,25,74,1021.88,13.81,22.47,6.87,12.68,10.57,48.79,12.39,18.5,18.38,3.05,2.76
"Daniel Paille","DANIEL.PAILLE","10-11","BOS","L","L",1984-04-15,26,43,486.15,11.31,18.53,5.18,12.34,9.63,48.26,10.49,19.62,17.16,3.21,2.34
"Daniel Paille","DANIEL.PAILLE","11-12","BOS","L","L",1984-04-15,27,69,793.22,11.5,18.87,7.49,13.39,6.96,50.38,11.95,19.59,15.43,4.61,3.4
"Daniel Paille","DANIEL.PAILLE","12-13","BOS","L","L",1984-04-15,28,46,583.4,12.68,20.81,8.43,12.55,7.82,51.83,14.71,17.9,16.15,4.42,3.91
"Daniel Paille","DANIEL.PAILLE","13-14","BOS","L","L",1984-04-15,29,72,789.35,10.96,18.03,9.12,12.54,7.07,54.12,15.66,18.62,15.96,4.94,4.33
"Daniel Paille","DANIEL.PAILLE","14-15","BOS","L","L",1984-04-15,30,71,817.43,11.51,18.8,8.88,14.46,7.85,53.73,14.17,19.38,16.74,4.48,3.6
"Daniel Paille","DANIEL.PAILLE","15-16","NYR","L","L",1984-04-15,31,12,136.9,11.41,18.8,3.51,12.71,14.9,58.29,6.14,17.53,24.54,5.26,3.94
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,82,1560.98,19.04,31.18,13.99,14.95,7,37.02,23.75,20.37,12.15,1.69,2.34
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,81,1524.13,18.82,30.91,15.12,13.82,6.77,39.13,25.75,19.68,13.31,2.52,2.32
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,63,1205.75,19.14,31.54,17.81,14.88,6.77,37.72,28.81,20.05,12.14,2.49,2.89
"Daniel Sedin","DANIEL.SEDIN","10-11","VAN","L","L",1980-09-26,29,82,1521.35,18.55,30.52,22.4,12.94,3.51,39.2,36.44,18.14,8.6,3.04,3.39
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,72,1354.68,18.82,30.71,20.29,14.04,1.82,42.79,34.19,19.44,5.58,2.61,5.14
"Daniel Sedin","DANIEL.SEDIN","12-13","VAN","L","L",1980-09-26,31,47,894,19.02,31,20.6,13.62,6.11,36.91,33.83,17.38,12.28,3.89,3.96
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,73,1504.2,20.61,33.74,15,13.76,6.02,34.54,27.76,19.94,13,3.43,3.83
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,82,1504.37,18.35,30.21,15.71,16.91,8.85,34.18,25.53,22.61,15.71,3.47,3.63
"Daniel Sedin","DANIEL.SEDIN","15-16","VAN","L","L",1980-09-26,34,82,1503.37,18.33,30.04,16.48,16.72,7.26,34.88,28.46,22.03,14.21,3.23,4.59
"Daniel Sedin","DANIEL.SEDIN","16-17","VAN","L","L",1980-09-26,35,82,1507.6,18.39,30.28,16.79,14.41,6.57,37.49,28.06,19.14,13.29,3.46,4.78
"Daniel Sedin","DANIEL.SEDIN","17-18","VAN","L","L",1980-09-26,36,81,1236.9,15.27,25.19,22.02,11.74,3.44,43.51,34.49,16.78,8.93,4.51,5.53
"Daniel Sprong","DANIEL.SPRONG","15-16","PIT","R","R",1997-03-17,18,18,157.05,8.73,14.4,14.52,14.9,7.26,47.37,22.54,19.48,17.96,6.11,4.97
"Daniel Sprong","DANIEL.SPRONG","17-18","PIT","R","R",1997-03-17,20,8,111.83,13.98,23.16,11.27,13.41,9.12,49.9,19.85,21.46,19.32,8.05,6.97
"Daniel Sprong","DANIEL.SPRONG","18-19","ANA","R","R",1997-03-17,21,47,616.13,13.11,21.7,13.63,10.71,5.45,45.28,20.84,15.39,12.85,4.67,4.87
"Daniel Sprong","DANIEL.SPRONG","18-19","PIT","R","R",1997-03-17,21,16,136.98,8.56,14.02,8.32,13.58,7.01,55.19,16.21,18.4,19.27,6.57,7.88
"Daniel Sprong","DANIEL.SPRONG","19-20","ANA","R","R",1997-03-17,22,8,112.8,14.1,23.18,20.21,8.51,13.83,41.49,23.4,10.64,22.34,3.72,2.13
"Daniel Tjarnqvist","DANIEL.TJARNQVIST","08-09","COL","D","L",1976-10-14,31,37,542.53,14.66,24.23,10.4,12.72,7.85,48.33,17.36,18.8,13.6,3.1,4.2
"Daniel Winnik","DANIEL.WINNIK","07-08","ARI","C","L",1985-03-06,22,79,1114.1,14.1,23.14,11.26,14.97,11.63,47.34,16.53,20.52,18.36,2.96,2.1
"Daniel Winnik","DANIEL.WINNIK","08-09","ARI","C","L",1985-03-06,23,48,625.88,13.04,21.6,7.77,13.13,15.72,49.37,12.37,19.27,24.54,3.16,2.2
"Daniel Winnik","DANIEL.WINNIK","09-10","ARI","C","L",1985-03-06,24,74,972.7,13.14,21.47,7.46,13.08,19.74,42.56,11.72,17.89,30.1,2.96,2.78
"Daniel Winnik","DANIEL.WINNIK","10-11","COL","C","L",1985-03-06,25,80,1323.85,16.55,27.18,6.98,13.1,17.13,40.65,13.37,18.36,26.56,2.9,3.72
"Daniel Winnik","DANIEL.WINNIK","11-12","COL","C","L",1985-03-06,26,63,1115.33,17.7,29.01,8.07,14.15,14.04,43.25,13.56,19.37,23.56,3.93,2.31
"Daniel Winnik","DANIEL.WINNIK","11-12","S.J","C","L",1985-03-06,26,21,286.88,13.66,22.12,8.78,12.34,10.04,52.5,18.2,18.4,20.08,7.95,3.35
"Daniel Winnik","DANIEL.WINNIK","12-13","ANA","C","L",1985-03-06,27,48,807.68,16.83,27.51,7.35,17.46,15.23,38.33,13.82,23.03,26.97,4.16,4.83
"Daniel Winnik","DANIEL.WINNIK","13-14","ANA","C","L",1985-03-06,28,76,1169.58,15.39,25.26,9.8,14.16,17.29,40.84,17.44,20.37,29.81,5.44,4.57
"Daniel Winnik","DANIEL.WINNIK","14-15","PIT","C","L",1985-03-06,29,21,338.28,16.11,26.53,13.66,14.19,14.19,41.86,20.57,20.22,23.77,3.55,4.43
"Daniel Winnik","DANIEL.WINNIK","14-15","TOR","C","L",1985-03-06,29,58,976.42,16.83,27.72,8.6,14.38,18.25,32.14,13.27,19.66,32.38,3.93,4.06
"Daniel Winnik","DANIEL.WINNIK","15-16","TOR","C","L",1985-03-06,30,56,798.8,14.26,23.37,9.24,15.77,12.92,49.27,14.42,20.73,21.18,3.3,3.91
"Daniel Winnik","DANIEL.WINNIK","15-16","WSH","C","L",1985-03-06,30,20,243.6,12.18,19.88,6.4,11.58,14.04,48.77,13.05,16.26,22.91,3.45,3.94
"Daniel Winnik","DANIEL.WINNIK","16-17","WSH","C/L","L",1985-03-06,31,72,929.88,12.91,21.3,7.23,15.1,16.45,43.17,12.32,20.45,26.33,4.26,3.68
"Daniel Winnik","DANIEL.WINNIK","17-18","MIN","L","L",1985-03-06,32,81,1099,13.57,22.34,8.57,12.61,12.28,46.46,15.12,19.16,22.22,4.15,4.31
"Danil Yurtaykin","DANIL.YURTAYKIN","19-20","S.J","L","R",1997-07-01,22,4,52,13,21.67,13.85,10.38,2.31,47.31,24.23,17.31,9.23,3.46,4.62
"Danny Biega","DANNY.BIEGA","14-15","CAR","D","R",1991-09-29,22,10,161.42,16.14,26.27,10.41,13.38,5.95,53.9,21.93,18.96,15.98,4.46,2.97
"Danny Dekeyser","DANNY.DEKEYSER","12-13","DET","D","L",1990-03-07,22,11,198.53,18.05,29.21,9.07,10.58,6.95,56.82,17.53,14.81,13.9,2.42,6.95
