"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"David Perron","DAVID.PERRON","10-11","STL","L","R",1988-05-28,22,10,184.18,18.42,29.88,17.57,10.36,8.11,63.96,45.03,26.49,28.48,13,6,31.58
"David Perron","DAVID.PERRON","11-12","STL","L","R",1988-05-28,23,57,1042.33,18.29,29.96,14.98,15.38,9.81,59.84,37.09,34.16,28.74,53,50,48.54
"David Perron","DAVID.PERRON","12-13","STL","L","R",1988-05-28,24,48,864.27,18.01,29.6,15.52,17.5,8.63,58.35,38.39,35.5,26.11,65,57,46.72
"David Perron","DAVID.PERRON","13-14","EDM","L","R",1988-05-28,25,78,1490.45,19.11,31.44,18.12,16.56,11.72,53.59,40.06,31.7,28.25,95,86,47.51
"David Perron","DAVID.PERRON","14-15","EDM","L","R",1988-05-28,26,38,645.87,17,27.93,20.69,17.24,7.13,54.94,46.49,32.47,21.04,40,46,53.49
"David Perron","DAVID.PERRON","14-15","PIT","L","R",1988-05-28,26,43,757.7,17.62,28.89,20.75,16.4,8.2,54.66,47.31,30.91,21.77,48,55,53.4
"David Perron","DAVID.PERRON","15-16","ANA","L","R",1988-05-28,27,28,414.7,14.81,24.36,18.39,18.04,8.57,55,40.31,35.2,24.49,28,18,39.13
"David Perron","DAVID.PERRON","15-16","PIT","L","R",1988-05-28,27,43,665.4,15.47,25.45,16.88,17.41,8.33,57.38,40.18,35.77,24.05,44,57,56.44
"David Perron","DAVID.PERRON","16-17","STL","L","R",1988-05-28,28,82,1418.43,17.3,28.57,13.86,15.21,12.6,58.33,33.06,32.15,34.79,120,73,37.82
"David Perron","DAVID.PERRON","17-18","VGK","L","R",1988-05-28,29,70,1246.58,17.81,29.32,16.65,17.58,8.43,57.34,41.3,32.45,26.25,97,82,45.81
"David Perron","DAVID.PERRON","18-19","STL","L","R",1988-05-28,30,57,974.43,17.1,28.12,15.69,14.83,11.34,58.14,40.74,29.41,29.85,59,60,50.42
"David Perron","DAVID.PERRON","19-20","STL","L","R",1988-05-28,31,71,1300.48,18.32,30.1,19.79,17.5,11.4,51.31,44.77,28.06,27.17,93,84,47.46
"David Rundblad","DAVID.RUNDBLAD","11-12","ARI","D","R",1990-10-08,20,6,84.7,14.12,22.89,16.83,8.91,4.95,69.31,47.06,32.35,20.59,5,5,50
"David Rundblad","DAVID.RUNDBLAD","11-12","OTT","D","R",1990-10-08,20,24,365.58,15.23,25.02,15.6,14.73,5.49,64.18,42.86,36.24,20.91,10,15,60
"David Rundblad","DAVID.RUNDBLAD","12-13","ARI","D","R",1990-10-08,21,8,109.87,13.73,22.47,23.31,16.54,4.51,55.64,57.29,31.25,11.46,3,5,62.5
"David Rundblad","DAVID.RUNDBLAD","13-14","ARI","D","R",1990-10-08,22,12,192.1,16.01,26.03,12.99,14.29,9.09,63.64,42.37,29.38,28.25,16,16,50
"David Rundblad","DAVID.RUNDBLAD","14-15","CHI","D","R",1990-10-08,23,49,627.17,12.8,21.04,15.38,15.85,5.6,63.17,46.25,33.33,20.42,46,50,52.08
"David Rundblad","DAVID.RUNDBLAD","15-16","CHI","D","R",1990-10-08,24,9,129.35,14.37,23.9,13.22,18.97,5.75,62.07,36.36,45.45,18.18,9,9,50
"David Savard","DAVID.SAVARD","11-12","CBJ","D","R",1990-10-22,20,31,513.82,16.57,27.55,13.57,16.96,8.56,60.9,38.08,36.45,25.47,26,25,49.02
"David Savard","DAVID.SAVARD","12-13","CBJ","D","R",1990-10-22,21,4,52.8,13.2,22,7.35,14.71,13.24,64.71,20.51,35.9,43.59,3,6,66.67
"David Savard","DAVID.SAVARD","13-14","CBJ","D","R",1990-10-22,22,70,1248.02,17.83,29.33,10.87,14.59,13.66,60.87,30.89,30.98,38.14,87,81,48.21
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,82,1881.4,22.94,37.64,11.38,18.42,17.26,52.94,28.07,32.1,39.83,122,110,47.41
"David Savard","DAVID.SAVARD","15-16","CBJ","D","R",1990-10-22,24,65,1506.22,23.17,38.23,11.99,17.75,15.73,54.52,30.16,31.72,38.12,118,97,45.12
"David Savard","DAVID.SAVARD","16-17","CBJ","D","R",1990-10-22,25,74,1615.67,21.83,36.05,9.75,15.91,19.46,54.88,26.36,27.92,45.72,145,134,48.03
"David Savard","DAVID.SAVARD","17-18","CBJ","D","R",1990-10-22,26,81,1569.78,19.38,31.81,9.94,14.58,17.49,57.98,28.22,28.93,42.85,115,151,56.77
"David Savard","DAVID.SAVARD","18-19","CBJ","D","R",1990-10-22,27,82,1618.98,19.74,32.68,10.85,16.09,13.18,59.88,27.83,33.86,38.31,124,115,48.12
"David Savard","DAVID.SAVARD","19-20","CBJ","D","R",1990-10-22,28,68,1406.62,20.69,33.97,10.57,13.56,16.9,58.97,28.25,27.67,44.08,101,103,50.49
"David Schlemko","DAVID.SCHLEMKO","08-09","ARI","D","L",1987-05-07,21,3,57.8,19.27,32.11,15.48,17.86,8.33,58.33,35.71,48.21,16.07,0,1,100
"David Schlemko","DAVID.SCHLEMKO","09-10","ARI","D","L",1987-05-07,22,17,303.02,17.82,29.52,18.87,14.46,8.82,57.84,46.62,31.95,21.43,15,15,50
"David Schlemko","DAVID.SCHLEMKO","10-11","ARI","D","L",1987-05-07,23,43,689.6,16.04,26.26,10.11,14.55,8.98,66.36,32.19,35.45,32.36,44,43,49.43
"David Schlemko","DAVID.SCHLEMKO","11-12","ARI","D","L",1987-05-07,24,46,844.42,18.36,30.18,9.32,18.1,14.63,57.95,26.82,36.23,36.95,56,43,43.43
"David Schlemko","DAVID.SCHLEMKO","12-13","ARI","D","L",1987-05-07,25,30,516.52,17.22,28.13,12.69,15.44,11.16,60.7,38.11,31.79,30.11,30,27,47.37
"David Schlemko","DAVID.SCHLEMKO","13-14","ARI","D","L",1987-05-07,26,48,787.07,16.4,26.95,8.79,12.86,12.23,66.12,31.45,31.73,36.81,57,50,46.73
"David Schlemko","DAVID.SCHLEMKO","14-15","ARI","D","L",1987-05-07,27,20,362.3,18.12,29.56,10.87,17.91,13.68,57.55,27.87,39.66,32.47,20,32,61.54
"David Schlemko","DAVID.SCHLEMKO","14-15","CGY","D","L",1987-05-07,27,19,240.22,12.64,20.73,14.87,15.74,9.62,59.77,33.91,33.91,32.19,26,16,38.1
"David Schlemko","DAVID.SCHLEMKO","14-15","DAL","D","L",1987-05-07,27,5,72.05,14.41,24.02,6.86,18.63,6.86,67.65,25.3,40.96,33.73,10,7,41.18
"David Schlemko","DAVID.SCHLEMKO","15-16","N.J","D","L",1987-05-07,28,67,1249.48,18.65,30.61,12.89,13.02,7.46,66.63,42.27,32.57,25.16,80,82,50.62
"David Schlemko","DAVID.SCHLEMKO","16-17","S.J","D","L",1987-05-07,29,62,1038.28,16.75,27.7,11.6,16.32,7.9,64.18,37.45,35.79,26.76,80,73,47.71
"David Schlemko","DAVID.SCHLEMKO","17-18","MTL","D","L",1987-05-07,30,37,668.4,18.06,29.69,9.4,15.15,8.41,67.04,34.78,36.23,28.99,55,57,50.89
"David Schlemko","DAVID.SCHLEMKO","18-19","MTL","D","L",1987-05-07,31,18,357.2,19.84,32.87,8.6,14.41,13.33,63.66,34.08,31.27,34.65,28,30,51.72
"David Steckel","DAVID.STECKEL","07-08","WSH","C/L","L",1982-03-15,25,67,908.75,13.56,22.32,8.69,20.88,24.29,46.14,18.28,35.57,46.15,46,33,41.77
"David Steckel","DAVID.STECKEL","08-09","WSH","C","L",1982-03-15,26,76,1049.12,13.8,22.73,8.63,18.49,25.18,47.7,20.8,30.91,48.29,62,42,40.38
"David Steckel","DAVID.STECKEL","09-10","WSH","C","L",1982-03-15,27,79,979.97,12.4,20.29,8.55,16.3,32.52,42.63,17.8,28.48,53.72,48,48,50
"David Steckel","DAVID.STECKEL","10-11","N.J","C","L",1982-03-15,28,18,231.1,12.84,20.97,8.43,13.37,9.59,68.6,24.58,39.66,35.75,11,8,42.11
"David Steckel","DAVID.STECKEL","10-11","WSH","C","L",1982-03-15,28,56,647.2,11.56,18.99,9.51,14.41,30.93,45.15,21.06,25.29,53.65,41,44,51.76
"David Steckel","DAVID.STECKEL","11-12","TOR","C","L",1982-03-15,29,76,974.92,12.83,21.11,10.46,15.97,25.66,47.91,20.77,28.94,50.3,64,55,46.22
"David Steckel","DAVID.STECKEL","12-13","ANA","C","L",1982-03-15,30,21,223.12,10.62,17.54,9.73,13.57,25.96,50.74,20,24.53,55.47,17,16,48.48
"David Steckel","DAVID.STECKEL","12-13","TOR","C","L",1982-03-15,30,13,91.9,7.07,11.69,14.67,16.67,8.67,60,34.07,39.56,26.37,6,5,45.45
"David Steckel","DAVID.STECKEL","13-14","ANA","C","L",1982-03-15,31,6,65.03,10.84,17.82,17.31,10.58,12.5,59.62,39.19,28.38,32.43,5,8,61.54
"David Tanabe","DAVID.TANABE","07-08","CAR","D","R",1980-07-19,27,18,215.57,11.98,19.77,12.2,18.47,11.5,57.84,31.09,39.9,29.02,16,17,51.52
"David Ullstrom","DAVID.ULLSTROM","11-12","NYI","L","L",1989-04-22,22,29,318.28,10.98,17.87,12.86,14.19,11.09,61.86,34.46,34.08,31.46,13,10,43.48
"David Ullstrom","DAVID.ULLSTROM","12-13","NYI","L","L",1989-04-22,23,20,189.97,9.5,15.71,12.71,15.72,10.03,61.54,30.77,36.41,32.82,19,22,53.66
"David Van Der Gulik","DAVID.VAN DER GULIK","08-09","CGY","L","L",1983-04-20,25,6,50.88,8.48,14.13,6.94,18.06,9.72,65.28,38.1,38.1,23.81,2,4,66.67
"David Van Der Gulik","DAVID.VAN DER GULIK","11-12","COL","L","L",1983-04-20,28,25,205.07,8.2,13.44,6.06,13.94,6.36,73.64,21.13,47.89,30.99,18,6,25
"David Van Der Gulik","DAVID.VAN DER GULIK","12-13","COL","L","L",1983-04-20,29,9,84.97,9.44,15.46,9.74,11.69,13.64,64.94,29.41,30.59,40,10,8,44.44
"David Vyborny","DAVID.VYBORNY","07-08","CBJ","R","L",1975-01-22,32,66,1021.33,15.47,25.41,15.16,18.97,11.28,54.6,35.31,37.89,26.8,49,44,47.31
"David Warsofsky","DAVID.WARSOFSKY","13-14","BOS","D","L",1990-05-30,23,6,97.02,16.17,26.69,19.49,14.41,9.32,56.78,46.88,33.33,19.79,4,12,75
"David Warsofsky","DAVID.WARSOFSKY","14-15","BOS","D","L",1990-05-30,24,4,71.03,17.76,29.02,15.22,11.96,5.43,67.39,43.28,31.34,25.37,6,4,40
"David Warsofsky","DAVID.WARSOFSKY","15-16","N.J","D","L",1990-05-30,25,10,163.65,16.37,26.88,14.93,10.41,4.07,70.59,51.16,31.01,17.83,5,11,68.75
"David Warsofsky","DAVID.WARSOFSKY","15-16","PIT","D","L",1990-05-30,25,12,213.07,17.76,29.39,14.18,11.7,6.74,67.38,49.23,27.18,23.59,14,10,41.67
"David Warsofsky","DAVID.WARSOFSKY","16-17","PIT","D","L",1990-05-30,26,7,110.13,15.73,26.19,15.82,15.82,8.86,59.49,44.25,30.97,24.78,7,13,65
"David Warsofsky","DAVID.WARSOFSKY","17-18","COL","D","L",1990-05-30,27,16,214.32,13.39,22.15,9.15,9.15,8.81,72.88,31.72,28.97,39.31,14,12,46.15
"Davis Drewiske","DAVIS.DREWISKE","08-09","L.A","D","L",1984-11-22,23,17,294.42,17.32,28.48,9.58,15.77,11.83,62.82,30.49,37.22,32.29,12,11,47.83
"Davis Drewiske","DAVIS.DREWISKE","09-10","L.A","D","L",1984-11-22,24,42,640.3,15.25,25,8.81,15.35,10.31,65.53,32.84,35.25,31.91,43,39,47.56
"Davis Drewiske","DAVIS.DREWISKE","10-11","L.A","D","L",1984-11-22,25,38,545.38,14.35,23.67,11.46,17.39,12.4,58.76,30.74,37.7,31.56,28,26,48.15
"Davis Drewiske","DAVIS.DREWISKE","11-12","L.A","D","L",1984-11-22,26,9,113.08,12.56,20.69,13.58,16.67,8.64,61.11,36.67,41.11,22.22,4,10,71.43
"Davis Drewiske","DAVIS.DREWISKE","12-13","L.A","D","L",1984-11-22,27,20,289.25,14.46,23.85,10.4,9.22,14.18,66.19,35.42,24.17,40.42,15,20,57.14
"Davis Drewiske","DAVIS.DREWISKE","12-13","MTL","D","L",1984-11-22,27,9,151.48,16.83,28.05,8.45,17.37,14.55,59.62,27.45,34.64,37.91,6,9,60
"Daymond Langkow","DAYMOND.LANGKOW","07-08","CGY","C","L",1976-09-27,30,80,1506.25,18.83,31.02,15.39,18.8,7.61,58.2,42.27,36.83,20.9,50,93,65.03
"Daymond Langkow","DAYMOND.LANGKOW","08-09","CGY","C","L",1976-09-27,31,72,1236.37,17.17,28.41,20.09,15.59,7.53,56.79,47.72,32.48,19.8,35,56,61.54
"Daymond Langkow","DAYMOND.LANGKOW","09-10","CGY","C","L",1976-09-27,32,72,1361.68,18.91,31.12,12.2,15.21,16.35,56.24,30.48,31.96,37.57,75,64,46.04
"Daymond Langkow","DAYMOND.LANGKOW","10-11","CGY","C","L",1976-09-27,33,4,59.03,14.76,24.32,10.13,17.72,13.92,58.23,30.91,32.73,36.36,1,3,75
"Daymond Langkow","DAYMOND.LANGKOW","11-12","ARI","C","L",1976-09-27,34,73,1149.82,15.75,25.75,13.63,17.66,12.73,55.98,34.95,35.24,29.82,58,55,48.67
"Dean Arsene","DEAN.ARSENE","09-10","EDM","D","L",1980-07-20,29,13,168.32,12.95,21.07,6.3,15.97,9.24,68.49,27.63,38.16,34.21,9,11,55
"Dean Kukan","DEAN.KUKAN","15-16","CBJ","D","L",1993-07-08,22,8,138.83,17.35,28.77,13.45,9.36,12.87,64.33,30.84,32.71,36.45,7,4,36.36
"Dean Kukan","DEAN.KUKAN","17-18","CBJ","D","L",1993-07-08,24,11,135.98,12.36,20.39,12.57,11.48,9.84,66.12,44.62,26.15,29.23,9,16,64
"Dean Kukan","DEAN.KUKAN","18-19","CBJ","D","L",1993-07-08,25,25,336.63,13.47,22.21,13.7,14.56,12.63,59.1,37.05,32.13,30.82,22,43,66.15
"Dean Kukan","DEAN.KUKAN","19-20","CBJ","D","L",1993-07-08,26,33,527.12,15.97,26.3,15.73,15.44,9.52,59.31,41.88,31.62,26.5,35,54,60.67
"Dean McAmmond","DEAN.MCAMMOND","07-08","OTT","L","L",1973-06-15,34,68,784.27,11.53,18.99,10.82,16.48,10.82,61.88,28.73,40.86,30.41,47,60,56.07
"Dean McAmmond","DEAN.MCAMMOND","08-09","NYI","L","L",1973-06-15,35,18,272.62,15.15,24.98,9.57,17.29,23.94,49.2,21.13,27.82,51.06,18,13,41.94
"Dean McAmmond","DEAN.MCAMMOND","08-09","OTT","L","L",1973-06-15,35,44,425.58,9.67,15.9,8.42,11.83,13.62,66.13,27.08,33.54,39.38,25,28,52.83
"Dean McAmmond","DEAN.MCAMMOND","09-10","N.J","L","L",1973-06-15,36,62,797.13,12.86,21.12,8.72,14.7,8.29,68.29,31.4,39.61,28.99,44,35,44.3
"Denis Gauthier","DENIS.GAUTHIER","08-09","L.A","D","L",1976-10-01,31,65,944.68,14.53,23.83,7.66,14.53,14.22,63.59,26.01,33.17,40.83,42,43,50.59
"Denis Grebeshkov","DENIS.GREBESHKOV","07-08","EDM","D","L",1983-10-11,23,71,1198.3,16.88,27.46,12.29,16.76,13.13,57.82,33.06,36.47,30.47,34,62,64.58
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,72,1524.47,21.17,34.84,11.16,15.86,13.17,59.82,33.33,34.99,31.68,34,74,68.52
"Denis Grebeshkov","DENIS.GREBESHKOV","09-10","EDM","D","L",1983-10-11,25,47,1025.65,21.82,36.01,11.06,13.8,15.46,59.68,34.16,29.5,36.33,44,42,48.84
"Denis Grebeshkov","DENIS.GREBESHKOV","09-10","NSH","D","L",1983-10-11,25,4,65.88,16.47,27.45,11.69,18.18,7.79,62.34,29.55,45.45,25,2,3,60
"Denis Grebeshkov","DENIS.GREBESHKOV","13-14","EDM","D","L",1983-10-11,29,7,95.83,13.69,22.55,12.71,15.25,11.86,60.17,35.16,32.97,31.87,5,6,54.55
"Denis Gurianov","DENIS.GURIANOV","18-19","DAL","R","L",1997-06-07,21,21,228.32,10.87,17.96,15.76,19.77,8.6,55.87,33.48,38.39,28.12,25,21,45.65
"Denis Gurianov","DENIS.GURIANOV","19-20","DAL","R","L",1997-06-07,22,64,831.08,12.99,21.41,16.06,13.62,4.79,65.52,46.34,32.71,20.95,64,65,50.39
"Denis Malgin","DENIS.MALGIN","16-17","FLA","C","R",1997-01-18,19,47,528.2,11.24,18.32,16.27,14.03,5.19,64.52,46.67,31.56,21.78,37,34,47.89
"Denis Malgin","DENIS.MALGIN","17-18","FLA","C","R",1997-01-18,20,51,706.5,13.85,22.87,15.61,20.53,9.65,54.21,33.52,37.5,28.98,80,45,36
"Denis Malgin","DENIS.MALGIN","18-19","FLA","C","R",1997-01-18,21,50,644.47,12.89,21.14,13.3,19.47,7.77,59.47,35.56,39.73,24.71,43,49,53.26
"Denis Malgin","DENIS.MALGIN","19-20","FLA","C","R",1997-01-18,22,36,444.83,12.36,20.26,12.71,16.5,4.46,66.34,40.06,40.64,19.3,27,32,54.24
"Denis Malgin","DENIS.MALGIN","19-20","TOR","C","R",1997-01-18,22,8,82.75,10.34,17.06,9.73,8.85,11.5,69.91,50,19.7,30.3,1,11,91.67
"Denis Tolpeko","DENIS.TOLPEKO","07-08","PHI","C","L",1985-01-29,22,26,215.27,8.28,13.67,11.25,16.4,6.75,65.59,33.33,41.38,25.29,15,11,42.31
"Dennis Cholowski","DENNIS.CHOLOWSKI","18-19","DET","D","L",1998-02-15,20,52,949.17,18.25,29.82,16.74,15.74,7.16,60.37,45.03,32.67,22.3,70,83,54.25
"Dennis Cholowski","DENNIS.CHOLOWSKI","19-20","DET","D","L",1998-02-15,21,36,691.97,19.22,31.83,17.79,16.14,5.97,60.1,46.74,32.08,21.17,44,54,55.1
"Dennis Everberg","DENNIS.EVERBERG","14-15","COL","R","L",1991-12-31,22,55,649.05,11.8,19.36,13.93,17.6,15.66,52.81,30.26,31.62,38.12,59,54,47.79
"Dennis Everberg","DENNIS.EVERBERG","15-16","COL","R","L",1991-12-31,23,15,134.15,8.94,14.91,5.24,20.95,16.67,57.14,15.33,39.42,45.26,18,10,35.71
"Dennis Gilbert","DENNIS.GILBERT","19-20","CHI","D","L",1996-10-30,22,21,329.82,15.71,25.85,5.85,10.07,10.3,73.77,27.78,31.11,41.11,26,28,51.85
"Dennis Rasmussen","DENNIS.RASMUSSEN","15-16","CHI","C","L",1990-07-03,25,44,403.2,9.16,15.11,13.52,17.36,9.52,59.6,33.59,35.64,30.77,47,33,41.25
"Dennis Rasmussen","DENNIS.RASMUSSEN","16-17","CHI","C","L",1990-07-03,26,68,804.23,11.83,19.48,8.68,13.02,21.95,56.35,21.33,27.39,51.27,74,60,44.78
"Dennis Rasmussen","DENNIS.RASMUSSEN","17-18","ANA","C","L",1990-07-03,27,27,240.52,8.91,14.53,10.58,11.7,11.7,66.02,29.57,30.11,40.32,25,12,32.43
"Dennis Seidenberg","DENNIS.SEIDENBERG","07-08","CAR","D","L",1981-07-18,26,47,885.2,18.83,31.2,11.9,17.94,10.59,59.58,33.59,38.78,27.63,28,48,63.16
"Dennis Seidenberg","DENNIS.SEIDENBERG","08-09","CAR","D","L",1981-07-18,27,70,1563.27,22.33,36.76,13.13,17.89,15.32,53.67,31.96,33.54,34.5,72,71,49.65
"Dennis Seidenberg","DENNIS.SEIDENBERG","09-10","BOS","D","L",1981-07-18,28,17,390.28,22.96,37.63,11.76,20.59,15.61,52.04,31.87,36.01,32.12,14,19,57.58
"Dennis Seidenberg","DENNIS.SEIDENBERG","09-10","FLA","D","L",1981-07-18,28,62,1420.47,22.91,37.49,9.81,15.13,16.46,58.6,27.8,32.2,40,81,42,34.15
"Dennis Seidenberg","DENNIS.SEIDENBERG","10-11","BOS","D","L",1981-07-18,29,81,1907.32,23.55,38.77,10.22,16.68,12.43,60.66,30.32,36.48,33.2,81,60,42.55
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,80,1923.13,24.04,39.54,13.49,16.93,13.95,55.63,34.34,31.8,33.86,88,92,51.11
"Dennis Seidenberg","DENNIS.SEIDENBERG","12-13","BOS","D","L",1981-07-18,31,46,1094.58,23.8,39.13,10.48,14.92,16.53,58.06,29.28,30.24,40.48,72,80,52.63
"Dennis Seidenberg","DENNIS.SEIDENBERG","13-14","BOS","D","L",1981-07-18,32,34,742.48,21.84,36.14,10.89,17.67,11.78,59.67,28.29,35.5,36.21,64,47,42.34
"Dennis Seidenberg","DENNIS.SEIDENBERG","14-15","BOS","D","L",1981-07-18,33,82,1812.27,22.1,36.06,9.09,16.65,15.95,58.3,26.18,32.18,41.63,132,142,51.82
"Dennis Seidenberg","DENNIS.SEIDENBERG","15-16","BOS","D","L",1981-07-18,34,61,1183.25,19.4,31.88,9.33,14.72,11.19,64.76,29.96,34.4,35.63,90,96,51.61
"Dennis Seidenberg","DENNIS.SEIDENBERG","16-17","NYI","D","L",1981-07-18,35,73,1418.15,19.43,32.05,6.39,15.34,11.77,66.5,27.51,35.68,36.81,88,101,53.44
"Dennis Seidenberg","DENNIS.SEIDENBERG","17-18","NYI","D","L",1981-07-18,36,28,500.72,17.88,29.67,5.91,13.39,15.83,64.87,24.95,32.47,42.58,22,33,60
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,80,2014.22,25.18,41.25,13.36,18.33,14.25,54.06,32.61,35.18,32.21,101,100,49.75
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,78,1922.72,24.65,40.53,14.05,18.65,14.14,53.16,32.06,34.72,33.21,85,73,46.2
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,76,1790.28,23.56,38.4,12.06,16.42,11.72,59.79,35.02,33.41,31.56,67,91,57.59
"Dennis Wideman","DENNIS.WIDEMAN","10-11","FLA","D","R",1983-03-20,27,61,1461.57,23.96,39.31,16,15.62,11.86,56.52,41.55,30.75,27.7,84,65,43.62
"Dennis Wideman","DENNIS.WIDEMAN","10-11","WSH","D","R",1983-03-20,27,14,337.08,24.08,39.12,13.6,15.86,18.13,52.41,33.53,28.57,37.9,11,11,50
"Dennis Wideman","DENNIS.WIDEMAN","11-12","WSH","D","R",1983-03-20,28,82,1959.75,23.9,39.31,14.88,18.2,13.35,53.57,36.43,33.28,30.29,104,83,44.39
"Dennis Wideman","DENNIS.WIDEMAN","12-13","CGY","D","R",1983-03-20,29,46,1150.97,25.02,41.38,16.05,15.6,14.71,53.64,36.63,27.43,35.95,121,69,36.32
"Dennis Wideman","DENNIS.WIDEMAN","13-14","CGY","D","R",1983-03-20,30,46,1043.9,22.69,37.28,18.45,15.35,10,56.2,44.94,28.57,26.49,65,73,52.9
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,80,1971.4,24.64,40.47,16.83,15.2,11.89,56.09,39.11,28.46,32.43,178,141,44.2
"Dennis Wideman","DENNIS.WIDEMAN","15-16","CGY","D","R",1983-03-20,32,51,1051.37,20.62,33.96,14.59,15.56,9.31,60.54,40.73,30.43,28.84,95,81,46.02
"Dennis Wideman","DENNIS.WIDEMAN","16-17","CGY","D","R",1983-03-20,33,57,1153.08,20.23,33.37,13.46,16.61,13.13,56.8,34.37,31.53,34.1,96,86,47.25
"Derek Armstrong","DEREK.ARMSTRONG","07-08","L.A","C","R",1973-04-23,34,77,1022.73,13.28,21.89,16.04,17.85,11.04,55.07,35.86,36.71,27.43,45,64,58.72
"Derek Armstrong","DEREK.ARMSTRONG","08-09","L.A","C","R",1973-04-23,35,56,475.12,8.48,13.9,14.63,18.57,7.88,58.93,34.44,42.35,23.21,19,16,45.71
"Derek Boogaard","DEREK.BOOGAARD","07-08","MIN","L","L",1982-06-23,25,33,130.53,3.96,6.53,15.77,18.67,5.39,60.17,37.76,43.36,18.88,9,7,43.75
"Derek Boogaard","DEREK.BOOGAARD","08-09","MIN","L","L",1982-06-23,26,51,254.88,5,8.24,14.87,14.87,6.95,63.31,35.56,37.33,27.11,16,8,33.33
"Derek Boogaard","DEREK.BOOGAARD","09-10","MIN","L","L",1982-06-23,27,58,351.03,6.05,9.92,9.47,15.98,9.86,64.69,27.84,41.24,30.93,21,10,32.26
"Derek Boogaard","DEREK.BOOGAARD","10-11","NYR","L","L",1982-06-23,28,22,100.08,4.55,7.56,11.81,20.83,4.17,63.19,31.65,49.37,18.99,3,10,76.92
"Derek Dorsett","DEREK.DORSETT","08-09","CBJ","R","R",1986-12-20,21,52,462.2,8.89,14.59,9.88,17.96,9.13,63.02,29.57,42.47,27.96,25,35,58.33
"Derek Dorsett","DEREK.DORSETT","09-10","CBJ","R","R",1986-12-20,22,50,545.03,10.9,17.91,10.34,20.05,11.62,57.98,26.14,41.29,32.57,37,28,43.08
"Derek Dorsett","DEREK.DORSETT","10-11","CBJ","R","R",1986-12-20,23,76,1003.83,13.21,21.63,10.1,20.97,12.92,56,21.95,43.25,34.8,58,49,45.79
"Derek Dorsett","DEREK.DORSETT","11-12","CBJ","R","R",1986-12-20,24,77,1131.4,14.69,24.23,9.23,17.44,19.87,53.46,21.65,34.79,43.56,64,48,42.86
"Derek Dorsett","DEREK.DORSETT","12-13","CBJ","R","R",1986-12-20,25,24,383.75,15.99,26.12,9.33,19.05,14.48,57.14,20.83,43.61,35.56,21,26,55.32
"Derek Dorsett","DEREK.DORSETT","13-14","NYR","R","R",1986-12-20,26,51,562.38,11.03,18.17,8.03,17.52,13.38,61.07,21.81,37.24,40.95,41,48,53.93
"Derek Dorsett","DEREK.DORSETT","14-15","VAN","R","R",1986-12-20,27,79,951.58,12.05,19.86,14.85,15.95,10.9,58.3,32.28,34.15,33.57,75,61,44.85
"Derek Dorsett","DEREK.DORSETT","15-16","VAN","R","R",1986-12-20,28,71,893.92,12.59,20.62,11.21,13.55,11.6,63.63,30.14,34.05,35.81,60,66,52.38
"Derek Dorsett","DEREK.DORSETT","16-17","VAN","R","R",1986-12-20,29,14,139.05,9.93,16.24,16.29,14.03,12.22,57.47,34.75,33.33,31.91,9,14,60.87
"Derek Dorsett","DEREK.DORSETT","17-18","VAN","R","R",1986-12-20,30,20,305.63,15.28,25.25,8.37,20.7,24.42,46.51,14.8,35.35,49.85,29,21,42
"Derek Forbort","DEREK.FORBORT","15-16","L.A","D","L",1992-03-04,23,14,154.63,11.04,18.14,10.73,12.02,9.44,67.81,36.43,31.78,31.78,10,11,52.38
"Derek Forbort","DEREK.FORBORT","16-17","L.A","D","L",1992-03-04,24,82,1649.52,20.12,33.13,10.72,18.73,16.2,54.34,29.68,34.62,35.7,95,123,56.42
"Derek Forbort","DEREK.FORBORT","17-18","L.A","D","L",1992-03-04,25,78,1621.47,20.79,34.23,8.49,18.39,17.61,55.51,24.5,33.84,41.66,106,113,51.6
"Derek Forbort","DEREK.FORBORT","18-19","L.A","D","L",1992-03-04,26,81,1680.1,20.74,34.14,9.81,19.82,19.62,50.75,25.08,32.57,42.35,126,111,46.84
"Derek Forbort","DEREK.FORBORT","19-20","CGY","D","L",1992-03-04,27,7,124.15,17.74,29.13,9.49,9.49,15.19,65.82,28.44,28.44,43.12,7,9,56.25
"Derek Forbort","DEREK.FORBORT","19-20","L.A","D","L",1992-03-04,27,13,232.1,17.85,29.36,7.85,19.11,13.31,59.73,28.21,35.04,36.75,19,17,47.22
