"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Andrew MacDonald","ANDREW.MACDONALD","10-11","NYI","D","L",1986-09-07,24,60,180.85,92.02,84.62,87.15,88.18,91.13,7.16,0.62,50.52,9.18,69.18,10.2,96.02,12.87,7.36,0.72,6.54,41.34,58.97,83.15,6.65,14.16,93.24
"Andrew MacDonald","ANDREW.MACDONALD","11-12","NYI","D","L",1986-09-07,25,71,100.58,84.46,77.52,77.53,80.13,75.68,2.82,0.52,32.24,9.35,49.4,14.32,75.84,18.8,4.64,1.49,2.3,22.9,35.08,57.04,3.15,8.75,94.45
"Andrew MacDonald","ANDREW.MACDONALD","12-13","NYI","D","L",1986-09-07,26,45,72.13,100,89.81,91.1,89.47,95.19,7.25,0,42.58,4.83,57.92,5.66,81.66,9.61,5.76,0.29,7.25,37.75,52.26,72.05,5.47,17.02,100
"Andrew MacDonald","ANDREW.MACDONALD","13-14","NYI","D","L",1986-09-07,27,63,201.28,85.13,88.2,89.29,89.99,88.86,7.27,1.27,48.89,6.54,67.15,8.05,90.13,10.02,6.58,0.83,6,42.35,59.1,80.1,5.76,14.86,80.59
"Andrew MacDonald","ANDREW.MACDONALD","14-15","PHI","D","L",1986-09-07,28,58,81.3,100,82.95,85.35,85.71,91.94,5.49,0,41.48,8.52,54.07,9.28,72.22,12.04,4.3,0.38,5.49,32.96,44.79,60.18,3.92,13.24,100
"Andrew Shaw","ANDREW.SHAW","11-12","CHI","C","R",1991-07-20,20,36,58.6,100,84.8,83.87,86.72,86.43,6.26,0,40.91,7.33,55.23,10.62,80.72,12.36,5.09,0.8,6.26,33.58,44.61,68.37,4.29,15.29,100
"Andrew Shaw","ANDREW.SHAW","12-13","CHI","C","R",1991-07-20,21,47,97.73,65.74,86.83,86.65,89,84.68,4.65,2.43,52.29,7.93,67.59,10.42,107.3,13.26,5.29,0.96,2.23,44.36,57.18,94.04,4.33,8.9,69.43
"Andrew Shaw","ANDREW.SHAW","13-14","CHI","C","R",1991-07-20,22,79,209.28,87.98,84.62,86.3,87.41,88.18,8.08,1.1,56.12,10.2,80.48,12.78,104.79,15.1,6.8,0.91,6.98,45.92,67.71,89.69,5.89,14.4,89.18
"Andrew Shaw","ANDREW.SHAW","14-15","CHI","C","R",1991-07-20,23,76,213.48,91.13,89.23,90.65,91.91,90.22,6.32,0.62,55.47,6.7,78.71,8.12,113.36,9.98,6.23,0.67,5.71,48.77,70.58,103.37,5.55,11.4,90.81
"Andrew Shaw","ANDREW.SHAW","15-16","CHI","C","R",1991-07-20,24,78,146.72,93.14,91.45,91.36,93.06,91.35,6.55,0.48,52.86,4.94,68.98,6.52,92.73,6.92,6.39,0.61,6.07,47.92,62.46,85.82,5.78,12.39,90.23
"Andrew Shaw","ANDREW.SHAW","16-17","MTL","C","R",1991-07-20,25,68,137.88,100,78.78,82.95,84.68,89.16,6.06,0,35.63,9.6,53.03,10.9,73.97,13.38,4.12,0.5,6.06,26.03,42.13,60.59,3.62,17.01,100
"Andrew Shaw","ANDREW.SHAW","17-18","MTL","C","R",1991-07-20,26,50,118.3,92.71,86.84,86.28,87.93,88.82,6.97,0.55,61.3,9.29,86.02,13.67,113.41,15.57,7.69,0.97,6.42,52.01,72.34,97.84,6.73,11.37,94.1
"Andrew Shaw","ANDREW.SHAW","18-19","MTL","C","R",1991-07-20,27,60,128.12,100,78.98,82.65,84.43,85.02,3.34,0,47.59,12.67,69.24,14.54,92.61,17.08,5.79,1.02,3.34,34.92,54.7,75.53,4.77,7.03,100
"Andrew Shaw","ANDREW.SHAW","19-20","CHI","C","R",1991-07-20,28,26,58.98,100,79.59,79.63,83.84,84.48,5.06,0,51.22,13.13,67.36,17.23,89.61,17.27,6.37,1.17,5.06,38.09,50.12,72.34,5.2,9.87,100
"Andy Greene","ANDY.GREENE","07-08","N.J","D","L",1982-10-30,24,58,118.45,83.01,88.03,89.32,90.16,91.1,5.25,1.07,40.69,5.53,64.84,7.76,93.17,10.17,5.19,0.51,4.17,35.16,57.08,83,4.68,12.9,80.59
"Andy Greene","ANDY.GREENE","08-09","N.J","D","L",1982-10-30,25,49,85.37,88.69,88.93,89.24,88.97,93.82,5.12,0.65,48.26,6.01,66.82,8.05,98.1,12.16,6.29,0.41,4.47,42.25,58.76,85.94,5.88,10.62,89.12
"Andy Greene","ANDY.GREENE","09-10","N.J","D","L",1982-10-30,26,77,201.53,93.47,87.14,86.73,88.37,92.24,8.82,0.62,57.47,8.48,71.58,10.96,92.15,12.13,6.69,0.56,8.21,48.99,60.63,80.02,6.12,15.35,92.73
"Andy Greene","ANDY.GREENE","10-11","N.J","D","L",1982-10-30,27,80,104.7,72.56,82.18,82.8,84.73,79.23,3.32,1.26,35.47,7.69,51.91,10.79,73.07,13.16,4.11,1.08,2.06,27.78,41.12,59.9,3.03,9.35,83.68
"Andy Greene","ANDY.GREENE","12-13","N.J","D","L",1982-10-30,29,48,91.92,70.47,84.08,83.68,86.81,81.16,5.23,2.19,44.31,8.39,54.43,10.61,78.81,11.97,5.68,1.32,3.04,35.93,43.82,66.83,4.36,11.81,73.85
"Andy Greene","ANDY.GREENE","13-14","N.J","D","L",1982-10-30,30,82,192.58,86.32,85.83,85.33,87.07,87.94,6.43,1.02,47.96,7.92,60.52,10.41,80.36,11.93,5.16,0.71,5.41,40.04,50.11,68.43,4.45,13.41,87.13
"Andy Greene","ANDY.GREENE","16-17","N.J","D","L",1982-10-30,33,65,78.97,77.84,85.46,85.03,84.11,90.07,7.95,2.26,50.12,8.52,71.39,12.57,87.2,16.47,7.23,0.8,5.69,41.6,58.82,70.73,6.44,15.87,73.44
"Andy Hilbert","ANDY.HILBERT","08-09","NYI","C","L",1981-02-06,27,67,67.73,100,86.6,85.97,86.64,90.15,4.57,0,40.35,6.25,53.21,8.68,74.61,11.51,5.27,0.58,4.57,34.11,44.52,63.1,4.7,11.33,100
"Andy McDonald","ANDY.MCDONALD","07-08","ANA","C","L",1977-08-25,30,33,111.15,80.37,86.05,85.91,87,92.53,4.42,1.08,51.77,8.39,67.15,11.02,80.31,12,5.95,0.48,3.34,43.38,56.13,68.31,5.47,8.54,87.14
"Andy McDonald","ANDY.MCDONALD","07-08","STL","C","L",1977-08-25,30,48,166.05,67.34,79.28,82.08,86,83.77,6.59,3.2,37.44,9.79,52.71,11.51,75.49,12.29,4.74,0.92,3.4,27.65,41.2,63.2,3.82,17.61,67.32
"Andy McDonald","ANDY.MCDONALD","08-09","STL","C","L",1977-08-25,31,45,175.73,87.26,87.3,88.57,87.71,91.04,9.21,1.35,57.69,8.4,84.74,10.94,106.41,14.9,8.37,0.82,7.87,49.29,73.8,91.51,7.54,15.97,83.98
"Andy McDonald","ANDY.MCDONALD","09-10","STL","C","L",1977-08-25,32,79,262.97,94.12,88.48,88.8,89.52,90.29,7.49,0.47,51.81,6.75,73.96,9.33,103.3,12.09,7.24,0.78,7.02,45.06,64.63,91.21,6.46,14.45,93.07
"Andy McDonald","ANDY.MCDONALD","10-11","STL","C","L",1977-08-25,33,58,192.42,96.24,90.22,91.45,91.04,95.05,6.94,0.27,49.61,5.38,74.04,6.93,96.35,9.48,6.94,0.36,6.67,44.23,67.11,86.86,6.58,13.99,94.96
"Andy McDonald","ANDY.MCDONALD","11-12","STL","C","L",1977-08-25,34,25,72.58,100,96.06,93.94,94.68,93.96,7.74,0,56.26,2.31,76.09,4.91,115,6.46,6.94,0.45,7.74,53.95,71.18,108.54,6.5,13.75,100
"Andy McDonald","ANDY.MCDONALD","12-13","STL","C","L",1977-08-25,35,37,92.4,85.05,88.81,89.54,90.11,92.13,8.09,1.42,51.45,6.48,71.05,8.3,98.73,10.84,5.86,0.5,6.67,44.97,62.75,87.89,5.36,15.72,78.06
"Anssi Salmela","ANSSI.SALMELA","08-09","N.J","D","L",1984-08-13,24,17,61.37,100,94.75,94.67,93.79,96.16,2.81,0,60.17,3.33,80.69,4.55,100.67,6.67,6.61,0.26,2.81,56.83,76.14,94,6.35,4.66,100
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","17-18","NYI","L","L",1997-06-08,20,70,66.2,90.03,74.74,78.2,81.91,82.82,8.84,0.98,46.04,15.56,55.98,15.61,70.64,15.6,4.59,0.95,7.86,30.48,40.37,55.04,3.63,19.19,93.71
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","18-19","NYI","L","L",1997-06-08,21,79,133.87,90.09,79.88,82.39,83.51,89.49,4.11,0.45,44.19,11.13,56.08,11.98,64.73,12.78,5.57,0.65,3.66,33.05,44.09,51.95,4.92,9.31,95.93
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","19-20","NYI","L","L",1997-06-08,22,65,122.13,94.41,83.77,84.44,85.35,86.23,7.21,0.43,53.61,10.39,69.82,12.86,97.09,16.66,6.77,1.08,6.78,43.23,56.95,80.43,5.69,13.45,95.88
"Anthony Cirelli","ANTHONY.CIRELLI","19-20","T.B","C","L",1997-07-15,22,67,64.82,100,77.43,77.98,80.09,84.78,8.28,0,58.29,16.99,78.45,22.15,103.86,25.83,7.06,1.27,8.28,41.3,56.3,78.03,5.79,14.2,100
"Anthony Duclair","ANTHONY.DUCLAIR","15-16","ARI","L","L",1995-08-26,20,81,225.93,85.37,82.88,84.88,87.4,88.56,5.89,1.01,51.05,10.55,73.31,13.06,98.11,14.15,6.58,0.85,4.88,40.5,60.25,83.97,5.73,11.54,90.43
"Anthony Duclair","ANTHONY.DUCLAIR","16-17","ARI","L","L",1995-08-26,21,56,72.92,79.92,79.29,78.78,82.39,88.66,3.24,0.81,41.48,10.84,53.46,14.4,71.66,15.31,4.95,0.63,2.43,30.64,39.06,56.35,4.32,7.82,92.48
"Anthony Duclair","ANTHONY.DUCLAIR","17-18","ARI","L","L",1995-08-26,22,32,63.4,100,80.32,83.22,85.46,94.18,7.71,0,52.04,12.75,73.15,14.74,98.91,16.83,7.04,0.44,7.71,39.29,58.4,82.08,6.61,14.82,100
"Anthony Duclair","ANTHONY.DUCLAIR","18-19","CBJ","L","L",1995-08-26,23,51,85.15,81.76,77.56,81.78,85.15,82.64,6.1,1.36,42.12,12.18,57.51,12.81,84.18,14.68,4.33,0.91,4.74,29.93,44.7,69.5,3.42,14.47,88.84
"Anthony Duclair","ANTHONY.DUCLAIR","19-20","OTT","L","L",1995-08-26,24,65,168.37,82.02,79.46,82.96,84.93,86.48,5.36,1.18,48.64,12.57,73.93,15.19,94.26,16.73,7.32,1.14,4.19,36.07,58.74,77.53,6.18,11.03,90.64
"Anthony Mantha","ANTHONY.MANTHA","16-17","DET","R","L",1994-09-16,21,58,113.17,73.1,84.94,87.72,88.51,94.25,2.95,1.09,35.36,6.27,52.85,7.4,77.41,10.05,5.13,0.31,1.87,29.09,45.45,67.36,4.81,8.35,82.67
"Anthony Mantha","ANTHONY.MANTHA","17-18","DET","R","L",1994-09-16,22,79,173.4,81.96,85.64,86.99,88.8,87.42,6.58,1.45,56.71,9.51,77.03,11.52,102.66,12.94,6.69,0.96,5.13,47.2,65.52,89.72,5.72,11.61,84.76
"Anthony Mantha","ANTHONY.MANTHA","18-19","DET","R","L",1994-09-16,23,65,155.55,90.64,79.5,80.25,82.78,87.22,7.47,0.77,58.13,14.99,74.42,18.32,95.27,19.82,7.56,1.11,6.7,43.14,56.1,75.45,6.45,12.85,94.85
"Anthony Mantha","ANTHONY.MANTHA","19-20","DET","R","L",1994-09-16,24,42,127.28,72.15,79.5,81.98,84.34,83.44,5.01,1.93,41.6,10.72,59.43,13.06,80.3,14.91,5.32,1.06,3.07,30.88,46.37,65.4,4.27,12.03,81.98
"Anthony Stewart","ANTHONY.STEWART","10-11","ATL","R","R",1985-01-05,25,79,101.8,100,85.94,85.53,85.58,89.75,7.96,0,50.5,8.26,66.9,11.32,86.89,14.64,6.25,0.71,7.96,42.24,55.58,72.25,5.53,15.75,100
"Antoine Roussel","ANTOINE.ROUSSEL","16-17","DAL","L","L",1989-11-21,26,60,66.75,72.34,75.61,80.87,83.72,86.01,4.7,1.8,39.98,12.9,62.25,14.72,84.39,16.41,6.63,1.08,2.9,27.08,47.52,67.97,5.56,11.76,86.06
"Antoine Roussel","ANTOINE.ROUSSEL","19-20","VAN","L","L",1989-11-21,29,40,53.72,100,78.73,82.53,83.28,86.63,9.3,0,51.06,13.79,75.23,15.93,101.43,20.36,6.37,0.98,9.3,37.27,59.31,81.06,5.38,18.22,100
"Antoine Vermette","ANTOINE.VERMETTE","07-08","OTT","C","L",1982-07-20,25,80,116.25,86.27,78.95,83.74,87.04,85.87,6.45,1.03,43.33,11.55,66.6,12.93,93.42,13.91,5.24,0.86,5.42,31.78,53.67,79.51,4.38,14.89,91.11
"Antoine Vermette","ANTOINE.VERMETTE","08-09","OTT","C","L",1982-07-20,26,62,134.82,89.18,84.42,85.9,87.56,90.45,7.37,0.89,48.26,8.91,62.75,10.3,80.97,11.51,5.56,0.59,6.48,39.36,52.45,69.46,4.98,15.28,89.96
"Antoine Vermette","ANTOINE.VERMETTE","09-10","CBJ","C","L",1982-07-20,27,80,210.48,82.86,83.47,83.94,85.42,87.07,6.49,1.34,50.11,9.92,66.25,12.68,88.06,15.03,6.08,0.9,5.15,40.19,53.57,73.03,5.18,12.95,86.47
"Antoine Vermette","ANTOINE.VERMETTE","10-11","CBJ","C","L",1982-07-20,28,80,236.1,84.85,86.4,88.74,90.48,91.86,4.8,0.86,48.82,7.68,69.17,8.78,96.61,10.17,6.28,0.56,3.94,41.14,60.4,86.44,5.73,9.82,88.85
"Antoine Vermette","ANTOINE.VERMETTE","11-12","ARI","C","L",1982-07-20,29,22,51.57,70.64,76.93,76.97,82.38,81.4,5.79,2.41,38.8,11.63,55.65,16.65,88.24,18.87,5.14,1.18,3.39,27.17,39,69.37,3.97,14.93,79.3
"Antoine Vermette","ANTOINE.VERMETTE","11-12","CBJ","C","L",1982-07-20,29,59,114.02,100,89.71,90.19,92,94.63,5.67,0,50.61,5.8,71.46,7.77,89.71,7.8,6.12,0.35,5.67,44.8,63.68,81.9,5.77,11.2,100
"Antoine Vermette","ANTOINE.VERMETTE","12-13","ARI","C","L",1982-07-20,30,47,117.65,83.39,83.96,85.7,88.61,90.76,2.59,0.52,45.51,8.7,65.36,10.91,92.08,11.84,5.51,0.56,2.07,36.82,54.45,80.25,4.95,5.68,94.08
"Antoine Vermette","ANTOINE.VERMETTE","13-14","ARI","C","L",1982-07-20,31,82,198.58,90.5,86.88,89.37,90.28,89.67,8.64,0.91,53.8,8.12,77.8,9.25,99.68,10.73,6.61,0.76,7.73,45.68,68.55,88.95,5.85,16.05,88.84
"Antoine Vermette","ANTOINE.VERMETTE","14-15","ARI","C","L",1982-07-20,32,60,168.17,90.65,85.55,86.26,87.75,87.93,7.81,0.81,57.17,9.66,76.81,12.24,103.13,14.4,6.34,0.87,7.01,47.51,64.57,88.73,5.47,13.67,91.65
"Antoine Vermette","ANTOINE.VERMETTE","15-16","ARI","C","L",1982-07-20,33,76,212.12,77.66,82.98,85.43,87.92,86.06,6.73,1.93,50.47,10.35,67.62,11.53,97.62,13.41,6.3,1.02,4.79,40.12,56.09,84.21,5.28,13.33,81.31
"Antoine Vermette","ANTOINE.VERMETTE","16-17","ANA","C","L",1982-07-20,34,70,134.13,83.62,83.08,85.51,87.04,87.55,6.8,1.33,54.24,11.04,79.44,13.46,108.94,16.22,7.2,1.02,5.47,43.2,65.97,92.71,6.18,12.54,87.93
"Antoine Vermette","ANTOINE.VERMETTE","17-18","ANA","C","L",1982-07-20,35,61,74.38,86.55,80.59,82.41,85.16,85.47,5.14,0.8,55.05,13.26,74.78,15.96,96.36,16.79,6.83,1.16,4.34,41.79,58.82,79.57,5.67,9.33,93.98
"Anton Babchuk","ANTON.BABCHUK","08-09","CAR","D","R",1984-05-06,24,71,169.18,83.94,82.76,84.07,86.32,83.23,5.65,1.08,50.85,10.59,72.03,13.65,100.22,15.88,6.28,1.27,4.57,40.26,58.38,84.34,5.02,11.12,89.79
"Anton Babchuk","ANTON.BABCHUK","10-11","CGY","D","R",1984-05-06,26,65,157.33,94.48,81.48,81.32,81.74,88.43,7.05,0.41,47.85,10.87,70.78,16.26,91.73,20.49,5.86,0.77,6.64,36.97,54.52,71.24,5.1,14.74,96.21
"Anton Babchuk","ANTON.BABCHUK","11-12","CGY","D","R",1984-05-06,27,30,77.43,86.45,83.39,84.27,86.23,91.56,5.34,0.84,54.54,10.86,75.13,14.03,108,17.24,5.97,0.55,4.5,43.68,61.11,90.76,5.42,9.79,92.3
"Anton Belov","ANTON.BELOV","13-14","EDM","D","L",1986-07-29,27,56,74.47,87.34,89.18,89.02,89.92,88.84,4.83,0.7,54,6.55,67.16,8.28,88.57,9.93,6.54,0.82,4.13,47.45,58.88,78.64,5.72,8.95,89.3
"Anton Lander","ANTON.LANDER","14-15","EDM","C","L",1991-04-24,23,36,77.18,92.82,88.36,85.62,87.15,87.69,9.35,0.72,52.7,6.94,66.97,11.25,91.72,13.52,6.81,0.96,8.63,45.76,55.72,78.2,5.85,17.75,89.59
"Anton Stralman","ANTON.STRALMAN","07-08","TOR","D","R",1986-08-01,21,50,73.42,64.74,81.74,83.39,84.22,76.41,5.04,2.75,52.72,11.78,67.07,13.36,87.47,16.39,5.77,1.78,2.3,40.94,53.71,71.08,3.99,9.56,76.68
"Anton Stralman","ANTON.STRALMAN","08-09","TOR","D","R",1986-08-01,22,37,97.47,87.21,87.69,88.87,90.28,89.82,7.55,1.11,58.21,8.17,78.97,9.89,97.61,10.51,7.44,0.84,6.45,50.04,69.07,87.09,6.6,12.98,86.44
"Anton Stralman","ANTON.STRALMAN","09-10","CBJ","D","R",1986-08-01,23,72,260.57,94.12,89.24,88.68,89.91,90.58,7.56,0.47,54.75,6.6,74.67,9.54,99.47,11.16,6.73,0.7,7.09,48.15,65.13,88.31,6.03,13.8,92.85
"Anton Stralman","ANTON.STRALMAN","10-11","CBJ","D","R",1986-08-01,24,50,150.3,76.73,86.37,87.4,88.93,90.4,5.84,1.77,57.83,9.13,78.22,11.28,103.88,12.93,6.91,0.73,4.07,48.71,66.94,90.95,6.18,10.11,80.58
"Anton Stralman","ANTON.STRALMAN","11-12","NYR","D","R",1986-08-01,25,52,64.17,87.52,85.14,84.81,84.69,86.61,5.7,0.81,38.52,6.72,56.8,10.17,72.91,13.18,5.68,0.88,4.89,31.8,46.63,59.73,4.81,14.81,87.9
"Anton Stralman","ANTON.STRALMAN","12-13","NYR","D","R",1986-08-01,26,48,51.58,100,82.37,88.83,91.61,90.21,1.26,0,31.3,6.7,53.57,6.74,72.91,6.68,4.4,0.48,1.26,24.6,46.83,66.23,3.92,4.01,100
"Anton Stralman","ANTON.STRALMAN","14-15","T.B","D","R",1986-08-01,28,80,204,88.59,84.49,83.31,86.6,84.99,6.74,0.87,36.11,6.63,50.56,10.13,70.63,10.93,4.31,0.76,5.87,29.49,40.44,59.7,3.55,18.66,86.91
"Anton Stralman","ANTON.STRALMAN","15-16","T.B","D","R",1986-08-01,29,72,208.73,83.56,82.56,84,86.01,87.06,5.87,1.16,41.7,8.81,59.53,11.34,78.12,12.71,4.64,0.69,4.72,32.89,48.19,65.42,3.95,14.08,86.88
"Anton Stralman","ANTON.STRALMAN","16-17","T.B","D","R",1986-08-01,30,73,120.38,90.14,87.15,88.55,90.19,90.66,4.92,0.54,45.98,6.78,66.09,8.55,86.73,9.44,5.71,0.59,4.38,39.2,57.54,77.3,5.12,10.7,92.06
"Antti Miettinen","ANTTI.MIETTINEN","07-08","DAL","R","R",1980-07-03,27,69,178.08,81.48,84.44,86.34,88.83,88.07,6.05,1.37,45.73,8.43,67.93,10.75,87.59,11.02,6.64,0.9,4.67,37.31,57.18,76.57,5.74,13.22,83.69
"Antti Miettinen","ANTTI.MIETTINEN","08-09","MIN","R","R",1980-07-03,28,81,199.47,84.57,87.47,88.66,90.17,90.22,6.35,1.16,53.34,7.64,75.96,9.72,97.26,10.6,6.36,0.69,5.19,45.7,66.24,86.66,5.67,11.9,84.85
"Antti Miettinen","ANTTI.MIETTINEN","09-10","MIN","R","R",1980-07-03,29,78,212.78,87.55,86.1,87.46,87.69,88.5,7.93,1.13,53.29,8.61,72.22,10.35,93.82,13.18,6.4,0.83,6.8,44.68,61.86,80.65,5.57,14.89,86.89
"Antti Miettinen","ANTTI.MIETTINEN","10-11","MIN","R","R",1980-07-03,30,73,200.3,92.84,85.21,86.19,88.6,88.54,8.47,0.65,50.22,8.72,67.65,10.84,86.56,11.14,6,0.78,7.82,41.5,56.82,75.42,5.22,16.87,92.51
"Anze Kopitar","ANZE.KOPITAR","07-08","L.A","C","L",1987-08-24,20,82,327.6,100,93.46,93.05,92.2,96.47,7.76,0,58.48,4.09,80.34,6,101.09,8.55,8.26,0.3,7.76,54.39,74.34,92.54,7.96,13.27,100
"Anze Kopitar","ANZE.KOPITAR","08-09","L.A","C","L",1987-08-24,21,81,302.08,82.74,88.11,89.2,90.04,89.88,5.63,1.18,53.17,7.17,78.79,9.54,107.23,11.86,7.13,0.8,4.46,46,69.25,95.37,6.32,10.6,83.61
"Anze Kopitar","ANZE.KOPITAR","09-10","L.A","C","L",1987-08-24,22,81,312.73,91.93,88.9,89,90.44,90.63,9.28,0.82,58.56,7.31,84.49,10.44,110.18,11.65,7.53,0.78,8.47,51.25,74.05,98.53,6.76,15.85,88.85
"Anze Kopitar","ANZE.KOPITAR","10-11","L.A","C","L",1987-08-24,23,74,269.52,86.9,91.33,90.25,91.27,93.21,5.72,0.86,51.67,4.9,76.21,8.23,100.46,9.61,6.14,0.45,4.86,46.77,67.97,90.85,5.69,11.06,82.43
"Anze Kopitar","ANZE.KOPITAR","11-12","L.A","C","L",1987-08-24,24,82,272.33,94.28,87.38,89.33,90.52,92.52,7.29,0.44,49.3,7.12,77.58,9.26,104.1,10.9,7.63,0.62,6.85,42.18,68.31,93.2,7.01,14.79,93.78
"Anze Kopitar","ANZE.KOPITAR","12-13","L.A","C","L",1987-08-24,25,47,129.15,100,94.23,92.66,94.42,95,10.54,0,50.32,3.08,77.99,6.18,111.62,6.6,7.15,0.38,10.54,47.24,71.81,105.03,6.77,20.94,100
"Anze Kopitar","ANZE.KOPITAR","13-14","L.A","C","L",1987-08-24,26,80,277.5,91.48,90.88,90.88,92.07,92.95,6.82,0.64,57.47,5.76,83.69,8.4,108.28,9.32,7.79,0.59,6.19,51.71,75.29,98.95,7.2,11.87,88.97
"Anze Kopitar","ANZE.KOPITAR","14-15","L.A","C","L",1987-08-24,27,77,219.28,96.98,86.87,88.71,90.79,90.68,7.66,0.24,53.05,8.01,80.17,10.2,108.05,10.96,7.03,0.72,7.42,45.03,69.97,97.1,6.31,14.43,97.03
"Anze Kopitar","ANZE.KOPITAR","15-16","L.A","C","L",1987-08-24,28,78,204.78,95.2,93.15,93.86,93.2,93.66,6.85,0.35,62.95,4.63,92.84,6.07,124.39,9.07,7.75,0.52,6.51,58.32,86.77,115.32,7.23,10.89,92.53
"Anze Kopitar","ANZE.KOPITAR","16-17","L.A","C","L",1987-08-24,29,74,225,86.98,89.59,91.59,92.65,92,6.13,0.92,58.23,6.77,85.42,7.84,119.02,9.44,7.45,0.65,5.21,51.47,77.58,109.58,6.8,10.52,86.44
"Anze Kopitar","ANZE.KOPITAR","17-18","L.A","C","L",1987-08-24,30,80,235.88,94.02,82.23,83.69,86.39,90.88,8.04,0.51,66.42,14.36,86.84,16.92,113.96,17.96,8.47,0.85,7.52,52.07,69.92,96,7.62,12.1,96.44
"Anze Kopitar","ANZE.KOPITAR","18-19","L.A","C","L",1987-08-24,31,77,224.75,83.01,78.71,81.08,84.35,88.6,6.63,1.36,50.28,13.6,69.36,16.18,97.62,18.11,6.76,0.87,5.27,36.68,53.18,79.5,5.89,13.18,90.03
"Anze Kopitar","ANZE.KOPITAR","19-20","L.A","C","L",1987-08-24,32,68,199.8,100,84.54,86.85,89.2,90.78,7.26,0,60.79,11.12,83.68,12.67,107.19,12.98,7.3,0.74,7.26,49.68,71.01,94.21,6.56,11.94,100
"Arron Asham","ARRON.ASHAM","07-08","N.J","R","R",1978-04-13,29,76,55.48,100,94.7,94.75,94.25,97.51,2.44,0,38.86,2.17,57.33,3.18,85.08,5.19,4.24,0.11,2.44,36.68,54.15,79.89,4.13,6.29,100
"Artem Anisimov","ARTEM.ANISIMOV","09-10","NYR","C","L",1988-05-24,21,82,58.9,100,84.53,82.36,85.31,85.99,4.8,0,49.14,8.99,62.63,13.42,84.14,14.49,6.75,1.1,4.8,40.15,49.21,69.66,5.65,9.76,100
"Artem Anisimov","ARTEM.ANISIMOV","10-11","NYR","C","L",1988-05-24,22,79,144.98,93.7,83.85,85.48,85.52,91.23,6.64,0.45,53.13,10.23,73.71,12.52,91.11,15.42,7.4,0.71,6.2,42.9,61.19,75.69,6.69,12.5,95.63
"Artem Anisimov","ARTEM.ANISIMOV","11-12","NYR","C","L",1988-05-24,23,78,126.82,100,89.57,88.97,89.07,92.25,4.42,0,48.45,5.64,71.13,8.82,91.15,11.19,6.14,0.52,4.42,42.81,62.31,79.96,5.63,9.12,100
"Artem Anisimov","ARTEM.ANISIMOV","12-13","CBJ","C","L",1988-05-24,24,35,58.87,100,92.04,89.27,89.44,82.3,4.08,0,49.51,4.28,64.33,7.74,83.44,9.86,4.88,1.05,4.08,45.23,56.6,73.59,3.83,8.23,100
"Artem Anisimov","ARTEM.ANISIMOV","13-14","CBJ","C","L",1988-05-24,25,78,161.45,85.26,90.53,91.9,92.09,94.5,6.53,1.13,56.65,5.93,83.55,7.37,106.51,9.15,7.85,0.46,5.4,50.72,76.18,97.37,7.4,11.53,80.94
"Artem Anisimov","ARTEM.ANISIMOV","14-15","CBJ","C","L",1988-05-24,26,50,81.92,100,86.81,87.1,87.81,95.28,4.31,0,49.78,7.57,66.56,9.86,85.56,11.88,6.51,0.32,4.31,42.22,56.7,73.68,6.19,8.67,100
"Artem Anisimov","ARTEM.ANISIMOV","15-16","CHI","C","L",1988-05-24,27,77,173.28,92.94,88.47,88.14,89.36,88.28,9.98,0.76,43.77,5.7,56.28,7.58,77.65,9.25,5.03,0.67,9.22,38.07,48.7,68.4,4.37,22.79,86.7
"Artem Anisimov","ARTEM.ANISIMOV","16-17","CHI","C","L",1988-05-24,28,64,147.22,89.57,89.49,89.28,90.69,90.21,7,0.82,52.02,6.11,67.41,8.1,96.45,9.9,5.93,0.64,6.19,45.91,59.31,86.55,5.29,13.46,86.66
"Artem Anisimov","ARTEM.ANISIMOV","17-18","CHI","C","L",1988-05-24,29,71,195.68,86.45,83.4,84.03,86.31,88.06,5.5,0.86,53.85,10.72,69.34,13.18,95.71,15.18,6.36,0.86,4.64,43.13,56.17,80.53,5.49,10.21,91.96
"Artem Anisimov","ARTEM.ANISIMOV","18-19","CHI","C","L",1988-05-24,30,76,107.37,87.47,80.23,82.18,84.48,88.67,3.86,0.55,39.65,9.77,55.52,12.04,71.24,13.09,5.29,0.68,3.31,29.88,43.48,58.15,4.62,9.74,94.34
"Artem Anisimov","ARTEM.ANISIMOV","19-20","OTT","C","L",1988-05-24,31,48,77.32,73.81,80.96,84.32,86.73,87.28,5.18,1.84,41.55,9.77,60.81,11.31,84.63,12.94,5.43,0.79,3.34,31.78,49.5,71.69,4.64,12.47,81.18
"Artemi Panarin","ARTEMI.PANARIN","15-16","CHI","C","R",1991-10-30,23,80,223.12,94.52,88.68,88.76,90.58,91.14,10.16,0.59,49.03,6.26,65.59,8.31,86.87,9.04,6.36,0.62,9.58,42.77,57.28,77.83,5.74,20.73,90.59
