"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,82,1165.23,16,14,5,35,165,236,312,14.48,9.7,6.78,6.14,22,44,26,254,134,17,34,1,1,17,10,12,-2
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,1157.75,9,12,10,31,143,207,287,13.31,6.29,4.35,6.43,19,33,26,231,124,14,37,1,1,23,12,14,-2
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,661.83,8,3,2,13,106,148,190,9.54,7.55,5.41,6.45,7,13,11,133,69,9,19,0,0,10,10,22,-12
"Dustin Brown","DUSTIN.BROWN","13-14","L.A","L","R",1984-11-04,28,79,1007.88,13,3,5,21,157,212,285,13.89,8.28,6.13,6.55,10,34,23,219,146,13,30,1,1,17,5,10,-5
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,82,1074.57,10,10,1,21,159,226,291,12.89,6.29,4.42,5.7,18,35,24,218,160,11,24,0,0,13,6,11,-5
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,82,1082.25,8,8,5,21,196,280,334,13.58,4.08,2.86,4.85,14,26,33,216,158,11,18,0,0,7,4,3,1
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,80,1022.53,8,7,12,27,149,218,286,14.35,5.37,3.67,6.58,23,21,18,170,142,9,21,0,0,12,2,2,0
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,81,1151.55,12,14,6,32,157,216,277,13.74,7.64,5.56,6.36,27,37,32,147,111,6,19,2,0,11,12,19,-7
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,72,1090.97,10,13,8,31,136,182,235,10.89,7.35,5.49,5.98,22,34,25,125,77,9,10,0,0,1,1,8,-7
"Dustin Brown","DUSTIN.BROWN","19-20","L.A","L","R",1984-11-04,34,66,954.37,13,10,2,25,142,190,237,12.15,9.15,6.84,6.39,12,27,22,130,85,6,10,0,0,4,6,6,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","07-08","CHI","D","R",1985-03-27,22,67,826.87,12,3,3,18,101,145,179,7.82,11.88,8.28,5.39,22,22,25,121,34,18,18,1,1,0,0,1,-1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","08-09","CHI","R","R",1985-03-27,23,77,905.77,11,4,7,22,160,209,245,11.72,6.88,5.26,5.61,23,14,24,151,53,18,21,5,5,3,1,4,-3
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","09-10","CHI","R","R",1985-03-27,24,82,1071.08,10,5,5,20,154,211,249,12.94,6.49,4.74,6.13,33,20,38,200,88,24,13,1,1,-11,0,1,-1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,81,1454.52,9,7,8,24,218,303,409,9.83,4.13,2.97,3.24,62,42,74,119,84,18,9,1,0,-10,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,66,1240.2,6,9,12,27,150,235,315,7.14,4,2.55,3.04,50,49,43,91,67,19,4,0,0,-15,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","12-13","WPG","D","R",1985-03-27,27,43,830.6,2,5,7,14,91,132,176,4.49,2.2,1.52,3.4,40,46,18,70,36,16,4,0,0,-12,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,78,1289.85,11,7,8,26,153,211,289,10.32,7.19,5.21,4.89,51,52,46,185,52,28,15,0,0,-13,0,2,-2
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,69,1129.6,11,3,7,21,126,190,239,10.8,8.73,5.79,5.68,41,37,38,174,71,32,19,2,2,-13,0,2,-2
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","15-16","WPG","D","R",1985-03-27,30,81,1490.55,14,11,6,31,154,219,299,8.89,9.09,6.39,4.06,79,66,51,169,61,32,11,1,1,-21,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","16-17","WPG","D","R",1985-03-27,31,80,1631.62,10,9,9,28,167,235,299,8.95,5.99,4.26,3.81,88,59,50,144,55,27,11,3,3,-16,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","17-18","WPG","D","R",1985-03-27,32,69,1296.57,4,5,10,19,129,198,262,6.99,3.1,2.02,3.53,84,66,25,120,49,31,9,2,2,-22,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","18-19","WPG","D","R",1985-03-27,33,42,768.13,2,3,6,11,85,121,165,3.72,2.35,1.65,3.07,40,32,15,60,27,18,3,1,1,-15,0,0,0
"Dustin Jeffrey","DUSTIN.JEFFREY","08-09","PIT","C","L",1988-02-27,20,14,126.08,1,0,1,2,16,20,22,1.08,6.25,5,5.4,3,1,1,8,9,0,0,0,0,0,35,48,-13
"Dustin Jeffrey","DUSTIN.JEFFREY","10-11","PIT","C","L",1988-02-27,22,25,255.27,4,5,0,9,28,37,53,2.45,14.29,10.81,6.62,10,5,7,10,14,2,4,0,0,2,95,112,-17
"Dustin Jeffrey","DUSTIN.JEFFREY","11-12","PIT","C","L",1988-02-27,23,26,276.05,3,1,0,4,29,37,51,2.95,10.34,8.11,7.97,5,4,6,19,12,1,1,0,0,0,89,104,-15
"Dustin Jeffrey","DUSTIN.JEFFREY","12-13","PIT","C","L",1988-02-27,24,24,255.37,3,2,1,6,22,31,41,1.73,13.64,9.68,5.58,5,5,2,6,8,1,3,0,0,2,87,102,-15
"Dustin Jeffrey","DUSTIN.JEFFREY","13-14","DAL","C","L",1988-02-27,25,24,209.57,2,0,1,3,18,30,40,2.45,11.11,6.67,8.17,5,4,8,2,11,0,2,0,0,2,44,54,-10
"Dustin Jeffrey","DUSTIN.JEFFREY","13-14","PIT","C","L",1988-02-27,25,10,95.85,0,0,1,1,4,6,8,0.36,0,0,6,0,1,1,4,7,1,0,0,0,-1,6,1,5
"Dustin Jeffrey","DUSTIN.JEFFREY","15-16","ARI","C","L",1988-02-27,27,7,71.25,1,1,0,2,4,4,5,0.36,25,25,9,1,0,0,2,2,1,0,0,0,-1,32,20,12
"Dustin Kohn","DUSTIN.KOHN","09-10","NYI","D","L",1987-02-02,22,22,246.42,0,2,2,4,7,10,20,0.18,0,0,1.8,13,4,7,22,36,1,1,0,0,0,0,0,0
"Dustin Penner","DUSTIN.PENNER","07-08","EDM","R","L",1982-09-28,24,82,1057.42,10,5,8,23,145,207,254,13.11,6.9,4.83,6.33,32,43,39,84,45,11,16,1,1,5,34,52,-18
"Dustin Penner","DUSTIN.PENNER","08-09","EDM","R","L",1982-09-28,25,78,902.13,12,11,3,26,101,150,181,11.2,11.88,8,7.47,29,48,23,68,49,13,13,3,3,0,16,27,-11
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,82,1071.87,23,14,7,44,140,195,243,15.91,16.43,11.79,8.16,25,50,40,49,38,13,15,0,0,2,119,129,-10
"Dustin Penner","DUSTIN.PENNER","10-11","EDM","R","L",1982-09-28,27,62,823.33,12,5,9,26,100,147,178,11.49,12,8.16,7.82,17,42,28,56,28,7,6,1,0,-2,58,73,-15
"Dustin Penner","DUSTIN.PENNER","10-11","L.A","R","L",1982-09-28,27,19,250.15,2,4,0,6,27,42,54,2.31,7.41,4.76,5.5,4,15,7,24,16,1,5,0,0,4,1,6,-5
"Dustin Penner","DUSTIN.PENNER","11-12","L.A","R","L",1982-09-28,28,65,811.98,6,7,3,16,110,157,196,8.66,5.45,3.82,5.52,16,31,26,87,59,13,8,1,1,-5,8,8,0
"Dustin Penner","DUSTIN.PENNER","12-13","L.A","R","L",1982-09-28,29,33,386.18,2,6,5,13,60,82,100,4.92,3.33,2.44,6,7,16,15,57,32,7,4,0,0,-3,2,3,-1
"Dustin Penner","DUSTIN.PENNER","13-14","ANA","R","L",1982-09-28,30,49,624.1,8,4,9,21,80,103,124,6.71,10,7.77,6.51,11,21,13,72,60,7,5,0,0,-2,11,23,-12
"Dustin Penner","DUSTIN.PENNER","13-14","WSH","R","L",1982-09-28,30,18,204.37,1,1,0,2,17,21,30,1.7,5.88,4.76,8.1,13,3,9,14,14,1,2,0,0,1,3,3,0
"Duvie Westcott","DUVIE.WESTCOTT","07-08","CBJ","D","R",1977-10-30,29,23,267.87,0,0,1,1,10,16,27,0.34,0,0,2.12,12,3,3,16,33,6,3,0,0,-3,0,0,0
"Dwight Helminen","DWIGHT.HELMINEN","08-09","CAR","C","L",1983-06-22,25,23,151.1,1,1,0,2,15,19,29,1.36,6.67,5.26,7.16,9,2,9,22,21,0,2,0,0,2,58,65,-7
"Dwight King","DWIGHT.KING","10-11","L.A","L","L",1989-07-05,21,6,69.63,0,0,0,0,3,4,4,0.28,0,0,7,1,1,1,6,7,1,2,0,0,1,0,0,0
"Dwight King","DWIGHT.KING","11-12","L.A","L","L",1989-07-05,22,27,339.2,5,3,4,12,39,52,59,3.65,12.82,9.62,7.02,5,3,6,35,34,5,0,0,0,-5,2,1,1
"Dwight King","DWIGHT.KING","12-13","L.A","L","L",1989-07-05,23,47,574.3,4,2,3,9,60,87,100,5.19,6.67,4.6,5.97,9,11,14,57,78,3,3,1,2,1,2,4,-2
"Dwight King","DWIGHT.KING","13-14","L.A","L","L",1989-07-05,24,77,996.75,11,5,8,24,99,140,172,11.14,11.11,7.86,7.96,11,30,10,107,103,7,7,0,1,1,1,1,0
"Dwight King","DWIGHT.KING","14-15","L.A","L","L",1989-07-05,25,81,1030.68,12,8,3,23,116,151,184,12.5,10.34,7.95,8.28,8,20,19,116,125,8,6,1,1,-2,3,2,1
"Dwight King","DWIGHT.KING","15-16","L.A","L","L",1989-07-05,26,47,583.93,6,3,3,12,42,67,86,4.77,14.29,8.96,7.12,4,6,4,70,54,6,0,2,2,-6,1,5,-4
"Dwight King","DWIGHT.KING","16-17","L.A","L","L",1989-07-05,27,63,816.58,8,3,3,14,82,112,131,7.55,9.76,7.14,6.74,11,13,11,94,84,4,2,0,0,-2,4,8,-4
"Dwight King","DWIGHT.KING","16-17","MTL","L","L",1989-07-05,27,17,194.87,1,0,0,1,20,28,33,1.41,5,3.57,5.04,6,4,2,24,18,1,0,0,0,-1,0,2,-2
"Dylan Demelo","DYLAN.DEMELO","15-16","S.J","D","R",1993-05-01,22,45,550.93,0,0,0,0,33,48,80,1.22,0,0,2.54,35,19,7,37,71,4,5,0,0,1,0,0,0
"Dylan Demelo","DYLAN.DEMELO","16-17","S.J","D","R",1993-05-01,23,25,348.77,1,5,2,8,27,40,60,1.03,3.7,2.5,2.58,31,11,4,35,53,4,4,0,0,0,0,0,0
"Dylan Demelo","DYLAN.DEMELO","17-18","S.J","D","R",1993-05-01,24,63,829.02,0,8,7,15,65,98,135,2.25,0,0,2.3,67,14,12,72,134,15,11,0,1,-3,0,0,0
"Dylan Demelo","DYLAN.DEMELO","18-19","OTT","D","R",1993-05-01,25,77,1277.48,4,8,5,17,97,135,192,2.73,4.12,2.96,2.02,113,50,15,113,136,14,13,0,0,-1,0,0,0
"Dylan Demelo","DYLAN.DEMELO","19-20","OTT","D","R",1993-05-01,26,49,794.45,0,4,3,7,57,78,107,1.49,0,0,1.91,41,33,7,86,88,12,4,1,1,-8,0,0,0
"Dylan Demelo","DYLAN.DEMELO","19-20","WPG","D","R",1993-05-01,26,10,185.73,0,0,0,0,10,15,25,0.31,0,0,2.07,13,3,1,10,21,3,2,0,0,-1,0,0,0
"Dylan Gambrell","DYLAN.GAMBRELL","18-19","S.J","C","R",1996-08-26,22,8,65.47,0,0,0,0,6,9,10,0.38,0,0,4.22,1,0,5,13,7,0,0,0,0,0,18,18,0
"Dylan Gambrell","DYLAN.GAMBRELL","19-20","S.J","C","R",1996-08-26,23,50,508.53,5,2,3,10,40,58,80,4.41,12.5,8.62,7.6,22,14,10,39,84,4,1,0,0,-3,142,165,-23
"Dylan Larkin","DYLAN.LARKIN","15-16","DET","C","L",1996-07-30,19,80,1074.53,18,12,6,36,170,230,302,13.83,10.59,7.83,6.01,21,27,36,59,84,8,16,0,1,9,31,43,-12
"Dylan Larkin","DYLAN.LARKIN","16-17","DET","C","L",1996-07-30,20,80,1053.65,9,6,6,21,122,170,216,9.32,7.38,5.29,5.48,21,42,44,61,83,16,20,1,1,4,171,205,-34
"Dylan Larkin","DYLAN.LARKIN","17-18","DET","C","L",1996-07-30,21,82,1219.6,13,18,15,46,176,259,316,15.36,7.39,5.02,5.93,34,65,46,68,85,17,17,1,1,0,486,524,-38
"Dylan Larkin","DYLAN.LARKIN","18-19","DET","C","L",1996-07-30,22,76,1268.32,16,17,8,41,210,280,367,16.38,7.62,5.71,5.85,34,82,53,68,67,21,26,1,1,5,621,556,65
"Dylan Larkin","DYLAN.LARKIN","19-20","DET","C","L",1996-07-30,23,71,1134.23,12,12,10,34,161,209,280,12.18,7.45,5.74,5.83,37,61,34,47,48,12,22,1,1,10,471,455,16
"Dylan McIlrath","DYLAN.MCILRATH","15-16","NYR","D","R",1992-04-20,23,34,442.65,2,1,1,4,27,45,68,1.01,7.41,4.44,2.24,30,12,9,91,50,17,7,4,4,-10,0,0,0
"Dylan McIlrath","DYLAN.MCILRATH","18-19","DET","D","R",1992-04-20,26,7,92.53,0,0,0,0,6,7,13,0.06,0,0,0.86,3,2,1,18,18,1,1,0,0,0,0,0,0
"Dylan McIlrath","DYLAN.MCILRATH","19-20","DET","D","R",1992-04-20,27,16,191.9,0,0,0,0,12,19,31,0.43,0,0,2.26,9,6,4,37,21,7,0,1,1,-7,0,0,0
"Dylan Olsen","DYLAN.OLSEN","11-12","CHI","D","L",1991-01-03,20,28,332.02,0,0,1,1,16,23,35,0.46,0,0,2,20,17,6,40,47,2,3,0,0,1,0,0,0
"Dylan Olsen","DYLAN.OLSEN","13-14","FLA","D","L",1991-01-03,22,44,591.07,3,4,4,11,56,69,93,1.53,5.36,4.35,2.22,41,10,15,99,47,4,2,0,0,-2,0,0,0
"Dylan Olsen","DYLAN.OLSEN","14-15","FLA","D","L",1991-01-03,23,44,575.97,2,2,3,7,41,55,79,1.09,4.88,3.64,1.98,45,9,6,64,53,6,5,0,0,-1,0,0,0
"Dylan Olsen","DYLAN.OLSEN","15-16","FLA","D","L",1991-01-03,24,8,108.78,0,1,0,1,9,11,13,0.16,0,0,1.45,7,1,0,6,9,1,0,0,0,-1,0,0,0
"Dylan Reese","DYLAN.REESE","09-10","NYI","D","R",1984-08-29,25,19,250.02,2,1,1,4,16,20,30,0.83,12.5,10,4.15,20,7,10,6,31,6,1,0,0,-5,0,0,0
"Dylan Reese","DYLAN.REESE","10-11","NYI","D","R",1984-08-29,26,27,342.83,0,3,3,6,21,30,40,0.76,0,0,2.53,18,15,8,14,34,4,3,1,1,-1,0,0,0
"Dylan Reese","DYLAN.REESE","11-12","NYI","D","R",1984-08-29,27,28,437.57,1,2,4,7,24,40,60,0.89,4.17,2.5,2.23,23,12,11,22,36,3,1,1,1,-2,0,0,0
"Dylan Sikura","DYLAN.SIKURA","17-18","CHI","C","L",1995-06-01,22,5,63,0,1,2,3,9,10,15,0.48,0,0,4.8,2,0,3,0,3,0,0,0,0,0,0,1,-1
"Dylan Sikura","DYLAN.SIKURA","18-19","CHI","C","L",1995-06-01,23,33,369.97,0,6,1,7,52,59,88,3.29,0,0,5.58,10,7,23,3,40,0,0,0,0,0,0,5,-5
"Dylan Sikura","DYLAN.SIKURA","19-20","CHI","C","L",1995-06-01,24,9,88.98,1,1,1,3,10,12,12,0.78,10,8.33,6.5,2,0,2,0,7,0,0,0,0,0,0,3,-3
"Dylan Strome","DYLAN.STROME","16-17","ARI","C","L",1997-03-07,19,7,77.7,0,1,0,1,6,12,16,0.71,0,0,5.92,2,0,3,3,2,0,1,0,0,1,27,36,-9
"Dylan Strome","DYLAN.STROME","17-18","ARI","C","L",1997-03-07,20,21,233.57,3,2,3,8,24,39,50,3.52,12.5,7.69,9.03,12,2,10,7,12,3,2,0,0,-1,80,114,-34
"Dylan Strome","DYLAN.STROME","18-19","ARI","C","L",1997-03-07,21,20,214.33,0,1,1,2,29,38,49,2.23,0,0,5.87,9,4,8,0,11,2,1,0,0,-1,108,84,24
"Dylan Strome","DYLAN.STROME","18-19","CHI","C","L",1997-03-07,21,58,767.6,12,13,10,35,74,95,123,6.4,16.22,12.63,6.74,37,27,37,10,54,4,6,0,0,2,279,344,-65
"Dylan Strome","DYLAN.STROME","19-20","CHI","C","L",1997-03-07,22,58,730.73,8,13,7,28,70,90,109,6.85,11.43,8.89,7.61,28,23,24,21,54,6,9,0,0,3,244,271,-27
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,80,1309.7,4,4,14,22,149,196,274,5.82,2.68,2.04,2.97,53,31,24,95,125,18,9,3,3,-9,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","08-09","ARI","D","L",1976-06-26,32,81,1338.1,3,3,7,13,114,170,250,3.95,2.63,1.76,2.32,96,29,13,118,124,26,21,2,2,-5,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,66,946.65,3,6,6,15,73,101,147,2.11,4.11,2.97,2.09,64,22,12,79,75,12,5,1,0,-8,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","10-11","ARI","D","L",1976-06-26,34,50,786.63,4,2,3,9,64,81,126,2.18,6.25,4.94,2.69,69,34,7,67,87,9,9,1,1,0,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","11-12","FLA","D","L",1976-06-26,35,66,850.35,2,4,3,9,46,65,99,1.4,4.35,3.08,2.15,63,31,12,60,88,10,9,1,1,-1,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","12-13","FLA","D","L",1976-06-26,36,6,69.93,0,0,0,0,5,9,14,0.14,0,0,1.56,4,4,1,2,7,0,1,0,0,1,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","13-14","FLA","D","L",1976-06-26,37,37,452.35,1,1,1,3,33,41,58,0.97,3.03,2.44,2.37,36,10,5,27,25,10,3,1,0,-8,0,0,0
"Eetu Luostarinen","EETU.LUOSTARINEN","19-20","CAR","C","L",1998-09-02,21,8,79.32,0,1,0,1,9,11,12,0.52,0,0,4.73,2,1,2,9,15,0,2,0,0,2,33,28,5
"Egor Yakovlev","EGOR.YAKOVLEV","18-19","N.J","D","L",1991-09-17,26,25,383.3,2,3,2,7,24,34,54,1.37,8.33,5.88,4.03,22,18,3,12,24,3,3,0,0,0,0,0,0
"Elias Lindholm","ELIAS.LINDHOLM","13-14","CAR","C","R",1994-12-02,18,58,673.83,5,4,4,13,47,69,93,4.39,10.64,7.25,6.36,17,24,35,48,53,2,2,0,0,0,71,95,-24
"Elias Lindholm","ELIAS.LINDHOLM","14-15","CAR","C","R",1994-12-02,19,81,1059,11,8,2,21,130,174,233,12.05,8.46,6.32,6.93,28,31,33,97,125,3,9,0,0,6,65,71,-6
"Elias Lindholm","ELIAS.LINDHOLM","15-16","CAR","C","R",1994-12-02,20,82,1129.85,7,6,7,20,131,177,222,10.44,5.34,3.95,5.9,34,23,28,95,88,10,13,0,0,3,135,150,-15
"Elias Lindholm","ELIAS.LINDHOLM","16-17","CAR","C","R",1994-12-02,21,72,998.58,8,18,2,28,119,176,220,12.01,6.72,4.55,6.82,35,27,41,93,87,5,15,0,0,10,255,220,35
"Elias Lindholm","ELIAS.LINDHOLM","17-18","CAR","C","R",1994-12-02,22,81,1057.52,7,11,8,26,109,154,196,12.05,6.42,4.55,7.82,32,27,35,83,69,7,11,0,0,4,302,270,32
"Elias Lindholm","ELIAS.LINDHOLM","18-19","CGY","C","R",1994-12-02,23,81,1103.1,13,10,15,38,108,152,187,11.28,12.04,8.55,7.42,26,34,32,68,58,7,9,0,0,2,334,274,60
"Elias Lindholm","ELIAS.LINDHOLM","19-20","CGY","C","R",1994-12-02,24,70,956.12,17,8,4,29,104,137,177,8.93,16.35,12.41,6.52,27,25,28,79,35,9,6,0,1,-2,258,270,-12
"Elias Pettersson","ELIAS.PETTERSSON","18-19","VAN","C","L",1998-11-12,19,71,971.53,14,19,6,39,92,128,158,9.69,15.22,10.94,7.57,50,39,35,32,62,6,27,0,1,22,246,351,-105
"Elias Pettersson","ELIAS.PETTERSSON","19-20","VAN","C","L",1998-11-12,20,68,926.77,18,14,7,39,93,138,177,11.53,19.35,13.04,8.36,35,23,30,56,47,6,18,0,0,12,58,80,-22
"Emerson Etem","EMERSON.ETEM","12-13","ANA","R","L",1992-06-16,20,38,383.93,3,4,1,8,44,64,81,3.93,6.82,4.69,6.14,17,5,9,42,51,2,3,1,1,1,1,3,-2
"Emerson Etem","EMERSON.ETEM","13-14","ANA","R","L",1992-06-16,21,29,314.47,4,2,2,8,33,49,67,3.45,12.12,8.16,7.04,10,6,6,50,47,2,2,0,0,0,0,1,-1
"Emerson Etem","EMERSON.ETEM","14-15","ANA","R","L",1992-06-16,22,45,512.13,5,3,2,10,75,99,130,7.12,6.67,5.05,7.19,18,11,12,63,80,2,6,0,0,4,2,2,0
"Emerson Etem","EMERSON.ETEM","15-16","NYR","R","L",1992-06-16,23,19,207.53,0,3,0,3,20,27,46,1.61,0,0,5.96,7,3,12,26,37,0,4,0,0,4,1,1,0
"Emerson Etem","EMERSON.ETEM","15-16","VAN","R","L",1992-06-16,23,39,519.5,6,3,2,11,73,100,126,7.37,8.22,6,7.37,31,17,7,60,65,2,4,1,1,2,1,0,1
"Emil Bemstrom","EMIL.BEMSTROM","19-20","CBJ","C","R",1999-06-01,20,56,606.53,4,6,1,11,76,99,124,5.55,5.26,4.04,5.61,17,15,10,50,66,2,3,0,0,1,4,8,-4
"Enver Lisin","ENVER.LISIN","07-08","ARI","R","L",1986-04-22,21,13,152.65,3,0,0,3,18,35,43,2.44,16.67,8.57,6.97,1,2,1,8,13,3,6,0,0,3,1,1,0
"Enver Lisin","ENVER.LISIN","08-09","ARI","R","L",1986-04-22,22,48,559.68,11,3,2,16,84,122,147,8.05,13.1,9.02,6.6,12,9,6,48,47,7,12,0,0,5,1,2,-1
"Enver Lisin","ENVER.LISIN","09-10","NYR","R","L",1986-04-22,23,57,582.25,5,3,4,12,81,121,160,7.57,6.17,4.13,6.26,12,2,24,54,54,9,10,0,0,1,2,1,1
"Eriah Hayes","ERIAH.HAYES","13-14","S.J","R","R",1988-07-07,25,15,116.18,1,0,0,1,17,26,27,1.31,5.88,3.85,5.04,10,3,2,40,20,1,3,0,0,2,9,12,-3
"Eric Belanger","ERIC.BELANGER","07-08","MIN","C","L",1977-12-16,29,74,891.02,4,13,3,20,79,129,165,6.1,5.06,3.1,4.73,34,21,33,49,32,7,14,0,0,7,381,378,3
"Eric Belanger","ERIC.BELANGER","08-09","MIN","C","L",1977-12-16,30,79,996.6,7,4,6,17,106,151,193,8,6.6,4.64,5.3,31,27,35,40,36,6,17,0,0,11,433,393,40
"Eric Belanger","ERIC.BELANGER","09-10","MIN","C","L",1977-12-16,31,60,658.15,9,10,4,23,89,108,140,6.09,10.11,8.33,5.64,9,15,27,32,38,12,13,0,0,1,311,238,73
"Eric Belanger","ERIC.BELANGER","09-10","WSH","C","L",1977-12-16,31,17,199.63,2,1,2,5,29,43,54,3.07,6.9,4.65,7.14,8,4,6,11,16,2,2,0,0,0,87,79,8
"Eric Belanger","ERIC.BELANGER","10-11","ARI","C","L",1977-12-16,32,82,1080.33,10,9,12,31,98,154,197,9.47,10.2,6.49,6.15,29,21,34,65,72,14,19,0,0,5,557,415,142
"Eric Belanger","ERIC.BELANGER","11-12","EDM","C","L",1977-12-16,33,78,831.67,2,4,3,9,91,128,167,7.13,2.2,1.56,5.57,29,31,31,36,38,10,9,0,0,-1,404,308,96
"Eric Belanger","ERIC.BELANGER","12-13","EDM","C","L",1977-12-16,34,26,269.58,0,2,1,3,24,28,43,1.24,0,0,4.43,8,7,9,18,13,3,2,0,0,-1,147,109,38
"Eric Boulton","ERIC.BOULTON","07-08","ATL","L","L",1976-08-17,31,74,545.18,4,3,2,9,64,84,92,5.88,6.25,4.76,7,19,6,16,56,58,13,10,12,10,-5,1,2,-1
"Eric Boulton","ERIC.BOULTON","08-09","ATL","L","L",1976-08-17,32,76,566.1,3,5,5,13,69,92,105,6.1,4.35,3.26,6.63,12,12,12,75,62,27,17,16,16,-10,1,3,-2
"Eric Boulton","ERIC.BOULTON","09-10","ATL","L","L",1976-08-17,33,62,421.05,1,4,2,7,38,46,59,2.79,2.63,2.17,6.07,10,9,11,96,56,17,13,13,13,-4,1,2,-1
"Eric Boulton","ERIC.BOULTON","10-11","ATL","L","L",1976-08-17,34,69,608.63,6,4,0,10,50,67,86,4.14,12,8.96,6.18,20,14,11,93,65,10,12,8,8,2,0,3,-3
"Eric Boulton","ERIC.BOULTON","11-12","N.J","L","L",1976-08-17,35,51,332.38,0,0,0,0,24,30,37,1.71,0,0,5.7,10,6,1,88,37,12,7,9,9,-5,1,2,-1
"Eric Boulton","ERIC.BOULTON","12-13","NYI","L","L",1976-08-17,36,15,84,0,0,0,0,5,9,13,0.35,0,0,3.89,6,1,1,23,11,2,0,4,3,-3,0,0,0
"Eric Boulton","ERIC.BOULTON","13-14","NYI","L","L",1976-08-17,37,23,145.25,2,1,1,4,19,22,27,1.51,10.53,9.09,6.86,6,4,1,32,22,7,4,8,8,-3,0,0,0
"Eric Boulton","ERIC.BOULTON","14-15","NYI","L","L",1976-08-17,38,10,71.05,2,0,0,2,9,11,13,0.99,22.22,18.18,9,4,1,1,10,6,5,3,2,2,-2,0,0,0
"Eric Boulton","ERIC.BOULTON","15-16","NYI","L","L",1976-08-17,39,6,51.98,0,0,0,0,3,3,5,0.28,0,0,9.33,0,2,1,13,3,1,1,0,0,0,0,0,0
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,77,1293.1,1,2,6,9,62,97,142,2.7,1.61,1.03,2.78,87,34,14,70,57,22,14,1,1,-8,0,0,0
"Eric Brewer","ERIC.BREWER","08-09","STL","D","L",1979-04-17,29,28,481.6,0,1,2,3,34,51,71,1.42,0,0,2.78,35,13,11,29,20,9,6,0,0,-3,0,0,0
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,59,954.6,8,1,1,10,62,98,147,2.3,12.9,8.16,2.35,77,18,15,60,61,14,11,2,2,-3,0,0,0
"Eric Brewer","ERIC.BREWER","10-11","STL","D","L",1979-04-17,31,54,946.18,7,3,3,13,77,114,154,3.04,9.09,6.14,2.67,61,19,7,60,50,10,3,3,3,-7,0,0,0
"Eric Brewer","ERIC.BREWER","10-11","T.B","D","L",1979-04-17,31,22,368.42,1,0,1,2,16,21,30,0.62,6.25,4.76,2.95,27,16,6,53,23,7,4,1,1,-3,0,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,82,1476.58,1,5,7,13,73,116,183,3.41,1.37,0.86,2.94,132,28,22,170,93,12,2,1,1,-10,0,0,0
"Eric Brewer","ERIC.BREWER","12-13","T.B","D","L",1979-04-17,33,48,843.28,3,4,3,10,53,73,125,1.83,5.66,4.11,2.51,77,26,9,80,48,11,0,0,0,-11,0,0,0
