"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,79,288.55,3.65,67.33,31.81,4.78,0.21,5.41,59.05,10.19,2.29,0.42,0
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,47,159.8,3.4,63,28.91,7.13,1.88,12.02,57.45,11.26,3,0,0
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,79,257.97,3.27,62.51,31.86,6.28,1.63,9.3,58.15,11.63,4.42,0.23,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,70,242.7,3.47,60.09,27.19,6.43,0.49,11.12,57.35,11.37,3.21,0.49,0
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,49,152.82,3.12,57.52,32.98,9.42,0.39,9.82,60.86,10.21,2.75,1.18,0
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,81,204.92,2.53,50.79,30.74,4.98,0.29,17.28,60.32,8.78,0.88,0,0
"Dion Phaneuf","DION.PHANEUF","17-18","L.A","D","L",1985-04-10,32,25,57.4,2.3,47.56,32.4,8.36,3.14,21.95,58.54,11.5,5.23,2.09,0
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,98.35,1.86,34.92,18.91,7.32,2.44,50.03,31.11,10.37,4.88,1.22,0
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,95.03,2.07,28.14,21.47,14.52,2.53,27.78,34.09,20.2,3.16,0,0
"Dmitrij Jaskin","DMITRIJ.JASKIN","14-15","STL","R","L",1993-03-23,21,52,57.37,1.1,22.73,27.19,9.41,1.05,39.74,37.65,13.6,9.41,1.05,0
"Dmitry Kulikov","DMITRY.KULIKOV","09-10","FLA","D","L",1990-10-29,18,68,187.6,2.76,44.06,30.7,5.12,1.28,23.99,51.81,10.23,2.88,0.32,0
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,70,186.65,2.67,47.44,28.29,6.43,0.64,20.25,47.25,12.54,2.89,0.96,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,164.93,2.84,47.99,31.65,7.64,1.82,18.92,49.84,13.46,2.91,0.73,0
"Dmitry Kulikov","DMITRY.KULIKOV","12-13","FLA","D","L",1990-10-29,21,33,80.88,2.45,44.65,25.96,8.16,0.74,24.48,45.99,14.84,1.48,0,0.74
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,81,191.68,2.37,40.56,25.04,8.45,2.5,29.42,48.83,15.34,4.7,0.94,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,73,107.42,1.47,29.43,26.81,8.38,3.35,38.54,45.24,13.41,5.59,0.56,0
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,72,101.3,1.41,24.58,30.8,7.11,2.37,31.39,50.35,11.85,2.96,0,0
"Dmitry Orlov","DMITRY.ORLOV","16-17","WSH","D","L",1991-07-23,25,80,93.35,1.17,23.34,18.64,12.85,5.78,44.99,43.06,16.71,7.71,0.64,0.64
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,79,94.35,1.19,24.25,20.99,10.81,2.54,69.32,38.79,21.62,5.72,1.27,0
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,81,65.98,0.81,16.51,14.55,8.18,3.64,101.85,27.28,15.46,5.46,0,0
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,68,96.27,1.42,26.4,17.45,6.23,6.23,64.82,33.03,12.46,11.84,1.87,0
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,61,107.92,1.77,26.29,32.8,10.01,0.56,29.47,56.15,17.23,2.78,0,0
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,76,70.15,0.92,13.87,18.82,22.24,6.84,52.17,23.95,25.66,8.55,0,0
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,51.33,0.92,17.61,16.36,5.84,5.84,57.28,26.88,12.86,10.52,2.34,0
"Dominik Kahun","DOMINIK.KAHUN","18-19","CHI","C","L",1995-07-02,23,80,85.83,1.07,22,19.57,9.09,1.4,61.52,32.86,11.88,4.89,2.8,0
"Dominik Kahun","DOMINIK.KAHUN","19-20","PIT","C","L",1995-07-02,24,49,56.13,1.15,25.86,8.55,8.55,1.07,62,24.59,11.76,3.21,2.14,0
"Dominik Kubalik","DOMINIK.KUBALIK","19-20","CHI","L","L",1995-08-21,24,67,132.07,1.97,38.05,21.35,4.09,0,38.62,40.89,6.36,2.27,0.91,0
"Dominik Simon","DOMINIK.SIMON","18-19","PIT","C","L",1994-08-08,24,71,58.23,0.82,18.05,19.58,11.33,3.09,60.79,24.73,16.49,3.09,0,0
"Doug Weight","DOUG.WEIGHT","07-08","ANA","C","L",1971-01-21,36,38,105.67,2.78,41.53,22.14,13.06,3.41,29.53,37.48,19.31,4.54,0,0
"Doug Weight","DOUG.WEIGHT","07-08","STL","C","L",1971-01-21,36,29,104.32,3.6,50.07,24.16,13.23,1.73,16.1,41.99,23.58,2.3,0,0
"Doug Weight","DOUG.WEIGHT","08-09","NYI","C","L",1971-01-21,37,53,240.25,4.53,69.23,28.22,4.99,0.5,6.24,56.69,9.74,1.25,0,0.25
"Doug Weight","DOUG.WEIGHT","09-10","NYI","C","L",1971-01-21,38,34,149.22,4.39,68.47,26.94,6.03,0,6.84,49.06,9.65,0.8,0,0
"Doug Weight","DOUG.WEIGHT","10-11","NYI","C","L",1971-01-21,39,18,89.17,4.95,62.28,30.28,4.04,1.35,8.75,51.81,12.11,2.02,0,0
"Dougie Hamilton","DOUGIE.HAMILTON","12-13","BOS","D","R",1993-06-17,19,39,80.68,2.07,44.38,33.47,5.95,0.74,23.05,49.83,9.67,3.72,0.74,0
"Dougie Hamilton","DOUGIE.HAMILTON","13-14","BOS","D","R",1993-06-17,20,61,123.35,2.02,44.19,24.81,7.78,1.46,27.73,50.59,11.67,2.92,0.49,0
"Dougie Hamilton","DOUGIE.HAMILTON","14-15","BOS","D","R",1993-06-17,21,69,177.03,2.57,55.25,32.54,7.8,1.02,12.88,69.48,12.88,1.69,0.34,0
"Dougie Hamilton","DOUGIE.HAMILTON","15-16","CGY","D","R",1993-06-17,22,81,196.58,2.43,44.25,31.74,7.63,1.22,21.98,57.99,11.29,2.44,0.31,0.31
"Dougie Hamilton","DOUGIE.HAMILTON","16-17","CGY","D","R",1993-06-17,23,79,183.27,2.32,43.21,23.24,7.2,1.64,36.34,39.94,10.8,3.93,1.64,0
"Dougie Hamilton","DOUGIE.HAMILTON","17-18","CGY","D","R",1993-06-17,24,81,214.48,2.65,48.35,19.02,6.71,1.12,27.14,44.2,12.03,2.52,0.56,0.28
"Dougie Hamilton","DOUGIE.HAMILTON","18-19","CAR","D","R",1993-06-17,25,80,151.63,1.9,38.35,24.53,10.29,2.37,37.99,41.55,18.2,3.56,0.4,0
"Dougie Hamilton","DOUGIE.HAMILTON","19-20","CAR","D","R",1993-06-17,26,47,144.82,3.08,63.29,33.56,4.14,0,4.97,67.95,8.29,0.83,1.24,0.41
"Drake Batherson","DRAKE.BATHERSON","19-20","OTT","C","R",1998-04-27,21,23,51.08,2.22,43.53,35.24,4.7,1.17,21.14,68.13,8.22,2.35,1.17,0
"Drake Caggiula","DRAKE.CAGGIULA","16-17","EDM","C","L",1994-06-20,22,58,98.98,1.71,32.74,30.31,6.06,2.42,36.37,41.83,10.31,5.46,0.61,0
"Drake Caggiula","DRAKE.CAGGIULA","17-18","EDM","C","L",1994-06-20,23,65,65.1,1,22.14,28.57,6.45,0.92,29.49,48.85,9.22,2.76,1.84,0
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,80,286.57,3.58,51.29,26.17,7.75,1.47,21.15,51.09,14.45,3.14,0.84,0
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,81,355.53,4.39,73.31,25.31,5.91,0.34,5.4,54.34,10.8,1.18,0.34,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,74,314.38,4.25,68.09,22.9,7.44,0.76,7.63,50,13.17,3.05,0.76,0
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,77,280.05,3.64,62.09,25.5,5.78,0.64,10.71,54.63,12.85,2.36,0.86,0
"Drew Doughty","DREW.DOUGHTY","12-13","L.A","D","R",1989-12-08,22,48,144.75,3.02,58.29,28.6,5.39,0.41,15.34,61.76,10.36,1.66,0.41,0
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,77,303.1,3.94,64.31,26.33,5.94,0.99,10.89,56.81,10.69,2.97,1.19,0
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,80,275.5,3.44,67.81,27.22,4.79,0.44,8.28,61.42,9.15,1.96,0.87,0
"Drew Doughty","DREW.DOUGHTY","15-16","L.A","D","R",1989-12-08,25,79,247.98,3.14,65.29,28.55,5.81,0.97,13.07,60.25,9.19,2.9,1.21,0
"Drew Doughty","DREW.DOUGHTY","16-17","L.A","D","R",1989-12-08,26,80,266.08,3.33,65.36,28.86,6.09,1.58,12.63,63.82,11.27,3.16,0.68,0
"Drew Doughty","DREW.DOUGHTY","17-18","L.A","D","R",1989-12-08,27,80,257.67,3.22,67.66,27.71,6.52,0.93,10.71,61.47,11.18,3.49,1.16,0
"Drew Doughty","DREW.DOUGHTY","18-19","L.A","D","R",1989-12-08,28,78,235.65,3.02,64.05,31.83,7.38,1.02,10.95,56.27,12.48,3.56,0.76,0
"Drew Doughty","DREW.DOUGHTY","19-20","L.A","D","R",1989-12-08,29,65,208.68,3.21,66.51,29.9,4.6,0,8.63,54.63,5.75,0.86,0.29,0
"Drew Stafford","DREW.STAFFORD","07-08","BUF","R","R",1985-10-30,21,63,118.17,1.88,25.18,21.83,17.77,1.52,25.39,37.57,22.85,3.05,0,0
"Drew Stafford","DREW.STAFFORD","08-09","BUF","R","R",1985-10-30,22,78,205.35,2.63,38.18,27.76,6.14,2.34,30.39,45.87,12.27,3.51,0.29,0
"Drew Stafford","DREW.STAFFORD","09-10","BUF","R","R",1985-10-30,23,71,177.47,2.5,40.81,32.12,6.09,2.37,25.02,49.02,10.82,3.72,0.34,0
"Drew Stafford","DREW.STAFFORD","10-11","BUF","R","R",1985-10-30,24,62,180.97,2.92,52.57,37.13,5.64,0.99,14.92,61.34,10.61,3.32,0,0
"Drew Stafford","DREW.STAFFORD","11-12","BUF","R","R",1985-10-30,25,78,180.92,2.32,44.04,30.51,6.3,0.99,25.87,50.41,12.93,2.65,0.66,0.33
"Drew Stafford","DREW.STAFFORD","12-13","BUF","R","R",1985-10-30,26,45,100.6,2.24,38.64,32.8,5.96,4.17,26.24,51.29,13.72,4.77,0,0
"Drew Stafford","DREW.STAFFORD","13-14","BUF","R","R",1985-10-30,27,68,156.12,2.3,43.67,31.51,5.38,2.31,21.14,54.19,10.38,4.61,1.15,0
"Drew Stafford","DREW.STAFFORD","14-15","BUF","R","R",1985-10-30,28,49,116.95,2.39,49.69,26.17,6.67,1.54,19.5,44.12,9.75,5.64,1.54,0
"Drew Stafford","DREW.STAFFORD","14-15","WPG","R","R",1985-10-30,28,26,60.12,2.31,42.88,20.96,4.99,2.99,35.93,38.92,11.98,7.98,2.99,0
"Drew Stafford","DREW.STAFFORD","15-16","WPG","R","R",1985-10-30,29,76,165.6,2.18,40.29,21.01,7.97,2.17,39.13,34.42,12.68,4.35,0.72,0
"Drew Stafford","DREW.STAFFORD","16-17","WPG","R","R",1985-10-30,30,40,55.25,1.38,27.64,34.75,3.26,3.26,23.89,66.24,10.86,4.34,0,0
"Drew Stafford","DREW.STAFFORD","17-18","N.J","R","R",1985-10-30,31,57,112.18,1.97,37.77,23.53,5.35,3.21,36.37,41.18,10.16,5.88,1.07,0
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,80,169.52,2.12,28.96,16.64,11.68,1.77,41.76,31.5,18.4,4.6,0.35,0.35
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,77,190.73,2.48,34.69,17.93,6.92,3.46,44.04,28.63,11.32,4.72,0.31,0
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,81,228.13,2.82,49.21,24.99,6.31,1.84,26.83,49.45,11.84,3.68,0.26,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,81,240.42,2.97,54.69,21.46,7.74,1.25,25.21,42.43,13.23,3.74,0.25,0
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,73,233,3.19,55.26,24.46,5.41,0.77,23.18,47.12,9.53,2.58,0.77,0
"Duncan Keith","DUNCAN.KEITH","12-13","CHI","D","L",1983-07-16,29,46,128.55,2.79,49.92,26.6,7,0.47,23.8,49.94,10.27,1.87,0.93,0
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,78,250.82,3.22,61.28,36.12,5.26,0.48,6.94,63.39,9.81,1.44,0.24,0.24
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,78,262.75,3.37,59.89,29.69,6.17,0.23,7.08,60.97,9.36,0.91,0.46,0
"Duncan Keith","DUNCAN.KEITH","15-16","CHI","D","L",1983-07-16,32,67,184.97,2.76,58.75,25.63,7.46,0.97,13.62,50.93,12.65,2.6,1.3,0
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,79,245.68,3.11,65.65,31.02,4.88,0.73,7.82,58.86,6.84,2.2,0.73,0
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,81,212.25,2.62,46.63,26.57,3.67,2.26,24.59,43.25,8.76,3.11,0.28,0
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,112.22,1.4,28.76,15.51,8.55,0.53,50.79,34.75,11.76,2.67,1.6,0
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,60,137.97,2.3,43.02,18.26,6.09,0,32.18,40.44,7.39,0.87,0,0
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,69,68.12,0.99,13.45,28.19,11.45,3.52,57.25,38.76,13.21,6.17,0.88,0
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,284.95,3.65,50.44,22.32,13.48,1.05,20,44.43,20.64,2.32,0.21,0
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,79,284.63,3.6,52.03,30.78,7.38,1.05,16.86,56.71,13.28,2.95,1.26,0
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,81,255.58,3.16,52.7,27,7.28,0.47,21.6,50.47,10.8,0.94,0.23,0
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,239.28,2.99,48.27,28.84,7.52,1.5,23.57,51.91,11.53,2.76,0.5,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,267.02,3.26,56.06,32.13,7.64,0.9,19.55,57.3,13.71,3.37,1.12,0
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,128,2.78,52.86,32.34,8.91,0,14.53,62.34,11.72,0.94,0,0
"Dustin Brown","DUSTIN.BROWN","13-14","L.A","L","R",1984-11-04,28,77,168.37,2.19,35.39,26.01,5.7,1.43,42.76,42.76,10.33,3.56,0.71,0
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,80,120.05,1.5,29.55,17.99,5,3,53.98,41.98,10.5,5.5,1.5,0.5
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,79,82.33,1.04,21.68,30.61,5.1,2.92,49.56,45.91,11.66,5.1,1.46,0
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,78,119.05,1.53,30.03,24.19,5.04,1.51,52.92,35.78,9.58,8.06,1.51,0
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,79,219.4,2.78,57.9,34.46,7.93,1.09,11.76,64.81,12.31,4.1,1.64,0
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,68,182.45,2.68,58.5,40.78,8.22,0.66,7.89,60.84,13.81,2.96,0.99,0
"Dustin Brown","DUSTIN.BROWN","19-20","L.A","L","R",1984-11-04,34,64,163.7,2.56,53.98,37.39,4.4,0,16.49,57.54,5.5,1.1,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","07-08","CHI","D","R",1985-03-27,22,66,249.4,3.78,52.07,25.02,13.95,1.2,16.6,44.99,21.41,2.41,0.48,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","08-09","CHI","R","R",1985-03-27,23,77,209.82,2.72,37.57,24.31,7.72,0.86,36.32,34.89,12.58,2,0.29,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","09-10","CHI","R","R",1985-03-27,24,81,219.4,2.71,47.32,36.37,7.11,0.55,16.13,58.52,10.12,1.64,0.27,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,80,323.27,4.04,71.61,25.98,5.2,0.19,3.16,55.31,12.99,2.23,0.93,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,64,225.2,3.52,67.67,22.91,3.2,0.27,8.79,52.22,8.53,2.4,0.53,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","12-13","WPG","D","R",1985-03-27,27,42,153.37,3.65,70.67,23.47,5.48,0.78,7.04,50.86,14.08,3.13,1.17,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,76,266.78,3.51,65.4,29.69,4.5,0,6.3,58.48,10.12,1.57,0.9,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,66,260.4,3.95,68.69,26.27,6.45,0.23,4.38,55.76,10.37,4.15,1.61,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","15-16","WPG","D","R",1985-03-27,30,79,270.83,3.43,62.68,29.24,5.76,0.22,9.97,57.38,9.75,2.88,1.33,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","16-17","WPG","D","R",1985-03-27,31,79,257.5,3.26,61.05,29.13,7.22,0.93,13.51,55.22,13.05,4.43,1.17,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","17-18","WPG","D","R",1985-03-27,32,67,209.58,3.13,58.74,30.35,5.73,0.57,8.59,61.84,11.17,4.29,1.72,0.29
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","18-19","WPG","D","R",1985-03-27,33,41,127.3,3.1,62.86,28.75,2.36,0.47,8.96,62.22,6.13,2.36,0.47,0
"Dustin Penner","DUSTIN.PENNER","07-08","EDM","R","L",1982-09-28,24,82,298.78,3.64,53.8,26.91,13.25,1.41,12.85,43.38,22.49,4.42,0.8,0
"Dustin Penner","DUSTIN.PENNER","08-09","EDM","R","L",1982-09-28,25,78,226.63,2.91,41.43,35.48,5.29,0.53,16.94,56.92,10.59,2.38,1.06,0.26
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,81,246.83,3.05,50.9,35.73,8.51,1.22,13.37,56.15,13.13,2.92,0.49,0
"Dustin Penner","DUSTIN.PENNER","10-11","EDM","R","L",1982-09-28,27,62,180.98,2.92,48.49,38.46,5.97,1.33,20.22,54.7,9.61,4.31,0.33,0
"Dustin Penner","DUSTIN.PENNER","10-11","L.A","R","L",1982-09-28,27,18,64.23,3.57,53.53,31.76,10.28,1.87,14.95,53.25,16.81,4.67,1.87,0
"Dustin Penner","DUSTIN.PENNER","11-12","L.A","R","L",1982-09-28,28,65,100.92,1.55,27.74,27.35,10.11,2.38,33.29,42.21,15.46,2.97,0.59,0
"Dustin Penner","DUSTIN.PENNER","13-14","ANA","R","L",1982-09-28,30,49,109.35,2.23,40.48,34.02,8.23,0.55,14.81,64.2,16.46,2.74,1.65,0
"Duvie Westcott","DUVIE.WESTCOTT","07-08","CBJ","D","R",1977-10-30,29,23,77.97,3.39,47.87,25.39,11.54,0,17.7,47.71,17.7,1.54,0.77,0
"Dylan Larkin","DYLAN.LARKIN","15-16","DET","C","L",1996-07-30,19,80,156.52,1.96,37.4,32.58,7.28,3.83,27.98,50.22,8.05,6.52,1.53,0
"Dylan Larkin","DYLAN.LARKIN","16-17","DET","C","L",1996-07-30,20,77,146.65,1.9,35.47,28.64,7.36,1.64,33.96,42.14,9.82,4.91,0.82,0
"Dylan Larkin","DYLAN.LARKIN","17-18","DET","C","L",1996-07-30,21,81,171.4,2.12,45.19,31.86,4.2,2.45,25.55,49.71,8.05,3.5,0,0
"Dylan Larkin","DYLAN.LARKIN","18-19","DET","C","L",1996-07-30,22,74,182.13,2.46,57.09,28,6.92,0.33,11.53,53.37,10.87,2.64,2.31,0
"Dylan Larkin","DYLAN.LARKIN","19-20","DET","C","L",1996-07-30,23,68,219.05,3.22,61.08,26.84,5.2,0.82,11.78,55.33,8.22,2.19,0.55,0
"Dylan Strome","DYLAN.STROME","18-19","CHI","C","L",1997-03-07,21,57,181.58,3.19,66.28,29.41,4.3,0,7.93,51.55,7.6,2.31,0.99,0
"Dylan Strome","DYLAN.STROME","19-20","CHI","C","L",1997-03-07,22,57,149.12,2.62,47.54,26.15,5.23,0.4,22.13,46.27,8.85,2.41,0.4,0
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,79,346,4.38,66.5,18.73,11.97,0.52,11.1,38.15,21.68,2.43,0.35,0
"Ed Jovanovski","ED.JOVANOVSKI","08-09","ARI","D","L",1976-06-26,32,80,329.33,4.12,60.63,30.43,5.83,0.73,18.58,57.02,10.02,2.92,0.91,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,64,193.92,3.03,47.18,33.42,5.26,1.55,18.56,52.6,9.59,3.71,0.93,0.31
"Ed Jovanovski","ED.JOVANOVSKI","10-11","ARI","D","L",1976-06-26,34,48,59.42,1.24,20.14,26.25,9.09,5.05,54.53,39.38,16.16,5.05,0,0
"Ed Jovanovski","ED.JOVANOVSKI","11-12","FLA","D","L",1976-06-26,35,66,111.63,1.69,28.37,24.72,7.52,2.15,54.82,35.47,11.82,2.15,0,0.54
"Ed Jovanovski","ED.JOVANOVSKI","13-14","FLA","D","L",1976-06-26,37,37,60.1,1.62,27.93,23.96,6.99,5.99,38.94,38.94,11.98,6.99,0,0
"Elias Lindholm","ELIAS.LINDHOLM","13-14","CAR","C","R",1994-12-02,18,57,144.72,2.54,47.11,42.29,4.98,0,11.19,63.43,9.95,1.24,0.41,0
"Elias Lindholm","ELIAS.LINDHOLM","14-15","CAR","C","R",1994-12-02,19,78,200.28,2.57,50.59,36.25,5.09,1.5,18.87,57.82,9.89,2.7,0,0
"Elias Lindholm","ELIAS.LINDHOLM","15-16","CAR","C","R",1994-12-02,20,80,210.27,2.63,52.17,40.8,6.85,0.57,15.12,57.93,8.56,2,0.29,0
"Elias Lindholm","ELIAS.LINDHOLM","16-17","CAR","C","R",1994-12-02,21,69,155.85,2.26,46.82,33.88,6.93,1.15,18.09,50.43,11.16,1.92,0,0
"Elias Lindholm","ELIAS.LINDHOLM","17-18","CAR","C","R",1994-12-02,22,81,209.75,2.59,53.22,33.75,5.15,1.43,14.87,53.49,8.58,2.86,0.57,0
"Elias Lindholm","ELIAS.LINDHOLM","18-19","CGY","C","R",1994-12-02,23,79,257.08,3.25,58.95,34.54,7.7,0.7,11.2,54.85,10.5,1.17,0.23,0
"Elias Lindholm","ELIAS.LINDHOLM","19-20","CGY","C","R",1994-12-02,24,68,191.7,2.82,61.77,37.87,6.26,0.31,7.51,62.28,9.7,0.63,0,0
"Elias Pettersson","ELIAS.PETTERSSON","18-19","VAN","C","L",1998-11-12,19,70,252.65,3.61,65.87,28.26,5.46,0,5.7,54.86,6.89,1.19,0.24,0
"Elias Pettersson","ELIAS.PETTERSSON","19-20","VAN","C","L",1998-11-12,20,67,263.25,3.93,69.03,27.12,4.56,0.68,7.75,52.42,7.52,2.05,0.68,0
"Emil Bemstrom","EMIL.BEMSTROM","19-20","CBJ","C","R",1999-06-01,20,56,75.48,1.35,29.8,37.36,5.56,0.79,31.8,46.9,7.15,2.38,1.59,0
"Enver Lisin","ENVER.LISIN","08-09","ARI","R","L",1986-04-22,22,47,105.03,2.23,32.6,26.85,7.43,1.14,31.42,46.27,13.14,4,1.14,0
"Eric Belanger","ERIC.BELANGER","07-08","MIN","C","L",1977-12-16,29,74,171.38,2.32,35.34,33.26,14.7,3.15,35.01,42.36,18.56,4.55,0,0
"Eric Belanger","ERIC.BELANGER","08-09","MIN","C","L",1977-12-16,30,78,162.45,2.08,33.3,26.59,8.13,2.95,49.49,34.72,11.45,4.43,0,0
"Eric Belanger","ERIC.BELANGER","09-10","MIN","C","L",1977-12-16,31,60,141.77,2.36,37.67,26.66,5.08,1.69,42.75,40.21,9.31,3.39,0,0
"Eric Belanger","ERIC.BELANGER","10-11","ARI","C","L",1977-12-16,32,80,122.53,1.53,26.14,22.04,5.39,3.92,39.66,38.68,10.28,5.88,0.49,0
"Eric Belanger","ERIC.BELANGER","11-12","EDM","C","L",1977-12-16,33,76,82.13,1.08,20.38,20.46,11.69,2.19,48.22,32.87,13.88,5.11,0.73,0
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,76,215.18,2.83,43.47,18.68,15.06,2.51,24.26,36.81,21.75,4.46,1.39,0
"Eric Brewer","ERIC.BREWER","08-09","STL","D","L",1979-04-17,29,28,62.93,2.25,33.5,29.56,8.58,1.91,16.21,52.44,11.44,4.77,1.91,0
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,59,52.62,0.89,14.52,29.65,13.68,2.28,51.31,49.03,19.38,3.42,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,81,90.25,1.11,20.97,27.26,9.97,1.33,27.92,49.86,12.63,4.65,1.33,0
"Eric Fehr","ERIC.FEHR","09-10","WSH","R","R",1985-09-07,24,68,98.52,1.45,25.06,28.01,13.4,2.44,35.32,40.19,21.92,4.87,0.61,0
"Eric Fehr","ERIC.FEHR","10-11","WSH","R","R",1985-09-07,25,51,99.27,1.95,33.77,23.57,8.46,3.02,41.1,37.47,13.3,4.84,0.6,0
"Eric Gelinas","ERIC.GELINAS","13-14","N.J","D","L",1991-05-08,22,60,144.8,2.41,47.35,24.86,7.04,3.31,31.91,40.19,13.67,5.8,0.41,0
"Eric Gelinas","ERIC.GELINAS","14-15","N.J","D","L",1991-05-08,23,59,132.23,2.24,47.85,33.58,8.62,1.36,19.51,51.27,13.16,3.63,0.91,0
"Eric Perrin","ERIC.PERRIN","07-08","ATL","C","L",1975-11-01,31,81,163.05,2.01,31.35,14.35,8.83,2.21,47.1,27.23,15.09,5.15,1.1,0
