"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Carl Hagelin","CARL.HAGELIN","13-14","NYR","L","L",1988-08-23,25,70,120.08,0.5,0,0,0.5,2,3,4.5,0.35,25,16.67,11.83,5.5,2,4,2,0.5,1,1.5,0,0,0.5,0,1,-1
"Carl Hagelin","CARL.HAGELIN","14-15","NYR","L","L",1988-08-23,26,81,158.02,0,0.38,0,0.38,6.08,7.21,8.35,0.39,0,0,5.37,4.18,2.66,4.56,0.38,3.04,0.76,0.76,0,0,0,1.14,1.52,-0.38
"Carl Hagelin","CARL.HAGELIN","15-16","ANA","L","L",1988-08-23,27,43,59.48,0,0,0,0,5.04,7.06,8.07,0.4,0,0,5.71,4.03,0,2.02,1.01,1.01,1.01,0,0,0,-1.01,2.02,0,2.02
"Carl Hagelin","CARL.HAGELIN","15-16","PIT","L","L",1988-08-23,27,36,69.57,0,1.72,0,1.72,6.9,6.9,7.76,0.7,0,0,10.12,0.86,0.86,5.17,1.72,1.72,0.86,0.86,0,0,0,0.86,0,0.86
"Carl Hagelin","CARL.HAGELIN","16-17","PIT","L","L",1988-08-23,28,59,136.33,0,0,0.44,0.44,6.16,7.04,8.8,0.32,0,0,4.56,3.52,2.2,2.64,1.76,1.76,0.44,0.88,0,0,0.44,0.44,0,0.44
"Carl Hagelin","CARL.HAGELIN","17-18","PIT","L","L",1988-08-23,29,81,205.48,0.29,0,0.29,0.58,3.8,4.09,4.67,0.15,7.69,7.14,3.64,1.17,1.46,2.92,2.04,2.04,0.88,0.88,0,0,0,0.58,0.58,0
"Carl Hagelin","CARL.HAGELIN","19-20","WSH","L","L",1988-08-23,31,57,167.58,0.36,0.72,0,1.07,3.94,5.01,5.73,0.39,9.09,7.14,7.79,2.51,1.07,2.86,1.07,1.07,0.36,0,0,0,-0.36,1.79,2.15,-0.36
"Carl Soderberg","CARL.SODERBERG","15-16","COL","C","L",1985-10-12,29,82,161.1,0.37,0.37,0,0.74,3.35,4.1,5.59,0.39,11.11,9.09,9.55,3.72,1.49,1.86,0.74,1.12,0.74,0.74,0,0,0,9.68,18.25,-8.57
"Carl Soderberg","CARL.SODERBERG","16-17","COL","C","L",1985-10-12,30,80,53.88,0,0,0,0,4.45,6.68,8.91,0.36,0,0,5.33,0,0,1.11,0,0,0,1.11,0,0,1.11,15.59,26.73,-11.14
"Carl Soderberg","CARL.SODERBERG","17-18","COL","C","L",1985-10-12,31,76,183.73,0,0.33,0,0.33,2.94,3.27,3.92,0.2,0,0,6.1,4.9,0,3.27,1.96,1.31,0.33,0.98,0,0,0.65,20.57,31.68,-11.1
"Carl Soderberg","CARL.SODERBERG","18-19","COL","C","L",1985-10-12,32,82,201.43,0.6,0,0,0.6,4.47,4.77,5.36,0.43,13.33,12.5,9.12,5.96,1.19,3.87,2.98,1.79,0.6,0.3,0,0,-0.3,27.7,36.64,-8.94
"Carl Soderberg","CARL.SODERBERG","19-20","ARI","C","L",1985-10-12,33,69,65.2,0,0,0,0,6.44,7.36,7.36,0.27,0,0,3.62,6.44,1.84,1.84,1.84,1.84,0,0,0,0,0,2.76,9.2,-6.44
"Carlo Colaiacovo","CARLO.COLAIACOVO","07-08","TOR","D","L",1983-01-27,24,27,65.33,0,0,0,0,0,0,0,0,0,0,0,6.43,2.76,0.92,5.51,0,0.92,1.84,0,0,0.92,0,0,0
"Carson Soucy","CARSON.SOUCY","19-20","MIN","D","L",1994-07-27,25,55,62.9,0,0,0,0,1.91,1.91,2.86,0.15,0,0,8,5.72,1.91,0.95,4.77,1.91,0.95,0.95,0,0,0,0,0,0
"Carter Rowney","CARTER.ROWNEY","17-18","PIT","R","R",1989-05-10,28,44,97.97,0.61,0,0,0.61,1.22,1.84,1.84,0.18,50,33.33,10,7.35,0.61,0.61,3.06,1.84,0,0,0,0,0,28.78,25.11,3.67
"Carter Rowney","CARTER.ROWNEY","18-19","ANA","R","R",1989-05-10,29,59,116.52,0.51,0,0,0.51,2.57,3.09,3.09,0.16,20,16.67,5.17,4.63,1.54,2.57,3.6,1.54,0,0.51,0,0,0.51,10.3,12.87,-2.57
"Carter Rowney","CARTER.ROWNEY","19-20","ANA","R","R",1989-05-10,30,70,164.72,0.73,0.73,0,1.46,4.37,5.1,5.46,0.38,16.67,14.29,7.36,2.91,0.36,2.19,1.46,0,0,0,0,0,0,5.83,10.56,-4.74
"Casey Cizikas","CASEY.CIZIKAS","13-14","NYI","C","L",1991-02-27,22,80,190.33,0,0.32,0.32,0.63,2.52,2.52,3.15,0.49,0,0,19.38,6.62,0.63,2.84,0.95,1.58,0.32,0.63,0,0,0.32,23.96,40.04,-16.08
"Casey Cizikas","CASEY.CIZIKAS","14-15","NYI","C","L",1991-02-27,23,68,99.98,0.6,0,0,0.6,4.8,4.8,4.8,0.77,12.5,12.5,16.12,6.6,1.2,4.8,1.8,3.6,0,0.6,0,0,0.6,31.21,33.01,-1.8
"Casey Cizikas","CASEY.CIZIKAS","15-16","NYI","C","L",1991-02-27,24,78,172.05,0.35,0.35,0,0.7,4.88,4.88,5.58,0.69,7.14,7.14,14.14,7.67,0.35,4.18,2.44,1.05,0.7,0.7,0,0,0,28.95,38.71,-9.76
"Casey Cizikas","CASEY.CIZIKAS","16-17","NYI","C","L",1991-02-27,25,54,123.93,0,0,0,0,3.87,3.87,3.87,0.58,0,0,15,7.75,0.48,4.84,2.9,0.48,0.48,1.94,0,0,1.45,28.56,39.22,-10.65
"Casey Cizikas","CASEY.CIZIKAS","17-18","NYI","C","L",1991-02-27,26,63,146.78,0.41,0,0,0.41,4.09,4.5,6.13,0.29,10,9.09,6.55,5.72,2.04,2.86,3.68,1.23,0,1.23,0,0,1.23,36.79,41.29,-4.5
"Casey Cizikas","CASEY.CIZIKAS","18-19","NYI","C","L",1991-02-27,27,72,138.38,0.43,0.43,0,0.87,3.04,3.04,3.47,0.36,14.29,14.29,12,8.24,1.73,4.34,0.87,1.73,0.43,2.6,0,0,2.17,32.95,37.29,-4.34
"Casey Cizikas","CASEY.CIZIKAS","19-20","NYI","C","L",1991-02-27,28,45,107.68,1.11,1.11,0,2.23,5.01,6.69,7.24,0.71,22.22,16.67,10.58,6.69,2.23,5.01,0.56,1.11,0.56,0.56,0,0,0,35.66,42.35,-6.69
"Cedric Paquette","CEDRIC.PAQUETTE","14-15","T.B","C","L",1993-08-13,21,63,125.6,0.96,0,0,0.96,1.91,2.39,2.39,0.19,50,40,7.8,8.6,2.87,2.39,0.48,3.34,1.43,1.43,0.48,0.48,0,10.03,7.17,2.87
"Cedric Paquette","CEDRIC.PAQUETTE","15-16","T.B","C","L",1993-08-13,22,55,84.63,0,0,0,0,0.71,0.71,0.71,0.03,0,0,4,4.96,2.13,2.84,2.13,2.84,0,0.71,0,0,0.71,14.89,24.81,-9.93
"Cedric Paquette","CEDRIC.PAQUETTE","16-17","T.B","C","L",1993-08-13,23,58,84.78,0,0,0,0,2.12,2.12,2.83,0.13,0,0,6.33,8.49,2.12,4.25,1.42,0.71,0,0.71,0,0,0.71,19.11,35.39,-16.28
"Cedric Paquette","CEDRIC.PAQUETTE","18-19","T.B","C","L",1993-08-13,25,80,159.23,0.75,0,0,0.75,2.26,3.01,3.01,0.37,33.33,25,12.12,7.16,0.38,2.26,0.75,1.88,1.13,1.13,0,0,0,15.45,22.99,-7.54
"Cedric Paquette","CEDRIC.PAQUETTE","19-20","T.B","C","L",1993-08-13,26,61,110.13,0.54,0.54,0,1.09,2.72,3.27,3.27,0.29,20,16.67,9,5.45,0,1.63,2.18,0.54,0,0.54,0,0,0.54,20.16,22.88,-2.72
"Chad Kilger","CHAD.KILGER","07-08","TOR","L","L",1976-11-27,30,53,66.9,0,0,0,0,2.69,4.48,4.48,0.17,0,0,3.8,6.28,1.79,0,2.69,1.79,0,0.9,0,0,0.9,5.38,7.17,-1.79
"Chad Larose","CHAD.LAROSE","07-08","CAR","C","R",1982-03-27,25,57,119.52,0,0.5,0,0.5,5.52,6.53,7.03,0.51,0,0,7.77,3.01,0.5,2.51,1.51,3.51,1,1,0,0,0,0,2.51,-2.51
"Chad Larose","CHAD.LAROSE","08-09","CAR","C/R","R",1982-03-27,26,80,114.05,1.05,0.53,0.53,2.1,4.21,4.73,4.73,0.55,25,22.22,11.67,5.26,0.53,5.79,3.16,3.16,0.53,1.05,0,0,0.53,0,2.1,-2.1
"Chad Larose","CHAD.LAROSE","09-10","CAR","R","R",1982-03-27,27,55,105.62,0.57,0,0,0.57,5.68,6.82,7.95,0.55,10,8.33,8.08,3.98,1.14,5.11,7.95,0.57,0,0.57,0,0,0.57,0,1.14,-1.14
"Chad Larose","CHAD.LAROSE","10-11","CAR","R","R",1982-03-27,28,79,114.92,0.52,0.52,0,1.04,2.61,5.22,8.88,0.53,20,10,10.2,1.04,0,2.09,3.65,2.61,1.57,2.61,0,0,1.04,1.57,3.65,-2.09
"Chad Ruhwedel","CHAD.RUHWEDEL","19-20","PIT","D","R",1990-05-07,29,40,52.03,0,0,0,0,1.15,1.15,1.15,0,0,0,0,4.61,2.31,0,11.53,0,0,2.31,0,0,2.31,0,0,0
"Chandler Stephenson","CHANDLER.STEPHENSON","17-18","WSH","C","L",1994-04-22,23,65,86.62,0,0,0,0,2.08,2.77,2.77,0.25,0,0,9,2.77,0,4.16,2.77,1.39,0,0,0,0,0,3.46,5.54,-2.08
"Chandler Stephenson","CHANDLER.STEPHENSON","18-19","WSH","C","L",1994-04-22,24,64,112.73,0.53,0,0,0.53,2.13,2.13,2.66,0.32,25,25,15.25,3.19,0.53,1.6,0.53,0.53,0,1.06,0,0,1.06,4.26,6.92,-2.66
"Charlie Coyle","CHARLIE.COYLE","17-18","MIN","C","R",1992-03-02,25,66,64.43,0.93,0,0,0.93,5.59,7.45,7.45,0.67,16.67,12.5,9,0.93,0,7.45,3.72,0,0,0.93,0,0,0.93,14.9,18.62,-3.72
"Charlie Coyle","CHARLIE.COYLE","18-19","MIN","C","R",1992-03-02,26,59,70.6,0.85,0,0,0.85,2.55,2.55,2.55,0.15,33.33,33.33,6,8.5,1.7,3.4,0,0.85,0,0,0,0,0,9.35,11.05,-1.7
"Charlie Coyle","CHARLIE.COYLE","19-20","BOS","C","R",1992-03-02,27,69,62.75,1.91,0,0,1.91,7.65,10.52,12.43,1.55,25,18.18,14.73,6.69,2.87,8.61,0,0,0,3.82,0,0,3.82,12.43,27.73,-15.3
"Charlie McAvoy","CHARLIE.MCAVOY","18-19","BOS","D","R",1997-12-21,20,53,68.6,0,0.87,0,0.87,0,0,0.87,0,0,0,0,5.25,0.87,1.75,3.5,4.37,0,1.75,0,0,1.75,0,0,0
"Charlie McAvoy","CHARLIE.MCAVOY","19-20","BOS","D","R",1997-12-21,21,66,121.4,0,0.49,0,0.49,0.49,0.49,0.49,0.01,0,0,2,7.91,2.47,0.49,4.45,1.48,0,0.99,0,0,0.99,0,0,0
"Chris Butler","CHRIS.BUTLER","08-09","BUF","D","L",1986-10-27,21,47,52.68,0,0,0,0,0,0,0,0,0,0,0,4.56,3.42,1.14,1.14,4.56,0,0,0,0,0,0,0,0
"Chris Butler","CHRIS.BUTLER","09-10","BUF","D","L",1986-10-27,22,58,97.48,0,0,0,0,0,0,0,0,0,0,0,6.16,0.62,1.23,6.16,1.23,0.62,1.85,0,0,1.23,0,0,0
"Chris Butler","CHRIS.BUTLER","10-11","BUF","D","L",1986-10-27,23,48,50.82,0,0,0,0,1.18,1.18,1.18,0,0,0,0,5.9,1.18,0,2.36,1.18,4.72,0,0,0,-4.72,0,0,0
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,67,148.85,0,0,0,0,0,0,0,0,0,0,0,5.64,3.22,1.21,4.84,1.21,0.4,0.81,0,0,0.4,0,0,0
"Chris Butler","CHRIS.BUTLER","12-13","CGY","D","L",1986-10-27,25,42,83.3,0.72,0,0,0.72,1.44,1.44,1.44,0.04,50,50,2.5,5.04,1.44,0,2.16,2.16,0,0,0,0,0,0,0,0
"Chris Butler","CHRIS.BUTLER","13-14","CGY","D","L",1986-10-27,26,79,219.43,0,0.27,0,0.27,1.09,1.37,1.37,0.01,0,0,1,6.56,3.28,0.82,2.73,2.19,0,0.82,0,0,0.82,0,0,0
"Chris Campoli","CHRIS.CAMPOLI","08-09","NYI","D","L",1984-07-09,24,51,87.25,0,0,0.69,0.69,0.69,1.38,1.38,0.06,0,0,4.5,8.25,1.38,3.44,1.38,0.69,1.38,2.06,0,0,0.69,0,0,0
"Chris Campoli","CHRIS.CAMPOLI","10-11","OTT","D","L",1984-07-09,26,55,97.67,0,0,0,0,0,0,0,0,0,0,0,6.14,0.61,0.61,0.61,2.46,0.61,0,0,0,-0.61,0,0,0
"Chris Chelios","CHRIS.CHELIOS","07-08","DET","D","R",1962-01-25,45,69,273.5,0,0,0,0,0.88,1.54,1.54,0.02,0,0,1.14,3.07,1.97,1.32,3.73,1.32,0.66,0.88,0,0,0.22,0,0,0
"Chris Clark","CHRIS.CLARK","10-11","CBJ","R","R",1976-03-08,34,53,106.73,0,0.56,0,0.56,1.12,1.69,2.25,0.03,0,0,2,1.12,0,2.25,5.06,1.69,0,1.69,0,0,1.69,0.56,2.25,-1.69
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,82,248.53,0,0.24,0.24,0.48,1.93,2.66,3.86,0.27,0,0,10,5.55,0.97,3.86,0.48,0,0.48,0.24,0,0,-0.24,33.32,32.59,0.72
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,80,193.9,0.31,0,0,0.31,5.57,7.74,8.35,0.78,5.56,4,10.12,5.57,0.93,4.02,0.31,0.93,0.31,0.62,0,0,0.31,13.31,22.9,-9.59
"Chris Drury","CHRIS.DRURY","09-10","NYR","C","R",1976-08-20,33,77,230.02,0,0.26,0,0.26,1.83,3.65,4.43,0.31,0,0,8.36,7.83,1.3,4.17,0.78,0.78,0.26,1.04,0,0,0.78,36,37.3,-1.3
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,82,124.62,0,0.48,0,0.48,4.81,6.26,8.18,0.45,0,0,7.15,9.63,1.93,4.33,1.44,1.93,0.48,1.93,0,0,1.44,0.96,2.41,-1.44
"Chris Higgins","CHRIS.HIGGINS","08-09","MTL","L","L",1983-06-02,25,57,120.53,1,0,0,1,5.48,5.97,6.97,0.56,18.18,16.67,9.33,5.97,2.49,4.48,1.49,1,0.5,1,0,0,0.5,1.99,1.99,0
"Chris Higgins","CHRIS.HIGGINS","09-10","NYR","L","L",1983-06-02,26,55,112.05,0,0,0,0,3.21,4.28,5.89,0.43,0,0,10,5.89,0.54,5.35,2.14,1.07,0.54,0,0,0,-0.54,0,5.35,-5.35
"Chris Higgins","CHRIS.HIGGINS","10-11","FLA","L","L",1983-06-02,27,47,96.22,0,0.62,0,0.62,3.74,5.61,8.73,0.38,0,0,6.78,6.24,0,6.24,1.87,1.25,0,0.62,0,0,0.62,1.25,1.87,-0.62
"Chris Higgins","CHRIS.HIGGINS","11-12","VAN","L","L",1983-06-02,28,70,84.53,0.71,0,0,0.71,4.97,7.1,7.1,0.66,14.29,10,9.3,2.84,0,7.81,0,2.13,0.71,0.71,0,0,0,0,2.84,-2.84
"Chris Higgins","CHRIS.HIGGINS","12-13","VAN","L","L",1983-06-02,29,41,78.62,0,0,0,0,1.53,4.58,4.58,0.21,0,0,4.5,2.29,1.53,7.63,1.53,0,0.76,0,0,0,-0.76,3.05,7.63,-4.58
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,78,162,0,0.37,0,0.37,2.22,2.96,4.07,0.26,0,0,8.62,3.7,1.11,1.85,0.74,1.11,0,0.37,0,0,0.37,1.11,1.11,0
"Chris Higgins","CHRIS.HIGGINS","14-15","VAN","L","L",1983-06-02,31,75,133.72,0,0,0,0,4.04,4.94,5.38,0.39,0,0,7.82,4.04,0.9,2.69,0.9,0.9,0.45,1.35,0,0,0.9,0.9,1.35,-0.45
"Chris Kelly","CHRIS.KELLY","07-08","OTT","C","L",1980-11-11,26,74,279.48,0.21,0.43,0,0.64,5.15,7.3,8.59,0.58,4.17,2.94,7.88,3.22,1.5,2.15,0.86,1.93,0.21,0,0,0,-0.21,1.93,2.58,-0.64
"Chris Kelly","CHRIS.KELLY","08-09","OTT","C","L",1980-11-11,27,81,253.25,0.24,0.24,0.24,0.71,2.84,4.03,4.26,0.25,8.33,5.88,6.24,5.21,1.9,2.84,0.95,2.84,0.71,0.95,0,0,0.24,3.55,7.34,-3.79
"Chris Kelly","CHRIS.KELLY","09-10","OTT","C","L",1980-11-11,28,80,237.4,0,0,0,0,3.29,4.04,5.05,0.4,0,0,9.88,3.79,0.51,1.77,1.01,1.77,0.51,1.77,0,0,1.26,14.91,28.05,-13.14
"Chris Kelly","CHRIS.KELLY","10-11","OTT","C","L",1980-11-11,29,54,156.45,0.38,0.77,0,1.15,2.68,2.68,4.99,0.16,14.29,14.29,6.14,4.6,0.77,3.45,0.38,0.77,0,0,0,0,0,21.48,29.15,-7.67
"Chris Kelly","CHRIS.KELLY","11-12","BOS","C","L",1980-11-11,30,79,146.45,0.82,0,0,0.82,2.87,4.92,4.92,0.38,28.57,16.67,7.75,6.96,0.82,2.46,0.41,0.82,0,1.23,0,0,1.23,17.62,18.03,-0.41
"Chris Kelly","CHRIS.KELLY","12-13","BOS","C","L",1980-11-11,31,34,75.72,0,0,0,0,3.96,4.75,5.55,0.37,0,0,7.83,3.96,1.58,1.58,1.58,1.58,0,0.79,0,0,0.79,22.19,25.36,-3.17
"Chris Kelly","CHRIS.KELLY","13-14","BOS","C","L",1980-11-11,32,55,105.2,0,0,0,0,3.42,4.56,4.56,0.34,0,0,7.5,3.99,0.57,4.56,1.14,1.14,0.57,1.71,0,0,1.14,28.52,35.36,-6.84
"Chris Kelly","CHRIS.KELLY","14-15","BOS","C","L",1980-11-11,33,78,139.35,0.43,0,0,0.43,4.74,6.03,6.03,0.26,9.09,7.14,4.36,8.18,0.43,0.86,1.72,0.86,0,0.43,0,0,0.43,19.38,23.25,-3.88
"Chris Kelly","CHRIS.KELLY","16-17","OTT","C","L",1980-11-11,35,78,171.27,0.35,0,0,0.35,1.75,2.1,2.45,0.14,20,16.67,6.67,5.61,1.05,1.4,0.35,1.05,0.35,0,0,0,-0.35,15.76,28.03,-12.26
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,82,75.18,0.8,0.8,0,1.6,8.78,9.58,11.17,0.57,9.09,8.33,5.92,0,1.6,1.6,7.18,0.8,0.8,0.8,0,0,0,0,3.19,-3.19
"Chris Kunitz","CHRIS.KUNITZ","16-17","PIT","L","L",1979-09-26,36,69,51.8,0,0,0,0,2.32,3.47,3.47,0.1,0,0,3,1.16,1.16,2.32,9.27,8.11,1.16,0,0,0,-1.16,0,0,0
"Chris Kunitz","CHRIS.KUNITZ","17-18","T.B","L","L",1979-09-26,37,82,52.1,1.15,0,0,1.15,3.45,3.45,4.61,0.32,33.33,33.33,9.33,3.45,1.15,4.61,4.61,0,1.15,1.15,0,0,0,0,1.15,-1.15
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,80,362.22,0,0.17,0.17,0.33,1.16,1.16,1.49,0.01,0,0,1.14,7.12,1.99,1.82,5.3,3.64,0.66,0.83,0,0,0.17,0,0.17,-0.17
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,81,300.38,0.2,0,0.4,0.6,0.6,0.8,1.2,0.07,33.33,25,9.25,4.79,1.2,1.4,4.59,2.8,1,0.8,0,0,-0.2,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,81,314.83,0,0,0.19,0.19,0.76,1.14,1.14,0.02,0,0,1.67,7.62,1.72,1.72,3.24,1.14,0.38,0,0,0,-0.38,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,79,286.12,0,0,0,0,0.42,0.84,1.05,0.04,0,0,4.25,9.44,1.05,0.63,4.82,1.89,0.42,0.63,0,0,0.21,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","11-12","OTT","D","L",1978-03-09,33,79,238.93,0,0.25,0,0.25,0.25,0.75,1,0.03,0,0,3.67,9.79,3.01,0.75,6.03,1.76,0,0.5,0,0,0.5,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","12-13","OTT","D","L",1978-03-09,34,48,148.98,0,0,0,0,1.61,2.01,2.01,0.02,0,0,0.8,5.64,1.21,0,8.86,1.61,0.4,0.4,0,0,0,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,69,214.13,0,0,0,0,0.84,0.84,0.84,0.01,0,0,1,6.44,3.08,0.84,7.57,1.4,0.28,0.28,0,0,0,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","14-15","OTT","D","L",1978-03-09,36,36,107.45,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,11.17,1.12,0,0,0,0,0,0,0,0
"Chris Porter","CHRIS.PORTER","15-16","MIN","L","L",1984-05-29,31,58,73,0,0,0,0,1.64,1.64,1.64,0.04,0,0,2.5,0.82,0.82,4.11,9.04,3.29,0,0,0,0,0,0,0,0
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,72,287.35,0,0,0.21,0.21,1.67,1.88,1.88,0.02,0,0,0.89,5.64,2.09,1.46,1.88,0.42,1.04,0.21,0.21,0.21,-0.84,0.63,0.42,0.21
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,82,320.48,0,0.19,0,0.19,0.56,0.94,0.94,0.04,0,0,4.2,5.99,0.94,1.31,1.31,0.56,1.31,0.37,0,0,-0.94,0,0.56,-0.56
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,81,298.88,0,0,0.2,0.2,0.6,0.6,0.6,0,0,0,0.67,7.83,1.81,1,2.01,1.81,0.8,0.6,0,0,-0.2,0,0,0
"Chris Pronger","CHRIS.PRONGER","10-11","PHI","D","L",1974-10-10,35,49,151.47,0,0,0.4,0.4,1.19,1.98,1.98,0.02,0,0,1,9.9,1.58,1.19,3.96,0,0.4,0,0,0,-0.4,0,0,0
"Chris Pronger","CHRIS.PRONGER","11-12","PHI","D","L",1974-10-10,36,13,61.28,0,0,0,0,0.98,0.98,0.98,0.03,0,0,3,6.85,1.96,2.94,2.94,0,0,0.98,0,0,0.98,0,0,0
"Chris Tanev","CHRIS.TANEV","12-13","VAN","D","R",1989-12-20,22,38,61.42,0,0,0,0,0,0,0,0,0,0,0,5.86,0.98,1.95,1.95,2.93,1.95,0,0,0,-1.95,0,0,0
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,64,189.62,0.32,0,0,0.32,1.27,1.27,1.27,0.06,25,25,4.5,9.18,1.9,0.63,0.95,0.95,0,0,0,0,0,0,0,0
"Chris Tanev","CHRIS.TANEV","14-15","VAN","D","R",1989-12-20,24,68,189.37,0,0,0,0,0.95,1.9,1.9,0.04,0,0,2.17,12.04,2.53,1.9,0.63,2.22,0.63,0.32,0,0,-0.32,0,0,0
"Chris Tanev","CHRIS.TANEV","15-16","VAN","D","R",1989-12-20,25,68,188.72,0,0,0.32,0.32,0.32,0.32,0.32,0,0,0,1,10.17,1.59,0.95,0.32,2.54,0,0,0,0,0,0,0,0
"Chris Tanev","CHRIS.TANEV","16-17","VAN","D","R",1989-12-20,26,53,151.4,0,0,0,0,0.4,0.4,0.4,0.01,0,0,3,9.91,0.79,1.19,1.59,1.59,0,0,0,0,0,0,0,0
"Chris Tanev","CHRIS.TANEV","17-18","VAN","D","R",1989-12-20,27,42,128.67,0,0.47,0.47,0.93,0.47,0.47,0.47,0,0,0,0,5.13,0.93,1.87,0.93,1.4,0,0.47,0,0,0.47,0,0,0
"Chris Tanev","CHRIS.TANEV","18-19","VAN","D","R",1989-12-20,28,54,177.17,0,0,0,0,3.73,4.06,4.06,0.22,0,0,5.33,11.51,2.37,2.03,0,0.68,0,0.68,0,0,0.68,0,0,0
"Chris Tanev","CHRIS.TANEV","19-20","VAN","D","R",1989-12-20,29,69,233.4,0,0.26,0,0.26,0.51,0.51,0.51,0.01,0,0,1,12.34,3.34,0.77,1.54,1.29,0,0.51,0,0,0.51,0,0,0
"Chris Thorburn","CHRIS.THORBURN","09-10","ATL","R","R",1983-06-03,26,76,171.25,1.05,0,0,1.05,2.8,3.85,4.2,0.36,37.5,27.27,9.36,5.61,0.35,3.5,4.91,1.75,0.35,1.05,0,0,0.7,1.05,0.7,0.35
"Chris Thorburn","CHRIS.THORBURN","10-11","ATL","R","R",1983-06-03,27,81,153.2,0,0,0,0,0.78,1.17,2.74,0.1,0,0,8.67,7.05,0.39,2.35,3.52,1.17,1.57,1.17,0,0,-0.39,11.75,16.06,-4.31
"Chris Thorburn","CHRIS.THORBURN","15-16","WPG","R","R",1983-06-03,32,81,56.57,1.06,0,0,1.06,3.18,3.18,3.18,0.37,33.33,33.33,11.67,5.3,3.18,2.12,9.55,1.06,0,0,0,0,0,2.12,3.18,-1.06
"Chris Tierney","CHRIS.TIERNEY","15-16","S.J","C","L",1994-07-01,21,78,118.72,0.51,0,0,0.51,4.55,5.05,5.05,0.6,11.11,10,11.9,4.04,1.01,2.53,0.51,1.52,0,1.01,0,0,1.01,31.84,39.42,-7.58
"Chris Tierney","CHRIS.TIERNEY","16-17","S.J","C","L",1994-07-01,22,78,141.6,0.42,0.42,0,0.85,3.39,3.81,4.66,0.33,12.5,11.11,8.67,4.24,2.54,3.39,1.27,0.85,0,1.27,0,0,1.27,22.88,30.08,-7.2
"Chris Tierney","CHRIS.TIERNEY","17-18","S.J","C","L",1994-07-01,23,78,127.05,0,0.94,0,0.94,2.83,3.78,3.78,0.37,0,0,9.88,2.83,0.94,2.36,0.47,0.47,0,1.89,0,0,1.89,27.39,20.78,6.61
"Chris Tierney","CHRIS.TIERNEY","18-19","OTT","C","L",1994-07-01,24,77,134.23,0,0,0,0,5.81,6.26,7.6,0.5,0,0,7.93,3.58,1.34,2.68,0.89,0,0,1.34,0,0,1.34,23.24,29.95,-6.7
"Chris Tierney","CHRIS.TIERNEY","19-20","OTT","C","L",1994-07-01,25,69,159.95,1.5,0.38,0,1.88,4.88,6.38,7.13,0.92,30.77,23.53,14.35,3,3,2.25,1.13,0.38,0,0.38,0,0,0.38,32.64,29.63,3
"Chris Vandevelde","CHRIS.VANDEVELDE","14-15","PHI","C","L",1987-03-15,27,72,119.15,0,0,0,0,1.01,2.01,2.52,0.13,0,0,6.5,5.04,0.5,3.02,2.52,1.51,1.01,0,0,0,-1.01,2.01,2.52,-0.5
"Chris Vandevelde","CHRIS.VANDEVELDE","15-16","PHI","C","L",1987-03-15,28,78,179.63,0.33,0,0,0.33,1,2,2,0.16,33.33,16.67,8,6.35,1.67,2.34,1,2,0.33,0.33,0,0,0,1,2.34,-1.34
"Chris Vandevelde","CHRIS.VANDEVELDE","16-17","PHI","C","L",1987-03-15,29,80,201.82,0,0,0,0,1.49,1.49,1.78,0.04,0,0,2.8,3.86,0.59,1.19,1.49,1.49,0.3,0.3,0,0,0,1.19,1.78,-0.59
