"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Brandon Dubinsky","BRANDON.DUBINSKY","15-16","CBJ","C","L",1986-04-29,29,74,136.6,1.85,34.75,0.44,10.54,50.07,32.5,1.32,14.93,60.61,0,0.44
"Brandon Dubinsky","BRANDON.DUBINSKY","16-17","CBJ","C","L",1986-04-29,30,78,129.27,1.66,35.29,1.86,10.21,46.88,40.38,4.64,11.6,58.48,0.46,0
"Brandon Dubinsky","BRANDON.DUBINSKY","17-18","CBJ","C","L",1986-04-29,31,60,92.98,1.55,36.15,1.94,6.45,56.14,30.97,3.23,11.62,78.73,0,0.65
"Brandon Dubinsky","BRANDON.DUBINSKY","18-19","CBJ","C","L",1986-04-29,32,57,74.37,1.3,32.68,1.61,4.03,55.67,50.02,2.42,4.03,71,0,1.61
"Brandon Manning","BRANDON.MANNING","15-16","PHI","D","L",1990-06-04,25,55,62.65,1.14,23.77,4.79,7.66,22.98,64.17,6.7,8.62,27.77,0,0
"Brandon Manning","BRANDON.MANNING","16-17","PHI","D","L",1990-06-04,26,64,104.18,1.63,33.32,1.15,7.49,26.49,64.5,4.03,8.64,34.56,0,0.58
"Brandon Manning","BRANDON.MANNING","17-18","PHI","D","L",1990-06-04,27,62,76.93,1.24,28.52,1.56,9.36,23.4,51.48,3.12,14.82,28.86,0,0
"Brandon Manning","BRANDON.MANNING","18-19","CHI","D","L",1990-06-04,28,26,54.63,2.1,42.4,0,6.59,39.54,41.74,2.2,12.08,46.13,0,0
"Brandon McMillan","BRANDON.MCMILLAN","10-11","ANA","C","L",1990-03-22,20,59,120.75,2.05,37,1.49,7.95,10.43,75.53,3.98,14.41,16.4,0,0
"Brandon McMillan","BRANDON.MCMILLAN","11-12","ANA","C","L",1990-03-22,21,25,60.32,2.41,34.21,0,3.98,22.88,65.65,0.99,6.96,30.84,0,0
"Brandon McMillan","BRANDON.MCMILLAN","14-15","ARI","C","L",1990-03-22,24,50,75.43,1.51,28.47,1.59,4.77,44.54,47.73,3.18,6.36,56.48,0,0.8
"Brandon Montour","BRANDON.MONTOUR","17-18","ANA","D","R",1994-04-11,23,78,96.33,1.23,21.96,2.49,4.36,25.54,58.55,4.98,14.33,36.13,0,1.25
"Brandon Montour","BRANDON.MONTOUR","18-19","ANA","D","R",1994-04-11,24,59,117.98,2,36.65,0.51,7.12,32.04,44.75,3.05,8.65,41.19,0,2.03
"Brandon Montour","BRANDON.MONTOUR","19-20","BUF","D","R",1994-04-11,25,53,63.45,1.2,27.74,0.95,4.73,20.8,47.28,3.78,7.57,35.93,0.95,2.84
"Brandon Prust","BRANDON.PRUST","10-11","NYR","L","L",1984-03-16,26,80,139.05,1.74,33.25,4.31,5.61,37.11,37.97,4.31,9.06,43.58,0,0.86
"Brandon Prust","BRANDON.PRUST","11-12","NYR","L","L",1984-03-16,27,81,135.43,1.67,32.25,0,5.32,47.4,30.57,1.33,7.97,55.82,0,0.44
"Brandon Prust","BRANDON.PRUST","12-13","MTL","L","L",1984-03-16,28,36,72.28,2.01,34.71,2.49,11.62,26.56,51.47,4.15,16.6,31.54,0.83,0.83
"Brandon Prust","BRANDON.PRUST","13-14","MTL","L","L",1984-03-16,29,51,85.53,1.68,30.08,1.4,6.31,27.36,58.23,2.1,9.82,31.57,0,0
"Brandon Prust","BRANDON.PRUST","14-15","MTL","L","L",1984-03-16,30,80,142.38,1.78,34.7,2.95,8.43,47.62,37.08,3.37,11.8,58.15,0,0.42
"Brandon Saad","BRANDON.SAAD","13-14","CHI","L","L",1992-10-27,20,76,55.47,0.73,15.45,2.16,8.65,19.47,97.35,3.24,19.47,24.88,0,0
"Brandon Saad","BRANDON.SAAD","14-15","CHI","L","L",1992-10-27,21,80,87.42,1.09,25.05,2.06,6.18,25.39,89.91,4.12,10.3,30.89,0,1.37
"Brandon Saad","BRANDON.SAAD","17-18","CHI","L","L",1992-10-27,24,82,138.05,1.68,37.08,2.17,10.43,54.76,55.63,3.48,12.6,67.37,0,2.17
"Brandon Saad","BRANDON.SAAD","18-19","CHI","L","L",1992-10-27,25,78,131.27,1.68,37.71,3.2,10.06,28.34,69.93,4.57,11.43,33.82,0,1.37
"Brandon Saad","BRANDON.SAAD","19-20","CHI","L","L",1992-10-27,26,56,99.85,1.78,35.52,1.8,4.21,21.63,75.11,2.4,6.01,32.45,0,1.2
"Brandon Sutter","BRANDON.SUTTER","08-09","CAR","C","R",1989-02-14,19,49,99.23,2.03,34.78,1.21,7.26,42.93,35.67,1.81,9.07,49.58,0,0.6
"Brandon Sutter","BRANDON.SUTTER","09-10","CAR","C","R",1989-02-14,20,72,120.25,1.67,29.19,2.49,8.98,41.91,46.4,2.49,11.98,51.89,0,0
"Brandon Sutter","BRANDON.SUTTER","10-11","CAR","C","R",1989-02-14,21,79,179.22,2.27,43.75,3.35,9.04,43.19,39.84,4.02,11.05,55.57,0,0.33
"Brandon Sutter","BRANDON.SUTTER","11-12","CAR","C","R",1989-02-14,22,80,181.47,2.27,48.38,1.32,9.92,44.3,44.97,1.98,13.56,57.86,0,0.33
"Brandon Sutter","BRANDON.SUTTER","12-13","PIT","C","R",1989-02-14,23,47,86.22,1.83,34.29,1.39,8.35,50.8,30.62,4.18,9.74,68.89,0,0.7
"Brandon Sutter","BRANDON.SUTTER","13-14","PIT","C","R",1989-02-14,24,81,177.02,2.19,44.3,0.34,4.75,49.49,34.57,2.37,7.12,59.65,0,0.68
"Brandon Sutter","BRANDON.SUTTER","14-15","PIT","C","R",1989-02-14,25,76,168.93,2.22,39.72,1.78,6.75,52.92,35.52,2.49,9.94,64.29,0,0.71
"Brandon Sutter","BRANDON.SUTTER","16-17","VAN","C","R",1989-02-14,27,81,148.35,1.83,41.89,2.43,10.11,48.94,34.38,3.64,12.54,67.95,0,0
"Brandon Sutter","BRANDON.SUTTER","17-18","VAN","C","R",1989-02-14,28,60,183.47,3.06,57.75,1.31,6.87,47.42,31.39,1.64,10.46,62.79,0,0.33
"Brandon Sutter","BRANDON.SUTTER","18-19","VAN","C","R",1989-02-14,29,25,78.9,3.16,52.09,2.28,7.6,44.11,37.26,3.8,9.89,64.64,0,0
"Brandon Sutter","BRANDON.SUTTER","19-20","VAN","C","R",1989-02-14,30,44,99.1,2.25,46.6,0.61,4.24,35.72,51.46,1.21,6.05,41.78,0,0
"Brandon Tanev","BRANDON.TANEV","16-17","WPG","L","L",1991-12-31,24,49,83.5,1.7,33.39,1.44,12.22,44.55,53.89,1.44,13.65,55.33,0,0
"Brandon Tanev","BRANDON.TANEV","17-18","WPG","L","L",1991-12-31,25,60,118.12,1.97,37.19,1.52,6.1,46.22,48.26,2.03,9.14,59.94,0,0
"Brandon Tanev","BRANDON.TANEV","18-19","WPG","L","L",1991-12-31,26,77,170.35,2.21,43.19,0.7,12.33,52.13,36.28,1.06,15.5,64.46,0,0
"Brandon Tanev","BRANDON.TANEV","19-20","PIT","L","L",1991-12-31,27,66,144.15,2.18,48.79,2.08,11.65,49.12,43.29,3.33,14.57,62.43,0,0.42
"Branislav Mezei","BRANISLAV.MEZEI","07-08","FLA","D","L",1980-10-08,26,57,92.18,1.62,24.08,1.3,11.72,24.73,44.91,5.86,19.53,31.24,0,0.65
"Branko Radivojevic","BRANKO.RADIVOJEVIC","07-08","MIN","R","R",1980-11-24,26,72,109.58,1.52,24.23,1.1,12.05,31.21,81.58,1.1,15.88,34.5,0,0.55
"Brayden McNabb","BRAYDEN.MCNABB","14-15","L.A","D","L",1991-01-21,23,70,51.87,0.74,14.36,0,1.16,37.02,67.09,2.31,3.47,45.11,0,0
"Brayden McNabb","BRAYDEN.MCNABB","15-16","L.A","D","L",1991-01-21,24,80,135.1,1.69,31.06,0.89,8.44,38.19,42.64,3.11,14.66,53.74,0,1.33
"Brayden McNabb","BRAYDEN.MCNABB","17-18","VGK","D","L",1991-01-21,26,74,201,2.72,56.86,1.19,5.67,36.12,19.4,2.99,10.15,57.91,0.3,1.49
"Brayden McNabb","BRAYDEN.MCNABB","18-19","VGK","D","L",1991-01-21,27,80,219.8,2.75,58.43,1.09,4.91,37.4,7.92,3.55,9.55,58.96,0,1.09
"Brayden McNabb","BRAYDEN.MCNABB","19-20","VGK","D","L",1991-01-21,28,68,207.93,3.06,61.25,0,7.79,36.07,9.23,3.17,14.43,62.62,0,1.44
"Brayden Point","BRAYDEN.POINT","17-18","T.B","C","R",1996-03-13,21,82,159.8,1.95,38.96,0.38,7.88,50.69,36.8,0.75,10.89,65.33,0,0
"Braydon Coburn","BRAYDON.COBURN","07-08","PHI","D","L",1985-02-27,22,78,165.33,2.12,29.93,2.54,14.15,33.75,37.74,3.99,21.41,43.91,0,0.36
"Braydon Coburn","BRAYDON.COBURN","08-09","PHI","D","L",1985-02-27,23,80,276.35,3.45,47.57,0.65,7.16,34.3,28.44,3.04,15.2,58.19,0.22,0.22
"Braydon Coburn","BRAYDON.COBURN","09-10","PHI","D","L",1985-02-27,24,80,194.35,2.43,37.68,1.54,7.41,21.92,53.1,2.47,14.82,30.25,0,0.62
"Braydon Coburn","BRAYDON.COBURN","10-11","PHI","D","L",1985-02-27,25,80,192.58,2.41,39.25,0.93,7.79,35.21,33.03,3.43,15.27,51.1,0,1.87
"Braydon Coburn","BRAYDON.COBURN","11-12","PHI","D","L",1985-02-27,26,79,255.6,3.24,53.14,0,7.04,33.1,25.35,1.41,12.68,57.28,0,0.47
"Braydon Coburn","BRAYDON.COBURN","12-13","PHI","D","L",1985-02-27,27,33,104.07,3.15,53.48,1.73,5.19,34.02,25.37,4.04,9.8,54.77,0.58,0
"Braydon Coburn","BRAYDON.COBURN","13-14","PHI","D","L",1985-02-27,28,82,312.9,3.82,59.93,1.15,7.09,35.09,14.96,3.07,12.46,58.87,0,0.96
"Braydon Coburn","BRAYDON.COBURN","14-15","PHI","D","L",1985-02-27,29,39,114.2,2.93,55.62,1.05,9.98,44.13,29.95,1.58,15.76,60.42,0,0
"Braydon Coburn","BRAYDON.COBURN","15-16","T.B","D","L",1985-02-27,30,79,185.67,2.35,43.78,0.32,7.11,32.64,37.16,2.26,11.63,43.3,0,0.65
"Braydon Coburn","BRAYDON.COBURN","16-17","T.B","D","L",1985-02-27,31,80,156.38,1.95,38.63,1.92,5.37,29.93,42.97,3.84,8.06,42.2,0,0.38
"Braydon Coburn","BRAYDON.COBURN","17-18","T.B","D","L",1985-02-27,32,72,144.07,2,38.49,0.42,6.66,32.48,44.98,2.08,9.58,41.23,0,0.42
"Braydon Coburn","BRAYDON.COBURN","18-19","T.B","D","L",1985-02-27,33,74,74.05,1,18.62,1.62,4.05,21.07,62.39,5.67,7.29,29.17,0,1.62
"Brendan Gaunce","BRENDAN.GAUNCE","17-18","VAN","C","L",1994-03-25,23,36,66.25,1.84,35.62,0.91,7.25,30.79,49.81,1.81,9.96,38.04,0,0
"Brendan Morrison","BRENDAN.MORRISON","10-11","CGY","C","L",1975-08-15,35,64,123.52,1.93,33,0.49,9.23,54.89,32.55,0.97,13.12,68.01,0,0
"Brendan Shanahan","BRENDAN.SHANAHAN","07-08","NYR","L","R",1969-01-23,38,73,175.3,2.4,40.45,2.74,20.54,28.41,43.47,3.76,25.33,38.33,0,0.34
"Brendan Smith","BRENDAN.SMITH","13-14","DET","D","L",1989-02-08,24,71,55.38,0.78,14.45,0,4.33,18.42,72.59,2.17,6.5,27.09,0,1.08
"Brendan Smith","BRENDAN.SMITH","14-15","DET","D","L",1989-02-08,25,76,92.97,1.22,22.73,2.58,5.81,37.43,63.25,3.23,9.04,40.66,0,0.65
"Brendan Smith","BRENDAN.SMITH","15-16","DET","D","L",1989-02-08,26,62,70.65,1.14,21.96,1.7,8.49,37.37,60.3,1.7,11.04,40.76,0,0
"Brendan Smith","BRENDAN.SMITH","16-17","DET","D","L",1989-02-08,27,32,63.2,1.98,39.53,1.9,7.59,29.43,42.72,3.8,16.14,39.87,0,0.95
"Brendan Smith","BRENDAN.SMITH","17-18","NYR","D","L",1989-02-08,28,44,61.52,1.4,26.16,1.95,1.95,20.48,72.17,1.95,7.8,24.38,0,1.95
"Brendan Smith","BRENDAN.SMITH","18-19","NYR","D","L",1989-02-08,29,63,99.02,1.57,30.14,1.21,6.06,16.36,62.41,3.03,10.3,21.21,0,0.61
"Brendan Smith","BRENDAN.SMITH","19-20","NYR","D","L",1989-02-08,30,61,120.95,1.98,37.51,0,5.46,41.67,41.17,0.5,8.93,53.08,0,0
"Brendan Witt","BRENDAN.WITT","07-08","NYI","D","L",1975-02-20,32,58,225.93,3.9,53.85,0.8,12.48,25.23,17.53,3.98,22.57,44.62,0.27,0.27
"Brendan Witt","BRENDAN.WITT","08-09","NYI","D","L",1975-02-20,33,65,217.03,3.34,52.65,2.49,6.91,41.47,16.31,4.7,10.23,59.16,0,0
"Brendan Witt","BRENDAN.WITT","09-10","NYI","D","L",1975-02-20,34,40,91.5,2.29,39.37,1.31,5.25,36.07,39.34,2.62,8.52,49.84,0,0
"Brenden Dillon","BRENDEN.DILLON","12-13","DAL","D","L",1990-11-13,21,48,117.48,2.45,42.76,0.51,9.19,40.35,27.07,3.06,11.24,57.2,0,0.51
"Brenden Dillon","BRENDEN.DILLON","13-14","DAL","D","L",1990-11-13,22,79,180.38,2.28,47.76,0.33,3.99,33.93,32.93,2.33,11.64,48.9,0,0
"Brenden Dillon","BRENDEN.DILLON","14-15","S.J","D","L",1990-11-13,23,56,69.92,1.25,28.13,4.29,3.43,28.32,55.78,8.58,7.72,36.04,0,0.86
"Brenden Dillon","BRENDEN.DILLON","15-16","S.J","D","L",1990-11-13,24,75,72.4,0.97,21.02,1.66,7.46,24.03,58.01,1.66,14.09,37.29,0,0
"Brenden Dillon","BRENDEN.DILLON","16-17","S.J","D","L",1990-11-13,25,79,64.2,0.81,18.18,2.8,6.54,16.82,70.09,5.61,11.21,23.36,0,0.93
"Brenden Dillon","BRENDEN.DILLON","17-18","S.J","D","L",1990-11-13,26,77,114.78,1.49,33.42,2.61,5.75,23,60.64,4.18,10.45,27.71,0,0.52
"Brenden Dillon","BRENDEN.DILLON","18-19","S.J","D","L",1990-11-13,27,77,90.08,1.17,24.25,0.67,3.33,17.98,61.28,3.33,7.99,21.31,0,1.33
"Brenden Dillon","BRENDEN.DILLON","19-20","S.J","D","L",1990-11-13,28,59,117.85,2,36.44,0,4.58,24.44,52.44,2.04,9.67,34.62,0,0.51
"Brenden Morrow","BRENDEN.MORROW","07-08","DAL","L","L",1979-01-16,28,82,102.67,1.25,18.3,0.58,11.69,24.54,63.7,2.34,15.78,30.39,0,0
"Brenden Morrow","BRENDEN.MORROW","09-10","DAL","L","L",1979-01-16,30,73,109.25,1.5,27.2,1.65,4.94,54.92,36.8,1.65,8.24,68.1,0,0.55
"Brenden Morrow","BRENDEN.MORROW","10-11","DAL","L","L",1979-01-16,31,81,59.9,0.74,13.29,1,11.02,20.03,89.15,2,15.03,24.04,0,2
"Brent Burns","BRENT.BURNS","07-08","MIN","D","R",1985-03-09,22,81,195.9,2.42,39.2,1.84,11.03,30.02,49,3.37,19.6,40.43,0.61,0
"Brent Burns","BRENT.BURNS","08-09","MIN","D","R",1985-03-09,23,59,123.57,2.09,36.02,0,3.88,35.45,50.98,0.97,6.8,43.7,0,0.49
"Brent Burns","BRENT.BURNS","09-10","MIN","D","R",1985-03-09,24,47,88.35,1.88,32.25,2.04,6.79,35.99,51.61,4.07,12.22,48.22,0,0.68
"Brent Burns","BRENT.BURNS","10-11","MIN","D","R",1985-03-09,25,78,210.4,2.7,44.65,2,6.27,38.21,40.49,3.14,12.55,54.18,0,0.57
"Brent Burns","BRENT.BURNS","11-12","S.J","D","R",1985-03-09,26,76,138.37,1.82,40.41,0.43,7.37,38.59,34.26,0.87,12.14,53.34,0,0.43
"Brent Burns","BRENT.BURNS","14-15","S.J","D","R",1985-03-09,29,78,152.6,1.96,43.83,1.57,2.75,39.71,39.32,5.5,5.11,49.54,0,1.18
"Brent Burns","BRENT.BURNS","15-16","S.J","D","R",1985-03-09,30,81,169.25,2.09,45.74,0.35,7.09,33.32,30.84,2.48,11.34,53.18,0,0.35
"Brent Burns","BRENT.BURNS","16-17","S.J","D","R",1985-03-09,31,80,138.7,1.73,39.21,0.87,4.76,28.98,45.42,3.03,9.52,44.56,0,0.43
"Brent Burns","BRENT.BURNS","17-18","S.J","D","R",1985-03-09,32,78,121.03,1.55,34.72,1.98,4.96,28.26,58,3.97,10.41,33.21,0,0.99
"Brent Burns","BRENT.BURNS","18-19","S.J","D","R",1985-03-09,33,77,161.48,2.1,43.47,0,5.57,24.15,44.22,2.23,11.89,36.41,0,0.37
"Brent Burns","BRENT.BURNS","19-20","S.J","D","R",1985-03-09,34,70,165.67,2.37,44.05,0.36,4.71,30.42,42.37,3.26,9.42,48.53,0,0.36
"Brent Seabrook","BRENT.SEABROOK","07-08","CHI","D","R",1985-04-20,22,81,239.07,2.95,40.61,0.5,13.8,26.1,36.89,2.51,22.84,36.39,0.25,0
"Brent Seabrook","BRENT.SEABROOK","08-09","CHI","D","R",1985-04-20,23,81,264.67,3.27,54.42,0.45,6.12,38.77,23.8,3.17,12.7,59.85,0,1.13
"Brent Seabrook","BRENT.SEABROOK","09-10","CHI","D","R",1985-04-20,24,75,219.32,2.92,55.3,0.27,8.21,30.64,27.9,2.74,15.87,51.71,0,0.27
"Brent Seabrook","BRENT.SEABROOK","10-11","CHI","D","R",1985-04-20,25,77,211.37,2.75,52.26,1.14,9.65,32.93,26.12,3.69,14.48,58.48,0,0.85
"Brent Seabrook","BRENT.SEABROOK","11-12","CHI","D","R",1985-04-20,26,73,187.17,2.56,51.86,0.64,8.98,39.11,30.13,1.6,16.67,60.27,0,0.64
"Brent Seabrook","BRENT.SEABROOK","12-13","CHI","D","R",1985-04-20,27,46,96.05,2.09,42.54,1.25,8.12,22.49,55.6,5.62,9.99,36.86,0,0.62
"Brent Seabrook","BRENT.SEABROOK","13-14","CHI","D","R",1985-04-20,28,80,157.68,1.97,40.95,0.38,9.89,23.97,60.88,3.04,16.74,29.3,0,1.52
"Brent Seabrook","BRENT.SEABROOK","14-15","CHI","D","R",1985-04-20,29,80,146.43,1.83,41.96,2.87,5.74,22.13,65.15,4.1,12.29,29.91,0,0.41
"Brent Seabrook","BRENT.SEABROOK","15-16","CHI","D","R",1985-04-20,30,78,137.67,1.76,38.87,0,4.79,27.46,65.81,3.05,9.15,35.3,0,0.44
"Brent Seabrook","BRENT.SEABROOK","16-17","CHI","D","R",1985-04-20,31,73,144.67,1.98,45.18,0.83,4.98,26.13,47.28,2.49,10.37,41.89,0,0.41
"Brent Seabrook","BRENT.SEABROOK","17-18","CHI","D","R",1985-04-20,32,81,165.87,2.05,45.37,2.53,6.51,41.96,38.71,4.7,10.13,63.3,0,1.45
"Brent Seabrook","BRENT.SEABROOK","18-19","CHI","D","R",1985-04-20,33,76,153.5,2.02,46.69,0.78,6.64,41.43,35.57,1.95,10.16,53.94,0,0.39
"Brent Sopel","BRENT.SOPEL","07-08","CHI","D","R",1977-01-07,30,57,239.95,4.21,55.81,1,10,28.01,21.25,3.25,19.25,44.51,0,0.5
"Brent Sopel","BRENT.SOPEL","08-09","CHI","D","R",1977-01-07,31,22,56.02,2.55,40.11,1.07,4.28,33.2,38.56,2.14,8.57,41.77,0,1.07
"Brent Sopel","BRENT.SOPEL","09-10","CHI","D","R",1977-01-07,32,70,158.17,2.26,42.2,1.14,5.31,23.9,52.35,4.17,9.48,36.42,0,0.38
"Brent Sopel","BRENT.SOPEL","10-11","ATL","D","R",1977-01-07,33,59,185.77,3.15,61.44,0.97,7.43,41.02,17.44,4.2,15.18,62.34,0,0.32
"Bret Hedican","BRET.HEDICAN","07-08","CAR","D","L",1970-08-10,37,65,126.78,1.95,30.37,2.84,10.41,24.61,48.27,5.21,16.09,31.24,0,0.95
"Bret Hedican","BRET.HEDICAN","08-09","ANA","D","L",1970-08-10,38,51,53.25,1.04,14.85,4.51,6.76,23.66,56.34,6.76,12.39,31.55,0,2.25
"Brett Bellemore","BRETT.BELLEMORE","13-14","CAR","D","R",1988-06-25,25,62,119.75,1.93,41.18,0.5,5.01,35.07,44.09,3.51,13.03,45.59,0,0.5
"Brett Clark","BRETT.CLARK","07-08","COL","D","L",1976-12-23,30,57,174.43,3.06,54.53,2.06,16.51,32.68,31.65,3.78,25.11,46.44,0,0.69
"Brett Clark","BRETT.CLARK","08-09","COL","D","L",1976-12-23,31,75,225.02,3,50.03,1.6,8.27,39.73,29.06,2.4,12.53,58.39,0,0.53
"Brett Clark","BRETT.CLARK","09-10","COL","D","L",1976-12-23,32,64,120.43,1.88,31.18,1.49,4.98,31.39,55.3,2.99,9.96,40.85,0,1
"Brett Clark","BRETT.CLARK","10-11","T.B","D","L",1976-12-23,33,82,111.32,1.36,23.38,2.69,10.78,21.02,70.07,6.47,21.56,29.64,0,0.54
"Brett Clark","BRETT.CLARK","11-12","T.B","D","L",1976-12-23,34,82,164.1,2,38.35,0.73,4.39,25.59,57.4,2.56,9.87,38.03,0,0
"Brett Festerling","BRETT.FESTERLING","08-09","ANA","D","L",1986-03-03,22,40,92.82,2.32,32.97,0.65,10.34,41.37,31.03,2.59,16.81,57.53,0,0.65
"Brett Howden","BRETT.HOWDEN","18-19","NYR","C","L",1998-03-29,20,66,82.15,1.24,22.56,3.65,6.57,24.83,70.12,3.65,9.49,31.41,0,0
"Brett Howden","BRETT.HOWDEN","19-20","NYR","C","L",1998-03-29,21,69,133.57,1.94,36.88,1.35,3.59,34.59,63.34,2.25,6.29,40.88,0,0
"Brett McLean","BRETT.MCLEAN","07-08","FLA","C","L",1978-08-14,29,67,138.28,2.06,29.31,3.47,13.02,43.39,41.65,4.34,15.62,53.8,0,0
"Brett McLean","BRETT.MCLEAN","08-09","FLA","C/R","L",1978-08-14,30,79,88.58,1.12,19.01,3.39,9.48,29.13,65.7,5.42,11.52,36.58,0,0
"Brett Pesce","BRETT.PESCE","15-16","CAR","D","R",1994-11-15,20,64,76.57,1.2,27.91,1.57,5.49,25.08,64.25,6.27,8.62,31.34,0,3.92
"Brett Pesce","BRETT.PESCE","16-17","CAR","D","R",1994-11-15,21,77,170.68,2.22,52.08,1.76,4.57,32.34,23.55,4.22,9.84,43.59,0,1.05
"Brett Pesce","BRETT.PESCE","17-18","CAR","D","R",1994-11-15,22,60,151.57,2.53,62.76,0.79,3.56,37.61,18.21,3.17,7.52,56.21,0,1.19
"Brett Pesce","BRETT.PESCE","18-19","CAR","D","R",1994-11-15,23,73,172.75,2.37,51.28,1.04,6.95,41.33,25.35,3.47,13.2,60.43,0,1.04
"Brett Pesce","BRETT.PESCE","19-20","CAR","D","R",1994-11-15,24,61,185.38,3.04,53.69,0.32,5.83,32.69,26.86,2.59,9.71,52.43,0,1.94
"Brian Boyle","BRIAN.BOYLE","09-10","NYR","C","L",1984-12-18,24,70,109.48,1.56,26.78,4.93,6.03,21.37,61.93,4.93,10.41,27.95,0,0
"Brian Boyle","BRIAN.BOYLE","10-11","NYR","C","L",1984-12-18,25,80,158.47,1.98,37.9,3.79,5.68,40.13,35.59,3.79,9.09,49.6,0,0.38
"Brian Boyle","BRIAN.BOYLE","11-12","NYR","C","L",1984-12-18,26,81,157.72,1.95,37.56,0.76,5.71,47.93,29.29,1.9,8.75,63.15,0,0.38
"Brian Boyle","BRIAN.BOYLE","12-13","NYR","C","L",1984-12-18,27,37,68.03,1.84,37.91,2.65,4.41,41.45,45.86,3.53,6.17,53.8,0,0
"Brian Boyle","BRIAN.BOYLE","13-14","NYR","C","L",1984-12-18,28,80,159.85,2,43.35,0,5.63,62.68,29.28,0.38,8.26,77.32,0,1.13
"Brian Boyle","BRIAN.BOYLE","14-15","T.B","C","L",1984-12-18,29,81,181.98,2.25,44.74,1.65,8.57,49.46,32.31,2.64,12.2,67.59,0,0.66
"Brian Boyle","BRIAN.BOYLE","15-16","T.B","C","L",1984-12-18,30,74,131.7,1.78,32.82,1.82,10.93,37.81,42.82,3.19,14.58,46.47,0,0.46
"Brian Boyle","BRIAN.BOYLE","16-17","T.B","C","L",1984-12-18,31,54,50.6,0.94,17.9,7.11,8.3,34.39,52.17,7.11,10.67,43.87,0,0
"Brian Boyle","BRIAN.BOYLE","18-19","N.J","C","L",1984-12-18,33,47,87.72,1.87,34.72,3.42,4.1,17.1,62.24,3.42,6.84,22.57,0.68,0.68
"Brian Campbell","BRIAN.CAMPBELL","07-08","BUF","D","L",1979-05-23,28,62,176.72,2.85,41.53,0,9.85,26.14,43.8,1.36,17.99,37.35,0,0.68
"Brian Campbell","BRIAN.CAMPBELL","10-11","CHI","D","L",1979-05-23,31,60,110.8,1.85,35.05,0,7.04,30.87,46.57,4.33,11.91,43.86,0,0.54
"Brian Campbell","BRIAN.CAMPBELL","11-12","FLA","D","L",1979-05-23,32,82,102.57,1.25,27.85,1.17,6.43,20.47,71.37,3.51,14.62,29.83,0,0.58
"Brian Campbell","BRIAN.CAMPBELL","12-13","FLA","D","L",1979-05-23,33,46,89,1.93,36.42,1.35,5.39,24.27,50.56,2.7,9.44,33.03,0,1.35
"Brian Campbell","BRIAN.CAMPBELL","13-14","FLA","D","L",1979-05-23,34,81,149.88,1.85,37.74,1.6,7.21,33.23,44.84,3.6,12.81,48.84,0,0
"Brian Campbell","BRIAN.CAMPBELL","14-15","FLA","D","L",1979-05-23,35,78,77.88,1,20.29,1.54,8.47,23.88,63.17,5.39,16.18,40.83,0,1.54
"Brian Campbell","BRIAN.CAMPBELL","15-16","FLA","D","L",1979-05-23,36,81,125.27,1.55,30.53,1.44,6.71,32.09,45.02,3.83,11.97,42.15,0,1.44
"Brian Dumoulin","BRIAN.DUMOULIN","15-16","PIT","D","L",1991-09-06,24,78,98.05,1.26,25.77,3.06,7.34,41,53.24,4.28,11.63,45.28,0,0
"Brian Dumoulin","BRIAN.DUMOULIN","16-17","PIT","D","L",1991-09-06,25,69,127.98,1.85,38.14,1.41,10.31,39.85,40.79,3.75,14.53,50.63,0,1.88
"Brian Dumoulin","BRIAN.DUMOULIN","17-18","PIT","D","L",1991-09-06,26,80,197.57,2.47,48.98,1.21,4.86,41.61,37.66,3.95,9.41,62.26,0,0.61
"Brian Dumoulin","BRIAN.DUMOULIN","18-19","PIT","D","L",1991-09-06,27,73,172.58,2.36,50.15,1.04,8.69,39.63,36.85,3.13,12.17,53.89,0,1.04
"Brian Dumoulin","BRIAN.DUMOULIN","19-20","PIT","D","L",1991-09-06,28,27,57.52,2.13,49.26,0,8.34,47.98,32.34,4.17,13.56,73.02,0,1.04
"Brian Flynn","BRIAN.FLYNN","13-14","BUF","C","R",1988-07-26,25,79,177.52,2.25,40,3.04,7.77,43.6,49.35,3.38,14.53,58.81,0,0
"Brian Flynn","BRIAN.FLYNN","14-15","BUF","C","R",1988-07-26,26,53,106.1,2,37.4,1.13,10.74,44.11,39.02,2.83,14.14,52.59,0,2.26
"Brian Flynn","BRIAN.FLYNN","15-16","MTL","C","R",1988-07-26,27,55,88.23,1.6,32.16,1.36,11.56,42.84,52.36,1.36,14.96,48.96,0,0.68
"Brian Flynn","BRIAN.FLYNN","16-17","MTL","C","R",1988-07-26,28,49,73.57,1.5,28.15,1.63,8.97,36.7,59.54,3.26,11.42,50.56,0,0.82
"Brian Gibbons","BRIAN.GIBBONS","17-18","N.J","C","L",1988-02-26,29,58,161.83,2.79,50.82,2.6,7.04,42.64,34.11,2.97,10.75,58.95,0,0.37
"Brian Gionta","BRIAN.GIONTA","07-08","N.J","R","R",1979-01-18,28,82,60.28,0.74,12,1.99,7.96,15.93,98.54,4.98,10.95,22.89,0,0
