"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Brad Marchand","BRAD.MARCHAND","12-13","BOS","C","L",1988-05-11,24,45,616.78,13.71,27.36,100,156,86,435,215,233,202,50,43
"Brad Marchand","BRAD.MARCHAND","13-14","BOS","C","L",1988-05-11,25,82,1126.62,13.74,27.4,184,350,153,784,384,482,319,77,97
"Brad Marchand","BRAD.MARCHAND","14-15","BOS","C","L",1988-05-11,26,77,1094.48,14.21,27.79,178,318,198,774,397,450,403,92,95
"Brad Marchand","BRAD.MARCHAND","15-16","BOS","C","L",1988-05-11,27,77,1116.22,14.5,29.18,188,341,212,768,394,475,432,101,80
"Brad Marchand","BRAD.MARCHAND","16-17","BOS","C","L",1988-05-11,28,80,1143.5,14.29,29.16,219,301,172,802,464,468,383,116,107
"Brad Marchand","BRAD.MARCHAND","17-18","BOS","C","L",1988-05-11,29,68,977.88,14.38,29.05,231,255,148,624,437,363,306,80,111
"Brad Marchand","BRAD.MARCHAND","18-19","BOS","C","L",1988-05-11,30,79,1127.48,14.27,28.42,286,256,146,743,513,387,330,92,117
"Brad Marchand","BRAD.MARCHAND","19-20","BOS","C","L",1988-05-11,31,70,947.82,13.54,27.4,221,235,133,624,416,331,248,67,81
"Brad May","BRAD.MAY","07-08","ANA","L","L",1971-11-29,35,61,397.83,6.52,14.35,85,127,35,336,108,155,77,29,25
"Brad May","BRAD.MAY","08-09","ANA","L","L",1971-11-29,36,20,126.07,6.3,13.64,33,38,7,102,39,51,18,5,6
"Brad May","BRAD.MAY","08-09","TOR","L","L",1971-11-29,36,38,288.43,7.59,15.51,54,69,26,232,85,104,58,16,21
"Brad May","BRAD.MAY","09-10","DET","L","L",1971-11-29,37,40,278.02,6.95,14.39,75,53,20,252,93,69,50,20,22
"Brad Mills","BRAD.MILLS","11-12","N.J","C","R",1983-05-03,28,27,171.4,6.35,13.07,35,35,18,168,53,49,42,12,16
"Brad Richards","BRAD.RICHARDS","07-08","DAL","C","L",1980-05-02,27,12,162.42,13.53,29.88,26,42,15,90,44,54,29,8,12
"Brad Richards","BRAD.RICHARDS","07-08","T.B","C","L",1980-05-02,27,62,1008.9,16.27,34,190,229,145,537,300,317,275,51,73
"Brad Richards","BRAD.RICHARDS","08-09","DAL","C","L",1980-05-02,28,56,780.6,13.94,29.55,129,205,114,440,187,276,212,43,31
"Brad Richards","BRAD.RICHARDS","09-10","DAL","C","L",1980-05-02,29,79,1185.62,15.01,30.85,207,269,181,879,308,371,329,48,52
"Brad Richards","BRAD.RICHARDS","10-11","DAL","C","L",1980-05-02,30,72,1133.87,15.75,32.56,226,247,161,755,370,347,329,59,68
"Brad Richards","BRAD.RICHARDS","11-12","NYR","C","L",1980-05-02,31,82,1274.9,15.55,31.55,251,337,169,796,394,442,334,88,86
"Brad Richards","BRAD.RICHARDS","12-13","NYR","C","L",1980-05-02,32,46,697.75,15.17,30.47,163,165,79,458,282,228,169,52,79
"Brad Richards","BRAD.RICHARDS","13-14","NYR","C","L",1980-05-02,33,82,1204,14.68,29.52,311,281,116,863,507,383,257,83,92
"Brad Richards","BRAD.RICHARDS","14-15","CHI","C","L",1980-05-02,34,76,960.95,12.64,25.16,229,186,45,744,407,278,175,101,87
"Brad Richards","BRAD.RICHARDS","15-16","DET","C","L",1980-05-02,35,68,808.37,11.89,24.17,163,167,104,661,263,228,207,63,76
"Brad Richardson","BRAD.RICHARDSON","07-08","COL","R","L",1985-02-04,22,22,251.77,11.44,24.22,36,78,44,194,47,102,69,12,8
"Brad Richardson","BRAD.RICHARDSON","08-09","L.A","R","L",1985-02-04,23,31,326.03,10.52,22.6,50,93,45,254,67,118,78,18,19
"Brad Richardson","BRAD.RICHARDSON","09-10","L.A","R","L",1985-02-04,24,81,906.98,11.2,23.09,161,215,145,708,231,286,252,51,46
"Brad Richardson","BRAD.RICHARDSON","10-11","L.A","R","L",1985-02-04,25,68,725.15,10.66,21.94,141,179,95,579,204,233,177,43,33
"Brad Richardson","BRAD.RICHARDSON","11-12","L.A","R","L",1985-02-04,26,59,694.6,11.77,24.26,108,146,81,548,165,188,152,28,48
"Brad Richardson","BRAD.RICHARDSON","12-13","L.A","R","L",1985-02-04,27,16,164.07,10.25,20.41,33,26,11,156,50,34,34,14,6
"Brad Richardson","BRAD.RICHARDSON","13-14","VAN","R","L",1985-02-04,28,73,915.75,12.54,25.25,141,188,261,671,214,264,451,87,63
"Brad Richardson","BRAD.RICHARDSON","14-15","VAN","R","L",1985-02-04,29,45,542.47,12.05,24.61,113,122,92,438,167,165,182,31,48
"Brad Richardson","BRAD.RICHARDSON","15-16","ARI","R","L",1985-02-04,30,82,1103.07,13.45,28.38,150,322,179,794,312,434,355,83,94
"Brad Richardson","BRAD.RICHARDSON","16-17","ARI","R","L",1985-02-04,31,16,205.72,12.86,25.91,17,44,51,156,43,75,95,17,11
"Brad Richardson","BRAD.RICHARDSON","17-18","ARI","R","L",1985-02-04,32,76,934.72,12.3,24.23,120,230,254,776,224,314,431,85,96
"Brad Richardson","BRAD.RICHARDSON","18-19","ARI","R","L",1985-02-04,33,66,843.3,12.78,25.7,124,222,251,640,216,281,425,86,77
"Brad Richardson","BRAD.RICHARDSON","19-20","ARI","R","L",1985-02-04,34,59,637.55,10.81,21.63,71,164,187,536,111,221,305,68,50
"Brad Staubitz","BRAD.STAUBITZ","08-09","S.J","D/R","R",1984-07-28,24,35,212.52,6.07,12.79,36,44,16,221,56,67,38,12,12
"Brad Staubitz","BRAD.STAUBITZ","09-10","S.J","R","R",1984-07-28,25,46,279.5,6.08,12.7,54,64,25,274,64,97,52,15,10
"Brad Staubitz","BRAD.STAUBITZ","10-11","MIN","R","R",1984-07-28,26,71,457.17,6.44,13.37,45,132,56,413,75,165,125,46,20
"Brad Staubitz","BRAD.STAUBITZ","11-12","MIN","R","R",1984-07-28,27,43,278.87,6.49,13.17,34,62,26,271,42,77,56,24,12
"Brad Staubitz","BRAD.STAUBITZ","11-12","MTL","R","R",1984-07-28,27,19,123.67,6.51,13.47,6,30,12,122,23,43,24,9,7
"Brad Staubitz","BRAD.STAUBITZ","12-13","ANA","R","R",1984-07-28,28,15,93,6.2,12.29,22,17,7,81,30,25,27,10,5
"Brad Stuart","BRAD.STUART","07-08","DET","D","L",1979-11-06,27,9,143.62,15.96,35.78,25,37,12,115,44,52,24,9,10
"Brad Stuart","BRAD.STUART","07-08","L.A","D","L",1979-11-06,27,63,946.68,15.03,32.78,165,233,144,678,288,336,244,38,57
"Brad Stuart","BRAD.STUART","08-09","DET","D","L",1979-11-06,28,66,1115.35,16.9,35.8,174,268,144,874,336,396,289,51,48
"Brad Stuart","BRAD.STUART","09-10","DET","D","L",1979-11-06,29,82,1517.52,18.51,37.73,239,339,219,1134,456,464,379,58,78
"Brad Stuart","BRAD.STUART","10-11","DET","D","L",1979-11-06,30,67,1149.07,17.15,35.53,186,319,188,709,313,451,353,54,53
"Brad Stuart","BRAD.STUART","11-12","DET","D","L",1979-11-06,31,81,1408.82,17.39,35.5,219,338,204,1022,416,472,351,38,79
"Brad Stuart","BRAD.STUART","12-13","S.J","D","L",1979-11-06,32,48,838.65,17.47,34.72,98,196,131,600,267,297,299,73,65
"Brad Stuart","BRAD.STUART","13-14","S.J","D","L",1979-11-06,33,61,1020.25,16.73,33.28,117,219,158,792,340,385,348,64,93
"Brad Stuart","BRAD.STUART","14-15","COL","D","L",1979-11-06,34,65,1114.82,17.15,34.33,157,286,210,820,323,392,435,111,96
"Brad Stuart","BRAD.STUART","15-16","COL","D","L",1979-11-06,35,6,78.82,13.14,26.7,10,22,12,76,15,31,25,6,3
"Brad Winchester","BRAD.WINCHESTER","07-08","DAL","L","L",1981-03-01,26,41,295.2,7.2,15.86,54,61,29,245,89,92,56,12,14
"Brad Winchester","BRAD.WINCHESTER","08-09","STL","L","L",1981-03-01,27,64,671.08,10.49,22.73,100,179,77,691,166,242,158,46,40
"Brad Winchester","BRAD.WINCHESTER","09-10","STL","L","L",1981-03-01,28,64,537.5,8.4,17.74,87,153,57,529,151,198,123,35,28
"Brad Winchester","BRAD.WINCHESTER","10-11","ANA","L","L",1981-03-01,29,19,176.33,9.28,19.29,35,57,24,143,43,72,44,9,7
"Brad Winchester","BRAD.WINCHESTER","10-11","STL","L","L",1981-03-01,29,57,525.68,9.22,19.08,85,128,71,515,131,180,133,23,37
"Brad Winchester","BRAD.WINCHESTER","11-12","S.J","L","L",1981-03-01,30,67,505.38,7.54,15.11,84,117,53,563,140,167,118,45,33
"Brady Austin","BRADY.AUSTIN","16-17","BUF","D","L",1993-06-16,23,5,77.38,15.48,31.06,14,12,14,80,33,17,20,2,4
"Brady Skjei","BRADY.SKJEI","15-16","NYR","D","L",1994-03-26,21,7,103.53,14.79,31.16,7,24,14,104,19,34,27,9,10
"Brady Skjei","BRADY.SKJEI","16-17","NYR","D","L",1994-03-26,22,80,1243.08,15.54,30.9,244,249,136,1052,444,388,315,114,106
"Brady Skjei","BRADY.SKJEI","17-18","NYR","D","L",1994-03-26,23,82,1473.18,17.97,35.94,282,383,209,1054,510,526,403,114,115
"Brady Skjei","BRADY.SKJEI","18-19","NYR","D","L",1994-03-26,24,78,1438.93,18.45,36.91,155,357,200,1109,376,512,436,121,114
"Brady Skjei","BRADY.SKJEI","19-20","CAR","D","L",1994-03-26,25,7,124.73,17.82,37.02,25,27,17,85,49,52,49,16,16
"Brady Skjei","BRADY.SKJEI","19-20","NYR","D","L",1994-03-26,25,60,1062.43,17.71,36.65,112,246,138,836,290,351,341,103,82
"Brady Tkachuk","BRADY.TKACHUK","18-19","OTT","L","L",1999-09-16,18,71,954.45,13.44,26.54,158,244,168,688,273,351,307,53,67
"Brady Tkachuk","BRADY.TKACHUK","19-20","OTT","L","L",1999-09-16,19,71,1095.73,15.43,30.93,216,300,143,888,388,420,317,101,66
"Brandon Bochenski","BRANDON.BOCHENSKI","07-08","ANA","R","R",1982-04-04,25,12,112,9.33,19.73,24,27,13,104,27,36,23,7,5
"Brandon Bochenski","BRANDON.BOCHENSKI","07-08","BOS","R","R",1982-04-04,25,20,229.32,11.47,24.19,29,40,33,196,52,68,74,15,15
"Brandon Bochenski","BRANDON.BOCHENSKI","07-08","NSH","R","R",1982-04-04,25,8,67.77,8.47,17.73,9,22,6,58,21,25,9,1,7
"Brandon Bochenski","BRANDON.BOCHENSKI","08-09","T.B","R","R",1982-04-04,26,7,63.02,9,20.29,7,14,8,58,12,24,15,5,4
"Brandon Bochenski","BRANDON.BOCHENSKI","09-10","T.B","R","R",1982-04-04,27,28,290.85,10.39,22.12,35,78,37,239,58,101,63,12,11
"Brandon Bollig","BRANDON.BOLLIG","11-12","CHI","L","L",1987-01-31,24,18,102.92,5.72,11.34,42,19,6,95,49,24,16,9,5
"Brandon Bollig","BRANDON.BOLLIG","12-13","CHI","L","L",1987-01-31,25,25,196.55,7.86,15.56,43,39,22,183,75,55,48,13,20
"Brandon Bollig","BRANDON.BOLLIG","13-14","CHI","L","L",1987-01-31,26,82,812.63,9.91,19.66,57,211,245,766,86,293,391,82,76
"Brandon Bollig","BRANDON.BOLLIG","14-15","CGY","L","L",1987-01-31,27,62,525.35,8.47,16.78,65,126,75,570,106,174,162,66,33
"Brandon Bollig","BRANDON.BOLLIG","15-16","CGY","L","L",1987-01-31,28,54,493.32,9.14,18.37,53,131,69,528,98,172,153,61,36
"Brandon Carlo","BRANDON.CARLO","16-17","BOS","D","R",1996-11-26,19,82,1469.1,17.92,36.45,127,301,180,1201,393,500,497,156,145
"Brandon Carlo","BRANDON.CARLO","17-18","BOS","D","R",1996-11-26,20,76,1235.9,16.26,32.63,183,294,161,991,417,426,347,98,130
"Brandon Carlo","BRANDON.CARLO","18-19","BOS","D","R",1996-11-26,21,72,1286.3,17.87,35.65,197,264,184,947,434,399,385,117,130
"Brandon Carlo","BRANDON.CARLO","19-20","BOS","D","R",1996-11-26,22,67,1132.38,16.9,34.08,159,219,121,983,357,331,302,102,95
"Brandon Davidson","BRANDON.DAVIDSON","14-15","EDM","D","L",1991-08-21,23,12,163.82,13.65,25.58,12,30,28,166,47,45,52,14,14
"Brandon Davidson","BRANDON.DAVIDSON","15-16","EDM","D","L",1991-08-21,24,51,803.65,15.76,31.58,115,164,127,671,243,272,251,59,54
"Brandon Davidson","BRANDON.DAVIDSON","16-17","EDM","D","L",1991-08-21,25,28,393.78,14.06,27.72,51,73,64,362,119,117,116,30,34
"Brandon Davidson","BRANDON.DAVIDSON","16-17","MTL","D","L",1991-08-21,25,10,162.87,16.29,30.11,20,34,20,139,56,47,53,11,15
"Brandon Davidson","BRANDON.DAVIDSON","17-18","EDM","D","L",1991-08-21,26,23,347.68,15.12,29.83,54,69,59,298,105,108,109,26,31
"Brandon Davidson","BRANDON.DAVIDSON","17-18","MTL","D","L",1991-08-21,26,13,176.95,13.61,28.39,22,34,23,164,55,60,54,16,15
"Brandon Davidson","BRANDON.DAVIDSON","17-18","NYI","D","L",1991-08-21,26,15,235.48,15.7,30.75,22,37,32,185,60,69,65,15,10
"Brandon Davidson","BRANDON.DAVIDSON","18-19","CHI","D","L",1991-08-21,27,10,123,12.3,24.54,16,27,18,118,28,37,35,6,6
"Brandon Davidson","BRANDON.DAVIDSON","19-20","CGY","D","L",1991-08-21,28,7,83.67,11.95,23.55,11,13,9,82,28,18,19,5,8
"Brandon Davidson","BRANDON.DAVIDSON","19-20","S.J","D","L",1991-08-21,28,5,62.2,12.44,24.7,6,11,6,62,14,18,14,5,1
"Brandon Dubinsky","BRANDON.DUBINSKY","07-08","NYR","C","L",1986-04-29,21,82,970.58,11.84,25.31,120,250,75,761,276,380,154,40,66
"Brandon Dubinsky","BRANDON.DUBINSKY","08-09","NYR","C","L",1986-04-29,22,82,1073.83,13.1,27.87,148,207,132,914,292,341,223,41,73
"Brandon Dubinsky","BRANDON.DUBINSKY","09-10","NYR","C","L",1986-04-29,23,69,1014.78,14.71,30.8,149,271,143,671,250,350,283,61,45
"Brandon Dubinsky","BRANDON.DUBINSKY","10-11","NYR","C","L",1986-04-29,24,77,1120.3,14.55,29.98,213,263,188,693,313,360,351,69,58
"Brandon Dubinsky","BRANDON.DUBINSKY","11-12","NYR","C","L",1986-04-29,25,77,1003.38,13.03,26.53,148,294,210,619,246,396,341,64,60
"Brandon Dubinsky","BRANDON.DUBINSKY","12-13","CBJ","C","L",1986-04-29,26,29,377.87,13.03,26.25,73,99,64,265,117,139,112,18,23
"Brandon Dubinsky","BRANDON.DUBINSKY","13-14","CBJ","C","L",1986-04-29,27,76,1032.13,13.58,28.03,174,292,187,696,307,388,345,72,59
"Brandon Dubinsky","BRANDON.DUBINSKY","14-15","CBJ","C","L",1986-04-29,28,47,625.6,13.31,27.02,113,201,132,438,196,263,222,43,57
"Brandon Dubinsky","BRANDON.DUBINSKY","15-16","CBJ","C","L",1986-04-29,29,75,1049.6,13.99,28.41,182,319,241,649,331,428,432,87,96
"Brandon Dubinsky","BRANDON.DUBINSKY","16-17","CBJ","C","L",1986-04-29,30,80,1141.82,14.27,28.28,202,342,259,740,363,433,476,93,93
"Brandon Dubinsky","BRANDON.DUBINSKY","17-18","CBJ","C","L",1986-04-29,31,62,819.47,13.22,25.93,132,205,210,530,226,282,385,77,78
"Brandon Dubinsky","BRANDON.DUBINSKY","18-19","CBJ","C","L",1986-04-29,32,61,657.6,10.78,21.05,66,164,322,446,114,220,461,56,56
"Brandon Gormley","BRANDON.GORMLEY","13-14","ARI","D","L",1992-02-18,21,5,67.2,13.44,26.65,11,15,10,59,19,23,15,4,3
"Brandon Gormley","BRANDON.GORMLEY","14-15","ARI","D","L",1992-02-18,22,27,352.68,13.06,26.46,54,87,31,317,112,131,85,37,36
"Brandon Gormley","BRANDON.GORMLEY","15-16","COL","D","L",1992-02-18,23,26,308.15,11.85,24.48,55,76,25,312,78,99,68,33,12
"Brandon Kozun","BRANDON.KOZUN","14-15","TOR","R","R",1990-03-08,24,20,147.65,7.38,15.3,26,51,15,111,36,66,38,18,7
"Brandon Manning","BRANDON.MANNING","11-12","PHI","D","L",1990-06-04,21,4,54.52,13.63,26.42,11,10,4,49,17,13,11,2,4
"Brandon Manning","BRANDON.MANNING","12-13","PHI","D","L",1990-06-04,22,6,88.37,14.73,30.08,10,13,11,90,20,32,30,8,6
"Brandon Manning","BRANDON.MANNING","14-15","PHI","D","L",1990-06-04,24,11,156.43,14.22,30.63,17,38,23,141,42,56,49,16,11
"Brandon Manning","BRANDON.MANNING","15-16","PHI","D","L",1990-06-04,25,56,837.82,14.96,30.35,140,159,110,737,298,249,220,60,87
"Brandon Manning","BRANDON.MANNING","16-17","PHI","D","L",1990-06-04,26,65,1044.52,16.07,32.19,144,223,159,916,324,347,316,65,102
"Brandon Manning","BRANDON.MANNING","17-18","PHI","D","L",1990-06-04,27,65,1056.35,16.25,32.13,101,242,148,862,272,382,321,97,93
"Brandon Manning","BRANDON.MANNING","18-19","CHI","D","L",1990-06-04,28,27,360.15,13.34,27.03,50,88,71,322,85,124,126,25,39
"Brandon Manning","BRANDON.MANNING","18-19","EDM","D","L",1990-06-04,28,12,144.63,12.05,24.48,21,30,19,138,44,48,38,12,9
"Brandon Manning","BRANDON.MANNING","19-20","EDM","D","L",1990-06-04,29,9,99.2,11.02,21.42,10,22,10,97,24,26,20,8,7
"Brandon Mashinter","BRANDON.MASHINTER","10-11","S.J","L","L",1988-09-20,21,13,79.92,6.15,12.67,9,21,7,85,18,29,12,2,4
"Brandon Mashinter","BRANDON.MASHINTER","15-16","CHI","L","L",1988-09-20,26,41,303.68,7.41,15.03,61,86,51,305,92,118,99,39,26
"Brandon McMillan","BRANDON.MCMILLAN","10-11","ANA","C","L",1990-03-22,20,60,693.67,11.56,23.59,129,175,81,595,175,234,157,34,40
"Brandon McMillan","BRANDON.MCMILLAN","11-12","ANA","C","L",1990-03-22,21,25,214.67,8.59,18.42,32,76,39,196,40,94,54,8,9
"Brandon McMillan","BRANDON.MCMILLAN","13-14","ARI","C","L",1990-03-22,23,22,255.43,11.61,22.85,48,59,37,230,78,86,65,21,16
"Brandon McMillan","BRANDON.MCMILLAN","14-15","ARI","C","L",1990-03-22,24,50,440.32,8.81,17.63,63,128,107,389,97,177,184,45,34
"Brandon McMillan","BRANDON.MCMILLAN","14-15","VAN","C","L",1990-03-22,24,8,81.85,10.23,20.27,11,16,22,73,23,23,33,7,9
"Brandon Montour","BRANDON.MONTOUR","16-17","ANA","D","R",1994-04-11,22,27,409.4,15.16,30.64,65,66,56,287,130,101,116,35,32
"Brandon Montour","BRANDON.MONTOUR","17-18","ANA","D","R",1994-04-11,23,80,1331.57,16.64,33.42,183,258,174,875,432,428,403,125,115
"Brandon Montour","BRANDON.MONTOUR","18-19","ANA","D","R",1994-04-11,24,62,1138.4,18.36,36.72,170,233,188,864,320,337,351,93,101
"Brandon Montour","BRANDON.MONTOUR","18-19","BUF","D","R",1994-04-11,24,20,383.95,19.2,37.03,47,81,50,250,118,108,113,26,32
"Brandon Montour","BRANDON.MONTOUR","19-20","BUF","D","R",1994-04-11,25,54,933.75,17.29,34.45,124,173,99,666,263,261,237,67,81
"Brandon Pirri","BRANDON.PIRRI","11-12","CHI","C","L",1991-04-10,20,5,61.52,12.3,25.92,15,16,7,43,25,26,14,3,3
"Brandon Pirri","BRANDON.PIRRI","13-14","CHI","C","L",1991-04-10,22,28,315.72,11.28,22.13,89,83,17,237,123,107,46,27,27
"Brandon Pirri","BRANDON.PIRRI","13-14","FLA","C","L",1991-04-10,22,21,242.83,11.56,23.92,45,61,42,199,79,86,70,13,21
"Brandon Pirri","BRANDON.PIRRI","14-15","FLA","C","L",1991-04-10,23,49,624.72,12.75,25.07,93,109,67,500,229,172,173,51,59
"Brandon Pirri","BRANDON.PIRRI","15-16","ANA","C","L",1991-04-10,24,9,97.73,10.86,21.24,15,20,6,86,26,30,17,5,4
"Brandon Pirri","BRANDON.PIRRI","15-16","FLA","C","L",1991-04-10,24,52,641.77,12.34,25.16,91,121,64,540,196,197,190,67,48
"Brandon Pirri","BRANDON.PIRRI","16-17","NYR","C","L",1991-04-10,25,60,574.17,9.57,19.17,94,145,73,529,136,193,147,52,36
"Brandon Pirri","BRANDON.PIRRI","18-19","VGK","C","L",1991-04-10,27,31,377.58,12.18,24.3,55,78,32,284,133,124,85,31,29
"Brandon Pirri","BRANDON.PIRRI","19-20","VGK","C","L",1991-04-10,28,16,172.4,10.78,21.57,26,23,15,144,52,41,49,20,24
"Brandon Prust","BRANDON.PRUST","08-09","ARI","C/R","L",1984-03-16,24,11,106.98,9.73,19.51,15,22,12,95,18,31,24,3,8
"Brandon Prust","BRANDON.PRUST","08-09","CGY","C/R","L",1984-03-16,24,25,155.75,6.23,13.86,28,46,19,151,48,57,34,10,14
"Brandon Prust","BRANDON.PRUST","09-10","CGY","L/R","L",1984-03-16,25,43,277.08,6.44,13.22,51,58,24,273,81,96,52,14,15
"Brandon Prust","BRANDON.PRUST","09-10","NYR","L/R","L",1984-03-16,25,26,230.52,8.87,18.22,36,65,26,199,52,86,52,10,13
"Brandon Prust","BRANDON.PRUST","10-11","NYR","L","L",1984-03-16,26,82,959.87,11.71,24,140,276,168,627,210,376,296,61,58
"Brandon Prust","BRANDON.PRUST","11-12","NYR","L","L",1984-03-16,27,82,830.47,10.13,20.55,94,221,169,572,148,291,296,66,44
"Brandon Prust","BRANDON.PRUST","12-13","MTL","L","L",1984-03-16,28,38,424.9,11.18,23.43,77,126,61,317,116,175,135,47,32
"Brandon Prust","BRANDON.PRUST","13-14","MTL","L","L",1984-03-16,29,52,559.82,10.77,22.11,101,139,109,414,143,185,203,53,36
"Brandon Prust","BRANDON.PRUST","14-15","MTL","L","L",1984-03-16,30,82,894.98,10.91,21.8,129,238,156,678,191,303,334,119,77
"Brandon Prust","BRANDON.PRUST","15-16","VAN","L","L",1984-03-16,31,35,417.57,11.93,23.61,68,73,75,342,110,106,137,31,37
"Brandon Saad","BRANDON.SAAD","12-13","CHI","L","L",1992-10-27,19,46,635.37,13.81,27.37,110,220,70,445,216,303,160,48,56
"Brandon Saad","BRANDON.SAAD","13-14","CHI","L","L",1992-10-27,20,78,1053.82,13.51,26.72,245,268,96,763,386,368,221,76,81
"Brandon Saad","BRANDON.SAAD","14-15","CHI","L","L",1992-10-27,21,82,1133.12,13.82,27.44,220,313,134,822,408,431,304,101,109
"Brandon Saad","BRANDON.SAAD","15-16","CBJ","L","L",1992-10-27,22,78,1097.48,14.07,28.59,224,288,166,776,385,391,361,94,103
"Brandon Saad","BRANDON.SAAD","16-17","CBJ","L","L",1992-10-27,23,82,1198.52,14.62,28.98,259,343,151,879,427,456,316,88,106
"Brandon Saad","BRANDON.SAAD","17-18","CHI","L","L",1992-10-27,24,82,1087.15,13.26,26.93,223,350,157,687,435,475,305,73,124
"Brandon Saad","BRANDON.SAAD","18-19","CHI","L","L",1992-10-27,25,80,1127.32,14.09,28.03,172,316,172,779,324,439,346,82,103
"Brandon Saad","BRANDON.SAAD","19-20","CHI","L","L",1992-10-27,26,58,776.35,13.39,26.8,141,176,113,531,259,256,252,59,63
"Brandon Segal","BRANDON.SEGAL","09-10","DAL","R","R",1983-07-12,26,19,211.65,11.14,23.21,28,57,39,168,48,78,71,10,11
"Brandon Segal","BRANDON.SEGAL","09-10","L.A","R","R",1983-07-12,26,25,166.9,6.68,13.79,25,40,23,166,36,52,40,10,11
"Brandon Segal","BRANDON.SEGAL","10-11","DAL","R","R",1983-07-12,27,46,365.42,7.94,16.51,76,86,51,331,105,106,99,29,22
"Brandon Segal","BRANDON.SEGAL","11-12","T.B","R","R",1983-07-12,28,10,65.28,6.53,13.32,3,16,4,62,8,21,16,7,0
"Brandon Sutter","BRANDON.SUTTER","08-09","CAR","C","R",1989-02-14,19,50,330.55,6.61,14.09,57,62,37,307,81,87,71,19,17
"Brandon Sutter","BRANDON.SUTTER","09-10","CAR","C","R",1989-02-14,20,72,915.97,12.72,26.63,150,231,149,699,231,329,294,60,57
"Brandon Sutter","BRANDON.SUTTER","10-11","CAR","C","R",1989-02-14,21,81,1094.63,13.51,28.04,163,348,192,855,286,460,374,76,88
"Brandon Sutter","BRANDON.SUTTER","11-12","CAR","C","R",1989-02-14,22,82,1176.62,14.35,28.98,118,330,251,1004,228,437,450,87,94
"Brandon Sutter","BRANDON.SUTTER","12-13","PIT","C","R",1989-02-14,23,48,629.62,13.12,26.98,83,151,118,407,148,218,231,49,48
"Brandon Sutter","BRANDON.SUTTER","13-14","PIT","C","R",1989-02-14,24,81,991.22,12.24,24.68,117,273,168,709,225,385,324,63,70
"Brandon Sutter","BRANDON.SUTTER","14-15","PIT","C","R",1989-02-14,25,80,1060.75,13.26,26.97,206,316,185,743,307,408,346,73,85
"Brandon Sutter","BRANDON.SUTTER","15-16","VAN","C","R",1989-02-14,26,20,263.48,13.17,26.28,54,55,37,225,79,78,73,14,15
"Brandon Sutter","BRANDON.SUTTER","16-17","VAN","C","R",1989-02-14,27,81,1124.17,13.88,27.61,216,295,249,853,337,412,464,102,100
"Brandon Sutter","BRANDON.SUTTER","17-18","VAN","C","R",1989-02-14,28,61,836.22,13.71,27.66,85,267,274,566,129,336,435,82,55
"Brandon Sutter","BRANDON.SUTTER","18-19","VAN","C","R",1989-02-14,29,26,340.1,13.08,26.74,50,100,104,254,73,129,165,32,34
"Brandon Sutter","BRANDON.SUTTER","19-20","VAN","C","R",1989-02-14,30,44,505.28,11.48,23.31,62,134,147,409,85,159,219,44,27
"Brandon Tanev","BRANDON.TANEV","16-17","WPG","L","L",1991-12-31,24,51,454.87,8.92,18.08,74,129,80,427,106,176,140,32,43
"Brandon Tanev","BRANDON.TANEV","17-18","WPG","L","L",1991-12-31,25,61,642.5,10.53,21.37,99,191,125,498,161,258,226,54,47
"Brandon Tanev","BRANDON.TANEV","18-19","WPG","L","L",1991-12-31,26,80,943.95,11.8,23.83,130,313,175,748,240,399,329,71,85
"Brandon Tanev","BRANDON.TANEV","19-20","PIT","L","L",1991-12-31,27,68,833.08,12.25,24.32,97,177,175,782,171,241,310,74,76
"Brandon Yip","BRANDON.YIP","09-10","COL","R","R",1985-04-25,24,32,403.93,12.62,26.24,54,87,56,309,88,118,99,20,28
"Brandon Yip","BRANDON.YIP","10-11","COL","R","R",1985-04-25,25,71,803.1,11.31,23.37,109,181,99,626,194,256,203,52,52
"Brandon Yip","BRANDON.YIP","11-12","COL","R","R",1985-04-25,26,10,94.43,9.44,20.27,13,23,2,87,22,26,17,9,5
"Brandon Yip","BRANDON.YIP","11-12","NSH","R","R",1985-04-25,26,25,259.1,10.36,19.47,35,64,31,210,61,92,80,22,25
"Brandon Yip","BRANDON.YIP","12-13","NSH","R","R",1985-04-25,27,34,381.63,11.22,22.24,52,86,58,328,85,126,116,30,20
"Branislav Mezei","BRANISLAV.MEZEI","07-08","FLA","D","L",1980-10-08,26,57,723.98,12.7,27.18,101,136,107,602,217,220,201,35,49
"Branko Radivojevic","BRANKO.RADIVOJEVIC","07-08","MIN","R","R",1980-11-24,26,72,923.08,12.82,27.1,104,305,177,781,151,390,319,57,27
"Brayden McNabb","BRAYDEN.MCNABB","11-12","BUF","D","L",1991-01-21,20,25,396.18,15.85,32.2,49,76,56,329,103,128,103,13,23
"Brayden McNabb","BRAYDEN.MCNABB","13-14","BUF","D","L",1991-01-21,22,12,169.27,14.11,29.17,26,30,32,126,49,39,69,17,9
"Brayden McNabb","BRAYDEN.MCNABB","14-15","L.A","D","L",1991-01-21,23,71,994.15,14,28.08,145,199,114,881,338,300,226,72,106
