"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,58,51.48,0,0,0,0,5,5,11,0.23,0,0,4.6,3,2,2,4,3,0,0,0,0,0,0,0,0
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,58,72.72,0,0,0,0,9,12,18,0.5,0,0,4.17,6,3,3,4,2,0,1,0,0,1,0,0,0
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,48,64.15,1,0,1,2,5,11,14,0.26,20,9.09,2.36,4,2,0,5,0,3,0,0,0,-3,0,0,0
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,59,78.4,0,0,2,2,5,7,9,0.25,0,0,3.57,6,2,2,3,2,1,0,0,0,-1,0,0,0
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,45,56.28,0,0,0,0,3,6,6,0.16,0,0,2.67,6,1,0,0,7,1,1,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,56,72.85,0,0,1,1,9,12,15,0.38,0,0,3.17,6,0,0,5,3,3,0,0,0,-3,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,55,69.03,2,2,1,5,14,20,24,0.65,14.29,10,3.25,5,1,2,5,4,3,1,0,0,-2,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,50,59.1,1,0,0,1,9,11,20,0.47,11.11,9.09,4.27,5,4,1,4,1,1,1,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,42,57.58,0,0,0,0,7,9,10,0.24,0,0,2.67,2,2,3,3,1,0,0,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,34,53.25,1,0,0,1,8,10,12,0.53,12.5,10,5.3,2,2,1,1,2,1,0,0,0,-1,0,0,0
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,62,51.92,0,0,0,0,8,9,9,0.99,0,0,11,2,1,3,4,2,2,0,0,0,-2,0,1,-1
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,55,57.98,3,0,0,3,13,19,23,2.08,23.08,15.79,10.95,0,3,2,3,6,1,1,0,0,0,34,35,-1
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,52,56.9,2,0,1,3,8,11,20,0.92,25,18.18,8.36,2,2,3,5,2,0,1,0,0,1,41,34,7
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,49,65.52,0,0,1,1,12,16,25,0.89,0,0,5.56,1,3,4,1,6,0,0,0,0,0,39,43,-4
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,54,77.9,0,1,0,1,7,11,12,0.36,0,0,3.27,6,3,0,4,3,0,0,0,0,0,0,0,0
"Colin White","COLIN.WHITE","09-10","N.J","D","L",1977-12-12,31,46,50.82,0,0,1,1,2,4,4,0.11,0,0,2.75,3,1,1,3,3,0,0,0,0,0,0,0,0
"Corey Perry","COREY.PERRY","09-10","ANA","R","R",1985-05-16,24,50,53.77,0,0,0,0,10,18,21,1.69,0,0,9.39,0,4,0,1,3,1,1,0,0,0,1,2,-1
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,48,52.33,2,2,0,4,4,10,12,0.86,50,20,8.6,1,3,2,0,7,1,0,0,0,-1,0,0,0
"Corey Perry","COREY.PERRY","13-14","ANA","R","R",1985-05-16,28,55,50.48,1,0,0,1,7,13,15,1.19,14.29,7.69,9.15,3,0,0,0,4,0,1,0,0,1,0,0,0
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,0,0,0,0,4,7,7,0.23,0,0,3.29,3,1,0,1,2,2,1,0,0,-1,0,0,0
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,2,0,2,4,12,15,18,1.09,16.67,13.33,7.27,8,2,3,2,1,0,4,0,0,4,0,0,0
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,2,0,0,2,10,14,15,1.16,20,14.29,8.29,5,3,4,1,0,2,2,0,0,0,0,0,0
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,0,0,1,1,4,5,9,0.17,0,0,3.4,1,2,1,4,2,1,0,0,0,-1,0,0,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,2,0,0,2,12,17,21,0.82,16.67,11.76,4.82,3,2,1,2,3,1,0,0,0,-1,0,0,0
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,1,0,1,2,2,4,6,0.17,50,25,4.25,1,2,0,1,0,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,0,1,1,2,9,12,15,0.48,0,0,4,4,4,5,3,4,1,0,0,0,-1,0,0,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,0,1,2,3,8,11,14,0.38,0,0,3.45,5,2,3,9,1,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,0,0,0,0,5,7,13,0.16,0,0,2.29,5,2,4,4,4,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,0,0,2,2,8,9,11,0.32,0,0,3.56,8,3,0,9,4,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,1,2,0,3,9,15,16,0.72,11.11,6.67,4.8,4,0,2,7,3,0,1,0,0,1,0,0,0
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,1,1,0,2,8,11,15,0.55,12.5,9.09,5,7,2,0,9,4,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,0,0,0,0,6,8,8,0.32,0,0,4,7,5,2,2,3,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,0,0,0,0,5,8,15,0.22,0,0,2.75,4,5,2,6,3,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,1,0,0,1,10,12,14,0.37,10,8.33,3.08,6,1,3,8,1,1,1,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,0,0,0,0,4,7,12,0.41,0,0,5.86,2,2,5,2,2,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,0,1,1,2,18,23,27,0.96,0,0,4.17,3,0,1,3,4,1,0,0,0,-1,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,0,0,0,0,14,19,22,0.65,0,0,3.42,7,4,1,4,5,0,0,0,0,0,0,0,0
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,1,0,1,2,6,10,16,0.98,16.67,10,9.8,2,2,2,2,5,2,1,0,0,-1,27,35,-8
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,2,4,1,7,8,11,17,1.3,25,18.18,11.82,2,3,2,0,2,0,1,0,0,1,27,20,7
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,1,2,0,3,10,14,14,1.28,10,7.14,9.14,0,4,1,0,4,2,1,0,0,-1,2,1,1
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,0,2,0,2,14,16,19,1.72,0,0,10.75,1,2,1,1,3,4,0,0,0,-4,2,3,-1
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,0,0,1,1,14,15,18,0.89,0,0,5.93,0,0,2,0,2,1,0,0,0,-1,0,0,0
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,3,0,0,3,12,16,20,1.42,25,18.75,8.88,1,2,2,0,2,1,0,0,0,-1,0,0,0
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,0,0,0,0,9,11,13,1.06,0,0,9.64,1,1,3,3,4,0,2,0,0,2,0,6,-6
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,3,2,1,6,11,15,15,1.22,27.27,20,8.13,0,1,3,2,1,0,0,0,0,0,0,0,0
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,0,1,2,3,5,9,13,0.14,0,0,1.56,3,1,1,1,3,0,0,0,0,0,0,0,0
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,0,0,2,2,9,10,13,0.23,0,0,2.3,4,0,0,1,2,0,1,0,0,1,0,0,0
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,2,0,0,2,7,10,14,0.6,28.57,20,6,1,1,2,0,4,0,0,0,0,0,3,2,1
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,0,0,1,1,10,12,19,0.77,0,0,6.42,2,3,2,0,4,0,0,0,0,0,2,2,0
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,2,2,0,4,14,20,26,1.69,14.29,10,8.45,4,4,1,3,5,0,1,0,0,1,4,5,-1
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,1,0,0,1,5,11,17,0.68,20,9.09,6.18,3,0,3,0,3,1,0,0,0,-1,2,3,-1
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,0,0,0,0,12,17,18,1.38,0,0,8.12,1,0,4,4,7,0,0,0,0,0,38,40,-2
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,2,0,1,3,3,5,6,0.87,66.67,40,17.4,4,0,3,0,3,0,0,0,0,0,24,28,-4
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,2,1,0,3,6,7,7,0.78,33.33,28.57,11.14,2,1,0,4,4,0,0,0,0,0,46,27,19
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,2,0,0,2,5,7,8,0.72,40,28.57,10.29,1,3,1,1,4,0,2,0,0,2,30,32,-2
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,1,1,1,3,2,4,6,0.23,50,25,5.75,3,2,1,3,2,2,0,0,0,-2,0,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,0,1,1,2,0,0,0,0,0,0,0,7,0,0,5,2,0,1,0,0,1,0,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,3,0,0,3,9,12,14,0.43,33.33,25,3.58,4,1,1,1,5,0,0,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,0,0,1,1,5,10,13,0.46,0,0,4.6,6,3,1,4,3,0,0,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,1,0,0,1,7,9,12,0.6,14.29,11.11,6.67,6,4,0,3,3,1,1,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,0,0,1,1,12,15,19,0.43,0,0,2.87,1,1,1,6,1,3,0,0,0,-3,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,0,0,0,0,4,8,12,0.55,0,0,6.88,7,4,0,4,5,1,2,0,0,1,0,0,0
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,0,0,1,1,9,13,16,0.5,0,0,3.85,8,0,2,1,0,2,0,0,0,-2,0,0,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,0,0,2,2,3,5,7,0.15,0,0,3,4,0,1,9,1,1,0,0,0,-1,0,0,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,1,1,0,2,12,17,20,0.97,8.33,5.88,5.71,1,5,2,0,5,1,4,0,0,3,32,32,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,2,0,0,2,15,16,20,1.01,13.33,12.5,6.31,4,8,1,1,4,2,0,0,0,-2,35,31,4
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,2,1,0,3,12,15,20,1.13,16.67,13.33,7.53,0,0,4,3,1,0,1,0,0,1,29,25,4
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,0,1,0,1,9,13,17,0.74,0,0,5.69,3,2,3,1,2,0,0,0,0,0,41,29,12
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,2,1,0,3,7,10,13,1.34,28.57,20,13.4,1,1,2,5,3,0,0,0,0,0,28,35,-7
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,1,0,0,1,11,11,13,0.89,9.09,9.09,8.09,1,0,4,1,0,0,2,0,0,2,20,25,-5
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,0,2,0,2,11,20,22,1.15,0,0,5.75,1,3,3,4,5,2,2,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,0,0,2,2,9,14,21,0.4,0,0,2.86,3,0,2,5,2,1,1,2,1,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,1,0,0,1,11,16,16,0.74,9.09,6.25,4.62,2,0,1,3,6,0,0,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,1,0,1,2,9,12,15,0.75,11.11,8.33,6.25,4,1,1,6,4,1,0,0,0,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,0,1,1,2,8,10,16,0.37,0,0,3.7,5,3,3,3,2,1,0,0,0,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,0,0,1,1,7,10,15,0.59,0,0,5.9,6,1,4,9,5,2,0,0,0,-2,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,0,0,0,0,5,9,10,0.23,0,0,2.56,1,2,1,4,9,1,1,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,0,0,0,0,4,4,6,0.3,0,0,7.5,5,2,1,4,4,1,0,0,0,-1,0,0,0
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,0,0,0,0,5,9,10,0.6,0,0,6.67,3,1,4,2,1,0,0,0,0,0,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,0,0,2,2,6,6,9,0.16,0,0,2.67,4,1,2,4,3,1,0,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,0,0,2,2,12,15,20,1.1,0,0,7.33,3,1,3,5,2,0,0,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,1,2,0,3,8,10,12,0.48,12.5,10,4.8,3,2,0,6,4,1,0,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,0,1,1,2,8,11,16,0.45,0,0,4.09,5,4,3,1,4,1,2,0,0,1,0,0,0
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,1,0,0,1,11,14,18,1,9.09,7.14,7.14,5,2,3,4,4,3,2,1,1,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,0,1,2,3,4,11,15,0.44,0,0,4,4,1,0,6,4,2,1,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,48,73.53,0,0,0,0,10,16,23,0.84,0,0,5.25,3,3,0,8,5,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,68,76.78,1,0,0,1,11,12,13,0.99,9.09,8.33,8.25,3,2,1,1,2,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,49,75.22,3,2,1,6,6,12,20,0.43,50,25,3.58,3,1,1,2,0,1,0,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,61,99.77,1,2,1,4,18,25,29,0.84,5.56,4,3.36,9,3,1,1,2,3,2,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,40,61.68,0,2,1,3,7,12,14,0.44,0,0,3.67,9,2,2,0,3,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,39,63.52,0,0,1,1,3,5,9,0.14,0,0,2.8,4,0,2,1,2,0,1,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,54,63.37,0,3,1,4,9,12,18,0.48,0,0,4,3,1,2,1,2,0,1,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,43,75.02,0,2,0,2,11,14,23,1.01,0,0,7.21,5,2,3,0,1,0,0,0,0,0,0,0,0
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,57,53.58,2,0,0,2,15,18,21,1.35,13.33,11.11,7.5,1,0,3,8,4,0,1,0,0,1,2,5,-3
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,53,52.47,2,0,1,3,10,13,16,1.22,20,15.38,9.38,0,1,0,10,9,0,3,0,0,3,5,4,1
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,54,56.93,1,0,0,1,14,16,20,1.54,7.14,6.25,9.62,2,4,1,6,9,1,1,0,0,0,1,1,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,59,73.72,2,2,0,4,19,26,30,1.67,10.53,7.69,6.42,3,2,2,5,1,1,1,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,46,59.75,2,2,1,5,13,21,24,1.45,15.38,9.52,6.9,1,0,4,3,2,3,0,0,0,-3,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,54,76.45,1,0,1,2,14,21,23,1.17,7.14,4.76,5.57,8,4,3,6,2,0,0,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,46,63.55,2,0,3,5,12,12,15,1.14,16.67,16.67,9.5,3,2,4,6,5,2,4,0,0,2,0,1,-1
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,55,52.85,0,2,0,2,9,13,18,0.86,0,0,6.62,3,3,3,1,3,1,1,0,0,0,10,12,-2
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,56,72.7,0,0,0,0,8,12,17,0.6,0,0,5,6,2,1,6,3,0,0,0,0,0,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,46,66.78,1,0,0,1,6,7,8,0.34,16.67,14.29,4.86,8,1,0,2,3,0,0,0,0,0,0,0,0
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,54,70.72,0,1,0,1,6,8,12,0.44,0,0,5.5,3,3,3,6,3,1,0,0,0,-1,0,0,0
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,45,58.47,0,1,1,2,9,10,13,0.57,0,0,5.7,6,3,1,4,1,0,0,0,0,0,0,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,52,52.42,0,1,1,2,4,6,11,0.12,0,0,2,5,1,0,6,2,1,0,0,0,-1,0,0,0
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,55,50.55,0,0,0,0,15,23,29,2.45,0,0,10.65,1,1,3,3,2,1,1,0,0,0,29,36,-7
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,55,54.98,1,1,0,2,17,21,27,2.38,5.88,4.76,11.33,0,2,3,0,4,1,0,0,0,-1,34,31,3
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,44,51.58,1,1,1,3,12,14,22,1.59,8.33,7.14,11.36,1,3,2,2,2,0,0,0,0,0,25,38,-13
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,59,75.08,1,1,4,6,14,20,26,1.41,7.14,5,7.05,1,1,6,2,5,0,0,0,0,0,46,41,5
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,56,58.83,0,0,0,0,13,19,26,1.23,0,0,6.47,3,1,3,1,4,1,0,0,0,-1,36,34,2
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,59,57.18,2,0,0,2,13,15,19,1.9,15.38,13.33,12.67,2,3,2,8,12,1,3,0,0,2,1,2,-1
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,57,75.48,1,0,2,3,14,17,23,0.5,7.14,5.88,2.94,4,1,1,0,1,0,0,0,0,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,41,51.77,0,1,0,1,14,18,22,0.76,0,0,4.22,3,3,3,3,0,0,1,0,0,1,0,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,47,56.42,1,0,1,2,8,11,13,0.62,12.5,9.09,5.64,4,3,1,0,3,1,0,0,0,-1,0,0,0
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,45,56.15,0,1,0,1,8,9,17,0.37,0,0,4.11,2,3,2,0,2,0,0,0,0,0,0,0,0
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,53,76.95,0,1,1,2,7,10,15,0.29,0,0,2.9,4,2,6,1,3,2,2,0,0,0,0,1,-1
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,65,101.35,0,0,0,0,11,15,22,0.47,0,0,3.13,5,5,4,4,5,0,0,0,0,0,0,0,0
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,54,107.58,1,2,1,4,14,23,34,1.17,7.14,4.35,5.09,7,8,6,5,3,3,1,0,0,-2,0,0,0
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,45,52.3,0,1,1,2,2,11,20,0.63,0,0,5.73,1,1,0,3,4,0,3,0,0,3,5,12,-7
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,52,54.15,0,1,0,1,4,6,8,0.51,0,0,8.5,1,0,4,3,5,1,2,0,0,1,16,22,-6
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,60,69.37,3,4,0,7,13,15,18,1.06,23.08,20,7.07,1,2,5,5,9,2,2,0,0,0,12,11,1
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,47,58.28,1,2,0,3,17,23,24,1.89,5.88,4.35,8.22,1,4,6,8,3,1,1,0,0,0,8,17,-9
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,52,62.65,1,0,2,3,15,22,32,1.63,6.67,4.55,7.41,2,6,2,1,4,1,2,0,0,1,27,28,-1
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,49,52.08,2,1,0,3,18,24,30,1.92,11.11,8.33,8,2,4,5,3,4,1,2,0,0,1,10,16,-6
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,62,69.65,0,0,1,1,13,16,19,0.33,0,0,2.06,7,0,2,13,9,1,1,0,0,0,0,0,0
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,59,83.95,0,2,2,4,10,12,13,0.38,0,0,3.17,6,1,3,6,2,1,0,0,0,-1,0,0,0
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,53,62.37,0,1,0,1,4,5,8,0.13,0,0,2.6,3,0,0,2,6,1,0,1,1,-1,0,0,0
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,59,72.27,1,1,0,2,6,7,8,0.5,16.67,14.29,7.14,5,0,1,3,7,1,1,0,0,0,1,1,0
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,34,57.55,1,2,0,3,6,9,12,0.4,16.67,11.11,4.44,5,1,0,5,2,0,0,0,0,0,0,0,0
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,47,57.62,1,0,0,1,7,10,13,0.24,14.29,10,2.4,6,2,1,0,2,1,0,0,0,-1,0,0,0
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,65,113.03,1,0,1,2,9,16,21,0.66,11.11,6.25,4.12,2,2,1,6,3,1,1,0,0,0,0,1,-1
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,55,72.63,0,1,0,1,13,19,26,0.79,0,0,4.16,4,1,2,5,3,1,0,0,0,-1,1,0,1
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,47,60.95,0,1,0,1,3,4,7,0.05,0,0,1.25,0,2,1,6,5,0,0,0,0,0,0,0,0
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","13-14","ANA","D","L",1980-06-04,33,48,55.55,0,1,1,2,7,9,11,0.26,0,0,2.89,4,0,0,5,1,0,0,0,0,0,0,0,0
