"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Curtis Lazar","CURTIS.LAZAR","19-20","BUF","C","R",1995-02-02,24,38,375.58,9.88,19.67,13.29,13.29,18.01,55.42,28.69,28.41,42.9,25,27,51.92
"Curtis McKenzie","CURTIS.MCKENZIE","14-15","DAL","L","L",1991-02-22,23,36,410.03,11.39,23.19,12.54,18.39,7.86,61.2,33.33,38.67,28,34,26,43.33
"Curtis McKenzie","CURTIS.MCKENZIE","16-17","DAL","L","L",1991-02-22,25,53,519.3,9.8,19.79,9.78,14.93,8.32,66.97,28.95,37.42,33.63,66,45,40.54
"Curtis McKenzie","CURTIS.MCKENZIE","17-18","DAL","L","L",1991-02-22,26,7,52.35,7.48,15.71,8.43,21.69,2.41,67.47,24.39,48.78,26.83,9,1,10
"Dainius Zubrus","DAINIUS.ZUBRUS","07-08","N.J","C/R","L",1978-06-16,29,82,1071.7,13.07,27.61,9.27,17.69,5.78,67.26,32.04,43.27,24.69,59,56,48.7
"Dainius Zubrus","DAINIUS.ZUBRUS","08-09","N.J","C","L",1978-06-16,30,82,1063.9,12.97,27.16,11.63,17.7,10.22,60.44,31.34,39.26,29.39,57,58,50.43
"Dainius Zubrus","DAINIUS.ZUBRUS","09-10","N.J","C","L",1978-06-16,31,51,701.32,13.75,27.78,8.85,18.02,8.64,64.49,28.02,42.73,29.25,48,31,39.24
"Dainius Zubrus","DAINIUS.ZUBRUS","10-11","N.J","C","L",1978-06-16,32,79,1092.03,13.82,27.77,12.56,14.2,9.69,63.55,33.08,36.59,30.33,50,62,55.36
"Dainius Zubrus","DAINIUS.ZUBRUS","11-12","N.J","C","L",1978-06-16,33,82,1194.33,14.56,29.25,11.12,19.12,10.79,58.97,30.05,39.04,30.91,77,93,54.71
"Dainius Zubrus","DAINIUS.ZUBRUS","12-13","N.J","C","L",1978-06-16,34,22,301.43,13.7,28.57,10.91,20.05,7.87,61.17,27.7,44.6,27.7,23,19,45.24
"Dainius Zubrus","DAINIUS.ZUBRUS","13-14","N.J","C","L",1978-06-16,35,82,1209.52,14.75,29.65,14.89,18.76,10.64,55.71,32.23,36.61,31.16,97,110,53.14
"Dainius Zubrus","DAINIUS.ZUBRUS","14-15","N.J","C","L",1978-06-16,36,74,949.23,12.83,25.75,10.19,19.12,11.91,58.78,23.56,39.42,37.02,73,62,45.93
"Dainius Zubrus","DAINIUS.ZUBRUS","15-16","S.J","C","L",1978-06-16,37,50,523.67,10.47,21.34,7.37,16.32,6.45,69.87,27.12,43.16,29.72,53,41,43.62
"Dakota Mermis","DAKOTA.MERMIS","17-18","ARI","D","L",1994-01-05,23,9,96.63,10.74,21.39,7.3,7.3,5.84,79.56,35.59,35.59,28.81,5,6,54.55
"Dakota Mermis","DAKOTA.MERMIS","19-20","N.J","D","L",1994-01-05,25,10,168.47,16.85,34.47,6.73,13.45,11.66,68.16,25.68,33.11,41.22,19,15,44.12
"Dale Weise","DALE.WEISE","10-11","NYR","R","R",1988-08-05,22,10,63.88,6.39,12.82,20.45,17.05,12.5,50,40,32.73,27.27,2,2,50
"Dale Weise","DALE.WEISE","11-12","VAN","R","R",1988-08-05,23,68,547.2,8.05,16.58,4.22,16.19,15.05,64.54,11.89,42.51,45.59,45,35,43.75
"Dale Weise","DALE.WEISE","12-13","VAN","R","R",1988-08-05,24,40,343.18,8.58,17.51,10.72,16.76,11.5,61.01,25.74,37.95,36.3,33,25,43.1
"Dale Weise","DALE.WEISE","13-14","MTL","R","R",1988-08-05,25,17,158.95,9.35,18.93,14.16,16.81,18.58,50.44,27.63,30.26,42.11,12,8,40
"Dale Weise","DALE.WEISE","13-14","VAN","R","R",1988-08-05,25,44,336.6,7.65,15.48,9.52,16.87,7.54,66.07,25,41.55,33.45,37,21,36.21
"Dale Weise","DALE.WEISE","14-15","MTL","R","R",1988-08-05,26,79,895.83,11.34,22.63,14.88,18.45,11.09,55.58,30.47,35.49,34.04,94,88,48.35
"Dale Weise","DALE.WEISE","15-16","CHI","R","R",1988-08-05,27,15,133.85,8.92,17.94,17.24,15.27,6.9,60.59,41.8,36.89,21.31,10,11,52.38
"Dale Weise","DALE.WEISE","15-16","MTL","R","R",1988-08-05,27,56,692.97,12.37,25.28,14.98,18.16,8.7,58.16,34.02,38.63,27.34,65,58,47.15
"Dale Weise","DALE.WEISE","16-17","PHI","R","R",1988-08-05,28,64,754.58,11.79,23.75,11.39,19.18,9.44,59.98,30.36,39.43,30.21,60,67,52.76
"Dale Weise","DALE.WEISE","17-18","PHI","R","R",1988-08-05,29,46,465.5,10.12,20.19,11.83,16.92,7.93,63.32,35.43,35.68,28.89,41,31,43.06
"Dale Weise","DALE.WEISE","18-19","MTL","R","R",1988-08-05,30,9,89.33,9.93,19.89,11.11,14.81,14.81,59.26,31.11,30,38.89,8,7,46.67
"Dale Weise","DALE.WEISE","18-19","PHI","R","R",1988-08-05,30,42,432.92,10.31,20.95,9.62,18.6,8.32,63.46,24.86,42.62,32.51,49,34,40.96
"Dale Weise","DALE.WEISE","19-20","MTL","R","R",1988-08-05,31,23,202.3,8.8,17.52,10.86,13.49,10.53,65.13,32.12,30.3,37.58,9,17,65.38
"Dallas Drake","DALLAS.DRAKE","07-08","DET","R","L",1969-02-04,38,65,562,8.65,18.94,15.49,19.65,8.79,56.07,36.71,41.68,21.61,24,31,56.36
"Dalton Prout","DALTON.PROUT","11-12","CBJ","D","R",1990-03-13,21,5,56.55,11.31,24.27,7.32,24.39,13.41,54.88,21.43,44.64,33.93,4,5,55.56
"Dalton Prout","DALTON.PROUT","12-13","CBJ","D","R",1990-03-13,22,28,485.08,17.32,32.89,9.32,21.86,14.92,53.9,28.57,36.11,35.32,38,33,46.48
"Dalton Prout","DALTON.PROUT","13-14","CBJ","D","R",1990-03-13,23,49,755.12,15.41,31.56,10.4,19.74,10.4,59.46,33.52,34.63,31.86,64,63,49.61
"Dalton Prout","DALTON.PROUT","14-15","CBJ","D","R",1990-03-13,24,63,998.33,15.85,32.35,9.59,19.75,13.72,56.94,28.37,37.41,34.22,74,82,52.56
"Dalton Prout","DALTON.PROUT","15-16","CBJ","D","R",1990-03-13,25,64,946.88,14.8,30.11,11.58,17.41,11.18,59.82,32.59,34.71,32.7,87,72,45.28
"Dalton Prout","DALTON.PROUT","16-17","CBJ","D","R",1990-03-13,26,15,173.02,11.53,22.68,15.94,13.15,7.57,63.35,37.82,32.05,30.13,20,18,47.37
"Dalton Prout","DALTON.PROUT","16-17","N.J","D","R",1990-03-13,26,14,203.27,14.52,28.92,7.25,11.96,7.25,73.55,33.14,33.71,33.14,21,14,40
"Dalton Prout","DALTON.PROUT","17-18","N.J","D","R",1990-03-13,27,4,52.88,13.22,26.65,5.33,13.33,8,73.33,22,40,38,9,3,25
"Dalton Prout","DALTON.PROUT","18-19","CGY","D","R",1990-03-13,28,20,236.52,11.83,24.49,12.34,15.91,7.79,63.96,39.15,35.38,25.47,20,23,53.49
"Damien Brunner","DAMIEN.BRUNNER","12-13","DET","C","R",1986-03-09,26,44,546.68,12.42,25.5,16.3,20.65,8.29,54.76,36.06,38.99,24.95,30,45,60
"Damien Brunner","DAMIEN.BRUNNER","13-14","N.J","C","R",1986-03-09,27,60,678.62,11.31,22.72,15.14,17.91,6.82,60.13,36.16,38.54,25.3,56,60,51.72
"Damien Brunner","DAMIEN.BRUNNER","14-15","N.J","C","R",1986-03-09,28,17,206.73,12.16,24.82,13.23,17.51,10.51,58.75,37.36,35.16,27.47,14,21,60
"Damon Severson","DAMON.SEVERSON","14-15","N.J","D","R",1994-08-07,20,51,942.37,18.48,37.08,10.35,19.08,12.69,57.88,28.31,37.08,34.61,73,69,48.59
"Damon Severson","DAMON.SEVERSON","15-16","N.J","D","R",1994-08-07,21,72,1141.6,15.86,32.56,8.92,14.78,6.13,70.16,34.3,39.35,26.35,71,83,53.9
"Damon Severson","DAMON.SEVERSON","16-17","N.J","D","R",1994-08-07,22,80,1398.12,17.48,35.26,12.92,16.83,11.07,59.17,36.48,32.59,30.93,121,105,46.46
"Damon Severson","DAMON.SEVERSON","17-18","N.J","D","R",1994-08-07,23,76,1330.18,17.5,35.27,11.45,15.25,9.5,63.8,37.34,31.92,30.74,105,137,56.61
"Damon Severson","DAMON.SEVERSON","18-19","N.J","D","R",1994-08-07,24,82,1459.05,17.79,36.17,8.5,21.05,14.07,56.39,26.73,36.77,36.5,122,108,46.96
"Damon Severson","DAMON.SEVERSON","19-20","N.J","D","R",1994-08-07,25,69,1252.2,18.15,36.86,8.07,17.12,12.86,61.95,29.04,33.83,37.13,106,99,48.29
"Dan Boyle","DAN.BOYLE","07-08","T.B","D","R",1976-07-12,31,37,732.8,19.81,40.99,14.7,20.41,10.01,54.88,36.78,39.06,24.16,33,44,57.14
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,77,1374.15,17.85,37.24,9.16,17.39,9.54,63.9,34.01,39.46,26.54,56,80,58.82
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,75,1428.45,19.05,39.49,9.72,17.08,10.54,62.66,30.72,40.42,28.86,68,79,53.74
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,76,1462.8,19.25,39.03,11.29,17.43,11.4,59.88,32,36.73,31.26,88,88,50
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,81,1593.43,19.67,38.95,13.13,19.07,10.18,57.62,34.01,35.7,30.29,113,95,45.67
"Dan Boyle","DAN.BOYLE","12-13","S.J","D","R",1976-07-12,36,46,819.27,17.81,35.28,9.56,15.11,10.69,64.65,32.78,34.94,32.28,69,62,47.33
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,75,1275.87,17.01,33.96,11.83,16.56,9.26,62.35,33.49,35.85,30.66,124,101,44.89
"Dan Boyle","DAN.BOYLE","14-15","NYR","D","R",1976-07-12,38,65,1079.1,16.6,32.87,16.7,17.05,9.57,56.67,40.77,33.89,25.34,70,90,56.25
"Dan Boyle","DAN.BOYLE","15-16","NYR","D","R",1976-07-12,39,74,1164.38,15.73,31.13,11.51,16.01,7.57,64.92,38.28,35.96,25.76,94,106,53
"Dan Carcillo","DAN.CARCILLO","07-08","ARI","L","L",1985-01-28,22,57,610.8,10.72,23.06,10.05,18.04,7.75,64.16,27.18,42.89,29.94,46,21,31.34
"Dan Carcillo","DAN.CARCILLO","08-09","ARI","L","L",1985-01-28,23,54,577.23,10.69,22.54,14.03,16.22,8.11,61.65,35.85,37.74,26.42,32,28,46.67
"Dan Carcillo","DAN.CARCILLO","08-09","PHI","L","L",1985-01-28,23,20,203.12,10.16,21.37,12.36,22.85,9.74,55.06,25.86,45.4,28.74,15,13,46.43
"Dan Carcillo","DAN.CARCILLO","09-10","PHI","L","L",1985-01-28,24,76,830.5,10.93,23.19,11.75,22.67,11.59,53.99,26.54,43.97,29.49,54,52,49.06
"Dan Carcillo","DAN.CARCILLO","10-11","PHI","L","L",1985-01-28,25,57,436.08,7.65,15.85,10.38,22.41,13.68,53.53,21.93,46.46,31.6,18,18,50
"Dan Carcillo","DAN.CARCILLO","11-12","CHI","L","L",1985-01-28,26,28,308.72,11.03,21.81,15.89,17.06,6.78,60.28,36.98,40.75,22.26,17,10,37.04
"Dan Carcillo","DAN.CARCILLO","12-13","CHI","L","L",1985-01-28,27,23,204.83,8.91,17.55,15.94,17.03,4.71,62.32,41.52,39.18,19.3,17,21,55.26
"Dan Carcillo","DAN.CARCILLO","13-14","L.A","L","L",1985-01-28,28,26,252.93,9.73,20.19,13.79,13.79,11.21,61.21,36.02,30.08,33.9,19,19,50
"Dan Carcillo","DAN.CARCILLO","13-14","NYR","L","L",1985-01-28,28,31,269.38,8.69,17.44,6.05,17.89,12.63,63.42,20.35,37.61,42.04,31,20,39.22
"Dan Carcillo","DAN.CARCILLO","14-15","CHI","L","L",1985-01-28,29,39,317.52,8.14,16.34,10.68,14.78,14.78,59.75,28.34,32.48,39.17,37,25,40.32
"Dan Fritsche","DAN.FRITSCHE","07-08","CBJ","C","R",1985-07-13,22,69,747.38,10.83,23.65,11.28,19.19,11.97,57.57,28.66,41.18,30.17,50,48,48.98
"Dan Fritsche","DAN.FRITSCHE","08-09","MIN","C","R",1985-07-13,23,34,336.62,9.9,20.39,7.03,16.27,9.04,67.67,21.31,45.9,32.79,15,12,44.44
"Dan Fritsche","DAN.FRITSCHE","08-09","NYR","C","R",1985-07-13,23,16,146.05,9.13,19.74,10.71,15.31,5.1,68.88,38.46,40.38,21.15,8,8,50
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,82,1287.17,15.7,33.57,8.89,18.06,7.8,65.25,33.19,43.16,23.65,60,85,58.62
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,82,1352.45,16.49,35.1,9.84,16.25,10.46,63.44,35.14,36.45,28.41,50,97,65.99
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,82,1424.13,17.37,36.32,11.6,19.9,11.81,56.69,29.16,38.57,32.27,97,97,50
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,80,1510.42,18.88,38.8,11.58,20.77,12.95,54.7,28.52,38.94,32.53,82,92,52.87
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,82,1701.67,20.75,42.11,12.42,23.76,14.65,49.17,27.56,38.5,33.94,117,98,45.58
"Dan Girardi","DAN.GIRARDI","12-13","NYR","D","R",1984-04-29,28,46,911.9,19.82,39.55,12.09,21.18,14,52.73,30.05,36.13,33.82,73,84,53.5
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,81,1484.6,18.33,36.83,13.32,21.25,14.59,50.84,30.56,35.15,34.28,112,119,51.52
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,82,1475.87,18,35.74,11.1,20.79,15.42,52.69,26.43,37.53,36.04,111,116,51.1
"Dan Girardi","DAN.GIRARDI","15-16","NYR","D","R",1984-04-29,31,74,1272,17.19,34.01,10.24,18.79,12.62,58.35,25.6,37.86,36.53,110,76,40.86
"Dan Girardi","DAN.GIRARDI","16-17","NYR","D","R",1984-04-29,32,63,1043.8,16.57,32.84,11.48,21.43,11.55,55.53,28.05,38.18,33.77,90,75,45.45
"Dan Girardi","DAN.GIRARDI","17-18","T.B","D","R",1984-04-29,33,77,1121.22,14.56,29.81,11.55,22.32,12.32,53.81,28.33,41.99,29.68,85,100,54.05
"Dan Girardi","DAN.GIRARDI","18-19","T.B","D","R",1984-04-29,34,62,950.12,15.32,31.07,13.43,15.37,13.18,58.02,33.57,32.25,34.18,84,86,50.59
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,80,1316.03,16.45,35.7,9.07,21.61,12.16,57.15,25.55,43.47,30.98,68,63,48.09
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,82,1433.9,17.49,37.12,10.67,20.58,14.52,54.23,26.07,38.78,35.15,94,62,39.74
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,78,1396.25,17.9,36.18,10.58,15.9,13.83,59.69,29.81,35.79,34.4,79,67,45.89
"Dan Hamhuis","DAN.HAMHUIS","10-11","VAN","D","L",1982-12-13,27,64,1134.03,17.72,36.75,11.86,20.99,12.8,54.35,31.37,38.27,30.36,67,71,51.45
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,82,1502.35,18.32,37.24,11.84,19.54,13.78,54.84,30.37,36.58,33.05,87,95,52.2
"Dan Hamhuis","DAN.HAMHUIS","12-13","VAN","D","L",1982-12-13,29,47,836.08,17.79,36.22,11.65,20.34,12.83,55.18,31.39,36.97,31.64,68,61,47.29
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,79,1480.03,18.73,37.87,10.9,20.01,13.02,56.07,29.29,36.07,34.64,124,109,46.78
"Dan Hamhuis","DAN.HAMHUIS","14-15","VAN","D","L",1982-12-13,31,59,1009.37,17.11,34.65,10.49,17.19,11.71,60.61,28.96,38.09,32.95,74,72,49.32
"Dan Hamhuis","DAN.HAMHUIS","15-16","VAN","D","L",1982-12-13,32,58,983.87,16.96,34.77,9.78,15.69,11.83,62.7,33.86,34.28,31.87,61,93,60.39
"Dan Hamhuis","DAN.HAMHUIS","16-17","DAL","D","L",1982-12-13,33,79,1228.05,15.54,31.34,9.22,15.04,12.13,63.61,32.18,34.45,33.36,118,88,42.72
"Dan Hamhuis","DAN.HAMHUIS","17-18","DAL","D","L",1982-12-13,34,80,1353.8,16.92,34.38,8.3,18.47,12.72,60.51,25.47,37,37.53,160,117,42.24
"Dan Hamhuis","DAN.HAMHUIS","18-19","NSH","D","L",1982-12-13,35,57,809.7,14.21,29.12,12.71,18.83,13.65,54.8,30.7,36.18,33.12,70,82,53.95
"Dan Hamhuis","DAN.HAMHUIS","19-20","NSH","D","L",1982-12-13,36,60,718.87,11.98,24.22,10.4,14.33,8.7,66.56,31.65,34.34,34.01,59,61,50.83
"Dan Hinote","DAN.HINOTE","07-08","STL","R","R",1977-01-30,30,58,492.18,8.49,18.17,9.93,18.95,9.02,62.09,26.13,42.34,31.53,36,23,38.98
"Dan Hinote","DAN.HINOTE","08-09","STL","R","R",1977-01-30,31,51,419.1,8.22,17.85,11.85,16.33,11.13,60.69,26.62,40.3,33.08,31,23,42.59
"Dan Sexton","DAN.SEXTON","09-10","ANA","R","R",1987-04-29,22,41,489.28,11.93,24.39,15.08,16.44,8.6,59.88,36.51,37.6,25.89,18,31,63.27
"Dan Sexton","DAN.SEXTON","10-11","ANA","R","R",1987-04-29,23,47,521.97,11.11,22.45,14.12,20.2,9.46,56.21,31.48,42.36,26.16,24,36,60
"Dana Tyrell","DANA.TYRELL","10-11","T.B","C","L",1989-04-23,21,78,795.43,10.2,21.24,9.42,23,11.42,56.17,24.38,46.26,29.36,41,34,45.33
"Dana Tyrell","DANA.TYRELL","11-12","T.B","C","L",1989-04-23,22,26,230.53,8.87,18.25,5.25,22.16,11.95,60.64,19.28,49.33,31.39,12,15,55.56
"Dana Tyrell","DANA.TYRELL","12-13","T.B","C","L",1989-04-23,23,21,189.35,9.02,18.51,12.22,23.33,5.93,58.52,28.89,45.56,25.56,20,20,50
"Dana Tyrell","DANA.TYRELL","13-14","T.B","C","L",1989-04-23,24,7,54.03,7.72,15.71,13.75,8.75,13.75,63.75,34.04,27.66,38.3,6,6,50
"Dane Byers","DANE.BYERS","11-12","CBJ","L","L",1986-02-21,25,8,57.4,7.17,14.94,15.12,13.95,9.3,61.63,30,38,32,6,1,14.29
"Danick Martel","DANICK.MARTEL","18-19","T.B","L","L",1994-12-12,23,9,89.55,9.95,19.96,8.33,22.5,8.33,60.83,20.27,47.3,32.43,12,5,29.41
"Daniel Alfredsson","DANIEL.ALFREDSSON","07-08","OTT","R","R",1972-12-11,34,70,1040.65,14.87,32.41,15.24,24.83,8.67,51.26,32.61,45.58,21.81,44,62,58.49
"Daniel Alfredsson","DANIEL.ALFREDSSON","08-09","OTT","R","R",1972-12-11,35,79,1106.77,14.01,29.97,13.02,22.03,10.52,54.43,30.4,41.72,27.88,58,62,51.67
"Daniel Alfredsson","DANIEL.ALFREDSSON","09-10","OTT","R","R",1972-12-11,36,70,952.02,13.6,28.44,15.71,25.52,10.81,47.96,31.24,43.68,25.08,32,62,65.96
"Daniel Alfredsson","DANIEL.ALFREDSSON","10-11","OTT","R","R",1972-12-11,37,54,747.05,13.83,28.27,17.02,25.14,10.23,47.61,30.82,41.9,27.27,42,41,49.4
"Daniel Alfredsson","DANIEL.ALFREDSSON","11-12","OTT","R","R",1972-12-11,38,75,1080.77,14.41,29.7,14.96,20.57,11.36,53.12,34.79,39.15,26.06,39,61,61
"Daniel Alfredsson","DANIEL.ALFREDSSON","12-13","OTT","R","R",1972-12-11,39,47,672.48,14.31,29.18,18.13,21.73,11.49,48.65,34.65,36.56,28.78,43,45,51.14
"Daniel Alfredsson","DANIEL.ALFREDSSON","13-14","DET","R","R",1972-12-11,40,68,900.83,13.25,26.89,15.1,20.88,10.2,53.82,35.83,37.21,26.96,54,97,64.24
"Daniel Bang","DANIEL.BANG","12-13","NSH","L","L",1987-04-19,25,8,98.52,12.31,23.85,12.59,20.28,6.99,60.14,39.22,40.2,20.59,5,9,64.29
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,79,1082.92,13.71,30.16,16.73,20.55,9.21,53.51,35.48,37.75,26.77,73,65,47.1
"Daniel Briere","DANIEL.BRIERE","08-09","PHI","C","R",1977-10-06,30,29,344.2,11.87,25.76,14.29,17.06,12.37,56.29,31.92,36.81,31.27,18,22,55
"Daniel Briere","DANIEL.BRIERE","09-10","PHI","C","R",1977-10-06,31,75,993.68,13.25,28.21,15.58,18.55,9.5,56.38,35,37.39,27.61,60,41,40.59
"Daniel Briere","DANIEL.BRIERE","10-11","PHI","C","R",1977-10-06,32,77,1149.22,14.92,31.19,14.77,18.37,11.02,55.83,32.67,38.29,29.05,66,57,46.34
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,70,965.12,13.79,28.98,18.16,19.25,10.46,52.13,35.54,37.11,27.35,50,58,53.7
"Daniel Briere","DANIEL.BRIERE","12-13","PHI","C","R",1977-10-06,34,34,436.18,12.83,27.34,13.62,19.53,10.93,55.91,31.6,37.04,31.36,42,34,44.74
"Daniel Briere","DANIEL.BRIERE","13-14","MTL","C","R",1977-10-06,35,69,756.37,10.96,22.63,13.59,20.18,13.19,53.05,28.04,36.8,35.16,71,57,44.53
"Daniel Briere","DANIEL.BRIERE","14-15","COL","C","R",1977-10-06,36,57,608.45,10.67,21.23,15.83,16.2,12.39,55.58,35,31.21,33.79,53,50,48.54
"Daniel Carr","DANIEL.CARR","15-16","MTL","L","L",1991-11-01,23,23,251.95,10.95,22.18,14.85,20.16,11.41,53.58,37.7,36.11,26.19,18,29,61.7
"Daniel Carr","DANIEL.CARR","16-17","MTL","L","L",1991-11-01,24,33,328.97,9.97,19.92,11.68,16.39,12.5,59.43,25.98,38.08,35.94,28,29,50.88
"Daniel Carr","DANIEL.CARR","17-18","MTL","L","L",1991-11-01,25,38,416.95,10.97,21.62,6.43,14.89,8.46,70.22,27.05,37.99,34.95,46,36,43.9
"Daniel Carr","DANIEL.CARR","18-19","VGK","L","L",1991-11-01,26,6,58.12,9.69,20.18,9.59,19.18,4.11,67.12,34.04,46.81,19.15,5,9,64.29
"Daniel Carr","DANIEL.CARR","19-20","NSH","L","L",1991-11-01,27,11,110.72,10.07,20.71,14.91,13.66,5.59,65.84,41.75,30.1,28.16,15,17,53.12
"Daniel Catenacci","DANIEL.CATENACCI","15-16","BUF","C","L",1993-03-09,22,11,95.57,8.69,17,12.4,18.6,4.65,64.34,39.02,35.37,25.61,8,12,60
"Daniel Cleary","DANIEL.CLEARY","07-08","DET","R","L",1978-12-18,28,63,769.33,12.21,26.39,12.52,20.37,8.5,58.6,33.92,42.84,23.25,38,64,62.75
"Daniel Cleary","DANIEL.CLEARY","08-09","DET","R","L",1978-12-18,29,73,946.42,12.96,27.43,13.11,22.46,10.7,53.73,31.22,41.84,26.94,38,53,58.24
"Daniel Cleary","DANIEL.CLEARY","09-10","DET","R","L",1978-12-18,30,64,857.77,13.4,27.2,14.19,20.4,9.32,56.09,34.76,39.4,25.85,34,65,65.66
"Daniel Cleary","DANIEL.CLEARY","10-11","DET","R","L",1978-12-18,31,68,928.92,13.66,28.35,14.59,22.13,12.05,51.23,30.74,39.18,30.08,46,52,53.06
"Daniel Cleary","DANIEL.CLEARY","11-12","DET","R","L",1978-12-18,32,75,959.25,12.79,26.13,15.9,19.88,11.62,52.6,34.65,38.05,27.29,30,62,67.39
"Daniel Cleary","DANIEL.CLEARY","12-13","DET","R","L",1978-12-18,33,48,603.08,12.56,25.8,15.16,18.39,11.68,54.78,34.34,35.05,30.6,36,46,56.1
"Daniel Cleary","DANIEL.CLEARY","13-14","DET","R","L",1978-12-18,34,52,554.95,10.67,21.93,16.26,19.06,9.91,54.76,34.68,34.13,31.19,53,38,41.76
"Daniel Cleary","DANIEL.CLEARY","14-15","DET","R","L",1978-12-18,35,17,146.72,8.63,17.75,19.03,18.14,7.96,54.87,39.61,35.06,25.32,15,18,54.55
"Daniel O'Regan","DANIEL.O'REGAN","17-18","S.J","C","R",1994-01-30,23,19,174.8,9.2,17.73,13.73,13.73,10.2,62.35,31.25,35,33.75,14,9,39.13
"Daniel Paille","DANIEL.PAILLE","07-08","BUF","L","L",1984-04-15,23,76,852.57,11.22,24.19,12.66,23.36,10.41,53.56,27.38,44.14,28.47,44,48,52.17
"Daniel Paille","DANIEL.PAILLE","08-09","BUF","L","L",1984-04-15,24,73,767.17,10.51,22.47,13.84,19.75,10.26,56.15,30.47,40.31,29.22,46,37,44.58
"Daniel Paille","DANIEL.PAILLE","09-10","BOS","L","L",1984-04-15,25,74,861.83,11.65,23.19,10.22,18.4,9.85,61.52,28.74,40.52,30.75,50,43,46.24
"Daniel Paille","DANIEL.PAILLE","10-11","BOS","L","L",1984-04-15,26,43,429.35,9.98,19.96,7.74,18.57,10.06,63.64,24.11,44.64,31.25,26,18,40.91
"Daniel Paille","DANIEL.PAILLE","11-12","BOS","L","L",1984-04-15,27,69,695.73,10.08,20.13,10.45,18.08,8.45,63.03,26.35,41.16,32.49,60,45,42.86
"Daniel Paille","DANIEL.PAILLE","12-13","BOS","L","L",1984-04-15,28,46,497.12,10.81,21.54,12.03,17.41,9.49,61.08,31.75,35.55,32.7,42,35,45.45
"Daniel Paille","DANIEL.PAILLE","13-14","BOS","L","L",1984-04-15,29,72,676.1,9.39,18.73,12.51,17.32,7.26,62.91,32.55,37.77,29.68,65,53,44.92
"Daniel Paille","DANIEL.PAILLE","14-15","BOS","L","L",1984-04-15,30,71,713.2,10.05,19.72,10.44,18.3,7.34,63.91,28.84,40.44,30.72,59,47,44.34
"Daniel Paille","DANIEL.PAILLE","15-16","NYR","L","L",1984-04-15,31,12,114.58,9.55,19.08,4.68,16.37,14.04,64.91,14.58,40.62,44.79,12,9,42.86
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,82,1169.63,14.26,30.98,14.13,19.47,10.5,55.91,35.09,38.3,26.61,40,59,59.6
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,81,1135.27,14.02,30.64,13.93,20.46,10.09,55.52,32.77,39.51,27.72,61,58,48.74
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,63,951.55,15.1,31.68,17.53,21.09,9.52,51.86,38.2,38.2,23.61,47,54,53.47
"Daniel Sedin","DANIEL.SEDIN","10-11","VAN","L","L",1980-09-26,29,82,1191.9,14.54,30.18,22.61,17.72,4.95,54.71,48.56,34.38,17.06,74,79,51.63
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,72,1076.88,14.96,30.35,20.17,18.85,2.64,58.34,49.11,38.79,12.1,58,111,65.68
"Daniel Sedin","DANIEL.SEDIN","12-13","VAN","L","L",1980-09-26,31,47,704.57,14.99,30.52,21.18,19.08,8.53,51.2,44.23,32.28,23.49,56,55,49.55
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,73,1146.05,15.7,31.66,17.3,22.41,9.52,50.77,37.23,38.01,24.76,83,90,52.02
