"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Brandon Yip","BRANDON.YIP","10-11","COL","R","R",1985-04-25,25,70,122.28,0.98,0.98,0,1.96,8.34,12.76,13.25,1.67,11.76,7.69,13.12,0,2.45,0.49,0.98,3.43,0.49,0.49,0,0,0,0,1.47,-1.47
"Brayden McNabb","BRAYDEN.MCNABB","14-15","L.A","D","L",1991-01-21,23,69,75.93,0,1.58,2.37,3.95,7.9,14.22,21.34,0.81,0,0,5.72,2.37,1.58,0,3.95,3.16,0,0,0,0,0,0,0,0
"Brayden Point","BRAYDEN.POINT","16-17","T.B","C","R",1996-03-13,20,68,164.95,1.82,0.36,2.18,4.36,11.28,13.09,14.91,1.43,16.13,13.89,10.92,0,0,0,1.45,3.27,0,0.36,0,0,0.36,5.82,9.82,-4
"Brayden Point","BRAYDEN.POINT","17-18","T.B","C","R",1996-03-13,21,79,167.75,0.72,0.36,1.79,2.86,11.09,15.38,19.67,1.49,6.45,4.65,9.67,0,1.43,1.43,0,2.15,0,0.36,0,0,0.36,13.23,11.09,2.15
"Brayden Point","BRAYDEN.POINT","18-19","T.B","C","R",1996-03-13,22,78,248.2,3.63,0.48,2.42,6.53,10.64,13.05,17.41,1.7,34.09,27.78,13,0,0.73,0.48,0.24,1.45,0.48,0.48,0,0,0,12.81,12.33,0.48
"Brayden Point","BRAYDEN.POINT","19-20","T.B","C","R",1996-03-13,23,64,210.3,2.28,0.86,0.57,3.71,9.99,15.41,20.26,1.62,22.86,14.81,10.54,0.86,1.14,0.29,0.29,2.28,0,0.29,0,0,0.29,18.54,12.27,6.28
"Brayden Schenn","BRAYDEN.SCHENN","11-12","PHI","C","L",1991-08-22,20,52,90.53,2.65,0,0.66,3.31,12.59,14.58,17.89,1.5,21.05,18.18,10.32,0.66,1.33,0.66,2.65,4.64,0,0,0,0,0,9.28,9.94,-0.66
"Brayden Schenn","BRAYDEN.SCHENN","12-13","PHI","C","L",1991-08-22,21,47,113.88,1.05,3.16,1.05,5.27,9.48,14.23,18.97,1.48,11.11,7.41,10.37,0,0.53,1.05,1.58,2.11,0.53,0,0,0,-0.53,6.85,9.48,-2.63
"Brayden Schenn","BRAYDEN.SCHENN","13-14","PHI","C","L",1991-08-22,22,82,176.25,1.36,1.02,0.68,3.06,8.17,12.6,13.96,1.63,16.67,10.81,12.92,0,1.36,0.34,1.02,6.13,0.34,0.34,0,0,0,5.11,5.11,0
"Brayden Schenn","BRAYDEN.SCHENN","14-15","PHI","C","L",1991-08-22,23,81,237.53,1.52,2.27,0.51,4.29,13.64,20.46,23.49,2.81,11.11,7.41,13.72,0,0.25,0.51,1.01,3.28,0.25,0.25,0,0,0,3.28,2.27,1.01
"Brayden Schenn","BRAYDEN.SCHENN","15-16","PHI","C","L",1991-08-22,24,80,275.88,2.17,1.3,1.09,4.57,10.66,16.09,18.7,2.11,20.41,13.51,13.11,0,1.3,0.22,1.09,2.39,0.22,0.22,0,0,0,0.87,1.96,-1.09
"Brayden Schenn","BRAYDEN.SCHENN","16-17","PHI","C","L",1991-08-22,25,78,276.78,3.47,0.65,1.52,5.64,15.82,22.11,25.15,2.77,21.92,15.69,12.53,0.22,0.65,0,1.95,0.87,0.43,0.65,0,0,0.22,2.6,1.95,0.65
"Brayden Schenn","BRAYDEN.SCHENN","17-18","STL","C","L",1991-08-22,26,81,250.48,1.68,1.2,1.2,4.07,9.82,14.37,16.05,1.79,17.07,11.67,12.45,0,1.2,0.96,1.68,3.11,0.72,0.48,0,0,-0.24,23.71,22.76,0.96
"Brayden Schenn","BRAYDEN.SCHENN","18-19","STL","C","L",1991-08-22,27,71,164.08,1.46,2.56,0.37,4.39,9.14,12.8,15.36,1.37,16,11.43,10.71,0,2.19,0.73,1.46,2.56,0.37,0,0,0,-0.37,7.68,6.22,1.46
"Brayden Schenn","BRAYDEN.SCHENN","19-20","STL","C","L",1991-08-22,28,69,191.13,3.14,2.2,0.94,6.28,11.93,14.75,21.03,1.77,26.32,21.28,12.02,0,2.51,0,1.26,1.57,0.31,0.94,0,0,0.63,5.96,6.28,-0.31
"Braydon Coburn","BRAYDON.COBURN","07-08","PHI","D","L",1985-02-27,22,77,182.77,1.64,1.31,1.31,4.27,7.55,12.47,18.71,0.57,21.74,13.16,4.61,0.66,1.31,0.66,1.64,1.97,0,0.33,0,0,0.33,0,0,0
"Braydon Coburn","BRAYDON.COBURN","08-09","PHI","D","L",1985-02-27,23,80,209.45,0.86,0.57,1.43,2.86,8.88,13.75,21.48,0.67,9.68,6.25,4.87,0.57,0.57,0,1.15,0.86,0.29,0.29,0,0,0,0,0,0
"Braydon Coburn","BRAYDON.COBURN","09-10","PHI","D","L",1985-02-27,24,81,146.88,0.41,0.82,0,1.23,9.8,13.48,23.69,0.69,4.17,3.03,5.09,1.23,1.23,0.41,0.41,1.23,0,0,0,0,0,0,0,0
"Brendan Bell","BRENDAN.BELL","08-09","OTT","D","L",1983-03-31,25,53,159.35,1.88,1.88,1.88,5.65,9.04,12.43,18.07,0.85,20.83,15.15,6.82,0.38,2.64,0.75,0.75,0,0.38,0,0,0,-0.38,0,0,0
"Brendan Gallagher","BRENDAN.GALLAGHER","12-13","MTL","R","R",1992-05-06,20,44,100.23,1.8,0,0.6,2.39,10.78,17.96,18.56,2.94,16.67,10,16.37,0,0,0.6,1.2,4.19,1.2,1.2,0,0,0,0.6,1.8,-1.2
"Brendan Gallagher","BRENDAN.GALLAGHER","13-14","MTL","R","R",1992-05-06,21,80,192.77,2.18,0.31,0,2.49,9.03,11.21,12.45,1.66,24.14,19.44,14.81,0,0.62,0.31,0.31,2.8,0.93,0.62,0,0,-0.31,5.6,6.23,-0.62
"Brendan Gallagher","BRENDAN.GALLAGHER","14-15","MTL","R","R",1992-05-06,22,80,192.55,0.93,0.31,1.25,2.49,12.15,16.2,19.94,2.61,7.69,5.77,16.1,0,0.62,1.25,0.31,5.3,0.31,0.62,0,0,0.31,3.12,3.12,0
"Brendan Gallagher","BRENDAN.GALLAGHER","15-16","MTL","R","R",1992-05-06,23,52,151.38,2.38,0.79,0.4,3.57,14.67,18.23,19.42,3.51,16.22,13.04,19.24,0,0,0.79,1.19,3.17,0.4,0,0,0,-0.4,2.38,1.98,0.4
"Brendan Gallagher","BRENDAN.GALLAGHER","16-17","MTL","R","R",1992-05-06,24,64,126.3,0.48,0,0.95,1.43,7.6,9.98,11.88,1.33,6.25,4.76,13.29,0,1.9,0.95,0.48,4.75,0.95,0,0,0,-0.95,3.8,5.23,-1.43
"Brendan Gallagher","BRENDAN.GALLAGHER","17-18","MTL","R","R",1992-05-06,25,80,191.5,1.88,0.94,1.25,4.07,16.92,20.37,22.25,3.42,11.11,9.23,16.8,0,0,0.94,1.88,4.39,0.31,0.31,0,0,0,9.09,10.97,-1.88
"Brendan Gallagher","BRENDAN.GALLAGHER","18-19","MTL","R","R",1992-05-06,26,78,191.03,1.26,0.31,0.63,2.2,9.42,13.51,16.33,1.59,13.33,9.3,11.79,0,0.94,0.63,0.63,5.03,0.63,0.63,0,0,0,2.51,3.77,-1.26
"Brendan Gallagher","BRENDAN.GALLAGHER","19-20","MTL","R","R",1992-05-06,27,56,116.08,0.52,0.52,1.03,2.07,7.75,10.34,12.41,1.25,6.67,5,12.05,0,1.55,1.03,0.52,2.07,1.03,0.52,0,0,-0.52,0,0,0
"Brendan Leipsic","BRENDAN.LEIPSIC","18-19","L.A","L","L",1994-05-19,24,42,71.77,0.84,0.84,0,1.67,5.02,6.69,6.69,0.76,16.67,12.5,11.38,0,1.67,0,1.67,3.34,0,0.84,0,0,0.84,1.67,0,1.67
"Brendan Lemieux","BRENDAN.LEMIEUX","19-20","NYR","L","L",1996-03-15,23,58,75.4,1.59,1.59,0.8,3.98,6.37,9.55,10.34,1.33,25,16.67,13.92,0,1.59,0,3.98,9.55,0,0,0,0,0,0.8,2.39,-1.59
"Brendan Mikkelson","BRENDAN.MIKKELSON","11-12","T.B","D","L",1987-06-22,24,40,55.38,0,1.08,0,1.08,7.58,10.83,20.59,0.53,0,0,4.9,0,1.08,0,0,1.08,0,0,0,0,0,0,0,0
"Brendan Morrison","BRENDAN.MORRISON","07-08","VAN","C","L",1975-08-15,32,39,126.97,1.42,2.84,2.36,6.62,6.62,8.98,11.81,0.83,21.43,15.79,9.21,0,0.47,0.47,0.95,1.42,0.95,0,0,0,-0.95,17.01,11.34,5.67
"Brendan Morrison","BRENDAN.MORRISON","08-09","ANA","C","L",1975-08-15,33,62,115.9,0.52,1.04,1.04,2.59,5.18,8.8,10.87,0.97,10,5.88,11,0,3.62,0.52,0,2.59,0,0,0,0,0,12.42,12.42,0
"Brendan Morrison","BRENDAN.MORRISON","08-09","DAL","C","L",1975-08-15,33,19,58.85,2.04,0,0,2.04,8.16,14.27,19.37,1.06,25,14.29,7.43,0,0,0,0,3.06,0,1.02,0,0,1.02,8.16,7.14,1.02
"Brendan Morrison","BRENDAN.MORRISON","09-10","WSH","C","L",1975-08-15,34,73,150.47,0.8,0.8,0.8,2.39,5.18,7.98,10.37,0.59,15.38,10,7.35,0.4,2.39,1.2,1.2,1.6,0.4,0,0,0,-0.4,17.15,21.13,-3.99
"Brendan Morrison","BRENDAN.MORRISON","10-11","CGY","C","L",1975-08-15,35,66,150.67,1.19,0.4,2.39,3.98,6.77,9.16,10.75,0.8,17.65,13.04,8.74,0,2.79,1.19,0,1.59,0,0,0,0,0,15.13,15.53,-0.4
"Brendan Perlini","BRENDAN.PERLINI","16-17","ARI","L","L",1996-04-27,20,54,95.93,1.88,0.63,0.63,3.13,10.63,15.01,16.26,1.64,17.65,12.5,10.96,0,3.13,0,1.88,0,0.63,0,0,0,-0.63,0,0,0
"Brendan Perlini","BRENDAN.PERLINI","17-18","ARI","L","L",1996-04-27,21,73,125.98,2.38,1.43,1.43,5.24,14.76,22.86,30,1.88,16.13,10.42,8.21,0.95,1.91,0,2.38,5.72,0,0,0,0,0,0.95,0.48,0.48
"Brendan Shanahan","BRENDAN.SHANAHAN","07-08","NYR","L","R",1969-01-23,38,73,255.77,2.11,0.47,0.7,3.28,16.42,20.88,25.1,1.91,12.86,10.11,9.16,0,1.88,0.94,0.7,1.41,0.7,0.47,0,0,-0.23,0.23,0,0.23
"Brendan Shanahan","BRENDAN.SHANAHAN","08-09","N.J","L","R",1969-01-23,39,34,83.78,0.72,0,0.72,1.43,11.46,16.47,22.92,1.39,6.25,4.35,8.43,0,2.86,0.72,1.43,0.72,0,0.72,0,0,0.72,4.3,3.58,0.72
"Brenden Morrow","BRENDEN.MORROW","07-08","DAL","L","L",1979-01-16,28,82,309.7,2.13,1.16,1.36,4.65,11.04,16.27,17.82,2.24,19.3,13.1,13.76,0,3.29,0.77,4.46,1.55,0.39,1.74,0.39,0.39,1.36,0.58,1.16,-0.58
"Brenden Morrow","BRENDEN.MORROW","08-09","DAL","L","L",1979-01-16,29,18,85,0.71,0.71,0.71,2.12,12,14.12,15.53,1.98,5.88,5,14,0,2.12,0.71,3.53,5.65,2.82,2.12,0,0,-0.71,0,0.71,-0.71
"Brenden Morrow","BRENDEN.MORROW","09-10","DAL","L","L",1979-01-16,30,75,243.45,1.97,1.23,1.48,4.68,11.34,16.02,17.25,2.14,17.39,12.31,13.37,0,1.97,0.49,6.65,2.46,1.48,0.49,0,0,-0.99,0,0.74,-0.74
"Brenden Morrow","BRENDEN.MORROW","10-11","DAL","L","L",1979-01-16,31,81,292.4,1.85,0.41,0.41,2.67,12.93,19.9,20.52,2.78,14.29,9.28,13.96,0,2.05,0.21,3.28,1.44,1.23,0.41,0,0,-0.82,0,0.41,-0.41
"Brenden Morrow","BRENDEN.MORROW","11-12","DAL","L","L",1979-01-16,32,55,138.22,2.17,1.3,0,3.47,7.38,12.15,13.02,1.68,29.41,17.86,13.86,0.87,0.43,0.43,3.91,0.87,2.6,0,0,0,-2.6,0.87,0.43,0.43
"Brenden Morrow","BRENDEN.MORROW","12-13","DAL","L","L",1979-01-16,33,29,77.5,0.77,0.77,0,1.55,7.74,8.52,10.06,1.46,10,9.09,17.09,0,0,1.55,2.32,3.87,0.77,0.77,0,0,0,3.87,0.77,3.1
"Brenden Morrow","BRENDEN.MORROW","13-14","STL","L","L",1979-01-16,34,71,67.68,3.55,1.77,0.89,6.21,6.21,7.98,7.98,1.22,57.14,44.44,15.33,0,0.89,0.89,2.66,2.66,0,0,0,0,0,0.89,0.89,0
"Brent Burns","BRENT.BURNS","07-08","MIN","D","R",1985-03-09,22,81,239.82,1.75,1.25,1.25,4.25,9.51,14.01,21.02,0.9,18.42,12.5,6.45,0.5,3.5,0.5,1,2,0.75,0,0,0,-0.75,0,0,0
"Brent Burns","BRENT.BURNS","08-09","MIN","D","R",1985-03-09,23,59,173.95,1.03,2.41,1.03,4.48,14.49,20.7,29.32,1.17,7.14,5,5.63,0,3.79,0.69,1.72,0,0.34,0.69,0,0,0.34,0,0,0
"Brent Burns","BRENT.BURNS","09-10","MIN","D","R",1985-03-09,24,46,136.95,0.88,0.88,1.75,3.5,10.08,14.46,24.53,0.83,8.7,6.06,5.76,0,2.19,1.31,0,0.44,0.44,0.44,0,0,0,0,0,0
"Brent Burns","BRENT.BURNS","10-11","MIN","D","R",1985-03-09,25,78,231.45,1.56,0.26,0.78,2.59,10.11,14,21.78,0.95,15.38,11.11,6.78,0.26,3.89,0.78,1.81,1.04,0.78,0.26,0,0,-0.52,0,0,0
"Brent Burns","BRENT.BURNS","11-12","S.J","D","R",1985-03-09,26,81,215.78,0.83,1.67,1.39,3.89,13.07,20.02,28.64,1.17,6.38,4.17,5.82,1.11,1.95,0.28,0.83,1.39,0.28,0.28,0,0,0,0,0,0
"Brent Burns","BRENT.BURNS","12-13","S.J","D","R",1985-03-09,27,28,57.43,2.09,1.04,0,3.13,17.76,20.9,30.3,1.5,11.76,10,7.2,1.04,1.04,0,2.09,4.18,3.13,0,0,0,-3.13,1.04,0,1.04
"Brent Burns","BRENT.BURNS","13-14","S.J","R","R",1985-03-09,28,69,147.88,0.81,1.22,2.43,4.46,17.04,23.53,30.02,1.87,4.76,3.45,7.93,1.22,3.25,1.22,2.03,1.22,0,0,0,0,0,2.43,5.27,-2.84
"Brent Burns","BRENT.BURNS","14-15","S.J","D","R",1985-03-09,29,82,263.47,1.37,2.05,1.82,5.24,15.03,21.18,33.48,1.41,9.09,6.45,6.67,0.91,3.64,0.68,0.91,0.91,0.23,0,0,0,-0.23,0,0,0
"Brent Burns","BRENT.BURNS","15-16","S.J","D","R",1985-03-09,30,79,311.6,1.35,1.73,1.93,5.01,15.6,21.18,33.31,1.18,8.64,6.36,5.59,1.54,1.73,0.19,0.58,1.73,0.77,0,0,0,-0.77,0,0,0
"Brent Burns","BRENT.BURNS","16-17","S.J","D","R",1985-03-09,31,82,268.98,1.12,2.23,1.12,4.46,16.28,22.08,37.47,1.18,6.85,5.05,5.33,1.12,3.35,0.45,0.22,0.67,0,0,0,0,0,0,0,0
"Brent Burns","BRENT.BURNS","17-18","S.J","D","R",1985-03-09,32,80,283.55,0.85,2.54,2.12,5.5,12.06,17.56,29.62,0.8,7.02,4.82,4.53,1.69,3.6,1.27,0.63,0.42,0.63,0,0,0,-0.63,0,0,0
"Brent Burns","BRENT.BURNS","18-19","S.J","D","R",1985-03-09,33,80,254.67,0.71,2.36,2.36,5.42,12.02,18.85,29.92,0.98,5.88,3.75,5.22,1.18,1.65,1.18,0.47,0.47,0.24,0,0,0,-0.24,0,0,0
"Brent Burns","BRENT.BURNS","19-20","S.J","D","R",1985-03-09,34,69,176.23,1.36,2.38,1.36,5.11,18.04,22.81,34.73,1.14,7.55,5.97,4.99,1.7,1.36,1.36,0,0.68,0.34,0,0,0,-0.34,0,0,0
"Brent Seabrook","BRENT.SEABROOK","07-08","CHI","D","R",1985-04-20,22,80,181.3,1.32,0.33,2.32,3.97,7.28,9.27,13.57,0.41,18.18,14.29,4.39,1.65,1.65,0,1.32,2.32,0.33,0,0,0,-0.33,0,0,0
"Brent Seabrook","BRENT.SEABROOK","08-09","CHI","D","R",1985-04-20,23,82,185,0.65,0.65,0.97,2.27,7.78,11.35,17.19,0.59,8.33,5.71,5.23,0.65,0.65,0.32,3.24,0.65,0,0,0,0,0,0,0,0
"Brent Seabrook","BRENT.SEABROOK","09-10","CHI","D","R",1985-04-20,24,77,118.08,0,1.52,1.52,3.05,12.7,19.82,27.44,0.91,0,0,4.62,2.03,0.51,1.02,2.03,1.52,0.51,1.02,1.02,1.02,0.51,0,0,0
"Brent Seabrook","BRENT.SEABROOK","10-11","CHI","D","R",1985-04-20,25,81,209.6,1.72,1.15,2.29,5.15,6.58,9.73,14.31,0.71,26.09,17.65,7.26,0.29,2.86,0,3.15,1.72,0.57,0,0,0,-0.57,0,0,0
"Brent Seabrook","BRENT.SEABROOK","11-12","CHI","D","R",1985-04-20,26,77,172.75,0.69,0,0.35,1.04,12.5,17.02,25.35,0.82,5.56,4.08,4.82,0.69,1.04,0.69,0,0.35,0.35,0,0,0,-0.35,0,0,0
"Brent Seabrook","BRENT.SEABROOK","12-13","CHI","D","R",1985-04-20,27,46,108.47,1.66,1.11,1.11,3.87,11.62,16.04,24.89,0.82,14.29,10.34,5.14,2.21,1.11,1.11,2.77,2.77,0,0.55,0.55,0.55,0.55,0,0,0
"Brent Seabrook","BRENT.SEABROOK","13-14","CHI","D","R",1985-04-20,28,81,159.87,1.13,1.13,1.13,3.38,11.26,19.14,28.9,0.98,10,5.88,5.1,0.38,0.75,0,1.88,1.88,0.38,0,0,0,-0.38,0,0,0
"Brent Seabrook","BRENT.SEABROOK","14-15","CHI","D","R",1985-04-20,29,79,194.47,1.23,1.23,2.16,4.63,16.04,23.14,30.24,0.99,7.69,5.33,4.28,1.23,2.16,0,0.62,1.85,0.31,0,0,0,-0.31,0,0,0
"Brent Seabrook","BRENT.SEABROOK","15-16","CHI","D","R",1985-04-20,30,81,216.07,1.39,1.94,2.22,5.55,13.33,16.94,26.38,0.85,10.42,8.2,5.03,0,2.5,0.28,1.11,2.22,0.83,0,0,0,-0.83,0,0,0
"Brent Seabrook","BRENT.SEABROOK","16-17","CHI","D","R",1985-04-20,31,78,198.63,0.6,2.72,0.91,4.23,10.57,12.99,19.94,0.62,5.71,4.65,4.74,1.51,1.21,0.6,1.51,1.51,0.6,0,0,0,-0.6,0,0,0
"Brent Seabrook","BRENT.SEABROOK","17-18","CHI","D","R",1985-04-20,32,80,167.73,0.72,0.36,1.43,2.5,9.66,14.31,26.11,0.6,7.41,5,4.2,1.07,1.07,0.36,1.43,2.15,0.36,0,0,0,-0.36,0,0,0
"Brent Seabrook","BRENT.SEABROOK","18-19","CHI","D","R",1985-04-20,33,76,123.63,0.49,1.46,1.46,3.4,14.56,18.44,31.06,0.77,3.33,2.63,4.18,0.97,0,0.49,0.49,0.49,0.49,0,0,0,-0.49,0,0,0
"Brent Sopel","BRENT.SOPEL","07-08","CHI","D","R",1977-01-07,30,56,55.53,0,1.08,0,1.08,5.4,9.72,12.97,0.29,0,0,3,0,1.08,1.08,3.24,1.08,0,0,0,0,0,0,0,0
"Brett Carson","BRETT.CARSON","09-10","CAR","D","R",1985-11-29,23,53,59.85,0,1,1,2.01,6.02,9.02,20.05,0.49,0,0,5.44,2.01,0,0,1,8.02,0,0,0,0,0,0,0,0
"Brett Clark","BRETT.CLARK","07-08","COL","D","L",1976-12-23,30,57,177.93,0.34,1.35,0.67,2.36,9.44,11.47,19.56,0.58,3.57,2.94,5.06,1.01,2.36,0.34,2.7,2.36,1.01,0,0,0,-1.01,0,0,0
"Brett Clark","BRETT.CLARK","08-09","COL","D","L",1976-12-23,31,76,172.45,0,0.35,0.35,0.7,10.44,14.27,23.31,0.71,0,0,4.98,1.04,1.04,1.39,1.39,2.44,0.7,0,0,0,-0.7,0,0,0
"Brett Clark","BRETT.CLARK","09-10","COL","D","L",1976-12-23,32,64,155.93,0.77,0.38,1.54,2.69,9.62,11.93,19.24,0.72,8,6.45,6.03,1.92,2.31,0.38,0.38,3.46,0.77,0,0,0,-0.77,0,0,0
"Brett Clark","BRETT.CLARK","10-11","T.B","D","L",1976-12-23,33,80,233.32,1.29,1.8,1.03,4.11,7.71,12.34,14.66,1.03,16.67,10.42,8.35,1.8,2.06,0.51,1.03,1.03,0.51,0,0,0,-0.51,0,0,0
"Brett Clark","BRETT.CLARK","11-12","T.B","D","L",1976-12-23,34,80,116.43,0,0,1.03,1.03,3.61,6.7,9.28,0.43,0,0,6.46,1.55,1.55,0,1.03,1.03,0.52,0,0,0,-0.52,0,0,0
"Brett Connolly","BRETT.CONNOLLY","11-12","T.B","R","R",1992-05-02,19,66,80.18,0.75,0.75,0.75,2.24,7.48,8.23,10.48,0.73,10,9.09,8.91,0,3.74,0,1.5,7.48,1.5,0,0,0,-1.5,3.74,5.24,-1.5
"Brett Connolly","BRETT.CONNOLLY","14-15","T.B","R","R",1992-05-02,22,49,95.02,0.63,0,0,0.63,5.68,9.47,12,0.99,11.11,6.67,10.47,0,1.26,0,2.53,2.53,1.89,0.63,0.63,0,-1.89,3.16,3.79,-0.63
"Brett Connolly","BRETT.CONNOLLY","15-16","BOS","R","R",1992-05-02,23,66,58.75,1.02,2.04,1.02,4.09,8.17,15.32,18.38,1.73,12.5,6.67,11.27,0,0,0,1.02,10.21,1.02,0,0,0,-1.02,6.13,4.09,2.04
"Brett Connolly","BRETT.CONNOLLY","17-18","WSH","R","R",1992-05-02,25,68,97.85,2.45,0,0.61,3.07,7.97,9.81,12.88,1.04,30.77,25,10.62,0,0.61,0.61,1.23,1.23,1.23,0,0,0,-1.23,2.45,2.45,0
"Brett Connolly","BRETT.CONNOLLY","18-19","WSH","R","R",1992-05-02,26,80,75.35,0.8,0,0.8,1.59,8.76,11.94,14.33,1,9.09,6.67,8.33,0,0.8,0,1.59,1.59,0,0,0,0,0,0,3.19,-3.19
"Brett Connolly","BRETT.CONNOLLY","19-20","FLA","R","R",1992-05-02,27,69,90.02,2.67,0,0.67,3.33,10.66,12,15.33,1.41,25,22.22,11.72,0,2,1.33,1.33,2.67,0.67,0,0,0,-0.67,0.67,0.67,0
"Brett Howden","BRETT.HOWDEN","18-19","NYR","C","L",1998-03-29,20,63,88.75,0,0.68,0.68,1.35,8.79,10.14,11.49,1.15,0,0,11.33,0,2.7,0,0.68,2.7,0,0,0,0,0,12.17,9.46,2.7
"Brett Lebda","BRETT.LEBDA","07-08","DET","D","L",1982-01-15,25,78,106.77,0,1.69,0,1.69,10.12,13.49,19.67,0.48,0,0,3.54,0.56,1.12,0,1.69,1.69,0,0,0,0,0,0,0,0
"Brett Lebda","BRETT.LEBDA","10-11","TOR","D","L",1982-01-15,28,41,81.2,0,0,0.74,0.74,5.91,8.87,14.78,0.56,0,0,6.33,0.74,2.22,1.48,2.22,0.74,0,0,0,0,0,0,0,0
"Brett McLean","BRETT.MCLEAN","07-08","FLA","C","L",1978-08-14,29,65,125.92,1.43,1.91,1.91,5.24,10.48,11.91,12.87,1.65,13.64,12,13.88,0.95,2.38,0,0.48,3.81,0,0.48,0,0,0.48,20.01,18.58,1.43
"Brett McLean","BRETT.MCLEAN","08-09","FLA","C/R","L",1978-08-14,30,78,61.48,0,0.98,0,0.98,6.83,11.71,14.64,1.04,0,0,8.92,0,0,0.98,0.98,0,0,0,0,0,0,12.69,8.78,3.9
"Brett Pesce","BRETT.PESCE","15-16","CAR","D","R",1994-11-15,20,67,65.58,0.91,1.83,1.83,4.57,11.89,18.3,25.62,0.86,7.69,5,4.7,0,0.91,0.91,0.91,1.83,0,0,0,0,0,0,0,0
"Brett Ritchie","BRETT.RITCHIE","14-15","DAL","R","R",1993-07-01,21,30,68.92,0,0,0.87,0.87,12.19,14.8,19.15,1.66,0,0,11.24,0,0,0.87,0.87,0.87,1.74,0,0,0,-1.74,0,0,0
"Brett Ritchie","BRETT.RITCHIE","16-17","DAL","R","R",1993-07-01,23,77,120.58,1,0.5,0,1.49,7.96,10.95,15.92,1.46,12.5,9.09,13.36,0,1.99,0,1.49,1,0.5,0,0,0,-0.5,0.5,0,0.5
"Brett Ritchie","BRETT.RITCHIE","17-18","DAL","R","R",1993-07-01,24,68,101.6,1.18,0,0.59,1.77,13.58,18.9,22.44,2.31,8.7,6.25,12.22,0.59,0.59,0,8.27,3.54,1.18,0,0,0,-1.18,0,0,0
"Brian Boyle","BRIAN.BOYLE","11-12","NYR","C","L",1984-12-18,26,81,67.83,0,0.88,0,0.88,10.61,13.27,14.15,1.78,0,0,13.4,0,0.88,0.88,0.88,2.65,3.54,0,0,0,-3.54,28.31,22.11,6.19
"Brian Boyle","BRIAN.BOYLE","16-17","T.B","C","L",1984-12-18,31,54,82.92,2.17,0.72,0.72,3.62,12.3,14.47,14.47,1.92,17.65,15,13.25,0,2.17,0,3.62,1.45,0,0,0,0,0,26.05,18.09,7.96
"Brian Boyle","BRIAN.BOYLE","17-18","N.J","C","L",1984-12-18,32,67,139.52,2.15,0.86,0,3.01,13.33,14.62,15.91,1.67,16.13,14.71,11.44,0,1.29,0.43,1.72,1.29,0.86,0.43,0,0,-0.43,26.23,20.64,5.59
"Brian Boyle","BRIAN.BOYLE","18-19","N.J","C","L",1984-12-18,33,47,128.75,2.8,0.47,0.47,3.73,11.18,16.78,20.04,2.04,25,16.67,12.14,0,0.93,0,5.59,2.8,0.93,0.47,0,0,-0.47,24.7,20.04,4.66
"Brian Boyle","BRIAN.BOYLE","18-19","NSH","C","L",1984-12-18,33,25,55.33,1.08,0,0,1.08,7.59,8.68,11.93,1.24,14.29,12.5,14.25,0,0,0,3.25,2.17,1.08,0,0,0,-1.08,19.52,11.93,7.59
"Brian Campbell","BRIAN.CAMPBELL","07-08","BUF","D","L",1979-05-23,28,63,246.12,0.73,1.46,2.44,4.63,8.29,13.16,18.53,0.59,8.82,5.56,4.44,0.73,1.46,0,0.49,2.44,0,0,0,0,0,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","07-08","S.J","D","L",1979-05-23,28,20,83.9,0.72,0.72,1.43,2.86,8.58,10.73,12.16,0.51,8.33,6.67,4.73,0.72,6.44,1.43,0,1.43,0,0,0,0,0,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","08-09","CHI","D","L",1979-05-23,29,82,349.55,0.51,2.23,1.2,3.95,5.32,8.58,12.19,0.42,9.68,6,4.9,0.17,0.86,0.34,0.51,2.4,0.17,0,0,0,-0.17,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","09-10","CHI","D","L",1979-05-23,30,68,191.38,0.94,0.94,1.57,3.45,9.72,13.79,22.89,0.65,9.68,6.82,4.73,0.63,0.94,0.63,0.94,3.14,0,0,0,0,0,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","10-11","CHI","D","L",1979-05-23,31,64,130.73,0.92,0.92,0.92,2.75,6.43,11.02,20.19,0.53,14.29,8.33,4.83,0,3.21,1.38,0.46,3.67,0,0.46,0,0,0.46,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","11-12","FLA","D","L",1979-05-23,32,82,326.53,0.18,2.39,2.39,4.96,6.06,8.45,13.41,0.46,3.03,2.17,5.46,0.37,1.29,0,0.37,2.94,0,0.37,0,0,0.37,0,0,0
"Brian Campbell","BRIAN.CAMPBELL","12-13","FLA","D","L",1979-05-23,33,47,174.15,1.38,0.69,2.76,4.82,8.27,11.37,14.13,0.66,16.67,12.12,5.85,0,1.03,0.34,0.34,3.1,0.69,0.34,0,0,-0.34,0,0,0
