"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,48,52.33,1.09,37.4,11.47,22.93,9.17,36.69,17.2,27.52,17.2,2.29,0
"Corey Perry","COREY.PERRY","13-14","ANA","R","R",1985-05-16,28,55,50.48,0.92,35.27,17.83,23.77,9.51,29.71,23.77,29.71,17.83,3.57,0
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,1.01,35.05,10.76,26.89,7.53,49.48,16.13,35.5,13.98,2.15,0
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,1.44,48.33,10.63,17.47,11.39,34.94,26.58,25.82,18.99,0,0.76
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,1.52,45.9,8.54,13.98,10.87,42.7,28.73,25.62,21.74,0,1.55
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,1.23,42.11,9.48,16.59,10.67,39.11,26.07,22.52,22.52,1.19,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,1.46,46.75,10.91,26.01,11.75,39.44,18.46,31.89,20.14,0,1.68
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,1.13,34.27,20.01,10.59,8.24,43.56,24.72,20.01,23.54,4.71,0
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,1.08,39.18,6.27,28.65,13.43,40.29,15.22,39.39,16.11,0.9,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,1.23,39.18,21.11,16.24,20.3,34.1,35.72,19.49,24.36,0.81,0.81
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,1.07,38.26,13.06,21.09,26.12,40.18,18.08,23.1,34.15,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,1.25,45.27,7.18,26.66,13.33,45.11,15.38,35.89,23.58,1.03,2.05
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,1.56,53.51,8.7,22.49,12.33,27.56,22.49,29.74,26.11,1.45,2.18
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,1.1,44.24,16.2,22.27,19.23,28.34,34.42,27.33,35.43,0,1.01
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,1.16,43.56,6.9,26.46,14.96,31.06,13.81,33.37,20.71,2.3,1.15
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,1.01,39.09,7.17,25.62,14.35,32.79,21.52,37.92,22.54,1.02,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,1.1,40.54,8.57,26.79,20.36,28.93,21.43,33.21,25.71,1.07,0
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,1.02,41.3,11.35,18.16,18.16,32.91,24.97,24.97,27.24,1.13,2.27
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,1.47,45.19,13.1,17.24,14.48,31.72,25.52,22.76,20,0.69,2.07
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,1.38,44.1,13.69,27.37,19.32,26.57,27.37,28.98,23.35,0.81,1.61
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,0.95,31.81,21.6,27.5,7.86,32.41,27.5,37.32,13.75,0,1.96
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,1,32.96,21.11,10.56,17.6,32.84,28.15,15.25,21.11,0,2.35
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,1.29,38.9,16.29,31.03,13.19,28.7,24.82,37.23,18.62,0.78,1.55
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,1.05,35.79,26.52,22.44,13.26,28.56,37.74,25.5,26.52,1.02,2.04
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,1.21,40.59,34.48,26.44,13.79,18.39,43.68,35.63,19.54,0,2.3
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,1.11,33.86,20.53,24.85,4.32,30.25,30.25,32.41,7.56,0,4.32
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,1.3,43.46,25.89,24.04,7.4,19.42,35.14,32.37,11.1,0,0.92
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,1.11,40.61,13.77,27.55,16.07,25.25,18.37,30.99,21.81,1.15,2.3
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,1.16,42.65,9.14,14.21,16.24,40.61,18.27,25.38,23.35,2.03,2.03
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,1.28,40.18,10.85,13.56,20.8,46.12,23.51,18.99,27.13,1.81,0.9
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,1.03,37.47,18.3,21.73,9.15,35.46,26.31,27.45,12.58,1.14,0
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,0.99,35.69,19.15,12.39,4.51,37.17,30.41,18.02,10.14,0,2.25
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,0.96,30.04,17.05,17.05,7.95,52.27,28.41,25,12.5,0,1.14
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,1.32,39.4,18.38,23.97,13.59,30.37,20.78,28.77,17.58,0.8,0
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,1.03,31.96,15,26.99,22.99,34.99,22.99,29.99,34.99,3,1
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,1.06,31.97,17.46,8.73,10.91,52.38,20.73,13.1,27.28,0,0
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,1.1,36.38,20.11,28.73,6.7,25.86,24.9,35.43,13.41,4.79,0.96
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,0.96,38.04,15.89,23.84,21.57,30.65,21.57,30.65,29.52,1.14,0
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,1.21,39.49,11.5,26.45,16.1,28.75,20.7,29.9,26.45,0,2.3
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,1.18,46.69,11.26,15.76,13.51,34.9,23.64,24.77,25.89,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,1.11,44.35,12.93,14,14,30.16,29.08,23.7,25.85,3.23,4.31
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,1.51,43.11,9.53,22.52,12.13,28.58,17.32,35.51,20.79,0,0.87
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,1.2,48.36,14.04,19.05,12.03,24.07,28.08,35.1,22.06,1,2.01
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,1.26,42.11,18.25,19.16,10.03,35.58,35.58,26.46,25.54,0.91,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,1.59,49.95,12.02,14.59,12.88,33.48,21.46,17.17,24.03,2.58,1.72
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,1.2,41.44,10.3,30.91,15.46,39.5,17.17,42.08,18.89,0.86,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,1.1,38.93,15.02,28.89,16.18,33.51,24.27,31.2,26.58,1.16,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,1.12,37.5,12.32,18.48,11.3,33.89,18.48,30.81,17.46,0,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,1,35.43,10,22.73,10.91,35.47,16.37,28.19,16.37,0,0
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,0.97,32.46,13,14.09,8.67,39.01,24.92,23.84,15.17,0,1.08
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,1.18,38.34,9.99,23.97,15.98,22.97,20.97,29.96,22.97,3,3
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,1.03,35.18,12.14,32,6.62,27.58,23.17,36.41,13.24,3.31,2.21
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,0.96,30.93,27.15,11.8,4.72,38.95,34.23,15.35,9.44,1.18,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,1.32,53.81,9.4,24.29,3.13,32.12,21.15,38.39,14.89,2.35,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,1.12,44.9,21.63,13.39,9.27,29.87,33.99,20.6,20.6,3.09,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,1.46,51.93,10.54,22.26,14.06,35.14,22.26,28.11,19.91,1.17,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,1.11,43.06,8.8,31.91,5.5,42.91,24.21,44.01,16.5,2.2,1.1
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,1.34,43.83,7.04,22.88,20.24,29.92,14.08,27.28,31.68,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,1.22,42.68,10.32,21.78,19.49,24.08,21.78,24.08,30.96,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,1.41,42.86,4.61,14.97,12.67,51.82,10.36,19.58,19.58,1.15,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,1.32,36,9.89,27.69,18.79,27.69,14.83,32.63,30.65,2.97,0.99
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,1.38,44.98,12.58,14.86,6.86,38.87,26.3,21.72,16.01,1.14,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,1.16,37.16,8.81,20.56,17.62,46.02,22.52,28.39,25.46,0.98,1.96
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,1.38,46.68,12.93,24.34,19.02,35.76,25.87,30.43,23.58,0,2.28
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,1.74,51.59,7.8,22.74,5.85,27.94,23.39,29.24,18.2,0.65,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,1.41,57.23,11.07,20.43,10.22,24.69,22.99,28.09,15.32,0,1.7
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,1.48,45.87,7.93,25.37,9.51,33.3,15.86,31.71,20.61,1.59,1.59
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,1.31,50.25,16.78,21.19,11.48,24.72,26.49,30.91,24.72,0.88,0.88
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,48,73.53,1.53,58.2,9.79,19.58,10.61,26.11,26.11,31.82,22.85,2.45,1.63
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,68,76.78,1.13,47.78,5.47,28.13,14.85,32.82,15.63,35.95,21.88,0,0
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,49,75.22,1.54,56.74,12.76,12.76,16.75,25.53,22.33,23.13,28.72,1.6,0.8
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,61,99.77,1.64,55.65,7.22,16.24,9.62,34.28,18.64,27.66,18.64,1.2,0.6
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,40,61.68,1.54,53.92,9.73,11.67,11.67,31.13,20.43,18.48,22.37,0.97,0.97
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,39,63.52,1.63,53.27,7.56,19.84,7.56,34.01,17.95,26.45,14.17,0,0.94
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,54,63.37,1.17,46.39,16.1,18.94,3.79,35.03,35.03,22.72,8.52,0,2.84
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,43,75.02,1.74,56.47,9.6,19.99,11.2,28.79,25.59,27.19,18.4,0.8,0.8
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,57,53.58,0.94,32.65,22.4,21.28,17.92,32.47,29.12,28,23.52,0,3.36
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,53,52.47,0.99,29.32,16.01,20.58,12.58,41.17,18.3,25.16,16.01,1.14,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,54,56.93,1.05,33.26,9.49,21.08,17.92,39,17.92,27.4,21.08,1.05,2.11
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,59,73.72,1.25,47.69,17.09,17.91,8.14,30.93,24.42,21.16,18.72,1.63,0.81
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,46,59.75,1.3,53.33,10.04,23.1,11.05,20.08,20.08,28.12,16.07,0,1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,54,76.45,1.42,46.53,14.13,15.7,7.85,38.46,28.25,22.76,18.84,2.35,2.35
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,46,63.55,1.38,49.04,18.88,16.99,8.5,34.93,28.32,20.77,20.77,0,1.89
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,55,52.85,0.96,33.26,17.03,21.57,17.03,39.74,21.57,28.38,19.3,0,0
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,56,72.7,1.3,44.87,17.33,23.11,6.6,44.57,26.41,30.54,12.38,0.83,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,46,66.78,1.45,41.82,12.58,20.66,14.38,49.42,15.27,31.45,27.85,1.8,1.8
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,54,70.72,1.31,46.74,5.94,27.15,13.57,36.48,17.82,41.57,20.36,0.85,1.7
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,45,58.47,1.3,43.76,14.37,16.42,21.55,36.94,25.65,16.42,35.92,1.03,3.08
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,52,52.42,1.01,38.55,6.87,27.47,19.46,43.49,17.17,29.76,28.62,1.14,1.14
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,55,50.55,0.92,38.45,14.24,30.86,8.31,26.11,23.74,39.17,14.24,0,0
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,55,54.98,1,37.16,18.55,22.92,17.46,30.56,24.01,28.37,24.01,0,0
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,44,51.58,1.17,44.95,15.12,32.57,17.45,20.94,24.43,33.73,27.92,1.16,1.16
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,59,75.08,1.27,46.04,15.98,26.37,13.59,27.97,22.38,33.56,20.78,0.8,0
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,56,58.83,1.05,40.41,18.36,22.44,19.38,34.68,26.52,25.5,28.56,2.04,2.04
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,59,57.18,0.97,35.06,9.44,30.43,18.89,30.43,9.44,35.68,23.08,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,57,75.48,1.32,45.04,23.05,12.72,11.92,36.57,35.77,16.69,17.49,0,3.97
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,41,51.77,1.26,42.17,12.75,16.23,19.7,42.88,25.5,20.86,26.66,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,47,56.42,1.2,46.52,11.7,26.59,12.76,29.78,18.08,30.84,25.52,3.19,1.06
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,45,56.15,1.25,46.73,9.62,21.37,10.69,27.78,21.37,25.65,19.23,0,2.14
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,53,76.95,1.45,55.45,12.48,28.07,9.36,26.51,17.15,33.53,17.93,0,1.56
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,65,101.35,1.56,53.91,15.39,22.5,11.84,24.27,23.68,27.82,23.09,1.18,1.78
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,54,107.58,1.99,56.66,15.06,21.19,7.81,26.21,26.21,27.89,18.96,1.67,1.12
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,45,52.3,1.16,36.42,19.5,10.33,9.18,42.45,27.53,14.91,12.62,0,1.15
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,52,54.15,1.04,36.59,15.51,16.62,6.65,29.92,24.38,19.94,12.19,1.11,0
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,60,69.37,1.16,37.89,16.43,22.49,6.05,33.73,19.03,30.27,15.57,0.86,0.86
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,47,58.28,1.24,40.98,24.71,20.59,3.09,28.83,35,29.86,12.35,1.03,4.12
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,52,62.65,1.2,44.21,18.2,18.2,8.62,32.56,29.69,24.9,16.28,0,1.92
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,49,52.08,1.06,36.59,20.74,20.74,9.22,38.02,24.19,27.65,16.13,1.15,2.3
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,62,69.65,1.12,40.71,6.89,29.29,11.2,34.46,13.78,37.9,14.64,1.72,0
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,59,83.95,1.42,46.01,10.01,21.44,18.58,36.45,16.44,26.44,25.01,0,0
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,53,62.37,1.18,42.52,13.47,17.32,19.24,36.56,24.05,21.16,29.82,2.89,0
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,59,72.27,1.22,38.96,6.64,24.08,16.6,44,20.76,28.23,19.1,1.66,1.66
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,34,57.55,1.69,46.83,9.38,19.81,14.6,28.15,23.98,26.06,20.85,0,4.17
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,47,57.62,1.23,44.73,11.45,28.12,17.7,30.2,19.78,35.4,23.95,0,1.04
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,65,113.03,1.74,55.38,10.09,23.89,7.43,26.01,20.7,35.03,12.74,0,1.59
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,55,72.63,1.32,47.95,7.43,20.65,14.87,40.48,22.3,30.57,20.65,0,0
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,47,60.95,1.3,54.02,7.88,17.72,13.78,28.55,20.67,27.56,19.69,0,1.97
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","13-14","ANA","D","L",1980-06-04,33,48,55.55,1.16,47,9.72,19.44,14.04,38.88,19.44,25.92,20.52,1.08,0
"Frans Nielsen","FRANS.NIELSEN","09-10","NYI","C","L",1984-04-24,25,43,53.12,1.24,35.46,19.2,36.14,21.46,16.94,22.59,38.4,28.24,1.13,0
"Frans Nielsen","FRANS.NIELSEN","13-14","NYI","C","L",1984-04-24,29,49,51.8,1.06,32,10.42,31.27,15.06,32.43,18.53,35.91,24.32,0,3.47
"Greg Zanon","GREG.ZANON","09-10","MIN","D","L",1980-06-05,29,52,70.5,1.36,43.9,11.91,20.43,21.28,47.66,14.47,23.83,28.09,0.85,0
"Greg Zanon","GREG.ZANON","10-11","MIN","D","L",1980-06-05,30,49,51.88,1.06,36.42,6.94,20.82,17.35,45.1,15.03,26.6,24.29,0,1.16
"Hampus Lindholm","HAMPUS.LINDHOLM","13-14","ANA","D","L",1994-01-20,19,52,63.37,1.22,47.25,14.2,20.83,14.2,31.25,21.78,26.51,19.88,1.89,0.95
"Hampus Lindholm","HAMPUS.LINDHOLM","14-15","ANA","D","L",1994-01-20,20,50,63.4,1.27,43.97,10.41,21.77,9.46,33.12,15.14,29.34,19.87,3.79,0.95
"Henrik Sedin","HENRIK.SEDIN","07-08","VAN","C","L",1980-09-26,26,60,79.57,1.33,40.02,16.59,31.67,15.84,21.11,24.13,37.7,22.62,0.75,1.51
"Henrik Sedin","HENRIK.SEDIN","08-09","VAN","C","L",1980-09-26,27,56,60.23,1.08,36.64,27.89,20.92,17.93,23.91,36.86,24.9,27.89,1,1.99
"Henrik Sedin","HENRIK.SEDIN","09-10","VAN","C","L",1980-09-26,28,52,64.97,1.25,42.73,28.63,26.78,13.85,21.24,36.94,34.17,21.24,0,1.85
"Henrik Sedin","HENRIK.SEDIN","11-12","VAN","C","L",1980-09-26,30,59,70.13,1.19,36.43,29.09,23.1,4.28,32.51,38.5,29.94,9.41,0,3.42
"Henrik Sedin","HENRIK.SEDIN","13-14","VAN","C","L",1980-09-26,32,49,68.07,1.39,43.42,23.8,22.92,7.05,21.15,31.73,30.85,13.22,0,0.88
"Henrik Sedin","HENRIK.SEDIN","14-15","VAN","C","L",1980-09-26,33,47,54.02,1.15,41.97,14.44,27.77,15.55,24.44,19.99,32.21,23.32,2.22,3.33
"Henrik Tallinder","HENRIK.TALLINDER","07-08","BUF","D","L",1979-01-10,28,48,70.77,1.47,45.75,7.63,29.67,14.41,28.83,16.11,41.54,22.04,0,0.85
"Henrik Tallinder","HENRIK.TALLINDER","08-09","BUF","D","L",1979-01-10,29,53,56.43,1.06,36.13,10.63,21.27,19.14,39.34,21.27,28.71,20.2,0,0
"Henrik Tallinder","HENRIK.TALLINDER","09-10","BUF","D","L",1979-01-10,30,57,73.83,1.3,43.28,9.75,23.57,14.63,35.76,24.38,27.63,17.88,1.63,0.81
"Henrik Zetterberg","HENRIK.ZETTERBERG","07-08","DET","L","L",1980-10-09,26,57,57.83,1.01,39.86,16.6,32.16,10.38,33.2,23.86,39.43,15.56,1.04,1.04
"Henrik Zetterberg","HENRIK.ZETTERBERG","09-10","DET","L","L",1980-10-09,28,48,55.65,1.16,37.02,17.25,16.17,7.55,44.2,26.95,20.49,15.09,1.08,1.08
"Henrik Zetterberg","HENRIK.ZETTERBERG","14-15","DET","L","L",1980-10-09,33,50,55.63,1.11,35.4,22.65,18.34,8.63,43.14,23.73,19.41,22.65,2.16,0
"Ian White","IAN.WHITE","08-09","TOR","D","R",1984-06-04,24,48,63.97,1.33,45.03,8.44,15.94,18.76,33.77,20.63,18.76,24.39,0,2.81
"Ian White","IAN.WHITE","11-12","DET","D","R",1984-06-04,27,47,59.47,1.27,45.03,15.13,14.12,22.2,34.3,22.2,19.17,32.29,2.02,0
"Ilya Kovalchuk","ILYA.KOVALCHUK","07-08","ATL","L","R",1983-04-15,24,53,67.2,1.27,46.7,9.82,23.21,6.25,36.61,14.29,26.79,19.64,0.89,0.89
"Ilya Kovalchuk","ILYA.KOVALCHUK","08-09","ATL","L","R",1983-04-15,25,52,69.27,1.33,45.99,27.72,16.46,6.06,19.92,35.51,20.79,20.79,3.46,0.87
"Ilya Kovalchuk","ILYA.KOVALCHUK","11-12","N.J","L","R",1983-04-15,28,44,61.78,1.4,47.54,16.51,16.51,3.88,33.02,25.25,21.37,8.74,0,0.97
"Jack Johnson","JACK.JOHNSON","09-10","L.A","D","L",1987-01-13,22,52,87.32,1.68,50.78,13.06,15.8,6.87,25.42,26.8,21.99,13.74,0.69,1.37
"Jack Johnson","JACK.JOHNSON","10-11","L.A","D","L",1987-01-13,23,52,70.57,1.36,53.15,16.15,17.85,8.5,31.46,24.66,22.96,16.15,0.85,2.55
"Jack Johnson","JACK.JOHNSON","11-12","L.A","D","L",1987-01-13,24,42,51.58,1.23,38.33,8.14,15.12,11.63,44.2,16.29,20.94,20.94,1.16,0
"Jack Johnson","JACK.JOHNSON","12-13","CBJ","D","L",1987-01-13,25,30,54.42,1.81,50.5,8.82,14.33,9.92,25.36,17.64,23.15,18.74,2.21,3.31
"Jack Johnson","JACK.JOHNSON","13-14","CBJ","D","L",1987-01-13,26,53,60.1,1.13,44.64,10.98,17.97,10.98,27.95,27.95,21.96,21.96,1,0
"Jack Johnson","JACK.JOHNSON","14-15","CBJ","D","L",1987-01-13,27,42,60.95,1.45,47.27,9.84,23.63,14.77,20.67,19.69,30.52,26.58,0.98,1.97
"Jacob Trouba","JACOB.TROUBA","14-15","WPG","D","R",1994-02-26,20,44,52.95,1.2,41.84,10.2,18.13,10.2,37.39,23.8,24.93,23.8,2.27,1.13
"Jake Gardiner","JAKE.GARDINER","11-12","TOR","D","L",1990-07-04,21,45,54.7,1.22,45.4,18.65,10.97,15.36,40.59,27.42,16.45,23.03,0,1.1
"Jake Gardiner","JAKE.GARDINER","13-14","TOR","D","L",1990-07-04,23,51,68.97,1.35,46.39,15.66,10.44,12.18,42.63,22.62,16.53,26.1,1.74,0
"Jake Gardiner","JAKE.GARDINER","14-15","TOR","D","L",1990-07-04,24,46,72.15,1.57,50.53,19.96,9.15,12.47,23.28,34.93,14.97,17.46,0.83,1.66
"Jake Muzzin","JAKE.MUZZIN","13-14","L.A","D","L",1989-02-21,24,51,51.43,1.01,37.02,18.67,19.83,14,36.17,26.83,28,18.67,0,1.17
