"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Brandon Pirri","BRANDON.PIRRI","14-15","FLA","C","L",1991-04-10,23,49,624.72,59.04,52.42,51.35,51.95,54.53,1.92,1.33,31.11,28.24,43.47,41.18,56.07,51.87,2.22,1.85,0.59,2.87,2.29,4.2,0.37,6.18,95.28
"Brandon Pirri","BRANDON.PIRRI","15-16","ANA","C","L",1991-04-10,24,9,97.73,51.86,50.38,51.75,50.09,51.91,2.57,2.38,26.09,25.7,41.11,38.32,55.41,55.2,2.08,1.93,0.18,0.39,2.79,0.21,0.15,9.84,90.73
"Brandon Pirri","BRANDON.PIRRI","15-16","FLA","C","L",1991-04-10,24,52,641.77,46.28,47.48,47.04,47.66,41.86,1.78,2.06,27.1,29.97,36.5,41.09,48.04,52.76,1.82,2.53,-0.29,-2.87,-4.59,-4.73,-0.71,6.56,93.12
"Brandon Pirri","BRANDON.PIRRI","16-17","NYR","C","L",1991-04-10,25,60,574.17,43.6,46.5,47.73,48.14,44.81,2.27,2.94,26.99,31.06,38.53,42.2,51.48,55.47,2.17,2.67,-0.67,-4.07,-3.67,-3.99,-0.5,8.43,90.52
"Brandon Pirri","BRANDON.PIRRI","18-19","VGK","C","L",1991-04-10,27,31,377.58,71.5,56.18,58.19,56.25,61.07,3.27,1.3,36.35,28.35,50.3,36.14,67.94,52.85,3.05,1.94,1.97,8,14.16,15.1,1.1,9.01,95.4
"Brandon Pirri","BRANDON.PIRRI","19-20","VGK","C","L",1991-04-10,28,16,172.4,26.75,42.58,45.83,46.78,56.41,0.74,2.04,22.16,29.88,35.61,42.09,49.63,56.46,2.33,1.8,-1.29,-7.72,-6.48,-6.82,0.53,3.36,93.17
"Brandon Prust","BRANDON.PRUST","08-09","ARI","C/R","L",1984-03-16,24,11,106.98,28,43.4,41.36,40.46,45.01,1.1,2.83,24.23,31.6,32.47,46.03,43.09,63.4,2.15,2.62,-1.73,-7.37,-13.56,-20.31,-0.48,4.54,91.06
"Brandon Prust","BRANDON.PRUST","08-09","CGY","C/R","L",1984-03-16,24,25,155.75,33.66,60.29,61.81,63.82,67.21,1.18,2.33,29.96,19.73,42.04,25.98,57.63,32.66,2.84,1.39,-1.15,10.23,16.06,24.96,1.46,3.95,88.19
"Brandon Prust","BRANDON.PRUST","09-10","CGY","L/R","L",1984-03-16,25,43,277.08,66.74,55.68,56.34,55.19,59.44,2.61,1.3,29.19,23.23,44.76,34.69,58.01,47.1,2.17,1.48,1.31,5.95,10.07,10.91,0.69,8.95,94.4
"Brandon Prust","BRANDON.PRUST","09-10","NYR","L/R","L",1984-03-16,25,26,230.52,62.04,54.52,54.86,55.2,54.88,2.94,1.8,31.26,26.08,44.12,36.31,59.34,48.16,2.84,2.33,1.14,5.18,7.81,11.18,0.5,9.42,93.09
"Brandon Prust","BRANDON.PRUST","10-11","NYR","L","L",1984-03-16,26,82,959.87,45.88,48.83,49.71,48.04,51.73,1.81,2.13,28.6,29.98,39.95,40.42,52.63,56.91,2.73,2.54,-0.33,-1.38,-0.47,-4.29,0.18,6.32,92.88
"Brandon Prust","BRANDON.PRUST","11-12","NYR","L","L",1984-03-16,27,82,830.47,49.08,46.32,46.24,44.91,44.99,1.89,1.96,23.15,26.82,31.75,36.92,43.17,52.94,2.05,2.5,-0.07,-3.68,-5.17,-9.78,-0.46,8.16,92.7
"Brandon Prust","BRANDON.PRUST","12-13","MTL","L","L",1984-03-16,28,38,424.9,64.82,51.15,52.62,51.8,57.97,3.11,1.69,28.9,27.6,40.08,36.09,55.02,51.19,2.43,1.76,1.42,1.3,3.98,3.82,0.67,10.77,93.88
"Brandon Prust","BRANDON.PRUST","13-14","MTL","L","L",1984-03-16,29,52,559.82,45.83,44.95,44.74,42.67,43.69,1.81,2.14,24.79,30.35,33.42,41.27,45.75,61.47,1.76,2.27,-0.33,-5.57,-7.85,-15.72,-0.51,7.3,92.96
"Brandon Prust","BRANDON.PRUST","14-15","MTL","L","L",1984-03-16,30,82,894.98,55.67,48.17,47.93,45.72,49.46,1.58,1.26,24.76,26.64,34.45,37.44,45.97,54.58,1.93,1.97,0.32,-1.88,-2.98,-8.61,-0.04,6.38,95.27
"Brandon Prust","BRANDON.PRUST","15-16","VAN","L","L",1984-03-16,31,35,417.57,39.37,42.26,42.95,43.72,39.57,1.14,1.76,22.95,31.36,33.24,44.15,45.57,58.66,1.74,2.65,-0.62,-8.41,-10.91,-13.09,-0.92,4.97,94.4
"Brandon Saad","BRANDON.SAAD","12-13","CHI","L","L",1992-10-27,19,46,635.37,68.34,59.16,59.15,58.19,61.27,3.13,1.45,35.27,24.35,46.52,32.13,60.7,43.61,2.79,1.76,1.68,10.92,14.39,17.09,1.03,8.87,94.05
"Brandon Saad","BRANDON.SAAD","13-14","CHI","L","L",1992-10-27,20,78,1053.82,59.01,57.88,57.75,58.15,58.17,3.31,2.3,34.39,25.02,46.34,33.91,63.04,45.38,2.85,2.05,1.01,9.37,12.43,17.67,0.8,9.62,90.82
"Brandon Saad","BRANDON.SAAD","14-15","CHI","L","L",1992-10-27,21,82,1133.12,56.01,51.64,52.89,53.55,54.4,2.57,2.02,33.2,31.1,44.02,39.21,60.33,52.32,2.73,2.29,0.55,2.1,4.81,8.01,0.44,7.75,93.5
"Brandon Saad","BRANDON.SAAD","15-16","CBJ","L","L",1992-10-27,22,78,1097.48,53.98,50.31,49.52,49.42,52.02,2.78,2.37,30.18,29.8,41.45,42.26,56.41,57.74,2.83,2.61,0.41,0.38,-0.81,-1.33,0.22,9.22,92.04
"Brandon Saad","BRANDON.SAAD","16-17","CBJ","L","L",1992-10-27,23,82,1198.52,63.96,57.36,56.01,55.52,56,2.98,1.68,34.58,25.71,46.29,36.35,60.66,48.6,2.71,2.13,1.3,8.88,9.94,12.06,0.58,8.63,93.46
"Brandon Saad","BRANDON.SAAD","17-18","CHI","L","L",1992-10-27,24,82,1087.15,45.14,52.22,52.62,55.26,51.21,2.55,3.1,36.07,33,49.11,44.22,71.25,57.7,2.93,2.8,-0.55,3.07,4.89,13.56,0.14,7.08,90.59
"Brandon Saad","BRANDON.SAAD","18-19","CHI","L","L",1992-10-27,25,80,1127.32,47.08,50.76,50.88,52.49,46.86,2.66,2.99,34.47,33.44,45.5,43.92,62.58,56.65,2.59,2.93,-0.33,1.03,1.58,5.93,-0.35,7.72,91.05
"Brandon Saad","BRANDON.SAAD","19-20","CHI","L","L",1992-10-27,26,58,776.35,52.69,49.48,50.21,50.38,50.98,2.82,2.54,35.15,35.89,45.65,45.28,61.08,60.15,3.03,2.91,0.29,-0.74,0.37,0.93,0.12,8.04,92.93
"Brandon Segal","BRANDON.SEGAL","09-10","DAL","R","R",1983-07-12,26,19,211.65,57.6,46.12,47.44,45.98,45.15,3.14,2.31,28.9,33.76,39.19,43.41,50.89,59.79,2.09,2.53,0.83,-4.86,-4.22,-8.9,-0.45,10.86,93.16
"Brandon Segal","BRANDON.SEGAL","09-10","L.A","R","R",1983-07-12,26,25,166.9,45.63,49.41,50.07,52.16,45.51,1.84,2.19,26.15,26.77,37.83,37.72,51.32,47.07,1.75,2.09,-0.35,-0.62,0.11,4.25,-0.35,7.04,91.81
"Brandon Segal","BRANDON.SEGAL","10-11","DAL","R","R",1983-07-12,27,46,365.42,51.78,45.22,47.12,47.1,46.78,2.27,2.11,22.76,27.57,34.07,38.24,45.63,51.24,1.82,2.07,0.16,-4.81,-4.17,-5.61,-0.25,9.97,92.34
"Brandon Segal","BRANDON.SEGAL","11-12","T.B","R","R",1983-07-12,28,10,65.28,0,50.06,50.76,44.92,50.42,0,1.84,20.65,20.61,36.31,35.21,43.24,53.03,1.67,1.65,-1.84,0.05,1.09,-9.79,0.03,0,91.08
"Brandon Sutter","BRANDON.SUTTER","08-09","CAR","C","R",1989-02-14,19,50,330.55,47.61,50.58,49.98,46.62,51.31,1.81,1.99,29.76,29.08,42.59,42.63,53.71,61.5,2.2,2.09,-0.18,0.68,-0.04,-7.79,0.11,6.09,93.15
"Brandon Sutter","BRANDON.SUTTER","09-10","CAR","C","R",1989-02-14,20,72,915.97,51.21,44.92,44.73,45.3,44.35,2.29,2.19,26.92,33.01,37.99,46.95,51.53,62.21,2.33,2.93,0.11,-6.09,-8.96,-10.69,-0.59,8.52,93.38
"Brandon Sutter","BRANDON.SUTTER","10-11","CAR","C","R",1989-02-14,21,81,1094.63,55.92,45.7,44.73,45.37,45.97,2.26,1.78,27.07,32.16,37.92,46.85,50.92,61.32,2.18,2.56,0.48,-5.09,-8.93,-10.4,-0.38,8.34,94.46
"Brandon Sutter","BRANDON.SUTTER","11-12","CAR","C","R",1989-02-14,22,82,1176.62,48.18,47.83,46.95,46.89,46.07,1.68,1.81,27.86,30.39,38.79,43.83,52.49,59.45,2.2,2.58,-0.13,-2.52,-5.04,-6.95,-0.38,6.05,94.04
"Brandon Sutter","BRANDON.SUTTER","12-13","PIT","C","R",1989-02-14,23,48,629.62,51.4,45.75,44.49,43.81,45.7,2.11,1.99,26.8,31.78,35.7,44.54,47.47,60.89,1.87,2.22,0.11,-4.98,-8.84,-13.42,-0.35,7.86,93.74
"Brandon Sutter","BRANDON.SUTTER","13-14","PIT","C","R",1989-02-14,24,81,991.22,40.55,48.84,45.5,44.11,44.13,1.33,1.95,24.63,25.8,32.62,39.07,43.15,54.67,1.56,1.98,-0.62,-1.17,-6.45,-11.53,-0.42,5.41,92.43
"Brandon Sutter","BRANDON.SUTTER","14-15","PIT","C","R",1989-02-14,25,80,1060.75,53.12,51.81,51.66,50.7,50.72,1.82,1.6,28.87,26.86,39.36,36.84,51.97,50.54,2.06,2,0.21,2.02,2.53,1.43,0.06,6.29,94.03
"Brandon Sutter","BRANDON.SUTTER","15-16","VAN","C","R",1989-02-14,26,20,263.48,63.06,50.07,52.92,50.56,51.8,2.33,1.36,26.48,26.4,38.76,34.49,49.06,47.98,2.04,1.89,0.96,0.08,4.27,1.08,0.14,8.78,94.84
"Brandon Sutter","BRANDON.SUTTER","16-17","VAN","C","R",1989-02-14,27,81,1124.17,43.09,43.96,43.58,44.64,44.63,1.87,2.48,25.2,32.12,34.23,44.33,46.41,57.54,2.01,2.5,-0.6,-6.92,-10.09,-11.13,-0.48,7.44,92.29
"Brandon Sutter","BRANDON.SUTTER","17-18","VAN","C","R",1989-02-14,28,61,836.22,53.48,43.96,44.31,43.12,42.79,1.98,1.72,24.89,31.73,34.97,43.95,45.41,59.9,1.69,2.26,0.26,-6.84,-8.98,-14.49,-0.57,7.97,94.56
"Brandon Sutter","BRANDON.SUTTER","18-19","VAN","C","R",1989-02-14,29,26,340.1,27.83,39.79,41.52,40.86,36.77,1.42,3.67,23.99,36.31,34.46,48.53,46.36,67.09,1.64,2.82,-2.26,-12.31,-14.07,-20.73,-1.18,5.9,89.88
"Brandon Sutter","BRANDON.SUTTER","19-20","VAN","C","R",1989-02-14,30,44,505.28,49.97,46.82,46.94,45.43,46.64,2.37,2.37,29.12,33.08,40.19,45.43,51.58,61.97,2.06,2.35,0,-3.96,-5.24,-10.39,-0.3,8.14,92.82
"Brandon Tanev","BRANDON.TANEV","16-17","WPG","L","L",1991-12-31,24,51,454.87,35.34,42.53,42.54,42.83,43.2,0.95,1.73,20.46,27.64,28.24,38.15,40.14,53.59,1.48,1.95,-0.78,-7.19,-9.91,-13.45,-0.47,4.62,93.74
"Brandon Tanev","BRANDON.TANEV","17-18","WPG","L","L",1991-12-31,25,61,642.5,61.94,53.27,52.85,52.14,53.96,2.37,1.46,27.96,24.53,39.19,34.96,53.77,49.35,2.17,1.85,0.91,3.43,4.23,4.42,0.32,8.47,94.06
"Brandon Tanev","BRANDON.TANEV","18-19","WPG","L","L",1991-12-31,26,80,943.95,51.7,49.91,49.42,49.4,49.22,1.89,1.76,29.01,29.12,40.18,41.13,54.44,55.77,2.13,2.2,0.12,-0.11,-0.94,-1.33,-0.07,6.51,93.94
"Brandon Tanev","BRANDON.TANEV","19-20","PIT","L","L",1991-12-31,27,68,833.08,45.13,49.68,49.75,50.26,48.7,1.66,2.02,26.53,26.88,35.57,35.93,48.33,47.83,1.74,1.84,-0.36,-0.35,-0.36,0.51,-0.09,6.27,92.48
"Brandon Yip","BRANDON.YIP","09-10","COL","R","R",1985-04-25,24,32,403.93,54.73,43.03,42.03,43.39,46.82,2.36,1.96,24.94,33.01,33.49,46.21,45.75,59.7,1.97,2.23,0.41,-8.07,-12.71,-13.94,-0.27,9.48,94.07
"Brandon Yip","BRANDON.YIP","10-11","COL","R","R",1985-04-25,25,71,803.1,36.66,44.21,42.99,41.73,42.15,1.86,3.22,26.82,33.84,35.05,46.48,44.75,62.49,1.86,2.55,-1.35,-7.03,-11.43,-17.73,-0.69,6.94,90.5
"Brandon Yip","BRANDON.YIP","11-12","COL","R","R",1985-04-25,26,10,94.43,68.14,47.37,48.16,48.03,53.59,1.28,0.6,25.64,28.5,35.65,38.38,45.28,48.99,2.08,1.8,0.68,-2.85,-2.73,-3.71,0.28,4.98,97.9
"Brandon Yip","BRANDON.YIP","11-12","NSH","R","R",1985-04-25,26,25,259.1,52.95,43.15,43.23,42.19,45.74,2.12,1.88,25.51,33.61,33.82,44.42,45.2,61.94,1.85,2.2,0.24,-8.1,-10.59,-16.74,-0.35,8.31,94.4
"Brandon Yip","BRANDON.YIP","12-13","NSH","R","R",1985-04-25,27,34,381.63,46.27,41.66,41.32,40.66,43.58,1.61,1.87,20.79,29.12,28.99,41.17,39.32,57.38,1.41,1.82,-0.26,-8.33,-12.17,-18.06,-0.42,7.74,93.59
"Branislav Mezei","BRANISLAV.MEZEI","07-08","FLA","D","L",1980-10-08,26,57,723.98,37.33,46.78,45.52,46.35,46.26,1.49,2.51,29.51,33.57,39.31,47.04,50.92,58.94,2.01,2.33,-1.01,-4.07,-7.73,-8.02,-0.32,5.06,92.54
"Branko Radivojevic","BRANKO.RADIVOJEVIC","07-08","MIN","R","R",1980-11-24,26,72,923.08,38.55,47.33,48.71,50.34,43.31,1.51,2.41,23.9,26.6,34.66,36.5,47.24,46.6,1.36,1.78,-0.9,-2.7,-1.84,0.64,-0.42,6.31,90.96
"Brayden McNabb","BRAYDEN.MCNABB","11-12","BUF","D","L",1991-01-21,20,25,396.18,52.59,46.73,46.84,48.47,51.57,2.22,2,25.85,29.47,36.39,41.31,48.9,51.99,2.17,2.04,0.22,-3.62,-4.92,-3.09,0.13,8.57,93.22
"Brayden McNabb","BRAYDEN.MCNABB","13-14","BUF","D","L",1991-01-21,22,12,169.27,55.4,42.05,43.79,44.11,46.22,1.38,1.11,25.12,34.62,34.96,44.88,49.08,62.19,1.84,2.14,0.27,-9.5,-9.91,-13.1,-0.3,5.5,96.78
"Brayden McNabb","BRAYDEN.MCNABB","14-15","L.A","D","L",1991-01-21,23,71,994.15,61.43,56.92,56.15,57.41,55.25,2.36,1.48,31.51,23.85,44.99,35.14,60.27,44.72,2.41,1.95,0.88,7.66,9.85,15.55,0.46,7.5,93.78
"Brayden McNabb","BRAYDEN.MCNABB","15-16","L.A","D","L",1991-01-21,24,81,1352.43,56.18,57.12,59.09,59.17,55.7,2.11,1.64,33,24.78,48.51,33.58,63.74,43.98,2.59,2.06,0.46,8.22,14.93,19.76,0.53,6.39,93.36
"Brayden McNabb","BRAYDEN.MCNABB","16-17","L.A","D","L",1991-01-21,25,49,705.68,51.37,58.33,59.4,59.15,57.06,1.63,1.54,32.11,22.94,47.43,32.41,65.6,45.31,2.53,1.91,0.09,9.17,15.01,20.29,0.63,5.07,93.28
"Brayden McNabb","BRAYDEN.MCNABB","17-18","VGK","D","L",1991-01-21,26,76,1296.95,57.41,53.43,53.25,52.72,51.78,2.96,2.2,32.11,27.99,44.35,38.94,60.67,54.4,2.5,2.33,0.77,4.12,5.42,6.27,0.17,9.23,92.15
"Brayden McNabb","BRAYDEN.MCNABB","18-19","VGK","D","L",1991-01-21,27,81,1318.73,51.73,53.92,53.55,53.11,53.92,2.77,2.59,33.14,28.33,45.22,39.22,60.64,53.54,2.85,2.44,0.19,4.82,6,7.1,0.41,8.36,90.87
"Brayden McNabb","BRAYDEN.MCNABB","19-20","VGK","D","L",1991-01-21,28,71,1170,47.73,52.35,53.47,53.15,54.34,2.51,2.75,32.84,29.89,45.55,39.64,60.18,53.06,2.83,2.38,-0.24,2.95,5.9,7.12,0.45,7.64,90.81
"Brayden Point","BRAYDEN.POINT","16-17","T.B","C","R",1996-03-13,20,68,959.02,54.89,49.63,50.77,52.26,52.03,2.63,2.16,29.37,29.82,42.4,41.11,57.67,52.69,2.28,2.1,0.47,-0.44,1.29,4.98,0.18,8.94,92.76
"Brayden Point","BRAYDEN.POINT","17-18","T.B","C","R",1996-03-13,21,82,1212.13,58.56,51.22,52.69,52.85,55.86,3.22,2.28,32.96,31.39,46.32,41.59,61.72,55.06,2.67,2.11,0.94,1.57,4.73,6.67,0.56,9.76,92.75
"Brayden Point","BRAYDEN.POINT","18-19","T.B","C","R",1996-03-13,22,79,1187.17,62.29,52.3,52.66,52.92,53.39,3.81,2.31,35.81,32.66,47.46,42.66,62.56,55.65,3.04,2.65,1.51,3.15,4.8,6.91,0.39,10.65,92.93
"Brayden Point","BRAYDEN.POINT","19-20","T.B","C","R",1996-03-13,23,66,981.67,64.45,53.89,54.59,54.99,55.75,4.32,2.38,34.26,29.31,47.52,39.52,63.34,51.84,2.83,2.25,1.94,4.95,8,11.49,0.58,12.61,91.87
"Brayden Schenn","BRAYDEN.SCHENN","10-11","L.A","C","L",1991-08-22,19,8,76.23,50.57,37.55,34.85,34.49,45.52,2.42,2.37,20.57,34.21,26.17,48.92,33.3,63.26,2.04,2.44,0.06,-13.64,-22.75,-29.96,-0.4,11.79,93.07
"Brayden Schenn","BRAYDEN.SCHENN","11-12","PHI","C","L",1991-08-22,20,54,658.15,44.22,50.27,49.7,49.86,50.54,1.98,2.49,31.58,31.24,43.37,43.89,58.04,58.37,2.71,2.65,-0.52,0.34,-0.53,-0.33,0.06,6.26,92.02
"Brayden Schenn","BRAYDEN.SCHENN","12-13","PHI","C","L",1991-08-22,21,47,603.97,46.15,48.55,47.39,47.73,50.88,2.48,2.89,28.1,29.79,38.8,43.08,54.97,60.19,2.45,2.37,-0.41,-1.68,-4.27,-5.22,0.08,8.82,90.29
"Brayden Schenn","BRAYDEN.SCHENN","13-14","PHI","C","L",1991-08-22,22,82,1081.22,50.66,45.8,47.52,47.87,53.4,2.33,2.27,28.21,33.39,40.05,44.24,54.56,59.43,2.4,2.1,0.06,-5.18,-4.19,-4.87,0.31,8.27,93.19
"Brayden Schenn","BRAYDEN.SCHENN","14-15","PHI","C","L",1991-08-22,23,82,1116.15,50.6,47.67,47.72,48.93,48.34,1.81,1.77,27.27,29.93,39.05,42.79,55.22,57.65,2.14,2.29,0.04,-2.66,-3.74,-2.43,-0.15,6.63,94.1
"Brayden Schenn","BRAYDEN.SCHENN","15-16","PHI","C","L",1991-08-22,24,80,1042.47,58.78,48.69,49.12,49.89,47.38,2.52,1.77,31.41,33.1,42.47,44,58.8,59.06,2.3,2.55,0.75,-1.69,-1.53,-0.25,-0.25,8.04,94.65
"Brayden Schenn","BRAYDEN.SCHENN","16-17","PHI","C","L",1991-08-22,25,79,1085.38,46.52,48.46,48.45,47.99,50.1,2.08,2.39,29.17,31.03,40.91,43.53,56.44,61.16,2.38,2.37,-0.31,-1.86,-2.62,-4.72,0.01,7.14,92.28
"Brayden Schenn","BRAYDEN.SCHENN","17-18","STL","C","L",1991-08-22,26,82,1261.37,58.4,54.57,55.18,54.63,55.17,3.06,2.18,34.4,28.64,47.9,38.91,64.46,53.53,2.74,2.23,0.88,5.76,8.99,10.93,0.51,8.88,92.4
"Brayden Schenn","BRAYDEN.SCHENN","18-19","STL","C","L",1991-08-22,27,72,1083.62,56.64,56.62,55.06,53.76,57.08,3.18,2.44,36.59,28.04,48.69,39.73,63.27,54.41,3.24,2.44,0.75,8.56,8.95,8.85,0.8,8.69,91.31
"Brayden Schenn","BRAYDEN.SCHENN","19-20","STL","C","L",1991-08-22,28,71,1054,58.75,52.41,51.18,51,49.13,2.56,1.8,29.82,27.08,39.17,37.35,51.01,49.01,2.14,2.22,0.76,2.74,1.81,2,-0.08,8.59,93.36
"Braydon Coburn","BRAYDON.COBURN","07-08","PHI","D","L",1985-02-27,22,78,1281.97,58.2,50.09,50.27,50.52,52.37,2.86,2.05,30.53,30.42,41.64,41.19,53.49,52.4,2.52,2.29,0.81,0.11,0.44,1.09,0.23,9.36,93.26
"Braydon Coburn","BRAYDON.COBURN","08-09","PHI","D","L",1985-02-27,23,80,1428.32,47.87,51.75,51.6,51.2,50.4,2.29,2.49,32.49,30.28,44.32,41.58,57.76,55.04,2.56,2.52,-0.2,2.2,2.75,2.72,0.04,7.04,91.77
"Braydon Coburn","BRAYDON.COBURN","09-10","PHI","D","L",1985-02-27,24,81,1351.35,50.16,52.96,53.81,53.6,54.12,2.46,2.44,32.29,28.67,45.79,39.31,61.03,52.83,2.89,2.45,0.02,3.61,6.48,8.2,0.44,7.62,91.48
"Braydon Coburn","BRAYDON.COBURN","10-11","PHI","D","L",1985-02-27,25,82,1472.53,51.98,52.28,51.2,50.61,50.3,2.67,2.47,31.53,28.78,42.99,40.98,56.81,55.44,2.53,2.5,0.2,2.75,2.01,1.37,0.03,8.47,91.43
"Braydon Coburn","BRAYDON.COBURN","11-12","PHI","D","L",1985-02-27,26,81,1465.27,50.83,51.48,50.81,50.63,50.47,2.53,2.45,29.81,28.1,41.93,40.6,56.24,54.84,2.46,2.41,0.08,1.71,1.33,1.4,0.05,8.5,91.28
"Braydon Coburn","BRAYDON.COBURN","12-13","PHI","D","L",1985-02-27,27,33,606.93,41.61,49.86,47.45,47.59,45.38,2.11,2.97,28.27,28.43,38.62,42.76,52.94,58.31,2.1,2.53,-0.85,-0.16,-4.14,-5.37,-0.43,7.48,89.56
"Braydon Coburn","BRAYDON.COBURN","13-14","PHI","D","L",1985-02-27,28,82,1465.68,44.17,48.68,50.37,51.44,49.84,2.11,2.67,28.67,30.22,41.11,40.51,56.16,53.02,2.15,2.16,-0.56,-1.55,0.6,3.14,-0.01,7.37,91.16
"Braydon Coburn","BRAYDON.COBURN","14-15","PHI","D","L",1985-02-27,29,39,659.88,44.4,51.37,51.25,50.12,49.78,1.87,2.34,29.04,27.49,39.76,37.81,51.99,51.73,2.03,2.05,-0.47,1.54,1.94,0.26,-0.02,6.43,91.49
"Braydon Coburn","BRAYDON.COBURN","14-15","T.B","D","L",1985-02-27,29,4,62.23,100,47.54,44.89,46.29,50.68,2.78,0,25.76,28.43,30.72,37.71,50.77,58.91,1.78,1.74,2.78,-2.67,-6.99,-8.14,0.05,10.78,100
"Braydon Coburn","BRAYDON.COBURN","15-16","T.B","D","L",1985-02-27,30,80,1138,53.18,49.41,50.23,51.33,51.19,2.44,2.15,27.93,28.6,39.38,39.02,52.87,50.13,2.07,1.97,0.29,-0.66,0.36,2.74,0.1,8.74,92.49
"Braydon Coburn","BRAYDON.COBURN","16-17","T.B","D","L",1985-02-27,31,80,1164.23,47.6,49.98,49.99,50.9,52.23,1.99,2.19,29.27,29.3,40.27,40.28,53.86,51.96,2.29,2.09,-0.2,-0.03,-0.02,1.9,0.2,6.79,92.53
"Braydon Coburn","BRAYDON.COBURN","17-18","T.B","D","L",1985-02-27,32,72,990.52,50.86,49.01,49.62,49.96,49.48,2.45,2.37,29.74,30.94,40.48,41.11,54.26,54.34,2.18,2.22,0.08,-1.21,-0.63,-0.09,-0.05,8.23,92.35
"Braydon Coburn","BRAYDON.COBURN","18-19","T.B","D","L",1985-02-27,33,74,1108.78,51.54,52.82,53.46,54.15,53.31,2.74,2.58,32.59,29.11,45.1,39.26,60.81,51.5,2.48,2.17,0.16,3.48,5.84,9.31,0.31,8.41,91.14
"Braydon Coburn","BRAYDON.COBURN","19-20","T.B","D","L",1985-02-27,34,40,517.75,54.26,49.13,49.7,51.86,50.83,3.04,2.56,30.57,31.65,41.68,42.19,57.76,53.62,2.28,2.2,0.48,-1.09,-0.51,4.14,0.07,9.95,91.9
"Brendan Bell","BRENDAN.BELL","08-09","OTT","D","L",1983-03-31,25,53,759.78,52.74,51.09,50.19,50.22,51.06,2.69,2.41,28.9,27.67,38.24,37.95,51.79,51.32,2.24,2.15,0.28,1.23,0.29,0.46,0.09,9.32,91.27
"Brendan Gallagher","BRENDAN.GALLAGHER","12-13","MTL","R","R",1992-05-06,20,44,500.37,59.34,61.99,59.57,58.27,62.6,4.25,2.91,39.5,24.22,51.79,35.15,71.68,51.34,3.08,1.84,1.34,15.28,16.64,20.34,1.24,10.77,87.97
"Brendan Gallagher","BRENDAN.GALLAGHER","13-14","MTL","R","R",1992-05-06,21,81,1073.78,54,52.68,52.75,52.12,54.17,2.61,2.22,32.6,29.28,45.25,40.54,62.77,57.68,2.69,2.28,0.39,3.32,4.71,5.1,0.41,8.01,92.41
"Brendan Gallagher","BRENDAN.GALLAGHER","14-15","MTL","R","R",1992-05-06,22,82,1135.52,58.83,52.73,52.82,53.44,53.87,2.59,1.81,33.82,30.31,46.49,41.53,64.98,56.62,2.87,2.46,0.78,3.51,4.96,8.36,0.41,7.65,94.03
"Brendan Gallagher","BRENDAN.GALLAGHER","15-16","MTL","R","R",1992-05-06,23,53,699.93,62.66,54.73,55.5,56.19,54.34,3.28,1.95,35.61,29.45,49.3,39.53,67.64,52.75,2.78,2.34,1.32,6.16,9.76,14.89,0.44,9.2,93.37
"Brendan Gallagher","BRENDAN.GALLAGHER","16-17","MTL","R","R",1992-05-06,24,64,819.33,56.58,56.62,56.12,55.99,55.67,2.25,1.73,36.54,27.99,49.15,38.43,67.3,52.89,2.92,2.32,0.52,8.55,10.72,14.41,0.59,6.17,93.82
"Brendan Gallagher","BRENDAN.GALLAGHER","17-18","MTL","R","R",1992-05-06,25,82,1066.57,47.2,54.05,54.4,53.47,55.45,2.38,2.66,36.16,30.75,49.1,41.15,65.53,57.03,2.92,2.34,-0.28,5.42,7.94,8.49,0.57,6.58,91.34
"Brendan Gallagher","BRENDAN.GALLAGHER","18-19","MTL","R","R",1992-05-06,26,82,1099.72,55.24,58.19,57.9,59.1,57.51,3.34,2.71,39.24,28.19,54.4,39.56,76.75,53.1,3.27,2.41,0.63,11.04,14.84,23.64,0.85,8.51,90.41
"Brendan Gallagher","BRENDAN.GALLAGHER","19-20","MTL","R","R",1992-05-06,27,59,837.08,58.23,59.53,60.04,60.26,60.31,3.88,2.79,41.91,28.49,57.06,37.98,76.68,50.57,3.39,2.23,1.1,13.42,19.08,26.12,1.16,9.27,90.22
"Brendan Gaunce","BRENDAN.GAUNCE","15-16","VAN","C","L",1994-03-25,21,20,221.82,17.65,46.49,46.82,48.87,48.19,0.58,2.69,29.5,33.95,40.08,45.53,55.4,57.98,2.23,2.4,-2.11,-4.45,-5.45,-2.57,-0.17,1.95,92.08
"Brendan Gaunce","BRENDAN.GAUNCE","16-17","VAN","C","L",1994-03-25,22,57,505.9,44.06,49.86,49.66,50.3,47.69,1.32,1.67,27.65,27.8,37.55,38.06,50.83,50.24,1.93,2.11,-0.35,-0.15,-0.51,0.6,-0.19,4.76,93.99
"Brendan Gaunce","BRENDAN.GAUNCE","17-18","VAN","C","L",1994-03-25,23,37,415,47.92,47.26,47.21,45.73,45.67,1.58,1.72,27.1,30.24,37.68,42.14,48.2,57.19,1.96,2.33,-0.14,-3.14,-4.46,-9,-0.37,5.83,94.32
