"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Dillon Heatherington","DILLON.HEATHERINGTON","18-19","DAL","D","L",1995-05-09,23,5,50.68,10.14,19.35,4.74,4.74,4.74,68.67,11.84,8.29,15.39,5.92,7.1
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,82,1497.58,18.26,39.94,8.69,13.66,6.25,45.03,17.83,20.67,13.46,3.13,4.01
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,79,1406.38,17.8,39.13,8.11,10.75,6.06,49.1,18.52,17.62,13.01,2.26,3.46
"Dion Phaneuf","DION.PHANEUF","09-10","CGY","D","L",1985-04-10,24,55,980.32,17.82,37.01,7.59,13.89,6.98,47.43,17.08,20.69,14.81,2.88,4.41
"Dion Phaneuf","DION.PHANEUF","09-10","TOR","D","L",1985-04-10,24,26,480.35,18.48,38.32,7.99,13.99,7.12,43.84,18.99,21.36,14.11,3.62,4.25
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,66,1252.27,18.97,39.64,7.28,15.28,8.53,47.53,16.77,22.71,17.44,2.87,4.02
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,82,1539.28,18.77,37.5,8.03,16.25,9.74,46.78,17.38,24.36,17.93,2.88,4.09
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,48,868.18,18.09,37.01,8.5,18.66,10.92,43.06,16.17,26.75,23.7,4.7,3.8
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,80,1355.15,16.94,34.09,7.53,18.91,13.77,39.72,15.81,27.89,26.61,4.52,4.43
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,70,1185.97,16.94,34.75,7.89,18.31,11.13,41.94,17.66,25.4,23.83,5.11,4.76
"Dion Phaneuf","DION.PHANEUF","15-16","OTT","D","L",1985-04-10,30,20,355.02,17.75,35.51,11.49,13.52,6.76,44.45,20.79,21.13,17.75,4.9,6.08
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,51,863.88,16.94,34.37,11.25,13.27,10.21,52.92,22.57,19.86,20.91,5.07,4.24
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,81,1425.83,17.6,35.31,9.01,13.26,9.8,52.1,18.81,20.16,19.44,3.96,6.1
"Dion Phaneuf","DION.PHANEUF","17-18","L.A","D","L",1985-04-10,32,26,432.18,16.62,32.79,9.86,11.66,7.77,46.37,20.27,18.74,16.94,4.3,4.86
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,848.52,16.01,32.26,9.9,15.27,10.25,47.16,17.25,21.92,20.36,4.53,5.44
"Dion Phaneuf","DION.PHANEUF","18-19","L.A","D","L",1985-04-10,33,67,903.5,13.49,27.07,7.57,10.36,5.84,59.9,16.6,17.4,14.01,4.38,4.58
"Dj King","DJ.KING","07-08","STL","L","L",1984-06-27,23,61,335.07,5.49,11.76,10.21,15.58,4.3,67.15,15.04,21.49,10.74,5.01,2.15
"Dj King","DJ.KING","09-10","STL","L","L",1984-06-27,25,12,53.88,4.49,10.09,14.48,18.93,8.91,60.13,25.61,21.16,12.25,1.11,4.45
"Dj King","DJ.KING","10-11","WSH","L","L",1984-06-27,26,16,90.05,5.63,11.47,11.33,13.99,5.33,55.3,20.66,19.32,14.66,6,4
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,642.52,13.97,30.28,6.91,13.26,5.23,43.05,14.29,20.45,12.14,3.74,3.08
"Dmitri Kalinin","DMITRI.KALININ","08-09","ARI","D","L",1980-07-22,28,14,219.55,15.68,32.22,8.47,10.93,6.83,53.02,20.77,17.49,14.48,3.83,4.1
"Dmitri Kalinin","DMITRI.KALININ","08-09","NYR","D","L",1980-07-22,28,58,849.48,14.65,30.99,7.77,10.03,6.29,52.06,16.88,16.32,12.71,2.54,4.1
"Dmitrij Jaskin","DMITRIJ.JASKIN","13-14","STL","R","L",1993-03-23,20,18,179.23,9.96,20.59,13.06,15.4,8.03,53.56,19.08,19.42,13.73,4.02,6.03
"Dmitrij Jaskin","DMITRIJ.JASKIN","14-15","STL","R","L",1993-03-23,21,54,664.12,12.3,24.47,9.76,15.99,9.85,49.42,16.08,20.15,18.16,5.33,5.06
"Dmitrij Jaskin","DMITRIJ.JASKIN","15-16","STL","R","L",1993-03-23,22,65,747.7,11.5,23.01,8.91,14.69,7.78,53.52,14.69,19.82,16.45,5.54,5.46
"Dmitrij Jaskin","DMITRIJ.JASKIN","16-17","STL","R","L",1993-03-23,23,51,564.48,11.07,22.5,9.89,14.77,8.5,51.87,15.41,20.2,15.94,4.46,4.36
"Dmitrij Jaskin","DMITRIJ.JASKIN","17-18","STL","R","L",1993-03-23,24,76,901.85,11.87,23.84,7.32,12.04,10.05,50.63,13.64,17.23,19.36,5.06,4.72
"Dmitrij Jaskin","DMITRIJ.JASKIN","18-19","WSH","R","L",1993-03-23,25,37,363.15,9.81,20.02,7.93,14.04,8.92,41.97,12.72,19.33,17.51,3.97,4.63
"Dmitry Kulikov","DMITRY.KULIKOV","09-10","FLA","D","L",1990-10-29,18,68,991.98,14.59,30.08,7.38,11.55,7.98,47.78,14.94,17.54,16.63,4.42,2.48
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,72,1163.95,16.17,32.87,8.71,12.53,8.61,43.97,18.4,18.61,16.7,3.61,3.3
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,1034.37,17.83,35.62,7.31,13.17,8.76,46.58,14.62,19.72,17.81,4.35,3.36
"Dmitry Kulikov","DMITRY.KULIKOV","12-13","FLA","D","L",1990-10-29,21,34,585.97,17.23,34.88,8.5,14.13,7.47,43.93,20.68,21.61,15.05,4.71,5.63
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,81,1392.92,17.2,34.91,7.62,12.41,9.22,50.27,17.7,20.2,18.39,4.14,4.05
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,73,1241.47,17.01,33.83,8.36,16,9.96,39.24,17.54,25.13,21.8,5.51,4.35
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,74,1249.87,16.89,34.65,7.97,14.69,8.88,37.73,18.43,22.18,18.53,5.38,4.66
"Dmitry Kulikov","DMITRY.KULIKOV","16-17","BUF","D","L",1990-10-29,25,47,894.35,19.03,37.36,8.59,12.34,8.52,46.42,18.58,18.85,17.78,4.76,5.1
"Dmitry Kulikov","DMITRY.KULIKOV","17-18","WPG","D","L",1990-10-29,26,62,885.95,14.29,29.45,7.38,13.48,8.13,45.24,17.34,20.45,17.88,4.74,4.88
"Dmitry Kulikov","DMITRY.KULIKOV","18-19","WPG","D","L",1990-10-29,27,57,821.42,14.41,29.12,6.79,14.24,7.09,42.29,16.65,20.16,14.97,2.92,4.46
"Dmitry Kulikov","DMITRY.KULIKOV","19-20","WPG","D","L",1990-10-29,28,51,935.22,18.34,36.17,6.42,10.91,6.61,47.41,18.35,17.64,15.91,4.56,4.81
"Dmitry Orlov","DMITRY.ORLOV","11-12","WSH","D","L",1991-07-23,20,60,922.78,15.38,30.81,7.67,11.9,7.09,43.95,15.08,18.08,14.24,3.58,3.19
"Dmitry Orlov","DMITRY.ORLOV","12-13","WSH","D","L",1991-07-23,21,5,69.38,13.88,28.07,4.32,1.73,7.78,49.29,10.38,9.51,16.43,3.46,1.73
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,54,1015.75,18.81,37.87,6.5,12.7,7.38,39.28,16.6,20.26,16.19,3.43,3.96
"Dmitry Orlov","DMITRY.ORLOV","15-16","WSH","D","L",1991-07-23,24,82,1246.27,15.2,30.65,8.43,9.44,5.3,52.96,19.16,16.37,11.12,3.08,4.38
"Dmitry Orlov","DMITRY.ORLOV","16-17","WSH","D","L",1991-07-23,25,82,1481.3,18.06,36.7,7.66,11.54,7.66,43.54,18.71,18.88,16.53,3.48,5.55
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,82,1617.83,19.73,39.9,5.71,13.87,8.42,35.16,15.09,23.81,17.73,4.01,4.15
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,82,1566.93,19.11,38.76,8,13.02,7.7,32.47,16.81,20.26,17.46,4.33,3.87
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,69,1339.33,19.41,40.32,7.44,10.75,7.44,36.38,18.01,18.28,17.92,5.24,5.11
"Dmytro Timashov","DMYTRO.TIMASHOV","19-20","DET","L","L",1996-10-01,22,5,58.77,11.75,23.85,12.25,12.25,5.1,49,18.38,16.33,11.23,3.06,4.08
"Dmytro Timashov","DMYTRO.TIMASHOV","19-20","TOR","L","L",1996-10-01,22,39,311.23,7.98,15.65,4.63,10.41,18.7,57.26,7.71,13.69,29.11,5.98,3.66
"Dominic Moore","DOMINIC.MOORE","07-08","MIN","C","L",1980-08-03,27,29,311.6,10.74,23.35,5.97,20.41,10.4,57.19,9.63,24.84,20.99,4.81,1.73
"Dominic Moore","DOMINIC.MOORE","07-08","TOR","C","L",1980-08-03,27,38,461.77,12.15,25.88,6.89,11.95,7.15,47.04,14.16,18.58,12.47,2.34,3.12
"Dominic Moore","DOMINIC.MOORE","08-09","BUF","C","L",1980-08-03,28,18,201.03,11.17,23.75,14.03,15.22,8.66,42.68,18.5,22.38,13.73,2.09,2.09
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,62,810.38,13.07,27.25,9.33,15.77,7.85,43.46,16.21,24.28,14.07,3.26,3.26
"Dominic Moore","DOMINIC.MOORE","09-10","FLA","C","L",1980-08-03,29,48,592.67,12.35,25.53,9.52,12.55,10.22,48.59,15.19,18.22,20.96,4.86,1.82
"Dominic Moore","DOMINIC.MOORE","09-10","MTL","C","L",1980-08-03,29,21,277.63,13.22,26.83,6.92,9.73,8,53.38,12.97,19.02,17.29,2.16,2.81
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,77,949.67,12.33,25.66,8.91,15.61,9.98,48.21,15.73,23.44,17.82,3.16,3.35
"Dominic Moore","DOMINIC.MOORE","11-12","S.J","C","L",1980-08-03,31,23,284.17,12.36,23.84,7.39,14.78,8.23,55.95,12.67,22.59,18.37,5.28,2.53
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,739.2,13.2,26.91,8.12,14.77,8.77,42.86,13.88,20.94,19.24,4.87,4.06
"Dominic Moore","DOMINIC.MOORE","13-14","NYR","C","L",1980-08-03,33,73,715.98,9.81,19.68,6.12,13.66,15.5,49.86,8.88,17.85,26.4,5.2,5.11
"Dominic Moore","DOMINIC.MOORE","14-15","NYR","C","L",1980-08-03,34,82,936.07,11.42,22.67,6.92,15.06,17.18,47.3,10,19.55,26.66,4.49,4.74
"Dominic Moore","DOMINIC.MOORE","15-16","NYR","C","L",1980-08-03,35,80,868.17,10.85,21.55,5.05,15.2,17.28,51.28,8.22,20.04,27.51,4.91,4.98
"Dominic Moore","DOMINIC.MOORE","16-17","BOS","C","L",1980-08-03,36,82,869.85,10.61,21.58,7.86,11.86,11.52,51.87,14.62,16.9,21.93,4.14,7.1
"Dominic Moore","DOMINIC.MOORE","17-18","TOR","C","L",1980-08-03,37,50,448.22,8.96,17.64,5.89,19.54,6.83,54.75,8.83,25.43,14.72,6.02,4.82
"Dominic Toninato","DOMINIC.TONINATO","17-18","COL","C","L",1994-03-09,23,37,279.93,7.57,15.85,10.5,12,4.93,57.87,16.08,17.15,15.43,6.64,5.79
"Dominic Toninato","DOMINIC.TONINATO","19-20","FLA","C","L",1994-03-09,25,46,480.25,10.44,21.07,8.5,13.87,11.49,48.1,12.74,18.49,20.61,4.12,4.25
"Dominik Kahun","DOMINIK.KAHUN","18-19","CHI","C","L",1995-07-02,23,82,1048.82,12.79,25.38,11.04,16.82,8.52,42.05,18.82,21.85,16.88,4.75,4.46
"Dominik Kahun","DOMINIK.KAHUN","19-20","BUF","C","L",1995-07-02,24,6,69.85,11.64,22.53,13.74,8.59,6.87,51.54,18.04,12.03,12.88,3.44,5.15
"Dominik Kahun","DOMINIK.KAHUN","19-20","PIT","C","L",1995-07-02,24,50,608.62,12.17,23.8,14.29,10.84,6.8,53.73,20.6,14.98,15.18,5.32,4.93
"Dominik Kubalik","DOMINIK.KUBALIK","19-20","CHI","L","L",1995-08-21,24,68,830.98,12.22,24.47,9.82,13.21,9.03,44.48,18.48,18.92,20,4.48,5.34
"Dominik Simon","DOMINIK.SIMON","17-18","PIT","C","L",1994-08-08,23,33,358.55,10.87,21.46,9.54,16.06,9.04,47.52,17.91,20.92,18.24,5.86,5.19
"Dominik Simon","DOMINIK.SIMON","18-19","PIT","C","L",1994-08-08,24,71,878.78,12.38,24.46,10.31,15.64,7.51,49.16,18.64,21.3,14.61,4.37,4.98
"Dominik Simon","DOMINIK.SIMON","19-20","PIT","C","L",1994-08-08,25,64,869,13.58,26.82,13.26,14.71,6.14,47.71,22.23,19.54,13.88,5.04,5.73
"Donald Brashear","DONALD.BRASHEAR","07-08","WSH","L","L",1972-01-07,35,80,612,7.65,16.47,9.41,13.53,5.59,46.37,15.88,19.8,13.92,4.41,3.82
"Donald Brashear","DONALD.BRASHEAR","08-09","WSH","L","L",1972-01-07,36,63,515.17,8.18,17.61,8.85,13.16,5.47,43.33,16.89,20.5,14.67,4.19,2.68
"Donald Brashear","DONALD.BRASHEAR","09-10","NYR","L","L",1972-01-07,37,36,222.93,6.19,12.97,5.38,15.61,3.77,54.1,10.77,18.84,9.42,3.77,6.46
"Doug Janik","DOUG.JANIK","07-08","T.B","D","L",1980-03-26,27,61,548.23,8.99,18.82,6.46,11.71,6.79,54.83,12.15,16.09,12.8,3.17,3.72
"Doug Janik","DOUG.JANIK","08-09","DAL","D","L",1980-03-26,28,13,115.83,8.91,18.44,6.22,12.95,7.77,54.39,11.91,17.61,15.54,3.63,3.11
"Doug Janik","DOUG.JANIK","09-10","DET","D","L",1980-03-26,29,13,156.58,12.04,24.9,9.2,12.65,7.66,49.05,13.03,15.71,16.86,4.6,2.3
"Doug Janik","DOUG.JANIK","10-11","DET","D","L",1980-03-26,30,7,86.25,12.32,26.66,8.35,19.48,12.52,36.87,13.91,25.74,17.39,1.39,3.48
"Doug Janik","DOUG.JANIK","11-12","DET","D","L",1980-03-26,31,9,124.05,13.78,27.81,7.26,11.61,5.8,53.69,14.99,14.51,11.12,3.87,2.9
"Doug Weight","DOUG.WEIGHT","07-08","ANA","C","L",1971-01-21,36,38,396.98,10.45,22.64,9.82,12.7,4.84,54.56,13.45,16.32,8.01,1.66,3.78
"Doug Weight","DOUG.WEIGHT","07-08","STL","C","L",1971-01-21,36,29,352.18,12.14,27.27,6.99,10.39,7.33,55.37,12.1,14.48,16.7,4.09,3.07
"Doug Weight","DOUG.WEIGHT","08-09","NYI","C","L",1971-01-21,37,53,700.83,13.22,28.71,11.81,12.07,9.16,44.09,18.24,17.64,17.04,3.77,3.42
"Doug Weight","DOUG.WEIGHT","09-10","NYI","C","L",1971-01-21,38,35,397.32,11.35,23.3,10.87,12.38,8.15,45.45,15.1,16.76,19.33,4.98,2.27
"Doug Weight","DOUG.WEIGHT","10-11","NYI","C","L",1971-01-21,39,18,224.07,12.45,27.22,9.37,12.05,6.69,49.54,13.66,16.87,14.19,3.21,4.55
"Dougie Hamilton","DOUGIE.HAMILTON","12-13","BOS","D","R",1993-06-17,19,42,625.03,14.88,29.85,8.64,12.96,6.43,47.9,18.53,18.72,16.42,5.47,4.22
"Dougie Hamilton","DOUGIE.HAMILTON","13-14","BOS","D","R",1993-06-17,20,64,1048.12,16.38,32.38,8.93,14.2,7.38,44.99,17.46,19.98,16.26,5.04,4.52
"Dougie Hamilton","DOUGIE.HAMILTON","14-15","BOS","D","R",1993-06-17,21,72,1244.32,17.28,34.01,8.63,12.63,9.74,48.56,17.94,19.67,19.38,5.01,3.81
"Dougie Hamilton","DOUGIE.HAMILTON","15-16","CGY","D","R",1993-06-17,22,82,1355.75,16.53,33.27,10.31,15.67,9.21,50.67,19.43,21.02,19.74,6.15,5.13
"Dougie Hamilton","DOUGIE.HAMILTON","16-17","CGY","D","R",1993-06-17,23,81,1308.98,16.16,33.13,9.99,16.13,10.68,44.92,18.47,22.92,20.31,5.73,4.63
"Dougie Hamilton","DOUGIE.HAMILTON","17-18","CGY","D","R",1993-06-17,24,82,1469.37,17.92,36.51,9.96,13.43,8.49,41.41,22.7,20.34,20.34,6.53,5.59
"Dougie Hamilton","DOUGIE.HAMILTON","18-19","CAR","D","R",1993-06-17,25,82,1402.33,17.1,34.38,8.86,14.72,7.36,43.13,20.75,21.82,17.11,5.01,4.96
"Dougie Hamilton","DOUGIE.HAMILTON","19-20","CAR","D","R",1993-06-17,26,47,803.6,17.1,35.21,9.93,14.19,9.41,42.71,21.95,20.83,20.91,6.12,6.12
"Douglas Murray","DOUGLAS.MURRAY","07-08","S.J","D","L",1980-03-12,27,66,979.78,14.85,31.65,7.65,16.96,6.98,55.05,14.39,24.99,12.86,2.51,2.33
"Douglas Murray","DOUGLAS.MURRAY","08-09","S.J","D","L",1980-03-12,28,75,1087.8,14.5,30.46,6.51,14.51,7.28,52.12,17.04,22.78,13.29,2.32,4.41
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,78,1331.07,17.06,35.6,7.35,14.74,9.06,47.47,17.4,23.85,16.99,3.02,3.47
"Douglas Murray","DOUGLAS.MURRAY","10-11","S.J","D","L",1980-03-12,30,73,1235.78,16.93,34.37,9.22,14.42,8.35,45.83,19.81,21.51,17.87,3.88,3.45
"Douglas Murray","DOUGLAS.MURRAY","11-12","S.J","D","L",1980-03-12,31,60,978.42,16.31,32.11,8.52,15.58,10.06,47.77,17.42,21.77,19.01,3.8,3.37
"Douglas Murray","DOUGLAS.MURRAY","12-13","PIT","D","L",1980-03-12,32,14,217.3,15.52,31.53,8.56,15.46,11.32,40.87,14.63,21.81,22.64,4.97,2.76
"Douglas Murray","DOUGLAS.MURRAY","12-13","S.J","D","L",1980-03-12,32,29,409.83,14.13,29.03,8.05,11.42,8.64,54.17,20.06,19.18,18.89,4.68,5.56
"Douglas Murray","DOUGLAS.MURRAY","13-14","MTL","D","L",1980-03-12,33,53,604.3,11.4,23.47,7.84,11.62,7.84,56.89,17.87,16.98,17.77,5.06,3.77
"Drake Batherson","DRAKE.BATHERSON","18-19","OTT","C","R",1998-04-27,20,20,230.1,11.5,23.2,10.17,14.6,7.82,44.07,15.38,21.64,15.65,4.43,4.69
"Drake Batherson","DRAKE.BATHERSON","19-20","OTT","C","R",1998-04-27,21,23,301.97,13.13,25.89,9.14,11.13,5.96,61.4,17.49,16.09,13.91,3.58,4.97
"Drake Caggiula","DRAKE.CAGGIULA","16-17","EDM","C","L",1994-06-20,22,60,649.2,10.82,21.49,10.17,13.03,9.33,50,16.64,17.74,17.65,3.97,6.65
"Drake Caggiula","DRAKE.CAGGIULA","17-18","EDM","C","L",1994-06-20,23,67,786.73,11.74,23.23,10.3,14.03,9.38,44.92,19.37,20.9,17.54,4.42,6.33
"Drake Caggiula","DRAKE.CAGGIULA","18-19","CHI","C","L",1994-06-20,24,26,358.3,13.78,27.11,11.39,18.59,6.87,40.19,21.1,26.12,14.57,2.85,3.35
"Drake Caggiula","DRAKE.CAGGIULA","18-19","EDM","C","L",1994-06-20,24,29,367.15,12.66,25.63,12.09,12.09,9.81,42.33,21.9,17.98,20.75,6.37,6.54
"Drake Caggiula","DRAKE.CAGGIULA","19-20","CHI","C","L",1994-06-20,25,40,439.93,11,22.29,10.09,12.82,8.32,47.19,16.09,19.64,17.87,4.23,5.05
"Drayson Bowman","DRAYSON.BOWMAN","09-10","CAR","L","L",1989-03-08,20,9,92.82,10.31,20.95,10.99,18.1,4.52,56.24,21.33,21.98,11.64,3.23,6.46
"Drayson Bowman","DRAYSON.BOWMAN","10-11","CAR","L","L",1989-03-08,21,22,209.85,9.54,20.22,6.86,20.3,9.15,52.89,12.87,25.45,16.01,3.15,5.72
"Drayson Bowman","DRAYSON.BOWMAN","11-12","CAR","L","L",1989-03-08,22,37,455.3,12.31,24.41,10.81,15.15,7.38,57.32,17.13,18.45,14.89,4.09,4.22
"Drayson Bowman","DRAYSON.BOWMAN","12-13","CAR","L","L",1989-03-08,23,37,400.92,10.84,22.45,13.77,13.77,7.93,51.78,22.15,21.25,18.41,6.58,7.93
"Drayson Bowman","DRAYSON.BOWMAN","13-14","CAR","L","L",1989-03-08,24,70,669.47,9.56,19.32,7.71,11.92,13.89,54.4,12.55,17.92,23.93,5.38,5.74
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,81,1372.87,16.95,36.8,8.57,14.51,8.87,39.03,16.74,20.72,15.17,1.84,2.49
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,82,1490.2,18.17,37.53,7.13,12,7.77,40.67,17.76,20.37,14.05,1.73,2.7
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,76,1447.98,19.05,39.04,8.99,11.77,8.99,39.7,18.03,18.56,15.83,2.86,3.31
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,77,1427.03,18.53,38.2,8.58,15.09,9.33,39.52,16.44,21.78,16.61,2.82,3.7
"Drew Doughty","DREW.DOUGHTY","12-13","L.A","D","R",1989-12-08,22,48,992.88,20.68,41.83,10.51,15.35,7.92,42.36,21.21,22.36,17.22,4.29,5.32
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,78,1459.32,18.71,38.96,10.65,16.08,10.32,41.61,21.96,22.86,18.71,3.49,5.22
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,82,1830.3,22.32,44.61,8.69,16.03,8.72,38.12,20.95,23.7,18.13,3.74,5.02
"Drew Doughty","DREW.DOUGHTY","15-16","L.A","D","R",1989-12-08,25,82,1753.93,21.39,43.15,9.27,15.7,9.2,40.33,22.68,22.95,17.34,3.46,4.89
"Drew Doughty","DREW.DOUGHTY","16-17","L.A","D","R",1989-12-08,26,82,1708.22,20.83,41.86,9.2,17.11,9.38,39.02,21.39,23.71,18.3,3.55,5.09
"Drew Doughty","DREW.DOUGHTY","17-18","L.A","D","R",1989-12-08,27,82,1664.28,20.3,40.8,8,15.97,9.99,37.96,19.5,23.33,19.47,3.86,5.3
"Drew Doughty","DREW.DOUGHTY","18-19","L.A","D","R",1989-12-08,28,82,1690.15,20.61,40.63,9.12,15.02,10.22,34.43,20.13,23.39,22.15,4.69,4.58
"Drew Doughty","DREW.DOUGHTY","19-20","L.A","D","R",1989-12-08,29,67,1327.65,19.82,39.47,8.13,13.47,8.72,37.37,18.8,21.1,19.21,4.61,4.61
"Drew Fata","DREW.FATA","07-08","NYI","D","L",1983-07-28,24,5,75.25,15.05,30.7,6.38,10.37,5.58,43.85,19.14,18.34,13.55,1.59,3.99
"Drew Miller","DREW.MILLER","07-08","ANA","L","L",1984-02-17,23,26,259,9.96,21.92,13.44,17.37,8.8,46.56,16.68,21.31,14.59,3.71,2.55
"Drew Miller","DREW.MILLER","08-09","ANA","L","L",1984-02-17,24,27,305.05,11.3,23.34,9.24,18.49,8.65,45.24,12.98,22.42,13.57,1.57,1.97
"Drew Miller","DREW.MILLER","09-10","DET","L","L",1984-02-17,25,66,695.48,10.54,21.38,11.65,15.01,8.02,48.05,15.7,18.03,14.06,2.24,2.42
"Drew Miller","DREW.MILLER","09-10","T.B","L","L",1984-02-17,25,14,139.42,9.96,21.23,4.3,25.82,11.19,42.61,6.02,30.99,19.8,4.3,2.15
"Drew Miller","DREW.MILLER","10-11","DET","L","L",1984-02-17,26,67,629.43,9.39,19.3,13.25,15.35,7.44,44.04,18.49,18.97,13.82,3.53,3.91
"Drew Miller","DREW.MILLER","11-12","DET","L","L",1984-02-17,27,80,855.52,10.69,21.86,12.83,13.96,6.45,45.03,18.37,17.74,11.5,2.24,4.42
"Drew Miller","DREW.MILLER","12-13","DET","L","L",1984-02-17,28,44,495.3,11.26,23.07,12.48,10.9,7.51,46.03,17.69,15.26,14.29,3.76,6.18
"Drew Miller","DREW.MILLER","13-14","DET","L","L",1984-02-17,29,82,893.6,10.9,22.27,9.53,14.97,8.59,46.73,14.5,20.21,17.19,5.24,4.23
"Drew Miller","DREW.MILLER","14-15","DET","L","L",1984-02-17,30,82,820.93,10.01,20.53,7.75,17.61,11.4,46.41,11.4,22.07,20.61,4.9,5.12
"Drew Miller","DREW.MILLER","15-16","DET","L","L",1984-02-17,31,28,274.1,9.79,19.78,7.22,15.98,12.91,48.81,9.19,20.8,22.33,4.6,3.5
"Drew Miller","DREW.MILLER","16-17","DET","L","L",1984-02-17,32,55,482.8,8.78,17.33,10.44,14.79,12.43,46.85,14.91,19.01,22.74,6.21,4.35
"Drew Shore","DREW.SHORE","12-13","FLA","C","R",1991-01-29,21,43,596.25,13.87,27.7,10.47,12.28,5.03,47.4,18.92,17.51,11.27,3.82,4.83
"Drew Shore","DREW.SHORE","13-14","FLA","C","R",1991-01-29,22,24,222.83,9.28,19.51,13.73,15.35,7,46.58,21.54,22.35,17.77,7.81,4.85
"Drew Shore","DREW.SHORE","14-15","CGY","C","R",1991-01-29,23,11,110.92,10.08,19.52,7.57,14.61,8.65,63.83,11.9,21.1,20.56,8.65,3.25
"Drew Shore","DREW.SHORE","16-17","VAN","C","R",1991-01-29,25,14,154.23,11.02,21.89,9.73,12.45,7.39,54.08,12.84,19.84,14.78,4.67,2.72
"Drew Stafford","DREW.STAFFORD","07-08","BUF","R","R",1985-10-30,21,63,719.73,11.42,24.78,10.17,15.17,7.92,42.77,15.01,20.26,14.01,2.75,3.83
"Drew Stafford","DREW.STAFFORD","08-09","BUF","R","R",1985-10-30,22,79,1010.7,12.79,27.39,9.74,15.85,10.98,44.52,14.13,20.84,16.38,2.55,3.74
"Drew Stafford","DREW.STAFFORD","09-10","BUF","R","R",1985-10-30,23,71,837.57,11.8,24.46,10.03,13.97,9.81,46.71,16.62,20.7,16.98,2.79,3.58
"Drew Stafford","DREW.STAFFORD","10-11","BUF","R","R",1985-10-30,24,62,800.42,12.91,26.56,9.22,16.19,6.82,44.9,17.47,22.94,13.94,3.6,4.35
"Drew Stafford","DREW.STAFFORD","11-12","BUF","R","R",1985-10-30,25,80,1129.17,14.11,28.16,8.34,13.6,7.55,44.1,15.83,19.61,14.08,2.82,4.04
"Drew Stafford","DREW.STAFFORD","12-13","BUF","R","R",1985-10-30,26,46,605.85,13.17,26.83,9.01,13.47,6.24,44.17,17.13,20.6,14.56,3.76,5.55
"Drew Stafford","DREW.STAFFORD","13-14","BUF","R","R",1985-10-30,27,70,1007.32,14.39,29.3,9.53,13.88,9.89,39.13,17.93,20.37,21.62,5.42,4.59
"Drew Stafford","DREW.STAFFORD","14-15","BUF","R","R",1985-10-30,28,50,640.12,12.8,25.76,10.03,13.12,11.06,40.59,14.62,19.22,22.31,5.16,4.03
"Drew Stafford","DREW.STAFFORD","14-15","WPG","R","R",1985-10-30,28,26,385,14.81,29.78,13.87,12.78,9.35,45.51,21.82,17.61,19.32,3.58,5.61
