"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Chris Kelly","CHRIS.KELLY","14-15","BOS","C","L",1980-11-11,33,78,132.72,7.74,23.65,19.83,15.69,8.61,1.18,14.06,33.51,108.17,37.4,151.22,37.43,201.06,1.21,12.85,-12.88,-74.66,-113.82,-163.63,-11.64,3.52,87
"Chris Kelly","CHRIS.KELLY","16-17","OTT","C","L",1980-11-11,35,78,171.27,5.92,10.32,7.79,7.36,5.29,0.93,14.77,16.26,141.28,19.09,225.95,25.86,325.68,1.03,18.44,-13.84,-125.02,-206.86,-299.82,-17.41,5.72,89.55
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,82,75.18,34.6,18.92,19.71,18.44,13.93,2.01,3.8,16.96,72.69,22.44,91.39,24.37,107.78,1.18,7.29,-1.79,-55.73,-68.95,-83.41,-6.11,11.85,94.77
"Chris Kunitz","CHRIS.KUNITZ","16-17","PIT","L","L",1979-09-26,36,69,51.8,0,9.27,11.18,9.43,8.16,0,4.06,4.84,47.36,7.11,56.47,7.12,68.42,0.56,6.3,-4.06,-42.52,-49.36,-61.3,-5.74,0,91.43
"Chris Kunitz","CHRIS.KUNITZ","17-18","T.B","L","L",1979-09-26,37,82,51.92,28.12,15.21,13.77,13.39,12.86,1.94,4.96,7.64,42.6,9.35,58.57,12.19,78.88,0.76,5.15,-3.02,-34.96,-49.22,-66.69,-4.39,25.39,88.36
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,80,339.55,14.04,15.28,15.48,13.51,11.29,6.31,38.64,53.68,297.59,71.73,391.58,83.3,533.32,4.37,34.33,-32.33,-243.91,-319.85,-450.02,-29.96,11.75,87.02
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,81,286.12,13.49,16.33,14.87,13.24,12.67,4.08,26.16,42.93,219.97,54.31,310.99,62.39,408.72,3.77,25.99,-22.08,-177.04,-256.68,-346.33,-22.22,9.5,88.11
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,81,299.42,7.21,14.04,12.61,10.39,14.85,1.93,24.82,46.1,282.16,55.48,384.35,60.61,522.93,5.58,32,-22.89,-236.06,-328.87,-462.32,-26.42,4.19,91.2
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,79,274.4,7.22,9.95,8.47,7.41,5.54,1.94,24.93,30.63,277.27,36.14,390.4,41.85,523.22,2.14,36.47,-22.99,-246.64,-354.26,-481.37,-34.33,6.33,91.01
"Chris Phillips","CHRIS.PHILLIPS","11-12","OTT","D","L",1978-03-09,33,79,228.87,8.4,14.65,16.19,14.09,12.43,2.87,31.31,34.17,199.05,50.47,261.32,58.61,357.49,3.1,21.83,-28.44,-164.88,-210.85,-298.88,-18.73,8.4,84.27
"Chris Phillips","CHRIS.PHILLIPS","12-13","OTT","D","L",1978-03-09,34,48,144.58,15.86,17.57,17.32,15.15,15.62,1.87,9.92,29.16,136.84,37.31,178.05,40.31,225.76,2.82,15.23,-8.05,-107.68,-140.74,-185.45,-12.41,6.41,92.75
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,69,197.47,3.77,16.44,14.76,14.88,7.81,0.93,23.75,30.77,156.43,39.69,229.13,51.42,294.14,1.7,20.06,-22.82,-125.66,-189.44,-242.72,-18.36,3.02,84.82
"Chris Phillips","CHRIS.PHILLIPS","14-15","OTT","D","L",1978-03-09,36,36,103,25.65,10.79,9.42,9.39,9.4,2.07,6,12.03,99.43,15.33,147.41,19.58,188.85,1.16,11.18,-3.93,-87.4,-132.08,-169.27,-10.02,17.21,93.97
"Chris Porter","CHRIS.PORTER","15-16","MIN","L","L",1984-05-29,31,58,67.53,0,9.33,8.38,6.5,2.74,0,5.71,5.49,53.35,6.59,72.03,6.55,94.18,0.18,6.38,-5.71,-47.86,-65.44,-87.63,-6.2,0,89.3
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,72,272.6,7.94,18.06,16.66,14.96,9.64,1.93,22.37,49.03,222.49,58.97,295.02,65.09,370.12,2.69,25.22,-20.44,-173.46,-236.05,-305.03,-22.53,3.94,89.95
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,82,298.73,8.34,11.46,10.8,10.07,10.16,3.19,35.08,36.65,283.06,47.38,391.28,54.98,490.89,3.75,33.15,-31.89,-246.41,-343.9,-435.91,-29.4,8.7,87.61
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,81,281.85,9.08,16.7,15,12.97,13.01,3.17,31.76,42.24,210.62,52.02,294.7,65.41,438.88,4.02,26.89,-28.59,-168.38,-242.68,-373.47,-22.87,7.5,84.92
"Chris Pronger","CHRIS.PRONGER","10-11","PHI","D","L",1974-10-10,35,49,141.95,13.44,17.97,15.01,11.8,9.99,2.01,12.94,22.95,104.74,28.37,160.6,30.2,225.81,1.79,16.13,-10.93,-81.79,-132.23,-195.61,-14.34,8.76,87.65
"Chris Pronger","CHRIS.PRONGER","11-12","PHI","D","L",1974-10-10,36,13,55.2,0,24.3,20.49,14.72,15.98,0,3.81,9.43,29.37,11.64,45.18,11.66,67.57,0.77,4.05,-3.81,-19.94,-33.54,-55.91,-3.28,0,87.03
"Chris Tanev","CHRIS.TANEV","12-13","VAN","D","R",1989-12-20,22,38,60.68,0,11.66,14.92,14.62,9.47,0,2,4.97,37.66,9.33,53.2,12.28,71.73,0.45,4.3,-2,-32.69,-43.87,-59.45,-3.85,0,94.69
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,64,178.02,21.33,17.03,13.94,12.99,10.56,3.98,14.68,23.67,115.36,28.47,175.74,36.31,243.26,1.81,15.33,-10.7,-91.69,-147.27,-206.95,-13.52,16.81,87.27
"Chris Tanev","CHRIS.TANEV","14-15","VAN","D","R",1989-12-20,24,68,181.8,10.29,18.37,16.11,12.97,11.83,2.08,18.14,26.4,117.28,32.83,170.93,35.97,241.44,1.96,14.61,-16.06,-90.88,-138.1,-205.47,-12.65,7.88,84.53
"Chris Tanev","CHRIS.TANEV","15-16","VAN","D","R",1989-12-20,25,68,176.85,0,6.14,6.58,5.91,5.23,0,22.64,11.49,175.51,15.52,220.45,18.35,292.11,1.18,21.39,-22.64,-164.02,-204.93,-273.76,-20.21,0,87.1
"Chris Tanev","CHRIS.TANEV","16-17","VAN","D","R",1989-12-20,26,53,146.92,0,9.74,9.8,8.17,4.34,0,19.85,15.81,146.54,20.83,191.62,22.59,254.06,0.76,16.74,-19.85,-130.73,-170.79,-231.47,-15.98,0,86.45
"Chris Tanev","CHRIS.TANEV","17-18","VAN","D","R",1989-12-20,27,42,128.67,17.55,13.85,11.4,10.07,11.86,4.02,18.88,16.64,103.47,19.61,152.47,22.65,202.35,1.71,12.71,-14.86,-86.83,-132.86,-179.7,-11,24.16,81.75
"Chris Tanev","CHRIS.TANEV","18-19","VAN","D","R",1989-12-20,28,54,169.85,3.56,20.37,16.6,12.58,7.79,0.87,23.59,34.39,134.4,38.35,192.71,39.25,272.72,1.58,18.71,-22.72,-100.01,-154.36,-233.47,-17.13,2.53,82.45
"Chris Tanev","CHRIS.TANEV","19-20","VAN","D","R",1989-12-20,29,69,224.12,7.81,9.49,7.61,5.74,2.1,2.12,25.02,21.89,208.82,23.71,287.94,24.76,406.76,0.58,27.1,-22.9,-186.93,-264.23,-382,-26.52,9.68,88.02
"Chris Thorburn","CHRIS.THORBURN","09-10","ATL","R","R",1983-06-03,26,76,171.25,16.22,9.2,10.2,8.78,8.42,3.06,15.8,17.76,175.32,25.83,227.49,29.45,305.9,1.97,21.43,-12.74,-157.56,-201.66,-276.45,-19.46,17.23,90.99
"Chris Thorburn","CHRIS.THORBURN","10-11","ATL","R","R",1983-06-03,27,81,145.9,0,14.76,13.02,11.72,12.07,0,17.83,21.83,126.03,26.67,178.16,32.65,246.02,2.21,16.1,-17.83,-104.2,-151.49,-213.37,-13.89,0,85.85
"Chris Thorburn","CHRIS.THORBURN","15-16","WPG","R","R",1983-06-03,32,81,56.57,10.28,15.76,12.44,11.26,11.43,0.93,8.12,12.29,65.7,12.29,86.52,13.96,110.01,1.03,7.98,-7.19,-53.41,-74.23,-96.05,-6.95,7.57,87.64
"Chris Tierney","CHRIS.TIERNEY","15-16","S.J","C","L",1994-07-01,21,78,116.33,9.62,10.04,9.18,7.93,8.21,1.08,10.15,11.96,107.16,15.95,157.73,18.28,212.13,1.36,15.2,-9.07,-95.2,-141.78,-193.85,-13.84,9.03,90.53
"Chris Tierney","CHRIS.TIERNEY","16-17","S.J","C","L",1994-07-01,22,78,141.6,14.81,12.46,9.73,8.95,8.12,2.8,16.11,18.77,131.93,20.64,191.38,25.51,259.53,1.42,16.07,-13.31,-113.16,-170.74,-234.02,-14.65,14.92,87.79
"Chris Tierney","CHRIS.TIERNEY","17-18","S.J","C","L",1994-07-01,23,78,123.87,13.62,18.47,16.96,15.21,9.23,1.86,11.8,27.3,120.51,34.39,168.38,37.47,208.93,1.72,16.92,-9.94,-93.21,-133.99,-171.46,-15.2,6.81,90.21
"Chris Tierney","CHRIS.TIERNEY","18-19","OTT","C","L",1994-07-01,24,77,133.83,6.2,22.37,19.21,16.21,19.34,0.99,14.99,38.84,134.81,41.63,175.07,44.78,231.44,3.4,14.18,-14,-95.97,-133.44,-186.66,-10.78,2.55,88.88
"Chris Tierney","CHRIS.TIERNEY","19-20","OTT","C","L",1994-07-01,25,69,158.78,16.53,14.39,13.71,11.87,16.67,4.53,22.88,26.33,156.62,35.73,224.85,38.89,288.71,3.93,19.65,-18.35,-130.29,-189.12,-249.82,-15.72,17.2,85.39
"Chris Vandevelde","CHRIS.VANDEVELDE","14-15","PHI","C","L",1987-03-15,27,72,115.15,9.15,9.74,9.21,7.76,7.37,0.93,9.23,9.38,86.88,14.09,138.83,15.75,187.21,0.88,11.06,-8.3,-77.5,-124.74,-171.46,-10.18,9.91,89.38
"Chris Vandevelde","CHRIS.VANDEVELDE","15-16","PHI","C","L",1987-03-15,28,78,176.4,5.29,16.53,14.61,10.8,10.2,0.87,15.58,27.09,136.76,34.31,200.49,36.33,299.98,1.91,16.82,-14.71,-109.67,-166.18,-263.65,-14.91,3.21,88.61
"Chris Vandevelde","CHRIS.VANDEVELDE","16-17","PHI","C","L",1987-03-15,29,80,200.92,4.74,13.54,11.14,8.52,4.87,1.08,21.71,24.16,154.33,29.7,236.92,30.63,328.7,1.05,20.52,-20.63,-130.17,-207.22,-298.07,-19.47,4.47,85.93
"Chris Wagner","CHRIS.WAGNER","16-17","ANA","R","R",1991-05-27,25,43,60.18,30.89,25.18,23.46,20.35,26.41,1.01,2.26,11.71,34.8,16.76,54.69,20.69,80.98,1.73,4.82,-1.25,-23.09,-37.93,-60.29,-3.09,8.63,93.51
"Chris Wagner","CHRIS.WAGNER","17-18","ANA","R","R",1991-05-27,26,63,150.8,10.71,15.28,15.34,13.77,12.18,1.86,15.5,27.26,151.12,38.81,214.16,43.53,272.61,2.67,19.25,-13.64,-123.86,-175.35,-229.08,-16.58,6.82,89.74
"Chris Wagner","CHRIS.WAGNER","18-19","BOS","R","R",1991-05-27,27,74,108.18,0,22.83,18.84,17.44,18.72,0,10.48,26.04,88.02,29.33,126.38,34.31,162.4,2.32,10.07,-10.48,-61.98,-97.05,-128.09,-7.75,0,88.09
"Chris Wagner","CHRIS.WAGNER","19-20","BOS","R","R",1991-05-27,28,66,96.17,13.75,14.66,12.58,10.09,8.72,2.05,12.86,16.12,93.84,17.15,119.17,17.24,153.66,1.04,10.88,-10.81,-77.72,-102.02,-136.42,-9.84,12.72,86.3
"Christian Backman","CHRISTIAN.BACKMAN","07-08","STL","D","L",1980-04-28,27,45,51.32,0,11.04,9.76,8.93,9.3,0,4.1,4.07,32.8,6.1,56.37,7.03,71.66,0.44,4.29,-4.1,-28.73,-50.27,-64.63,-3.85,0,87.5
"Christian Dvorak","CHRISTIAN.DVORAK","16-17","ARI","L","L",1996-02-02,20,75,65.47,12.94,7.98,8.63,7.77,5.75,2.19,14.73,6.05,69.8,9.62,101.81,11.3,134.18,0.53,8.69,-12.54,-63.75,-92.19,-122.88,-8.16,36.2,78.9
"Christian Dvorak","CHRISTIAN.DVORAK","17-18","ARI","L","L",1996-02-02,21,76,98,0,15.74,13.53,11.82,8.18,0,15.04,14.89,79.69,17.69,113.03,19.71,147.08,0.95,10.66,-15.04,-64.8,-95.34,-127.37,-9.71,0,81.13
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,76,181.33,20.5,20.21,18.96,16.71,17.13,3.12,12.1,35.6,140.57,44.77,191.4,50.66,252.58,3.54,17.12,-8.98,-104.97,-146.63,-201.92,-13.58,8.76,91.39
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,76,120.5,21.44,18.14,15.5,14.62,14.24,2.98,10.92,20.26,91.41,23.31,127.06,28.5,166.38,1.87,11.26,-7.94,-71.15,-103.75,-137.88,-9.39,14.71,88.05
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,80,166.13,15.06,17.83,17.4,15.52,18.81,2.79,15.74,24.94,114.92,35.16,166.94,43.42,236.41,2.94,12.69,-12.95,-89.98,-131.78,-192.99,-9.75,11.19,86.3
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","10-11","VAN","D","L",1982-07-06,28,79,161.87,16.46,21.06,19.34,16.76,12.68,1.18,5.99,30.11,112.87,36.87,153.81,40.85,202.95,1.81,12.46,-4.81,-82.76,-116.94,-162.1,-10.65,3.92,94.69
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,65,85.38,31.89,14.98,13.85,14.48,10.54,2.79,5.96,12.44,70.61,15.21,94.57,20.08,118.56,0.9,7.64,-3.17,-58.17,-79.36,-98.48,-6.74,22.43,91.56
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,46,86.92,37.04,13.44,10.08,9.31,9.12,3.96,6.73,10.31,66.42,11.26,100.4,12.92,125.83,0.92,9.17,-2.77,-56.11,-89.14,-112.91,-8.25,38.41,89.87
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","13-14","BUF","D","L",1982-07-06,31,79,194.95,12.84,8.92,7.47,7.01,3.57,3.19,21.65,19.13,195.25,22.08,273.46,26.83,355.99,0.91,24.61,-18.46,-176.12,-251.38,-329.16,-23.7,16.68,88.91
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","14-15","PIT","D","L",1982-07-06,32,47,85.88,41.44,10.94,9.31,7.66,11.68,2.18,3.08,10.82,88.05,11.79,114.85,12.64,152.48,1.34,10.13,-0.9,-77.23,-103.06,-139.84,-8.79,20.15,96.5
"Christian Folin","CHRISTIAN.FOLIN","17-18","L.A","D","R",1991-02-09,26,65,68.15,28.11,22.27,20,14.86,18.16,1.99,5.09,13.43,46.88,17.57,70.3,18.44,105.69,1.52,6.85,-3.1,-33.45,-52.73,-87.25,-5.33,14.82,89.14
"Christoffer Ehn","CHRISTOFFER.EHN","19-20","DET","C","L",1996-04-05,23,52,66.88,0,19.49,16.05,13.87,14.23,0,5.07,11.12,45.94,13.01,68.05,13.96,86.72,1.03,6.21,-5.07,-34.82,-55.04,-72.76,-5.18,0,88.96
"Christoph Schubert","CHRISTOPH.SCHUBERT","07-08","OTT","D","L",1982-02-05,25,81,170.48,27.3,29.24,29.94,26.65,25.14,5.85,15.58,47.7,115.46,61.97,145,72.86,200.49,4.34,12.92,-9.73,-67.76,-83.03,-127.63,-8.58,12.26,86.51
"Christoph Schubert","CHRISTOPH.SCHUBERT","08-09","OTT","L","L",1982-02-05,26,50,95.97,10.99,22.49,21.71,18.21,20.02,0.93,7.53,17.35,59.81,23.86,86.06,28.85,129.56,1.63,6.51,-6.6,-42.46,-62.2,-100.71,-4.88,5.36,87.41
"Christoph Schubert","CHRISTOPH.SCHUBERT","09-10","ATL","D","L",1982-02-05,27,47,98.73,12.75,16.55,16.39,13.75,13.35,1.94,13.28,20.18,101.77,25.23,128.71,26.03,163.22,1.83,11.88,-11.34,-81.59,-103.48,-137.19,-10.05,9.61,86.95
"Chuck Kobasew","CHUCK.KOBASEW","07-08","BOS","R","R",1982-04-17,25,73,164.05,19.06,16,12.99,11.27,10.43,4.26,18.09,26.89,141.17,28.89,193.44,31.8,250.34,2.05,17.6,-13.83,-114.28,-164.55,-218.54,-15.55,15.84,87.19
"Chuck Kobasew","CHUCK.KOBASEW","11-12","COL","R","R",1982-04-17,29,58,72.78,15.06,12.99,11.28,8.78,10.26,2.12,11.96,8.85,59.3,10.61,83.45,10.62,110.36,0.82,7.17,-9.84,-50.45,-72.84,-99.74,-6.35,23.95,79.83
"Chuck Kobasew","CHUCK.KOBASEW","12-13","COL","R","R",1982-04-17,30,36,65.75,13.47,11.09,9.16,6.76,8.54,0.87,5.59,7.52,60.31,8.55,84.75,8.56,118.14,0.8,8.57,-4.72,-52.79,-76.2,-109.58,-7.77,11.57,90.73
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,78,113.15,17.14,15.95,14.58,15.03,13.1,2.81,13.58,21.2,111.71,24.03,140.78,30.42,171.96,1.72,11.41,-10.77,-90.51,-116.75,-141.54,-9.69,13.25,87.84
"Claude Giroux","CLAUDE.GIROUX","09-10","PHI","R","R",1988-01-12,21,81,73.68,0,7.94,11.56,13.55,5.02,0,8.89,3.89,45.09,8.56,65.49,14.14,90.25,0.3,5.68,-8.89,-41.2,-56.93,-76.11,-5.38,0,80.28
"Claude Giroux","CLAUDE.GIROUX","10-11","PHI","R","R",1988-01-12,22,80,171.07,37,25.77,24.49,23.48,23.38,8.48,14.44,38.13,109.85,52.13,160.73,64.79,211.11,4.86,15.93,-5.96,-71.72,-108.6,-146.32,-11.07,22.24,86.85
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,75,169.03,9.9,24.46,21.8,19.15,21.36,1.99,18.12,40.32,124.5,51.85,185.94,58.72,247.89,5.03,18.52,-16.13,-84.18,-134.09,-189.17,-13.49,4.94,85.45
"Claude Giroux","CLAUDE.GIROUX","12-13","PHI","R","R",1988-01-12,24,48,78.3,14.6,24.14,24.73,21.07,22.34,0.87,5.09,16.79,52.76,24.74,75.29,29.69,111.22,1.76,6.12,-4.22,-35.97,-50.55,-81.53,-4.36,5.18,90.35
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,82,74.27,0,20.07,21.49,21.32,13.61,0,10.37,12.65,50.38,19.98,72.99,26.25,96.88,1.15,7.3,-10.37,-37.73,-53.01,-70.63,-6.15,0,79.42
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,81,59.17,0,10.44,11.82,9.9,6.02,0,9.05,6.03,51.71,9.99,74.55,10.96,99.75,0.45,7.02,-9.05,-45.68,-64.56,-88.79,-6.57,0,82.5
"Claude Giroux","CLAUDE.GIROUX","15-16","PHI","R","R",1988-01-12,27,77,110.17,10.3,15.2,14.37,11.53,12.82,1.86,16.19,18.27,101.9,23.39,139.43,24.42,187.37,2.07,14.08,-14.33,-83.63,-116.04,-162.95,-12.01,10.18,84.11
"Claude Giroux","CLAUDE.GIROUX","17-18","PHI","R","R",1988-01-12,29,79,64.47,0,27.54,23.02,21.67,26.38,0,7.62,16.4,43.16,17.43,58.3,20.36,73.61,1.77,4.94,-7.62,-26.76,-40.87,-53.25,-3.17,0,82.34
"Claude Giroux","CLAUDE.GIROUX","18-19","PHI","R","R",1988-01-12,30,77,138.32,21.35,30.15,28.02,22.5,19.31,3.25,11.97,43.68,101.18,51.52,132.37,53.35,183.72,2.98,12.45,-8.72,-57.5,-80.85,-130.37,-9.47,7.44,88.17
"Claude Giroux","CLAUDE.GIROUX","19-20","PHI","R","R",1988-01-12,31,67,62,46.66,36.1,30.48,27.87,31.39,4.19,4.79,19.21,34.01,23.15,52.8,24.97,64.64,2.42,5.29,-0.6,-14.8,-29.65,-39.67,-2.87,21.81,85.92
"Clayton Stoner","CLAYTON.STONER","10-11","MIN","D","L",1985-02-19,25,56,116.93,18.88,18.86,17.43,13.7,15.44,1.93,8.29,18.16,78.15,22.62,107.16,25.53,160.84,1.53,8.38,-6.36,-59.99,-84.54,-135.31,-6.85,10.63,89.39
"Clayton Stoner","CLAYTON.STONER","11-12","MIN","D","L",1985-02-19,26,49,81.05,15.16,15.9,14.82,13.93,10.26,1.73,9.68,11.55,61.07,16.48,94.72,19.47,120.34,0.94,8.22,-7.95,-49.52,-78.24,-100.87,-7.28,14.98,84.15
"Clayton Stoner","CLAYTON.STONER","12-13","MIN","D","L",1985-02-19,27,47,73.02,12.8,11.38,10.38,9.1,11.27,1.08,7.36,7.08,55.11,7.94,68.52,8.97,89.61,0.73,5.75,-6.28,-48.03,-60.58,-80.64,-5.02,15.25,86.64
"Clayton Stoner","CLAYTON.STONER","13-14","MIN","D","L",1985-02-19,28,60,80.4,0,11.34,9.49,12.04,3.97,0,12.16,7.27,56.86,8.25,78.71,14.49,105.9,0.28,6.77,-12.16,-49.59,-70.46,-91.41,-6.49,0,78.61
"Clayton Stoner","CLAYTON.STONER","14-15","ANA","D","L",1985-02-19,29,69,118.43,22.61,25.91,23.75,19.67,19.1,3.27,11.19,27.42,78.4,32.71,105.01,37.22,152.02,2.16,9.15,-7.92,-50.98,-72.3,-114.8,-6.99,11.93,85.73
"Clayton Stoner","CLAYTON.STONER","15-16","ANA","D","L",1985-02-19,30,50,88.45,10.27,18.22,14.08,10.42,8.15,0.99,8.65,12.25,54.97,13.35,81.44,13.33,114.65,0.62,6.99,-7.66,-42.72,-68.09,-101.32,-6.37,8.08,84.26
"Cody Ceci","CODY.CECI","13-14","OTT","D","R",1993-12-21,19,48,81.45,14.47,22.38,21.29,20.42,12.94,0.99,5.85,17.88,62.02,23.79,87.95,28.63,111.59,1.1,7.4,-4.86,-44.14,-64.16,-82.96,-6.3,5.54,90.57
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,79,186.62,14.86,15.69,14.63,15.06,11.88,3,17.19,32.24,173.18,42.14,245.86,53.32,300.77,2.83,20.99,-14.19,-140.94,-203.72,-247.45,-18.16,9.31,90.07
"Cody Ceci","CODY.CECI","15-16","OTT","D","R",1993-12-21,21,75,171.4,8.03,11.3,10.54,9.07,7.38,2.07,23.7,21.92,172.06,27.09,229.9,30.16,302.28,1.64,20.59,-21.63,-150.14,-202.81,-272.12,-18.95,9.44,86.23
"Cody Ceci","CODY.CECI","16-17","OTT","D","R",1993-12-21,22,76,229.05,8.47,13,12.05,10.72,6.84,1.93,20.86,29.09,194.76,40.31,294.16,50.55,420.94,1.75,23.84,-18.93,-165.67,-253.85,-370.39,-22.09,6.63,89.29
"Cody Ceci","CODY.CECI","17-18","OTT","D","R",1993-12-21,23,82,221.03,6.48,14.07,12.88,11.59,4.57,1.93,27.85,37.55,229.36,46.43,313.95,53.08,405.02,1.33,27.76,-25.92,-191.81,-267.52,-351.94,-26.43,5.14,87.86
"Cody Ceci","CODY.CECI","18-19","OTT","D","R",1993-12-21,24,70,175.8,0,20.63,17.4,15.62,13.55,0,21.08,50.29,193.47,54.17,257.14,59.33,320.55,3.41,21.76,-21.08,-143.18,-202.97,-261.22,-18.35,0,89.1
"Cody Ceci","CODY.CECI","19-20","TOR","D","R",1993-12-21,25,55,150.37,5.8,15.93,13.37,11.29,9.79,1.08,17.54,27.56,145.45,30.64,198.58,33.6,263.98,1.8,16.59,-16.46,-117.89,-167.94,-230.38,-14.79,3.92,87.94
"Cody Eakin","CODY.EAKIN","12-13","DAL","C","L",1991-05-24,21,48,77.08,0,8.21,9.54,8.63,8.45,0,7.02,6.86,76.69,12.16,115.36,13.81,146.19,0.89,9.64,-7.02,-69.83,-103.2,-132.38,-8.75,0,90.85
"Cody Eakin","CODY.EAKIN","13-14","DAL","C","L",1991-05-24,22,80,119.53,11.81,19.5,18.13,17.42,20.52,1.93,14.41,27.24,112.43,34.96,157.9,42.21,200.11,3.48,13.48,-12.48,-85.19,-122.94,-157.9,-10,7.09,87.18
"Cody Eakin","CODY.EAKIN","14-15","DAL","C","L",1991-05-24,23,78,145.92,15.18,19.23,20.33,18.05,17.31,3.13,17.49,28.97,121.67,43.31,169.73,50.63,229.93,3.11,14.86,-14.36,-92.7,-126.42,-179.3,-11.75,10.8,85.63
"Cody Eakin","CODY.EAKIN","15-16","DAL","C","L",1991-05-24,24,79,123.48,16.19,12.75,11.97,11.69,14.73,2.88,14.91,15.88,108.64,22.7,166.95,27.51,207.89,2.45,14.18,-12.03,-92.76,-144.25,-180.38,-11.73,18.14,86.28
"Cody Eakin","CODY.EAKIN","16-17","DAL","C","L",1991-05-24,25,58,96.55,0,10.58,11.23,10.5,6.91,0,18.07,9.11,77.03,14.82,117.18,17.68,150.76,0.81,10.91,-18.07,-67.92,-102.36,-133.08,-10.1,0,76.54
"Cody Eakin","CODY.EAKIN","17-18","VGK","C","L",1991-05-24,26,78,126.08,24,20.44,17.81,18.86,14.67,5.14,16.28,30.34,118.08,34.92,161.15,44.88,193.07,2.41,14.02,-11.14,-87.74,-126.23,-148.19,-11.61,16.94,86.21
"Cody Eakin","CODY.EAKIN","18-19","VGK","C","L",1991-05-24,27,77,100.25,24.82,20.86,20.18,17.49,11.61,4.18,12.66,24.12,91.52,31.28,123.71,33.51,158.1,1.55,11.8,-8.48,-67.4,-92.43,-124.59,-10.25,17.33,86.17
"Cody Eakin","CODY.EAKIN","19-20","VGK","C","L",1991-05-24,28,40,82.33,0,14.56,14.66,13.28,8.41,0,11.07,15.78,92.63,20.38,118.61,24.22,158.19,0.89,9.69,-11.07,-76.85,-98.23,-133.97,-8.8,0,88.05
"Cody Franson","CODY.FRANSON","13-14","TOR","D","R",1987-08-08,26,78,125.2,6.5,8.79,7.68,7.83,8.45,1.08,15.53,12.36,128.28,14.53,174.63,18.62,219.33,1.3,14.09,-14.45,-115.92,-160.1,-200.71,-12.79,8.74,87.89
"Cody Franson","CODY.FRANSON","14-15","TOR","D","R",1987-08-08,27,54,104.97,9.06,18.44,17.07,14.62,17.89,0.93,9.34,21.79,96.35,27.98,135.89,31.84,185.89,2.53,11.61,-8.41,-74.56,-107.91,-154.05,-9.08,4.27,90.31
"Cody Franson","CODY.FRANSON","16-17","BUF","D","R",1987-08-08,29,65,56.22,0,3.42,3.87,5.79,2.27,0,5.17,2.13,60.24,3.09,76.68,5.92,96.24,0.16,6.88,-5.17,-58.11,-73.59,-90.32,-6.72,0,91.42
"Cody Goloubef","CODY.GOLOUBEF","16-17","COL","D","R",1989-11-30,26,33,56.72,50.43,19.38,14.93,12.5,19.6,2.92,2.87,9.27,38.56,11.58,65.99,12.55,87.82,1.28,5.25,0.05,-29.29,-54.41,-75.27,-3.97,31.5,92.56
"Cody Hodgson","CODY.HODGSON","12-13","BUF","C","R",1990-02-18,22,47,60.53,22.35,13,10.83,8.75,4.97,1.94,6.74,8.93,59.77,9.91,81.62,10.95,114.16,0.41,7.84,-4.8,-50.84,-71.71,-103.21,-7.43,21.72,88.72
