"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Brian Gionta","BRIAN.GIONTA","11-12","MTL","R","R",1979-01-18,32,31,419.62,49.56,49.36,51.39,50.31,48.92,17.95,18.27,191.9,196.85,290.95,275.23,393.69,388.84,15.62,16.31,-0.32,-4.95,15.72,4.85,-0.69,9.35,90.72
"Brian Gionta","BRIAN.GIONTA","12-13","MTL","R","R",1979-01-18,33,48,646.58,53.88,52.36,52.57,52.28,53.87,24.43,20.91,311.72,283.67,434.52,392.05,600.54,548.23,24.41,20.9,3.52,28.05,42.47,52.31,3.51,7.84,92.63
"Brian Gionta","BRIAN.GIONTA","13-14","MTL","R","R",1979-01-18,34,81,1121.85,48.28,44.46,46.64,45.35,45.72,31.68,33.94,483.39,603.95,707.02,808.98,942.09,1135.25,37.38,44.37,-2.26,-120.56,-101.96,-193.16,-6.99,6.55,94.38
"Brian Gionta","BRIAN.GIONTA","14-15","BUF","R","R",1979-01-18,35,69,952.45,44.23,40.61,40.09,39.35,42.59,28.85,36.38,374.66,548.02,521.76,779.78,702.48,1082.86,28.44,38.34,-7.53,-173.36,-258.02,-380.38,-9.9,7.7,93.36
"Brian Gionta","BRIAN.GIONTA","15-16","BUF","R","R",1979-01-18,36,79,1074.32,48.13,47.19,46.03,46.01,48.73,34.27,36.93,505.96,566.15,682.57,800.2,906.88,1064.07,35.43,37.27,-2.66,-60.19,-117.63,-157.19,-1.84,6.77,93.48
"Brian Gionta","BRIAN.GIONTA","16-17","BUF","R","R",1979-01-18,37,82,1063.07,42.22,45.2,45.09,44.78,46.88,32.17,44.03,483.31,586.05,675.91,823.28,879.03,1083.94,35.98,40.77,-11.86,-102.74,-147.37,-204.91,-4.79,6.66,92.49
"Brian Gionta","BRIAN.GIONTA","17-18","BOS","R","R",1979-01-18,38,20,206.73,56.96,55.9,53.75,52.51,58.74,3.93,2.97,113.48,89.52,146.42,126,197.88,178.97,7.76,5.45,0.96,23.96,20.42,18.91,2.31,3.46,96.68
"Brian Lashoff","BRIAN.LASHOFF","12-13","DET","D","L",1990-07-16,22,31,459.93,34.27,46.22,46.35,47.73,41.67,9.98,19.14,197.3,229.56,277.23,320.88,367.55,402.51,14.04,19.65,-9.16,-32.26,-43.65,-34.96,-5.61,5.06,91.66
"Brian Lashoff","BRIAN.LASHOFF","13-14","DET","D","L",1990-07-16,23,75,888.78,49.67,49.46,51.2,50.91,48.85,33.5,33.95,417.55,426.67,588.31,560.82,755.14,728.17,29.37,30.75,-0.45,-9.12,27.49,26.97,-1.38,8.02,92.04
"Brian Lashoff","BRIAN.LASHOFF","14-15","DET","D","L",1990-07-16,24,11,128.47,76.09,51.13,53.92,51.11,54.04,6.3,1.98,64.21,61.37,87.82,75.05,113.44,108.51,5.49,4.67,4.32,2.84,12.77,4.93,0.82,9.81,96.77
"Brian Lashoff","BRIAN.LASHOFF","16-17","DET","D","L",1990-07-16,26,5,60.72,20.04,54.44,54.12,54.51,53.95,1.01,4.03,26.16,21.89,34.76,29.47,48.21,40.24,2.05,1.75,-3.02,4.27,5.29,7.97,0.3,3.86,81.59
"Brian Lashoff","BRIAN.LASHOFF","19-20","DET","D","L",1990-07-16,29,9,117.95,68.03,48.44,48.72,45.31,51.33,2,0.94,48.17,51.28,70.61,74.31,84.03,101.41,4.26,4.04,1.06,-3.11,-3.7,-17.38,0.22,4.15,98.17
"Brian Lee","BRIAN.LEE","07-08","OTT","D","R",1987-03-26,20,6,82.52,49.51,50.82,50.85,51.16,51.59,3.02,3.08,37.26,36.06,52.1,50.36,76.17,72.73,2.76,2.59,-0.06,1.2,1.74,3.44,0.17,8.11,91.46
"Brian Lee","BRIAN.LEE","08-09","OTT","D","R",1987-03-26,21,53,804.97,49.43,48.63,49.22,49.57,47.25,26.18,26.78,365.75,386.35,499.34,515.2,666.48,678.07,25.66,28.65,-0.6,-20.6,-15.86,-11.59,-2.99,7.16,93.07
"Brian Lee","BRIAN.LEE","09-10","OTT","D","R",1987-03-26,22,23,333.02,41.4,52.57,51.83,51.18,51.26,7.85,11.11,145.02,130.84,202.61,188.3,283.52,270.41,11.38,10.82,-3.26,14.18,14.31,13.11,0.56,5.41,91.51
"Brian Lee","BRIAN.LEE","10-11","OTT","D","R",1987-03-26,23,50,734.45,40.59,49.53,49.27,47.9,47.79,22.29,32.63,335.04,341.36,469.43,483.42,605.44,658.44,25.59,27.96,-10.34,-6.32,-13.99,-53,-2.37,6.65,90.44
"Brian Lee","BRIAN.LEE","11-12","OTT","D","R",1987-03-26,24,35,437.37,46.42,45.52,48.56,50.32,42.37,14.12,16.3,181.98,217.78,273.47,289.67,375.8,371.05,11.77,16.01,-2.18,-35.8,-16.2,4.75,-4.24,7.76,92.52
"Brian Lee","BRIAN.LEE","11-12","T.B","D","R",1987-03-26,24,20,297.75,48.57,41.57,43.55,42.82,43.38,12.05,12.76,115.81,162.76,168.64,218.55,226.18,302.04,9.01,11.76,-0.71,-46.95,-49.91,-75.86,-2.75,10.4,92.16
"Brian Lee","BRIAN.LEE","12-13","T.B","D","R",1987-03-26,25,22,292.12,29.1,46,45.42,45.54,47.42,8.09,19.71,138.35,162.38,186.46,224.06,243.74,291.44,9.56,10.6,-11.62,-24.03,-37.6,-47.7,-1.04,5.85,87.86
"Brian McGrattan","BRIAN.MCGRATTAN","07-08","OTT","R","R",1981-09-02,26,38,108.23,50.51,45.31,43.18,42.71,41.46,3,2.94,48.02,57.96,61.77,81.28,77.36,103.77,2.72,3.84,0.06,-9.94,-19.51,-26.41,-1.12,6.25,94.93
"Brian McGrattan","BRIAN.MCGRATTAN","09-10","CGY","R","R",1981-09-02,28,34,116.8,66.78,55.53,53.49,53.78,53.66,6.07,3.02,67.44,54,89.07,77.45,114.67,98.56,4.99,4.31,3.05,13.44,11.62,16.11,0.68,9,94.41
"Brian McGrattan","BRIAN.MCGRATTAN","11-12","NSH","R","R",1981-09-02,30,30,158.68,42.94,43.65,47.46,46.31,50.32,3.07,4.08,56.4,72.81,89.86,99.46,117.38,136.08,3.9,3.85,-1.01,-16.41,-9.6,-18.7,0.05,5.44,94.4
"Brian McGrattan","BRIAN.MCGRATTAN","12-13","CGY","R","R",1981-09-02,31,19,136.07,29.31,40.66,39.1,38.79,38.19,2.94,7.09,51.08,74.55,72.7,113.23,101.89,160.76,3.75,6.07,-4.15,-23.47,-40.53,-58.87,-2.32,5.76,90.49
"Brian McGrattan","BRIAN.MCGRATTAN","13-14","CGY","R","R",1981-09-02,32,76,502.05,43.19,40.28,40.17,37.57,36.87,13.92,18.31,194.51,288.41,270.87,403.38,358.71,595.99,12.42,21.27,-4.39,-93.9,-132.51,-237.28,-8.85,7.16,93.65
"Brian McGrattan","BRIAN.MCGRATTAN","14-15","CGY","R","R",1981-09-02,33,8,52.35,0,45.4,45.06,41.48,38.17,0,2.05,22.86,27.49,34.45,42,45.19,63.76,1.42,2.3,-2.05,-4.63,-7.55,-18.57,-0.88,0,92.54
"Brian O'Neill","BRIAN.O'NEILL","15-16","N.J","C","L",1988-06-01,27,22,208.13,37.61,43.65,44.43,44.84,46.7,3.02,5.01,72.05,93.03,100.38,125.57,137.11,168.7,5.66,6.46,-1.99,-20.98,-25.19,-31.59,-0.8,4.19,94.61
"Brian Pothier","BRIAN.POTHIER","07-08","WSH","D","L",1977-04-15,30,38,568.97,52.73,55.93,55.77,56.17,55.36,22.34,20.03,294.31,231.9,409.29,324.63,553.26,431.76,21.49,17.33,2.31,62.41,84.66,121.5,4.16,7.59,91.36
"Brian Pothier","BRIAN.POTHIER","08-09","WSH","D","L",1977-04-15,31,9,132.35,59.68,51.36,53.52,53.71,53.48,7.18,4.85,74.77,70.82,101.47,88.12,126.16,108.73,5.68,4.94,2.33,3.95,13.35,17.43,0.74,9.6,93.15
"Brian Pothier","BRIAN.POTHIER","09-10","CAR","D","L",1977-04-15,32,20,327.2,30.07,43,42.96,43.5,44.36,6.21,14.44,138.1,183.03,198.28,263.22,275.56,357.96,11.59,14.54,-8.23,-44.93,-64.94,-82.4,-2.95,4.5,92.11
"Brian Pothier","BRIAN.POTHIER","09-10","WSH","D","L",1977-04-15,32,41,627.93,65.54,51.2,50.43,52.45,46.41,28.7,15.09,323.3,308.11,428.9,421.58,614.47,557.14,24.04,27.76,13.61,15.19,7.32,57.33,-3.72,8.88,95.1
"Brian Rafalski","BRIAN.RAFALSKI","07-08","DET","D","R",1973-09-28,33,73,1224.27,63.67,60.1,60.09,60.81,59.72,54.6,31.15,703.07,466.71,985.16,654.27,1263.71,814.33,52.18,35.2,23.45,236.36,330.89,449.38,16.98,7.77,93.33
"Brian Rafalski","BRIAN.RAFALSKI","08-09","DET","D","R",1973-09-28,34,77,1304.72,57.62,57.45,57.33,59.32,53.66,60.14,44.23,769.6,569.96,1052.88,783.6,1349.91,925.85,50.98,44.03,15.91,199.64,269.28,424.06,6.95,7.81,92.24
"Brian Rafalski","BRIAN.RAFALSKI","09-10","DET","D","R",1973-09-28,35,78,1401.42,56.72,56.19,56.12,56.53,55.84,61.46,46.89,815.85,635.98,1125.74,880.31,1472.35,1132.37,61.87,48.93,14.57,179.87,245.43,339.98,12.94,7.53,92.63
"Brian Rafalski","BRIAN.RAFALSKI","10-11","DET","D","R",1973-09-28,36,63,998.38,55.92,55.03,55.18,56.57,51.11,58.11,45.8,596.26,487.26,804.63,653.65,1030.78,791.46,42.44,40.6,12.31,109,150.98,239.32,1.84,9.75,90.6
"Brian Rolston","BRIAN.ROLSTON","07-08","MIN","R","L",1973-02-21,34,80,1068.98,51.15,48.83,50.02,51.71,48.46,38.38,36.66,510.86,535.39,736.61,736.16,984.37,919.38,32.8,34.89,1.72,-24.53,0.45,64.99,-2.09,7.51,93.15
"Brian Rolston","BRIAN.ROLSTON","08-09","N.J","R","L",1973-02-21,35,64,727.82,57.04,48.4,48.84,50.13,50.32,29.22,22.01,370.13,394.53,486.04,509.13,646.8,643.4,28.19,27.83,7.21,-24.4,-23.09,3.4,0.36,7.89,94.42
"Brian Rolston","BRIAN.ROLSTON","09-10","N.J","R","L",1973-02-21,36,80,1043,51.5,51.05,51.48,50.7,48.1,35.48,33.41,466.58,447.34,636.78,600.22,831.2,808.2,32.49,35.06,2.07,19.24,36.56,23,-2.57,7.6,92.53
"Brian Rolston","BRIAN.ROLSTON","10-11","N.J","R","L",1973-02-21,37,65,845.08,47.47,53.97,56.03,55.54,53.55,27.16,30.06,388.36,331.27,528.32,414.61,668,534.74,26.34,22.85,-2.9,57.09,113.71,133.26,3.49,6.99,90.93
"Brian Rolston","BRIAN.ROLSTON","11-12","BOS","R","L",1973-02-21,38,21,251.68,66.12,51.11,54.15,52.31,53.76,15.03,7.7,111.42,106.57,170,143.93,216.96,197.8,9.14,7.86,7.33,4.85,26.07,19.16,1.28,13.49,92.77
"Brian Rolston","BRIAN.ROLSTON","11-12","NYI","R","L",1973-02-21,38,49,554.62,37.05,52.96,51.19,48.7,47.11,12.86,21.85,258.09,229.28,352.22,335.81,470.57,495.74,17.55,19.7,-8.99,28.81,16.41,-25.17,-2.15,4.98,90.47
"Brian Strait","BRIAN.STRAIT","11-12","PIT","D","L",1988-01-04,23,9,110.13,37.12,52.18,50.61,47.39,53.17,2.94,4.98,56.77,52.03,75.68,73.86,88.33,98.06,4.36,3.84,-2.04,4.74,1.82,-9.73,0.52,5.18,90.43
"Brian Strait","BRIAN.STRAIT","12-13","NYI","D","L",1988-01-04,24,19,283.1,59.9,51.62,51.49,50.56,51.43,19.24,12.88,142.9,133.94,195.37,184.07,247.86,242.38,13.15,12.42,6.36,8.96,11.3,5.48,0.73,13.46,90.38
"Brian Strait","BRIAN.STRAIT","13-14","NYI","D","L",1988-01-04,25,47,692.2,36.48,44.37,43.28,43.77,43.72,22.09,38.46,296.19,371.37,394.15,516.49,541.66,695.92,25.94,33.39,-16.37,-75.18,-122.34,-154.26,-7.45,7.46,89.64
"Brian Strait","BRIAN.STRAIT","14-15","NYI","D","L",1988-01-04,26,52,836.95,47.75,49.43,48.7,47.42,50.49,36.26,39.68,440.85,451.02,591.59,623.1,773.24,857.54,41.14,40.34,-3.42,-10.17,-31.51,-84.3,0.8,8.23,91.2
"Brian Strait","BRIAN.STRAIT","15-16","NYI","D","L",1988-01-04,27,52,707.75,49.86,46.13,47.6,47.41,45.77,22.68,22.81,317.45,370.64,445.13,490,615.28,682.58,26.11,30.94,-0.13,-53.19,-44.87,-67.3,-4.83,7.14,93.85
"Brian Strait","BRIAN.STRAIT","16-17","WPG","D","L",1988-01-04,28,5,75.43,49,43.82,45.82,43.83,49.26,2.95,3.07,27.78,35.61,48.55,57.41,67.26,86.2,3.33,3.43,-0.12,-7.83,-8.86,-18.94,-0.1,10.62,91.38
"Brian Sutherby","BRIAN.SUTHERBY","07-08","ANA","C","L",1982-03-01,25,45,322.72,40.58,50.06,50.34,48.51,50.83,4.07,5.96,127.41,127.1,179.68,177.28,217.58,230.92,9.22,8.92,-1.89,0.31,2.4,-13.34,0.3,3.19,95.31
"Brian Sutherby","BRIAN.SUTHERBY","08-09","ANA","C","L",1982-03-01,26,17,96.52,79.57,50.64,49.23,47.77,50.18,8.06,2.07,48.05,46.84,62.78,64.75,73.54,80.39,4.13,4.1,5.99,1.21,-1.97,-6.85,0.03,16.77,95.58
"Brian Sutherby","BRIAN.SUTHERBY","08-09","DAL","C","L",1982-03-01,26,42,436.83,43.27,47.8,47.32,45.81,49.32,12.15,15.93,191.76,209.44,265.7,295.75,333.94,394.98,15.64,16.07,-3.78,-17.68,-30.05,-61.04,-0.43,6.34,92.39
"Brian Sutherby","BRIAN.SUTHERBY","09-10","DAL","C","L",1982-03-01,27,45,370.2,71.3,50.71,47.29,47.58,47.54,15.13,6.09,173.85,169.01,223.28,248.88,291.55,321.2,11.19,12.35,9.04,4.84,-25.6,-29.65,-1.16,8.7,96.4
"Brian Sutherby","BRIAN.SUTHERBY","10-11","DAL","C","L",1982-03-01,28,51,339.25,27.02,36.97,38.78,41.56,38.17,5.82,15.72,95.8,163.35,144.24,227.71,215.64,303.27,8.02,12.99,-9.9,-67.55,-83.47,-87.63,-4.97,6.08,90.38
"Brian Willsie","BRIAN.WILLSIE","07-08","L.A","R","R",1978-03-16,29,53,528.58,42.74,49.3,47.36,48.37,48.84,18.4,24.65,253.53,260.75,331.64,368.65,444.72,474.68,19.98,20.93,-6.25,-7.22,-37.01,-29.96,-0.95,7.26,90.55
"Brian Willsie","BRIAN.WILLSIE","08-09","COL","R","R",1978-03-16,30,42,413.45,33.67,53.63,48.54,47.84,49.71,5.97,11.76,201.85,174.53,265.04,280.93,347.67,379.1,12.79,12.94,-5.79,27.32,-15.89,-31.43,-0.15,2.96,93.26
"Brock Boeser","BROCK.BOESER","16-17","VAN","R","R",1997-02-25,19,9,126.98,50.63,50.16,49.22,49.94,49.86,6.03,5.88,65.45,65.03,83.56,86.21,109.92,110.2,5.16,5.19,0.15,0.42,-2.65,-0.28,-0.03,9.21,90.96
"Brock Boeser","BROCK.BOESER","17-18","VAN","R","R",1997-02-25,20,62,859.9,53.21,48.7,46.95,47.25,47.12,41.63,36.6,444.4,468.17,580.9,656.29,777.68,868.34,33.31,37.38,5.03,-23.77,-75.39,-90.66,-4.07,9.37,92.18
"Brock Boeser","BROCK.BOESER","18-19","VAN","R","R",1997-02-25,21,69,1001.3,48.13,48.83,49.67,49.71,48.39,47.02,50.68,478.08,501.04,689.77,698.84,947.18,958.05,38.86,41.45,-3.66,-22.96,-9.07,-10.87,-2.59,9.84,89.89
"Brock Boeser","BROCK.BOESER","19-20","VAN","R","R",1997-02-25,22,57,765.72,57.27,52.09,53.29,52.48,52.19,46.37,34.6,393.72,362.08,557.3,488.57,736.14,666.6,30.83,28.24,11.77,31.64,68.73,69.54,2.59,11.78,90.44
"Brock McGinn","BROCK.MCGINN","15-16","CAR","L","L",1994-02-02,21,21,218.72,25.88,47.57,47.72,46.78,44.84,6.21,17.79,96.65,106.54,126.69,138.8,164.82,187.54,7.35,9.04,-11.58,-9.89,-12.11,-22.72,-1.69,6.43,83.3
"Brock McGinn","BROCK.MCGINN","16-17","CAR","L","L",1994-02-02,22,57,623.13,37.64,47.9,48.48,49.64,46.87,18.83,31.19,281.54,306.18,404.58,430.01,588.84,597.29,25.08,28.43,-12.36,-24.64,-25.43,-8.45,-3.35,6.69,89.81
"Brock McGinn","BROCK.MCGINN","17-18","CAR","L","L",1994-02-02,23,80,1010.53,41.35,51.23,53.09,53.92,51.37,31.11,44.12,520.3,495.27,765.12,676,1045.87,893.86,43.98,41.64,-13.01,25.03,89.12,152.01,2.34,5.98,91.09
"Brock McGinn","BROCK.MCGINN","18-19","CAR","L","L",1994-02-02,24,82,933.2,49.95,51.71,51.69,51.93,49.78,34.41,34.48,466.97,436.03,677.66,633.32,915.97,847.89,36.36,36.68,-0.07,30.94,44.34,68.08,-0.32,7.37,92.09
"Brock McGinn","BROCK.MCGINN","19-20","CAR","L","L",1994-02-02,25,68,719.45,44.45,51.48,52.14,52.79,51.19,25.37,31.7,358.89,338.29,518.56,476.05,705.63,631.16,30.15,28.75,-6.33,20.6,42.51,74.47,1.4,7.07,90.63
"Brock Nelson","BROCK.NELSON","13-14","NYI","C","L",1991-10-15,21,72,794.07,42.65,52.42,53.31,52.85,52.9,27.7,37.25,395.52,359.06,544.6,477.04,763.49,681.11,30.69,27.32,-9.55,36.46,67.56,82.38,3.37,7,89.63
"Brock Nelson","BROCK.NELSON","14-15","NYI","C","L",1991-10-15,22,82,949.38,57.18,56.99,56.16,54.01,57.26,43.38,32.49,563.13,424.91,756.6,590.61,1002.54,853.73,50.11,37.4,10.89,138.22,165.99,148.81,12.71,7.7,92.35
"Brock Nelson","BROCK.NELSON","15-16","NYI","C","L",1991-10-15,23,81,1049.5,53.65,49.33,49.54,49,47.81,41.79,36.1,501.61,515.27,688.98,701.85,951.26,990.17,42.21,46.08,5.69,-13.66,-12.87,-38.91,-3.87,8.33,92.99
"Brock Nelson","BROCK.NELSON","16-17","NYI","C","L",1991-10-15,24,81,1018.6,47.58,46.18,45.57,45.3,45.66,40.69,44.83,462.19,538.59,619.3,739.56,860.04,1038.53,37.89,45.1,-4.14,-76.4,-120.26,-178.49,-7.21,8.8,91.68
"Brock Nelson","BROCK.NELSON","17-18","NYI","C","L",1991-10-15,25,82,971.85,48.23,43.54,44.98,45.67,44.16,36.85,39.55,413.92,536.82,593.92,726.45,841.42,1001.06,32.8,41.47,-2.7,-122.9,-132.53,-159.64,-8.67,8.9,92.63
"Brock Nelson","BROCK.NELSON","18-19","NYI","C","L",1991-10-15,26,82,1133.93,60.09,48.71,47.87,48.33,51.19,46.24,30.71,536.15,564.65,741.56,807.67,1014.44,1084.67,47.07,44.89,15.53,-28.5,-66.11,-70.23,2.18,8.62,94.56
"Brock Nelson","BROCK.NELSON","19-20","NYI","C","L",1991-10-15,27,68,952.73,51.02,47.23,45.14,45.3,50.43,43.96,42.21,436.36,487.57,585.47,711.59,811.06,979.19,37.83,37.18,1.75,-51.21,-126.12,-168.13,0.65,10.07,91.34
"Brody Sutter","BRODY.SUTTER","15-16","CAR","C","R",1991-09-26,23,8,70.7,0,34.3,33.52,36.82,25.87,0,2.95,22.14,42.41,29.99,59.47,42.82,73.47,1.27,3.64,-2.95,-20.27,-29.48,-30.65,-2.37,0,93.04
"Brooks Laich","BROOKS.LAICH","07-08","WSH","C","L",1983-06-23,24,82,804.32,40.59,51.55,51.59,52.02,48.82,20.77,30.4,389.01,365.64,529.73,497.12,703.93,649.16,26.58,27.86,-9.63,23.37,32.61,54.77,-1.28,5.34,91.69
"Brooks Laich","BROOKS.LAICH","08-09","WSH","C","L",1983-06-23,25,82,899.7,51.33,54.89,54.91,55.43,55.67,36.73,34.82,492.77,404.89,676.1,555.12,940.22,756.08,40.04,31.89,1.91,87.88,120.98,184.14,8.15,7.45,91.4
"Brooks Laich","BROOKS.LAICH","09-10","WSH","C/L","L",1983-06-23,26,78,970.67,58.57,51.38,50.99,52.28,51.36,54.69,38.69,539.87,510.77,737.07,708.31,1015.99,927.48,44.11,41.77,16,29.1,28.76,88.51,2.34,10.13,92.43
"Brooks Laich","BROOKS.LAICH","10-11","WSH","L","L",1983-06-23,27,81,993.9,60.11,50.87,51.32,52.19,52.96,36.65,24.32,483.5,466.93,673.05,638.36,952.37,872.34,37.29,33.12,12.33,16.57,34.69,80.03,4.17,7.58,94.79
"Brooks Laich","BROOKS.LAICH","11-12","WSH","C/L","L",1983-06-23,28,82,1057.25,47.6,48.26,47.66,47.1,48.94,34.06,37.5,493.49,529.16,673.26,739.43,905.36,1016.89,36.17,37.73,-3.44,-35.67,-66.17,-111.53,-1.56,6.9,92.91
"Brooks Laich","BROOKS.LAICH","12-13","WSH","C","L",1983-06-23,29,9,110.52,63.16,44.93,47.27,51.82,39.18,5.28,3.08,45.8,56.14,64.23,71.64,100.69,93.63,3.17,4.92,2.2,-10.34,-7.41,7.06,-1.75,11.53,94.51
"Brooks Laich","BROOKS.LAICH","13-14","WSH","C","L",1983-06-23,30,51,632.68,45.77,44.86,45.37,47.27,43.88,20.02,23.72,263.09,323.43,368.45,443.73,535.02,596.73,18.52,23.69,-3.7,-60.34,-75.28,-61.71,-5.17,7.61,92.67
"Brooks Laich","BROOKS.LAICH","14-15","WSH","C","L",1983-06-23,31,66,760.82,48.46,50.41,50.09,50.45,51.57,26.11,27.77,352.12,346.4,495.12,493.31,711.18,698.54,28.6,26.86,-1.66,5.72,1.81,12.64,1.74,7.42,91.98
"Brooks Laich","BROOKS.LAICH","15-16","TOR","C","L",1983-06-23,32,21,234.37,35.78,41.58,43.72,46.28,39.96,6.83,12.26,96.98,136.27,145.73,187.58,205.64,238.7,7.3,10.97,-5.43,-39.29,-41.85,-33.06,-3.67,7.04,91
"Brooks Laich","BROOKS.LAICH","15-16","WSH","C","L",1983-06-23,32,60,493.47,38.93,51.24,51.2,52.71,52.24,10.76,16.88,213.03,202.68,313.46,298.77,442.56,396.99,17.14,15.67,-6.12,10.35,14.69,45.57,1.47,5.05,91.67
"Brooks Laich","BROOKS.LAICH","17-18","L.A","C","L",1983-06-23,34,12,114.2,21.34,39.53,39.93,43.15,31.16,1.88,6.93,43.87,67.12,56.97,85.71,82.82,109.11,2.63,5.81,-5.05,-23.25,-28.74,-26.29,-3.18,4.29,89.68
"Brooks Orpik","BROOKS.ORPIK","07-08","PIT","D","L",1980-09-26,26,78,1142.68,55.14,46.05,45.95,45.65,50.63,43.25,35.19,496.49,581.56,713.58,839.48,931.74,1109.17,41.59,40.55,8.06,-85.07,-125.9,-177.43,1.04,8.71,93.95
"Brooks Orpik","BROOKS.ORPIK","08-09","PIT","D","L",1980-09-26,27,79,1285.23,50.5,47.46,46.92,46.21,46.92,63.23,61.97,598.44,662.52,810.31,916.68,1070.75,1246.54,46.34,52.43,1.26,-64.08,-106.37,-175.79,-6.09,10.57,90.65
"Brooks Orpik","BROOKS.ORPIK","09-10","PIT","D","L",1980-09-26,28,72,1153.88,52.85,51.5,52.37,52.48,54.03,55.92,49.89,609.09,573.72,878.59,799.08,1151.45,1042.58,48.37,41.16,6.03,35.37,79.51,108.87,7.21,9.18,91.3
"Brooks Orpik","BROOKS.ORPIK","10-11","PIT","D","L",1980-09-26,29,63,1011.25,55.07,50.5,50.13,51.2,48.6,37.74,30.79,493.97,484.25,684.68,681.12,946.88,902.37,35.42,37.46,6.95,9.72,3.56,44.51,-2.04,7.64,93.64
"Brooks Orpik","BROOKS.ORPIK","11-12","PIT","D","L",1980-09-26,30,73,1320.98,53.43,53.2,52.74,53.05,52.92,66.36,57.84,680.04,598.24,942.39,844.63,1276.02,1129.12,52.86,47.02,8.52,81.8,97.76,146.9,5.84,9.76,90.33
"Brooks Orpik","BROOKS.ORPIK","12-13","PIT","D","L",1980-09-26,31,46,828.8,59.14,46.68,47.05,45.78,49.7,40.35,27.88,372.97,425.95,528.07,594.24,706.46,836.87,30.15,30.51,12.47,-52.98,-66.17,-130.41,-0.36,10.82,93.45
"Brooks Orpik","BROOKS.ORPIK","13-14","PIT","D","L",1980-09-26,32,72,1240.47,47.48,48.54,47.6,46.88,48.03,50.41,55.75,536.07,568.37,755.59,831.82,996.05,1128.62,40.98,44.34,-5.34,-32.3,-76.23,-132.57,-3.36,9.4,90.19
"Brooks Orpik","BROOKS.ORPIK","14-15","WSH","D","L",1980-09-26,33,78,1381,50.57,51.05,50.92,50.61,52.07,58.78,57.45,666.59,639.07,956.96,922.31,1325.67,1293.67,55.78,51.35,1.33,27.52,34.65,32,4.43,8.82,91.01
"Brooks Orpik","BROOKS.ORPIK","15-16","WSH","D","L",1980-09-26,34,41,691.43,56.08,53.37,52.6,51.93,54.82,39.57,30.99,381.79,333.56,511.43,460.87,689.92,638.62,29.73,24.5,8.58,48.23,50.56,51.3,5.23,10.36,90.71
"Brooks Orpik","BROOKS.ORPIK","16-17","WSH","D","L",1980-09-26,35,79,1184.07,64.53,54.5,53.77,54.03,53.38,53.55,29.43,621.22,518.68,840.47,722.57,1147.24,975.94,46.77,40.85,24.12,102.54,117.9,171.3,5.92,8.62,94.33
"Brooks Orpik","BROOKS.ORPIK","17-18","WSH","D","L",1980-09-26,36,81,1273.9,42.51,43.38,43.65,44.81,42.37,37.34,50.49,544.37,710.45,778.72,1005.3,1078.41,1327.97,42.16,57.34,-13.15,-166.08,-226.58,-249.56,-15.18,6.86,92.89
"Brooks Orpik","BROOKS.ORPIK","18-19","WSH","D","L",1980-09-26,37,53,667.97,57.24,49.89,48.66,48.49,50.33,36.81,27.5,322.97,324.44,450.54,475.34,597.73,634.93,27.51,27.15,9.31,-1.47,-24.8,-37.2,0.36,11.4,91.52
"Bruno Gervais","BRUNO.GERVAIS","07-08","NYI","D","R",1984-10-03,22,60,852.75,49.85,48.01,49.4,49.39,50.01,28.8,28.97,392.91,425.55,550.07,563.54,728.48,746.37,32.57,32.56,-0.17,-32.64,-13.47,-17.89,0.01,7.33,93.19
"Bruno Gervais","BRUNO.GERVAIS","08-09","NYI","D","R",1984-10-03,23,69,1148.3,40.93,45.05,44.39,45.41,44.88,37.62,54.29,564.66,688.69,748.91,938.05,1048.73,1260.82,44.2,54.28,-16.67,-124.03,-189.14,-212.09,-10.08,6.66,92.12
"Bruno Gervais","BRUNO.GERVAIS","09-10","NYI","D","R",1984-10-03,24,70,1094.97,41.21,47.73,48.2,48.71,47.6,39.98,57.04,580.07,635.17,783.29,841.86,1074.78,1131.57,47.43,52.22,-17.06,-55.1,-58.57,-56.79,-4.79,6.89,91.02
"Bruno Gervais","BRUNO.GERVAIS","10-11","NYI","D","R",1984-10-03,25,53,721.07,34.98,43.05,43.66,43.31,44.06,17.72,32.94,296.77,392.53,427.95,552.15,593.16,776.33,25.54,32.43,-15.22,-95.76,-124.2,-183.17,-6.89,5.97,91.61
"Bruno Gervais","BRUNO.GERVAIS","11-12","T.B","D","R",1984-10-03,26,50,625.35,46.49,48.68,49.77,49.45,48.76,25.82,29.72,265.03,279.41,387.4,391.02,532.38,544.33,20.47,21.51,-3.9,-14.38,-3.62,-11.95,-1.04,9.74,89.36
"Bruno Gervais","BRUNO.GERVAIS","12-13","PHI","D","R",1984-10-03,27,37,570,34.9,47.99,46.85,48.22,47.06,16.87,31.47,256.82,278.29,362.92,411.64,507.83,545.42,19.82,22.3,-14.6,-21.47,-48.72,-37.59,-2.48,6.57,88.69
