"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"David Krejci","DAVID.KREJCI","11-12","BOS","C","R",1986-04-28,25,76,57.53,0.76,15.18,0.89,10.71,27.68,60.71,3.28,27.87,68.85,0,0,0
"David Krejci","DAVID.KREJCI","15-16","BOS","C","R",1986-04-28,29,68,103.08,1.52,27.38,5.43,9.78,29.35,55.43,13.08,26.17,60.75,0,0,0
"David Legwand","DAVID.LEGWAND","07-08","NSH","C","L",1980-08-17,27,65,116.42,1.79,27.73,3.83,8.2,22.4,65.57,10.34,31.03,58.62,0,1,100
"David Legwand","DAVID.LEGWAND","08-09","NSH","C","L",1980-08-17,28,72,139.17,1.93,29.44,1.22,6.94,18.78,73.06,8,30,62,0,1,100
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,81,139.68,1.72,37.64,2.18,3.49,34.5,59.83,6.47,12.23,81.29,0,1,100
"David Legwand","DAVID.LEGWAND","10-11","NSH","C","L",1980-08-17,30,63,124.43,1.98,36.03,1.45,6.28,28.02,64.25,6,19,75,0,1,100
"David Legwand","DAVID.LEGWAND","11-12","NSH","C","L",1980-08-17,31,77,97.2,1.26,27.85,0,3.43,32,64.57,3.3,12.09,84.62,0,0,0
"David Legwand","DAVID.LEGWAND","14-15","OTT","C","L",1980-08-17,34,78,127.62,1.64,30.79,3.55,6.6,49.75,40.1,6.79,11.73,81.48,0,1,100
"David Legwand","DAVID.LEGWAND","15-16","BUF","C","L",1980-08-17,35,74,178.52,2.41,53.56,1.17,9.77,59.77,29.3,3.45,15.95,80.6,0,1,100
"David Moss","DAVID.MOSS","08-09","CGY","R","R",1981-12-28,26,80,79.35,0.99,15.37,1.2,7.23,19.88,71.69,10.61,27.27,62.12,0,2,100
"David Moss","DAVID.MOSS","10-11","CGY","R","R",1981-12-28,28,56,90.25,1.61,29.07,1.89,9.43,28.93,59.75,3.7,25.93,70.37,0,0,0
"David Moss","DAVID.MOSS","12-13","ARI","R","R",1981-12-28,30,45,99.23,2.21,42.57,0.71,7.86,54.29,37.14,0.85,11.97,87.18,0,0,0
"David Moss","DAVID.MOSS","13-14","ARI","R","R",1981-12-28,31,76,169.8,2.23,42.35,2.14,6.05,51.96,39.86,3.17,12.22,84.62,0,0,0
"David Moss","DAVID.MOSS","14-15","ARI","R","R",1981-12-28,32,58,81.52,1.41,24.08,1.97,5.92,26.32,65.79,11.59,20.29,68.12,0,1,100
"David Perron","DAVID.PERRON","16-17","STL","L","R",1988-05-28,28,82,92.07,1.12,22.02,3.06,7.14,13.78,76.02,16.36,30.91,52.73,0,2,100
"David Savard","DAVID.SAVARD","13-14","CBJ","D","R",1990-10-22,22,68,93.82,1.38,24.7,0.9,5.41,39.64,54.05,5.68,18.18,76.14,0,6,100
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,82,232.6,2.84,46.93,1.33,10,45,43.67,3.37,18.73,77.9,0,4,100
"David Savard","DAVID.SAVARD","15-16","CBJ","D","R",1990-10-22,24,65,180.5,2.78,50.82,0.5,12.94,45.27,41.29,2.6,18.23,79.17,0,1,100
"David Savard","DAVID.SAVARD","16-17","CBJ","D","R",1990-10-22,25,73,177.2,2.43,50.43,0.81,10.16,50,39.02,3.69,16.13,80.18,0,1,100
"David Savard","DAVID.SAVARD","17-18","CBJ","D","R",1990-10-22,26,77,172.87,2.25,51.47,1.71,8.97,44.87,44.44,6.31,15.53,78.16,0,5,100
"David Savard","DAVID.SAVARD","18-19","CBJ","D","R",1990-10-22,27,78,133.4,1.71,42.48,3.23,6.45,24.73,65.59,10.48,20.95,68.57,0,2,100
"David Savard","DAVID.SAVARD","19-20","CBJ","D","R",1990-10-22,28,63,117.3,1.86,44.37,0,5.91,31.72,62.37,4.95,17.82,77.23,0,2,100
"David Schlemko","DAVID.SCHLEMKO","11-12","ARI","D","L",1987-05-07,24,45,90.4,2.01,39.93,0.74,6.62,44.85,47.79,5.1,19.39,75.51,1,0,0
"David Schlemko","DAVID.SCHLEMKO","13-14","ARI","D","L",1987-05-07,26,45,84.98,1.89,33.29,3.94,1.57,36.22,58.27,10.84,8.43,80.72,0,2,100
"David Schlemko","DAVID.SCHLEMKO","15-16","N.J","D","L",1987-05-07,28,64,103.33,1.61,28.88,3.03,7.27,17.58,72.12,16.18,27.94,55.88,0,0,0
"David Steckel","DAVID.STECKEL","07-08","WSH","C/L","L",1982-03-15,25,67,237.87,3.55,52.52,2.14,16.58,45.72,35.56,3.25,27.81,68.93,0,3,100
"David Steckel","DAVID.STECKEL","08-09","WSH","C","L",1982-03-15,26,76,261.87,3.45,49.56,2.31,5.38,56.41,35.9,4.24,11.3,84.46,2,1,33.33
"David Steckel","DAVID.STECKEL","09-10","WSH","C","L",1982-03-15,27,79,211.28,2.67,44.5,0.59,8.24,72.65,18.53,1.14,11.36,87.5,0,1,100
"David Steckel","DAVID.STECKEL","10-11","WSH","C","L",1982-03-15,28,55,89.92,1.63,27.17,0,4.98,75.12,19.9,0.52,5.67,93.81,0,0,0
"David Steckel","DAVID.STECKEL","11-12","TOR","C","L",1982-03-15,29,70,164.98,2.36,48.18,0.74,10.37,59.63,29.26,3.58,16.49,79.93,0,2,100
"David Vyborny","DAVID.VYBORNY","07-08","CBJ","R","L",1975-01-22,32,66,99.6,1.51,22.2,2.84,15.91,21.59,59.66,6.52,42.39,51.09,0,0,0
"Davis Drewiske","DAVIS.DREWISKE","10-11","L.A","D","L",1984-11-22,25,38,64.73,1.7,31.18,2.13,9.57,17.02,71.28,12.5,40,47.5,0,1,100
"Davis Drewiske","DAVIS.DREWISKE","12-13","L.A","D","L",1984-11-22,27,20,54.17,2.71,45.25,1.41,8.45,50.7,39.44,3.51,15.79,80.7,0,0,0
"Daymond Langkow","DAYMOND.LANGKOW","09-10","CGY","C","L",1976-09-27,32,70,176.7,2.52,40.12,2.02,10.44,40.74,46.8,3.86,21.26,74.88,0,1,100
"Daymond Langkow","DAYMOND.LANGKOW","11-12","ARI","C","L",1976-09-27,34,71,70.37,0.99,19.78,0.75,3.01,33.08,63.16,3.23,16.13,80.65,1,0,0
"Dean McAmmond","DEAN.MCAMMOND","07-08","OTT","L","L",1973-06-15,34,67,91.28,1.36,18.75,2.47,8.02,20.37,69.14,10.81,31.08,58.11,0,2,100
"Dean McAmmond","DEAN.MCAMMOND","08-09","OTT","L","L",1973-06-15,35,43,68.8,1.6,24.61,3.39,5.08,28.81,62.71,8.33,18.33,73.33,0,0,0
"Dean McAmmond","DEAN.MCAMMOND","09-10","N.J","L","L",1973-06-15,36,61,59.88,0.98,20.88,1.68,5.04,22.69,70.59,10.2,28.57,61.22,0,0,0
"Denis Gauthier","DENIS.GAUTHIER","08-09","L.A","D","L",1976-10-01,31,65,163.57,2.52,35.27,1.35,5.83,28.25,64.57,6.45,17.74,75.81,0,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","07-08","EDM","D","L",1983-10-11,23,71,80.42,1.13,16.35,3.67,9.17,32.11,55.05,11.76,24.71,63.53,0,2,100
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,71,144.25,2.03,32.52,1.55,8.25,31.44,58.76,6.09,21.74,72.17,0,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","09-10","EDM","D","L",1983-10-11,25,46,92.95,2.02,36.37,0.77,6.92,46.92,45.38,3.03,14.14,82.83,0,1,100
"Dennis Rasmussen","DENNIS.RASMUSSEN","16-17","CHI","C","L",1990-07-03,26,63,116.8,1.85,43.39,4.15,5.07,25.81,64.98,8.65,20.19,71.15,0,1,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","07-08","CAR","D","L",1981-07-18,26,46,86.87,1.89,27.04,2.76,14.48,21.38,61.38,12.5,37.5,50,0,4,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","08-09","CAR","D","L",1981-07-18,27,69,168.93,2.45,44.37,0.5,4.98,49.75,44.78,1.83,12.8,85.37,0,1,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","09-10","FLA","D","L",1981-07-18,28,62,154,2.48,46.67,2.36,6.6,40.09,50.94,4.46,15.92,79.62,0,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","10-11","BOS","D","L",1981-07-18,29,81,167.13,2.06,40.67,1.35,9.87,32.74,56.05,5.41,25.68,68.92,0,1,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,77,190.63,2.48,48.84,1.44,12.5,53.85,32.21,5.37,20.25,74.38,1,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","12-13","BOS","D","L",1981-07-18,31,45,133.3,2.96,53.71,1.33,13.33,52.67,32.67,7.88,21.21,70.91,0,3,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","13-14","BOS","D","L",1981-07-18,32,33,73.3,2.22,41.01,3.3,7.69,29.67,59.34,7.89,27.63,64.47,0,1,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","14-15","BOS","D","L",1981-07-18,33,80,194.53,2.43,49.79,1.46,9.22,43.69,45.63,6.76,15.94,77.29,0,7,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","15-16","BOS","D","L",1981-07-18,34,58,136.52,2.35,43.1,1.23,9.82,29.45,59.51,7.69,27.35,64.96,0,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","16-17","NYI","D","L",1981-07-18,35,68,129.15,1.9,38.84,1.22,6.1,33.54,59.15,4.46,17.86,77.68,0,1,100
"Dennis Seidenberg","DENNIS.SEIDENBERG","17-18","NYI","D","L",1981-07-18,36,28,66.72,2.38,50.01,1.25,7.5,47.5,43.75,4.17,9.72,86.11,0,1,100
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,80,218.6,2.73,43.65,3.77,12.55,39.75,43.93,8.2,27.46,64.34,2,6,75
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,78,201.2,2.58,45.98,1.68,9.66,47.48,41.18,2.49,16.18,81.33,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,75,169.4,2.26,41.8,2.37,9.48,34.12,54.03,9.2,23.56,67.24,0,3,100
"Dennis Wideman","DENNIS.WIDEMAN","10-11","FLA","D","R",1983-03-20,27,60,130.08,2.17,37.84,0.53,7.45,26.6,65.43,4.26,25.53,70.21,0,2,100
"Dennis Wideman","DENNIS.WIDEMAN","11-12","WSH","D","R",1983-03-20,28,81,158.22,1.95,37.53,0.92,7.34,37.61,54.13,5.26,17.76,76.97,0,2,100
"Dennis Wideman","DENNIS.WIDEMAN","12-13","CGY","D","R",1983-03-20,29,44,98.33,2.23,43.19,0.78,7.03,44.53,47.66,5.31,21.24,73.45,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","13-14","CGY","D","R",1983-03-20,30,45,56.77,1.26,26.82,1.22,9.76,34.15,54.88,2.99,20.9,76.12,0,1,100
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,72,106.35,1.48,36.01,4.58,7.84,35.95,51.63,11.01,22.02,66.97,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","15-16","CGY","D","R",1983-03-20,32,49,77.55,1.58,39.02,4.81,10.58,26.92,57.69,9.84,22.95,67.21,0,1,100
"Dennis Wideman","DENNIS.WIDEMAN","16-17","CGY","D","R",1983-03-20,33,57,118.98,2.09,36.73,1.85,9.26,29.63,59.26,9.78,20.65,69.57,0,2,100
"Derek Dorsett","DEREK.DORSETT","10-11","CBJ","R","R",1986-12-20,23,76,117.72,1.55,26.89,1.05,7.89,22.11,68.95,7.14,30.95,61.9,0,1,100
"Derek Dorsett","DEREK.DORSETT","11-12","CBJ","R","R",1986-12-20,24,76,132.97,1.75,35.11,1.39,8.8,48.61,41.2,2.42,21.82,75.76,0,0,0
"Derek Dorsett","DEREK.DORSETT","15-16","VAN","R","R",1986-12-20,28,70,55.35,0.79,16.47,2.06,5.15,12.37,80.41,14.81,33.33,51.85,0,0,0
"Derek Dorsett","DEREK.DORSETT","17-18","VAN","R","R",1986-12-20,30,19,54.07,2.85,48.08,1.25,10,48.75,40,1.59,19.05,79.37,0,0,0
"Derek Forbort","DEREK.FORBORT","16-17","L.A","D","L",1992-03-04,24,81,175.35,2.16,42.56,1.54,5.38,47.69,45.38,3.12,12.5,84.38,0,1,100
"Derek Forbort","DEREK.FORBORT","17-18","L.A","D","L",1992-03-04,25,78,205.07,2.63,49.91,0,8.21,48.88,42.91,0.87,14.41,84.72,0,1,100
"Derek Forbort","DEREK.FORBORT","18-19","L.A","D","L",1992-03-04,26,81,177.68,2.19,50.01,0,7.62,61.88,30.49,1.35,12.16,86.49,0,1,100
"Derek Grant","DEREK.GRANT","16-17","BUF","C","L",1990-04-20,26,38,94.52,2.49,47.57,0.66,5.92,60.53,32.89,1.49,11.19,87.31,0,1,100
"Derek Grant","DEREK.GRANT","17-18","ANA","C","L",1990-04-20,27,64,51.7,0.81,14.08,3.05,2.29,45.8,48.85,9.21,5.26,85.53,0,2,100
"Derek Grant","DEREK.GRANT","18-19","ANA","C","L",1990-04-20,28,30,64.22,2.14,36.2,1.9,8.57,63.81,25.71,1.94,10.68,87.38,0,1,100
"Derek Grant","DEREK.GRANT","19-20","ANA","C","L",1990-04-20,29,48,119.2,2.48,50.93,3.11,10.36,63.21,23.32,4.12,13.92,81.96,0,0,0
"Derek MacKenzie","DEREK.MACKENZIE","10-11","CBJ","C","L",1981-06-11,29,63,102.7,1.63,27.8,1.11,4.44,24.44,70,8.33,20.83,70.83,0,1,100
"Derek MacKenzie","DEREK.MACKENZIE","11-12","CBJ","C","L",1981-06-11,30,65,115.4,1.78,35.41,2.63,3.16,34.21,60,7.41,14.81,77.78,0,1,100
"Derek MacKenzie","DEREK.MACKENZIE","12-13","CBJ","C","L",1981-06-11,31,42,62.47,1.49,30.18,0,6.19,54.87,38.94,0,14.94,85.06,0,0,0
"Derek MacKenzie","DEREK.MACKENZIE","13-14","CBJ","C","L",1981-06-11,32,69,128.7,1.87,33.86,1.3,6.49,57.14,35.06,5.7,11.4,82.9,0,6,100
"Derek MacKenzie","DEREK.MACKENZIE","14-15","FLA","C","L",1981-06-11,33,78,179.98,2.31,46.88,0.74,9.56,55.51,34.19,1.6,16,82.4,0,2,100
"Derek MacKenzie","DEREK.MACKENZIE","15-16","FLA","C","L",1981-06-11,34,64,153.13,2.39,46.59,0.41,7.72,56.5,35.37,3.7,14.81,81.48,0,4,100
"Derek MacKenzie","DEREK.MACKENZIE","16-17","FLA","C","L",1981-06-11,35,80,173.77,2.17,42.97,1.32,8.58,43.89,46.2,5.42,16.26,78.33,0,3,100
"Derek MacKenzie","DEREK.MACKENZIE","17-18","FLA","C","L",1981-06-11,36,70,169.12,2.42,50.82,2.19,7.66,50,40.15,4.61,17.51,77.88,0,1,100
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,81,248.42,3.07,50.04,3.64,19.61,39.5,37.25,7.02,31.77,61.2,0,2,100
"Derek Morris","DEREK.MORRIS","08-09","ARI","D","R",1978-08-24,30,55,111.27,2.02,37.46,1.14,9.09,35.23,54.55,2.88,22.12,75,0,0,0
"Derek Morris","DEREK.MORRIS","09-10","BOS","D","R",1978-08-24,31,58,138.57,2.39,42.66,1.12,7.87,43.26,47.75,3.18,17.83,78.98,0,3,100
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,75,170.33,2.27,41.52,1.24,9.09,45.45,44.21,2.21,16.57,81.22,0,1,100
"Derek Morris","DEREK.MORRIS","11-12","ARI","D","R",1978-08-24,33,57,148.87,2.61,50.39,1.08,8.11,58.92,31.89,2.73,12.57,84.7,0,0,0
"Derek Morris","DEREK.MORRIS","12-13","ARI","D","R",1978-08-24,34,39,84.07,2.16,40.76,3.6,6.31,45.95,44.14,4.3,12.9,82.8,0,0,0
"Derek Morris","DEREK.MORRIS","13-14","ARI","D","R",1978-08-24,35,60,107.15,1.79,33.33,1.85,8.02,41.98,48.15,5.08,16.1,78.81,0,1,100
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,76,189.15,2.49,38.6,3.19,15.54,35.06,46.22,5.26,31.58,63.16,0,2,100
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,81,182.6,2.25,36.54,0.72,12.64,37.55,49.1,2.67,22.99,74.33,0,1,100
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,78,132.97,1.7,30.22,3.27,7.48,40.65,48.6,7.91,19.42,72.66,0,0,0
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,79,133.25,1.69,34.13,0.97,5.83,42.72,50.49,2.99,17.91,79.1,0,0,0
"Derek Ryan","DEREK.RYAN","18-19","CGY","C","R",1986-12-29,31,81,151.45,1.87,39.52,1.98,9.92,25.79,62.3,4.96,27.27,67.77,0,2,100
"Derek Ryan","DEREK.RYAN","19-20","CGY","C","R",1986-12-29,32,67,113.03,1.69,37.18,0.52,4.71,35.08,59.69,11.54,16.35,72.12,0,6,100
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,81,104.03,1.28,24.78,2.45,9.82,18.4,69.33,8.96,34.33,56.72,0,1,100
"Derek Stepan","DEREK.STEPAN","12-13","NYR","C","R",1990-06-18,22,47,96.72,2.06,42.81,0.67,8.72,41.61,48.99,3.67,17.43,78.9,0,1,100
"Derek Stepan","DEREK.STEPAN","13-14","NYR","C","R",1990-06-18,23,80,92.42,1.16,25.06,0.53,5.35,40.64,53.48,4.55,11.82,83.64,0,1,100
"Derek Stepan","DEREK.STEPAN","14-15","NYR","C","R",1990-06-18,24,67,102.83,1.53,34.58,1.68,5.59,42.46,50.28,2.68,11.61,85.71,0,1,100
"Derek Stepan","DEREK.STEPAN","15-16","NYR","C","R",1990-06-18,25,67,115.85,1.73,33.16,3.09,5.67,32.99,58.25,8,16,76,0,0,0
"Derek Stepan","DEREK.STEPAN","16-17","NYR","C","R",1990-06-18,26,78,102.82,1.32,29.26,5.08,7.61,47.21,40.1,10.27,13.7,76.03,0,3,100
"Derek Stepan","DEREK.STEPAN","17-18","ARI","C","R",1990-06-18,27,80,91.37,1.14,26.36,2.15,4.3,45.7,47.85,5.26,9.65,85.09,0,0,0
"Derek Stepan","DEREK.STEPAN","18-19","ARI","C","R",1990-06-18,28,71,129.65,1.83,38.93,0.9,5.86,47.3,45.95,2.37,11.24,86.39,1,1,50
"Derek Stepan","DEREK.STEPAN","19-20","ARI","C","R",1990-06-18,29,69,128.1,1.86,41.28,1.71,5.56,56.41,36.32,1.88,8.92,89.2,0,0,0
"Derian Hatcher","DERIAN.HATCHER","07-08","PHI","D","L",1972-06-04,35,44,157.78,3.59,51.44,3.3,14.84,39.01,42.86,4.85,27.88,67.27,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","11-12","PIT","D","R",1982-04-03,29,72,72.7,1.01,19.06,3.77,12.26,15.09,68.87,9.43,35.85,54.72,0,1,100
"Deryk Engelland","DERYK.ENGELLAND","13-14","PIT","D","R",1982-04-03,31,56,51.6,0.92,19.1,0,7.04,33.8,59.15,0,20,80,0,1,100
"Deryk Engelland","DERYK.ENGELLAND","14-15","CGY","D","R",1982-04-03,32,68,64.75,0.95,23.9,1.94,7.77,25.24,65.05,7.41,25.93,66.67,0,2,100
"Deryk Engelland","DERYK.ENGELLAND","15-16","CGY","D","R",1982-04-03,33,67,81.07,1.21,28,1.75,13.16,28.07,57.02,8.45,26.76,64.79,0,1,100
"Deryk Engelland","DERYK.ENGELLAND","16-17","CGY","D","R",1982-04-03,34,81,240.65,2.97,54.21,1,10,63.67,25.33,3.69,14.46,81.85,0,5,100
"Deryk Engelland","DERYK.ENGELLAND","17-18","VGK","D","R",1982-04-03,35,77,225.92,2.93,61.81,0.85,10.68,60.26,28.21,2.61,15.3,82.09,1,3,75
"Deryk Engelland","DERYK.ENGELLAND","18-19","VGK","D","R",1982-04-03,36,73,229.17,3.14,66.57,1.07,12.3,73.8,12.83,4.69,14.8,80.51,0,3,100
"Deryk Engelland","DERYK.ENGELLAND","19-20","VGK","D","R",1982-04-03,37,47,160.07,3.41,66.51,0,13.82,77.24,8.94,1.99,16.92,81.09,0,2,100
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","11-12","ANA","R","R",1992-06-14,19,49,58.4,1.19,20.62,2.91,7.77,4.85,84.47,15.38,61.54,23.08,0,2,100
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","14-15","ANA","R","R",1992-06-14,22,54,69.57,1.29,24.72,1.61,8.87,16.94,72.58,8.16,34.69,57.14,0,0,0
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","16-17","N.J","R","R",1992-06-14,24,53,66.2,1.25,23.87,3.64,12.73,18.18,65.45,7.69,32.69,59.62,0,1,100
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","17-18","WSH","R","R",1992-06-14,25,73,72.23,0.99,18.62,1.64,7.38,23.77,67.21,11.76,21.57,66.67,0,2,100
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","18-19","WSH","R","R",1992-06-14,26,54,88.22,1.63,30.47,1.33,8,30.67,60,5.19,16.88,77.92,0,1,100
"Devin Shore","DEVIN.SHORE","17-18","DAL","C","L",1994-07-19,23,81,114.17,1.41,25.43,0.9,4.04,16.59,78.48,6.67,25,68.33,0,2,100
"Dick Tarnstrom","DICK.TARNSTROM","07-08","EDM","D","L",1975-01-20,32,29,69.33,2.39,32.17,2.41,10.84,34.94,51.81,11.76,27.94,60.29,0,0,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,81,217.58,2.69,37.28,1.89,7.57,29.97,60.57,5.29,26.98,67.72,0,3,100
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,79,203.15,2.57,39.18,1.3,9.12,29.97,59.61,7.73,25.26,67.01,0,2,100
"Dion Phaneuf","DION.PHANEUF","09-10","CGY","D","L",1985-04-10,24,54,70.28,1.3,20.79,0.81,4.07,13.01,82.11,10.81,29.73,59.46,0,2,100
"Dion Phaneuf","DION.PHANEUF","09-10","TOR","D","L",1985-04-10,24,26,76.8,2.95,54.5,1,10,41,48,1.32,17.11,81.58,0,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,65,125.7,1.93,34.97,0,4.29,26.19,69.52,2.75,16.51,80.73,0,3,100
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,76,193.83,2.55,52.1,0.75,8.21,50.75,40.3,3.64,14.55,81.82,0,2,100
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,47,144.07,3.07,54.98,1.09,10.33,52.17,36.41,3.68,20,76.32,0,2,100
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,79,216.98,2.75,52.19,0.74,8.82,56.99,33.46,1.69,16.27,82.03,1,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,69,186.43,2.7,51.39,0.95,10,62.86,26.19,4.21,14.04,81.75,0,4,100
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,51,79.17,1.55,27.67,2.26,4.51,21.05,72.18,10.53,31.58,57.89,0,2,100
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,78,191.03,2.45,48.26,1.57,10.24,60.24,27.95,3.77,14.34,81.89,1,3,75
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,110.53,2.09,44.93,1.29,7.74,46.45,44.52,6.02,12.03,81.95,0,2,100
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,51.03,1.11,16.4,2.67,9.33,30.67,57.33,4.55,27.27,68.18,0,0,0
"Dmitri Kalinin","DMITRI.KALININ","08-09","NYR","D","L",1980-07-22,28,57,88.07,1.55,25.15,1.38,3.45,27.59,67.59,6.58,25,68.42,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,71,58.08,0.82,15.37,2.08,6.25,23.96,67.71,5.13,25.64,69.23,0,1,100
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,60.47,1.04,22.31,0.91,5.45,21.82,71.82,2.63,23.68,73.68,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,80,139.38,1.74,36.12,0.97,7.77,47.57,43.69,3.95,14.12,81.92,0,1,100
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,70,174.08,2.49,50.9,1.4,13.49,49.77,35.35,4.35,20.43,75.22,0,1,100
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,73,161.52,2.21,43.18,1.91,10.05,53.59,34.45,5.21,16.67,78.12,0,2,100
"Dmitry Kulikov","DMITRY.KULIKOV","16-17","BUF","D","L",1990-10-29,25,44,73.05,1.66,32.94,0.88,7.96,25.66,65.49,3.39,27.12,69.49,0,1,100
"Dmitry Kulikov","DMITRY.KULIKOV","17-18","WPG","D","L",1990-10-29,26,61,152.7,2.5,45,1.54,4.1,56.41,37.95,2.31,11.56,86.13,0,1,100
"Dmitry Kulikov","DMITRY.KULIKOV","18-19","WPG","D","L",1990-10-29,27,55,57.83,1.05,21.69,1.23,9.88,32.1,56.79,3.28,29.51,67.21,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","19-20","WPG","D","L",1990-10-29,28,50,69.4,1.39,35.84,0,10.2,25.51,64.29,3.08,21.54,75.38,0,1,100
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,80,160.18,2,37.34,0.47,5.19,25.94,68.4,7.44,17.36,75.21,0,4,100
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,81,112.73,1.39,26.86,2.61,10.46,35.29,51.63,5.93,18.64,75.42,0,1,100
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,68,57.2,0.84,14.58,1.02,6.12,29.59,63.27,6.25,20.83,72.92,0,1,100
"Dominic Moore","DOMINIC.MOORE","07-08","TOR","C","L",1980-08-03,27,37,71.72,1.94,31.22,0.85,16.95,26.27,55.93,8,37.33,54.67,0,4,100
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,61,134.17,2.2,37.4,0,10.48,54.15,35.37,1.01,20.1,78.89,0,0,0
"Dominic Moore","DOMINIC.MOORE","09-10","FLA","C","L",1980-08-03,29,48,64.48,1.34,26.48,0,4.35,40.87,54.78,0,13.24,86.76,0,0,0
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,77,156.48,2.03,36.13,1.72,6.9,30.69,60.69,5.73,23.57,70.7,0,0,0
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,108.27,1.93,34.55,1.17,7.02,30.41,61.4,4.21,24.21,71.58,0,0,0
"Dominic Moore","DOMINIC.MOORE","13-14","NYR","C","L",1980-08-03,33,71,116.43,1.64,35.24,2.49,7.46,33.83,56.22,5.41,15.32,79.28,0,1,100
"Dominic Moore","DOMINIC.MOORE","14-15","NYR","C","L",1980-08-03,34,81,159.78,1.97,41.92,1.42,9.96,56.58,32.03,2.47,16.05,81.48,0,3,100
