"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,81,217.77,3,4,9,16,38,58,96,2.57,7.89,5.17,4.43,5,5,2,2,2,3,0,0,0,-3,0,0,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,81,233.1,2,7,8,17,41,67,104,3.06,4.88,2.99,4.57,2,11,0,2,1,1,0,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,73,228.87,1,6,4,11,42,62,94,2.9,2.38,1.61,4.68,4,6,3,1,3,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","12-13","CHI","D","L",1983-07-16,29,46,117.47,2,4,2,8,23,31,55,1.48,8.7,6.45,4.77,1,2,1,2,3,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,78,240,3,5,10,18,46,67,114,3.47,6.52,4.48,5.18,1,5,4,1,3,2,0,0,0,-2,0,0,0
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,78,250.8,3,7,4,14,44,61,107,3.27,6.82,4.92,5.36,3,6,1,0,4,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","15-16","CHI","D","L",1983-07-16,32,67,175.97,4,3,6,13,22,31,49,1.92,18.18,12.9,6.19,2,3,2,1,2,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,79,233.7,1,5,6,12,42,53,89,3.07,2.38,1.89,5.79,4,5,5,0,0,1,0,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,81,206.92,2,3,3,8,35,51,76,2.31,5.71,3.92,4.53,4,7,0,1,3,1,0,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,111.05,0,0,1,1,16,21,29,1.06,0,0,5.05,0,1,2,1,0,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,60,133.78,2,4,4,10,21,28,43,1.28,9.52,7.14,4.57,1,3,1,1,0,0,0,0,0,0,0,0,0
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,69,68.02,1,0,1,2,11,13,17,1.81,9.09,7.69,13.92,0,3,2,0,7,0,0,0,0,0,8,15,-7
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,271.97,11,4,6,21,45,68,78,9.58,24.44,16.18,14.09,0,9,1,25,8,1,3,0,0,2,1,0,1
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,79,255.7,3,3,4,10,47,68,82,7.43,6.38,4.41,10.93,0,12,2,25,24,3,9,0,0,6,1,2,-1
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,81,238.88,6,7,3,16,52,75,86,8.39,11.54,8,11.19,0,10,0,22,16,1,5,0,0,4,1,1,0
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,232.43,6,2,6,14,43,58,69,4.96,13.95,10.34,8.55,0,18,1,25,21,2,2,0,0,0,1,3,-2
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,243.18,8,1,2,11,37,51,61,7.22,21.62,15.69,14.16,0,8,2,28,12,4,4,0,0,0,3,4,-1
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,116.92,7,5,0,12,20,27,32,3.35,35,25.93,12.41,0,5,3,6,4,2,1,0,0,-1,4,2,2
"Dustin Brown","DUSTIN.BROWN","13-14","L.A","L","R",1984-11-04,28,77,164.22,1,2,1,4,27,35,41,4.12,3.7,2.86,11.77,0,5,0,11,7,4,0,0,0,-4,1,2,-1
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,80,119.78,1,2,3,6,17,23,27,2.83,5.88,4.35,12.3,0,7,0,7,10,1,3,0,0,2,8,6,2
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,79,82.17,2,1,0,3,11,18,22,2.46,18.18,11.11,13.67,0,2,0,0,7,0,0,0,0,0,3,5,-2
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,78,118.42,4,1,1,6,17,23,30,2.61,23.53,17.39,11.35,0,3,0,4,4,0,2,0,0,2,0,1,-1
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,79,210.48,6,3,4,13,32,40,43,6.27,18.75,15,15.68,0,10,2,10,12,3,2,0,0,-1,1,2,-1
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,68,173.38,8,1,1,10,25,26,32,3.67,32,30.77,14.12,0,3,1,10,6,0,0,0,0,0,0,0,0
"Dustin Brown","DUSTIN.BROWN","19-20","L.A","L","R",1984-11-04,34,64,153.35,1,2,2,5,19,33,37,3.91,5.26,3.03,11.85,0,4,1,4,1,1,0,0,0,-1,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","07-08","CHI","D","R",1985-03-27,22,66,238.85,5,3,5,13,43,59,72,5.19,11.63,8.47,8.8,4,5,3,10,9,4,2,0,0,-2,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","08-09","CHI","R","R",1985-03-27,23,77,205.32,3,1,2,6,39,57,66,5.22,7.69,5.26,9.16,0,4,1,13,8,2,2,0,0,0,1,5,-4
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","09-10","CHI","R","R",1985-03-27,24,81,212.45,6,1,4,11,48,68,86,4.76,12.5,8.82,7,2,6,4,8,9,4,1,0,0,-3,1,0,1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,80,305.18,5,11,4,20,94,139,186,7.39,5.32,3.6,5.32,4,12,6,10,7,3,3,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,64,212.43,3,7,6,16,43,70,104,3.96,6.98,4.29,5.66,4,5,2,10,8,2,0,0,0,-2,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","12-13","WPG","D","R",1985-03-27,27,42,144.85,4,4,2,10,34,44,74,2.54,11.76,9.09,5.77,2,3,4,6,5,0,0,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,76,253.43,7,9,5,21,69,102,137,6.29,10.14,6.86,6.17,4,9,8,8,5,4,2,0,0,-2,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,66,238.25,5,5,6,16,58,85,136,5.52,8.62,5.88,6.49,2,10,1,9,0,1,1,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","15-16","WPG","D","R",1985-03-27,30,79,257.97,3,7,7,17,62,91,137,4.8,4.84,3.3,5.27,5,11,1,11,2,5,1,0,0,-4,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","16-17","WPG","D","R",1985-03-27,31,79,244.13,1,5,4,10,48,67,101,3.09,2.08,1.49,4.61,6,7,1,11,1,1,1,0,0,0,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","17-18","WPG","D","R",1985-03-27,32,67,200.98,3,4,9,16,45,58,77,2.82,6.67,5.17,4.86,4,6,0,11,3,2,0,0,0,-2,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","18-19","WPG","D","R",1985-03-27,33,41,126.07,1,2,12,15,23,35,47,1.76,4.35,2.86,5.03,3,0,1,2,0,3,1,0,0,-2,0,0,0
"Dustin Penner","DUSTIN.PENNER","07-08","EDM","R","L",1982-09-28,24,82,288.8,12,3,4,19,45,62,71,7.57,26.67,19.35,12.21,1,10,2,11,7,2,2,0,0,0,60,29,31
"Dustin Penner","DUSTIN.PENNER","08-09","EDM","R","L",1982-09-28,25,78,207.55,4,3,3,10,29,43,49,5.25,13.79,9.3,12.21,0,4,2,6,7,3,0,0,0,-3,22,21,1
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,81,226.38,8,1,6,15,40,54,63,6.97,20,14.81,12.91,0,5,2,0,5,4,0,0,0,-4,50,44,6
"Dustin Penner","DUSTIN.PENNER","10-11","EDM","R","L",1982-09-28,27,62,167.03,6,0,0,6,22,29,30,4.08,27.27,20.69,14.07,1,4,4,4,1,3,1,0,0,-2,37,33,4
"Dustin Penner","DUSTIN.PENNER","10-11","L.A","R","L",1982-09-28,27,18,62.98,0,0,0,0,7,11,15,1.11,0,0,10.09,0,2,1,1,5,0,0,0,0,0,3,1,2
"Dustin Penner","DUSTIN.PENNER","11-12","L.A","R","L",1982-09-28,28,65,99.48,1,0,0,1,8,16,19,1.82,12.5,6.25,11.38,0,7,1,3,6,0,1,0,0,1,4,10,-6
"Dustin Penner","DUSTIN.PENNER","13-14","ANA","R","L",1982-09-28,30,49,103.93,5,3,1,9,17,31,34,3.44,29.41,16.13,11.1,0,3,0,3,4,1,0,0,0,-1,0,5,-5
"Duvie Westcott","DUVIE.WESTCOTT","07-08","CBJ","D","R",1977-10-30,29,23,72.57,1,2,0,3,12,17,27,0.65,8.33,5.88,3.82,1,2,0,1,3,1,1,0,0,0,0,0,0
"Dylan Larkin","DYLAN.LARKIN","15-16","DET","C","L",1996-07-30,19,79,156.32,4,1,0,5,33,44,56,4.27,12.12,9.09,9.7,1,9,1,1,7,5,3,0,0,-2,8,11,-3
"Dylan Larkin","DYLAN.LARKIN","16-17","DET","C","L",1996-07-30,20,77,145.2,5,0,2,7,32,38,59,3.2,15.62,13.16,8.42,0,8,0,1,6,0,1,0,0,1,10,17,-7
"Dylan Larkin","DYLAN.LARKIN","17-18","DET","C","L",1996-07-30,21,81,165.97,1,2,3,6,27,34,53,3.05,3.7,2.94,8.97,0,9,2,3,12,4,0,0,0,-4,78,47,31
"Dylan Larkin","DYLAN.LARKIN","18-19","DET","C","L",1996-07-30,22,74,175.5,7,2,5,14,33,45,59,4.78,21.21,15.56,10.62,0,12,1,2,6,3,0,0,0,-3,106,66,40
"Dylan Larkin","DYLAN.LARKIN","19-20","DET","C","L",1996-07-30,23,68,209.87,3,4,4,11,36,48,62,5.53,8.33,6.25,11.52,1,10,3,1,8,2,1,0,0,-1,119,84,35
"Dylan Strome","DYLAN.STROME","18-19","CHI","C","L",1997-03-07,21,57,175.1,2,1,7,10,22,27,31,3.34,9.09,7.41,12.37,0,2,1,0,4,1,2,0,0,1,13,6,7
"Dylan Strome","DYLAN.STROME","19-20","CHI","C","L",1997-03-07,22,57,148.03,2,3,3,8,20,26,28,3.64,10,7.69,14,0,2,1,1,5,2,0,0,0,-2,16,20,-4
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,79,326.55,6,5,8,19,61,83,130,4.23,9.84,7.23,5.1,2,7,2,7,5,0,0,0,0,0,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","08-09","ARI","D","L",1976-06-26,32,79,317.4,4,6,4,14,60,82,127,4.37,6.67,4.88,5.33,3,8,2,4,14,3,3,0,0,0,0,1,-1
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,64,190.85,5,6,3,14,36,52,72,3.36,13.89,9.62,6.46,3,4,0,3,8,2,0,0,0,-2,0,1,-1
"Ed Jovanovski","ED.JOVANOVSKI","10-11","ARI","D","L",1976-06-26,34,48,59.3,1,0,1,2,5,6,18,0.3,20,16.67,5,0,2,0,0,2,0,0,0,0,0,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","11-12","FLA","D","L",1976-06-26,35,66,111.45,1,1,2,4,9,13,22,0.57,11.11,7.69,4.38,2,2,1,0,2,0,0,0,0,0,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","13-14","FLA","D","L",1976-06-26,37,37,59,0,0,1,1,8,11,22,0.59,0,0,5.36,0,2,1,0,2,0,0,0,0,0,0,0,0
"Elias Lindholm","ELIAS.LINDHOLM","13-14","CAR","C","R",1994-12-02,18,57,134.53,3,0,2,5,19,25,31,3.07,15.79,12,12.28,0,2,0,2,9,0,0,0,0,0,29,20,9
"Elias Lindholm","ELIAS.LINDHOLM","14-15","CAR","C","R",1994-12-02,19,77,192.4,2,4,6,12,26,31,46,3.11,7.69,6.45,10.03,0,9,3,7,16,3,0,0,0,-3,38,26,12
"Elias Lindholm","ELIAS.LINDHOLM","15-16","CAR","C","R",1994-12-02,20,80,205.48,2,5,5,12,25,37,46,3.76,8,5.41,10.16,0,8,2,9,7,0,0,0,0,0,56,38,18
"Elias Lindholm","ELIAS.LINDHOLM","16-17","CAR","C","R",1994-12-02,21,69,153.32,2,6,2,10,21,30,32,4.3,9.52,6.67,14.33,0,6,0,1,9,1,0,0,0,-1,47,24,23
"Elias Lindholm","ELIAS.LINDHOLM","17-18","CAR","C","R",1994-12-02,22,81,203.48,6,1,1,8,29,44,49,6.47,20.69,13.64,14.7,0,4,5,2,12,1,0,0,0,-1,56,34,22
"Elias Lindholm","ELIAS.LINDHOLM","18-19","CGY","C","R",1994-12-02,23,79,247.73,9,11,4,24,53,67,93,5.47,16.98,13.43,8.16,1,9,3,4,5,1,1,0,0,0,72,63,9
"Elias Lindholm","ELIAS.LINDHOLM","19-20","CGY","C","R",1994-12-02,24,68,185.18,7,4,6,17,42,52,58,5.42,16.67,13.46,10.42,0,4,3,1,3,0,0,0,0,0,41,36,5
"Elias Pettersson","ELIAS.PETTERSSON","18-19","VAN","C","L",1998-11-12,19,70,242.8,9,2,7,18,36,52,79,3.85,25,17.31,7.4,0,12,4,6,17,0,1,0,0,1,6,11,-5
"Elias Pettersson","ELIAS.PETTERSSON","19-20","VAN","C","L",1998-11-12,20,67,245.88,7,9,6,22,55,89,114,5.82,12.73,7.87,6.54,1,5,6,4,13,0,3,0,0,3,0,0,0
"Emil Bemstrom","EMIL.BEMSTROM","19-20","CBJ","C","R",1999-06-01,20,56,74.7,5,2,1,8,20,22,24,2.04,25,22.73,9.27,0,1,0,1,4,0,0,0,0,0,0,0,0
"Enver Lisin","ENVER.LISIN","08-09","ARI","R","L",1986-04-22,22,46,103.18,1,0,0,1,14,21,24,2.33,7.14,4.76,11.1,0,2,0,6,7,2,2,0,0,0,0,2,-2
"Eric Belanger","ERIC.BELANGER","07-08","MIN","C","L",1977-12-16,29,74,167.1,7,4,2,13,26,34,43,3.51,26.92,20.59,10.32,0,10,0,2,6,0,1,0,0,1,83,76,7
"Eric Belanger","ERIC.BELANGER","08-09","MIN","C","L",1977-12-16,30,78,158.27,3,5,4,12,24,36,40,2.9,12.5,8.33,8.06,1,5,0,2,7,1,0,0,0,-1,67,41,26
"Eric Belanger","ERIC.BELANGER","09-10","MIN","C","L",1977-12-16,31,60,141.32,3,4,1,8,24,31,35,2.73,12.5,9.68,8.81,0,3,2,3,6,0,0,0,0,0,55,34,21
"Eric Belanger","ERIC.BELANGER","10-11","ARI","C","L",1977-12-16,32,80,117.15,1,3,0,4,19,26,30,2.51,5.26,3.85,9.65,1,3,1,3,6,2,1,0,0,-1,53,36,17
"Eric Belanger","ERIC.BELANGER","11-12","EDM","C","L",1977-12-16,33,76,81.9,1,3,1,5,10,16,25,1.05,10,6.25,6.56,1,1,2,0,3,0,0,0,0,0,24,17,7
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,76,212.47,0,6,4,10,29,39,62,1.82,0,0,4.67,0,5,2,5,3,1,1,0,0,0,0,0,0
"Eric Brewer","ERIC.BREWER","08-09","STL","D","L",1979-04-17,29,28,62.43,1,2,0,3,11,19,26,0.84,9.09,5.26,4.42,1,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,59,52.5,0,1,2,3,8,10,16,0.36,0,0,3.6,1,2,0,0,1,1,0,0,0,-1,0,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,80,90,0,1,2,3,5,10,23,0.53,0,0,5.3,3,3,0,1,3,2,0,0,0,-2,0,0,0
"Eric Fehr","ERIC.FEHR","09-10","WSH","R","R",1985-09-07,24,68,96.05,1,1,2,4,20,30,34,3.14,5,3.33,10.47,0,2,3,2,10,1,2,0,0,1,0,0,0
"Eric Fehr","ERIC.FEHR","10-11","WSH","R","R",1985-09-07,25,51,98.12,2,3,1,6,27,32,38,4.29,7.41,6.25,13.41,0,0,3,2,3,0,2,0,0,2,0,0,0
"Eric Gelinas","ERIC.GELINAS","13-14","N.J","D","L",1991-05-08,22,60,142.07,3,7,5,15,43,54,67,2.83,6.98,5.56,5.24,0,7,2,7,7,2,1,0,0,-1,0,0,0
"Eric Gelinas","ERIC.GELINAS","14-15","N.J","D","L",1991-05-08,23,59,128.47,3,5,0,8,27,39,55,1.93,11.11,7.69,4.95,0,5,0,2,10,0,0,0,0,0,0,0,0
"Eric Perrin","ERIC.PERRIN","07-08","ATL","C","L",1975-11-01,31,81,158.7,3,2,2,7,15,21,25,2.79,20,14.29,13.29,1,7,0,1,6,0,0,0,0,0,31,26,5
"Eric Perrin","ERIC.PERRIN","08-09","ATL","C","L",1975-11-01,32,78,64.43,1,0,1,2,8,11,12,1.17,12.5,9.09,10.64,0,3,0,0,2,1,1,0,0,0,10,13,-3
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,82,351.05,12,9,7,28,60,85,120,8.72,20,14.12,10.26,0,6,4,5,12,6,7,0,0,1,173,177,-4
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,81,314.53,11,4,3,18,74,97,129,10.38,14.86,11.34,10.7,0,11,6,2,16,3,4,0,0,1,136,169,-33
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,68,266.9,10,1,4,15,50,78,112,7.8,20,12.82,10,0,15,4,1,15,3,4,0,0,1,91,118,-27
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,80,325.07,11,7,6,24,69,96,112,9.48,15.94,11.46,9.88,1,15,6,4,18,4,2,0,0,-2,158,159,-1
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,81,268.53,5,8,7,20,48,65,81,7.42,10.42,7.69,11.42,0,10,4,1,9,1,3,0,0,2,124,113,11
"Eric Staal","ERIC.STAAL","12-13","CAR","C","L",1984-10-29,27,48,162.85,2,4,1,7,33,52,69,6.03,6.06,3.85,11.6,1,4,3,2,6,3,2,0,0,-1,78,63,15
"Eric Staal","ERIC.STAAL","13-14","CAR","C","L",1984-10-29,28,77,242.98,1,5,3,9,37,61,74,5.99,2.7,1.64,9.82,0,10,4,4,11,4,1,0,0,-3,114,94,20
"Eric Staal","ERIC.STAAL","14-15","CAR","C","L",1984-10-29,29,73,189.45,7,5,1,13,36,50,76,6.18,19.44,14,12.36,0,7,0,1,10,1,1,0,0,0,80,54,26
"Eric Staal","ERIC.STAAL","15-16","CAR","C","L",1984-10-29,30,61,182.57,1,5,1,7,27,40,45,4.64,3.7,2.5,11.6,0,4,3,3,11,4,1,0,0,-3,48,25,23
"Eric Staal","ERIC.STAAL","16-17","MIN","C","L",1984-10-29,31,82,187.32,4,6,4,14,35,42,62,4.04,11.43,9.52,9.62,0,2,3,2,11,0,1,0,0,1,72,67,5
"Eric Staal","ERIC.STAAL","17-18","MIN","C","L",1984-10-29,32,81,171.98,9,3,3,15,32,41,58,3.86,28.12,21.95,9.41,0,6,1,2,5,3,1,0,0,-2,56,55,1
"Eric Staal","ERIC.STAAL","18-19","MIN","C","L",1984-10-29,33,78,214.78,6,4,3,13,42,52,69,6.39,14.29,11.54,12.29,1,9,1,1,10,1,1,0,0,0,93,85,8
"Eric Staal","ERIC.STAAL","19-20","MIN","C","L",1984-10-29,34,64,169.78,3,5,3,11,21,33,39,3.43,14.29,9.09,10.39,0,9,1,2,4,0,0,0,0,0,80,80,0
"Erik Christensen","ERIK.CHRISTENSEN","07-08","PIT","C","L",1983-12-17,23,49,104.17,2,1,3,6,32,43,48,3.18,6.25,4.65,7.4,0,3,0,3,9,1,1,0,0,0,47,34,13
"Erik Christensen","ERIK.CHRISTENSEN","08-09","ATL","C","L",1983-12-17,24,47,102.98,1,1,2,4,22,34,39,4.09,4.55,2.94,12.03,0,1,1,1,3,0,2,0,0,2,44,22,22
"Erik Christensen","ERIK.CHRISTENSEN","09-10","NYR","C","L",1983-12-17,25,49,78.72,0,2,1,3,12,16,21,1.49,0,0,9.31,0,0,0,1,4,3,0,0,0,-3,34,29,5
"Erik Christensen","ERIK.CHRISTENSEN","10-11","NYR","C","L",1983-12-17,26,60,133.3,4,3,0,7,32,40,52,3.81,12.5,10,9.53,0,8,0,3,3,0,1,0,0,1,45,37,8
"Erik Cole","ERIK.COLE","07-08","CAR","L","L",1978-11-06,28,73,285.2,11,5,0,16,47,64,77,7.9,23.4,17.19,12.34,2,4,6,21,8,8,5,0,0,-3,1,4,-3
"Erik Cole","ERIK.COLE","08-09","EDM","L","L",1978-11-06,29,63,153.77,5,1,1,7,19,29,34,3.55,26.32,17.24,12.24,1,1,2,12,10,1,4,0,0,3,2,4,-2
"Erik Cole","ERIK.COLE","09-10","CAR","L","L",1978-11-06,30,39,70.55,2,0,0,2,9,16,18,2.4,22.22,12.5,15,0,1,1,8,7,1,0,0,0,-1,0,1,-1
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,81,207.22,3,1,3,7,29,38,48,4.87,10.34,7.89,12.82,0,6,4,14,8,3,1,0,0,-2,2,4,-2
"Erik Cole","ERIK.COLE","11-12","MTL","L","L",1978-11-06,32,82,251.87,10,3,0,13,38,46,55,6.72,26.32,21.74,14.61,1,8,2,11,12,2,2,0,0,0,9,5,4
"Erik Cole","ERIK.COLE","12-13","DAL","L","L",1978-11-06,33,27,76.4,1,1,0,2,6,14,15,1.71,16.67,7.14,12.21,0,1,0,3,4,2,1,0,0,-1,4,11,-7
"Erik Cole","ERIK.COLE","12-13","MTL","L","L",1978-11-06,33,19,50.88,0,0,1,1,4,6,7,0.95,0,0,15.83,0,0,1,6,4,1,1,0,0,0,2,6,-4
"Erik Cole","ERIK.COLE","13-14","DAL","L","L",1978-11-06,34,74,178.52,3,2,2,7,27,38,53,4.99,11.11,7.89,13.13,0,5,2,9,9,3,1,0,0,-2,12,7,5
"Erik Cole","ERIK.COLE","14-15","DAL","L","L",1978-11-06,35,56,98.23,2,4,0,6,8,13,23,1.66,25,15.38,12.77,0,0,1,5,3,1,0,0,0,-1,1,3,-2
"Erik Gudbranson","ERIK.GUDBRANSON","13-14","FLA","D","R",1992-01-07,21,65,55.78,0,0,1,1,7,13,19,0.73,0,0,5.62,0,0,0,2,2,0,0,0,0,0,0,0,0
"Erik Gudbranson","ERIK.GUDBRANSON","14-15","FLA","D","R",1992-01-07,22,76,65.37,0,1,3,4,13,23,28,1.08,0,0,4.7,0,0,0,2,3,0,0,0,0,0,0,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","15-16","CHI","D","L",1992-03-14,23,41,68.82,0,1,0,1,6,9,15,0.47,0,0,5.22,1,0,1,0,1,0,0,0,0,0,0,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","18-19","CHI","D","L",1992-03-14,26,77,226.57,3,10,3,16,31,49,85,2.32,9.68,6.12,4.73,2,7,5,2,1,0,1,0,0,1,0,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","19-20","CHI","D","L",1992-03-14,27,58,152.37,2,2,3,7,27,39,59,1.83,7.41,5.13,4.69,1,2,0,4,1,1,0,0,0,-1,0,0,0
"Erik Haula","ERIK.HAULA","17-18","VGK","L","L",1991-03-23,26,74,174.73,10,1,5,16,24,37,46,5.2,41.67,27.03,14.05,0,3,0,4,12,2,0,0,0,-2,48,37,11
"Erik Haula","ERIK.HAULA","19-20","CAR","L","L",1991-03-23,28,41,99.15,4,1,3,8,17,24,25,4.6,23.53,16.67,19.17,0,6,2,0,2,1,0,0,0,-1,63,43,20
"Erik Johnson","ERIK.JOHNSON","07-08","STL","D","R",1988-03-21,19,68,237.2,4,8,4,16,39,57,93,2.7,10.26,7.02,4.74,4,9,3,5,7,3,1,0,0,-2,0,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,79,245.42,5,6,3,14,59,83,135,4.14,8.47,6.02,4.99,6,7,3,2,3,2,0,0,0,-2,0,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","COL","D","R",1988-03-21,22,21,64.55,2,1,1,4,23,28,42,1.27,8.7,7.14,4.54,2,4,0,0,0,0,1,0,0,1,0,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","STL","D","R",1988-03-21,22,55,131.97,1,2,1,4,26,38,57,1.94,3.85,2.63,5.11,1,2,1,1,6,1,0,0,0,-1,0,0,0
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,66,163.27,1,7,4,12,34,48,79,2.03,2.94,2.08,4.23,0,6,4,1,5,2,0,0,0,-2,0,0,0
"Erik Johnson","ERIK.JOHNSON","12-13","COL","D","R",1988-03-21,24,31,56.02,0,0,0,0,13,16,23,0.77,0,0,4.81,2,4,1,1,1,0,0,0,0,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,77,200.67,2,7,3,12,37,44,64,2.15,5.41,4.55,4.89,4,6,3,1,4,0,1,0,0,1,0,0,0
"Erik Johnson","ERIK.JOHNSON","14-15","COL","D","R",1988-03-21,26,46,117.58,2,2,1,5,24,30,50,1.25,8.33,6.67,4.17,0,3,0,3,3,0,0,0,0,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","15-16","COL","D","R",1988-03-21,27,71,138.87,3,2,1,6,20,27,43,1.47,15,11.11,5.44,1,3,1,1,3,1,0,0,0,-1,0,0,0
"Erik Johnson","ERIK.JOHNSON","16-17","COL","D","R",1988-03-21,28,45,94.32,0,5,1,6,17,25,39,1.1,0,0,4.4,1,4,2,2,4,0,0,0,0,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","17-18","COL","D","R",1988-03-21,29,61,106.18,0,1,2,3,19,23,38,1.04,0,0,4.52,2,5,2,0,2,1,1,0,0,0,0,0,0
"Erik Karlsson","ERIK.KARLSSON","09-10","OTT","D","R",1990-05-31,19,59,195.17,1,2,6,9,35,43,60,2.49,2.86,2.33,5.79,1,8,2,3,6,2,1,0,0,-1,0,0,0
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,75,263.77,4,10,5,19,41,61,90,3.31,9.76,6.56,5.43,2,16,5,1,11,5,4,0,0,-1,0,0,0
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,80,293.42,3,14,5,22,51,87,140,4.26,5.88,3.45,4.9,4,13,1,2,8,0,2,0,0,2,0,0,0
"Erik Karlsson","ERIK.KARLSSON","12-13","OTT","D","R",1990-05-31,22,17,73.63,2,1,0,3,16,24,44,1.26,12.5,8.33,5.25,0,3,0,0,4,2,0,0,0,-2,0,0,0
