"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","15-16","CHI","D","L",1992-03-14,23,41,68.82,100,88.36,89.86,90.22,90.95,5.11,0,57.15,7.53,74.25,8.38,95.97,10.4,6.33,0.63,5.11,49.62,65.87,85.57,5.7,8.94,100
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","18-19","CHI","D","L",1992-03-14,26,77,235.9,89.41,82.9,85.83,88.14,89.58,33.18,3.93,205.38,42.37,280.61,46.33,379.76,51.11,26.83,3.12,29.25,163.01,234.28,328.65,23.71,16.16,90.72
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","19-20","CHI","D","L",1992-03-14,27,58,163.78,70.04,82.17,84.61,87.14,86.46,14,5.99,154.01,33.41,212.23,38.6,277.56,40.95,21.59,3.38,8.01,120.6,173.63,236.61,18.21,9.09,82.07
"Erik Haula","ERIK.HAULA","17-18","VGK","L","L",1991-03-23,26,74,177.75,86.48,84.42,85.29,86.65,85.47,25.21,3.94,151.08,27.89,213.66,36.85,286.17,44.09,19.59,3.33,21.27,123.19,176.81,242.08,16.26,16.69,85.87
"Erik Haula","ERIK.HAULA","19-20","CAR","L","L",1991-03-23,28,41,102.18,100,92.53,92.82,94.54,98.88,15.85,0,102.37,8.26,136.81,10.59,183.22,10.59,15.92,0.18,15.85,94.11,126.22,172.63,15.74,15.48,100
"Erik Johnson","ERIK.JOHNSON","07-08","STL","D","R",1988-03-21,19,68,250.9,82.25,80.41,82.04,84.21,84.5,24.52,5.29,178.84,43.58,245.4,53.73,330.79,62.02,21.37,3.92,19.23,135.26,191.67,268.77,17.45,13.71,87.86
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,79,254.4,90.16,88.98,89.96,90.4,92.11,25.56,2.79,231.41,28.65,337.27,37.64,448.94,47.7,30.6,2.62,22.77,202.76,299.63,401.24,27.98,11.05,90.26
"Erik Johnson","ERIK.JOHNSON","10-11","COL","D","R",1988-03-21,22,21,67.7,67.18,83.65,83.73,85.15,79.92,7.04,3.44,56.07,10.96,71.35,13.86,93.05,16.23,6.37,1.6,3.6,45.11,57.49,76.82,4.77,12.56,68.61
"Erik Johnson","ERIK.JOHNSON","10-11","STL","D","R",1988-03-21,22,55,140.4,94.7,91.79,92.28,91.96,92.03,15.56,0.87,114.51,10.24,161.65,13.52,214.73,18.77,15.58,1.35,14.69,104.27,148.13,195.96,14.23,13.59,91.5
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,66,165.72,94.59,91.11,90.12,91.13,92.1,16.27,0.93,158.39,15.45,205.49,22.54,276.05,26.86,19.34,1.66,15.34,142.94,182.95,249.19,17.68,10.27,93.98
"Erik Johnson","ERIK.JOHNSON","12-13","COL","D","R",1988-03-21,24,31,57.53,100,91.6,87.23,86.57,90,2.95,0,47.35,4.34,60.41,8.84,76.97,11.94,5.67,0.63,2.95,43.01,51.57,65.03,5.04,6.23,100
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,78,209.95,100,85.16,86.48,87.05,90.63,26.63,0,179.16,31.22,228.13,35.65,290.87,43.26,23.22,2.4,26.63,147.94,192.48,247.61,20.82,14.86,100
"Erik Johnson","ERIK.JOHNSON","14-15","COL","D","R",1988-03-21,26,46,121.42,91.07,83.61,85.4,89.02,88.93,10.1,0.99,86.29,16.92,123.22,21.07,171.11,21.11,10.68,1.33,9.11,69.37,102.15,150,9.35,11.7,94.15
"Erik Johnson","ERIK.JOHNSON","15-16","COL","D","R",1988-03-21,27,71,145.52,93.79,82.36,85.84,87.21,86.29,14.94,0.99,105.14,22.52,141.73,23.37,191.44,28.08,11.96,1.9,13.95,82.62,118.36,163.36,10.06,14.21,95.6
"Erik Johnson","ERIK.JOHNSON","16-17","COL","D","R",1988-03-21,28,45,94.43,100,79.13,81.81,86.25,93.26,6.41,0,57.05,15.05,78.82,17.52,117.86,18.79,6.5,0.47,6.41,42,61.3,99.07,6.03,11.24,100
"Erik Johnson","ERIK.JOHNSON","17-18","COL","D","R",1988-03-21,29,61,109.7,79.73,85.23,86.38,87.53,89.76,11.05,2.81,96.9,16.79,124.16,19.58,150.74,21.48,10.17,1.16,8.24,80.11,104.58,129.26,9.01,11.4,83.26
"Erik Karlsson","ERIK.KARLSSON","09-10","OTT","D","R",1990-05-31,19,59,200.98,89.15,82.57,82.99,85.29,87.65,15.94,1.94,157.95,33.34,216.82,44.44,293.34,50.61,19.09,2.69,14,124.61,172.38,242.73,16.4,10.09,94.18
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,75,271.98,91,82.37,83.94,85.92,80.85,29.03,2.87,219.56,47,313.11,59.9,410.91,67.35,25.33,6,26.16,172.56,253.21,343.56,19.33,13.22,93.89
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,80,312.18,90.01,80.06,83.48,85.89,85.77,40.91,4.54,273.2,68.03,397.44,78.67,560.14,91.99,35.51,5.89,36.37,205.17,318.77,468.15,29.62,14.97,93.33
"Erik Karlsson","ERIK.KARLSSON","12-13","OTT","D","R",1990-05-31,22,17,76.77,100,87.02,87.08,89.88,89.87,6.08,0,71.04,10.6,99.52,14.77,148.34,16.7,8.87,1,6.08,60.44,84.75,131.64,7.87,8.56,100
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,82,327.82,80.97,81.4,84.03,86.1,83.54,39.66,9.32,298.24,68.14,420.56,79.91,563.31,90.97,36.95,7.28,30.34,230.1,340.65,472.34,29.67,13.3,86.32
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,82,392.15,90.85,86.07,86.56,88.27,88.56,41.62,4.19,363.04,58.74,529.09,82.17,713.12,94.78,47.13,6.09,37.43,304.3,446.92,618.34,41.04,11.46,92.87
"Erik Karlsson","ERIK.KARLSSON","15-16","OTT","D","R",1990-05-31,25,80,372,94.37,86.69,86.81,89.01,90.28,29.01,1.73,265.63,40.8,387.89,58.92,546.36,67.47,31.13,3.35,27.28,224.83,328.97,478.89,27.78,10.92,95.76
"Erik Karlsson","ERIK.KARLSSON","16-17","OTT","D","R",1990-05-31,26,77,279.02,92.27,82.92,85.66,87.18,85.2,34.36,2.88,248.37,51.15,361.43,60.49,471.95,69.43,30.74,5.34,31.48,197.22,300.94,402.52,25.4,13.83,94.37
"Erik Karlsson","ERIK.KARLSSON","17-18","OTT","D","R",1990-05-31,27,71,233.65,81.71,77.94,82.34,85.79,86.19,19.7,4.41,184.63,52.27,265.96,57.04,368.19,60.99,24.4,3.91,15.29,132.36,208.92,307.2,20.49,10.67,91.56
"Erik Karlsson","ERIK.KARLSSON","18-19","S.J","D","R",1990-05-31,28,52,160.83,87.22,80.67,84.57,86.25,87.2,27.78,4.07,155.65,37.29,226.04,41.23,292.13,46.59,19.76,2.9,23.71,118.36,184.81,245.54,16.86,17.85,89.09
"Erik Karlsson","ERIK.KARLSSON","19-20","S.J","D","R",1990-05-31,29,55,161.32,83.36,81.62,84.44,87.26,87.37,16.83,3.36,156.93,35.34,209.84,38.68,292.88,42.75,19.57,2.83,13.47,121.59,171.16,250.13,16.74,10.72,90.49
"Esa Lindell","ESA.LINDELL","16-17","DAL","D","L",1994-05-23,22,72,72.58,75.06,81.01,84.25,85.63,86.26,5.81,1.93,52.22,12.24,77.18,14.43,103.15,17.31,7.22,1.15,3.88,39.98,62.75,85.84,6.07,11.13,84.23
"Esa Lindell","ESA.LINDELL","17-18","DAL","D","L",1994-05-23,23,77,126.55,90.77,81.1,84.51,85.19,91.61,9.93,1.01,110.51,25.76,158.63,29.08,202.12,35.14,12.78,1.17,8.92,84.75,129.55,166.98,11.61,8.99,96.08
"Esa Lindell","ESA.LINDELL","18-19","DAL","D","L",1994-05-23,24,80,95.18,100,78.75,82.05,85.08,91,11.29,0,71.79,19.37,102.44,22.41,142.75,25.03,9,0.89,11.29,52.42,80.03,117.72,8.11,15.73,100
"Esa Lindell","ESA.LINDELL","19-20","DAL","D","L",1994-05-23,25,65,76.12,100,84.42,85.08,86.89,95.37,11.88,0,63.76,11.77,89.77,15.74,117.93,17.8,8.23,0.4,11.88,51.99,74.03,100.13,7.83,18.63,100
"Ethan Bear","ETHAN.BEAR","19-20","EDM","D","R",1997-06-26,22,70,53.38,82.97,77.53,80.25,84.35,86.81,4.92,1.01,28.5,8.26,37.55,9.24,60.63,11.25,3.16,0.48,3.91,20.24,28.31,49.38,2.68,17.26,87.77
"Evan Rodrigues","EVAN.RODRIGUES","17-18","BUF","C","R",1993-07-28,24,46,99.82,100,87.97,88.63,90.1,92.25,9.6,0,86.75,11.86,125.45,16.1,158.42,17.4,10.24,0.86,9.6,74.89,109.35,141.02,9.38,11.07,100
"Evan Rodrigues","EVAN.RODRIGUES","18-19","BUF","C","R",1993-07-28,25,73,99.32,91.57,86.54,85.73,87.86,89.79,10.1,0.93,92.17,14.33,118.71,19.76,149.82,20.7,9.32,1.06,9.17,77.84,98.95,129.12,8.26,10.96,93.51
"Evander Kane","EVANDER.KANE","10-11","ATL","L","L",1991-08-02,19,72,167.93,94.25,81.35,83.73,83.76,86.19,15.25,0.93,123.54,28.32,175.26,34.06,232.48,45.09,15.29,2.45,14.32,95.22,141.2,187.39,12.84,12.34,96.72
"Evander Kane","EVANDER.KANE","11-12","WPG","L","L",1991-08-02,20,72,158.32,89.64,85.61,86.98,87.5,89.77,23.71,2.74,143.06,24.05,208.51,31.21,263.09,37.58,19.12,2.18,20.97,119.01,177.3,225.51,16.94,16.57,88.61
"Evander Kane","EVANDER.KANE","12-13","WPG","L","L",1991-08-02,21,47,116,79.65,86.33,85.4,88.46,89.94,7.83,2,79.26,12.55,116.66,19.94,170.84,22.29,11,1.23,5.83,66.71,96.72,148.55,9.77,9.88,84.06
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,62,137.52,91.33,85.96,86.76,87.73,92.71,11.37,1.08,105.02,17.16,152.42,23.26,194.39,27.2,12.21,0.96,10.29,87.86,129.16,167.19,11.25,10.83,93.71
"Evander Kane","EVANDER.KANE","14-15","WPG","L","L",1991-08-02,23,34,77.67,87.16,86,85.57,89.98,89.44,8.01,1.18,55.05,8.96,75.61,12.75,122.64,13.65,6.69,0.79,6.83,46.09,62.86,108.99,5.9,14.55,86.83
"Evander Kane","EVANDER.KANE","15-16","BUF","L","L",1991-08-02,24,64,166.03,88.37,88.01,85.24,86.48,83.79,8.97,1.18,141.65,19.3,187.28,32.44,253.58,39.66,15.45,2.99,7.79,122.35,154.84,213.92,12.46,6.33,93.89
"Evander Kane","EVANDER.KANE","16-17","BUF","L","L",1991-08-02,25,67,122.7,100,86.85,87.76,89.68,90.56,14.39,0,102.57,15.53,134.59,18.78,186.78,21.49,11.22,1.17,14.39,87.04,115.81,165.29,10.05,14.03,100
"Evander Kane","EVANDER.KANE","17-18","BUF","L","L",1991-08-02,26,60,141.8,68.67,79.32,80.18,83.48,82.73,10.96,5,114.05,29.73,155.86,38.53,205.26,40.62,13.41,2.8,5.96,84.32,117.33,164.64,10.61,9.61,83.18
"Evander Kane","EVANDER.KANE","17-18","S.J","L","L",1991-08-02,26,17,51.62,81.21,84.28,87.88,91.26,90.73,4.02,0.93,47.24,8.81,70.43,9.71,101.86,9.75,6.75,0.69,3.09,38.43,60.72,92.11,6.06,8.51,89.44
"Evander Kane","EVANDER.KANE","18-19","S.J","L","L",1991-08-02,27,74,141.5,86.86,79.72,83.35,86.2,89.82,19.36,2.93,141.95,36.11,186.75,37.3,241.2,38.63,18.88,2.14,16.43,105.84,149.45,202.57,16.74,13.64,91.89
"Evander Kane","EVANDER.KANE","19-20","S.J","L","L",1991-08-02,28,63,169.37,96.2,86.54,87.27,88.95,88.35,25.08,0.99,183.04,28.46,251.03,36.62,328.35,40.8,24.64,3.25,24.09,154.58,214.41,287.55,21.39,13.7,96.52
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,82,406.62,90.55,80.5,80.93,82.8,89.2,55.65,5.81,354.96,85.96,494.48,116.52,651.61,135.4,46.84,5.67,49.84,269,377.96,516.21,41.17,15.68,93.24
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,82,451.2,83.6,85.09,86.29,86.92,87.6,54.44,10.68,415.41,72.81,579.03,92.02,768.52,115.6,57.22,8.1,43.76,342.6,487.01,652.92,49.12,13.11,85.33
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,66,319.23,95.88,87.59,87.05,88.24,90.36,41.9,1.8,327.3,46.37,467.43,69.56,608.16,81.03,42.63,4.55,40.1,280.93,397.87,527.13,38.08,12.8,96.12
"Evgeni Malkin","EVGENI.MALKIN","10-11","PIT","C","L",1986-07-31,24,43,226.3,93.86,87.28,87.98,89.76,92.08,28.59,1.87,211.13,30.77,301.21,41.15,412.94,47.09,27.8,2.39,26.72,180.36,260.06,365.85,25.41,13.54,93.92
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,73,324.48,86.89,85.16,87.8,89.82,87.89,47.34,7.14,360.26,62.76,531.74,73.86,724.12,82.05,49.19,6.78,40.2,297.5,457.88,642.07,42.41,13.14,88.62
"Evgeni Malkin","EVGENI.MALKIN","12-13","PIT","C","L",1986-07-31,26,30,137.3,89.73,93.64,93.85,91.96,94.14,25.78,2.95,137.14,9.32,190.17,12.46,256.4,22.43,20.26,1.26,22.83,127.82,177.71,233.97,19,18.8,68.35
"Evgeni Malkin","EVGENI.MALKIN","13-14","PIT","C","L",1986-07-31,27,60,273.78,90.22,89.41,90.29,90.88,92.89,45.04,4.88,323.63,38.33,431.03,46.33,561.27,56.33,39.6,3.03,40.16,285.3,384.7,504.94,36.57,13.92,87.27
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,66,249.13,81.85,86.41,87.78,88.85,89.04,41.27,9.15,269.44,42.36,361.45,50.3,450.72,56.55,37.85,4.66,32.12,227.08,311.15,394.17,33.19,15.32,78.4
"Evgeni Malkin","EVGENI.MALKIN","15-16","PIT","C","L",1986-07-31,29,57,209.63,96.49,85.89,86.68,88.21,87.87,32.4,1.18,216.8,35.63,297.16,45.65,381.04,50.91,29.19,4.03,31.22,181.17,251.51,330.13,25.16,14.94,96.69
"Evgeni Malkin","EVGENI.MALKIN","16-17","PIT","C","L",1986-07-31,30,60,228.2,92.14,81.19,82.05,84.57,82.72,35.38,3.02,242.76,56.24,319.51,69.88,421.05,76.83,32.11,6.71,32.36,186.52,249.63,344.22,25.4,14.57,94.63
"Evgeni Malkin","EVGENI.MALKIN","17-18","PIT","C","L",1986-07-31,31,77,286.28,93.84,81.8,81.54,83.44,85.75,48.44,3.18,290.8,64.72,381.28,86.31,507.12,100.63,40.37,6.71,45.26,226.08,294.97,406.49,33.66,16.66,95.09
"Evgeni Malkin","EVGENI.MALKIN","18-19","PIT","C","L",1986-07-31,32,67,231.1,76.13,80.58,81.79,85.17,86.93,40.22,12.61,215.59,51.95,269.19,59.94,365.92,63.74,29.67,4.46,27.61,163.64,209.25,302.18,25.21,18.66,75.73
"Evgeni Malkin","EVGENI.MALKIN","19-20","PIT","C","L",1986-07-31,33,55,197.68,86.83,83.13,85.32,86.88,91.38,25.77,3.91,190.25,38.6,258.21,44.41,343.39,51.86,26.62,2.51,21.86,151.65,213.8,291.53,24.11,13.55,89.87
"Evgeny Dadonov","EVGENY.DADONOV","17-18","FLA","R","L",1989-03-12,28,72,244.97,90.65,83.75,85.83,87.35,89.2,27.23,2.81,250.63,48.64,349.53,57.7,461.14,66.78,32.21,3.9,24.42,201.99,291.83,394.36,28.31,10.86,94.22
"Evgeny Dadonov","EVGENY.DADONOV","18-19","FLA","R","L",1989-03-12,29,82,273.02,81.14,80.1,82.34,84.47,83.48,47.24,10.98,246.59,61.25,360.57,77.34,480.12,88.29,32.84,6.5,36.26,185.34,283.23,391.83,26.34,19.16,82.07
"Evgeny Dadonov","EVGENY.DADONOV","19-20","FLA","R","L",1989-03-12,30,69,229.35,90.69,80.15,82.85,86.22,84.76,32.15,3.3,220.18,54.53,310.4,64.24,428.41,68.45,28.36,5.1,28.85,165.65,246.16,359.96,23.26,14.6,93.95
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","14-15","WSH","C","L",1992-05-19,22,78,109.17,88.72,79.22,81.76,84.61,88.92,17.15,2.18,106.63,27.97,154.55,34.48,200.53,36.48,12.36,1.54,14.97,78.66,120.07,164.05,10.82,16.08,92.21
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","15-16","WSH","C","L",1992-05-19,23,80,177.43,93.19,83.92,86.38,87.18,93.03,26.42,1.93,167.23,32.05,233.55,36.81,302.69,44.53,22.28,1.67,24.49,135.18,196.74,258.16,20.61,15.8,93.98
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","16-17","WSH","C","L",1992-05-19,24,80,162.32,94.83,89.31,88.25,88.84,88.99,19.79,1.08,129.85,15.54,190.44,25.36,269.69,33.87,16.82,2.08,18.71,114.31,165.08,235.82,14.74,15.24,93.05
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","17-18","WSH","C","L",1992-05-19,25,76,268.43,91.8,87.69,89.35,90.67,91.54,44.22,3.95,277.02,38.89,379.63,45.25,487.04,50.09,32.45,3,40.27,238.13,334.38,436.95,29.45,15.96,89.84
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","18-19","WSH","C","L",1992-05-19,26,75,276.27,91.08,81.61,85.5,86.47,88.89,40.05,3.92,259.17,58.39,386.77,65.57,479.01,74.93,34.31,4.29,36.13,200.78,321.2,404.08,30.02,15.45,93.29
"Evgeny Kuznetsov","EVGENY.KUZNETSOV","19-20","WSH","C","L",1992-05-19,27,62,194.68,85.68,81.49,84.55,86.05,88.15,22.38,3.74,168.55,38.28,242.72,44.36,303.79,49.24,24.17,3.25,18.64,130.27,198.36,254.55,20.92,13.28,90.23
"Evgeny Medvedev","EVGENY.MEDVEDEV","15-16","PHI","D","L",1982-08-27,33,45,79.9,100,93.28,90.29,90.43,92.07,9.37,0,53.72,3.87,74.84,8.05,104.97,11.11,5.69,0.49,9.37,49.85,66.79,93.86,5.2,17.44,100
"Fabian Brunnstrom","FABIAN.BRUNNSTROM","08-09","DAL","L","L",1985-02-06,23,55,104.15,100,87.44,89.26,90.39,93.56,12.69,0,73.85,10.61,101.92,12.26,136.06,14.46,8.43,0.58,12.69,63.24,89.66,121.6,7.85,17.18,100
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,82,178.57,88.71,86.72,86.62,88.71,89.13,16.34,2.08,155.12,23.76,209.97,32.42,280.22,35.67,18.03,2.2,14.26,131.36,177.55,244.55,15.83,10.53,91.25
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,80,304.23,90.61,89.73,89.7,90.65,92.44,27.8,2.88,256.41,29.35,366.41,42.06,482.78,49.79,31.06,2.54,24.92,227.06,324.35,432.99,28.52,10.84,90.19
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,78,278.72,91.28,88.23,88.56,90.65,89.11,32.04,3.06,261.95,34.96,361.77,46.73,479.2,49.44,32.25,3.94,28.98,226.99,315.04,429.76,28.31,12.23,91.25
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,78,231.53,77.58,88.36,89.53,91.38,90.72,17.99,5.2,213.57,28.14,286.15,33.45,407.4,38.41,26.6,2.72,12.79,185.43,252.7,368.99,23.88,8.42,81.52
"Fedor Tyutin","FEDOR.TYUTIN","11-12","CBJ","D","L",1983-07-19,28,65,217.85,85.42,88.55,90.12,91.67,91.94,23.49,4.01,199.91,25.84,271.67,29.78,361.05,32.79,23.37,2.05,19.48,174.07,241.89,328.26,21.32,11.75,84.48
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,48,132.1,100,83.11,85.71,88.09,88.13,6.69,0,73.75,14.99,110.34,18.4,160.04,21.64,8.02,1.08,6.69,58.76,91.94,138.4,6.94,9.07,100
"Fedor Tyutin","FEDOR.TYUTIN","13-14","CBJ","D","L",1983-07-19,30,66,110.57,100,94.42,96.03,95.7,97.25,15.77,0,115.81,6.84,166,6.87,215.22,9.66,16.63,0.47,15.77,108.97,159.13,205.56,16.16,13.62,100
"Fernando Pisani","FERNANDO.PISANI","07-08","EDM","R","L",1976-12-27,30,56,96.6,100,86.92,86.51,87.98,92.06,10.21,0,60.35,9.08,83.97,13.09,110.81,15.14,7.88,0.68,10.21,51.27,70.88,95.67,7.2,16.92,100
"Filip Chytil","FILIP.CHYTIL","18-19","NYR","C","L",1999-09-05,19,74,109.68,92.19,74.24,78.49,81.57,88.02,12.75,1.08,75.55,26.21,102.6,28.12,141.69,32.01,10.14,1.38,11.67,49.34,74.48,109.68,8.76,16.88,95.88
"Filip Chytil","FILIP.CHYTIL","19-20","NYR","C","L",1999-09-05,20,59,77.05,88.75,72.06,75.85,77.85,90.17,7.34,0.93,65.46,25.38,85.98,27.37,117.58,33.45,7.89,0.86,6.41,40.08,58.61,84.13,7.03,11.21,96.34
"Filip Forsberg","FILIP.FORSBERG","14-15","NSH","C/L","R",1994-08-13,20,81,229.9,89.33,87.78,89.81,90.13,93.87,25.28,3.02,189.35,26.35,275.42,31.24,380.68,41.69,21.58,1.41,22.26,163,244.18,338.99,20.17,13.35,88.54
"Filip Forsberg","FILIP.FORSBERG","15-16","NSH","L","R",1994-08-13,21,82,215.77,96.47,87.92,90.47,91.52,93.41,32.24,1.18,196.5,26.99,272.87,28.74,354.39,32.82,25.81,1.82,31.06,169.51,244.13,321.57,23.99,16.41,95.63
"Filip Forsberg","FILIP.FORSBERG","16-17","NSH","L","R",1994-08-13,22,81,211.82,88.87,88.31,87.55,89.13,90.79,24.03,3.01,191.57,25.35,267.94,38.11,361.16,44.04,25.74,2.61,21.02,166.22,229.83,317.12,23.13,12.54,88.13
"Filip Forsberg","FILIP.FORSBERG","17-18","NSH","L","R",1994-08-13,23,64,188.87,92.67,84.44,87.29,88.73,88.46,24.52,1.94,176.8,32.58,257.41,37.49,339.9,43.19,23.31,3.04,22.58,144.22,219.92,296.71,20.27,13.87,94.05
"Filip Forsberg","FILIP.FORSBERG","18-19","NSH","L","R",1994-08-13,24,63,187.67,74.72,80.02,82.47,84.9,84.06,8.72,2.95,141.58,35.34,203.69,43.3,287.83,51.19,19.19,3.64,5.77,106.24,160.39,236.64,15.55,6.16,91.65
"Filip Forsberg","FILIP.FORSBERG","19-20","NSH","L","R",1994-08-13,25,62,175.73,88.38,87.12,88.18,90.05,92.51,24.18,3.18,199.57,29.51,271.08,36.32,356.72,39.43,28.79,2.33,21,170.06,234.76,317.29,26.46,12.12,89.22
"Filip Hronek","FILIP.HRONEK","18-19","DET","D","R",1997-11-02,20,46,76.52,81.54,76.26,78.16,81.91,86.03,8.57,1.94,57.66,17.95,78.48,21.93,108.2,23.9,7.39,1.2,6.63,39.71,56.55,84.3,6.19,14.86,89.19
"Filip Hronek","FILIP.HRONEK","19-20","DET","D","R",1997-11-02,21,62,178.85,72.43,73.75,78.25,80.85,82.37,14.42,5.49,115.88,41.24,173.37,48.18,225.76,53.47,16.21,3.47,8.93,74.64,125.19,172.29,12.74,12.44,86.69
"Filip Kuba","FILIP.KUBA","07-08","T.B","D","L",1976-12-29,30,74,268.22,96.63,84.7,85.03,85.62,87.99,30.98,1.08,210.09,37.96,285.95,50.34,378.53,63.59,22.12,3.02,29.9,172.13,235.61,314.94,19.1,14.75,97.15
"Filip Kuba","FILIP.KUBA","08-09","OTT","D","L",1976-12-29,31,71,313.9,92.86,86.04,86.28,87.6,89.23,40.08,3.08,286.83,46.55,381.06,60.61,513.66,72.73,34.29,4.14,37,240.28,320.45,440.93,30.15,13.97,93.38
"Filip Kuba","FILIP.KUBA","09-10","OTT","D","L",1976-12-29,32,51,184.03,100,86.09,86.81,88.33,91.2,24.29,0,177.12,28.63,235.84,35.82,303.26,40.05,23.43,2.26,24.29,148.49,200.02,263.21,21.17,13.71,100
"Filip Kuba","FILIP.KUBA","10-11","OTT","D","L",1976-12-29,33,64,135.42,90.4,83.18,82.41,84.43,86.04,9.51,1.01,106.75,21.58,138.73,29.61,188.26,34.73,11.96,1.94,8.5,85.17,109.12,153.53,10.02,8.91,95.32
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,72,144.37,94.99,74.51,80.49,82.43,82.12,22.38,1.18,96.48,33.01,154.21,37.37,216.17,46.07,12.72,2.77,21.2,63.47,116.84,170.1,9.95,23.2,96.43
"Filip Kuba","FILIP.KUBA","12-13","FLA","D","L",1976-12-29,35,43,71.37,100,87.94,87,88.19,90.81,8.21,0,66.56,9.13,74.74,11.17,90.47,12.11,7.21,0.73,8.21,57.43,63.57,78.36,6.48,12.33,100
"Filip Zadina","FILIP.ZADINA","19-20","DET","R","L",1999-11-27,19,26,68.77,70.96,77.19,80.32,83.64,76.92,9.92,4.06,52.66,15.56,76.42,18.73,106.44,20.82,8.1,2.43,5.86,37.1,57.69,85.62,5.67,18.84,73.91
"Francis Bouillon","FRANCIS.BOUILLON","09-10","NSH","D","L",1975-10-17,33,80,115.22,100,91.9,91.81,90.27,91.74,7.05,0,92.1,8.12,141.7,12.64,187.59,20.21,12.55,1.13,7.05,83.98,129.06,167.38,11.42,7.65,100
"Francis Bouillon","FRANCIS.BOUILLON","10-11","NSH","D","L",1975-10-17,34,42,55.73,60.25,80.76,86.49,89.63,82.35,2.94,1.94,40.3,9.6,61.58,9.62,82.86,9.59,5.18,1.11,1,30.7,51.96,73.27,4.07,7.3,79.79
"Francis Bouillon","FRANCIS.BOUILLON","12-13","MTL","D","L",1975-10-17,36,48,73.47,100,97.04,94.48,92.28,96.62,8.51,0,64.89,1.98,82.48,4.82,103.29,8.64,7.44,0.26,8.51,62.91,77.66,94.65,7.18,13.11,100
"Francis Bouillon","FRANCIS.BOUILLON","13-14","MTL","D","L",1975-10-17,37,51,66.6,100,79.82,83.39,83.43,83.4,4.14,0,42.79,10.82,59.28,11.81,80.72,16.03,4.27,0.85,4.14,31.97,47.47,64.69,3.42,9.68,100
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,81,224.58,75.99,83.52,82.9,84,84.49,12.69,4.01,163,32.17,225.36,46.5,283.88,54.08,18.74,3.44,8.68,130.83,178.86,229.8,15.3,7.79,87.53
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,81,253.63,86.79,85.04,85.03,86.27,86.39,20.43,3.11,216.07,38.02,291.75,51.35,398.56,63.42,25.65,4.04,17.32,178.05,240.4,335.14,21.61,9.46,91.82
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","10-11","TOR","D","L",1980-06-04,30,54,94.1,80.92,78.39,79.74,79.32,81.87,4.2,0.99,46.35,12.78,70.09,17.81,96.83,25.24,5.6,1.24,3.21,33.57,52.28,71.59,4.36,9.06,92.25
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,81,120.47,100,90.36,89.02,89.21,89.32,15.91,0,116.63,12.44,157.98,19.49,208.64,25.24,14.39,1.72,15.91,104.19,138.49,183.4,12.67,13.64,100
