"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Brooks Orpik","BROOKS.ORPIK","11-12","PIT","D","L",1980-09-26,30,49,61.27,0,0,0,0,0.98,0.98,2.94,0.02,0,0,2,2.94,1.96,0,10.77,2.94,0,0,0,0.98,0.98,0,0,0
"Brooks Orpik","BROOKS.ORPIK","14-15","WSH","D","L",1980-09-26,33,57,66.47,0,1.81,0,1.81,7.22,7.22,9.03,0.24,0,0,3.38,8.12,0.9,0,8.12,2.71,0,0,0,0,0,0,0,0
"Bryan Little","BRYAN.LITTLE","08-09","ATL","C","R",1987-11-12,20,51,53.08,1.13,0,0,1.13,7.91,12.43,12.43,1.29,14.29,9.09,10.36,0,1.13,1.13,0,3.39,2.26,2.26,0,0,0,26,29.39,-3.39
"Bryan Little","BRYAN.LITTLE","10-11","ATL","R","R",1987-11-12,22,58,52.28,1.15,1.15,1.15,3.44,9.18,12.62,18.36,1.27,12.5,9.09,10.09,1.15,1.15,2.3,2.3,4.59,1.15,0,0,0,-1.15,39.02,49.35,-10.33
"Bryan Little","BRYAN.LITTLE","13-14","WPG","C/R","R",1987-11-12,25,57,59.92,0,1,0,1,8.01,11.01,15.02,0.63,0,0,5.73,2,0,1,3,4.01,0,0,0,0,0,51.07,29.04,22.03
"Bryan Little","BRYAN.LITTLE","14-15","WPG","C","R",1987-11-12,26,47,50.53,1.19,1.19,1.19,3.56,14.25,19,22.56,2.32,8.33,6.25,12.19,1.19,1.19,1.19,1.19,2.37,0,0,0,0,0,43.93,43.93,0
"Bryan McCabe","BRYAN.MCCABE","09-10","FLA","D","L",1975-06-08,34,53,63.55,0.94,0.94,1.89,3.78,13.22,15.11,18.88,0.71,7.14,6.25,4.69,4.72,0.94,0.94,5.66,0.94,2.83,0,0.94,0.94,-2.83,0,0,0
"Cam Fowler","CAM.FOWLER","10-11","ANA","D","L",1991-12-05,18,44,64.37,2.8,0.93,0.93,4.66,8.39,13.05,13.98,0.65,33.33,21.43,5,2.8,2.8,0,2.8,3.73,0,0,0,0,0,0,0,0
"Cam Fowler","CAM.FOWLER","11-12","ANA","D","L",1991-12-05,19,47,62.77,0.96,0.96,0,1.91,4.78,5.74,9.56,0.2,20,16.67,3.5,1.91,1.91,0,0.96,2.87,0,0,0,0,0,0,0,0
"Cam Fowler","CAM.FOWLER","13-14","ANA","D","L",1991-12-05,21,48,57.67,0,1.04,3.12,4.16,8.32,11.44,14.57,0.37,0,0,3.27,7.28,1.04,2.08,1.04,1.04,0,0,0,0,0,0,0,0
"Cam Fowler","CAM.FOWLER","14-15","ANA","D","L",1991-12-05,22,50,54.43,1.1,2.2,1.1,4.41,7.72,8.82,9.92,0.49,14.29,12.5,5.5,9.92,1.1,0,1.1,2.2,0,0,0,0,0,0,0,0
"Carl Gunnarsson","CARL.GUNNARSSON","13-14","TOR","D","L",1986-11-09,26,52,59.22,0,0,1.01,1.01,4.05,7.09,8.11,0.37,0,0,5.29,6.08,3.04,0,8.11,3.04,0,0,0,0,0,0,0,0
"Carl Soderberg","CARL.SODERBERG","14-15","BOS","C","L",1985-10-12,28,52,52.55,0,4.57,0,4.57,10.28,13.7,15.98,1.31,0,0,9.58,4.57,2.28,3.43,1.14,5.71,0,0,0,0,0,19.41,27.4,-7.99
"Carlo Colaiacovo","CARLO.COLAIACOVO","11-12","STL","D","L",1983-01-27,28,43,50.85,1.18,0,0,1.18,7.08,9.44,12.98,0.4,16.67,12.5,4.25,2.36,0,0,2.36,0,0,0,0,0,0,0,0,0
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,42,58.58,0,0,0,0,6.15,8.19,12.29,0.4,0,0,4.88,8.19,3.07,0,2.05,1.02,0,0,0,0,0,0,0,0
"Chris Campoli","CHRIS.CAMPOLI","09-10","OTT","D","L",1984-07-09,25,48,51.97,0,0,0,0,1.15,1.15,4.62,0.31,0,0,27,4.62,2.31,1.15,6.93,2.31,1.15,0,0,0,-1.15,0,0,0
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,62,50.05,0,1.2,0,1.2,10.79,15.58,19.18,1.08,0,0,6.92,2.4,1.2,3.6,2.4,2.4,0,1.2,0,0,1.2,27.57,40.76,-13.19
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,60,66.22,0.91,1.81,0.91,3.62,9.97,14.5,17.22,1.1,9.09,6.25,7.56,0.91,1.81,0.91,0,2.72,0,0,0,0,0,34.43,23.56,10.87
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,57,50.42,1.19,0,0,1.19,17.85,21.42,26.18,2.2,6.67,5.56,10.28,1.19,0,2.38,3.57,1.19,0,1.19,0,0,1.19,3.57,2.38,1.19
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,52,50.18,1.2,0,1.2,2.39,17.94,20.33,25.11,1.35,6.67,5.88,6.65,1.2,0,2.39,2.39,3.59,1.2,2.39,0,0,1.2,1.2,0,1.2
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,65,57.73,0,3.12,0,3.12,10.39,20.79,22.87,1.51,0,0,7.25,3.12,4.16,3.12,14.55,6.24,1.04,2.08,0,0,1.04,1.04,5.2,-4.16
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,57,62.38,0.96,0,0.96,1.92,8.66,8.66,15.39,0.65,11.11,11.11,7.56,6.73,1.92,1.92,5.77,0.96,0,0,0,0,0,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,54,63.22,0,2.85,0.95,3.8,8.54,10.44,11.39,0.46,0,0,4.36,7.59,0,1.9,4.75,2.85,2.85,0,0,0,-2.85,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,56,63.1,0,0.95,0,0.95,2.85,3.8,7.61,0.06,0,0,1.5,7.61,1.9,0.95,5.71,2.85,0,0,0,0,0,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,50,55.8,0,0,0,0,6.45,8.6,8.6,0.2,0,0,2.38,5.38,2.15,3.23,4.3,3.23,0,0,0,0,0,0,0,0
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,58,51.48,0,0,0,0,5.83,5.83,12.82,0.27,0,0,4.6,3.5,2.33,2.33,4.66,3.5,0,0,0,0,0,0,0,0
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,58,72.72,0,0,0,0,7.43,9.9,14.85,0.41,0,0,4.17,4.95,2.48,2.48,3.3,1.65,0,0.83,0,0,0.83,0,0,0
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,48,64.15,0.94,0,0.94,1.87,4.68,10.29,13.09,0.24,20,9.09,2.36,3.74,1.87,0,4.68,0,2.81,0,0,0,-2.81,0,0,0
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,59,78.4,0,0,1.53,1.53,3.83,5.36,6.89,0.19,0,0,3.57,4.59,1.53,1.53,2.3,1.53,0.77,0,0,0,-0.77,0,0,0
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,45,56.28,0,0,0,0,3.2,6.4,6.4,0.17,0,0,2.67,6.4,1.07,0,0,7.46,1.07,1.07,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,56,72.85,0,0,0.82,0.82,7.41,9.88,12.35,0.31,0,0,3.17,4.94,0,0,4.12,2.47,2.47,0,0,0,-2.47,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,55,69.03,1.74,1.74,0.87,4.35,12.17,17.38,20.86,0.56,14.29,10,3.25,4.35,0.87,1.74,4.35,3.48,2.61,0.87,0,0,-1.74,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,50,59.1,1.02,0,0,1.02,9.14,11.17,20.3,0.48,11.11,9.09,4.27,5.08,4.06,1.02,4.06,1.02,1.02,1.02,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,42,57.58,0,0,0,0,7.29,9.38,10.42,0.25,0,0,2.67,2.08,2.08,3.13,3.13,1.04,0,0,0,0,0,0,0,0
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,34,53.25,1.13,0,0,1.13,9.01,11.27,13.52,0.6,12.5,10,5.3,2.25,2.25,1.13,1.13,2.25,1.13,0,0,0,-1.13,0,0,0
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,62,51.92,0,0,0,0,9.24,10.4,10.4,1.14,0,0,11,2.31,1.16,3.47,4.62,2.31,2.31,0,0,0,-2.31,0,1.16,-1.16
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,55,57.98,3.1,0,0,3.1,13.45,19.66,23.8,2.15,23.08,15.79,10.95,0,3.1,2.07,3.1,6.21,1.03,1.03,0,0,0,35.18,36.22,-1.03
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,52,56.9,2.11,0,1.05,3.16,8.44,11.6,21.09,0.97,25,18.18,8.36,2.11,2.11,3.16,5.27,2.11,0,1.05,0,0,1.05,43.23,35.85,7.38
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,49,65.52,0,0,0.92,0.92,10.99,14.65,22.89,0.82,0,0,5.56,0.92,2.75,3.66,0.92,5.49,0,0,0,0,0,35.71,39.38,-3.66
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,54,77.9,0,0.77,0,0.77,5.39,8.47,9.24,0.28,0,0,3.27,4.62,2.31,0,3.08,2.31,0,0,0,0,0,0,0,0
"Colin White","COLIN.WHITE","09-10","N.J","D","L",1977-12-12,31,46,50.82,0,0,1.18,1.18,2.36,4.72,4.72,0.13,0,0,2.75,3.54,1.18,1.18,3.54,3.54,0,0,0,0,0,0,0,0
"Corey Perry","COREY.PERRY","09-10","ANA","R","R",1985-05-16,24,50,53.77,0,0,0,0,11.16,20.09,23.43,1.89,0,0,9.39,0,4.46,0,1.12,3.35,1.12,1.12,0,0,0,1.12,2.23,-1.12
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,48,52.33,2.29,2.29,0,4.59,4.59,11.47,13.76,0.99,50,20,8.6,1.15,3.44,2.29,0,8.03,1.15,0,0,0,-1.15,0,0,0
"Corey Perry","COREY.PERRY","13-14","ANA","R","R",1985-05-16,28,55,50.48,1.19,0,0,1.19,8.32,15.45,17.83,1.41,14.29,7.69,9.15,3.57,0,0,0,4.75,0,1.19,0,0,1.19,0,0,0
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,0,0,0,0,4.3,7.53,7.53,0.25,0,0,3.29,3.23,1.08,0,1.08,2.15,2.15,1.08,0,0,-1.08,0,0,0
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,1.52,0,1.52,3.04,9.11,11.39,13.67,0.83,16.67,13.33,7.27,6.08,1.52,2.28,1.52,0.76,0,3.04,0,0,3.04,0,0,0
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,1.55,0,0,1.55,7.76,10.87,11.65,0.9,20,14.29,8.29,3.88,2.33,3.11,0.78,0,1.55,1.55,0,0,0,0,0,0
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,0,0,1.19,1.19,4.74,5.93,10.67,0.2,0,0,3.4,1.19,2.37,1.19,4.74,2.37,1.19,0,0,0,-1.19,0,0,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,1.68,0,0,1.68,10.07,14.27,17.62,0.69,16.67,11.76,4.82,2.52,1.68,0.84,1.68,2.52,0.84,0,0,0,-0.84,0,0,0
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,1.18,0,1.18,2.35,2.35,4.71,7.06,0.2,50,25,4.25,1.18,2.35,0,1.18,0,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,0,0.9,0.9,1.79,8.06,10.74,13.43,0.43,0,0,4,3.58,3.58,4.48,2.69,3.58,0.9,0,0,0,-0.9,0,0,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,0,0.81,1.62,2.44,6.5,8.93,11.37,0.31,0,0,3.45,4.06,1.62,2.44,7.31,0.81,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,0,0,0,0,5.02,7.03,13.06,0.16,0,0,2.29,5.02,2.01,4.02,4.02,4.02,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,0,0,2.05,2.05,8.2,9.23,11.28,0.33,0,0,3.56,8.2,3.08,0,9.23,4.1,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,0.73,1.45,0,2.18,6.53,10.88,11.61,0.52,11.11,6.67,4.8,2.9,0,1.45,5.08,2.18,0,0.73,0,0,0.73,0,0,0
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,1.01,1.01,0,2.02,8.1,11.14,15.18,0.56,12.5,9.09,5,7.09,2.02,0,9.11,4.05,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,0,0,0,0,6.9,9.2,9.2,0.37,0,0,4,8.05,5.75,2.3,2.3,3.45,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,0,0,0,0,5.12,8.2,15.37,0.23,0,0,2.75,4.1,5.12,2.05,6.15,3.07,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,1.07,0,0,1.07,10.71,12.86,15,0.4,10,8.33,3.08,6.43,1.07,3.21,8.57,1.07,1.07,1.07,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,0,0,0,0,4.54,7.94,13.62,0.47,0,0,5.86,2.27,2.27,5.67,2.27,2.27,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,0,0.69,0.69,1.38,12.41,15.86,18.62,0.66,0,0,4.17,2.07,0,0.69,2.07,2.76,0.69,0,0,0,-0.69,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,0,0,0,0,11.27,15.3,17.71,0.52,0,0,3.42,5.64,3.22,0.81,3.22,4.03,0,0,0,0,0,0,0,0
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,0.98,0,0.98,1.96,5.89,9.82,15.71,0.96,16.67,10,9.8,1.96,1.96,1.96,1.96,4.91,1.96,0.98,0,0,-0.98,26.51,34.37,-7.86
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,2.35,4.69,1.17,8.21,9.38,12.9,19.94,1.52,25,18.18,11.82,2.35,3.52,2.35,0,2.35,0,1.17,0,0,1.17,31.67,23.46,8.21
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,0.78,1.55,0,2.33,7.76,10.86,10.86,0.99,10,7.14,9.14,0,3.1,0.78,0,3.1,1.55,0.78,0,0,-0.78,1.55,0.78,0.78
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,0,2.04,0,2.04,14.28,16.32,19.38,1.75,0,0,10.75,1.02,2.04,1.02,1.02,3.06,4.08,0,0,0,-4.08,2.04,3.06,-1.02
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,0,0,1.15,1.15,16.09,17.24,20.69,1.02,0,0,5.93,0,0,2.3,0,2.3,1.15,0,0,0,-1.15,0,0,0
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,3.24,0,0,3.24,12.97,17.29,21.61,1.53,25,18.75,8.88,1.08,2.16,2.16,0,2.16,1.08,0,0,0,-1.08,0,0,0
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,0,0,0,0,8.32,10.17,12.02,0.98,0,0,9.64,0.92,0.92,2.77,2.77,3.7,0,1.85,0,0,1.85,0,5.55,-5.55
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,3.44,2.3,1.15,6.89,12.63,17.22,17.22,1.4,27.27,20,8.13,0,1.15,3.44,2.3,1.15,0,0,0,0,0,0,0,0
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,0,1.02,2.03,3.05,5.08,9.14,13.2,0.14,0,0,1.56,3.05,1.02,1.02,1.02,3.05,0,0,0,0,0,0,0,0
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,0,0,1.81,1.81,8.14,9.04,11.76,0.21,0,0,2.3,3.62,0,0,0.9,1.81,0,0.9,0,0,0.9,0,0,0
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,2.29,0,0,2.29,8.01,11.44,16.02,0.69,28.57,20,6,1.14,1.14,2.29,0,4.58,0,0,0,0,0,3.43,2.29,1.14
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,0,0,1.13,1.13,11.26,13.52,21.4,0.87,0,0,6.42,2.25,3.38,2.25,0,4.51,0,0,0,0,0,2.25,2.25,0
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,2.27,2.27,0,4.55,15.91,22.73,29.55,1.92,14.29,10,8.45,4.55,4.55,1.14,3.41,5.68,0,1.14,0,0,1.14,4.55,5.68,-1.14
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,0.8,0,0,0.8,4,8.79,13.59,0.54,20,9.09,6.18,2.4,0,2.4,0,2.4,0.8,0,0,0,-0.8,1.6,2.4,-0.8
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,0,0,0,0,12,16.99,17.99,1.38,0,0,8.12,1,0,4,4,7,0,0,0,0,0,37.99,39.99,-2
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,2.18,0,1.09,3.27,3.27,5.46,6.55,0.95,66.67,40,17.4,4.37,0,3.27,0,3.27,0,0,0,0,0,26.19,30.56,-4.37
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,1.92,0.96,0,2.87,5.75,6.7,6.7,0.75,33.33,28.57,11.14,1.92,0.96,0,3.83,3.83,0,0,0,0,0,44.05,25.86,18.2
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,2.27,0,0,2.27,5.68,7.95,9.08,0.82,40,28.57,10.29,1.14,3.41,1.14,1.14,4.54,0,2.27,0,0,2.27,34.06,36.33,-2.27
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,1.15,1.15,1.15,3.45,2.3,4.6,6.9,0.26,50,25,5.75,3.45,2.3,1.15,3.45,2.3,2.3,0,0,0,-2.3,0,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,0,1.13,1.13,2.25,0,0,0,0,0,0,0,7.88,0,0,5.63,2.25,0,1.13,0,0,1.13,0,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,3.23,0,0,3.23,9.69,12.93,15.08,0.46,33.33,25,3.58,4.31,1.08,1.08,1.08,5.39,0,0,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,0,0,0.87,0.87,4.33,8.66,11.26,0.4,0,0,4.6,5.2,2.6,0.87,3.46,2.6,0,0,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,1,0,0,1,7.02,9.03,12.03,0.6,14.29,11.11,6.67,6.02,4.01,0,3.01,3.01,1,1,0,0,0,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,0,0,0.91,0.91,10.95,13.68,17.33,0.39,0,0,2.87,0.91,0.91,0.91,5.47,0.91,2.74,0,0,0,-2.74,0,0,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,0,0,0,0,3.43,6.87,10.3,0.47,0,0,6.88,6.01,3.43,0,3.43,4.29,0.86,1.72,0,0,0.86,0,0,0
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,0,0,0.86,0.86,7.73,11.16,13.74,0.43,0,0,3.85,6.87,0,1.72,0.86,0,1.72,0,0,0,-1.72,0,0,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,0,0,2.31,2.31,3.47,5.78,8.09,0.17,0,0,3,4.62,0,1.16,10.4,1.16,1.16,0,0,0,-1.16,0,0,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,1.03,1.03,0,2.05,12.32,17.46,20.54,1,8.33,5.88,5.71,1.03,5.13,2.05,0,5.13,1.03,4.11,0,0,3.08,32.86,32.86,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,1.82,0,0,1.82,13.64,14.55,18.19,0.92,13.33,12.5,6.31,3.64,7.27,0.91,0.91,3.64,1.82,0,0,0,-1.82,31.83,28.19,3.64
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,2.17,1.08,0,3.25,13,16.25,21.67,1.22,16.67,13.33,7.53,0,0,4.33,3.25,1.08,0,1.08,0,0,1.08,31.42,27.09,4.33
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,0,1,0,1,8.99,12.98,16.98,0.74,0,0,5.69,3,2,3,1,2,0,0,0,0,0,40.95,28.96,11.98
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,2.21,1.1,0,3.31,7.72,11.03,14.34,1.48,28.57,20,13.4,1.1,1.1,2.21,5.52,3.31,0,0,0,0,0,30.89,38.62,-7.72
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,1.18,0,0,1.18,12.98,12.98,15.35,1.05,9.09,9.09,8.09,1.18,0,4.72,1.18,0,0,2.36,0,0,2.36,23.61,29.51,-5.9
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,0,1.57,0,1.57,8.62,15.67,17.24,0.9,0,0,5.75,0.78,2.35,2.35,3.13,3.92,1.57,1.57,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,0,0,2.06,2.06,9.27,14.42,21.63,0.41,0,0,2.86,3.09,0,2.06,5.15,2.06,1.03,1.03,2.06,1.03,-1.03,0,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,1.17,0,0,1.17,12.89,18.74,18.74,0.87,9.09,6.25,4.62,2.34,0,1.17,3.51,7.03,0,0,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,1.1,0,1.1,2.2,9.9,13.2,16.5,0.83,11.11,8.33,6.25,4.4,1.1,1.1,6.6,4.4,1.1,0,0,0,-1.1,0,0,0
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,0,0.88,0.88,1.76,7.04,8.8,14.08,0.33,0,0,3.7,4.4,2.64,2.64,2.64,1.76,0.88,0,0,0,-0.88,0,0,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,0,0,1.15,1.15,8.03,11.47,17.2,0.68,0,0,5.9,6.88,1.15,4.59,10.32,5.73,2.29,0,0,0,-2.29,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,0,0,0,0,5.76,10.36,11.52,0.26,0,0,2.56,1.15,2.3,1.15,4.61,10.36,1.15,1.15,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,0,0,0,0,3.96,3.96,5.93,0.3,0,0,7.5,4.94,1.98,0.99,3.96,3.96,0.99,0,0,0,-0.99,0,0,0
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,0,0,0,0,5.72,10.29,11.43,0.69,0,0,6.67,3.43,1.14,4.57,2.29,1.14,0,0,0,0,0,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,0,0,1.96,1.96,5.87,5.87,8.81,0.16,0,0,2.67,3.92,0.98,1.96,3.92,2.94,0.98,0,0,0,-0.98,0,0,0
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,0,0,1.52,1.52,9.13,11.41,15.21,0.84,0,0,7.33,2.28,0.76,2.28,3.8,1.52,0,0,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,0.65,1.3,0,1.95,5.2,6.5,7.8,0.31,12.5,10,4.8,1.95,1.3,0,3.9,2.6,0.65,0,0,0,-0.65,0,0,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,0,0.85,0.85,1.7,6.81,9.36,13.62,0.38,0,0,4.09,4.26,3.41,2.55,0.85,3.41,0.85,1.7,0,0,0.85,0,0,0
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,0.79,0,0,0.79,8.72,11.1,14.27,0.79,9.09,7.14,7.14,3.96,1.59,2.38,3.17,3.17,2.38,1.59,0.79,0.79,-0.79,0,0,0
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,0,0.88,1.77,2.65,3.53,9.71,13.25,0.39,0,0,4,3.53,0.88,0,5.3,3.53,1.77,0.88,0,0,-0.88,0,0,0
