"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Andrew Ference","ANDREW.FERENCE","09-10","BOS","D","L",1979-03-17,30,51,828.78,16.25,34.19,87,182,94,676,203,277,225,41,49
"Andrew Ference","ANDREW.FERENCE","10-11","BOS","D","L",1979-03-17,31,70,1077.23,15.39,31.96,149,246,151,809,334,381,323,72,62
"Andrew Ference","ANDREW.FERENCE","11-12","BOS","D","L",1979-03-17,32,72,1127.67,15.66,32.43,145,255,140,910,322,401,314,77,83
"Andrew Ference","ANDREW.FERENCE","12-13","BOS","D","L",1979-03-17,33,48,785.95,16.37,33.82,124,164,97,619,240,261,233,62,49
"Andrew Ference","ANDREW.FERENCE","13-14","EDM","D","L",1979-03-17,34,71,1203.7,16.95,36.21,147,306,174,840,338,476,397,98,95
"Andrew Ference","ANDREW.FERENCE","14-15","EDM","D","L",1979-03-17,35,70,1151.43,16.45,33.51,118,243,147,1004,277,374,375,102,99
"Andrew Ference","ANDREW.FERENCE","15-16","EDM","D","L",1979-03-17,36,6,70.43,11.74,25.48,8,20,8,62,21,34,17,5,7
"Andrew Gordon","ANDREW.GORDON","10-11","WSH","R","R",1985-12-13,24,9,70.62,7.85,17.26,8,17,11,48,12,31,18,3,3
"Andrew Gordon","ANDREW.GORDON","11-12","ANA","R","R",1985-12-13,25,37,318.98,8.62,18.85,56,87,27,282,78,107,56,13,18
"Andrew Gordon","ANDREW.GORDON","12-13","VAN","R","R",1985-12-13,26,6,50.48,8.41,17.04,6,8,9,53,7,12,14,3,4
"Andrew Hutchinson","ANDREW.HUTCHINSON","08-09","DAL","D","R",1980-03-24,28,38,487.93,12.84,27.84,77,109,53,438,137,148,117,31,32
"Andrew Hutchinson","ANDREW.HUTCHINSON","10-11","PIT","D","R",1980-03-24,30,5,61.27,12.25,29.95,4,12,5,46,10,21,12,5,1
"Andrew Ladd","ANDREW.LADD","07-08","CAR","L","L",1985-12-12,21,43,438.58,10.2,22.77,73,128,67,362,124,183,116,22,30
"Andrew Ladd","ANDREW.LADD","07-08","CHI","L","L",1985-12-12,21,20,242.9,12.14,27.17,33,58,38,193,56,70,70,15,10
"Andrew Ladd","ANDREW.LADD","08-09","CHI","L","L",1985-12-12,22,82,1041.68,12.7,28.23,125,334,178,902,223,442,315,75,46
"Andrew Ladd","ANDREW.LADD","09-10","CHI","L","L",1985-12-12,23,82,1039.78,12.68,26.79,159,269,110,856,274,388,211,50,49
"Andrew Ladd","ANDREW.LADD","10-11","ATL","L","L",1985-12-12,24,81,1141.28,14.09,29.58,180,251,176,859,339,370,346,66,79
"Andrew Ladd","ANDREW.LADD","11-12","WPG","L","L",1985-12-12,25,82,1186.7,14.47,30.32,224,308,157,755,425,423,308,66,91
"Andrew Ladd","ANDREW.LADD","12-13","WPG","L","L",1985-12-12,26,48,707.8,14.75,30.06,119,213,105,435,214,287,217,49,46
"Andrew Ladd","ANDREW.LADD","13-14","WPG","L","L",1985-12-12,27,78,1078.13,13.82,29.21,178,330,153,741,323,447,309,68,87
"Andrew Ladd","ANDREW.LADD","14-15","WPG","L","L",1985-12-12,28,81,1124.62,13.88,29.94,237,334,174,805,425,476,350,77,112
"Andrew Ladd","ANDREW.LADD","15-16","CHI","L","L",1985-12-12,29,19,246.83,12.99,27.22,49,78,29,182,74,110,71,25,15
"Andrew Ladd","ANDREW.LADD","15-16","WPG","L","L",1985-12-12,29,59,790.37,13.4,28.89,140,235,123,556,255,330,248,53,75
"Andrew Ladd","ANDREW.LADD","16-17","NYI","L","L",1985-12-12,30,78,999.03,12.81,25.97,164,237,112,798,293,338,276,77,77
"Andrew Ladd","ANDREW.LADD","17-18","NYI","L","L",1985-12-12,31,73,915.48,12.54,25.8,131,197,144,624,244,292,285,58,61
"Andrew Ladd","ANDREW.LADD","18-19","NYI","L","L",1985-12-12,32,26,326.78,12.57,25.82,45,84,45,250,86,112,107,34,19
"Andrew MacDonald","ANDREW.MACDONALD","09-10","NYI","D","L",1986-09-07,23,45,723.48,16.08,34.92,90,195,93,444,184,252,188,40,44
"Andrew MacDonald","ANDREW.MACDONALD","10-11","NYI","D","L",1986-09-07,24,60,1005.67,16.76,35.82,137,233,166,649,259,371,329,57,46
"Andrew MacDonald","ANDREW.MACDONALD","11-12","NYI","D","L",1986-09-07,25,75,1400.73,18.68,37.94,189,316,191,866,375,477,396,80,75
"Andrew MacDonald","ANDREW.MACDONALD","12-13","NYI","D","L",1986-09-07,26,48,875.52,18.24,37.25,110,223,107,548,229,323,263,74,54
"Andrew MacDonald","ANDREW.MACDONALD","13-14","NYI","D","L",1986-09-07,27,63,1142.18,18.13,38.01,160,268,158,779,337,413,379,97,102
"Andrew MacDonald","ANDREW.MACDONALD","13-14","PHI","D","L",1986-09-07,27,19,341.23,17.96,38.47,46,71,42,264,102,103,101,31,23
"Andrew MacDonald","ANDREW.MACDONALD","14-15","PHI","D","L",1986-09-07,28,58,938.93,16.19,33.59,153,199,120,783,315,287,269,82,74
"Andrew MacDonald","ANDREW.MACDONALD","15-16","PHI","D","L",1986-09-07,29,28,464.2,16.58,34.97,76,79,56,379,145,134,121,39,32
"Andrew MacDonald","ANDREW.MACDONALD","16-17","PHI","D","L",1986-09-07,30,73,1197.72,16.41,34.45,142,299,167,983,338,439,377,92,98
"Andrew MacDonald","ANDREW.MACDONALD","17-18","PHI","D","L",1986-09-07,31,66,1130.45,17.13,35.01,133,244,167,883,277,371,402,118,76
"Andrew MacDonald","ANDREW.MACDONALD","18-19","PHI","D","L",1986-09-07,32,47,659.08,14.02,29.29,92,134,110,522,168,198,218,78,33
"Andrew MacWilliam","ANDREW.MACWILLIAM","14-15","TOR","D","L",1990-03-25,24,12,149.23,12.44,26.57,14,23,26,140,29,42,45,12,5
"Andrew Mangiapane","ANDREW.MANGIAPANE","17-18","CGY","L","L",1996-04-04,21,10,88.17,8.82,18.03,19,18,9,80,36,23,24,8,7
"Andrew Mangiapane","ANDREW.MANGIAPANE","18-19","CGY","L","L",1996-04-04,22,44,437.02,9.93,20.89,88,108,63,352,125,130,119,43,42
"Andrew Mangiapane","ANDREW.MANGIAPANE","19-20","CGY","L","L",1996-04-04,23,68,870.67,12.8,26.08,144,224,168,613,249,285,300,63,83
"Andrew Miller","ANDREW.MILLER","14-15","EDM","C","R",1988-09-18,25,9,122.13,13.57,26.4,18,37,19,88,28,52,38,7,7
"Andrew Miller","ANDREW.MILLER","15-16","EDM","C","R",1988-09-18,26,6,52.95,8.83,18.56,8,14,6,56,16,17,14,6,5
"Andrew Murray","ANDREW.MURRAY","07-08","CBJ","C","L",1981-11-06,25,39,405.1,10.39,23.56,50,101,77,350,76,144,129,34,22
"Andrew Murray","ANDREW.MURRAY","08-09","CBJ","C","L",1981-11-06,26,67,626.17,9.35,20.95,95,201,88,518,152,249,158,39,37
"Andrew Murray","ANDREW.MURRAY","09-10","CBJ","C","L",1981-11-06,27,45,411.73,9.15,19.88,52,107,83,395,95,147,132,29,27
"Andrew Murray","ANDREW.MURRAY","10-11","CBJ","C","L",1981-11-06,28,29,285.45,9.84,21.24,35,94,52,231,58,114,90,20,13
"Andrew Murray","ANDREW.MURRAY","11-12","S.J","C","L",1981-11-06,29,39,282.02,7.23,15.13,55,72,27,309,88,95,54,20,23
"Andrew Peeke","ANDREW.PEEKE","19-20","CBJ","D","R",1998-03-17,21,22,294.13,13.37,26.3,39,54,42,243,78,69,78,21,17
"Andrew Peters","ANDREW.PETERS","07-08","BUF","L","L",1980-05-05,27,44,136.33,3.1,7.03,35,36,8,134,47,50,20,7,10
"Andrew Peters","ANDREW.PETERS","08-09","BUF","L","L",1980-05-05,28,28,111.83,3.99,8.83,24,41,23,96,38,49,38,11,7
"Andrew Peters","ANDREW.PETERS","09-10","N.J","L","L",1980-05-05,29,29,149.63,5.16,10.86,40,34,8,170,56,55,32,15,7
"Andrew Shaw","ANDREW.SHAW","11-12","CHI","C","R",1991-07-20,20,37,469.92,12.7,26.05,57,105,93,414,113,156,157,41,24
"Andrew Shaw","ANDREW.SHAW","12-13","CHI","C","R",1991-07-20,21,48,607.15,12.65,26.22,81,104,66,493,171,172,154,43,66
"Andrew Shaw","ANDREW.SHAW","13-14","CHI","C","R",1991-07-20,22,80,984.45,12.31,25.3,235,187,70,799,388,298,184,81,73
"Andrew Shaw","ANDREW.SHAW","14-15","CHI","C","R",1991-07-20,23,79,915.4,11.59,23.72,179,175,95,770,326,260,216,85,72
"Andrew Shaw","ANDREW.SHAW","15-16","CHI","C","R",1991-07-20,24,78,956.25,12.26,25.17,180,256,178,705,282,352,340,97,80
"Andrew Shaw","ANDREW.SHAW","16-17","MTL","C","R",1991-07-20,25,68,860.4,12.65,25.64,142,200,153,668,266,277,288,72,72
"Andrew Shaw","ANDREW.SHAW","17-18","MTL","C","R",1991-07-20,26,51,663.92,13.02,27.05,118,155,91,473,231,251,190,54,57
"Andrew Shaw","ANDREW.SHAW","18-19","MTL","C","R",1991-07-20,27,63,804.93,12.78,26.04,125,146,108,640,256,236,253,73,68
"Andrew Shaw","ANDREW.SHAW","19-20","CHI","C","R",1991-07-20,28,26,297.05,11.43,23.61,59,51,40,236,92,79,85,26,18
"Andrey Pedan","ANDREY.PEDAN","15-16","VAN","D","L",1993-07-03,22,13,135.07,10.39,21.79,26,29,20,131,53,42,38,9,17
"Andrey Zubarev","ANDREY.ZUBAREV","10-11","ATL","D","L",1987-03-03,23,4,70.73,17.68,36.12,15,7,4,57,30,14,13,8,10
"Andy Andreoff","ANDY.ANDREOFF","14-15","L.A","C","L",1991-05-17,23,18,151.3,8.41,17.55,17,16,12,165,41,30,28,6,19
"Andy Andreoff","ANDY.ANDREOFF","15-16","L.A","C","L",1991-05-17,24,60,518.07,8.63,17.91,104,85,51,526,175,139,124,46,52
"Andy Andreoff","ANDY.ANDREOFF","16-17","L.A","C","L",1991-05-17,25,36,367.2,10.2,21.28,60,64,29,344,110,91,76,24,29
"Andy Andreoff","ANDY.ANDREOFF","17-18","L.A","C","L",1991-05-17,26,45,417.52,9.28,19.33,87,89,57,351,128,123,104,30,31
"Andy Andreoff","ANDY.ANDREOFF","19-20","PHI","C","L",1991-05-17,28,14,119.35,8.53,17.91,18,23,14,122,30,31,32,13,10
"Andy Greene","ANDY.GREENE","07-08","N.J","D","L",1982-10-30,24,59,887.73,15.05,32.95,83,185,60,669,218,299,174,55,38
"Andy Greene","ANDY.GREENE","08-09","N.J","D","L",1982-10-30,25,49,682.82,13.94,30.51,100,155,73,508,199,225,182,42,31
"Andy Greene","ANDY.GREENE","09-10","N.J","D","L",1982-10-30,26,78,1416.33,18.16,37.46,177,283,109,1348,393,459,269,78,72
"Andy Greene","ANDY.GREENE","10-11","N.J","D","L",1982-10-30,27,82,1470.72,17.94,36.79,157,249,143,1276,414,455,346,70,69
"Andy Greene","ANDY.GREENE","11-12","N.J","D","L",1982-10-30,28,56,911.5,16.28,33.89,108,208,100,718,245,328,223,54,55
"Andy Greene","ANDY.GREENE","12-13","N.J","D","L",1982-10-30,29,48,823.2,17.15,36.55,91,188,97,658,223,302,237,75,63
"Andy Greene","ANDY.GREENE","13-14","N.J","D","L",1982-10-30,30,82,1435.65,17.51,36.4,161,344,209,1138,398,526,434,133,127
"Andy Greene","ANDY.GREENE","14-15","N.J","D","L",1982-10-30,31,82,1465.12,17.87,36.99,160,365,249,1106,343,513,499,110,108
"Andy Greene","ANDY.GREENE","15-16","N.J","D","L",1982-10-30,32,82,1460.45,17.81,37.7,130,371,310,1031,307,539,654,133,98
"Andy Greene","ANDY.GREENE","16-17","N.J","D","L",1982-10-30,33,66,1083.27,16.41,34.26,109,270,239,839,275,412,499,113,85
"Andy Greene","ANDY.GREENE","17-18","N.J","D","L",1982-10-30,34,81,1368.75,16.9,35.2,153,373,273,1056,393,572,613,133,103
"Andy Greene","ANDY.GREENE","18-19","N.J","D","L",1982-10-30,35,82,1319.33,16.09,33.65,138,355,244,966,355,509,516,108,98
"Andy Greene","ANDY.GREENE","19-20","N.J","D","L",1982-10-30,36,53,848.32,16.01,33.92,88,245,148,674,217,336,325,77,63
"Andy Greene","ANDY.GREENE","19-20","NYI","D","L",1982-10-30,36,10,142.72,14.27,29.31,17,34,24,118,35,52,51,11,8
"Andy Hilbert","ANDY.HILBERT","07-08","NYI","C","L",1981-02-06,26,70,725.82,10.37,23.49,88,213,100,517,161,294,219,61,26
"Andy Hilbert","ANDY.HILBERT","08-09","NYI","C","L",1981-02-06,27,67,797.68,11.91,26.65,116,261,123,557,187,326,234,65,36
"Andy McDonald","ANDY.MCDONALD","07-08","ANA","C","L",1977-08-25,30,33,394.98,11.97,28.46,85,100,49,301,128,138,89,20,34
"Andy McDonald","ANDY.MCDONALD","07-08","STL","C","L",1977-08-25,30,49,665.93,13.59,30.01,95,157,63,560,155,226,140,38,45
"Andy McDonald","ANDY.MCDONALD","08-09","STL","C","L",1977-08-25,31,46,623.65,13.56,30.61,83,150,87,533,135,221,176,40,32
"Andy McDonald","ANDY.MCDONALD","09-10","STL","C","L",1977-08-25,32,79,1014.8,12.85,28.6,156,203,127,897,304,293,261,57,67
"Andy McDonald","ANDY.MCDONALD","10-11","STL","C","L",1977-08-25,33,58,854.55,14.73,31.11,137,228,97,684,235,314,218,43,39
"Andy McDonald","ANDY.MCDONALD","11-12","STL","C","L",1977-08-25,34,25,335.88,13.44,29.34,59,98,55,279,96,129,93,23,27
"Andy McDonald","ANDY.MCDONALD","12-13","STL","C","L",1977-08-25,35,37,491.17,13.27,27.65,100,94,58,471,179,141,107,28,51
"Andy Miele","ANDY.MIELE","11-12","ARI","C","L",1988-04-15,23,7,55.32,7.9,16.17,12,5,1,52,18,13,7,5,2
"Andy Miele","ANDY.MIELE","13-14","ARI","C","L",1988-04-15,25,7,61.18,8.74,18.39,13,14,7,51,24,17,13,5,7
"Andy Sutton","ANDY.SUTTON","07-08","NYI","D","L",1975-03-10,32,58,789.8,13.62,31.23,67,147,84,636,178,274,216,63,32
"Andy Sutton","ANDY.SUTTON","08-09","NYI","D","L",1975-03-10,33,23,361.42,15.71,35.47,46,81,58,260,99,124,121,25,17
"Andy Sutton","ANDY.SUTTON","09-10","NYI","D","L",1975-03-10,34,53,883.12,16.66,36.53,108,193,131,615,236,284,291,67,61
"Andy Sutton","ANDY.SUTTON","09-10","OTT","D","L",1975-03-10,34,18,277.05,15.39,34.57,35,53,23,218,76,93,44,12,13
"Andy Sutton","ANDY.SUTTON","10-11","ANA","D","L",1975-03-10,35,39,475.23,12.19,25.42,61,104,49,409,119,147,101,22,25
"Andy Sutton","ANDY.SUTTON","11-12","EDM","D","L",1975-03-10,36,52,755.25,14.52,30.6,103,158,107,688,195,237,200,48,55
"Andy Welinski","ANDY.WELINSKI","17-18","ANA","D","R",1993-04-27,24,7,101.7,14.53,29.41,17,20,13,61,30,31,31,12,8
"Andy Welinski","ANDY.WELINSKI","18-19","ANA","D","R",1993-04-27,25,26,385.33,14.82,30.18,105,70,34,297,150,91,78,30,25
"Andy Wozniewski","ANDY.WOZNIEWSKI","07-08","TOR","D","L",1980-05-25,27,48,531.22,11.07,25.22,61,118,51,520,127,185,113,31,38
"Anssi Salmela","ANSSI.SALMELA","08-09","ATL","D","L",1984-08-13,24,9,129.52,14.39,34.74,6,37,13,105,22,58,35,11,3
"Anssi Salmela","ANSSI.SALMELA","08-09","N.J","D","L",1984-08-13,24,17,184.63,10.86,23.45,40,23,12,166,71,45,23,4,7
"Anssi Salmela","ANSSI.SALMELA","09-10","ATL","D","L",1984-08-13,25,29,365.98,12.62,27.97,51,70,42,306,91,105,83,19,29
"Anssi Salmela","ANSSI.SALMELA","09-10","N.J","D","L",1984-08-13,25,9,112.92,12.55,26.98,18,19,8,109,36,28,21,8,13
"Anssi Salmela","ANSSI.SALMELA","10-11","N.J","D","L",1984-08-13,26,48,765.93,15.96,32.07,93,120,60,719,209,210,158,39,44
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","16-17","NYI","L","L",1997-06-08,19,66,817.55,12.39,25.21,143,170,87,670,221,240,201,54,58
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","17-18","NYI","L","L",1997-06-08,20,71,890.02,12.54,25.58,121,173,108,646,234,288,249,51,76
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","18-19","NYI","L","L",1997-06-08,21,81,1014.48,12.52,25.45,166,175,83,800,291,262,208,80,61
"Anthony Beauvillier","ANTHONY.BEAUVILLIER","19-20","NYI","L","L",1997-06-08,22,68,958.47,14.1,28.31,155,192,147,720,266,272,301,75,67
"Anthony Bitetto","ANTHONY.BITETTO","14-15","NSH","D","L",1990-07-15,24,7,80.32,11.47,24.1,17,14,6,65,28,18,17,5,5
"Anthony Bitetto","ANTHONY.BITETTO","15-16","NSH","D","L",1990-07-15,25,28,333.17,11.9,24.88,53,56,29,322,90,81,76,26,23
"Anthony Bitetto","ANTHONY.BITETTO","16-17","NSH","D","L",1990-07-15,26,29,326.22,11.25,23.41,57,54,33,340,110,89,79,29,26
"Anthony Bitetto","ANTHONY.BITETTO","17-18","NSH","D","L",1990-07-15,27,32,411.93,12.87,27.53,70,91,55,339,136,138,117,32,31
"Anthony Bitetto","ANTHONY.BITETTO","18-19","MIN","D","L",1990-07-15,28,18,230.95,12.83,26.1,24,38,21,191,52,69,43,8,14
"Anthony Bitetto","ANTHONY.BITETTO","18-19","NSH","D","L",1990-07-15,28,18,187.72,10.43,22.07,40,34,16,176,68,56,37,13,14
"Anthony Bitetto","ANTHONY.BITETTO","19-20","WPG","D","L",1990-07-15,29,51,653.98,12.82,26.02,92,113,65,558,192,185,162,49,57
"Anthony Cirelli","ANTHONY.CIRELLI","17-18","T.B","C","L",1997-07-15,20,18,209.2,11.62,23.95,37,56,29,178,61,78,59,16,14
"Anthony Cirelli","ANTHONY.CIRELLI","18-19","T.B","C","L",1997-07-15,21,82,921.5,11.24,23.55,132,284,186,637,214,369,311,57,100
"Anthony Cirelli","ANTHONY.CIRELLI","19-20","T.B","C","L",1997-07-15,22,68,909.72,13.38,28.43,157,243,183,574,279,329,328,73,75
"Anthony Duclair","ANTHONY.DUCLAIR","14-15","NYR","L","L",1995-08-26,19,18,188.45,10.47,22.31,37,51,19,160,57,67,37,12,16
"Anthony Duclair","ANTHONY.DUCLAIR","15-16","ARI","L","L",1995-08-26,20,81,914.17,11.29,24.57,206,216,115,777,352,307,227,67,79
"Anthony Duclair","ANTHONY.DUCLAIR","16-17","ARI","L","L",1995-08-26,21,58,680.22,11.73,24.04,148,150,70,561,252,222,193,71,42
"Anthony Duclair","ANTHONY.DUCLAIR","17-18","ARI","L","L",1995-08-26,22,33,365.92,11.09,22.53,78,81,56,330,124,114,121,41,34
"Anthony Duclair","ANTHONY.DUCLAIR","17-18","CHI","L","L",1995-08-26,22,23,260.78,11.34,23.11,62,68,37,185,106,99,82,24,24
"Anthony Duclair","ANTHONY.DUCLAIR","18-19","CBJ","L","L",1995-08-26,23,53,555.57,10.48,21.33,147,142,52,450,222,187,118,43,63
"Anthony Duclair","ANTHONY.DUCLAIR","18-19","OTT","L","L",1995-08-26,23,21,248.22,11.82,23.39,37,56,29,220,54,75,55,20,15
"Anthony Duclair","ANTHONY.DUCLAIR","19-20","OTT","L","L",1995-08-26,24,66,793.88,12.03,24.84,155,208,109,714,262,291,258,84,62
"Anthony Mantha","ANTHONY.MANTHA","15-16","DET","R","L",1994-09-16,20,10,96.03,9.6,20.39,26,30,10,65,38,39,19,5,9
"Anthony Mantha","ANTHONY.MANTHA","16-17","DET","R","L",1994-09-16,21,60,798.22,13.3,27.42,138,206,95,602,218,285,206,61,76
"Anthony Mantha","ANTHONY.MANTHA","17-18","DET","R","L",1994-09-16,22,80,1148.07,14.35,29.44,217,286,130,813,355,394,308,111,108
"Anthony Mantha","ANTHONY.MANTHA","18-19","DET","R","L",1994-09-16,23,67,972.25,14.51,29.68,197,240,118,670,328,317,238,64,77
"Anthony Mantha","ANTHONY.MANTHA","19-20","DET","R","L",1994-09-16,24,43,636.77,14.81,31.2,121,152,76,413,200,198,152,42,45
"Anthony Peluso","ANTHONY.PELUSO","13-14","WPG","R","R",1989-04-18,24,53,301.95,5.7,11.89,50,55,29,291,82,83,66,18,29
"Anthony Peluso","ANTHONY.PELUSO","14-15","WPG","R","R",1989-04-18,25,49,285.22,5.82,12.5,62,60,41,275,78,88,88,24,28
"Anthony Peluso","ANTHONY.PELUSO","15-16","WPG","R","R",1989-04-18,26,35,221.35,6.32,13.49,38,44,20,220,53,60,49,14,13
"Anthony Stewart","ANTHONY.STEWART","07-08","FLA","C","R",1985-01-05,22,26,155.57,5.98,13.36,17,31,23,150,29,45,52,15,6
"Anthony Stewart","ANTHONY.STEWART","08-09","FLA","C/R","R",1985-01-05,23,59,446.02,7.56,16.4,72,102,87,406,116,141,143,29,21
"Anthony Stewart","ANTHONY.STEWART","10-11","ATL","R","R",1985-01-05,25,80,1018.12,12.73,26.69,163,264,117,815,304,386,251,54,65
"Anthony Stewart","ANTHONY.STEWART","11-12","CAR","R","R",1985-01-05,26,77,594.62,7.72,16.16,119,133,61,626,171,179,131,45,45
"Antoine Roussel","ANTOINE.ROUSSEL","12-13","DAL","L","L",1989-11-21,22,39,334.68,8.58,18.26,51,90,50,312,78,117,110,27,25
"Antoine Roussel","ANTOINE.ROUSSEL","13-14","DAL","L","L",1989-11-21,23,81,906.92,11.2,23.78,130,254,168,738,226,377,318,92,62
"Antoine Roussel","ANTOINE.ROUSSEL","14-15","DAL","L","L",1989-11-21,24,80,937.37,11.72,24.85,145,291,181,782,270,410,352,99,85
"Antoine Roussel","ANTOINE.ROUSSEL","15-16","DAL","L","L",1989-11-21,25,80,944.63,11.81,24.63,173,278,174,765,293,384,339,95,67
"Antoine Roussel","ANTOINE.ROUSSEL","16-17","DAL","L","L",1989-11-21,26,60,724.05,12.07,25.39,127,214,141,608,199,290,266,79,55
"Antoine Roussel","ANTOINE.ROUSSEL","17-18","DAL","L","L",1989-11-21,27,73,821.65,11.26,23.51,107,272,130,763,185,350,250,91,56
"Antoine Roussel","ANTOINE.ROUSSEL","18-19","VAN","L","L",1989-11-21,28,65,817.8,12.58,26.24,138,244,166,709,189,324,308,94,60
"Antoine Roussel","ANTOINE.ROUSSEL","19-20","VAN","L","L",1989-11-21,29,41,421.8,10.29,21.34,106,90,60,416,137,117,127,50,23
"Antoine Vermette","ANTOINE.VERMETTE","07-08","OTT","C","L",1982-07-20,25,81,962.05,11.88,26.84,122,269,153,642,231,370,281,53,56
"Antoine Vermette","ANTOINE.VERMETTE","08-09","CBJ","C","L",1982-07-20,26,17,221.68,13.04,28.15,31,65,37,172,65,84,68,17,17
"Antoine Vermette","ANTOINE.VERMETTE","08-09","OTT","C","L",1982-07-20,26,62,752.82,12.14,27.14,104,189,79,514,176,284,186,52,34
"Antoine Vermette","ANTOINE.VERMETTE","09-10","CBJ","C","L",1982-07-20,27,81,1127.27,13.92,30.28,180,289,199,857,298,392,365,61,60
"Antoine Vermette","ANTOINE.VERMETTE","10-11","CBJ","C","L",1982-07-20,28,82,1088,13.27,28.83,220,281,157,762,366,398,302,69,78
"Antoine Vermette","ANTOINE.VERMETTE","11-12","ARI","C","L",1982-07-20,29,22,296.2,13.46,27.87,47,49,34,231,93,93,71,15,21
"Antoine Vermette","ANTOINE.VERMETTE","11-12","CBJ","C","L",1982-07-20,29,60,762.15,12.7,27.21,123,205,137,576,206,281,262,50,35
"Antoine Vermette","ANTOINE.VERMETTE","12-13","ARI","C","L",1982-07-20,30,48,624.33,13.01,27.56,126,130,95,467,210,193,181,49,48
"Antoine Vermette","ANTOINE.VERMETTE","13-14","ARI","C","L",1982-07-20,31,82,1107.07,13.5,28.3,184,338,203,803,321,451,407,93,79
"Antoine Vermette","ANTOINE.VERMETTE","14-15","ARI","C","L",1982-07-20,32,63,849.43,13.48,27.81,177,209,154,639,319,299,299,74,78
"Antoine Vermette","ANTOINE.VERMETTE","14-15","CHI","C","L",1982-07-20,32,19,249.83,13.15,25.98,59,57,24,211,94,86,59,19,20
"Antoine Vermette","ANTOINE.VERMETTE","15-16","ARI","C","L",1982-07-20,33,76,919.47,12.1,26.3,173,222,170,710,320,341,334,79,74
"Antoine Vermette","ANTOINE.VERMETTE","16-17","ANA","C","L",1982-07-20,34,72,896.73,12.45,26.46,209,198,202,712,304,257,385,88,59
"Antoine Vermette","ANTOINE.VERMETTE","17-18","ANA","C","L",1982-07-20,35,64,715.75,11.18,23.54,176,165,205,526,259,238,337,60,62
"Anton Babchuk","ANTON.BABCHUK","08-09","CAR","D","R",1984-05-06,24,72,977.98,13.58,29.84,139,220,110,700,276,326,218,56,67
"Anton Babchuk","ANTON.BABCHUK","10-11","CAR","D","R",1984-05-06,26,16,232.98,14.56,32.28,40,67,30,155,78,97,59,16,10
"Anton Babchuk","ANTON.BABCHUK","10-11","CGY","D","R",1984-05-06,26,65,818.13,12.59,26.47,145,172,66,689,265,256,155,60,55
"Anton Babchuk","ANTON.BABCHUK","11-12","CGY","D","R",1984-05-06,27,32,371.7,11.62,24.02,49,75,46,314,109,111,107,31,29
"Anton Babchuk","ANTON.BABCHUK","12-13","CGY","D","R",1984-05-06,28,7,78.92,11.27,23.46,14,17,15,58,25,31,28,7,1
"Anton Belov","ANTON.BELOV","13-14","EDM","D","L",1986-07-29,27,57,802.93,14.09,30.11,95,175,105,616,209,266,234,72,62
"Anton Blidh","ANTON.BLIDH","16-17","BOS","L","L",1995-03-14,21,19,160.57,8.45,18.13,35,28,17,141,56,41,37,13,20
"Anton Blidh","ANTON.BLIDH","19-20","BOS","L","L",1995-03-14,24,7,69.92,9.99,20.85,9,14,15,62,15,25,23,6,8
"Anton Lander","ANTON.LANDER","11-12","EDM","C","L",1991-04-24,20,56,482.38,8.61,18.61,84,109,54,413,129,166,117,34,34
"Anton Lander","ANTON.LANDER","12-13","EDM","C","L",1991-04-24,21,11,100.38,9.13,19.39,16,14,9,94,24,26,20,6,11
"Anton Lander","ANTON.LANDER","13-14","EDM","C","L",1991-04-24,22,27,282.97,10.48,22.44,49,69,54,223,68,91,103,21,16
"Anton Lander","ANTON.LANDER","14-15","EDM","C","L",1991-04-24,23,38,443.45,11.67,23.21,63,97,57,375,118,143,125,35,32
"Anton Lander","ANTON.LANDER","15-16","EDM","C","L",1991-04-24,24,61,553.62,9.08,18.63,73,136,119,510,136,174,222,55,43
"Anton Lander","ANTON.LANDER","16-17","EDM","C","L",1991-04-24,25,22,169.6,7.71,15.48,25,30,50,159,47,42,90,21,16
"Anton Lindholm","ANTON.LINDHOLM","16-17","COL","D","L",1994-11-29,21,12,160.13,13.34,26.34,24,29,18,154,51,50,43,9,11
"Anton Lindholm","ANTON.LINDHOLM","17-18","COL","D","L",1994-11-29,22,48,542.38,11.3,24.25,44,98,66,554,95,163,166,55,45
"Anton Slepyshev","ANTON.SLEPYSHEV","15-16","EDM","L","R",1994-05-13,21,11,92.65,8.42,17.99,17,26,13,78,25,38,22,5,6
"Anton Slepyshev","ANTON.SLEPYSHEV","16-17","EDM","L","R",1994-05-13,22,41,447.92,10.92,22.34,78,104,66,370,137,140,137,47,50
"Anton Slepyshev","ANTON.SLEPYSHEV","17-18","EDM","L","R",1994-05-13,23,50,572.22,11.44,23.06,108,142,86,422,185,183,168,40,48
"Anton Stralman","ANTON.STRALMAN","07-08","TOR","D","R",1986-08-01,21,50,539.5,10.79,23.98,71,112,53,465,135,163,108,28,33
"Anton Stralman","ANTON.STRALMAN","08-09","TOR","D","R",1986-08-01,22,37,424.47,11.47,25.13,72,95,49,381,146,132,82,17,27
