"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"B.J. Crombeen","B.J..CROMBEEN","08-09","STL","R","R",1985-07-10,23,65,63.67,0.98,13.92,3.77,13.19,9.42,98.01,4.71,19.79,11.31,0,0.94
"B.J. Crombeen","B.J..CROMBEEN","09-10","STL","R","R",1985-07-10,24,79,207.48,2.63,37.27,0.29,7.52,56.97,30.36,1.74,12.15,70.85,0,0.29
"B.J. Crombeen","B.J..CROMBEEN","10-11","STL","R","R",1985-07-10,25,79,135,1.71,30.72,0.89,8.89,46.67,36.44,1.78,15.11,61.33,0,0
"B.J. Crombeen","B.J..CROMBEEN","12-13","T.B","R","R",1985-07-10,27,43,75.93,1.77,33.13,1.58,7.9,48.2,25.29,1.58,10.27,58.47,0,0
"B.J. Crombeen","B.J..CROMBEEN","13-14","T.B","R","R",1985-07-10,28,55,82.05,1.49,26.66,1.46,9.51,35.1,48.26,2.19,13.16,40.22,0,0.73
"Barclay Goodrow","BARCLAY.GOODROW","18-19","S.J","C","L",1993-02-26,25,77,116.23,1.51,30.53,3.1,9.29,31.49,65.04,4.13,14.45,39.75,0,0.52
"Barclay Goodrow","BARCLAY.GOODROW","19-20","S.J","C","L",1993-02-26,26,62,151.38,2.44,42.75,2.38,7.93,55.49,30.52,2.38,10.31,75.7,0,0.4
"Barret Jackman","BARRET.JACKMAN","07-08","STL","D","L",1981-03-05,26,78,258.82,3.32,47.34,0.93,12.29,25.5,29.21,3.25,23.88,40.11,0,0
"Barret Jackman","BARRET.JACKMAN","08-09","STL","D","L",1981-03-05,27,81,354.83,4.38,61.28,0.34,6.09,34.33,16.57,2.71,12.85,60.2,0,0.51
"Barret Jackman","BARRET.JACKMAN","09-10","STL","D","L",1981-03-05,28,66,247.85,3.76,54.56,0.97,5.81,37.28,27.11,3.15,10.17,65.85,0,0.24
"Barret Jackman","BARRET.JACKMAN","10-11","STL","D","L",1981-03-05,29,59,167.92,2.85,51.16,0.71,5.72,33.59,38.23,2.86,11.43,53.6,0,0.71
"Barret Jackman","BARRET.JACKMAN","11-12","STL","D","L",1981-03-05,30,78,272.62,3.5,58.66,0.66,8.36,42.7,26.63,2.2,15.63,65.59,0,0.44
"Barret Jackman","BARRET.JACKMAN","12-13","STL","D","L",1981-03-05,31,44,126.87,2.88,53.36,1.89,9.93,47.77,26.48,5.2,12.77,66.21,0.47,1.42
"Barret Jackman","BARRET.JACKMAN","13-14","STL","D","L",1981-03-05,32,78,181.67,2.33,38.05,1.32,5.94,25.43,59.78,4.29,9.58,31.71,0,0.99
"Barret Jackman","BARRET.JACKMAN","14-15","STL","D","L",1981-03-05,33,76,177.7,2.34,42.01,2.36,5.4,34.78,48.96,7.09,9.12,47.61,0,1.35
"Barret Jackman","BARRET.JACKMAN","15-16","NSH","D","L",1981-03-05,34,72,60.82,0.84,16.71,1.97,1.97,24.66,71.03,2.96,6.91,28.61,0,0
"Ben Chiarot","BEN.CHIAROT","15-16","WPG","D","L",1991-05-09,24,69,52.4,0.76,13.91,0,3.44,36.64,50.38,2.29,9.16,50.38,0,1.15
"Ben Chiarot","BEN.CHIAROT","16-17","WPG","D","L",1991-05-09,25,58,115.25,1.99,34.97,0.52,5.73,32.8,36.96,3.64,14.06,44.77,0,1.56
"Ben Chiarot","BEN.CHIAROT","17-18","WPG","D","L",1991-05-09,26,57,74.53,1.31,25.01,2.42,8.86,32.2,28.18,2.42,16.91,45.89,0,0
"Ben Chiarot","BEN.CHIAROT","18-19","WPG","D","L",1991-05-09,27,75,135,1.8,35.62,1.33,6.22,37.33,26.67,3.11,14.67,50.67,0,0.44
"Ben Chiarot","BEN.CHIAROT","19-20","MTL","D","L",1991-05-09,28,68,209.23,3.08,60.9,0.57,5.16,29.82,14.34,2.58,10.9,59.65,0,1.15
"Ben Guite","BEN.GUITE","07-08","COL","R","R",1978-07-17,29,79,217.07,2.75,46.49,1.38,16.03,40.08,38.7,1.93,23.77,50.03,0,0.28
"Ben Guite","BEN.GUITE","08-09","COL","R","R",1978-07-17,30,50,117.45,2.35,38.74,1.02,7.66,52.62,48.02,1.53,9.2,66.92,0,0.51
"Ben Harpur","BEN.HARPUR","17-18","OTT","D","L",1995-01-12,22,41,70.62,1.72,34.72,0,1.7,27.19,56.07,5.1,5.1,40.78,0,0
"Ben Harpur","BEN.HARPUR","18-19","OTT","D","L",1995-01-12,23,48,124.78,2.6,54.4,0.48,6.25,46.16,19.23,2.4,9.14,64.91,0,0.48
"Ben Hutton","BEN.HUTTON","15-16","VAN","D","L",1993-04-20,22,74,68,0.92,18.33,0.88,2.65,28.24,72.35,3.53,6.18,37.06,0,0.88
"Ben Hutton","BEN.HUTTON","17-18","VAN","D","L",1993-04-20,24,60,96.92,1.62,29.98,0.62,7.43,40.24,37.76,3.1,11.14,52.62,0,0.62
"Ben Hutton","BEN.HUTTON","18-19","VAN","D","L",1993-04-20,25,68,157.28,2.31,44.17,1.14,4.58,28.23,36.62,2.67,9.16,44.63,0,0.76
"Ben Hutton","BEN.HUTTON","19-20","L.A","D","L",1993-04-20,26,65,91.1,1.4,30.32,1.32,5.27,34.25,39.52,1.98,9.22,44.79,0,1.32
"Ben Lovejoy","BEN.LOVEJOY","13-14","ANA","D","R",1984-02-20,29,75,154.6,2.06,37.16,0.39,7.37,28.72,48.9,2.72,12.42,41.53,0,1.94
"Ben Lovejoy","BEN.LOVEJOY","14-15","ANA","D","R",1984-02-20,30,40,67.08,1.68,31.53,1.79,5.37,33.99,47.41,2.68,7.16,44.72,0,0.89
"Ben Lovejoy","BEN.LOVEJOY","15-16","PIT","D","R",1984-02-20,31,66,159.3,2.41,46.41,2.64,7.53,39.17,40.3,3.39,10.17,50.85,0,0.38
"Ben Lovejoy","BEN.LOVEJOY","16-17","N.J","D","R",1984-02-20,32,82,266.6,3.25,62.21,0.9,6.53,40.74,15.75,2.48,12.15,67.52,0,0.45
"Ben Lovejoy","BEN.LOVEJOY","17-18","N.J","D","R",1984-02-20,33,55,169.42,3.08,58.17,1.06,8.15,41.79,24.08,2.12,14.17,67.64,0,0.71
"Ben Lovejoy","BEN.LOVEJOY","18-19","N.J","D","R",1984-02-20,34,51,188.3,3.69,69.87,0.96,3.51,32.5,11.79,2.87,8.92,57.36,0.32,0
"Ben Smith","BEN.SMITH","13-14","CHI","R","R",1988-07-11,25,73,95.62,1.31,25.98,1.88,8.78,30.75,77.81,3.14,13.8,43.3,0,1.88
"Ben Smith","BEN.SMITH","14-15","CHI","R","R",1988-07-11,26,60,147.77,2.46,53.89,2.03,5.68,50.75,48.72,3.25,10.56,67.81,0,0.81
"Ben Smith","BEN.SMITH","16-17","TOR","R","R",1988-07-11,28,36,78.45,2.18,45,1.53,12.24,64.24,35.95,2.29,13.77,82.6,0,0.76
"Benoit Pouliot","BENOIT.POULIOT","14-15","EDM","L","L",1986-09-29,27,56,66.32,1.18,26.73,0.9,2.71,21.71,88.66,1.81,6.33,30.76,0,0.9
"Benoit Pouliot","BENOIT.POULIOT","16-17","EDM","L","L",1986-09-29,29,66,89.28,1.35,28.76,0.67,9.41,36.29,59.81,2.02,14.78,41.67,0,0.67
"Benoit Pouliot","BENOIT.POULIOT","17-18","BUF","L","L",1986-09-29,30,72,121.28,1.68,35.74,1.48,7.42,47.99,39.08,1.48,10.39,57.39,0,0.99
"Blair Betts","BLAIR.BETTS","07-08","NYR","C","L",1980-02-16,27,75,200.65,2.68,41.18,1.79,14.95,31.7,51.73,3.29,21.23,40.67,0,1.2
"Blair Betts","BLAIR.BETTS","08-09","NYR","C","L",1980-02-16,28,80,239.8,3,45.32,1.5,11.51,57.8,35.03,2.75,17.01,67.56,0.25,0.25
"Blair Betts","BLAIR.BETTS","09-10","PHI","C","L",1980-02-16,29,62,194.52,3.14,47.04,2.16,8.33,59.53,25.91,2.78,12.95,70.64,0,0.62
"Blair Betts","BLAIR.BETTS","10-11","PHI","C","L",1980-02-16,30,74,271.18,3.66,56.31,2.43,9.51,48.68,27.44,3.54,13.94,62.84,0,0.44
"Blake Coleman","BLAKE.COLEMAN","17-18","N.J","C","L",1991-11-28,25,77,168.42,2.19,40.76,2.49,4.99,37.41,47.38,4.63,7.84,50.59,0,0.71
"Blake Coleman","BLAKE.COLEMAN","18-19","N.J","C","L",1991-11-28,26,78,205.67,2.64,48.72,0.88,5.25,43.47,27.71,1.75,7.88,64.18,0,0.29
"Blake Coleman","BLAKE.COLEMAN","19-20","N.J","C","L",1991-11-28,27,56,155.05,2.77,52.3,1.16,7.74,43.34,28.64,2.71,10.45,64.24,0,0.39
"Blake Comeau","BLAKE.COMEAU","08-09","NYI","L","R",1986-02-18,22,53,69.98,1.32,19.58,6,8.57,16.29,77.16,6.86,8.57,19.72,0,0
"Blake Comeau","BLAKE.COMEAU","09-10","NYI","L","R",1986-02-18,23,60,120.88,2.01,35.96,1.99,7.45,39.71,44.18,2.48,9.93,49.14,0,0
"Blake Comeau","BLAKE.COMEAU","10-11","NYI","L","R",1986-02-18,24,77,173.38,2.25,36.52,1.73,11.42,25.26,61.25,3.11,15.92,32.88,0,1.04
"Blake Comeau","BLAKE.COMEAU","11-12","CGY","L","R",1986-02-18,25,56,87.45,1.56,29.34,2.74,5.49,19.21,76.84,3.43,12.35,22.64,0,0.69
"Blake Comeau","BLAKE.COMEAU","15-16","COL","L","R",1986-02-18,29,81,159.65,1.97,38.35,2.25,9.77,50.74,39.46,3.38,12.4,63.51,0,0.75
"Blake Comeau","BLAKE.COMEAU","16-17","COL","L","R",1986-02-18,30,77,144.12,1.87,35.63,3.75,8.33,41.22,50.37,7.08,12.07,47.46,0,1.67
"Blake Comeau","BLAKE.COMEAU","17-18","COL","L","R",1986-02-18,31,78,197.62,2.53,45.93,0.61,7.29,49.49,34.92,1.21,11.23,62.24,0,0.61
"Blake Comeau","BLAKE.COMEAU","18-19","DAL","L","R",1986-02-18,32,77,156.23,2.03,43.04,0.77,6.53,45.7,43.01,2.3,9.22,57.61,0,0.77
"Blake Comeau","BLAKE.COMEAU","19-20","DAL","L","R",1986-02-18,33,55,112.23,2.04,39.49,0,8.55,45.44,43.3,0.53,14.97,58.81,0,0.53
"Blake Lizotte","BLAKE.LIZOTTE","19-20","L.A","C","L",1997-12-13,21,65,70.55,1.09,23.9,5.95,3.4,40.82,64.64,7.65,5.1,43.37,0,2.55
"Blake Wheeler","BLAKE.WHEELER","08-09","BOS","R","R",1986-08-31,22,80,96.32,1.2,20,1.25,6.23,20.56,82.23,2.49,10.59,24.29,0,0
"Blake Wheeler","BLAKE.WHEELER","09-10","BOS","R","R",1986-08-31,23,81,97.43,1.2,21.32,3.08,7.39,23.4,72.67,4.93,11.08,28.33,0,0.62
"Blake Wheeler","BLAKE.WHEELER","10-11","BOS","R","R",1986-08-31,24,58,80.63,1.39,26.3,4.46,9.67,24.56,67.72,6.7,13.39,29.77,0,0
"Blake Wheeler","BLAKE.WHEELER","13-14","WPG","R","R",1986-08-31,27,82,69.65,0.85,14.97,2.58,13.78,7.75,102.51,4.31,22.4,9.48,0,3.45
"Blake Wheeler","BLAKE.WHEELER","14-15","WPG","R","R",1986-08-31,28,79,137.27,1.74,26.85,3.5,12.24,7.87,87.86,4.37,19.23,10.93,0,0.44
"Blake Wheeler","BLAKE.WHEELER","15-16","WPG","R","R",1986-08-31,29,81,102.03,1.26,22.22,2.35,11.17,17.64,85.86,4.7,15.88,23.52,0,1.18
"Blake Wheeler","BLAKE.WHEELER","16-17","WPG","R","R",1986-08-31,30,80,110,1.38,25.63,2.73,10.36,49.09,55.64,4.36,13.09,60,0,1.09
"Blake Wheeler","BLAKE.WHEELER","17-18","WPG","R","R",1986-08-31,31,80,100.12,1.25,22.77,1.2,10.79,35.36,59.33,1.8,12.58,50.34,0,0.6
"Blake Wheeler","BLAKE.WHEELER","18-19","WPG","R","R",1986-08-31,32,79,90,1.14,21.84,2,10,43.33,60.67,2.67,13.33,54.67,0,0.67
"Bo Horvat","BO.HORVAT","15-16","VAN","C","L",1995-04-05,20,81,184.28,2.28,44.67,1.3,5.54,56.33,26.05,2.6,7.49,77.49,0,0.33
"Bo Horvat","BO.HORVAT","16-17","VAN","C","L",1995-04-05,21,81,146.98,1.81,40.35,1.63,3.67,46.54,47.76,4.9,5.72,63.27,0,1.63
"Bo Horvat","BO.HORVAT","17-18","VAN","C","L",1995-04-05,22,63,99.6,1.58,29.07,3.61,10.24,40.36,51.2,4.82,14.46,51.2,0,1.2
"Bobby Holik","BOBBY.HOLIK","07-08","ATL","C","R",1971-01-01,36,82,103.47,1.26,18.44,1.16,8.12,85.24,21.46,1.74,13.34,102.06,0,0.58
"Bobby Ryan","BOBBY.RYAN","10-11","ANA","R","R",1987-03-17,23,81,92.13,1.14,18.68,3.26,9.77,7.16,93.78,4.56,14.33,9.77,0,0.65
"Bobby Ryan","BOBBY.RYAN","11-12","ANA","R","R",1987-03-17,24,81,57.52,0.71,12.54,6.26,4.17,10.43,100.14,7.3,9.39,12.52,0,1.04
"Boone Jenner","BOONE.JENNER","16-17","CBJ","C","L",1993-06-15,23,81,67.95,0.84,17.7,2.65,9.71,24.72,73.29,2.65,14.13,33.55,0,0
"Boone Jenner","BOONE.JENNER","17-18","CBJ","C","L",1993-06-15,24,71,68.02,0.96,21.21,1.76,6.17,35.28,54.69,2.65,11.47,51.16,0,0.88
"Boone Jenner","BOONE.JENNER","18-19","CBJ","C","L",1993-06-15,25,73,109.93,1.51,36.19,1.64,7.1,52.4,39.84,2.18,8.19,73.14,0,0
"Boone Jenner","BOONE.JENNER","19-20","CBJ","C","L",1993-06-15,26,65,122.97,1.89,43.56,0.98,3.9,58.06,32.2,1.46,5.86,71.72,0,0.98
"Boris Valabik","BORIS.VALABIK","08-09","ATL","D","L",1986-02-14,22,50,105.1,2.1,30.89,1.14,10.28,34.82,37.11,4,14.27,49.67,0,0
"Boyd Devereaux","BOYD.DEVEREAUX","07-08","TOR","C","L",1978-04-16,29,61,147.62,2.42,33.87,1.63,17.48,9.35,70.32,1.63,21.54,13.41,0,0
"Boyd Gordon","BOYD.GORDON","07-08","WSH","C/R","R",1983-10-19,23,67,265.23,3.96,56.57,1.81,14.93,38.68,32.8,2.71,21.04,61.98,0,0.45
"Boyd Gordon","BOYD.GORDON","08-09","WSH","C","R",1983-10-19,24,63,226.43,3.59,49.22,1.06,5.83,57.5,27.56,1.32,10.86,77.9,0.26,0
"Boyd Gordon","BOYD.GORDON","09-10","WSH","C","R",1983-10-19,25,36,94.4,2.62,38.65,0.64,5.72,52.75,43.86,0.64,9.53,71.19,0,0
"Boyd Gordon","BOYD.GORDON","10-11","WSH","C","R",1983-10-19,26,60,132.52,2.21,36.68,1.36,7.7,84.67,23.09,1.81,10.41,109.12,0,0
"Boyd Gordon","BOYD.GORDON","11-12","ARI","C","R",1983-10-19,27,74,214.02,2.89,55.17,1.12,8.13,48.78,24.95,2.24,12.34,67.84,0,0.28
"Boyd Gordon","BOYD.GORDON","12-13","ARI","C","R",1983-10-19,28,48,136.38,2.84,50.96,0.88,7.04,55.87,24.2,1.32,10.12,71.71,0,0
"Boyd Gordon","BOYD.GORDON","13-14","EDM","C","R",1983-10-19,29,73,205.1,2.81,48.45,0.88,9.07,66.11,26.91,1.17,11.41,93.03,0,0.29
"Boyd Gordon","BOYD.GORDON","14-15","EDM","C","R",1983-10-19,30,64,163.03,2.55,51.37,2.21,8.46,56.68,34.23,2.94,12.88,85.75,0,1.1
"Boyd Gordon","BOYD.GORDON","15-16","ARI","C","R",1983-10-19,31,65,183.7,2.83,46.82,1.31,9.8,55.85,24.82,1.96,14.04,73.49,0,0.33
"Brad Lukowich","BRAD.LUKOWICH","07-08","T.B","D","L",1976-08-12,31,58,136.12,2.35,36.62,0.44,11.46,19.39,48.93,1.76,22.48,26.01,0,0.44
"Brad Lukowich","BRAD.LUKOWICH","08-09","S.J","D","L",1976-08-12,32,57,85.97,1.51,27.4,0.7,8.38,36.29,43.97,2.79,13.96,50.25,0,0.7
"Brad Malone","BRAD.MALONE","15-16","CAR","C","L",1989-05-20,26,55,65.37,1.19,25.72,2.75,5.51,33.96,66.09,4.59,7.34,35.8,0,2.75
"Brad Marchand","BRAD.MARCHAND","10-11","BOS","C","L",1988-05-11,22,77,120.25,1.56,29.05,2.49,7.98,37.92,56.38,3.49,14.97,49.9,0,1
"Brad Marchand","BRAD.MARCHAND","11-12","BOS","C","L",1988-05-11,23,74,106.67,1.44,26.79,2.25,13.5,33.75,56.25,3.37,20.25,44.44,0,0
"Brad Marchand","BRAD.MARCHAND","12-13","BOS","C","L",1988-05-11,24,44,57.1,1.3,21.99,2.1,17.86,35.73,56.74,3.15,24.17,42.03,0,1.05
"Brad Marchand","BRAD.MARCHAND","13-14","BOS","C","L",1988-05-11,25,80,126.48,1.58,28.98,0,8.54,51.23,43.17,0.95,12.33,61.67,0,1.9
"Brad Marchand","BRAD.MARCHAND","14-15","BOS","C","L",1988-05-11,26,75,106.15,1.42,28.33,2.83,11.3,59.92,31.65,5.65,15.26,70.65,0,1.13
"Brad Marchand","BRAD.MARCHAND","15-16","BOS","C","L",1988-05-11,27,72,153.3,2.13,36.3,0.39,10.18,51.27,31.7,2.74,12.52,66.93,0,0.39
"Brad Marchand","BRAD.MARCHAND","16-17","BOS","C","L",1988-05-11,28,80,149.42,1.87,33.86,0.8,2.81,52.2,34.13,1.2,6.02,71.48,0,0.4
"Brad Marchand","BRAD.MARCHAND","17-18","BOS","C","L",1988-05-11,29,65,119.83,1.84,33.8,1.5,11.02,56.08,29.54,2.5,14.52,65.09,0,0.5
"Brad Marchand","BRAD.MARCHAND","18-19","BOS","C","L",1988-05-11,30,77,121.02,1.57,31.91,0.99,3.97,52.06,38.18,1.49,7.44,66.93,0,0.5
"Brad Marchand","BRAD.MARCHAND","19-20","BOS","C","L",1988-05-11,31,69,110.33,1.6,30.6,1.09,9.79,41.87,41.33,3.81,11.96,55.47,0,2.18
"Brad Richards","BRAD.RICHARDS","07-08","T.B","C","L",1980-05-02,27,61,154.07,2.53,40.33,1.17,21.03,30.38,30.77,3.12,29.99,46.73,0,0
"Brad Richards","BRAD.RICHARDS","08-09","DAL","C","L",1980-05-02,28,56,117.07,2.09,32.77,1.54,8.71,39.98,41,2.56,12.81,46.64,0,0
"Brad Richardson","BRAD.RICHARDSON","09-10","L.A","R","L",1985-02-04,24,81,114.53,1.41,23.34,2.62,8.38,23.05,79.11,3.14,10.48,28.81,0,0
"Brad Richardson","BRAD.RICHARDSON","10-11","L.A","R","L",1985-02-04,25,66,65.08,0.99,17.35,3.69,7.38,10.14,94.96,6.45,8.3,10.14,0,0.92
"Brad Richardson","BRAD.RICHARDSON","13-14","VAN","R","L",1985-02-04,28,73,147.63,2.02,37.16,1.22,3.25,48.36,45.11,2.44,4.47,61.78,0,1.22
"Brad Richardson","BRAD.RICHARDSON","14-15","VAN","R","L",1985-02-04,29,43,88.25,2.05,33.72,1.36,9.52,61.19,37.39,2.04,12.24,71.39,0,1.36
"Brad Richardson","BRAD.RICHARDSON","15-16","ARI","R","L",1985-02-04,30,82,136,1.66,26.94,1.32,7.06,24.71,69.71,3.53,12.35,29.56,0,1.76
"Brad Richardson","BRAD.RICHARDSON","17-18","ARI","R","L",1985-02-04,32,74,156.2,2.11,45.68,1.15,9.22,56.08,33.03,1.92,11.91,76.06,0,0.38
"Brad Richardson","BRAD.RICHARDSON","18-19","ARI","R","L",1985-02-04,33,65,166.87,2.57,52.02,0.72,8.27,53.93,29.48,1.44,11.87,71.91,0,0.36
"Brad Richardson","BRAD.RICHARDSON","19-20","ARI","R","L",1985-02-04,34,58,148.52,2.56,56.31,1.62,6.87,52.52,27.88,1.62,8.89,75.55,0,0.4
"Brad Stuart","BRAD.STUART","07-08","L.A","D","L",1979-11-06,27,63,177.1,2.81,46.51,0.34,15.58,32.52,24.39,3.05,21.68,47.77,0,0.68
"Brad Stuart","BRAD.STUART","08-09","DET","D","L",1979-11-06,28,66,186.2,2.82,43.65,1.61,5.8,31.26,38.99,2.9,12.89,44.79,0.64,0
"Brad Stuart","BRAD.STUART","09-10","DET","D","L",1979-11-06,29,82,271.55,3.31,62.27,0.66,6.85,35.57,23.64,1.77,13.26,59.22,0,0.44
"Brad Stuart","BRAD.STUART","10-11","DET","D","L",1979-11-06,30,67,237.2,3.54,57.71,1.01,8.35,40.98,22.51,4.3,11.38,61.97,0,1.26
"Brad Stuart","BRAD.STUART","11-12","DET","D","L",1979-11-06,31,80,255.73,3.2,58.16,1.17,3.99,43.41,23.23,1.64,10.09,65.23,0,0
"Brad Stuart","BRAD.STUART","12-13","S.J","D","L",1979-11-06,32,45,125.87,2.8,53.73,1.43,11.44,38.61,27.17,2.38,16.68,64.35,0,0
"Brad Stuart","BRAD.STUART","13-14","S.J","D","L",1979-11-06,33,59,121.53,2.06,46.24,0,6.42,33.08,39,2.47,10.86,52.83,0,0
"Brad Stuart","BRAD.STUART","14-15","COL","D","L",1979-11-06,34,63,163.98,2.6,51.49,0,9.51,42.08,29.27,2.93,14.64,64.76,0,1.83
"Brady Skjei","BRADY.SKJEI","17-18","NYR","D","L",1994-03-26,23,81,121.68,1.5,29.74,1.48,5.42,31.07,54.24,2.47,9.37,37.48,0,0
"Brady Skjei","BRADY.SKJEI","18-19","NYR","D","L",1994-03-26,24,78,172.87,2.22,40.84,1.39,4.86,28.11,52.41,2.43,9.37,39.22,0,0
"Brady Skjei","BRADY.SKJEI","19-20","NYR","D","L",1994-03-26,25,59,149.05,2.53,44.75,0.4,6.04,31.8,41.46,1.61,8.45,46.7,0,0
"Brandon Carlo","BRANDON.CARLO","16-17","BOS","D","R",1996-11-26,19,82,211.52,2.58,46.82,1.13,1.99,36.59,24.39,1.7,7.09,59,0,0.57
"Brandon Carlo","BRANDON.CARLO","17-18","BOS","D","R",1996-11-26,20,72,206.7,2.87,55.12,0.87,6.68,36.87,15.38,2.03,10.16,56.6,0,0.58
"Brandon Carlo","BRANDON.CARLO","18-19","BOS","D","R",1996-11-26,21,71,197.85,2.79,57,0.61,5.46,40.94,17.29,3.64,9.1,67.93,0,0.61
"Brandon Carlo","BRANDON.CARLO","19-20","BOS","D","R",1996-11-26,22,66,204.68,3.1,60.09,0.88,8.21,37.82,19.05,2.64,12.31,63.32,0,0.88
"Brandon Davidson","BRANDON.DAVIDSON","15-16","EDM","D","L",1991-08-21,24,50,134.45,2.69,49.94,0.45,9.82,45.97,19.19,2.68,12.05,73.19,0,0.89
"Brandon Dubinsky","BRANDON.DUBINSKY","08-09","NYR","C","L",1986-04-29,22,81,80.25,0.99,14.99,4.49,6.73,22.43,73.27,4.49,9.72,24.67,0,0
"Brandon Dubinsky","BRANDON.DUBINSKY","09-10","NYR","C","L",1986-04-29,23,69,156.35,2.27,37.14,2.69,5.37,26.1,47.59,3.84,9.98,37.61,0,0.38
"Brandon Dubinsky","BRANDON.DUBINSKY","10-11","NYR","C","L",1986-04-29,24,75,161.2,2.15,39.36,1.49,7.82,46.9,25.31,1.86,10.05,60.3,0,0
"Brandon Dubinsky","BRANDON.DUBINSKY","11-12","NYR","C","L",1986-04-29,25,76,95.45,1.26,23.04,2.51,3.77,47.77,28.92,3.77,7.54,58.46,0,0.63
"Brandon Dubinsky","BRANDON.DUBINSKY","12-13","CBJ","C","L",1986-04-29,26,28,70.98,2.54,44.9,0.85,7.61,44.8,35.5,4.23,11.83,62.55,0,0.85
"Brandon Dubinsky","BRANDON.DUBINSKY","13-14","CBJ","C","L",1986-04-29,27,76,161.47,2.12,37.76,1.49,6.32,40.13,44.22,3.34,10.03,54.99,0,1.11
"Brandon Dubinsky","BRANDON.DUBINSKY","14-15","CBJ","C","L",1986-04-29,28,47,113.22,2.41,38.79,1.06,4.24,57.76,34.45,2.65,6.36,73.66,0,1.06
"Brandon Dubinsky","BRANDON.DUBINSKY","15-16","CBJ","C","L",1986-04-29,29,74,144.33,1.95,34.92,0.42,10.39,50.3,30.76,1.66,14.55,61.11,0,0.42
"Brandon Dubinsky","BRANDON.DUBINSKY","16-17","CBJ","C","L",1986-04-29,30,79,135.87,1.72,36.35,1.77,10.16,47.25,38.42,4.42,11.48,60.5,0.44,0
"Brandon Dubinsky","BRANDON.DUBINSKY","17-18","CBJ","C","L",1986-04-29,31,60,95.1,1.58,36.52,1.89,6.31,56.15,30.28,3.15,11.36,78.86,0,0.63
"Brandon Dubinsky","BRANDON.DUBINSKY","18-19","CBJ","C","L",1986-04-29,32,57,76.48,1.34,32.88,1.57,3.92,56.49,48.64,2.35,3.92,71.39,0,1.57
"Brandon Manning","BRANDON.MANNING","15-16","PHI","D","L",1990-06-04,25,55,64.03,1.16,22.8,4.69,7.5,23.43,64.66,6.56,8.43,29.05,0,0
"Brandon Manning","BRANDON.MANNING","16-17","PHI","D","L",1990-06-04,26,64,105.43,1.65,32.95,1.14,7.4,26.18,63.74,3.98,8.54,35.28,0,0.57
"Brandon Manning","BRANDON.MANNING","17-18","PHI","D","L",1990-06-04,27,62,82,1.32,28.84,1.46,8.78,24.15,51.22,2.93,13.9,30,0,0
"Brandon Manning","BRANDON.MANNING","18-19","CHI","D","L",1990-06-04,28,26,56.05,2.16,42.48,0,6.42,39.61,41.75,2.14,11.78,47.1,0,0
"Brandon McMillan","BRANDON.MCMILLAN","10-11","ANA","C","L",1990-03-22,20,59,121.73,2.06,35.87,1.48,8.38,10.35,74.92,3.94,14.79,16.76,0,0
"Brandon McMillan","BRANDON.MCMILLAN","11-12","ANA","C","L",1990-03-22,21,25,62.3,2.49,33.79,0,4.82,23.11,65.49,0.96,7.7,30.82,0,0
"Brandon McMillan","BRANDON.MCMILLAN","14-15","ARI","C","L",1990-03-22,24,50,75.43,1.51,26.95,1.59,4.77,44.54,47.73,3.18,6.36,56.48,0,0.8
"Brandon Montour","BRANDON.MONTOUR","17-18","ANA","D","R",1994-04-11,23,78,96.47,1.24,21.25,3.11,4.35,25.5,58.46,5.6,14.3,36.07,0,1.24
"Brandon Montour","BRANDON.MONTOUR","18-19","ANA","D","R",1994-04-11,24,59,118.88,2.01,36.11,0.5,7.07,32.81,44.41,3.03,8.58,42.4,0,2.02
"Brandon Montour","BRANDON.MONTOUR","19-20","BUF","D","R",1994-04-11,25,53,63.45,1.2,27.39,0.95,4.73,20.8,47.28,3.78,7.57,35.93,0.95,2.84
"Brandon Prust","BRANDON.PRUST","10-11","NYR","L","L",1984-03-16,26,80,139.05,1.74,32.31,4.31,5.61,37.11,37.97,4.31,9.06,43.58,0,0.86
"Brandon Prust","BRANDON.PRUST","11-12","NYR","L","L",1984-03-16,27,81,135.82,1.68,31.69,0,5.3,47.27,30.92,1.33,7.95,55.66,0,0.44
"Brandon Prust","BRANDON.PRUST","12-13","MTL","L","L",1984-03-16,28,37,73.18,1.98,33.68,2.46,11.48,27.06,50.83,4.1,16.4,31.98,0.82,0.82
"Brandon Prust","BRANDON.PRUST","13-14","MTL","L","L",1984-03-16,29,52,90.05,1.73,30.61,1.33,6,29.32,55.3,2,9.33,35.98,0,0
"Brandon Prust","BRANDON.PRUST","14-15","MTL","L","L",1984-03-16,30,80,142.8,1.79,33.39,2.94,8.4,48.32,37.39,3.36,11.76,58.82,0,0.42
"Brandon Saad","BRANDON.SAAD","13-14","CHI","L","L",1992-10-27,20,76,55.47,0.73,14.79,2.16,8.65,19.47,97.35,3.24,19.47,24.88,0,0
"Brandon Saad","BRANDON.SAAD","14-15","CHI","L","L",1992-10-27,21,80,87.42,1.09,24.58,2.06,6.18,25.39,89.91,4.12,10.3,30.89,0,1.37
