"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Derek MacKenzie","DEREK.MACKENZIE","10-11","CBJ","C","L",1981-06-11,29,63,104.57,1,0,1,2,5,8,10,0.68,20,12.5,8.5,4,3,6,5,2,0,0,0,0,0,32,28,4
"Derek MacKenzie","DEREK.MACKENZIE","11-12","CBJ","C","L",1981-06-11,30,65,116.77,1,1,0,2,6,8,9,0.55,16.67,12.5,6.88,5,1,8,2,3,0,2,0,0,2,22,24,-2
"Derek MacKenzie","DEREK.MACKENZIE","12-13","CBJ","C","L",1981-06-11,31,42,63.27,0,0,0,0,0,0,1,0,0,0,0,4,0,3,2,1,1,0,0,0,-1,27,28,-1
"Derek MacKenzie","DEREK.MACKENZIE","13-14","CBJ","C","L",1981-06-11,32,70,130.92,2,1,0,3,6,7,8,0.53,33.33,28.57,7.57,12,2,9,7,2,1,3,1,1,2,40,64,-24
"Derek MacKenzie","DEREK.MACKENZIE","14-15","FLA","C","L",1981-06-11,33,78,192.78,0,0,0,0,10,11,12,0.62,0,0,5.64,21,3,6,5,3,2,3,0,0,1,120,126,-6
"Derek MacKenzie","DEREK.MACKENZIE","15-16","FLA","C","L",1981-06-11,34,64,163.12,0,0,1,1,6,9,10,0.65,0,0,7.22,13,1,11,5,4,0,3,0,0,3,120,113,7
"Derek MacKenzie","DEREK.MACKENZIE","16-17","FLA","C","L",1981-06-11,35,80,182.6,1,3,0,4,12,13,13,0.88,8.33,7.69,6.77,13,4,7,7,3,2,2,0,0,0,80,113,-33
"Derek MacKenzie","DEREK.MACKENZIE","17-18","FLA","C","L",1981-06-11,36,70,172.3,1,2,1,4,16,20,21,1.29,6.25,5,6.45,16,2,10,4,1,2,0,0,0,-2,61,91,-30
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,81,258.3,0,0,0,0,8,9,10,0.16,0,0,1.78,17,4,4,14,1,4,1,0,0,-3,0,0,0
"Derek Morris","DEREK.MORRIS","08-09","ARI","D","R",1978-08-24,30,55,113.38,1,0,0,1,1,1,2,0.03,100,100,3,8,3,0,6,0,1,0,0,0,-1,0,0,0
"Derek Morris","DEREK.MORRIS","09-10","BOS","D","R",1978-08-24,31,58,143.82,0,0,0,0,3,3,4,0.05,0,0,1.67,11,1,1,9,0,2,1,0,0,-1,0,0,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,76,190.77,0,1,0,1,4,5,6,0.04,0,0,0.8,22,4,1,15,1,2,1,0,0,-1,2,1,1
"Derek Morris","DEREK.MORRIS","11-12","ARI","D","R",1978-08-24,33,57,155.08,0,0,0,0,3,5,6,0.04,0,0,0.8,18,3,4,18,3,3,1,0,0,-2,0,0,0
"Derek Morris","DEREK.MORRIS","12-13","ARI","D","R",1978-08-24,34,39,91.15,0,0,0,0,3,4,5,0.03,0,0,0.75,16,2,1,10,3,1,1,0,0,0,0,0,0
"Derek Morris","DEREK.MORRIS","13-14","ARI","D","R",1978-08-24,35,61,110.28,0,0,0,0,4,4,5,0.01,0,0,0.25,10,5,3,9,0,1,1,0,0,0,0,0,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,76,200.75,3,2,0,5,13,18,22,1.31,23.08,16.67,7.28,10,2,13,3,6,2,3,0,0,1,91,112,-21
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,81,197.23,0,0,0,0,8,10,13,0.86,0,0,8.6,13,5,6,0,2,0,5,0,0,5,87,113,-26
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,78,135.98,1,0,0,1,7,9,10,0.3,14.29,11.11,3.33,8,3,3,1,2,1,2,0,0,1,74,70,4
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,79,136.73,1,0,0,1,8,11,12,0.47,12.5,9.09,4.27,12,6,9,1,0,1,2,0,0,1,67,62,5
"Derek Ryan","DEREK.RYAN","18-19","CGY","C","R",1986-12-29,31,81,153,0,3,1,4,7,9,10,0.92,0,0,10.22,7,3,9,0,1,0,3,0,0,3,58,38,20
"Derek Ryan","DEREK.RYAN","19-20","CGY","C","R",1986-12-29,32,67,113.93,0,1,0,1,2,4,5,0.73,0,0,18.25,4,1,9,0,2,1,0,0,0,-1,37,47,-10
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,81,104.3,0,0,0,0,10,10,12,0.72,0,0,7.2,7,0,8,6,3,0,1,0,0,1,16,35,-19
"Derek Stepan","DEREK.STEPAN","12-13","NYR","C","R",1990-06-18,22,47,101.1,1,3,0,4,8,8,11,0.68,12.5,12.5,8.5,5,2,8,5,4,1,2,0,0,1,45,66,-21
"Derek Stepan","DEREK.STEPAN","13-14","NYR","C","R",1990-06-18,23,80,94.48,0,3,0,3,9,10,12,0.64,0,0,6.4,4,0,3,0,0,0,3,0,0,3,43,58,-15
"Derek Stepan","DEREK.STEPAN","14-15","NYR","C","R",1990-06-18,24,67,105.78,2,3,0,5,13,16,16,0.98,15.38,12.5,6.12,3,2,7,1,4,0,2,0,0,2,47,65,-18
"Derek Stepan","DEREK.STEPAN","15-16","NYR","C","R",1990-06-18,25,67,119.65,2,0,0,2,17,21,22,2.21,11.76,9.52,10.52,10,4,11,1,2,1,2,0,0,1,43,51,-8
"Derek Stepan","DEREK.STEPAN","16-17","NYR","C","R",1990-06-18,26,78,107.92,1,0,0,1,16,17,20,0.86,6.25,5.88,5.06,5,0,6,0,2,0,0,0,0,0,59,97,-38
"Derek Stepan","DEREK.STEPAN","17-18","ARI","C","R",1990-06-18,27,80,95.03,2,0,0,2,10,11,11,0.55,20,18.18,5,6,2,4,0,1,1,0,0,0,-1,46,51,-5
"Derek Stepan","DEREK.STEPAN","18-19","ARI","C","R",1990-06-18,28,71,138.25,3,0,0,3,26,28,33,1.44,11.54,10.71,5.14,6,4,12,1,2,0,1,0,0,1,78,79,-1
"Derek Stepan","DEREK.STEPAN","19-20","ARI","C","R",1990-06-18,29,69,134.98,0,0,0,0,29,31,33,1.65,0,0,5.32,6,1,7,2,4,2,2,0,0,0,83,105,-22
"Derian Hatcher","DERIAN.HATCHER","07-08","PHI","D","L",1972-06-04,35,44,172.05,0,0,0,0,3,4,5,0.08,0,0,2,20,2,2,28,2,1,6,0,0,5,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","11-12","PIT","D","R",1982-04-03,29,73,72.75,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,2,1,0,0,0,-1,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","13-14","PIT","D","R",1982-04-03,31,56,51.6,0,0,0,0,1,1,1,0,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","14-15","CGY","D","R",1982-04-03,32,68,65.6,0,0,1,1,2,2,2,0.03,0,0,1.5,18,2,4,2,1,0,0,0,0,0,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","15-16","CGY","D","R",1982-04-03,33,67,84.12,0,0,1,1,1,1,1,0.01,0,0,1,9,2,0,1,0,0,0,0,0,0,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","16-17","CGY","D","R",1982-04-03,34,81,257.6,0,0,0,0,5,6,7,0.16,0,0,2.67,36,9,5,6,7,2,1,0,0,-1,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","17-18","VGK","D","R",1982-04-03,35,77,233.13,0,0,0,0,6,8,9,0.08,0,0,1,32,9,5,2,1,1,1,0,0,0,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","18-19","VGK","D","R",1982-04-03,36,73,234.52,0,0,0,0,12,14,14,0.11,0,0,0.79,46,4,6,10,8,0,0,0,0,0,0,0,0
"Deryk Engelland","DERYK.ENGELLAND","19-20","VGK","D","R",1982-04-03,37,47,162.12,0,0,0,0,8,8,8,0.04,0,0,0.5,33,4,1,4,3,0,0,0,0,0,0,0,0
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","11-12","ANA","R","R",1992-06-14,19,49,58.4,1,0,0,1,2,2,2,0.18,50,50,9,3,1,0,4,2,2,0,0,0,-2,0,2,-2
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","14-15","ANA","R","R",1992-06-14,22,54,74.27,1,1,0,2,7,9,9,0.9,14.29,11.11,10,6,2,3,3,2,1,0,0,0,-1,1,7,-6
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","16-17","N.J","R","R",1992-06-14,24,53,66.2,0,0,0,0,1,1,1,0,0,0,0,5,2,2,0,0,0,0,0,0,0,3,10,-7
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","17-18","WSH","R","R",1992-06-14,25,73,72.23,0,0,0,0,1,2,2,0.24,0,0,12,11,0,1,3,2,1,2,0,0,1,5,4,1
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","18-19","WSH","R","R",1992-06-14,26,54,88.53,0,0,0,0,6,8,8,0.44,0,0,5.5,9,1,1,5,3,0,1,0,0,1,8,7,1
"Devin Shore","DEVIN.SHORE","17-18","DAL","C","L",1994-07-19,23,81,114.17,0,1,0,1,7,9,9,0.92,0,0,10.22,5,0,5,1,3,0,3,0,0,3,6,11,-5
"Dick Tarnstrom","DICK.TARNSTROM","07-08","EDM","D","L",1975-01-20,32,29,71.4,0,0,0,0,1,2,2,0.01,0,0,0.5,10,1,3,1,0,1,1,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,81,225.85,1,0,0,1,6,8,8,0.4,16.67,12.5,5,17,7,10,7,4,8,6,2,2,-2,0,0,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,79,212.25,0,0,0,0,9,11,12,0.37,0,0,3.36,12,4,5,14,4,4,3,1,1,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","09-10","CGY","D","L",1985-04-10,24,54,70.78,0,0,0,0,3,5,6,0.05,0,0,1,8,2,1,2,1,1,0,1,1,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","09-10","TOR","D","L",1985-04-10,24,26,80.38,0,0,0,0,0,2,3,0.02,0,0,1,6,1,2,6,3,1,0,0,0,-1,0,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,65,128.68,0,1,0,1,2,4,7,0.07,0,0,1.75,10,3,4,6,2,4,2,0,0,-2,0,0,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,76,203.12,0,0,1,1,5,6,8,0.05,0,0,0.83,28,13,3,13,7,2,1,1,0,-2,0,0,0
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,47,149.02,0,0,0,0,0,1,4,0.01,0,0,1,15,9,6,12,7,1,1,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,79,225.12,0,1,0,1,1,3,4,0.07,0,0,2.33,26,11,5,13,2,1,1,0,0,0,0,1,-1
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,70,193.33,0,0,1,1,3,3,3,0.02,0,0,0.67,26,13,5,7,3,1,2,0,0,1,0,0,0
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,51,81.98,0,0,0,0,3,3,4,0.04,0,0,1.33,7,3,1,9,1,1,1,0,0,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,78,196.63,1,0,0,1,2,2,4,0.01,50,50,0.5,41,8,5,7,3,2,2,1,1,0,0,0,0
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,111,0,0,0,0,1,2,2,0.02,0,0,1,23,2,3,4,1,0,0,1,1,0,0,0,0
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,55.8,0,0,0,0,1,1,1,0,0,0,0,6,0,1,4,3,1,0,0,0,-1,0,0,0
"Dmitri Kalinin","DMITRI.KALININ","08-09","NYR","D","L",1980-07-22,28,57,94.2,0,0,0,0,2,2,3,0.07,0,0,3.5,9,3,4,7,4,2,0,0,0,-2,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,71,61.42,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,2,0,0,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,60.47,0,0,0,0,2,2,2,0.02,0,0,1,4,3,0,4,1,0,0,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,80,145.48,1,0,0,1,4,5,5,0.11,25,20,2.2,11,4,3,5,4,1,0,0,0,-1,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,70,181.47,0,0,0,0,3,4,5,0.03,0,0,0.75,21,1,2,6,7,1,0,0,0,-1,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,73,170.25,0,0,0,0,2,2,2,0.03,0,0,1.5,15,8,4,6,3,1,1,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","16-17","BUF","D","L",1990-10-29,25,44,75.03,0,0,0,0,1,1,1,0,0,0,0,10,2,2,1,2,0,0,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","17-18","WPG","D","L",1990-10-29,26,61,156.22,0,0,0,0,3,3,5,0.03,0,0,1,26,9,2,5,2,0,0,0,0,0,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","18-19","WPG","D","L",1990-10-29,27,55,57.83,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,2,0,1,0,0,1,0,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","19-20","WPG","D","L",1990-10-29,28,50,70.12,0,0,0,0,1,1,1,0.16,0,0,16,15,6,3,4,2,1,1,0,0,0,0,0,0
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,80,161.1,0,0,0,0,3,3,3,0.01,0,0,0.33,15,5,4,8,0,1,1,0,0,0,0,0,0
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,81,112.73,0,0,0,0,6,6,6,0.12,0,0,2,5,6,2,3,2,0,0,0,0,0,0,0,0
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,68,60.98,0,0,0,0,3,4,5,0.17,0,0,4.25,8,2,3,6,1,0,1,0,0,1,0,0,0
"Dominic Moore","DOMINIC.MOORE","07-08","TOR","C","L",1980-08-03,27,37,74.08,0,0,0,0,3,3,4,0.19,0,0,6.33,1,2,5,2,3,0,1,0,0,1,31,38,-7
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,61,141.82,1,0,0,1,6,10,14,0.8,16.67,10,8,6,2,6,2,2,3,5,0,0,2,95,112,-17
"Dominic Moore","DOMINIC.MOORE","09-10","FLA","C","L",1980-08-03,29,48,66.97,1,0,0,1,3,4,5,0.53,33.33,25,13.25,5,0,2,3,1,0,1,0,0,1,25,34,-9
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,77,160.3,0,0,0,0,9,13,15,1.01,0,0,7.77,17,4,4,5,3,3,1,0,0,-2,71,75,-4
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,110.15,1,0,0,1,4,7,7,0.31,25,14.29,4.43,4,2,5,2,4,0,2,0,0,2,50,34,16
"Dominic Moore","DOMINIC.MOORE","13-14","NYR","C","L",1980-08-03,33,71,121.18,1,2,0,3,9,10,12,0.75,11.11,10,7.5,9,1,2,3,5,1,0,0,0,-1,30,41,-11
"Dominic Moore","DOMINIC.MOORE","14-15","NYR","C","L",1980-08-03,34,81,167.47,2,0,0,2,11,13,15,1.1,18.18,15.38,8.46,11,2,5,4,5,0,2,0,0,2,120,118,2
"Dominic Moore","DOMINIC.MOORE","15-16","NYR","C","L",1980-08-03,35,74,168.22,0,0,0,0,11,12,14,0.87,0,0,7.25,12,2,7,5,6,0,2,0,0,2,100,115,-15
"Dominic Moore","DOMINIC.MOORE","16-17","BOS","C","L",1980-08-03,36,82,160.32,3,0,1,4,12,14,15,1.07,25,21.43,7.64,8,2,4,4,3,0,3,0,0,3,51,59,-8
"Dominic Moore","DOMINIC.MOORE","17-18","TOR","C","L",1980-08-03,37,50,61.22,0,1,0,1,2,6,6,0.53,0,0,8.83,4,0,4,1,3,2,0,0,0,-2,25,25,0
"Dougie Hamilton","DOUGIE.HAMILTON","14-15","BOS","D","R",1993-06-17,21,71,82.82,0,0,0,0,3,3,3,0.02,0,0,0.67,5,4,1,5,1,0,0,0,0,0,0,0,0
"Dougie Hamilton","DOUGIE.HAMILTON","16-17","CGY","D","R",1993-06-17,23,81,70.62,0,1,0,1,3,4,4,0.06,0,0,1.5,5,0,2,4,0,1,0,0,0,-1,0,0,0
"Dougie Hamilton","DOUGIE.HAMILTON","19-20","CAR","D","R",1993-06-17,26,47,106.55,0,1,0,1,3,3,4,0.2,0,0,6.67,10,4,4,1,2,0,0,0,0,0,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","07-08","S.J","D","L",1980-03-12,27,65,142.85,0,0,1,1,1,3,4,0.07,0,0,2.33,24,4,2,9,8,0,4,0,0,4,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","08-09","S.J","D","L",1980-03-12,28,74,139.55,0,0,0,0,0,0,0,0,0,0,0,14,2,5,12,6,1,1,0,0,0,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,77,201.55,0,0,0,0,2,2,2,0.13,0,0,6.5,18,5,4,24,11,3,0,0,0,-3,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","10-11","S.J","D","L",1980-03-12,30,71,149.67,0,0,0,0,0,0,0,0,0,0,0,37,0,2,10,7,0,0,0,0,0,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","11-12","S.J","D","L",1980-03-12,31,56,105.58,0,0,0,0,0,0,0,0,0,0,0,29,3,2,3,6,1,2,0,0,1,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","12-13","S.J","D","L",1980-03-12,32,29,83.97,0,0,0,0,0,0,0,0,0,0,0,15,0,2,3,1,1,0,0,0,-1,0,0,0
"Douglas Murray","DOUGLAS.MURRAY","13-14","MTL","D","L",1980-03-12,33,53,150.77,0,0,0,0,0,0,0,0,0,0,0,25,3,3,10,1,0,0,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,81,237.8,0,0,0,0,3,5,5,0.09,0,0,1.8,22,7,6,20,5,4,4,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,82,164.7,0,0,0,0,2,2,3,0.02,0,0,1,11,6,0,16,7,0,2,0,0,2,0,0,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,74,153.63,0,0,0,0,1,3,3,0.2,0,0,6.67,14,10,1,14,3,1,2,0,0,1,0,0,0
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,77,175.13,0,0,0,0,1,1,2,0.01,0,0,1,11,8,3,19,4,0,0,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","12-13","L.A","D","R",1989-12-08,22,47,102.3,0,0,0,0,1,2,2,0.01,0,0,0.5,6,2,3,9,8,4,3,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,78,199.53,0,1,0,1,6,6,6,0.08,0,0,1.33,20,12,1,20,5,3,1,0,0,-2,0,0,0
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,81,214.7,0,0,1,1,1,1,1,0.01,0,0,1,32,15,5,12,4,1,1,0,0,0,0,1,-1
"Drew Doughty","DREW.DOUGHTY","15-16","L.A","D","R",1989-12-08,25,81,238.12,0,0,1,1,1,2,2,0.17,0,0,8.5,18,18,0,11,6,3,2,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","16-17","L.A","D","R",1989-12-08,26,81,207.32,0,0,1,1,4,5,7,0.21,0,0,4.2,17,11,5,15,4,1,1,0,0,0,0,0,0
"Drew Doughty","DREW.DOUGHTY","17-18","L.A","D","R",1989-12-08,27,82,222.48,1,0,0,1,8,9,9,0.39,12.5,11.11,4.33,27,9,2,12,6,2,1,0,0,-1,0,0,0
"Drew Doughty","DREW.DOUGHTY","18-19","L.A","D","R",1989-12-08,28,82,199.85,0,0,1,1,4,4,4,0.14,0,0,3.5,13,14,2,17,1,0,2,0,0,2,0,0,0
"Drew Doughty","DREW.DOUGHTY","19-20","L.A","D","R",1989-12-08,29,67,138.4,0,0,1,1,4,4,5,0.02,0,0,0.5,21,7,0,6,0,0,2,0,0,2,0,0,0
"Drew Miller","DREW.MILLER","09-10","DET","L","L",1984-02-17,25,66,120.32,1,0,0,1,7,9,9,0.66,14.29,11.11,7.33,15,5,5,3,0,0,2,0,0,2,2,6,-4
"Drew Miller","DREW.MILLER","10-11","DET","L","L",1984-02-17,26,67,148.27,1,0,0,1,6,8,9,0.52,16.67,12.5,6.5,24,1,7,4,4,0,4,0,0,4,0,4,-4
"Drew Miller","DREW.MILLER","11-12","DET","L","L",1984-02-17,27,79,161.4,0,0,0,0,8,8,8,0.35,0,0,4.38,25,1,11,2,2,2,0,0,0,-2,1,5,-4
"Drew Miller","DREW.MILLER","12-13","DET","L","L",1984-02-17,28,41,100.98,0,0,0,0,2,2,2,0.15,0,0,7.5,13,4,1,5,2,0,0,0,0,0,0,2,-2
"Drew Miller","DREW.MILLER","13-14","DET","L","L",1984-02-17,29,82,242.57,0,0,0,0,4,4,5,0.28,0,0,7,26,2,6,0,4,0,2,0,0,2,4,9,-5
"Drew Miller","DREW.MILLER","14-15","DET","L","L",1984-02-17,30,82,254.52,1,0,0,1,8,12,14,0.73,12.5,8.33,6.08,41,3,8,2,5,0,0,0,0,0,3,7,-4
"Drew Miller","DREW.MILLER","15-16","DET","L","L",1984-02-17,31,28,82.9,0,0,0,0,2,2,2,0.15,0,0,7.5,17,2,1,0,2,0,0,0,0,0,1,0,1
"Drew Miller","DREW.MILLER","16-17","DET","L","L",1984-02-17,32,53,74.82,0,0,0,0,2,4,4,0.15,0,0,3.75,8,1,3,0,1,0,0,0,0,0,1,0,1
"Drew Stafford","DREW.STAFFORD","11-12","BUF","R","R",1985-10-30,25,79,79.62,1,0,0,1,6,7,7,0.5,16.67,14.29,7.14,1,3,7,4,2,0,0,0,0,0,1,4,-3
"Drew Stafford","DREW.STAFFORD","12-13","BUF","R","R",1985-10-30,26,45,66.6,0,0,0,0,3,4,6,0.13,0,0,3.25,1,1,4,1,3,0,1,0,0,1,1,4,-3
"Drew Stafford","DREW.STAFFORD","13-14","BUF","R","R",1985-10-30,27,70,106.67,1,0,0,1,4,5,5,0.26,25,20,5.2,4,2,0,3,1,1,0,0,0,-1,8,13,-5
"Drew Stafford","DREW.STAFFORD","15-16","WPG","R","R",1985-10-30,29,77,80.45,1,2,0,3,4,5,7,0.58,25,20,11.6,3,1,4,4,1,0,0,0,0,0,13,13,0
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,81,364.42,1,1,1,3,10,11,14,0.16,10,9.09,1.45,32,3,11,8,6,1,1,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,77,261.62,1,0,0,1,7,8,9,0.51,14.29,12.5,6.38,22,3,13,10,6,2,2,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,79,242.65,1,2,2,5,7,7,8,0.31,14.29,14.29,4.43,29,7,9,8,7,1,1,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,77,214.78,1,0,0,1,3,4,6,0.05,33.33,25,1.25,26,9,17,3,5,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,68,166.72,0,1,1,2,3,3,6,0.04,0,0,1.33,19,2,7,4,4,0,2,0,0,2,0,0,0
"Duncan Keith","DUNCAN.KEITH","12-13","CHI","D","L",1983-07-16,29,46,105.83,0,0,1,1,3,3,3,0.04,0,0,1.33,12,4,8,2,2,0,0,0,0,0,0,0,0
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,77,186.72,0,0,1,1,4,4,5,0.08,0,0,2,12,8,8,2,2,0,1,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,78,186.92,0,1,0,1,4,5,6,0.07,0,0,1.4,20,4,4,1,3,0,1,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","15-16","CHI","D","L",1983-07-16,32,64,176.53,0,0,0,0,4,4,6,0.03,0,0,0.75,25,6,1,2,3,0,0,0,0,0,0,1,-1
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,74,192.73,0,0,0,0,2,2,2,0.01,0,0,0.5,15,7,3,3,5,1,0,0,0,-1,0,0,0
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,82,198.22,0,0,0,0,4,4,4,0.09,0,0,2.25,32,13,7,4,6,0,1,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,162.75,0,1,0,1,2,2,2,0.09,0,0,4.5,21,5,7,3,1,2,3,0,0,1,0,0,0
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,59,165.9,0,0,0,0,4,5,6,0.15,0,0,3,25,16,3,3,3,1,0,0,0,-1,0,0,0
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,70,148.4,1,1,0,2,8,10,12,0.88,12.5,10,8.8,13,2,8,2,10,0,1,0,0,1,32,46,-14
"Dustin Boyd","DUSTIN.BOYD","09-10","CGY","C","L",1986-07-16,23,59,65.87,0,0,1,1,3,3,3,0.21,0,0,7,5,2,3,1,1,1,0,0,0,-1,9,20,-11
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,145.68,2,2,0,4,9,14,17,1.54,22.22,14.29,11,10,5,7,17,8,1,4,0,0,3,17,16,1
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,80,128.23,0,0,0,0,14,19,20,1.12,0,0,5.89,4,2,5,17,13,1,3,0,0,2,6,6,0
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,82,113.77,0,0,0,0,9,13,14,1.62,0,0,12.46,4,7,7,14,5,2,11,0,0,9,1,5,-4
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,110.83,0,0,0,0,5,8,9,0.72,0,0,9,7,3,6,11,5,1,3,0,0,2,5,4,1
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,136.5,1,2,0,3,9,12,13,1.4,11.11,8.33,11.67,10,7,10,26,7,1,7,0,0,6,0,3,-3
