"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,79,233.7,2.96,65.08,70.18,9.94,1.75,18.13,86.92,9.62,3.46,3,0,0
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,81,206.92,2.55,46.17,45.96,6.57,4.04,43.43,77.89,16.32,5.79,1,0,0
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,111.05,1.39,29.35,20.14,10.79,0.72,68.35,70.79,23.6,5.62,3,0,0
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,60,133.78,2.23,43.06,32,11.2,0,56.8,82.08,16.04,1.89,0,0,0
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,69,68.02,0.99,13.91,27.43,11.5,3.54,57.52,66.15,23.08,10.77,1,0,0
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,271.97,3.49,50.7,38.61,23.17,1.93,36.29,65.67,30.67,3.67,1,0,0
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,79,255.7,3.24,49.93,53.82,12.45,2.01,31.73,76.74,18.6,4.65,6,0,0
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,81,238.88,2.95,52.34,47.14,11.45,0.88,40.53,81.17,17.15,1.67,1,0,0
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,232.43,2.91,48.31,45.57,12.66,2.53,39.24,77.47,18.18,4.35,2,0,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,243.18,2.97,54.58,52.21,12.05,1.61,34.14,76.47,19.03,4.5,5,0,0
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,116.92,2.54,51.01,57.39,15.65,0,26.96,82.86,16.43,0.71,0,0,0
"Dustin Brown","DUSTIN.BROWN","13-14","L.A","L","R",1984-11-04,28,77,164.22,2.13,35.83,33.49,7.66,1.91,56.94,74.34,19.08,6.58,2,0,0
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,80,119.78,1.5,30.29,21.02,6.37,3.82,68.79,71.68,18.58,9.73,3,1,25
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,79,82.17,1.04,21.84,35,5.83,3.33,55.83,73.26,18.6,8.14,2,0,0
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,78,118.42,1.52,30.74,29.09,6.06,1.82,63.03,66.98,17.92,15.09,3,0,0
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,79,210.48,2.66,57.26,61.62,14.65,2.02,21.72,79.43,15.96,4.61,4,0,0
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,68,173.38,2.55,57.49,70.66,14.37,1.2,13.77,77.83,18.1,4.07,3,0,0
"Dustin Brown","DUSTIN.BROWN","19-20","L.A","L","R",1984-11-04,34,64,153.35,2.4,52.59,64.63,6.12,0,29.25,90.26,7.79,1.95,0,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","07-08","CHI","D","R",1985-03-27,22,66,238.85,3.62,52.29,43.36,24.34,2.21,30.09,65.4,30.8,3.8,2,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","08-09","CHI","R","R",1985-03-27,23,77,205.32,2.67,38.48,34.05,11.21,1.29,53.45,69.7,26.06,4.24,1,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","09-10","CHI","R","R",1985-03-27,24,81,212.45,2.62,48.06,59.72,11.85,0.95,27.49,82.64,14.88,2.48,1,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,80,305.18,3.81,70.7,74.58,15.25,0.56,9.6,76.79,19.77,3.44,5,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,64,212.43,3.32,66.39,65.65,8.4,0.76,25.19,82.27,14.09,3.64,2,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","12-13","WPG","D","R",1985-03-27,27,42,144.85,3.45,70.12,64.77,12.5,2.27,20.45,75.78,19.88,4.35,3,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,76,253.43,3.33,64.25,71.93,11.7,0,16.37,81.88,15.68,2.44,4,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,66,238.25,3.61,67.65,72.85,15.89,0.66,10.6,79.27,14.55,6.18,6,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","15-16","WPG","D","R",1985-03-27,30,79,257.97,3.27,61.72,64,13,0.5,22.5,81.27,14.72,4.01,6,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","16-17","WPG","D","R",1985-03-27,31,79,244.13,3.09,59.97,56.4,14.22,1.9,27.49,74.83,18.71,6.46,5,0,0
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","17-18","WPG","D","R",1985-03-27,32,67,200.98,3,57.87,66.23,12.99,1.3,19.48,78.88,15.54,5.58,5,1,16.67
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","18-19","WPG","D","R",1985-03-27,33,41,126.07,3.07,63.29,70.59,5.88,1.18,22.35,87.84,8.78,3.38,1,0,0
"Dustin Penner","DUSTIN.PENNER","07-08","EDM","R","L",1982-09-28,24,82,288.8,3.52,53.7,48.48,24.62,2.65,24.24,60.78,32.63,6.59,4,0,0
"Dustin Penner","DUSTIN.PENNER","08-09","EDM","R","L",1982-09-28,25,78,207.55,2.66,40.12,60.5,9.5,1,29,80.75,15.48,3.77,4,1,20
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,81,226.38,2.79,49.3,58.72,13.76,2.29,25.23,76.92,18.46,4.62,2,0,0
"Dustin Penner","DUSTIN.PENNER","10-11","EDM","R","L",1982-09-28,27,62,167.03,2.69,47.58,56.45,9.14,2.15,32.26,78.84,14.29,6.88,1,0,0
"Dustin Penner","DUSTIN.PENNER","10-11","L.A","R","L",1982-09-28,27,18,62.98,3.5,53.04,53.23,17.74,3.23,25.81,71.79,21.79,6.41,2,0,0
"Dustin Penner","DUSTIN.PENNER","11-12","L.A","R","L",1982-09-28,28,65,99.48,1.53,29.48,36.67,14.17,3.33,45.83,68.69,26.26,5.05,1,0,0
"Dustin Penner","DUSTIN.PENNER","13-14","ANA","R","L",1982-09-28,30,49,103.93,2.12,40.98,58.59,15.15,1.01,25.25,75.35,21.13,3.52,3,0,0
"Duvie Westcott","DUVIE.WESTCOTT","07-08","CBJ","D","R",1977-10-30,29,23,72.57,3.16,47.87,46.15,21.54,0,32.31,68,29.33,2.67,1,0,0
"Dylan Larkin","DYLAN.LARKIN","15-16","DET","C","L",1996-07-30,19,79,156.32,1.98,38.33,45.45,10.16,5.35,39.04,77.38,12.5,10.12,4,0,0
"Dylan Larkin","DYLAN.LARKIN","16-17","DET","C","L",1996-07-30,20,77,145.2,1.89,36.81,39.53,10.47,2.33,47.67,73.53,17.65,8.82,2,0,0
"Dylan Larkin","DYLAN.LARKIN","17-18","DET","C","L",1996-07-30,21,81,165.97,2.05,45.63,49.15,6.78,3.39,40.68,80.61,13.94,5.45,0,0,0
"Dylan Larkin","DYLAN.LARKIN","18-19","DET","C","L",1996-07-30,22,74,175.5,2.37,56.55,60.58,13.14,0.73,25.55,80.51,15.38,4.1,7,0,0
"Dylan Larkin","DYLAN.LARKIN","19-20","DET","C","L",1996-07-30,23,68,209.87,3.09,60.36,59.87,10.83,1.91,27.39,84.44,12,3.56,2,0,0
"Dylan Strome","DYLAN.STROME","18-19","CHI","C","L",1997-03-07,21,57,175.1,3.07,66.36,70.97,10.48,0,18.55,83.24,12.85,3.91,3,0,0
"Dylan Strome","DYLAN.STROME","19-20","CHI","C","L",1997-03-07,22,57,148.03,2.6,49.12,48.46,10,0.77,40.77,80,15.71,4.29,1,0,0
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,79,326.55,4.13,65.55,42.74,28.63,1.28,27.35,59.52,36.25,4.23,2,0,0
"Ed Jovanovski","ED.JOVANOVSKI","08-09","ARI","D","L",1976-06-26,32,79,317.4,4.02,60.75,53.92,10.24,1.37,34.47,80.73,14.8,4.47,5,0,0
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,64,190.85,2.98,47.6,56.45,9.14,2.69,31.72,79.33,14.9,5.77,3,1,25
"Ed Jovanovski","ED.JOVANOVSKI","10-11","ARI","D","L",1976-06-26,34,48,59.3,1.24,20.65,26.88,9.68,5.38,58.06,63.79,27.59,8.62,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","11-12","FLA","D","L",1976-06-26,35,66,111.45,1.69,29.19,27.88,8.48,2.42,61.21,71.74,23.91,4.35,0,1,100
"Ed Jovanovski","ED.JOVANOVSKI","13-14","FLA","D","L",1976-06-26,37,37,59,1.59,28.09,32.43,8.11,8.11,51.35,67.86,19.64,12.5,0,0,0
"Elias Lindholm","ELIAS.LINDHOLM","13-14","CAR","C","R",1994-12-02,18,57,134.53,2.36,45.41,70.31,8.59,0,21.09,83.95,14.2,1.85,1,0,0
"Elias Lindholm","ELIAS.LINDHOLM","14-15","CAR","C","R",1994-12-02,19,77,192.4,2.5,50.11,58,8.5,2,31.5,81.78,14.67,3.56,0,0,0
"Elias Lindholm","ELIAS.LINDHOLM","15-16","CAR","C","R",1994-12-02,20,80,205.48,2.57,52.06,63.89,10.65,0.93,24.54,84.35,12.61,3.04,1,0,0
"Elias Lindholm","ELIAS.LINDHOLM","16-17","CAR","C","R",1994-12-02,21,69,153.32,2.22,46.72,55.26,11.84,1.97,30.92,78.88,18.01,3.11,0,0,0
"Elias Lindholm","ELIAS.LINDHOLM","17-18","CAR","C","R",1994-12-02,22,81,203.48,2.51,52.75,61.17,8.51,2.66,27.66,82.49,12.9,4.61,2,0,0
"Elias Lindholm","ELIAS.LINDHOLM","18-19","CGY","C","R",1994-12-02,23,79,247.73,3.14,58.1,63.84,13.39,1.34,21.43,82.77,15.73,1.5,1,0,0
"Elias Lindholm","ELIAS.LINDHOLM","19-20","CGY","C","R",1994-12-02,24,68,185.18,2.72,61.31,72.84,11.73,0.62,14.81,85.84,13.24,0.91,0,0,0
"Elias Pettersson","ELIAS.PETTERSSON","18-19","VAN","C","L",1998-11-12,19,70,242.8,3.47,65.09,71.25,13.75,0,15,87.3,11.11,1.59,1,0,0
"Elias Pettersson","ELIAS.PETTERSSON","19-20","VAN","C","L",1998-11-12,20,67,245.88,3.67,67.64,67.06,11.18,1.76,20,84.08,12.24,3.67,3,0,0
"Emil Bemstrom","EMIL.BEMSTROM","19-20","CBJ","C","R",1999-06-01,20,56,74.7,1.33,30.49,48.94,7.45,1.06,42.55,82.86,12.86,4.29,2,0,0
"Enver Lisin","ENVER.LISIN","08-09","ARI","R","L",1986-04-22,22,46,103.18,2.24,33.07,39.47,10.53,1.75,48.25,75,18.27,6.73,2,0,0
"Eric Belanger","ERIC.BELANGER","07-08","MIN","C","L",1977-12-16,29,74,167.1,2.26,36.09,37.97,17.3,3.8,40.93,64.04,28.65,7.3,0,0,0
"Eric Belanger","ERIC.BELANGER","08-09","MIN","C","L",1977-12-16,30,78,158.27,2.03,34.4,29.52,9.69,3.52,57.27,68.46,23.85,7.69,0,0,0
"Eric Belanger","ERIC.BELANGER","09-10","MIN","C","L",1977-12-16,31,60,141.32,2.36,38.9,35.2,6.7,2.23,55.87,76,17.6,6.4,0,0,0
"Eric Belanger","ERIC.BELANGER","10-11","ARI","C","L",1977-12-16,32,80,117.15,1.46,25.73,29.58,7.75,5.63,57.04,67.96,20.39,11.65,1,0,0
"Eric Belanger","ERIC.BELANGER","11-12","EDM","C","L",1977-12-16,33,76,81.9,1.08,20.84,24.11,14.29,2.68,58.93,62.86,27.14,10,1,0,0
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,76,212.47,2.8,44.63,29.72,25,4.25,41.04,57.14,35.48,7.37,5,0,0
"Eric Brewer","ERIC.BREWER","08-09","STL","D","L",1979-04-17,29,28,62.43,2.23,35.6,53.45,15.52,3.45,27.59,76.06,16.9,7.04,2,0,0
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,59,52.5,0.89,15.02,30.95,14.29,1.19,53.57,69.35,27.42,3.23,0,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,80,90,1.12,21.88,41.41,15.15,2.02,41.41,74.26,18.81,6.93,2,0,0
"Eric Fehr","ERIC.FEHR","09-10","WSH","R","R",1985-09-07,24,68,96.05,1.41,25.92,36.22,15.75,3.15,44.88,61.32,32.08,6.6,1,0,0
"Eric Fehr","ERIC.FEHR","10-11","WSH","R","R",1985-09-07,25,51,98.12,1.92,35.52,30.08,10.57,4.07,55.28,66.67,24.14,9.2,1,0,0
"Eric Gelinas","ERIC.GELINAS","13-14","N.J","D","L",1991-05-08,22,60,142.07,2.37,47.13,35.44,10.76,5.06,48.73,66.42,24.09,9.49,1,0,0
"Eric Gelinas","ERIC.GELINAS","14-15","N.J","D","L",1991-05-08,23,59,128.47,2.18,47.59,53.38,12.78,2.26,31.58,75.18,19.15,5.67,2,0,0
"Eric Perrin","ERIC.PERRIN","07-08","ATL","C","L",1975-11-01,31,81,158.7,1.96,32.4,19.27,11.98,3.12,65.62,56.1,32.52,11.38,3,0,0
"Eric Perrin","ERIC.PERRIN","08-09","ATL","C","L",1975-11-01,32,78,64.43,0.83,12.15,29.9,16.49,1.03,52.58,68.57,28.57,2.86,0,0,0
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,82,351.05,4.28,54.67,41.25,22.5,4.38,31.88,62.44,30.96,6.6,5,0,0
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,81,314.53,3.88,55.29,54.95,15.02,1.1,28.94,75.15,20.41,4.44,1,0,0
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,68,266.9,3.92,62.77,58.99,15.67,0.92,24.42,77.85,18.89,3.26,2,0,0
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,80,325.07,4.06,62.68,67.67,12.41,0.38,19.55,81.05,16.32,2.63,3,0,0
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,81,268.53,3.32,60.58,62.86,10.95,1.43,24.76,82.2,14.56,3.24,1,1,50
"Eric Staal","ERIC.STAAL","12-13","CAR","C","L",1984-10-29,27,48,162.85,3.39,62.49,70.97,10.48,1.61,16.94,81.41,14.57,4.02,3,0,0
"Eric Staal","ERIC.STAAL","13-14","CAR","C","L",1984-10-29,28,77,242.98,3.16,57.92,61.03,11.74,1.41,25.82,82.11,16.14,1.75,2,0,0
"Eric Staal","ERIC.STAAL","14-15","CAR","C","L",1984-10-29,29,73,189.45,2.6,52.17,57.81,11.98,0.52,29.69,79.91,15.72,4.37,4,0,0
"Eric Staal","ERIC.STAAL","15-16","CAR","C","L",1984-10-29,30,61,182.57,2.99,56.95,66.08,10.53,1.17,22.22,86.63,10.89,2.48,0,0,0
"Eric Staal","ERIC.STAAL","16-17","MIN","C","L",1984-10-29,31,82,187.32,2.28,49.56,56.59,10.99,0.55,31.87,80.41,17.01,2.58,0,0,0
"Eric Staal","ERIC.STAAL","17-18","MIN","C","L",1984-10-29,32,81,171.98,2.12,45.4,50,8.33,0,41.67,84.66,15.34,0,0,0,0
"Eric Staal","ERIC.STAAL","18-19","MIN","C","L",1984-10-29,33,78,214.78,2.75,54.78,54.6,13.22,0,32.18,78.45,17.24,4.31,2,0,0
"Eric Staal","ERIC.STAAL","19-20","MIN","C","L",1984-10-29,34,64,169.78,2.65,50.63,61.9,6.8,0.68,30.61,81.97,12.02,6.01,5,0,0
"Erik Christensen","ERIK.CHRISTENSEN","07-08","PIT","C","L",1983-12-17,23,49,104.17,2.13,30.26,31.03,15.17,7.59,46.21,54.46,33.04,12.5,0,0,0
"Erik Christensen","ERIK.CHRISTENSEN","08-09","ATL","C","L",1983-12-17,24,47,102.98,2.19,35.95,34.38,7.81,3.91,53.91,73.2,18.56,8.25,1,0,0
"Erik Christensen","ERIK.CHRISTENSEN","09-10","NYR","C","L",1983-12-17,25,49,78.72,1.61,29.72,52.5,6.25,2.5,38.75,77.42,12.9,9.68,3,0,0
"Erik Christensen","ERIK.CHRISTENSEN","10-11","NYR","C","L",1983-12-17,26,60,133.3,2.22,36.53,52.74,9.59,3.42,34.25,76.39,16.67,6.94,2,0,0
"Erik Cole","ERIK.COLE","07-08","CAR","L","L",1978-11-06,28,73,285.2,3.91,49.93,42.23,20.61,3.38,33.78,66.77,28.06,5.16,1,0,0
"Erik Cole","ERIK.COLE","08-09","EDM","L","L",1978-11-06,29,63,153.77,2.44,35.98,48.17,12.8,0,39.02,78.71,20,1.29,0,0,0
"Erik Cole","ERIK.COLE","09-10","CAR","L","L",1978-11-06,30,39,70.55,1.81,26.75,43.62,13.83,2.13,40.43,73.17,23.17,3.66,1,0,0
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,81,207.22,2.56,39.35,38.4,12.8,2.8,46,72.17,21.23,6.6,5,0,0
"Erik Cole","ERIK.COLE","11-12","MTL","L","L",1978-11-06,32,82,251.87,3.07,52.45,56.35,9.92,0.79,32.94,82.45,14.24,3.31,2,0,0
"Erik Cole","ERIK.COLE","12-13","DAL","L","L",1978-11-06,33,27,76.4,2.83,47.98,44.44,12.5,1.39,41.67,74.36,19.23,6.41,1,0,0
"Erik Cole","ERIK.COLE","12-13","MTL","L","L",1978-11-06,33,19,50.88,2.68,38.68,46.77,8.06,4.84,40.32,80,15,5,0,0,0
"Erik Cole","ERIK.COLE","13-14","DAL","L","L",1978-11-06,34,74,178.52,2.41,40.43,47.25,10.99,3.3,38.46,78.17,16.24,5.58,1,0,0
"Erik Cole","ERIK.COLE","14-15","DAL","L","L",1978-11-06,35,56,98.23,1.75,31.78,23.81,11.11,7.14,57.94,56,28,16,2,0,0
"Erik Gudbranson","ERIK.GUDBRANSON","13-14","FLA","D","R",1992-01-07,21,65,55.78,0.86,14.87,27.5,10,1.25,61.25,70.69,24.14,5.17,1,0,0
"Erik Gudbranson","ERIK.GUDBRANSON","14-15","FLA","D","R",1992-01-07,22,76,65.37,0.86,17.56,33.68,9.47,5.26,51.58,68.12,21.74,10.14,0,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","15-16","CHI","D","L",1992-03-14,23,41,68.82,1.68,34.44,28.57,14.29,2.38,54.76,69.49,22.03,8.47,0,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","18-19","CHI","D","L",1992-03-14,26,77,226.57,2.94,61.9,53.69,10.07,1.34,34.9,81.53,12.61,5.86,7,0,0
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","19-20","CHI","D","L",1992-03-14,27,58,152.37,2.63,52.88,59.35,8.94,0,31.71,83.93,12.5,3.57,0,0,0
"Erik Haula","ERIK.HAULA","17-18","VGK","L","L",1991-03-23,26,74,174.73,2.36,49.2,50.3,6.51,1.18,42.01,83.73,13.86,2.41,1,0,0
"Erik Haula","ERIK.HAULA","19-20","CAR","L","L",1991-03-23,28,41,99.15,2.42,51.97,65,10,0,25,87.07,12.93,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","07-08","STL","D","R",1988-03-21,19,68,237.2,3.49,57.05,38.94,26.92,2.4,31.73,59.92,34.71,5.37,5,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,79,245.42,3.11,51.86,44.3,12.66,1.69,41.35,76.95,18.59,4.46,1,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","COL","D","R",1988-03-21,22,21,64.55,3.07,67.08,72,12,2,14,81.48,16.05,2.47,0,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","STL","D","R",1988-03-21,22,55,131.97,2.4,41.99,23.57,11.43,3.57,61.43,70.37,21.3,8.33,1,0,0
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,66,163.27,2.47,53.09,52.35,14.09,3.36,30.2,78.21,17.88,3.91,0,0,0
"Erik Johnson","ERIK.JOHNSON","12-13","COL","D","R",1988-03-21,24,31,56.02,1.81,38.86,39.06,10.94,0,50,79.31,20.69,0,0,0,0
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,77,200.67,2.61,51.74,48.04,10.06,1.68,40.22,79.31,16.75,3.94,2,0,0
"Erik Johnson","ERIK.JOHNSON","14-15","COL","D","R",1988-03-21,26,46,117.58,2.56,49.5,49.06,9.43,2.83,38.68,79.85,15.67,4.48,1,0,0
"Erik Johnson","ERIK.JOHNSON","15-16","COL","D","R",1988-03-21,27,71,138.87,1.96,37.61,33.14,8,5.14,53.71,73.48,18.18,8.33,2,0,0
"Erik Johnson","ERIK.JOHNSON","16-17","COL","D","R",1988-03-21,28,45,94.32,2.1,42.75,36.94,5.41,1.8,55.86,77.78,11.11,11.11,2,0,0
"Erik Johnson","ERIK.JOHNSON","17-18","COL","D","R",1988-03-21,29,61,106.18,1.74,28.16,34.93,12.33,2.74,50,68.75,25.89,5.36,0,0,0
"Erik Karlsson","ERIK.KARLSSON","09-10","OTT","D","R",1990-05-31,19,59,195.17,3.31,54.48,54.19,12.26,3.23,30.32,76.41,18.46,5.13,0,0,0
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,75,263.77,3.52,69.89,72.96,13.84,0,13.21,81.32,17.12,1.56,2,0,0
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,80,293.42,3.67,71.05,62.02,13.94,1.44,22.6,76.95,19.94,3.12,2,0,0
"Erik Karlsson","ERIK.KARLSSON","12-13","OTT","D","R",1990-05-31,22,17,73.63,4.33,75.34,70.27,10.81,2.7,16.22,80,15.56,4.44,0,0,0
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,82,319.9,3.9,75.55,70.17,9.94,0,19.89,79.83,15.27,4.9,7,0,0
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,82,378.05,4.61,82.75,68.24,17.65,1.76,12.35,76.46,19.42,4.13,9,0,0
"Erik Karlsson","ERIK.KARLSSON","15-16","OTT","D","R",1990-05-31,25,80,362.55,4.53,92.37,71.43,19.73,0.68,8.16,76.47,19.44,4.09,7,0,0
"Erik Karlsson","ERIK.KARLSSON","16-17","OTT","D","R",1990-05-31,26,77,263.18,3.42,71.71,72,10.86,2.29,14.86,83.08,11.78,5.14,2,0,0
"Erik Karlsson","ERIK.KARLSSON","17-18","OTT","D","R",1990-05-31,27,71,220.92,3.11,65.53,68.59,16.03,0.64,14.74,83.4,14.62,1.98,2,0,0
"Erik Karlsson","ERIK.KARLSSON","18-19","S.J","D","R",1990-05-31,28,52,155.52,2.99,65.9,61.47,13.76,2.75,22.02,79.44,16.11,4.44,1,1,50
"Erik Karlsson","ERIK.KARLSSON","19-20","S.J","D","R",1990-05-31,29,55,156.38,2.84,66.61,62.83,13.27,0.88,23.01,80.75,15.51,3.74,4,0,0
"Esa Lindell","ESA.LINDELL","16-17","DAL","D","L",1994-05-23,22,72,72.1,1,21.01,33.66,14.85,3.96,47.52,71.08,20.48,8.43,3,0,0
"Esa Lindell","ESA.LINDELL","17-18","DAL","D","L",1994-05-23,23,76,125.83,1.66,34.64,22.78,12.66,4.43,60.13,63.72,26.55,9.73,2,0,0
"Esa Lindell","ESA.LINDELL","18-19","DAL","D","L",1994-05-23,24,80,94.4,1.18,27.85,19.58,8.39,3.5,68.53,57.97,27.54,14.49,2,0,0
"Esa Lindell","ESA.LINDELL","19-20","DAL","D","L",1994-05-23,25,65,75.53,1.16,24.1,29.91,5.13,1.71,63.25,70.24,17.86,11.9,7,0,0
"Ethan Bear","ETHAN.BEAR","19-20","EDM","D","R",1997-06-26,22,70,53.2,0.76,17.39,17.48,13.59,5.83,63.11,50,34.48,15.52,1,0,0
"Evan Rodrigues","EVAN.RODRIGUES","17-18","BUF","C","R",1993-07-28,24,46,99.35,2.16,40.14,45.36,13.4,1.03,40.21,79,16,5,2,0,0
"Evan Rodrigues","EVAN.RODRIGUES","18-19","BUF","C","R",1993-07-28,25,73,97.5,1.34,27.88,38.02,9.09,0,52.89,76.14,22.73,1.14,1,0,0
"Evander Kane","EVANDER.KANE","10-11","ATL","L","L",1991-08-02,19,72,164.08,2.28,41.75,28.06,13.27,2.04,56.63,60.43,33.09,6.47,2,0,0
"Evander Kane","EVANDER.KANE","11-12","WPG","L","L",1991-08-02,20,72,156.12,2.17,44.43,42.28,10.07,1.34,46.31,76.58,18.99,4.43,2,0,0
"Evander Kane","EVANDER.KANE","12-13","WPG","L","L",1991-08-02,21,47,108.1,2.3,47.15,35.05,12.37,2.06,50.52,73.33,21.9,4.76,2,0,0
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,62,134.72,2.17,45.21,40.43,11.35,3.55,44.68,75.17,17.93,6.9,4,0,0
"Evander Kane","EVANDER.KANE","14-15","WPG","L","L",1991-08-02,23,34,74.78,2.2,41.1,40.23,6.9,9.2,43.68,62.82,23.08,14.1,2,0,0
"Evander Kane","EVANDER.KANE","15-16","BUF","L","L",1991-08-02,24,64,153.4,2.4,45.29,38.18,12.12,0.61,49.09,71.17,22.7,6.13,2,1,33.33
"Evander Kane","EVANDER.KANE","16-17","BUF","L","L",1991-08-02,25,67,122.7,1.83,39.12,33.57,9.09,4.2,53.15,70.43,20,9.57,3,0,0
"Evander Kane","EVANDER.KANE","17-18","BUF","L","L",1991-08-02,26,60,139.45,2.32,43.91,41.73,17.99,1.44,38.85,70.62,24.38,5,5,0,0
"Evander Kane","EVANDER.KANE","17-18","S.J","L","L",1991-08-02,26,17,51.22,3.01,62.26,72.09,13.95,0,13.95,81.54,16.92,1.54,1,0,0
"Evander Kane","EVANDER.KANE","18-19","S.J","L","L",1991-08-02,27,74,140.52,1.9,39.41,22.02,10.12,2.38,65.48,67.65,25.49,6.86,0,0,0
"Evander Kane","EVANDER.KANE","19-20","S.J","L","L",1991-08-02,28,63,165.8,2.63,63.85,71.43,15.79,0,12.78,83.25,13.4,3.35,5,0,0
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,82,391.02,4.77,64.81,53.68,22.06,2.94,21.32,68.46,25.47,6.07,1,0,0
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,82,411.62,5.02,76.98,79.62,12.32,0.47,7.58,82.82,13,4.19,4,1,20
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,66,304.43,4.61,75.53,80.38,9.49,0.63,9.49,82.12,14.55,3.33,2,0,0
"Evgeni Malkin","EVGENI.MALKIN","10-11","PIT","C","L",1986-07-31,24,43,211.27,4.91,77.31,72.28,12.87,1.98,12.87,76.96,17.39,5.65,3,0,0
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,73,306.45,4.2,79.16,70.47,16.11,1.34,12.08,78.09,19.1,2.81,2,0,0
