"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Carl Hagelin","CARL.HAGELIN","18-19","WSH","L","L",1988-08-23,30,20,242.68,12.13,24.72,12.36,12.36,6.18,41.29,19.78,19.53,15.82,4.7,3.96
"Carl Hagelin","CARL.HAGELIN","19-20","WSH","L","L",1988-08-23,31,58,648.97,11.19,24.13,9.89,16.92,8.04,41.14,17.57,22.74,17.57,5.36,3.88
"Carl Soderberg","CARL.SODERBERG","12-13","BOS","C","L",1985-10-12,26,6,72.78,12.13,24.68,5.77,10.72,9.07,44.52,12.37,16.49,17.31,4.12,6.6
"Carl Soderberg","CARL.SODERBERG","13-14","BOS","C","L",1985-10-12,27,73,877.13,12.02,24.65,9.78,11.08,6.09,47.47,19.63,17.85,15.73,5.47,4.99
"Carl Soderberg","CARL.SODERBERG","14-15","BOS","C","L",1985-10-12,28,82,1144.47,13.96,28.4,9.12,12.63,6.97,45.93,17.51,19.4,16.2,4.82,4.98
"Carl Soderberg","CARL.SODERBERG","15-16","COL","C","L",1985-10-12,29,82,1062.65,12.96,27.31,7.9,13.21,11.41,43.02,13.66,18.75,22.59,6.04,4.57
"Carl Soderberg","CARL.SODERBERG","16-17","COL","C","L",1985-10-12,30,80,926.87,11.59,24.12,10.29,13.14,9.26,47.97,16.57,17.87,18.38,5.5,5.44
"Carl Soderberg","CARL.SODERBERG","17-18","COL","C","L",1985-10-12,31,77,948.42,12.32,26.43,6.83,14.11,10.75,43.97,10.69,18.98,23.79,6.77,4.74
"Carl Soderberg","CARL.SODERBERG","18-19","COL","C","L",1985-10-12,32,82,1023.6,12.48,26.59,7.8,12.37,10.02,46.07,13.66,17.94,20.93,5.22,5.8
"Carl Soderberg","CARL.SODERBERG","19-20","ARI","C","L",1985-10-12,33,70,863.2,12.33,25.34,8.83,13.07,10.91,47.13,14.6,18.49,19.32,5.07,5.42
"Carlo Colaiacovo","CARLO.COLAIACOVO","07-08","TOR","D","L",1983-01-27,24,28,391.98,14,31,6.28,15.77,7.65,48.52,14.24,22.81,15.77,3.83,4.44
"Carlo Colaiacovo","CARLO.COLAIACOVO","08-09","STL","D","L",1983-01-27,25,63,855.72,13.58,30.69,8.9,11.85,6.52,53.92,16.13,17.25,12.76,2.94,2.8
"Carlo Colaiacovo","CARLO.COLAIACOVO","08-09","TOR","D","L",1983-01-27,25,9,120.13,13.35,29.78,7.49,15.48,5.99,53.44,14.98,24.97,12.99,4.99,4.5
"Carlo Colaiacovo","CARLO.COLAIACOVO","09-10","STL","D","L",1983-01-27,26,67,893.12,13.33,29.78,10.01,12.16,7.59,57.64,20.62,17.53,14.11,3.83,4.03
"Carlo Colaiacovo","CARLO.COLAIACOVO","10-11","STL","D","L",1983-01-27,27,65,947.7,14.58,30.62,9.62,13.36,7.98,49.57,18.99,20.07,13.74,2.15,3.8
"Carlo Colaiacovo","CARLO.COLAIACOVO","11-12","STL","D","L",1983-01-27,28,64,1011.6,15.81,33.26,9.02,17.2,10.85,49.47,17.38,22.78,17.38,2.85,3.56
"Carlo Colaiacovo","CARLO.COLAIACOVO","12-13","DET","D","L",1983-01-27,29,6,89.48,14.91,33.07,13.41,13.41,6.71,48.28,23.47,16.76,16.09,4.69,6.71
"Carlo Colaiacovo","CARLO.COLAIACOVO","13-14","STL","D","L",1983-01-27,30,25,337.45,13.5,28.72,10.85,11.91,6.76,54.76,19.03,17.07,12.27,4.09,5.69
"Carlo Colaiacovo","CARLO.COLAIACOVO","14-15","PHI","D","L",1983-01-27,31,33,501.35,15.19,31.31,8.74,12.33,8.74,51.22,20.58,18.43,17.11,5.27,3.95
"Carlo Colaiacovo","CARLO.COLAIACOVO","15-16","BUF","D","L",1983-01-27,32,36,500.02,13.89,28.08,9.48,12.36,6.96,58.32,18.72,18.12,14.04,4.2,5.28
"Carsen Twarynski","CARSEN.TWARYNSKI","19-20","PHI","L","L",1997-11-24,21,15,154.48,10.3,21.06,11.65,17.87,6.99,57.48,15.54,23.3,20.59,9.32,5.44
"Carson McMillan","CARSON.MCMILLAN","11-12","MIN","R","R",1988-09-10,23,11,118.2,10.75,21.74,7.11,13.71,7.61,58.88,10.66,19.8,16.75,5.08,2.03
"Carson Soucy","CARSON.SOUCY","19-20","MIN","D","L",1994-07-27,25,55,780.05,14.18,29.32,6.77,14.15,6.85,46.69,14.46,20.61,18.77,5.85,4.69
"Carter Ashton","CARTER.ASHTON","11-12","TOR","R","L",1991-04-01,20,15,155.35,10.36,20.47,11.97,11.97,5.02,52.14,13.13,16.61,11.2,3.86,1.93
"Carter Ashton","CARTER.ASHTON","13-14","TOR","R","L",1991-04-01,22,32,196.63,6.14,13.19,19.22,17.7,13.73,39.06,23.5,20.44,24.11,7.93,4.27
"Carter Rowney","CARTER.ROWNEY","16-17","PIT","R","R",1989-05-10,27,27,265.98,9.85,19.67,9.25,12.63,11.5,53.46,15.57,18.72,19.17,2.93,5.19
"Carter Rowney","CARTER.ROWNEY","17-18","PIT","R","R",1989-05-10,28,44,304.13,6.91,14.33,6.71,14.4,16.37,50.7,9.08,19.73,27.23,6.12,7.1
"Carter Rowney","CARTER.ROWNEY","18-19","ANA","R","R",1989-05-10,29,62,649.05,10.47,21.46,11.37,14.42,8.78,47.98,17.38,18.49,16.73,4.71,5.36
"Carter Rowney","CARTER.ROWNEY","19-20","ANA","R","R",1989-05-10,30,71,723.9,10.2,20.98,6.22,13.92,12.18,49.56,9.53,17.82,21.47,4.89,4.81
"Carter Verhaeghe","CARTER.VERHAEGHE","19-20","T.B","C","L",1995-08-14,24,52,466.17,8.96,19.01,10.3,12.87,9.01,52.26,16.73,17.89,16.6,4.76,5.02
"Casey Bailey","CASEY.BAILEY","14-15","TOR","C","R",1991-10-27,22,6,53.42,8.9,18.69,11.23,10.11,10.11,48.3,17.97,14.6,13.48,2.25,3.37
"Casey Bailey","CASEY.BAILEY","16-17","OTT","C","R",1991-10-27,24,7,55.97,8,16.14,11.79,11.79,4.29,55.74,17.15,13.94,8.58,2.14,2.14
"Casey Borer","CASEY.BORER","07-08","CAR","D","L",1985-07-28,22,11,137.23,12.48,27.14,8.74,12.68,6.56,63.83,18.8,17.49,10.49,1.75,4.81
"Casey Cizikas","CASEY.CIZIKAS","11-12","NYI","C","L",1991-02-27,20,15,153.3,10.22,20.81,7.83,15.26,7.44,54.4,11.74,20.74,15.26,3.13,3.13
"Casey Cizikas","CASEY.CIZIKAS","12-13","NYI","C","L",1991-02-27,21,45,447.15,9.94,20.27,8.99,17.18,6.44,51.26,12.75,23.88,15.43,4.83,3.62
"Casey Cizikas","CASEY.CIZIKAS","13-14","NYI","C","L",1991-02-27,22,80,837.85,10.47,22,9.88,15.9,8.09,48.7,15.18,22.77,18.33,5.23,4.01
"Casey Cizikas","CASEY.CIZIKAS","14-15","NYI","C","L",1991-02-27,23,70,759.83,10.85,22.19,9.63,17.21,9.55,50.85,15.71,23.61,18.32,4.66,4.42
"Casey Cizikas","CASEY.CIZIKAS","15-16","NYI","C","L",1991-02-27,24,80,816.02,10.2,20.89,8.75,16.18,9.93,53.23,13.68,21.47,19.85,4.93,4.12
"Casey Cizikas","CASEY.CIZIKAS","16-17","NYI","C","L",1991-02-27,25,59,660.03,11.19,22.83,9.09,16.36,15.64,46.18,14.18,21.82,27.64,5.73,3.55
"Casey Cizikas","CASEY.CIZIKAS","17-18","NYI","C","L",1991-02-27,26,64,674.95,10.55,21.7,5.87,21.07,16.09,42.14,10.22,28.62,28.45,5.16,3.56
"Casey Cizikas","CASEY.CIZIKAS","18-19","NYI","C","L",1991-02-27,27,73,827.95,11.34,23.06,7.61,18.77,13.26,44.71,12.32,25.36,22.9,5.15,4.28
"Casey Cizikas","CASEY.CIZIKAS","19-20","NYI","C","L",1991-02-27,28,48,550.63,11.47,23.25,6.54,20.49,11.66,46.96,11.99,25.28,22.34,5.12,4.03
"Casey Mittelstadt","CASEY.MITTELSTADT","17-18","BUF","C","L",1998-11-22,18,6,68.4,11.4,24.89,17.54,14.04,3.51,54.39,25.44,20.18,8.77,2.63,4.39
"Casey Mittelstadt","CASEY.MITTELSTADT","18-19","BUF","C","L",1998-11-22,19,77,858.77,11.15,22.73,15.02,10.9,3.7,49.54,23.48,16.07,9.29,3.14,5.38
"Casey Mittelstadt","CASEY.MITTELSTADT","19-20","BUF","C","L",1998-11-22,20,31,322.45,10.4,21.68,11.54,10.98,6.7,51.92,18.42,16.37,16.75,5.21,4.47
"Casey Nelson","CASEY.NELSON","15-16","BUF","D","R",1992-07-18,23,7,87.57,12.51,26.1,10.96,7.54,10.28,67.83,19.18,16.44,15.07,1.37,4.8
"Casey Nelson","CASEY.NELSON","16-17","BUF","D","R",1992-07-18,24,11,134.67,12.24,24.74,11.58,15.59,8.02,57.92,20.49,23.61,19.16,9.8,5.79
"Casey Nelson","CASEY.NELSON","17-18","BUF","D","R",1992-07-18,25,37,628.65,16.99,34.93,6.87,12.5,8.88,48.1,17.66,19.57,17.75,4.2,5.34
"Casey Nelson","CASEY.NELSON","18-19","BUF","D","R",1992-07-18,26,38,534.63,14.07,28.56,9.65,12.46,8.75,44.89,18.85,19.42,16.83,2.81,4.71
"Casey Wellman","CASEY.WELLMAN","09-10","MIN","C","R",1987-10-18,21,12,132,11,24.35,5.91,12.27,8.64,44.55,14.09,17.27,15.91,4.09,2.27
"Casey Wellman","CASEY.WELLMAN","10-11","MIN","C","R",1987-10-18,22,15,142.07,9.47,19.97,6.76,10.98,9.71,49.41,11.83,17.32,19,4.22,2.11
"Casey Wellman","CASEY.WELLMAN","11-12","MIN","C","R",1987-10-18,23,14,154.67,11.05,23.08,9.31,10.09,13.19,49.65,16.29,15.13,19.01,4.27,1.94
"Casey Wellman","CASEY.WELLMAN","13-14","WSH","C","R",1987-10-18,25,13,120.32,9.26,20.36,11.47,17.45,9.47,45.38,15.96,21.44,13.96,1,3.49
"Cedric Paquette","CEDRIC.PAQUETTE","14-15","T.B","C","L",1993-08-13,21,64,719.28,11.24,23.95,8.59,15.77,7.92,44.13,14.6,20.77,15.43,4.09,5.34
"Cedric Paquette","CEDRIC.PAQUETTE","15-16","T.B","C","L",1993-08-13,22,56,601.17,10.74,23.12,10.58,18.36,8.78,41.52,16.47,23.65,16.47,3.39,5.29
"Cedric Paquette","CEDRIC.PAQUETTE","16-17","T.B","C","L",1993-08-13,23,58,567.4,9.78,20.67,7.93,17.03,14.17,44.1,12.8,22.21,24.74,6.77,5.29
"Cedric Paquette","CEDRIC.PAQUETTE","17-18","T.B","C","L",1993-08-13,24,56,534.35,9.54,20.21,9.43,19.43,9.99,49.18,15.83,26.16,19.54,5.73,5.17
"Cedric Paquette","CEDRIC.PAQUETTE","18-19","T.B","C","L",1993-08-13,25,80,786.88,9.84,20.63,8.46,15.94,12.51,48.04,14.03,21.12,21.81,5.64,5.34
"Cedric Paquette","CEDRIC.PAQUETTE","19-20","T.B","C","L",1993-08-13,26,61,663.12,10.87,23.16,9.5,13.66,9.86,46.78,14.93,18.64,18.64,5.25,5.16
"Chad Billins","CHAD.BILLINS","13-14","CGY","D","L",1989-05-26,24,10,109.83,10.98,22.11,14.2,14.2,3.82,52.99,21.31,20.76,8.19,2.19,3.28
"Chad Kilger","CHAD.KILGER","07-08","TOR","L","L",1976-11-27,30,53,536.82,10.13,23,8.72,14.75,5.59,51.3,15.31,20.23,12.85,3.91,4.36
"Chad Larose","CHAD.LAROSE","07-08","CAR","C","R",1982-03-27,25,58,670.73,11.56,26.89,11,15.92,6.89,43.3,17,21.29,14.04,3.49,5.55
"Chad Larose","CHAD.LAROSE","08-09","CAR","C/R","R",1982-03-27,26,81,1050,12.96,28.78,9.6,13.37,6.34,46.51,16.86,19.77,13.43,3.37,3.54
"Chad Larose","CHAD.LAROSE","09-10","CAR","R","R",1982-03-27,27,55,718.02,13.05,28.64,9.02,14.37,7.6,46.13,14.79,19.55,15.54,3.34,3.43
"Chad Larose","CHAD.LAROSE","10-11","CAR","R","R",1982-03-27,28,81,1113,13.74,29.75,9.54,16.71,8.79,46.42,16.17,22.43,17.09,4.26,3.88
"Chad Larose","CHAD.LAROSE","11-12","CAR","R","R",1982-03-27,29,67,908.38,13.56,28.69,9.71,13.61,9.91,49.21,15.98,18.63,18.89,4.16,3.37
"Chad Larose","CHAD.LAROSE","12-13","CAR","R","R",1982-03-27,30,35,393.18,11.23,23.9,11.29,15.11,8.24,48.83,21.52,21.36,18.01,4.27,7.94
"Chad Rau","CHAD.RAU","11-12","MIN","C","R",1987-01-18,24,9,87.87,9.76,19.05,12.97,11.61,9.56,56.67,19.8,17.07,17.07,3.41,4.1
"Chad Ruhwedel","CHAD.RUHWEDEL","12-13","BUF","D","R",1990-05-07,22,7,96.3,13.76,26.96,9.35,13.08,8.1,45.48,17.45,21.18,14.95,4.98,3.12
"Chad Ruhwedel","CHAD.RUHWEDEL","13-14","BUF","D","R",1990-05-07,23,21,323.05,15.38,32.16,8.92,11.14,7.99,47.92,18.76,18.57,17.27,4.09,3.9
"Chad Ruhwedel","CHAD.RUHWEDEL","16-17","PIT","D","R",1990-05-07,26,34,507.38,14.92,30.66,8.4,12.53,9.46,48.72,16.56,18.8,18.8,5.68,4.61
"Chad Ruhwedel","CHAD.RUHWEDEL","17-18","PIT","D","R",1990-05-07,27,44,649.5,14.76,30.98,8.96,12.56,8.41,50.9,21.62,18.01,17.09,5.08,5.91
"Chad Ruhwedel","CHAD.RUHWEDEL","18-19","PIT","D","R",1990-05-07,28,18,259.7,14.43,30.34,7.39,12.24,9.47,51.75,17.79,18.71,19.18,5.31,5.31
"Chad Ruhwedel","CHAD.RUHWEDEL","19-20","PIT","D","R",1990-05-07,29,41,543.52,13.26,27.28,10.05,10.27,7.18,59.5,17.88,15.79,15.9,5.3,7.18
"Chandler Stephenson","CHANDLER.STEPHENSON","15-16","WSH","C","L",1994-04-22,21,9,69.98,7.78,15.47,15.43,8.57,7.72,48.01,22.29,12.86,12.86,2.57,2.57
"Chandler Stephenson","CHANDLER.STEPHENSON","17-18","WSH","C","L",1994-04-22,23,67,677.77,10.12,20.83,7.79,15.76,12.57,42.4,14.16,20.27,21.42,4.51,3.63
"Chandler Stephenson","CHANDLER.STEPHENSON","18-19","WSH","C","L",1994-04-22,24,64,655.42,10.24,21.45,8.97,14.74,9.06,39.91,15.2,19.77,16.48,3.57,3.3
"Chandler Stephenson","CHANDLER.STEPHENSON","19-20","VGK","C","L",1994-04-22,25,41,540.83,13.19,26.6,10.76,10.1,5.77,45.49,20.97,16.42,14.76,5.55,6.55
"Chandler Stephenson","CHANDLER.STEPHENSON","19-20","WSH","C","L",1994-04-22,25,24,242.83,10.12,21.06,11.86,11.61,9.39,42.5,17.79,14.83,22.73,7.66,3.95
"Charles Hudon","CHARLES.HUDON","17-18","MTL","L","L",1994-06-23,23,72,877.5,12.19,25.02,8.14,13.81,8.07,47.32,18.53,21.81,17.91,4.99,4.65
"Charles Hudon","CHARLES.HUDON","18-19","MTL","L","L",1994-06-23,24,32,320.32,10.01,20.97,8.62,11.43,5.99,53.57,17.05,17.79,13.67,3.75,4.5
"Charles Hudon","CHARLES.HUDON","19-20","MTL","L","L",1994-06-23,25,15,155.33,10.36,20.91,9.66,13.91,10.04,45.19,20.09,17.77,18.15,4.25,5.79
"Charlie Coyle","CHARLIE.COYLE","12-13","MIN","C","R",1992-03-02,20,37,506.97,13.7,28.28,12.78,17.4,6.15,44.85,24.38,24.85,13.02,4.62,5.68
"Charlie Coyle","CHARLIE.COYLE","13-14","MIN","C","R",1992-03-02,21,70,976.97,13.96,28.72,10.99,15.35,7.37,45.02,19.35,19.65,14.92,4.11,5.1
"Charlie Coyle","CHARLIE.COYLE","14-15","MIN","C","R",1992-03-02,22,82,1040.17,12.69,26.41,10.15,14.25,10.38,43.67,17.13,19.9,20.94,5.94,5.48
"Charlie Coyle","CHARLIE.COYLE","15-16","MIN","C","R",1992-03-02,23,82,1143.98,13.95,28.8,9.55,14.79,8.23,42.33,17.78,20.66,16.52,4.3,5.14
"Charlie Coyle","CHARLIE.COYLE","16-17","MIN","C","R",1992-03-02,24,82,1117.98,13.63,27.56,9.12,13.95,9.45,45.13,18.94,20.55,18.94,3.76,5.1
"Charlie Coyle","CHARLIE.COYLE","17-18","MIN","C","R",1992-03-02,25,66,877.22,13.29,27.44,9.37,12.72,8.28,42.34,17.51,19.01,19.15,4.58,4.99
"Charlie Coyle","CHARLIE.COYLE","18-19","BOS","C","R",1992-03-02,26,21,277.3,13.2,26.8,8.01,12.98,7.79,38.3,17.96,16.88,18.61,6.71,4.54
"Charlie Coyle","CHARLIE.COYLE","18-19","MIN","C","R",1992-03-02,26,60,799.8,13.33,27.72,9.83,13.43,7.65,42.99,19.2,20.41,16.88,4.2,4.95
"Charlie Coyle","CHARLIE.COYLE","19-20","BOS","C","R",1992-03-02,27,70,918.1,13.12,27.58,8.95,12.42,5.55,43.85,17.06,16.99,13.01,4.51,6.01
"Charlie McAvoy","CHARLIE.MCAVOY","17-18","BOS","D","R",1997-12-21,19,63,1148.2,18.23,37.92,9.98,13.38,7.52,40.76,21.58,21.48,17.04,4.86,5.75
"Charlie McAvoy","CHARLIE.MCAVOY","18-19","BOS","D","R",1997-12-21,20,54,974.67,18.05,36.86,7.94,11.82,7.45,45.86,20.5,20.07,17.3,5.17,5.73
"Charlie McAvoy","CHARLIE.MCAVOY","19-20","BOS","D","R",1997-12-21,21,67,1249.32,18.65,39.19,7.01,12.58,8.84,43.32,18.54,18.83,18.97,4.23,5.19
"Chase Balisy","CHASE.BALISY","17-18","FLA","C","L",1992-02-02,25,8,65.83,8.23,17.42,11.85,20.96,5.47,51.95,13.67,30.99,12.76,4.56,1.82
"Chris Bigras","CHRIS.BIGRAS","15-16","COL","D","L",1995-02-22,20,31,390.58,12.6,26.43,10.14,15.98,5.38,51.92,17.97,21.81,11.83,3.38,5.38
"Chris Bigras","CHRIS.BIGRAS","17-18","COL","D","L",1995-02-22,22,15,174.9,11.66,25.9,8.23,9.61,4.46,57.98,17.15,15.78,12.35,4.46,4.8
"Chris Bourque","CHRIS.BOURQUE","08-09","WSH","L","L",1986-01-29,22,8,71.17,8.9,18.89,8.43,19.39,5.06,38.78,17.7,22.76,8.43,2.53,5.9
"Chris Bourque","CHRIS.BOURQUE","09-10","PIT","L","L",1986-01-29,23,19,157.88,8.31,18.36,9.12,12.92,6.84,42.18,16.72,18.24,11.02,3.42,3.42
"Chris Bourque","CHRIS.BOURQUE","12-13","BOS","L","L",1986-01-29,26,18,177.67,9.87,21.46,11.14,15.53,6.08,52.34,19.25,21.28,16.55,7.43,4.05
"Chris Breen","CHRIS.BREEN","13-14","CGY","D","L",1989-06-29,24,9,80.3,8.92,18.31,16.44,19.43,2.24,59.78,22.42,29.14,9.71,3.74,2.99
"Chris Brown","CHRIS.BROWN","13-14","WSH","C","R",1991-02-03,22,6,58.18,9.7,19.57,10.31,18.56,7.22,49.5,12.38,24.75,15.47,3.09,7.22
"Chris Butler","CHRIS.BUTLER","08-09","BUF","D","L",1986-10-27,21,47,690.55,14.69,32.69,5.56,16.6,8.25,48.05,13.03,22.59,16.86,3.82,3.21
"Chris Butler","CHRIS.BUTLER","09-10","BUF","D","L",1986-10-27,22,59,853.25,14.46,31.68,7.52,12.73,7.88,49.15,16.31,20.53,15.33,2.6,4.71
"Chris Butler","CHRIS.BUTLER","10-11","BUF","D","L",1986-10-27,23,49,750.77,15.32,32.1,6.95,13.83,8.47,50.59,16.3,20.78,16.46,3.28,4.24
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,68,1191.97,17.53,36.66,5.84,13.59,7.2,45.76,15.35,20.84,17.87,4.38,3.67
"Chris Butler","CHRIS.BUTLER","12-13","CGY","D","L",1986-10-27,25,44,650.33,14.78,30.41,7.01,13.01,7.47,50.28,16.15,19.65,18.73,6.27,5.81
"Chris Butler","CHRIS.BUTLER","13-14","CGY","D","L",1986-10-27,26,82,1362.98,16.62,34.13,7.4,13.95,8.76,50.62,13.95,20.38,19.02,5.63,4.18
"Chris Butler","CHRIS.BUTLER","14-15","STL","D","L",1986-10-27,27,33,524.67,15.9,32.87,10.52,14.64,9.26,49.17,20.81,20.58,19.56,5.6,5.72
"Chris Butler","CHRIS.BUTLER","15-16","STL","D","L",1986-10-27,28,5,51.05,10.21,22.94,9.4,17.63,5.88,51.71,16.45,22.33,12.93,4.7,3.53
"Chris Butler","CHRIS.BUTLER","17-18","STL","D","L",1986-10-27,30,6,74.08,12.35,25.55,4.86,10.53,8.1,54.27,19.44,21.06,21.06,4.86,4.05
"Chris Butler","CHRIS.BUTLER","18-19","STL","D","L",1986-10-27,31,13,169.2,13.02,26.92,8.16,10.28,8.87,56.74,18.44,16.31,17.38,5.32,4.96
"Chris Campoli","CHRIS.CAMPOLI","07-08","NYI","D","L",1984-07-09,23,46,613.88,13.35,30.61,5.18,10.46,7.62,45.55,12.71,20.53,16.71,4.3,2.44
"Chris Campoli","CHRIS.CAMPOLI","08-09","NYI","D","L",1984-07-09,24,51,766.58,15.03,33.18,7.91,12.13,8.61,42.11,15.34,18.32,17.77,4.46,3.13
"Chris Campoli","CHRIS.CAMPOLI","08-09","OTT","D","L",1984-07-09,24,25,376.77,15.07,33.31,9.4,12.1,7.64,44.27,17.52,17.84,13.85,3.82,3.34
"Chris Campoli","CHRIS.CAMPOLI","09-10","OTT","D","L",1984-07-09,25,67,960.27,14.33,30.89,9.62,12.75,7,43.3,18.62,19.18,13.81,3.25,3.62
"Chris Campoli","CHRIS.CAMPOLI","10-11","CHI","D","L",1984-07-09,26,19,309.73,16.3,33.12,7.94,15.11,6.2,46.3,18.02,20.15,13.75,2.32,3.49
"Chris Campoli","CHRIS.CAMPOLI","10-11","OTT","D","L",1984-07-09,26,58,885.37,15.27,32.41,7.25,12.67,7.93,42.22,14.84,19.38,14.3,2.85,3.19
"Chris Campoli","CHRIS.CAMPOLI","11-12","MTL","D","L",1984-07-09,27,43,590.52,13.73,29.81,7.32,12.09,8.84,52.02,15.95,17.27,17.17,4.98,3.25
"Chris Chelios","CHRIS.CHELIOS","07-08","DET","D","R",1962-01-25,45,69,854.52,12.38,28.08,11.3,12.5,6.18,48.94,20.85,17.62,11.73,2.6,4.49
"Chris Chelios","CHRIS.CHELIOS","08-09","DET","D","R",1962-01-25,46,28,279.33,9.98,22.03,12.24,13.32,4.94,51.77,21.05,18.9,11.38,3.22,3.44
"Chris Chelios","CHRIS.CHELIOS","09-10","ATL","D","R",1962-01-25,47,7,68.38,9.77,21.22,4.39,15.79,7.02,53.52,14.04,21.94,12.28,1.75,4.39
"Chris Clark","CHRIS.CLARK","07-08","WSH","R","R",1976-03-08,31,18,230.12,12.78,29.38,11.21,18.51,6,38.85,17.21,25.03,15.12,5.48,2.87
"Chris Clark","CHRIS.CLARK","08-09","WSH","R","R",1976-03-08,32,32,325.07,10.16,23.14,10.34,16.61,8.68,35.99,17.72,24.36,19.2,4.06,4.06
"Chris Clark","CHRIS.CLARK","09-10","CBJ","R","R",1976-03-08,33,35,393.7,11.25,24.1,7.47,16,10.36,51.05,11.89,20.73,18.75,3.35,3.2
"Chris Clark","CHRIS.CLARK","09-10","WSH","R","R",1976-03-08,33,38,399.87,10.52,22.82,9.3,14.25,6.75,42.16,17.71,20.86,16.81,4.2,3.6
"Chris Clark","CHRIS.CLARK","10-11","CBJ","R","R",1976-03-08,34,53,615.42,11.61,25.24,8.38,19.21,10.72,42.7,12.77,23.98,19.5,4.48,3.9
"Chris Conner","CHRIS.CONNER","07-08","DAL","R","L",1983-12-23,23,22,238.4,10.84,23.51,7.3,18.88,5.79,42.53,13.59,24.16,11.33,1.76,4.03
"Chris Conner","CHRIS.CONNER","08-09","DAL","R","L",1983-12-23,24,38,400.42,10.54,23.46,8.99,14.24,6.59,46.3,15.43,19.18,12.44,3.15,2.7
"Chris Conner","CHRIS.CONNER","09-10","PIT","R","L",1983-12-23,25,8,74.67,9.33,20,6.43,14.46,4.02,49.02,15.27,19.28,11.25,1.61,6.43
"Chris Conner","CHRIS.CONNER","10-11","PIT","R","L",1983-12-23,26,60,652.15,10.87,23.59,10.03,14.35,6.62,42.41,17.66,20.52,13.8,3.68,3.22
"Chris Conner","CHRIS.CONNER","11-12","DET","R","L",1983-12-23,27,8,72.23,9.03,19.5,7.48,15.78,8.31,49.01,9.97,19.11,10.8,0.83,1.66
"Chris Conner","CHRIS.CONNER","12-13","ARI","R","L",1983-12-23,28,12,131.28,10.94,23.22,14.17,12.8,4.11,52.1,21.48,17.37,18.28,8.68,4.57
"Chris Conner","CHRIS.CONNER","13-14","PIT","R","L",1983-12-23,29,19,213,11.21,23.51,9.01,13.52,5.92,48.73,14.93,23.38,17.18,4.79,4.23
"Chris Didomenico","CHRIS.DIDOMENICO","17-18","OTT","C","R",1989-02-20,28,24,241.78,10.07,20.48,9.68,12.9,7.94,45.17,16.87,18.86,16.63,5.71,4.47
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,82,972.15,11.86,26.55,9.2,12.47,6.73,48.82,17.28,20.12,14.01,3.15,4.44
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,81,1058.1,13.06,29.24,10.66,15.48,7.77,46.9,18.83,22,14.4,2.21,5.05
"Chris Drury","CHRIS.DRURY","09-10","NYR","C","R",1976-08-20,33,77,922.05,11.97,26.14,8.59,13.54,14.45,43.6,14.51,19.65,24.66,4.23,2.86
"Chris Drury","CHRIS.DRURY","10-11","NYR","C","R",1976-08-20,34,24,228.52,9.52,19.82,12.34,13.13,22.05,40.7,16.28,16.28,31.24,3.41,2.89
"Chris Durno","CHRIS.DURNO","09-10","COL","L","L",1980-10-31,28,41,299.63,7.31,15.91,8.41,15.02,6.21,58.67,12.82,19.82,12.62,3.2,1.8
"Chris Gratton","CHRIS.GRATTON","07-08","T.B","C","L",1975-07-05,32,60,613.67,10.23,22.08,8.6,16.43,11.44,42.43,12.03,21.31,20.43,5.38,4.4
"Chris Gratton","CHRIS.GRATTON","08-09","CBJ","C","L",1975-07-05,33,6,54.37,9.06,19.4,5.52,24.28,6.62,56.28,11.04,28.69,16.55,5.52,5.52
"Chris Gratton","CHRIS.GRATTON","08-09","T.B","C","L",1975-07-05,33,18,143.63,7.98,18.33,7.1,15.04,16.71,47.62,13.37,20.47,31.75,3.76,2.51
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,82,1014.35,12.37,28.01,8.75,14.97,8.04,36.67,15.73,21.53,17.45,4.55,3.08
"Chris Higgins","CHRIS.HIGGINS","08-09","MTL","L","L",1983-06-02,25,57,681.27,11.95,27.1,8.01,14.97,9.42,40.69,13.65,21.23,18.32,3.79,4.05
"Chris Higgins","CHRIS.HIGGINS","09-10","CGY","L","L",1983-06-02,26,12,148.43,12.37,26.87,8.89,12.94,10.11,42.85,19,19.4,19.4,4.04,4.85
"Chris Higgins","CHRIS.HIGGINS","09-10","NYR","L","L",1983-06-02,26,55,733.78,13.34,29.31,9.73,15.7,8.26,38.84,17.33,20.28,17.25,4.91,4.01
"Chris Higgins","CHRIS.HIGGINS","10-11","FLA","L","L",1983-06-02,27,48,606.05,12.63,26.76,7.33,14.85,11.78,42.27,13.56,20.49,19.8,3.37,2.57
"Chris Higgins","CHRIS.HIGGINS","10-11","VAN","L","L",1983-06-02,27,14,173.58,12.4,26.96,12.1,14.17,7.6,49.78,20.39,17.97,12.79,3.46,3.46
