"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,81,133.65,1.65,28.4,66,12,3,82,104,24,7,1,0
"David Legwand","DAVID.LEGWAND","10-11","NSH","C","L",1980-08-17,30,62,102.03,1.65,30.12,51,10,2,64,68,15,3,0,0
"David Legwand","DAVID.LEGWAND","11-12","NSH","C","L",1980-08-17,31,76,172.35,2.27,45.71,87,21,4,63,133,36,11,1,0
"David Legwand","DAVID.LEGWAND","12-13","NSH","C","L",1980-08-17,32,46,94.52,2.05,40.51,54,10,2,42,81,17,2,0,0
"David Legwand","DAVID.LEGWAND","13-14","DET","C","L",1980-08-17,33,21,52.15,2.48,45.73,28,5,1,23,38,9,1,0,0
"David Legwand","DAVID.LEGWAND","13-14","NSH","C","L",1980-08-17,33,61,178.43,2.93,56.5,97,10,1,32,158,22,8,6,0
"David Legwand","DAVID.LEGWAND","14-15","OTT","C","L",1980-08-17,34,80,185.05,2.31,40.2,111,18,8,69,169,35,11,1,0
"David Moss","DAVID.MOSS","08-09","CGY","R","R",1981-12-28,26,79,143.97,1.82,24.93,85,28,8,90,127,42,12,1,0
"David Moss","DAVID.MOSS","09-10","CGY","R","R",1981-12-28,27,64,93.43,1.46,25.57,56,12,2,49,88,20,6,1,0
"David Moss","DAVID.MOSS","10-11","CGY","R","R",1981-12-28,28,58,85.25,1.47,24.37,38,19,2,54,59,21,4,2,0
"David Pastrnak","DAVID.PASTRNAK","14-15","BOS","R","R",1996-05-25,18,43,77.67,1.81,34.92,27,7,1,60,41,19,1,0,0
"David Pastrnak","DAVID.PASTRNAK","16-17","BOS","R","R",1996-05-25,20,73,198.87,2.72,54.81,87,23,2,59,178,37,6,2,1
"David Pastrnak","DAVID.PASTRNAK","17-18","BOS","R","R",1996-05-25,21,82,252.35,3.08,60.62,136,23,3,37,250,44,15,8,0
"David Pastrnak","DAVID.PASTRNAK","18-19","BOS","R","R",1996-05-25,22,65,217.75,3.35,68.8,96,20,0,23,227,41,12,7,0
"David Pastrnak","DAVID.PASTRNAK","19-20","BOS","R","R",1996-05-25,23,70,264.35,3.78,72.6,125,29,0,11,272,53,13,8,0
"David Perron","DAVID.PERRON","07-08","STL","L","R",1988-05-28,19,61,125.58,2.06,30.32,43,33,7,79,67,45,14,4,0
"David Perron","DAVID.PERRON","08-09","STL","L","R",1988-05-28,20,80,251.37,3.14,46.23,119,21,3,94,196,35,4,2,0
"David Perron","DAVID.PERRON","09-10","STL","L","R",1988-05-28,21,82,217.4,2.65,43.49,102,23,1,116,157,41,5,0,0
"David Perron","DAVID.PERRON","11-12","STL","L","R",1988-05-28,23,57,151.4,2.66,50.32,78,19,1,86,122,26,6,2,0
"David Perron","DAVID.PERRON","12-13","STL","L","R",1988-05-28,24,48,117.82,2.45,48.37,63,13,4,66,97,21,6,1,0
"David Perron","DAVID.PERRON","13-14","EDM","L","R",1988-05-28,25,76,214.17,2.82,49.33,97,19,3,84,172,34,8,1,0
"David Perron","DAVID.PERRON","14-15","EDM","L","R",1988-05-28,26,37,96.45,2.61,48.46,54,7,1,41,80,14,3,0,0
"David Perron","DAVID.PERRON","14-15","PIT","L","R",1988-05-28,26,40,116.13,2.9,53.08,57,8,2,40,105,16,5,1,0
"David Perron","DAVID.PERRON","15-16","ANA","L","R",1988-05-28,27,27,72.18,2.67,47.68,46,5,2,23,66,10,2,0,0
"David Perron","DAVID.PERRON","15-16","PIT","L","R",1988-05-28,27,43,72.98,1.7,31.23,28,10,5,58,40,14,5,0,0
"David Perron","DAVID.PERRON","16-17","STL","L","R",1988-05-28,28,80,171.12,2.14,42.99,65,23,6,109,99,36,11,0,0
"David Perron","DAVID.PERRON","17-18","VGK","L","R",1988-05-28,29,69,174.67,2.53,49.53,89,13,1,77,138,24,3,1,0
"David Perron","DAVID.PERRON","18-19","STL","L","R",1988-05-28,30,57,132.37,2.32,47.78,53,5,1,64,97,16,5,0,1
"David Perron","DAVID.PERRON","19-20","STL","L","R",1988-05-28,31,70,212.4,3.03,65.07,118,15,2,21,221,23,8,4,0
"David Rundblad","DAVID.RUNDBLAD","11-12","OTT","D","R",1990-10-08,20,24,55.03,2.29,39.81,22,11,1,30,33,16,1,0,0
"David Savard","DAVID.SAVARD","11-12","CBJ","D","R",1990-10-22,20,30,71.72,2.39,36.93,31,6,3,43,52,13,5,1,0
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,80,157.55,1.97,38.8,70,21,7,77,121,38,13,4,0
"David Savard","DAVID.SAVARD","15-16","CBJ","D","R",1990-10-22,24,64,136.07,2.13,42.3,59,18,3,59,118,28,8,2,0
"David Schlemko","DAVID.SCHLEMKO","10-11","ARI","D","L",1987-05-07,23,43,69.17,1.61,27.25,21,10,7,57,31,18,16,2,0
"David Schlemko","DAVID.SCHLEMKO","12-13","ARI","D","L",1987-05-07,25,30,55.5,1.85,33.1,27,8,1,21,47,14,2,0,0
"David Schlemko","DAVID.SCHLEMKO","15-16","N.J","D","L",1987-05-07,28,66,134.15,2.03,40.99,66,22,4,40,127,35,7,1,0
"David Schlemko","DAVID.SCHLEMKO","16-17","S.J","D","L",1987-05-07,29,62,92.83,1.5,30.29,30,14,6,78,50,24,9,2,0
"David Vyborny","DAVID.VYBORNY","07-08","CBJ","R","L",1975-01-22,32,66,175.15,2.65,38.35,71,43,7,83,117,61,10,2,0
"Daymond Langkow","DAYMOND.LANGKOW","07-08","CGY","C","L",1976-09-27,30,80,307.87,3.85,57.02,111,73,1,69,217,107,8,2,0
"Daymond Langkow","DAYMOND.LANGKOW","08-09","CGY","C","L",1976-09-27,31,71,274.02,3.86,50.63,149,27,4,77,233,46,8,1,0
"Daymond Langkow","DAYMOND.LANGKOW","09-10","CGY","C","L",1976-09-27,32,72,160.75,2.23,40.57,60,15,2,100,106,29,6,1,0
"Daymond Langkow","DAYMOND.LANGKOW","11-12","ARI","C","L",1976-09-27,34,72,105.33,1.46,28.65,49,13,5,48,78,20,11,4,0
"Denis Grebeshkov","DENIS.GREBESHKOV","07-08","EDM","D","L",1983-10-11,23,71,146.95,2.07,30.3,65,31,7,67,101,48,13,3,1
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,72,197.15,2.74,40.07,84,23,3,106,142,43,10,3,2
"Denis Grebeshkov","DENIS.GREBESHKOV","09-10","EDM","D","L",1983-10-11,25,46,116.7,2.54,43.1,48,9,2,67,90,12,3,1,0
"Denis Gurianov","DENIS.GURIANOV","19-20","DAL","R","L",1997-06-07,22,60,120.3,2,41.85,67,16,3,61,97,20,7,4,0
"Denis Malgin","DENIS.MALGIN","16-17","FLA","C","R",1997-01-18,19,46,50.32,1.09,19.76,34,8,1,19,46,12,2,1,0
"Denis Malgin","DENIS.MALGIN","17-18","FLA","C","R",1997-01-18,20,49,62.87,1.28,23.98,30,14,4,48,40,24,6,1,0
"Dennis Cholowski","DENNIS.CHOLOWSKI","18-19","DET","D","L",1998-02-15,20,50,123.63,2.47,54.59,66,20,2,30,101,31,6,2,0
"Dennis Cholowski","DENNIS.CHOLOWSKI","19-20","DET","D","L",1998-02-15,21,34,90.25,2.65,52.08,55,8,0,26,85,13,2,2,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","07-08","CAR","D","L",1981-07-18,26,47,120.45,2.56,29.31,46,25,7,74,72,37,14,1,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","08-09","CAR","D","L",1981-07-18,27,69,190.73,2.76,36.97,87,25,7,88,142,44,10,1,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","09-10","FLA","D","L",1981-07-18,28,62,140.08,2.26,35.73,48,16,6,81,98,31,10,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","10-11","BOS","D","L",1981-07-18,29,78,177.2,2.27,39.49,68,21,4,101,129,42,12,1,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,77,206.68,2.68,50.9,99,20,2,78,178,34,12,4,0
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,79,297.7,3.77,58.75,83,63,9,58,188,115,25,4,0
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,78,247.48,3.17,52.09,109,27,5,102,211,58,12,3,0
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,75,204.23,2.72,49.66,64,19,0,104,146,47,8,2,0
"Dennis Wideman","DENNIS.WIDEMAN","10-11","FLA","D","R",1983-03-20,27,61,250.08,4.1,72.18,109,22,2,18,239,51,11,4,0
"Dennis Wideman","DENNIS.WIDEMAN","10-11","WSH","D","R",1983-03-20,27,13,51.38,3.95,82.34,20,4,0,1,43,11,2,1,0
"Dennis Wideman","DENNIS.WIDEMAN","11-12","WSH","D","R",1983-03-20,28,79,265.6,3.36,66.91,132,24,6,20,258,57,15,2,0
"Dennis Wideman","DENNIS.WIDEMAN","12-13","CGY","D","R",1983-03-20,29,45,159.67,3.55,66.26,77,11,2,21,148,24,5,1,0
"Dennis Wideman","DENNIS.WIDEMAN","13-14","CGY","D","R",1983-03-20,30,43,142.2,3.31,57.42,58,15,4,41,109,21,6,1,0
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,79,242.07,3.06,57.03,123,19,4,70,212,36,10,3,0
"Dennis Wideman","DENNIS.WIDEMAN","15-16","CGY","D","R",1983-03-20,32,50,148.95,2.98,54.03,58,11,2,49,139,21,6,3,0
"Dennis Wideman","DENNIS.WIDEMAN","16-17","CGY","D","R",1983-03-20,33,57,59.57,1.05,19.01,33,10,3,41,54,13,4,1,0
"Derek Armstrong","DEREK.ARMSTRONG","07-08","L.A","C","R",1973-04-23,34,77,127.62,1.66,21.84,59,27,6,79,83,44,12,3,0
"Derek Dorsett","DEREK.DORSETT","11-12","CBJ","R","R",1986-12-20,24,76,58.98,0.78,11.92,33,8,2,51,49,14,4,2,0
"Derek Meech","DEREK.MEECH","09-10","DET","D","L",1984-04-21,25,49,64.13,1.31,22.66,33,10,5,45,45,12,7,1,0
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,81,168.42,2.08,31.54,54,43,8,118,96,67,15,0,2
"Derek Morris","DEREK.MORRIS","08-09","ARI","D","R",1978-08-24,30,56,114.17,2.04,30.06,48,16,12,86,83,29,20,4,0
"Derek Morris","DEREK.MORRIS","08-09","NYR","D","R",1978-08-24,30,18,57.03,3.17,42.36,32,8,1,18,57,16,2,0,0
"Derek Morris","DEREK.MORRIS","09-10","BOS","D","R",1978-08-24,31,57,138.73,2.43,45.04,76,15,6,56,124,29,14,4,0
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,75,60.45,0.81,13.4,31,16,8,43,50,25,12,1,0
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,77,289.58,3.76,51.28,88,62,6,92,189,103,17,1,0
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,81,329.18,4.06,58.93,177,28,4,73,297,64,15,6,0
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,80,250.87,3.14,51.07,120,25,7,80,220,51,13,1,0
"Derek Roy","DEREK.ROY","10-11","BUF","C","L",1983-05-04,27,35,131.32,3.75,56.79,70,14,3,27,130,25,8,2,0
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,79,209.65,2.65,50.45,94,18,4,67,171,42,12,2,1
"Derek Roy","DEREK.ROY","12-13","DAL","C","L",1983-05-04,29,30,84.48,2.82,45.66,33,14,0,35,63,16,5,1,0
"Derek Roy","DEREK.ROY","13-14","STL","C","L",1983-05-04,30,75,170.03,2.27,40.43,101,19,0,76,146,27,7,2,0
"Derek Roy","DEREK.ROY","14-15","EDM","C","L",1983-05-04,31,42,80.03,1.91,40.77,34,7,3,52,54,14,9,2,0
"Derek Ryan","DEREK.RYAN","16-17","CAR","C","R",1986-12-29,29,63,142.08,2.26,46.05,84,13,0,53,129,19,4,1,0
"Derek Ryan","DEREK.RYAN","17-18","CAR","C","R",1986-12-29,30,80,160.18,2,41.61,80,19,4,70,138,30,6,2,0
"Derek Ryan","DEREK.RYAN","18-19","CGY","C","R",1986-12-29,31,79,134.97,1.71,30.71,48,17,7,91,83,23,9,1,0
"Derek Ryan","DEREK.RYAN","19-20","CGY","C","R",1986-12-29,32,66,55.53,0.84,18.77,18,13,2,55,33,18,4,1,0
"Derek Stepan","DEREK.STEPAN","10-11","NYR","C","R",1990-06-18,20,79,189.72,2.4,38.28,96,22,7,66,162,34,11,1,0
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,81,255.17,3.15,55.25,135,30,3,49,218,49,6,0,0
"Derek Stepan","DEREK.STEPAN","12-13","NYR","C","R",1990-06-18,22,48,133.88,2.79,51.74,80,12,2,32,127,20,4,1,0
"Derek Stepan","DEREK.STEPAN","13-14","NYR","C","R",1990-06-18,23,81,218.28,2.69,50.26,156,26,5,66,228,43,18,7,0
"Derek Stepan","DEREK.STEPAN","14-15","NYR","C","R",1990-06-18,24,64,180.25,2.82,56.86,120,25,2,21,191,38,9,1,0
"Derek Stepan","DEREK.STEPAN","15-16","NYR","C","R",1990-06-18,25,69,170.42,2.47,52.48,109,15,3,32,171,25,17,7,1
"Derek Stepan","DEREK.STEPAN","16-17","NYR","C","R",1990-06-18,26,76,205.12,2.7,52.55,127,24,2,67,194,38,8,2,0
"Derek Stepan","DEREK.STEPAN","17-18","ARI","C","R",1990-06-18,27,81,212.97,2.63,53.82,132,22,4,58,202,36,9,3,0
"Derek Stepan","DEREK.STEPAN","18-19","ARI","C","R",1990-06-18,28,71,186.9,2.63,50.12,109,19,4,46,172,33,11,4,0
"Derek Stepan","DEREK.STEPAN","19-20","ARI","C","R",1990-06-18,29,68,116.1,1.71,32.08,78,7,4,23,129,11,6,2,0
"Derick Brassard","DERICK.BRASSARD","08-09","CBJ","C","L",1987-09-22,20,30,101.12,3.37,47.4,50,9,2,52,80,13,4,1,0
"Derick Brassard","DERICK.BRASSARD","09-10","CBJ","C","L",1987-09-22,21,77,192.08,2.49,40.9,80,23,5,115,128,36,9,0,0
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,72,218.63,3.04,50.37,103,25,7,85,175,41,13,3,0
"Derick Brassard","DERICK.BRASSARD","11-12","CBJ","C","L",1987-09-22,23,73,224.68,3.08,46.97,115,23,3,79,189,45,8,3,0
"Derick Brassard","DERICK.BRASSARD","12-13","CBJ","C","L",1987-09-22,24,34,93.88,2.76,45.11,45,8,0,39,77,19,0,0,0
"Derick Brassard","DERICK.BRASSARD","13-14","NYR","C","L",1987-09-22,25,80,203.68,2.55,47.56,82,26,6,108,154,36,14,5,0
"Derick Brassard","DERICK.BRASSARD","14-15","NYR","C","L",1987-09-22,26,76,217.35,2.86,57.09,126,22,0,47,218,35,10,5,0
"Derick Brassard","DERICK.BRASSARD","15-16","NYR","C","L",1987-09-22,27,77,216.57,2.81,59.68,128,22,0,43,213,35,15,8,0
"Derick Brassard","DERICK.BRASSARD","16-17","OTT","C","L",1987-09-22,28,81,204.77,2.53,50.75,96,23,7,72,170,40,20,1,0
"Derick Brassard","DERICK.BRASSARD","17-18","OTT","C","L",1987-09-22,29,58,163.92,2.83,54.04,81,18,4,58,134,28,8,1,0
"Derick Brassard","DERICK.BRASSARD","18-19","PIT","C","L",1987-09-22,30,40,50.37,1.26,28.42,17,6,3,51,24,7,6,3,1
"Derick Brassard","DERICK.BRASSARD","19-20","NYI","C","L",1987-09-22,31,63,114.5,1.82,42.45,59,17,0,56,87,23,4,0,0
"Derrick Pouliot","DERRICK.POULIOT","14-15","PIT","D","L",1994-01-16,20,33,82.72,2.51,45.56,38,10,4,34,81,18,8,1,0
"Derrick Pouliot","DERRICK.POULIOT","17-18","VAN","D","L",1994-01-16,23,70,113.12,1.62,34.67,40,13,5,76,64,19,10,3,0
"Derrick Pouliot","DERRICK.POULIOT","18-19","VAN","D","L",1994-01-16,24,61,71.08,1.17,21.16,34,9,1,36,54,15,6,1,0
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","14-15","ANA","R","R",1992-06-14,22,53,54,1.02,19.44,27,5,3,35,47,8,6,2,0
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","16-17","N.J","R","R",1992-06-14,24,53,57.45,1.08,21.18,24,3,1,44,39,4,3,0,0
"Devin Setoguchi","DEVIN.SETOGUCHI","07-08","S.J","R","R",1987-01-01,20,44,100.27,2.28,30.95,43,28,1,42,68,38,4,1,0
"Devin Setoguchi","DEVIN.SETOGUCHI","08-09","S.J","R","R",1987-01-01,21,81,208.48,2.57,38.08,140,31,3,68,216,45,4,1,0
"Devin Setoguchi","DEVIN.SETOGUCHI","09-10","S.J","R","R",1987-01-01,22,68,155.48,2.29,38.34,76,19,7,88,118,27,15,3,0
"Devin Setoguchi","DEVIN.SETOGUCHI","10-11","S.J","R","R",1987-01-01,23,71,139.83,1.97,34.31,80,23,4,78,131,28,7,1,0
"Devin Setoguchi","DEVIN.SETOGUCHI","11-12","MIN","R","R",1987-01-01,24,69,192.48,2.79,53.05,108,25,1,61,175,48,5,0,0
"Devin Setoguchi","DEVIN.SETOGUCHI","12-13","MIN","R","R",1987-01-01,25,46,94.35,2.05,36.77,40,11,3,70,55,16,4,1,0
"Devin Setoguchi","DEVIN.SETOGUCHI","13-14","WPG","R","R",1987-01-01,26,73,132.87,1.82,33.65,63,18,4,74,109,24,12,4,0
"Devin Shore","DEVIN.SHORE","16-17","DAL","C","L",1994-07-19,22,81,145.47,1.8,35.57,56,17,5,117,80,26,10,1,0
"Devin Shore","DEVIN.SHORE","17-18","DAL","C","L",1994-07-19,23,79,147.65,1.87,37.53,82,27,4,59,127,34,11,3,0
"Devon Toews","DEVON.TOEWS","18-19","NYI","D","L",1994-02-21,24,46,85,1.85,40.65,31,4,0,59,50,9,2,0,0
"Devon Toews","DEVON.TOEWS","19-20","NYI","D","L",1994-02-21,25,65,152.98,2.35,53.73,71,12,1,42,134,20,1,1,0
"Dick Tarnstrom","DICK.TARNSTROM","07-08","CBJ","D","L",1975-01-20,32,19,89.72,4.72,67.15,30,16,1,11,59,30,3,0,0
"Dick Tarnstrom","DICK.TARNSTROM","07-08","EDM","D","L",1975-01-20,32,29,66.3,2.29,32.57,24,13,2,31,41,24,3,1,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,82,409.5,4.99,73.25,119,72,1,51,277,139,8,2,0
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,78,434.05,5.56,75.85,157,35,1,42,386,75,13,3,0
"Dion Phaneuf","DION.PHANEUF","09-10","CGY","D","L",1985-04-10,24,55,204.43,3.72,65.61,103,13,0,20,192,30,8,4,0
"Dion Phaneuf","DION.PHANEUF","09-10","TOR","D","L",1985-04-10,24,26,117.05,4.5,62.67,50,9,1,12,113,21,1,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,66,256.75,3.89,60.27,107,27,4,50,226,52,14,2,0
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,79,288.55,3.65,67.33,153,23,1,26,284,49,11,2,0
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,47,159.8,3.4,63,77,19,5,32,153,30,8,0,0
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,79,257.97,3.27,62.51,137,27,7,40,250,50,19,1,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,70,242.7,3.47,60.09,110,26,2,45,232,46,13,2,0
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,49,152.82,3.12,57.52,84,24,1,25,155,26,7,3,0
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,81,204.92,2.53,50.79,105,17,1,59,206,30,3,0,0
"Dion Phaneuf","DION.PHANEUF","17-18","L.A","D","L",1985-04-10,32,25,57.4,2.3,47.56,31,8,3,21,56,11,5,2,0
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,98.35,1.86,34.92,31,12,4,82,51,17,8,2,0
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,95.03,2.07,28.14,34,23,4,44,54,32,5,0,0
"Dmitrij Jaskin","DMITRIJ.JASKIN","14-15","STL","R","L",1993-03-23,21,52,57.37,1.1,22.73,26,9,1,38,36,13,9,1,0
"Dmitry Kulikov","DMITRY.KULIKOV","09-10","FLA","D","L",1990-10-29,18,68,187.6,2.76,44.06,96,16,4,75,162,32,9,1,0
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,70,186.65,2.67,47.44,88,20,2,63,147,39,9,3,0
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,164.93,2.84,47.99,87,21,5,52,137,37,8,2,0
"Dmitry Kulikov","DMITRY.KULIKOV","12-13","FLA","D","L",1990-10-29,21,33,80.88,2.45,44.65,35,11,1,33,62,20,2,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,81,191.68,2.37,40.56,80,27,8,94,156,49,15,3,0
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,73,107.42,1.47,29.43,48,15,6,69,81,24,10,1,0
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,72,101.3,1.41,24.58,52,12,4,53,85,20,5,0,0
"Dmitry Orlov","DMITRY.ORLOV","16-17","WSH","D","L",1991-07-23,25,80,93.35,1.17,23.34,29,20,9,70,67,26,12,1,1
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,79,94.35,1.19,24.25,33,17,4,109,61,34,9,2,0
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,81,65.98,0.81,16.51,16,9,4,112,30,17,6,0,0
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,68,96.27,1.42,26.4,28,10,10,104,53,20,19,3,0
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,61,107.92,1.77,26.29,59,18,1,53,101,31,5,0,0
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,76,70.15,0.92,13.87,22,26,8,61,28,30,10,0,0
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,51.33,0.92,17.61,14,5,5,49,23,11,9,2,0
"Dominik Kahun","DOMINIK.KAHUN","18-19","CHI","C","L",1995-07-02,23,80,85.83,1.07,22,28,13,2,88,47,17,7,4,0
"Dominik Kahun","DOMINIK.KAHUN","19-20","PIT","C","L",1995-07-02,24,49,56.13,1.15,25.86,8,8,1,58,23,11,3,2,0
"Dominik Kubalik","DOMINIK.KUBALIK","19-20","CHI","L","L",1995-08-21,24,67,132.07,1.97,38.05,47,9,0,85,90,14,5,2,0
"Dominik Simon","DOMINIK.SIMON","18-19","PIT","C","L",1994-08-08,24,71,58.23,0.82,18.05,19,11,3,59,24,16,3,0,0
"Doug Weight","DOUG.WEIGHT","07-08","ANA","C","L",1971-01-21,36,38,105.67,2.78,41.53,39,23,6,52,66,34,8,0,0
"Doug Weight","DOUG.WEIGHT","07-08","STL","C","L",1971-01-21,36,29,104.32,3.6,50.07,42,23,3,28,73,41,4,0,0
"Doug Weight","DOUG.WEIGHT","08-09","NYI","C","L",1971-01-21,37,53,240.25,4.53,69.23,113,20,2,25,227,39,5,0,1
"Doug Weight","DOUG.WEIGHT","09-10","NYI","C","L",1971-01-21,38,34,149.22,4.39,68.47,67,15,0,17,122,24,2,0,0
"Doug Weight","DOUG.WEIGHT","10-11","NYI","C","L",1971-01-21,39,18,89.17,4.95,62.28,45,6,2,13,77,18,3,0,0
"Dougie Hamilton","DOUGIE.HAMILTON","12-13","BOS","D","R",1993-06-17,19,39,80.68,2.07,44.38,45,8,1,31,67,13,5,1,0
"Dougie Hamilton","DOUGIE.HAMILTON","13-14","BOS","D","R",1993-06-17,20,61,123.35,2.02,44.19,51,16,3,57,104,24,6,1,0
"Dougie Hamilton","DOUGIE.HAMILTON","14-15","BOS","D","R",1993-06-17,21,69,177.03,2.57,55.25,96,23,3,38,205,38,5,1,0
"Dougie Hamilton","DOUGIE.HAMILTON","15-16","CGY","D","R",1993-06-17,22,81,196.58,2.43,44.25,104,25,4,72,190,37,8,1,1
"Dougie Hamilton","DOUGIE.HAMILTON","16-17","CGY","D","R",1993-06-17,23,79,183.27,2.32,43.21,71,22,5,111,122,33,12,5,0
"Dougie Hamilton","DOUGIE.HAMILTON","17-18","CGY","D","R",1993-06-17,24,81,214.48,2.65,48.35,68,24,4,97,158,43,9,2,1
"Dougie Hamilton","DOUGIE.HAMILTON","18-19","CAR","D","R",1993-06-17,25,80,151.63,1.9,38.35,62,26,6,96,105,46,9,1,0
"Dougie Hamilton","DOUGIE.HAMILTON","19-20","CAR","D","R",1993-06-17,26,47,144.82,3.08,63.29,81,10,0,12,164,20,2,3,1
"Drake Batherson","DRAKE.BATHERSON","19-20","OTT","C","R",1998-04-27,21,23,51.08,2.22,43.53,30,4,1,18,58,7,2,1,0
"Drake Caggiula","DRAKE.CAGGIULA","16-17","EDM","C","L",1994-06-20,22,58,98.98,1.71,32.74,50,10,4,60,69,17,9,1,0
"Drake Caggiula","DRAKE.CAGGIULA","17-18","EDM","C","L",1994-06-20,23,65,65.1,1,22.14,31,7,1,32,53,10,3,2,0
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,80,286.57,3.58,51.29,125,37,7,101,244,69,15,4,0
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,81,355.53,4.39,73.31,150,35,2,32,322,64,7,2,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,74,314.38,4.25,68.09,120,39,4,40,262,69,16,4,0
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,77,280.05,3.64,62.09,119,27,3,50,255,60,11,4,0
"Drew Doughty","DREW.DOUGHTY","12-13","L.A","D","R",1989-12-08,22,48,144.75,3.02,58.29,69,13,1,37,149,25,4,1,0
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,77,303.1,3.94,64.31,133,30,5,55,287,54,15,6,0
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,80,275.5,3.44,67.81,125,22,2,38,282,42,9,4,0
"Drew Doughty","DREW.DOUGHTY","15-16","L.A","D","R",1989-12-08,25,79,247.98,3.14,65.29,118,24,4,54,249,38,12,5,0
"Drew Doughty","DREW.DOUGHTY","16-17","L.A","D","R",1989-12-08,26,80,266.08,3.33,65.36,128,27,7,56,283,50,14,3,0
"Drew Doughty","DREW.DOUGHTY","17-18","L.A","D","R",1989-12-08,27,80,257.67,3.22,67.66,119,28,4,46,264,48,15,5,0
"Drew Doughty","DREW.DOUGHTY","18-19","L.A","D","R",1989-12-08,28,78,235.65,3.02,64.05,125,29,4,43,221,49,14,3,0
"Drew Doughty","DREW.DOUGHTY","19-20","L.A","D","R",1989-12-08,29,65,208.68,3.21,66.51,104,16,0,30,190,20,3,1,0
