"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Brian Gionta","BRIAN.GIONTA","09-10","MTL","R","R",1979-01-18,30,43,52.98,65.05,54.05,56.44,55.88,62.33,2.28,1.22,38.35,32.6,52.84,40.78,70.79,55.89,3.69,2.23,1.05,5.74,12.06,14.9,1.46,5.94,96.25
"Brian Gionta","BRIAN.GIONTA","10-11","MTL","R","R",1979-01-18,31,52,56.58,50,57.16,50.54,50.31,54.72,3.12,3.12,35.01,26.24,48.75,47.7,66.01,65.2,3.08,2.55,0,8.77,1.05,0.82,0.53,8.91,88.12
"Brian Gionta","BRIAN.GIONTA","13-14","MTL","R","R",1979-01-18,34,50,52.37,47.5,59.27,56.18,54.28,53.29,3.37,3.72,36.79,25.29,48.5,37.83,61.24,51.58,2.69,2.36,-0.36,11.5,10.67,9.66,0.33,9.16,85.27
"Brian Rafalski","BRIAN.RAFALSKI","07-08","DET","D","R",1973-09-28,33,54,69.67,39.41,58.25,54.24,57.1,54.86,1.73,2.66,36.63,26.25,45.5,38.38,59.93,45.03,2.77,2.28,-0.93,10.38,7.11,14.9,0.49,4.73,89.86
"Brian Rafalski","BRIAN.RAFALSKI","08-09","DET","D","R",1973-09-28,34,49,69.37,37.98,56.81,57.08,58.05,56.26,2.54,4.15,41.06,31.22,53.17,39.99,67.77,48.96,2.29,1.78,-1.61,9.84,13.18,18.8,0.51,6.19,86.7
"Brian Rafalski","BRIAN.RAFALSKI","09-10","DET","D","R",1973-09-28,35,52,81.25,71.73,56.74,60.34,61.33,63.52,3.77,1.48,34.98,26.67,53,34.83,68.11,42.95,3.33,1.91,2.28,8.31,18.17,25.16,1.42,10.77,94.44
"Brooks Orpik","BROOKS.ORPIK","08-09","PIT","D","L",1980-09-26,27,57,69.65,58.27,49.42,47.46,44.15,42.68,6.13,4.39,26.82,27.45,40.12,44.41,50.55,63.95,2.66,3.58,1.74,-0.63,-4.29,-13.4,-0.91,22.87,83.99
"Brooks Orpik","BROOKS.ORPIK","09-10","PIT","D","L",1980-09-26,28,50,65.12,0,53.38,52.18,51.16,54.39,0,1.85,36.38,31.77,51.93,47.59,63.8,60.89,3.14,2.64,-1.85,4.61,4.34,2.9,0.51,0,94.17
"Brooks Orpik","BROOKS.ORPIK","11-12","PIT","D","L",1980-09-26,30,49,61.27,65.05,57.68,51,51.57,49.32,3.94,2.12,39.37,28.89,47.23,45.38,64.85,60.91,3.53,3.62,1.82,10.48,1.85,3.94,-0.1,10,92.68
"Brooks Orpik","BROOKS.ORPIK","14-15","WSH","D","L",1980-09-26,33,57,66.47,76.87,57,56.75,53.77,62.28,2.79,0.84,32.4,24.44,45.05,34.33,57.78,49.67,3.16,1.91,1.95,7.95,10.72,8.11,1.25,8.61,96.57
"Bryan Little","BRYAN.LITTLE","08-09","ATL","C","R",1987-11-12,20,51,53.08,39.93,64.3,61.11,52.35,72.12,2.44,3.67,28.34,15.73,38.74,24.65,43.26,39.37,3.04,1.18,-1.23,12.6,14.08,3.89,1.87,8.62,76.65
"Bryan Little","BRYAN.LITTLE","10-11","ATL","R","R",1987-11-12,22,58,52.28,80.62,50.47,49.61,51.79,58.29,4.44,1.07,35.28,34.63,44.41,45.11,59.95,55.81,3.91,2.8,3.37,0.65,-0.7,4.14,1.11,12.59,96.92
"Bryan Little","BRYAN.LITTLE","13-14","WPG","C/R","R",1987-11-12,25,57,59.92,50,56.29,58.47,58.39,54.65,1.86,1.86,34.06,26.45,52.68,37.42,73.6,52.44,3.23,2.68,0,7.61,15.26,21.16,0.55,5.47,92.96
"Bryan Little","BRYAN.LITTLE","14-15","WPG","C","R",1987-11-12,26,47,50.53,57.65,56.52,59.24,60.69,62.14,3.49,2.56,43.01,33.08,58.29,40.1,74.71,48.4,5.11,3.11,0.93,9.93,18.19,26.31,1.99,8.12,92.25
"Bryan McCabe","BRYAN.MCCABE","09-10","FLA","D","L",1975-06-08,34,53,63.55,82.52,51.91,51.39,50.2,54.04,4.82,1.02,38.62,35.77,47.84,45.24,58.09,57.64,3.29,2.79,3.8,2.84,2.6,0.45,0.49,12.47,97.15
"Cam Fowler","CAM.FOWLER","10-11","ANA","D","L",1991-12-05,18,44,64.37,65.72,55.71,51.8,53.51,52.86,6.92,3.61,36.02,28.63,48.83,45.44,61.82,53.7,3.53,3.15,3.31,7.38,3.39,8.12,0.38,19.2,87.4
"Cam Fowler","CAM.FOWLER","11-12","ANA","D","L",1991-12-05,19,47,62.77,23.13,38.06,42.38,48.11,38.38,0.89,2.95,17.98,29.26,32.11,43.65,45.03,48.57,2.04,3.27,-2.06,-11.28,-11.54,-3.54,-1.23,4.94,89.91
"Cam Fowler","CAM.FOWLER","13-14","ANA","D","L",1991-12-05,21,48,57.67,75.97,58.27,56.45,49.84,60.09,3.06,0.97,31.85,22.81,44.31,34.19,51.57,51.9,2.88,1.91,2.09,9.04,10.12,-0.32,0.97,9.6,95.76
"Cam Fowler","CAM.FOWLER","14-15","ANA","D","L",1991-12-05,22,50,54.43,86.83,65.4,67.03,57.94,66.82,7.85,1.19,42.36,22.41,54.51,26.81,65.61,47.63,3.13,1.55,6.66,19.95,27.7,17.98,1.58,18.53,94.69
"Carl Gunnarsson","CARL.GUNNARSSON","13-14","TOR","D","L",1986-11-09,26,52,59.22,33.33,38.81,37.72,35.39,39.27,0.94,1.88,21.39,33.72,30.36,50.14,35.22,64.29,1.52,2.35,-0.94,-12.33,-19.78,-29.07,-0.83,4.41,94.41
"Carl Soderberg","CARL.SODERBERG","14-15","BOS","C","L",1985-10-12,28,52,52.55,67.22,62.86,62.12,59.92,66.6,6.88,3.36,42.12,24.89,50.23,30.63,59.34,39.69,4.03,2.02,3.53,17.23,19.59,19.65,2.01,16.35,86.51
"Carlo Colaiacovo","CARLO.COLAIACOVO","11-12","STL","D","L",1983-01-27,28,43,50.85,75,54.93,54.42,54.71,61.91,3.29,1.1,41.51,34.06,54.71,45.82,66.64,55.16,3.74,2.3,2.19,7.45,8.9,11.48,1.44,7.93,96.78
"Chris Butler","CHRIS.BUTLER","11-12","CGY","D","L",1986-10-27,24,42,58.58,32.46,33.45,38.41,39.28,40.14,1.91,3.96,22.52,44.81,33.71,54.04,47.06,72.76,1.79,2.67,-2.06,-22.29,-20.33,-25.7,-0.88,8.46,91.15
"Chris Campoli","CHRIS.CAMPOLI","09-10","OTT","D","L",1984-07-09,25,48,51.97,100,50.07,49.04,51.58,50.69,1.07,0,25.35,25.28,34.55,35.91,50.81,47.7,2.12,2.07,1.07,0.07,-1.35,3.11,0.06,4.23,100
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,62,50.05,25,47.81,47.87,47.05,40.63,1.11,3.34,33.71,36.79,44.81,48.79,58.18,65.48,2.16,3.15,-2.23,-3.08,-3.98,-7.3,-1,3.31,90.91
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,60,66.22,50,50.88,54.48,53.01,44.59,4.62,4.62,41.31,39.88,54.11,45.2,65.33,57.9,3.1,3.85,0,1.43,8.91,7.43,-0.75,11.19,88.41
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,57,50.42,26.87,56.96,54.71,52.63,65.5,1.29,3.5,35.81,27.06,50.04,41.42,67.14,60.44,3.8,2,-2.21,8.75,8.62,6.7,1.8,3.59,87.07
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,52,50.18,56.36,57.32,53.94,52.08,50.74,3.34,2.58,43.7,32.55,52.05,44.44,62.85,57.82,3.3,3.2,0.75,11.16,7.6,5.02,0.1,7.63,92.06
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,65,57.73,78.18,55.22,56.92,58.55,51.43,4.02,1.12,39.91,32.36,56.42,42.71,69.06,48.9,2.98,2.82,2.9,7.55,13.72,20.16,0.17,10.08,96.53
"Chris Phillips","CHRIS.PHILLIPS","07-08","OTT","D","L",1978-03-09,29,57,62.38,65.82,60.75,59.45,56.94,56.56,3.72,1.93,35.74,23.09,48.03,32.75,61.13,46.22,2.82,2.16,1.79,12.65,15.27,14.91,0.65,10.41,91.63
"Chris Phillips","CHRIS.PHILLIPS","08-09","OTT","D","L",1978-03-09,30,54,63.22,60.84,58.26,57.1,52.33,63.31,4.56,2.93,38.43,27.53,50.55,37.98,65.68,59.83,2.87,1.66,1.62,10.9,12.57,5.85,1.21,11.85,89.35
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,56,63.1,100,42.74,47.29,45.75,50.67,3.54,0,24.6,32.96,39.03,43.51,54.78,64.96,2.15,2.09,3.54,-8.36,-4.48,-10.18,0.06,14.38,100
"Chris Phillips","CHRIS.PHILLIPS","10-11","OTT","D","L",1978-03-09,32,50,55.8,0,34.66,34.64,36.4,30.28,0,6.16,23.81,44.88,31.65,59.71,41.44,72.4,1.77,4.09,-6.16,-21.08,-28.06,-30.96,-2.31,0,86.27
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,58,51.48,30.1,47.87,46,49.81,38.64,1.08,2.52,31.26,34.04,42.61,50.01,57.9,58.34,2.38,3.78,-1.43,-2.79,-7.4,-0.44,-1.4,3.47,92.61
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,58,72.72,0,45.66,48.92,51.09,38.27,0,0.89,26.21,31.2,41.01,42.81,55.86,53.47,1.49,2.41,-0.89,-4.98,-1.81,2.38,-0.92,0,97.14
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,48,64.15,61.79,52.86,52.07,52.9,55.61,3.04,1.88,35.62,31.76,48.74,44.86,57.64,51.33,2.96,2.37,1.16,3.85,3.88,6.31,0.6,8.53,94.08
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,59,78.4,69.62,62.09,62.97,61.24,73.83,3.79,1.65,35.52,21.69,50.86,29.92,61.78,39.1,4.47,1.58,2.14,13.83,20.95,22.68,2.89,10.67,92.38
"Chris Tanev","CHRIS.TANEV","13-14","VAN","D","R",1989-12-20,23,45,56.28,0,54.28,52.06,47.75,52.02,0,0,27.79,23.41,39.42,36.3,49.97,54.67,2.33,2.15,0,4.38,3.12,-4.7,0.18,0,100
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,56,72.85,50,53.88,50.98,50,47.59,1.66,1.66,27.91,23.89,40.43,38.88,51.26,51.26,2.36,2.59,0,4.02,1.55,0,-0.24,5.93,93.07
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,55,69.03,58.77,54.64,54.02,51.56,48.66,4.98,3.49,39.81,33.05,52.15,44.38,59.17,55.58,3.48,3.67,1.49,6.76,7.77,3.59,-0.19,12.51,89.43
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,50,59.1,39.41,54.21,54.72,57.24,52.31,2.04,3.14,32.31,27.3,47.44,39.26,65.93,49.25,2.29,2.09,-1.1,5.02,8.18,16.68,0.2,6.31,88.51
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,42,57.58,32.47,49.08,53.43,54.05,51.56,2.09,4.36,34.86,36.17,46.32,40.38,60.42,51.36,2.93,2.75,-2.26,-1.31,5.94,9.06,0.18,6.01,87.96
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,34,53.25,100,55.8,50.71,49.39,59.14,2.26,0,32.64,25.86,43.86,42.64,52.82,54.13,2.81,1.94,2.26,6.78,1.23,-1.31,0.87,6.94,100
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,62,51.92,0,47.81,50.2,52,47.94,0,1.25,35.97,39.27,46.48,46.11,63.07,58.22,2.69,2.92,-1.25,-3.29,0.37,4.85,-0.23,0,96.82
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,55,57.98,61.25,50.18,54.34,57.17,57.54,3.04,1.92,29.94,29.72,47.65,40.05,65.25,48.89,4.07,3,1.12,0.22,7.61,16.36,1.07,10.16,93.52
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,52,56.9,73.13,57.77,53.85,59.38,52.84,3.1,1.14,35.91,26.25,47.76,40.93,72.32,49.48,2.85,2.54,1.96,9.66,6.82,22.84,0.31,8.63,95.66
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,49,65.52,22.5,54.17,52.05,52.76,48.05,0.99,3.41,44.12,37.34,50.49,46.52,67.21,60.16,3.05,3.3,-2.42,6.79,3.97,7.04,-0.25,2.24,90.88
"Cody Ceci","CODY.CECI","14-15","OTT","D","R",1993-12-21,20,54,77.9,27.31,51.19,54.18,54.73,45.44,1.43,3.81,34.06,32.47,49.56,41.92,61.12,50.56,2.5,3,-2.38,1.59,7.65,10.57,-0.5,4.21,88.26
"Colin White","COLIN.WHITE","09-10","N.J","D","L",1977-12-12,31,46,50.82,0,64.13,64.32,58.38,67.8,0,1.28,38.13,21.33,49.14,27.26,52.94,37.74,3.06,1.45,-1.28,16.8,21.88,15.19,1.61,0,94.02
"Corey Perry","COREY.PERRY","09-10","ANA","R","R",1985-05-16,24,50,53.77,0,47.88,51.53,49.63,53.39,0,1.21,32.08,34.93,46.67,43.89,55.39,56.22,3.25,2.83,-1.21,-2.85,2.78,-0.83,0.41,0,96.55
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,48,52.33,72.35,61.69,55.83,56.14,62.75,6.03,2.3,27.66,17.18,39.14,30.97,51.57,40.29,3.24,1.93,3.73,10.48,8.18,11.28,1.32,21.81,86.58
"Corey Perry","COREY.PERRY","13-14","ANA","R","R",1985-05-16,28,55,50.48,65.05,49.03,53.72,50.04,47.18,2.39,1.28,29.8,30.97,46.91,40.41,57.99,57.91,2.89,3.23,1.11,-1.18,6.5,0.08,-0.34,8.02,95.86
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,55,55.78,63.27,45.54,49.09,45.04,49.75,2,1.16,23.47,28.06,37.56,38.95,40.8,49.79,2.17,2.19,0.84,-4.59,-1.39,-8.99,-0.02,8.52,95.86
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,55,79,52.5,55.61,54.94,54.52,52.92,4.94,4.47,42.68,34.07,52.71,43.22,62.63,52.25,3.24,2.88,0.47,8.61,9.49,10.37,0.36,11.57,86.89
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,51,77.28,35.36,52.74,51.22,52.43,55.41,2.17,3.96,34.09,30.54,46.69,44.46,60.12,54.53,3.62,2.91,-1.79,3.55,2.23,5.58,0.71,6.35,87.04
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,41,50.63,15.42,43.77,49.24,52.93,46.13,1.1,6.04,23.8,30.57,35.49,36.58,52.85,47,2.05,2.39,-4.94,-6.78,-1.09,5.85,-0.34,4.63,80.23
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,49,71.5,53.63,56.68,57.58,54.1,57.29,3.9,3.37,36.36,27.78,52.58,38.74,61.24,51.97,3.33,2.48,0.53,8.58,13.84,9.27,0.85,10.73,87.86
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,45,50.97,46.27,41.39,41.41,45.5,42.99,1.09,1.27,28.29,40.06,40.06,56.67,54.23,64.96,2.2,2.92,-0.18,-11.77,-16.61,-10.72,-0.72,3.87,96.83
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,62,67.02,42.91,59.98,61.06,58.54,45.05,3.33,4.43,38.46,25.66,50.38,32.12,60.53,42.87,2.36,2.88,-1.1,12.8,18.25,17.65,-0.52,8.66,82.73
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,60,73.9,57.76,52.28,55.6,56.89,41.53,3.26,2.39,40.11,36.62,58.08,46.38,72.26,54.75,2.77,3.9,0.88,3.49,11.71,17.51,-1.13,8.14,93.48
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,56,59.73,38.43,38.52,43.44,50.57,40.93,3.1,4.97,24.26,38.71,35.27,45.92,57.15,55.86,2.92,4.22,-1.87,-14.46,-10.65,1.29,-1.3,12.8,87.16
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,47,58.52,100,48.77,46.32,41.35,46.98,3.01,0,26.47,27.81,33.63,38.97,43.08,61.12,2.63,2.97,3.01,-1.33,-5.34,-18.03,-0.34,11.39,100
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,53,82.72,100,55.42,56.4,54.44,63.33,3.59,0,30.1,24.21,46.1,35.64,55.42,46.38,3.45,1.99,3.59,5.89,10.46,9.04,1.45,11.93,100
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,54,59.27,42.24,49.2,43.66,41,42.23,2.98,4.07,38.2,39.44,48.46,62.54,56.15,80.79,3.14,4.29,-1.09,-1.24,-14.08,-24.64,-1.15,7.79,89.68
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,45,52.15,100,58.58,58.59,55.04,60.79,4.45,0,32.87,23.24,41.06,29.03,55.1,45.01,2.82,1.82,4.45,9.63,12.03,10.09,1,13.55,100
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,58,58.55,41.88,43.05,44.52,48.85,49.71,2.06,2.86,32.14,42.51,42.36,52.79,58.43,61.18,2.67,2.71,-0.8,-10.37,-10.42,-2.75,-0.03,6.41,93.27
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,51,56,34.95,58.93,59.01,50.56,59.49,1.16,2.15,29.1,20.28,38.48,26.72,48.04,46.98,2.52,1.71,-1,8.82,11.75,1.06,0.8,3.98,89.38
"Dan Hamhuis","DAN.HAMHUIS","09-10","NSH","D","L",1982-12-13,26,52,52.87,58.86,41.5,42.55,44.72,37.03,3.51,2.45,25.9,36.51,37.46,50.58,51.17,63.26,2.24,3.8,1.06,-10.61,-13.12,-12.09,-1.57,13.54,93.29
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,59,87,48.06,54.2,50.58,51.86,44.28,1.28,1.39,37.19,31.42,45.43,44.39,58.06,53.89,2.32,2.92,-0.1,5.77,1.05,4.17,-0.6,3.45,95.59
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,54,74.53,46.27,62.48,59.97,56.62,57.22,0.75,0.87,32.58,19.56,46.29,30.9,56.18,43.05,2.58,1.93,-0.12,13.02,15.39,13.13,0.65,2.3,95.56
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,64,61.1,50,37.16,45.17,45.19,46.27,1.97,1.97,24.36,41.2,42.22,51.25,52.86,64.11,2.8,3.25,0,-16.84,-9.03,-11.25,-0.45,8.1,95.21
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,51,51.15,100,56.05,57.95,53.57,65.69,8.16,0,38.33,30.05,56.01,40.65,71.32,61.81,4.49,2.35,8.16,8.28,15.37,9.51,2.15,21.3,100
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,60,77.35,64.18,58.89,53.13,48.02,51.47,3,1.68,35,24.43,42.86,37.81,48.4,52.38,2.72,2.57,1.33,10.56,5.06,-3.99,0.16,8.58,93.14
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,56,58.82,42.35,50.47,53.89,55.05,62.89,2.2,3,37.06,36.38,48.38,41.4,62.84,51.3,3.73,2.2,-0.8,0.68,6.98,11.54,1.53,5.95,91.76
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,43,52.2,21.18,53.99,52.72,52.2,45.32,1.24,4.62,35.06,29.87,42.01,37.68,48.47,44.39,2.11,2.55,-3.38,5.18,4.33,4.08,-0.44,3.54,84.53
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,50,55.53,75.97,60.93,64.15,63.95,59.84,3.18,1,42.05,26.97,53.98,30.17,67,37.76,4.14,2.78,2.17,15.08,23.81,29.24,1.36,7.55,96.27
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,50,64.88,0,66.93,67.59,63.15,62.68,0,1.86,37.78,18.66,52.62,25.23,63.84,37.25,3.2,1.91,-1.86,19.12,27.39,26.59,1.29,0,90.04
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,47,52.27,67.22,47.33,46.6,45.09,51.11,6.92,3.37,22.5,25.04,33.83,38.76,38.3,46.64,2.64,2.53,3.55,-2.54,-4.94,-8.33,0.11,30.77,86.52
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,51,59.1,56.26,56.4,57.23,57.68,64.33,4.24,3.3,32.17,24.87,44.22,33.05,56.23,41.26,3.44,1.91,0.94,7.3,11.18,14.97,1.53,13.19,86.73
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,52,66.35,26.87,67.14,65.37,60.98,56.73,0.98,2.66,31.74,15.54,44.51,23.58,57.45,36.77,2.32,1.77,-1.68,16.2,20.93,20.68,0.55,3.08,82.89
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,51,52.45,62.42,53.74,54.62,55.63,40.85,3.53,2.13,32.58,28.05,45.01,37.4,60.64,48.37,2.2,3.18,1.41,4.53,7.62,12.27,-0.98,10.85,92.41
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,54,53.27,23.13,55.78,56.32,52.69,58.43,1.05,3.48,38.87,30.82,49.86,38.68,64.7,58.1,2.93,2.08,-2.43,8.05,11.18,6.6,0.84,2.69,88.71
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,55,52.8,59.63,52.84,53.77,53.87,62.38,5.45,3.69,39.69,35.42,55.85,48.02,71.98,61.64,4.47,2.69,1.76,4.27,7.83,10.34,1.77,13.74,89.57
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,57,75.08,56.36,43.91,39.53,41.03,36.94,2.23,1.73,23.63,30.18,30.78,47.09,45.77,65.78,1.64,2.8,0.5,-6.55,-16.3,-20.01,-1.16,9.44,94.28
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,58,60.02,0,53.12,54.16,55.66,65.15,0,0,34.95,30.84,48.24,40.83,62.28,49.61,3.59,1.92,0,4.11,7.42,12.67,1.67,0,100
"David Desharnais","DAVID.DESHARNAIS","11-12","MTL","C","L",1986-09-14,25,52,54.98,58.86,56.12,50.53,42.95,56.93,3.37,2.36,34.78,27.2,47.73,46.74,56.43,74.95,3.68,2.78,1.01,7.58,0.99,-18.52,0.89,9.7,91.33
"David Desharnais","DAVID.DESHARNAIS","14-15","MTL","C","L",1986-09-14,28,57,62.65,63.95,46.86,46.02,45.55,41.77,4.74,2.67,25.67,29.1,37.22,43.66,45.38,54.24,2.16,3.02,2.07,-3.44,-6.45,-8.87,-0.85,18.47,90.82
"David Legwand","DAVID.LEGWAND","09-10","NSH","C","L",1980-08-17,29,55,52.85,52.5,41.5,45.99,47.26,36.15,3.69,3.34,27.39,38.62,37.71,44.3,51.68,57.67,1.9,3.35,0.35,-11.23,-6.58,-5.99,-1.45,13.47,91.36
"David Savard","DAVID.SAVARD","14-15","CBJ","D","R",1990-10-22,23,43,52.17,73.13,39.97,38.59,41.66,40.88,3.38,1.24,29.91,44.92,39.06,62.16,53.34,74.71,2.99,4.32,2.14,-15.01,-23.11,-21.37,-1.33,11.3,97.24
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,45,53.3,32.47,39.12,35.69,38.62,36.09,2.26,4.71,23.43,36.45,27.82,50.12,44.38,70.54,1.87,3.31,-2.44,-13.02,-22.3,-26.16,-1.44,9.66,87.09
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,50,55.7,82.09,59.22,59.91,56.36,63.77,5.33,1.16,42.66,29.38,55.49,37.13,64.83,50.2,3.24,1.84,4.17,13.28,18.36,14.63,1.4,12.5,96.04
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,46,69.27,27.91,34.91,39.06,42.05,35.54,0.94,2.42,18.36,34.23,28.08,43.8,39.37,54.25,1.49,2.7,-1.48,-15.87,-15.72,-14.88,-1.21,5.09,92.94
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,50,59.83,24.94,44.69,41.53,42.68,43.65,1.08,3.26,24.29,30.06,33.46,47.12,44.8,60.17,2.21,2.85,-2.18,-5.77,-13.66,-15.37,-0.64,4.46,89.16
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,52,65.77,28.88,51.91,58,60.23,53.17,1.83,4.52,41.88,38.81,59.61,43.16,72.87,48.12,2.98,2.63,-2.68,3.07,16.45,24.75,0.36,4.38,88.36
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,44,69.9,31.63,39.46,37.25,33.2,47.95,0.8,1.73,20.27,31.11,29.71,50.04,37.05,74.54,2.51,2.72,-0.93,-10.83,-20.33,-37.49,-0.21,3.94,94.45
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,58,69.87,31.63,48.26,47.56,44.36,41.84,0.8,1.73,33.36,35.77,43.53,47.99,51.1,64.1,2.27,3.15,-0.93,-2.4,-4.46,-12.99,-0.88,2.39,95.17
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,47,51.92,0,36.86,38.85,39.69,34.84,0,6.97,27.12,46.46,38.91,61.25,48.29,73.39,1.78,3.33,-6.97,-19.33,-22.34,-25.1,-1.55,0,85
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,52,58.43,43.04,47.71,54.36,51.08,46.51,4.45,5.88,33.27,36.46,50.67,42.53,61.16,58.58,3.08,3.54,-1.44,-3.19,8.13,2.58,-0.46,13.36,83.86
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,66,65.98,50,54.73,55.92,52.65,48.3,1.96,1.96,39.43,32.62,46.02,36.28,58.6,52.71,2.2,2.36,0,6.81,9.74,5.89,-0.15,4.98,93.98
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,57,55.37,76.87,59.26,51.95,47.31,59.21,3.35,1.01,33.53,23.05,39.91,36.92,48.76,54.3,2.93,2.02,2.34,10.48,2.99,-5.54,0.91,9.99,95.63
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,51,60.08,30.79,45.43,45.12,47.6,43.17,1.86,4.17,28.32,34.01,39.41,47.94,51.51,56.69,2.37,3.12,-2.32,-5.69,-8.53,-5.18,-0.75,6.56,87.73
