"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Curtis Glencross","CURTIS.GLENCROSS","11-12","CGY","L","L",1982-12-28,28,65,133.43,8,1,3,12,20,23,27,4.31,40,34.78,18.74,0,5,3,3,4,3,3,1,1,0,7,7,0
"Curtis Glencross","CURTIS.GLENCROSS","12-13","CGY","L","L",1982-12-28,29,40,103.95,3,1,0,4,14,19,19,3.14,21.43,15.79,16.53,0,4,0,2,5,1,1,0,0,0,4,8,-4
"Curtis Glencross","CURTIS.GLENCROSS","13-14","CGY","L","L",1982-12-28,30,35,93.47,3,2,3,8,12,17,19,2.32,25,17.65,13.65,0,2,1,0,2,1,0,0,0,-1,10,14,-4
"Curtis Glencross","CURTIS.GLENCROSS","14-15","CGY","L","L",1982-12-28,31,52,114.28,2,3,2,7,13,21,24,2.88,15.38,9.52,13.71,0,5,0,5,1,3,1,0,0,-2,1,2,-1
"Curtis Lazar","CURTIS.LAZAR","15-16","OTT","C","R",1995-02-02,20,75,64.63,1,1,0,2,2,4,6,0.66,50,25,16.5,0,2,1,3,4,0,0,0,0,0,12,14,-2
"Dainius Zubrus","DAINIUS.ZUBRUS","07-08","N.J","C/R","L",1978-06-16,29,81,196.15,4,2,2,8,30,38,48,3.59,13.33,10.53,9.45,1,8,2,1,15,1,1,0,0,0,27,13,14
"Dainius Zubrus","DAINIUS.ZUBRUS","08-09","N.J","C","L",1978-06-16,30,81,168.47,1,5,5,11,22,27,31,3.52,4.55,3.7,13.04,0,5,3,6,10,2,1,0,0,-1,71,50,21
"Dainius Zubrus","DAINIUS.ZUBRUS","09-10","N.J","C","L",1978-06-16,31,51,98.42,1,1,1,3,10,10,17,1.39,10,10,13.9,0,2,1,4,5,2,3,0,0,1,37,22,15
"Dainius Zubrus","DAINIUS.ZUBRUS","10-11","N.J","C","L",1978-06-16,32,78,189.4,1,2,0,3,23,34,34,3.86,4.35,2.94,11.35,1,4,1,5,11,0,2,0,0,2,60,41,19
"Dainius Zubrus","DAINIUS.ZUBRUS","11-12","N.J","C","L",1978-06-16,33,81,145,4,0,2,6,14,21,22,2.63,28.57,19.05,12.52,1,5,1,0,8,0,0,0,0,0,27,23,4
"Dale Weise","DALE.WEISE","15-16","MTL","R","R",1988-08-05,27,56,94.18,3,2,2,7,12,17,23,2.27,25,17.65,13.35,1,1,0,5,6,1,0,0,0,-1,0,2,-2
"Dale Weise","DALE.WEISE","16-17","PHI","R","R",1988-08-05,28,63,61.17,1,1,0,2,7,10,10,1.39,14.29,10,13.9,0,0,0,5,2,0,1,1,0,0,0,0,0
"Damien Brunner","DAMIEN.BRUNNER","12-13","DET","C","R",1986-03-09,26,44,130.93,3,7,0,10,34,47,58,3.78,8.82,6.38,8.04,0,5,4,1,3,1,0,0,0,-1,0,1,-1
"Damien Brunner","DAMIEN.BRUNNER","13-14","N.J","C","R",1986-03-09,27,60,123.98,4,5,1,10,18,23,31,2.21,22.22,17.39,9.61,0,6,0,0,4,0,0,0,0,0,0,0,0
"Damon Severson","DAMON.SEVERSON","14-15","N.J","D","R",1994-08-07,20,48,103.95,0,2,5,7,19,23,31,1.23,0,0,5.35,0,2,1,1,0,1,0,0,0,-1,0,0,0
"Damon Severson","DAMON.SEVERSON","15-16","N.J","D","R",1994-08-07,21,72,118.9,0,3,2,5,18,26,39,1.19,0,0,4.58,1,5,2,1,3,1,0,0,0,-1,0,0,0
"Damon Severson","DAMON.SEVERSON","16-17","N.J","D","R",1994-08-07,22,79,180.7,0,4,9,13,26,34,60,1.57,0,0,4.62,2,3,1,5,5,3,0,0,0,-3,0,0,0
"Damon Severson","DAMON.SEVERSON","17-18","N.J","D","R",1994-08-07,23,74,124.3,0,3,1,4,16,21,34,0.84,0,0,4,0,2,0,3,1,1,0,0,0,-1,0,0,0
"Damon Severson","DAMON.SEVERSON","18-19","N.J","D","R",1994-08-07,24,81,200.83,3,4,5,12,43,56,78,3.07,6.98,5.36,5.48,4,8,0,0,4,4,0,0,0,-4,0,0,0
"Damon Severson","DAMON.SEVERSON","19-20","N.J","D","R",1994-08-07,25,68,136.28,3,2,5,10,29,33,48,2.24,10.34,9.09,6.79,1,3,1,1,1,2,0,0,0,-2,0,0,0
"Dan Boyle","DAN.BOYLE","07-08","T.B","D","R",1976-07-12,31,37,163.62,2,7,5,14,30,43,60,3.09,6.67,4.65,7.19,2,7,0,2,7,5,1,0,0,-4,0,0,0
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,77,353.3,8,8,16,32,80,120,166,7.93,10,6.67,6.61,4,14,4,2,10,2,0,0,0,-2,0,1,-1
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,74,321.97,6,12,10,28,75,103,155,6.69,8,5.83,6.5,10,13,5,4,5,4,0,0,0,-4,0,0,0
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,75,322.72,4,10,13,27,93,130,186,8.07,4.3,3.08,6.21,4,11,1,3,4,6,0,0,0,-6,0,0,0
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,81,315.42,3,7,7,17,88,124,183,7.13,3.41,2.42,5.75,6,10,4,1,9,1,0,0,0,-1,0,0,0
"Dan Boyle","DAN.BOYLE","12-13","S.J","D","R",1976-07-12,36,44,156.35,5,4,4,13,36,50,80,3.7,13.89,10,7.4,3,5,2,0,2,1,1,0,0,0,0,0,0
"Dan Boyle","DAN.BOYLE","13-14","S.J","D","R",1976-07-12,37,75,272.7,6,6,6,18,54,74,114,5.07,11.11,8.11,6.85,9,9,4,5,6,0,1,0,0,1,0,0,0
"Dan Boyle","DAN.BOYLE","14-15","NYR","D","R",1976-07-12,38,62,171.22,3,2,3,8,43,58,87,3.85,6.98,5.17,6.64,2,10,2,0,7,0,0,0,0,0,0,0,0
"Dan Boyle","DAN.BOYLE","15-16","NYR","D","R",1976-07-12,39,71,160.6,3,3,2,8,31,44,59,4.25,9.68,6.82,9.66,2,3,1,0,4,0,0,0,0,0,0,0,0
"Dan Carcillo","DAN.CARCILLO","07-08","ARI","L","L",1985-01-28,22,57,97.6,3,2,2,7,19,24,29,3.46,15.79,12.5,14.42,1,0,0,2,10,4,1,0,0,-3,1,1,0
"Dan Carcillo","DAN.CARCILLO","08-09","ARI","L","L",1985-01-28,23,54,63.1,2,1,0,3,9,15,17,1.89,22.22,13.33,12.6,1,1,0,5,2,1,1,0,0,0,2,2,0
"Dan Fritsche","DAN.FRITSCHE","07-08","CBJ","C","R",1985-07-13,22,69,53.63,1,0,0,1,8,9,11,0.94,12.5,11.11,10.44,0,0,0,2,2,1,0,0,0,-1,5,9,-4
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,82,228.22,5,4,2,11,41,52,82,3.5,12.2,9.62,6.73,2,7,3,6,6,0,1,0,0,1,0,0,0
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,82,187.43,2,2,3,7,36,47,84,2.36,5.56,4.26,5.02,2,1,2,5,1,2,1,1,1,-1,0,0,0
"Dan Girardi","DAN.GIRARDI","10-11","NYR","D","R",1984-04-29,26,77,161.2,2,3,2,7,36,45,64,3,5.56,4.44,6.67,6,7,1,2,5,1,0,0,0,-1,0,0,0
"Dan Girardi","DAN.GIRARDI","11-12","NYR","D","R",1984-04-29,27,81,141.67,1,4,5,10,21,24,39,1.21,4.76,4.17,5.04,2,1,1,4,6,0,1,0,0,1,0,0,0
"Dan Girardi","DAN.GIRARDI","12-13","NYR","D","R",1984-04-29,28,46,99.35,0,0,2,2,18,23,34,1.17,0,0,5.09,2,4,2,3,3,0,1,0,0,1,0,0,0
"Dan Girardi","DAN.GIRARDI","13-14","NYR","D","R",1984-04-29,29,80,122.05,1,2,0,3,20,27,52,1.3,5,3.7,4.81,4,6,1,5,3,0,0,0,0,0,0,0,0
"Dan Girardi","DAN.GIRARDI","14-15","NYR","D","R",1984-04-29,30,78,120.15,1,1,1,3,29,38,51,3.07,3.45,2.63,8.08,2,5,0,3,7,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","07-08","NSH","D","L",1982-12-13,24,80,166.08,1,3,3,7,30,41,56,2.41,3.33,2.44,5.88,3,3,0,6,6,3,0,0,0,-3,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","08-09","NSH","D","L",1982-12-13,25,82,114.7,1,2,4,7,21,28,42,1.27,4.76,3.57,4.54,2,2,2,2,2,3,1,0,0,-2,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","10-11","VAN","D","L",1982-12-13,27,61,100.57,2,3,2,7,14,19,31,1,14.29,10.53,5.26,0,1,0,2,2,2,0,0,0,-2,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","11-12","VAN","D","L",1982-12-13,28,79,153.13,1,5,5,11,25,38,53,1.61,4,2.63,4.24,0,5,2,6,3,1,1,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","12-13","VAN","D","L",1982-12-13,29,45,103.73,0,2,4,6,13,19,28,1.09,0,0,5.74,1,1,0,1,2,0,0,0,0,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","13-14","VAN","D","L",1982-12-13,30,77,145.37,0,3,0,3,16,26,36,1.5,0,0,5.77,2,5,0,4,7,1,0,0,0,-1,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","14-15","VAN","D","L",1982-12-13,31,57,101.42,1,2,0,3,10,12,24,0.98,10,8.33,8.17,1,3,0,4,5,0,0,1,1,0,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","15-16","VAN","D","L",1982-12-13,32,58,80.68,1,0,1,2,10,13,18,0.73,10,7.69,5.62,0,3,0,0,4,0,1,0,0,1,0,0,0
"Dan Hamhuis","DAN.HAMHUIS","16-17","DAL","D","L",1982-12-13,33,78,117.62,1,0,0,1,10,12,22,0.63,10,8.33,5.25,2,1,1,4,3,0,0,0,0,0,0,0,0
"Dan Sexton","DAN.SEXTON","09-10","ANA","R","R",1987-04-29,22,40,60,2,0,1,3,14,15,16,1.66,14.29,13.33,11.07,0,2,2,1,12,1,1,0,0,0,0,1,-1
"Daniel Alfredsson","DANIEL.ALFREDSSON","07-08","OTT","R","R",1972-12-11,34,70,294.98,9,9,7,25,66,79,107,7.28,13.64,11.39,9.22,2,20,4,2,15,1,6,0,0,5,1,1,0
"Daniel Alfredsson","DANIEL.ALFREDSSON","08-09","OTT","R","R",1972-12-11,35,79,317.67,8,9,11,28,61,80,113,7.23,13.11,10,9.04,1,16,5,2,9,1,2,0,0,1,0,0,0
"Daniel Alfredsson","DANIEL.ALFREDSSON","09-10","OTT","R","R",1972-12-11,36,68,258.77,4,11,16,31,48,74,103,6.04,8.33,5.41,8.16,2,14,9,2,8,3,3,0,0,0,2,6,-4
"Daniel Alfredsson","DANIEL.ALFREDSSON","10-11","OTT","R","R",1972-12-11,37,54,168.1,6,2,3,11,20,29,39,2.58,30,20.69,8.9,0,10,3,3,4,2,2,0,0,0,0,3,-3
"Daniel Alfredsson","DANIEL.ALFREDSSON","11-12","OTT","R","R",1972-12-11,38,74,221.35,8,3,4,15,44,63,81,5.38,18.18,12.7,8.54,0,11,3,4,4,1,0,0,0,-1,2,6,-4
"Daniel Alfredsson","DANIEL.ALFREDSSON","12-13","OTT","R","R",1972-12-11,39,46,137.37,2,4,5,11,28,37,54,2.96,7.14,5.41,8,0,6,0,2,8,1,0,0,0,-1,1,2,-1
"Daniel Alfredsson","DANIEL.ALFREDSSON","13-14","DET","R","R",1972-12-11,40,66,217.3,4,6,7,17,49,66,94,5.22,8.16,6.06,7.91,1,8,3,4,2,0,0,0,0,0,1,0,1
"Daniel Briere","DANIEL.BRIERE","07-08","PHI","C","R",1977-10-06,29,78,381.7,14,15,8,37,66,85,107,8.94,21.21,16.47,10.52,1,6,2,4,15,6,4,0,0,-2,181,135,46
"Daniel Briere","DANIEL.BRIERE","08-09","PHI","C","R",1977-10-06,30,29,98.82,3,3,3,9,18,20,27,2.42,16.67,15,12.1,0,4,0,1,5,1,2,0,0,1,29,26,3
"Daniel Briere","DANIEL.BRIERE","09-10","PHI","C","R",1977-10-06,31,75,221.63,7,5,4,16,40,51,70,6.85,17.5,13.73,13.43,0,8,1,7,10,4,1,1,1,-3,10,9,1
"Daniel Briere","DANIEL.BRIERE","10-11","PHI","C","R",1977-10-06,32,77,235.75,6,4,5,15,42,60,80,7.44,14.29,10,12.4,1,6,1,4,13,5,4,1,0,-2,49,36,13
"Daniel Briere","DANIEL.BRIERE","11-12","PHI","C","R",1977-10-06,33,68,223.13,4,8,4,16,39,54,74,6.11,10.26,7.41,11.31,0,5,3,2,11,2,1,0,0,-1,73,61,12
"Daniel Briere","DANIEL.BRIERE","12-13","PHI","C","R",1977-10-06,34,34,98.55,3,0,3,6,27,30,38,4.46,11.11,10,14.87,0,4,0,2,7,0,0,0,0,0,14,12,2
"Daniel Briere","DANIEL.BRIERE","13-14","MTL","C","R",1977-10-06,35,68,112.47,3,2,0,5,15,18,20,2.22,20,16.67,12.33,0,3,1,1,4,2,1,0,0,-1,27,33,-6
"Daniel Briere","DANIEL.BRIERE","14-15","COL","C","R",1977-10-06,36,56,70.3,0,0,0,0,6,9,11,1.16,0,0,12.89,0,1,1,1,3,1,1,0,0,0,3,1,2
"Daniel Cleary","DANIEL.CLEARY","07-08","DET","R","L",1978-12-18,28,63,162.82,4,5,4,13,33,42,46,4.86,12.12,9.52,11.57,0,3,0,5,7,5,4,1,1,-1,24,18,6
"Daniel Cleary","DANIEL.CLEARY","08-09","DET","R","L",1978-12-18,29,73,127.72,2,0,3,5,25,40,45,4.78,8,5,11.95,0,3,1,3,11,0,0,0,0,0,8,4,4
"Daniel Cleary","DANIEL.CLEARY","09-10","DET","R","L",1978-12-18,30,64,146.15,2,3,2,7,16,23,30,2.69,12.5,8.7,11.7,1,3,1,4,8,2,0,0,0,-2,21,20,1
"Daniel Cleary","DANIEL.CLEARY","10-11","DET","R","L",1978-12-18,31,66,104.4,5,2,1,8,23,35,37,5.19,21.74,14.29,14.83,1,1,0,1,6,1,0,0,0,-1,8,7,1
"Daniel Cleary","DANIEL.CLEARY","11-12","DET","R","L",1978-12-18,32,74,98.68,2,0,0,2,22,32,37,4.56,9.09,6.25,14.25,0,3,1,2,7,0,1,0,0,1,1,5,-4
"Daniel Cleary","DANIEL.CLEARY","12-13","DET","R","L",1978-12-18,33,48,120.35,4,0,0,4,16,19,19,3.04,25,21.05,16,0,6,0,3,7,3,1,0,0,-2,1,0,1
"Daniel Cleary","DANIEL.CLEARY","13-14","DET","R","L",1978-12-18,34,50,76.77,0,0,0,0,7,8,8,1.55,0,0,19.38,1,0,0,0,10,3,1,0,0,-2,1,1,0
"Daniel Sedin","DANIEL.SEDIN","07-08","VAN","L","L",1980-09-26,26,82,338.33,12,11,9,32,70,103,116,13.15,17.14,11.65,12.77,0,10,3,0,12,4,8,0,0,4,6,3,3
"Daniel Sedin","DANIEL.SEDIN","08-09","VAN","L","L",1980-09-26,27,81,317.48,9,8,7,24,82,108,127,12.27,10.98,8.33,11.36,1,12,3,0,12,4,3,0,0,-1,0,4,-4
"Daniel Sedin","DANIEL.SEDIN","09-10","VAN","L","L",1980-09-26,28,63,213.73,8,8,6,22,55,79,91,8.86,14.55,10.13,11.22,0,5,0,0,8,1,1,0,0,0,4,5,-1
"Daniel Sedin","DANIEL.SEDIN","10-11","VAN","L","L",1980-09-26,29,79,295.98,18,9,15,42,70,96,119,11.04,25.71,18.75,11.5,0,10,2,1,4,4,0,0,0,-4,0,0,0
"Daniel Sedin","DANIEL.SEDIN","11-12","VAN","L","L",1980-09-26,30,69,250.9,10,9,6,25,53,81,100,8.96,18.87,12.35,11.06,1,6,1,1,2,5,0,0,0,-5,0,0,0
"Daniel Sedin","DANIEL.SEDIN","12-13","VAN","L","L",1980-09-26,31,45,171.8,3,5,4,12,19,30,40,2.27,15.79,10,7.57,1,2,2,0,5,3,1,0,0,-2,2,0,2
"Daniel Sedin","DANIEL.SEDIN","13-14","VAN","L","L",1980-09-26,32,72,259.13,5,6,7,18,51,71,92,7.02,9.8,7.04,9.89,1,5,2,0,11,2,1,0,0,-1,1,5,-4
"Daniel Sedin","DANIEL.SEDIN","14-15","VAN","L","L",1980-09-26,33,78,243.08,4,11,9,24,42,56,63,5.51,9.52,7.14,9.84,0,6,0,1,4,0,0,0,0,0,0,1,-1
"Daniel Sedin","DANIEL.SEDIN","15-16","VAN","L","L",1980-09-26,34,79,263.72,8,6,5,19,58,78,85,7.62,13.79,10.26,9.77,0,6,1,2,5,0,1,0,0,1,1,3,-2
"Daniel Sedin","DANIEL.SEDIN","16-17","VAN","L","L",1980-09-26,35,81,234.58,6,4,4,14,41,54,63,5.8,14.63,11.11,10.74,0,7,0,2,12,1,2,0,0,1,1,0,1
"Daniel Sedin","DANIEL.SEDIN","17-18","VAN","L","L",1980-09-26,36,80,232.77,9,9,5,23,38,65,75,7.46,23.68,13.85,11.48,1,7,0,3,5,2,1,0,0,-1,3,2,1
"Daniel Sprong","DANIEL.SPRONG","18-19","ANA","R","R",1997-03-17,21,47,61.33,2,0,2,4,21,25,31,1.55,9.52,8,6.2,0,6,0,2,2,0,0,0,0,0,0,1,-1
"Danny Dekeyser","DANNY.DEKEYSER","13-14","DET","D","L",1990-03-07,23,63,101.8,1,2,2,5,14,20,24,0.81,7.14,5,4.05,0,3,4,2,3,0,0,0,0,0,0,0,0
"Danny Dekeyser","DANNY.DEKEYSER","14-15","DET","D","L",1990-03-07,24,80,103.85,0,4,2,6,10,19,37,0.76,0,0,4,1,1,0,4,2,1,0,0,0,-1,0,0,0
"Danton Heinen","DANTON.HEINEN","17-18","BOS","C","L",1995-07-05,22,77,155.17,2,3,7,12,24,29,35,2.72,8.33,6.9,9.38,1,3,4,3,4,1,0,0,0,-1,0,1,-1
"Danton Heinen","DANTON.HEINEN","18-19","BOS","C/L","L",1995-07-05,23,76,105.57,1,6,0,7,16,25,27,2.58,6.25,4,10.32,0,4,0,0,2,2,0,0,0,-2,0,0,0
"Danton Heinen","DANTON.HEINEN","19-20","BOS","L","L",1995-07-05,24,58,128.25,3,2,1,6,22,28,33,3.48,13.64,10.71,12.43,0,6,0,1,4,1,0,0,0,-1,0,0,0
"Dany Heatley","DANY.HEATLEY","07-08","OTT","L/R","L",1981-01-21,26,71,308.73,13,6,6,25,66,98,128,13.4,19.7,13.27,13.67,0,11,3,2,14,1,3,0,0,2,3,1,2
"Dany Heatley","DANY.HEATLEY","08-09","OTT","L","L",1981-01-21,27,82,326.6,15,3,8,26,89,117,140,12.33,16.85,12.82,10.54,0,12,2,2,14,11,2,0,0,-9,0,4,-4
"Dany Heatley","DANY.HEATLEY","09-10","S.J","L","L",1981-01-21,28,80,272.18,18,5,7,30,82,111,137,14.19,21.95,16.22,12.78,0,9,2,3,16,3,0,0,0,-3,2,2,0
"Dany Heatley","DANY.HEATLEY","10-11","S.J","L","L",1981-01-21,29,79,254.18,11,13,4,28,62,90,103,12.32,17.74,12.22,13.69,1,16,3,3,12,6,3,0,0,-3,0,1,-1
"Dany Heatley","DANY.HEATLEY","11-12","MIN","L","L",1981-01-21,30,82,276.32,8,5,6,19,77,102,127,11.66,10.39,7.84,11.43,0,8,2,1,5,2,2,0,0,0,8,9,-1
"Dany Heatley","DANY.HEATLEY","12-13","MIN","L","L",1981-01-21,31,35,107.1,4,3,2,9,26,29,34,4,15.38,13.79,13.79,1,1,0,1,5,2,0,0,0,-2,4,6,-2
"Dany Heatley","DANY.HEATLEY","13-14","MIN","L","L",1981-01-21,32,75,192.85,3,5,1,9,34,52,62,5.94,8.82,5.77,11.42,1,7,4,1,8,1,1,0,0,0,1,3,-2
"Darcy Tucker","DARCY.TUCKER","07-08","TOR","R","L",1975-03-15,32,74,219.12,7,1,2,10,41,61,71,7.95,17.07,11.48,13.03,1,7,2,10,15,3,1,0,0,-2,6,5,1
"Darcy Tucker","DARCY.TUCKER","08-09","COL","R","L",1975-03-15,33,63,96.7,1,1,2,4,11,15,17,1.05,9.09,6.67,7,1,3,0,2,7,1,1,0,0,0,3,4,-1
"Darcy Tucker","DARCY.TUCKER","09-10","COL","R","L",1975-03-15,34,71,135.83,4,6,1,11,18,20,22,2.78,22.22,20,13.9,0,9,0,6,13,3,1,1,1,-2,20,10,10
"Darnell Nurse","DARNELL.NURSE","18-19","EDM","D","L",1995-02-04,23,82,151.27,1,2,6,9,20,32,54,1.58,5,3.12,4.94,3,7,2,2,1,1,0,0,0,-1,0,0,0
"Darnell Nurse","DARNELL.NURSE","19-20","EDM","D","L",1995-02-04,24,70,76.57,0,3,2,5,9,11,16,0.5,0,0,4.55,2,3,1,3,2,1,1,0,0,0,0,0,0
"Darren Helm","DARREN.HELM","14-15","DET","C","L",1987-01-21,27,75,107.33,3,1,3,7,14,15,16,2.09,21.43,20,13.93,0,3,0,3,7,0,0,0,0,0,10,7,3
"Darren Helm","DARREN.HELM","15-16","DET","C","L",1987-01-21,28,77,50.83,0,0,0,0,7,10,10,1.35,0,0,13.5,0,0,0,1,0,1,1,0,0,0,6,11,-5
"Darryl Sydor","DARRYL.SYDOR","07-08","PIT","D","L",1972-05-13,35,74,156.25,1,2,1,4,19,29,40,1.36,5.26,3.45,4.69,3,1,1,2,4,1,1,0,0,0,0,0,0
"Darryl Sydor","DARRYL.SYDOR","08-09","DAL","D","L",1972-05-13,36,65,95.52,0,1,2,3,9,15,27,0.58,0,0,3.87,1,2,0,1,3,0,0,0,0,0,0,0,0
"Dave Bolland","DAVE.BOLLAND","08-09","CHI","C","R",1986-06-05,22,81,85.52,2,0,1,3,7,9,13,0.91,28.57,22.22,10.11,0,1,0,2,3,1,0,0,0,-1,33,39,-6
"Dave Bolland","DAVE.BOLLAND","09-10","CHI","C","R",1986-06-05,23,38,64.25,1,1,0,2,5,6,10,0.54,20,16.67,9,0,2,3,1,3,1,0,0,0,-1,27,22,5
"Dave Bolland","DAVE.BOLLAND","10-11","CHI","C","R",1986-06-05,24,60,121.02,3,6,2,11,11,14,22,1.35,27.27,21.43,9.64,0,5,1,0,2,1,2,0,0,1,38,42,-4
"Dave Bolland","DAVE.BOLLAND","11-12","CHI","C","R",1986-06-05,25,75,150.23,7,3,2,12,18,23,35,2.26,38.89,30.43,9.83,0,5,0,0,4,0,0,0,0,0,38,44,-6
"Dave Bolland","DAVE.BOLLAND","12-13","CHI","C","R",1986-06-05,26,34,86.9,1,2,0,3,9,12,13,1.19,11.11,8.33,9.92,0,3,0,3,7,0,1,0,0,1,31,43,-12
"Dave Bolland","DAVE.BOLLAND","14-15","FLA","C","R",1986-06-05,28,53,67,0,2,3,5,5,10,14,1.14,0,0,11.4,0,1,0,2,2,1,1,0,0,0,37,25,12
"David Backes","DAVID.BACKES","07-08","STL","C/R","R",1984-05-01,23,71,148.78,3,1,3,7,13,22,25,2.46,23.08,13.64,11.18,0,1,2,16,9,3,2,0,0,-1,14,14,0
"David Backes","DAVID.BACKES","08-09","STL","R","R",1984-05-01,24,81,201.32,6,5,0,11,36,51,62,6.54,16.67,11.76,12.82,0,3,4,15,16,2,0,0,1,-1,39,43,-4
"David Backes","DAVID.BACKES","09-10","STL","R","R",1984-05-01,25,79,196.25,4,2,1,7,32,50,58,5.96,12.5,8,11.92,0,4,2,17,13,3,0,1,1,-3,75,79,-4
"David Backes","DAVID.BACKES","10-11","STL","R","R",1984-05-01,26,82,218.43,4,7,3,14,31,46,55,5.18,12.9,8.7,11.26,1,6,0,16,9,4,3,0,0,-1,78,101,-23
"David Backes","DAVID.BACKES","11-12","STL","R","R",1984-05-01,27,82,196.85,8,6,3,17,33,52,61,6.39,24.24,15.38,12.29,0,3,0,9,12,1,0,0,0,-1,89,101,-12
"David Backes","DAVID.BACKES","12-13","STL","R","R",1984-05-01,28,48,105.48,0,2,2,4,8,12,16,1.83,0,0,15.25,0,1,1,8,5,6,4,0,0,-2,37,46,-9
"David Backes","DAVID.BACKES","13-14","STL","R","R",1984-05-01,29,74,196.32,10,5,1,16,28,49,55,6.6,35.71,20.41,13.47,0,3,0,12,5,6,3,0,0,-3,82,84,-2
"David Backes","DAVID.BACKES","14-15","STL","R","R",1984-05-01,30,76,192.15,10,4,2,16,36,46,53,5.89,27.78,21.74,12.8,1,3,2,13,7,4,0,0,0,-4,77,56,21
"David Backes","DAVID.BACKES","15-16","STL","R","R",1984-05-01,31,76,194.98,8,3,2,13,24,31,32,4.33,33.33,25.81,13.97,0,0,0,8,13,3,0,1,1,-3,74,63,11
"David Backes","DAVID.BACKES","16-17","BOS","R","R",1984-05-01,32,72,154.03,2,4,1,7,23,29,32,4.55,8.7,6.9,15.69,0,1,1,7,6,3,1,0,0,-2,11,10,1
"David Backes","DAVID.BACKES","17-18","BOS","R","R",1984-05-01,33,57,112.5,2,4,0,6,19,29,33,3.63,10.53,6.9,12.52,0,1,0,3,8,0,0,0,0,0,29,24,5
"David Backes","DAVID.BACKES","18-19","BOS","R","R",1984-05-01,34,69,113.45,2,2,3,7,13,19,22,2.09,15.38,10.53,11,0,5,1,4,5,0,1,0,0,1,36,19,17
"David Booth","DAVID.BOOTH","07-08","FLA","L","L",1984-11-24,22,71,125.02,1,1,0,2,29,41,50,4.41,3.45,2.44,10.76,0,1,1,5,8,2,0,0,0,-2,3,2,1
"David Booth","DAVID.BOOTH","08-09","FLA","L","L",1984-11-24,23,71,195.68,9,5,0,14,50,64,72,7.45,18,14.06,11.64,0,4,1,6,15,1,2,0,0,1,1,4,-3
"David Booth","DAVID.BOOTH","09-10","FLA","L","L",1984-11-24,24,28,102.22,0,1,4,5,12,16,17,1.96,0,0,12.25,0,3,0,4,8,1,2,0,0,1,1,3,-2
"David Booth","DAVID.BOOTH","10-11","FLA","L","L",1984-11-24,25,80,230.6,8,1,1,10,49,62,79,7.46,16.33,12.9,12.03,0,6,1,3,25,1,4,0,0,3,4,4,0
"David Booth","DAVID.BOOTH","11-12","VAN","L","L",1984-11-24,26,54,88.55,4,1,3,8,25,31,39,2.45,16,12.9,7.9,0,5,0,2,6,1,0,0,0,-1,2,2,0
"David Clarkson","DAVID.CLARKSON","08-09","N.J","R","R",1984-03-31,24,81,124.47,4,2,0,6,24,38,47,4.49,16.67,10.53,11.82,0,3,0,7,10,0,2,0,0,2,0,0,0
"David Clarkson","DAVID.CLARKSON","09-10","N.J","R","R",1984-03-31,25,45,108.85,3,2,1,6,21,27,33,3.73,14.29,11.11,13.81,0,3,1,4,6,2,1,0,0,-1,2,4,-2
"David Clarkson","DAVID.CLARKSON","10-11","N.J","R","R",1984-03-31,26,80,136.77,1,0,1,2,19,25,31,2.6,5.26,4,10.4,0,3,2,7,10,0,0,1,1,0,8,11,-3
"David Clarkson","DAVID.CLARKSON","11-12","N.J","R","R",1984-03-31,27,79,238.5,8,5,3,16,44,65,76,7.89,18.18,12.31,12.14,0,2,1,8,10,1,2,0,0,1,51,70,-19
"David Clarkson","DAVID.CLARKSON","12-13","N.J","R","R",1984-03-31,28,48,169.63,6,2,0,8,42,53,60,6.86,14.29,11.32,12.94,0,3,0,6,15,2,3,0,0,1,4,2,2
"David Clarkson","DAVID.CLARKSON","13-14","TOR","R","R",1984-03-31,29,59,61.12,1,0,1,2,6,10,15,1.11,16.67,10,11.1,0,5,0,7,11,3,0,0,0,-3,0,2,-2
