"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Chris Butler","CHRIS.BUTLER","10-11","BUF","D","L",1986-10-27,23,49,59.07,79.45,88.87,90.06,92,86.34,7.85,2.03,54.99,6.89,77.87,8.59,108.6,9.45,6.17,0.98,5.82,48.11,69.27,99.16,5.19,14.28,70.5
"Chris Campoli","CHRIS.CAMPOLI","07-08","NYI","D","L",1984-07-09,23,46,165.18,71.45,80.27,83.24,85.72,84.2,6.23,2.49,44.62,10.97,61.52,12.39,85.67,14.28,4.94,0.93,3.74,33.65,49.13,71.39,4.01,13.95,77.32
"Chris Campoli","CHRIS.CAMPOLI","08-09","NYI","D","L",1984-07-09,24,51,107.62,90.68,86.96,86.99,86.62,91.26,5.86,0.6,41.48,6.22,61.8,9.24,77.76,12.01,5.94,0.57,5.26,35.26,52.55,65.75,5.37,14.13,90.32
"Chris Campoli","CHRIS.CAMPOLI","08-09","OTT","D","L",1984-07-09,24,25,72.67,100,86.5,86.93,88.66,96.24,7.22,0,48.81,7.62,62.32,9.37,81.39,10.41,6.34,0.25,7.22,41.19,52.95,70.98,6.09,14.8,100
"Chris Campoli","CHRIS.CAMPOLI","09-10","OTT","D","L",1984-07-09,25,65,134.17,70.48,78.76,77.97,80.6,79.27,2.15,0.9,36.26,9.78,49.22,13.91,66.71,16.05,4.11,1.07,1.25,26.48,35.31,50.65,3.03,5.92,90.81
"Chris Campoli","CHRIS.CAMPOLI","10-11","OTT","D","L",1984-07-09,26,58,72.85,100,78.2,78.53,81.82,83.4,3.95,0,40.59,11.32,59.53,16.27,80.85,17.97,5.05,1,3.95,29.27,43.26,62.88,4.04,9.72,100
"Chris Campoli","CHRIS.CAMPOLI","11-12","MTL","D","L",1984-07-09,27,43,85.65,100,88.01,87.6,88.04,91.77,3.68,0,42.42,5.78,62.41,8.83,75.9,10.31,5.31,0.48,3.68,36.64,53.58,65.59,4.83,8.67,100
"Chris Clark","CHRIS.CLARK","07-08","WSH","R","R",1976-03-08,31,18,53.22,44.13,78.22,78.16,83.46,75.18,1.95,2.47,44.57,12.41,61.35,17.15,87.01,17.24,4.78,1.58,-0.52,32.15,44.21,69.77,3.2,4.38,80.11
"Chris Drury","CHRIS.DRURY","07-08","NYR","C","R",1976-08-20,31,82,284.77,89.41,85.78,86.6,87.33,85.74,7.14,0.84,57.98,9.61,77.95,12.06,102.14,14.81,6.75,1.12,6.29,48.37,65.89,87.32,5.63,12.31,91.21
"Chris Drury","CHRIS.DRURY","08-09","NYR","C","R",1976-08-20,32,81,256.23,73.25,81.46,84.82,86.72,81.86,4.16,1.52,48.97,11.14,69.13,12.37,93.2,14.27,6.22,1.38,2.64,37.83,56.76,78.94,4.84,8.5,86.36
"Chris Drury","CHRIS.DRURY","09-10","NYR","C","R",1976-08-20,33,77,146.22,83.6,81.59,81.17,82.54,80.39,4.06,0.8,41.77,9.43,61.59,14.28,80.69,17.07,6.21,1.51,3.26,32.34,47.3,63.62,4.69,9.72,91.55
"Chris Gratton","CHRIS.GRATTON","07-08","T.B","C","L",1975-07-05,32,59,104.27,100,84.86,85.64,87.46,88.15,6.66,0,43.88,7.83,65.08,10.92,84.36,12.09,5.05,0.68,6.66,36.05,54.16,72.27,4.37,15.19,100
"Chris Higgins","CHRIS.HIGGINS","07-08","MTL","C/L","L",1983-06-02,24,82,252.02,96.84,82.91,84.38,84.93,89.76,7.22,0.24,50.19,10.34,70.44,13.04,94.94,16.84,5.95,0.68,6.98,39.85,57.4,78.1,5.27,14.38,97.72
"Chris Higgins","CHRIS.HIGGINS","08-09","MTL","L","L",1983-06-02,25,56,119.68,68.15,80.34,81.19,84.27,78.96,4.08,1.91,48.76,11.93,71.28,16.52,102.58,19.15,5.78,1.54,2.17,36.83,54.76,83.43,4.24,8.36,84.03
"Chris Higgins","CHRIS.HIGGINS","09-10","NYR","L","L",1983-06-02,26,55,95.05,100,83.53,83.42,84.38,85.47,1.17,0,42,8.28,60.71,12.07,75.47,13.98,6.09,1.04,1.17,33.71,48.64,61.5,5.06,2.8,100
"Chris Higgins","CHRIS.HIGGINS","10-11","FLA","L","L",1983-06-02,27,48,68.1,0,72.61,71.86,75.46,76.92,0,0.89,33.31,12.56,52.28,20.48,73.68,23.96,3.96,1.19,-0.89,20.75,31.81,49.73,2.78,0,92.92
"Chris Higgins","CHRIS.HIGGINS","11-12","VAN","L","L",1983-06-02,28,68,116.07,93.12,87.3,87.19,87.34,89.41,7.07,0.52,52.64,7.66,67.31,9.89,85.7,12.43,4.89,0.58,6.55,44.99,57.42,73.27,4.31,13.43,93.18
"Chris Higgins","CHRIS.HIGGINS","13-14","VAN","L","L",1983-06-02,30,76,127.15,81.06,84.67,86.49,88.65,86.24,2.38,0.56,51.31,9.29,68,10.62,90.3,11.57,4.44,0.71,1.83,42.02,57.38,78.73,3.73,4.64,94
"Chris Higgins","CHRIS.HIGGINS","14-15","VAN","L","L",1983-06-02,31,73,128.23,100,77.43,78.75,81.71,82.33,2.81,0,42.88,12.5,56.01,15.11,76.32,17.08,5.36,1.15,2.81,30.38,40.9,59.24,4.21,6.56,100
"Chris Kreider","CHRIS.KREIDER","13-14","NYR","C","L",1991-04-30,22,65,141.15,86.74,83.88,84.22,86.32,82.85,5.9,0.9,54.47,10.47,74.76,14.01,104.1,16.5,6.18,1.28,4.99,44,60.75,87.6,4.9,10.82,91.39
"Chris Kreider","CHRIS.KREIDER","14-15","NYR","C","L",1991-04-30,23,76,147.95,75.45,85.11,88.18,89.02,87.77,4.96,1.61,55.19,9.66,74.55,10,99.21,12.24,6.31,0.88,3.35,45.54,64.56,86.97,5.43,8.99,83.28
"Chris Kreider","CHRIS.KREIDER","15-16","NYR","C","L",1991-04-30,24,76,183.43,95.49,87.23,86.91,88.23,84.59,6.99,0.33,56.91,8.33,81.44,12.27,105.64,14.09,6.64,1.21,6.66,48.57,69.18,91.55,5.43,12.28,96.04
"Chris Kreider","CHRIS.KREIDER","16-17","NYR","C","L",1991-04-30,25,71,187.25,88.61,89.99,91.49,91.91,91.98,7.13,0.92,61.45,6.83,87.1,8.1,109.87,9.67,8.26,0.72,6.22,54.62,79,100.2,7.54,11.61,86.59
"Chris Kreider","CHRIS.KREIDER","17-18","NYR","C","L",1991-04-30,26,57,144.57,92.56,85.24,87.46,89.26,92.41,8.94,0.72,58.56,10.14,79.89,11.45,105.64,12.7,7.18,0.59,8.22,48.42,68.44,92.93,6.59,15.26,92.92
"Chris Kreider","CHRIS.KREIDER","18-19","NYR","C","L",1991-04-30,27,75,198.62,93.09,80.97,83.21,85.78,88.91,8.63,0.64,54.25,12.75,72.68,14.66,93.95,15.57,6.85,0.85,7.99,41.49,58.02,78.38,6,15.9,94.98
"Chris Kreider","CHRIS.KREIDER","19-20","NYR","C","L",1991-04-30,28,62,202.17,93.14,85.23,87.62,89.2,92.21,8.82,0.65,62.18,10.78,86.97,12.29,111.7,13.53,8.01,0.68,8.17,51.4,74.68,98.17,7.34,14.19,93.97
"Chris Kunitz","CHRIS.KUNITZ","07-08","ANA","L","L",1979-09-26,27,81,243.17,83.07,88.01,88.01,88.52,89.74,6.15,1.25,54.61,7.44,70.98,9.67,87.74,11.38,6.43,0.74,4.9,47.17,61.31,76.36,5.7,11.26,83.16
"Chris Kunitz","CHRIS.KUNITZ","08-09","ANA","L","L",1979-09-26,28,62,92.27,78.28,87.81,88.23,90.56,87.82,4.55,1.26,57.05,7.92,75.54,10.07,96.21,10.03,6.52,0.9,3.28,49.13,65.47,86.19,5.61,7.97,84.07
"Chris Kunitz","CHRIS.KUNITZ","08-09","PIT","L","L",1979-09-26,28,20,78.08,92.35,84.5,84.67,86.24,87.95,10.01,0.83,57.93,10.63,75.04,13.59,100.11,15.98,6.34,0.87,9.18,47.3,61.45,84.14,5.47,17.29,92.19
"Chris Kunitz","CHRIS.KUNITZ","09-10","PIT","L","L",1979-09-26,29,49,105.12,84.02,90.57,91.26,92.66,93.43,5.58,1.06,54.11,5.63,75.19,7.2,103.14,8.17,6.41,0.45,4.52,48.48,67.99,94.98,5.96,10.32,81.16
"Chris Kunitz","CHRIS.KUNITZ","10-11","PIT","L","L",1979-09-26,30,66,256.58,96.36,90.1,91.05,91.45,92.2,6.26,0.24,53.9,5.92,78.59,7.73,105.13,9.83,6.77,0.57,6.02,47.97,70.86,95.31,6.2,11.61,96.01
"Chris Kunitz","CHRIS.KUNITZ","11-12","PIT","L","L",1979-09-26,31,80,266.57,80.01,83.22,86.57,88.07,86.07,8.12,2.03,67.49,13.6,100.76,15.63,133.5,18.08,8.85,1.43,6.09,53.89,85.13,115.43,7.42,12.03,85.09
"Chris Kunitz","CHRIS.KUNITZ","12-13","PIT","L","L",1979-09-26,32,47,166.22,92.47,93.89,93.47,91.86,93.64,8.6,0.7,60.97,3.97,82.6,5.77,105.31,9.33,7.91,0.54,7.9,57,76.83,95.98,7.37,14.1,82.36
"Chris Kunitz","CHRIS.KUNITZ","13-14","PIT","L","L",1979-09-26,33,78,276.12,93.7,88.84,90.23,90.59,92.19,9.76,0.66,71.09,8.93,94.2,10.2,123.57,12.83,8.26,0.7,9.11,62.16,84,110.74,7.56,13.73,92.65
"Chris Kunitz","CHRIS.KUNITZ","14-15","PIT","L","L",1979-09-26,34,70,221.75,85.69,86.8,87.83,88.55,89.45,8.25,1.38,63.73,9.69,84.08,11.65,104.73,13.54,8.37,0.99,6.87,54.04,72.43,91.19,7.38,12.94,85.79
"Chris Kunitz","CHRIS.KUNITZ","15-16","PIT","L","L",1979-09-26,35,80,163.3,83.1,84.45,82.57,84.93,80.6,3.94,0.8,48.68,8.96,64.82,13.69,88.56,15.71,5.71,1.37,3.14,39.72,51.13,72.85,4.34,8.09,91.06
"Chris Kunitz","CHRIS.KUNITZ","16-17","PIT","L","L",1979-09-26,36,68,110.68,92.15,80.27,81.96,83.98,86.36,5.53,0.47,57.26,14.07,76.34,16.8,98.12,18.72,7.45,1.18,5.06,43.19,59.54,79.4,6.27,9.67,96.65
"Chris Neil","CHRIS.NEIL","07-08","OTT","R","R",1979-06-18,28,67,94.27,80.49,76.32,79.43,82.22,80.43,5.23,1.27,41.08,12.75,62.6,16.22,88.34,19.1,5.23,1.27,3.96,28.33,46.39,69.24,3.96,12.72,90.06
"Chris Neil","CHRIS.NEIL","08-09","OTT","R","R",1979-06-18,29,60,55.58,84.35,81.99,83.65,83.57,81.49,6.28,1.17,42.62,9.36,58.55,11.44,74.16,14.58,4.85,1.1,5.12,33.26,47.11,59.58,3.75,14.74,87.54
"Chris Neil","CHRIS.NEIL","11-12","OTT","R","R",1979-06-18,32,71,118.72,75.83,80.66,83.76,86.3,82.8,6.33,2.02,51.16,12.27,70.63,13.69,94.2,14.95,5.59,1.16,4.31,38.89,56.94,79.25,4.43,12.37,83.56
"Chris Neil","CHRIS.NEIL","12-13","OTT","R","R",1979-06-18,33,46,63.15,100,90.01,87.59,88.56,92.86,4.63,0,53.86,5.98,70.78,10.03,98.99,12.79,5.56,0.43,4.63,47.89,60.75,86.2,5.13,8.59,100
"Chris Phillips","CHRIS.PHILLIPS","09-10","OTT","D","L",1978-03-09,31,80,51.58,100,88.19,86.92,88.18,88,6.6,0,48.13,6.44,65.54,9.86,83.08,11.13,5.37,0.73,6.6,41.69,55.67,71.95,4.64,13.7,100
"Chris Phillips","CHRIS.PHILLIPS","12-13","OTT","D","L",1978-03-09,34,46,70.72,86.84,81.08,80.29,82.8,89.53,4.87,0.74,52.69,12.29,64.56,15.85,88.07,18.29,5.23,0.61,4.13,40.39,48.72,69.77,4.62,9.24,94
"Chris Phillips","CHRIS.PHILLIPS","13-14","OTT","D","L",1978-03-09,35,70,92.98,100,85.28,87.55,87.88,90.08,7.18,0,44.2,7.63,67.8,9.64,93.32,12.87,5.39,0.59,7.18,36.57,58.15,80.45,4.79,16.25,100
"Chris Pronger","CHRIS.PRONGER","07-08","ANA","D","L",1974-10-10,32,71,324.7,93.89,88.74,88.88,89.77,92.97,5.68,0.37,50.86,6.45,69.97,8.76,86.14,9.82,5.79,0.44,5.31,44.41,61.22,76.32,5.36,11.17,94.27
"Chris Pronger","CHRIS.PRONGER","08-09","ANA","D","L",1974-10-10,33,82,338.13,95.79,91.21,91.14,91.08,94.6,9.13,0.4,61.78,5.96,86.46,8.41,107.04,10.49,7.75,0.44,8.73,55.82,78.06,96.55,7.3,14.79,93.27
"Chris Pronger","CHRIS.PRONGER","09-10","PHI","D","L",1974-10-10,34,82,288.38,95.61,90.25,90.54,90.08,95.43,8.74,0.4,55.61,6.01,72.85,7.61,101.1,11.13,6.86,0.33,8.34,49.6,65.23,89.97,6.53,15.72,93.32
"Chris Pronger","CHRIS.PRONGER","10-11","PHI","D","L",1974-10-10,35,50,173.02,94.75,85.74,86.48,87.82,92.55,6.32,0.35,52.66,8.76,74.43,11.64,101.37,14.07,7.58,0.61,5.97,43.9,62.79,87.31,6.97,12,96
"Chris Pronger","CHRIS.PRONGER","11-12","PHI","D","L",1974-10-10,36,13,50.42,83.53,90.03,91.28,90.13,95.08,11.22,2.21,62.84,6.96,86.17,8.23,108.16,11.84,9.2,0.48,9.01,55.88,77.93,96.32,8.72,17.86,68.21
"Chris Stewart","CHRIS.STEWART","08-09","COL","R","R",1987-10-30,20,53,58.87,80.09,78.33,75.19,76.62,79.22,3.81,0.95,46.76,12.93,60.1,19.83,80.52,24.56,4.35,1.14,2.86,33.83,40.27,55.95,3.21,8.15,92.67
"Chris Stewart","CHRIS.STEWART","09-10","COL","R","R",1987-10-30,21,77,185.73,81.11,83.53,85.13,87.45,89.45,5.56,1.3,53.24,10.5,69.94,12.22,99.71,14.3,7.2,0.85,4.27,42.74,57.72,85.4,6.35,10.45,87.66
"Chris Stewart","CHRIS.STEWART","10-11","COL","R","R",1987-10-30,22,36,91.68,80.08,85.26,85.72,85.89,91.48,7.74,1.92,54.13,9.36,68.04,11.34,86.77,14.25,6.88,0.64,5.81,44.77,56.71,72.52,6.24,14.29,79.44
"Chris Stewart","CHRIS.STEWART","10-11","STL","R","R",1987-10-30,22,26,74.77,100,89.15,90.41,90.36,97.13,8.74,0,53,6.45,76.19,8.08,97.68,10.42,7.33,0.22,8.74,46.55,68.11,87.26,7.11,16.49,100
"Chris Stewart","CHRIS.STEWART","11-12","STL","R","R",1987-10-30,23,79,120.1,100,88.6,90.17,90.25,92.75,2.49,0,50.57,6.51,73.36,7.99,101.9,11.01,5.76,0.45,2.49,44.06,65.37,90.89,5.31,4.92,100
"Chris Stewart","CHRIS.STEWART","12-13","STL","R","R",1987-10-30,24,48,108.97,87.46,88.14,87.14,87.92,91.4,8.41,1.21,50.44,6.79,73.13,10.79,99.71,13.69,5.85,0.55,7.2,43.65,62.33,86.02,5.3,16.67,82.24
"Chris Stewart","CHRIS.STEWART","13-14","STL","R","R",1987-10-30,25,58,107.88,100,89.71,89.04,88.87,90.1,6.05,0,50.5,5.8,67.6,8.32,94.91,11.89,5.62,0.62,6.05,44.71,59.28,83.01,5,11.97,100
"Chris Stewart","CHRIS.STEWART","14-15","BUF","R","R",1987-10-30,26,60,114.6,66.97,75.94,79.72,79.79,78.73,5.41,2.67,44.58,14.13,61.21,15.58,75.53,19.14,5.89,1.59,2.74,30.46,45.64,56.4,4.3,12.14,81.1
"Chris Stewart","CHRIS.STEWART","15-16","ANA","R","R",1987-10-30,27,54,59.1,89.21,87.95,86.9,88.09,90.64,7.3,0.88,54.98,7.53,76.55,11.54,99.02,13.39,6.49,0.67,6.42,47.45,65.01,85.62,5.82,13.28,88.27
"Chris Tanev","CHRIS.TANEV","15-16","VAN","D","R",1989-12-20,25,66,91.67,91.13,82.08,80.77,82.49,83.43,5.85,0.57,32.1,7.01,45.93,10.94,66.3,14.07,3.59,0.71,5.28,25.09,34.99,52.23,2.88,18.23,91.88
"Chris Terry","CHRIS.TERRY","14-15","CAR","L","L",1989-04-07,25,56,64.73,100,89.13,88.45,89.23,86.14,5.8,0,38.47,4.69,58.32,7.62,86.15,10.4,5.36,0.86,5.8,33.78,50.7,75.75,4.5,15.08,100
"Chris Tierney","CHRIS.TIERNEY","17-18","S.J","C","L",1994-07-01,23,80,80.98,100,85.96,86.19,84.87,91.22,7.68,0,60.45,9.88,74.56,11.95,97.59,17.4,7.85,0.76,7.68,50.58,62.61,80.2,7.1,12.7,100
"Chris Tierney","CHRIS.TIERNEY","18-19","OTT","C","L",1994-07-01,24,78,138.55,85.89,70.01,70.16,74.96,79.39,7.2,1.18,35.56,15.23,46.67,19.85,66.02,22.06,4.49,1.16,6.02,20.33,26.82,43.96,3.32,20.24,92.24
"Chris Tierney","CHRIS.TIERNEY","19-20","OTT","C","L",1994-07-01,25,70,64.43,80.33,78.69,81.61,84.4,88.39,4.49,1.1,43.84,11.87,65.44,14.74,90.54,16.73,5.1,0.67,3.39,31.97,50.7,73.81,4.43,10.24,90.75
"Chris Wideman","CHRIS.WIDEMAN","16-17","OTT","D","R",1990-01-07,26,76,113.52,100,82.96,86.47,88.94,92.57,4.34,0,42.31,8.69,59.03,9.23,82.84,10.3,4.87,0.39,4.34,33.62,49.8,72.54,4.48,10.26,100
"Christian Backman","CHRISTIAN.BACKMAN","07-08","STL","D","L",1980-04-28,27,45,123.07,100,82.5,82.87,84.31,83.68,5.42,0,42.72,9.06,63.72,13.17,78.45,14.6,5.23,1.02,5.42,33.65,50.55,63.85,4.21,12.69,100
"Christian Backman","CHRISTIAN.BACKMAN","08-09","CBJ","D","L",1980-04-28,28,55,117,83.53,82.36,84.91,86.37,85.73,2.57,0.51,41.63,8.92,61.39,10.91,82.54,13.03,5.11,0.85,2.07,32.71,50.48,69.51,4.26,6.18,94.31
"Christian Dvorak","CHRISTIAN.DVORAK","16-17","ARI","L","L",1996-02-02,20,75,107.73,74.74,81.06,84.13,86.86,86.3,3.2,1.08,38.26,8.94,56.89,10.73,77.48,11.72,4.32,0.69,2.12,29.32,46.15,65.75,3.63,8.36,87.91
"Christian Dvorak","CHRISTIAN.DVORAK","17-18","ARI","L","L",1996-02-02,21,77,137.23,76.84,81.19,83.33,84.38,85.53,6.25,1.88,51.88,12.02,74.5,14.9,95.33,17.65,7.18,1.22,4.37,39.86,59.6,77.68,5.97,12.05,84.33
"Christian Dvorak","CHRISTIAN.DVORAK","19-20","ARI","L","L",1996-02-02,23,68,186.48,89.51,78.88,80.71,83.32,85.96,5.82,0.68,53.45,14.31,69.08,16.51,89.75,17.97,6.5,1.06,5.14,39.14,52.57,71.78,5.44,10.89,95.23
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","07-08","S.J","D","L",1982-07-06,25,77,171.33,77.65,85.48,86,86.18,92.47,2.43,0.7,43.48,7.39,60.91,9.91,76.2,12.22,5.03,0.41,1.73,36.1,51,63.98,4.62,5.6,90.52
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","08-09","S.J","D","L",1982-07-06,26,77,221.85,85.72,87.27,86.89,87.53,87.52,11.19,1.86,59.95,8.74,81.1,12.23,108.19,15.42,7.74,1.1,9.33,51.2,68.87,92.77,6.63,18.66,78.69
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","09-10","VAN","D","L",1982-07-06,27,80,233.68,91.74,86.32,89.7,91.2,90.12,8.81,0.79,61.79,9.79,92.06,10.57,119.5,11.53,7.24,0.79,8.02,52,81.49,107.97,6.44,14.26,91.9
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","10-11","VAN","D","L",1982-07-06,28,76,276.52,96.24,89.63,90.54,91.99,92.27,11.07,0.43,63.98,7.4,93.11,9.73,125.91,10.96,8.08,0.68,10.63,56.58,83.38,114.95,7.4,17.3,94.17
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","11-12","BUF","D","L",1982-07-06,29,65,181.52,83.68,86.18,86.25,88.01,86.33,6.93,1.35,54.8,8.79,76.05,12.12,101.88,13.88,6.47,1.02,5.58,46.01,63.93,88,5.45,12.65,84.62
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","12-13","BUF","D","L",1982-07-06,30,46,150.37,77.64,79.4,82.36,84.91,85.99,5.55,1.6,46.66,12.11,64.44,13.8,89.22,15.86,5.49,0.89,3.95,34.56,50.64,73.36,4.59,11.9,86.78
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","13-14","BUF","D","L",1982-07-06,31,77,254.53,89.41,83.28,83.46,86.01,88.29,5.87,0.7,47.01,9.44,65.4,12.96,84.78,13.79,6.06,0.8,5.17,37.57,52.44,70.99,5.26,12.49,92.63
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","14-15","PIT","D","L",1982-07-06,32,47,98.72,83.95,83.64,85.96,86.45,88.15,3.75,0.72,51.3,10.03,71.68,11.71,88.83,13.92,6.51,0.88,3.03,41.26,59.97,74.91,5.63,7.31,92.85
"Christian Ehrhoff","CHRISTIAN.EHRHOFF","15-16","L.A","D","L",1982-07-06,33,38,66.47,90.16,87.94,84.91,84.68,86.72,8.19,0.89,51.3,7.03,79.94,14.21,103.7,18.76,6.66,1.02,7.29,44.27,65.73,84.94,5.64,15.96,87.29
"Christian Fischer","CHRISTIAN.FISCHER","17-18","ARI","R","R",1997-04-15,20,78,159.53,78.01,83.88,85.89,87.91,89.1,7.35,2.07,52.52,10.09,76.01,12.49,99.99,13.75,7.59,0.93,5.28,42.42,63.52,86.23,6.66,14,79.47
"Christian Fischer","CHRISTIAN.FISCHER","18-19","ARI","R","R",1997-04-15,21,70,115.87,62.87,73.48,77.1,79.46,85.83,4.06,2.4,46.27,16.7,65.27,19.38,84.66,21.88,5.43,0.9,1.66,29.57,45.88,62.78,4.53,8.77,85.64
"Christian Wolanin","CHRISTIAN.WOLANIN","18-19","OTT","D","L",1995-03-17,23,29,54.72,71.33,67.55,71.68,72.63,69.78,5.59,2.25,39.92,19.18,57.24,22.61,69.19,26.07,6.23,2.7,3.34,20.75,34.63,43.11,3.53,14.01,88.28
"Christoph Schubert","CHRISTOPH.SCHUBERT","07-08","OTT","D","L",1982-02-05,25,81,162.8,83.84,81.39,82.52,85.54,86.9,5.72,1.1,44.48,10.17,65.55,13.89,91.8,15.52,4.91,0.74,4.61,34.31,51.66,76.28,4.17,12.85,89.17
"Christoph Schubert","CHRISTOPH.SCHUBERT","08-09","OTT","L","L",1982-02-05,26,50,64.88,51.68,82.63,82.44,85.72,80.38,1.99,1.86,38.81,8.16,51.54,10.98,76.75,12.79,3.56,0.87,0.13,30.66,40.56,63.96,2.69,5.12,77.21
"Chuck Kobasew","CHUCK.KOBASEW","07-08","BOS","R","R",1982-04-17,25,72,148.35,93.57,78.36,82.6,82.54,86.42,5.47,0.38,44.75,12.36,61.1,12.87,74.73,15.81,5.48,0.86,5.1,32.39,48.22,58.92,4.62,12.23,96.96
"Chuck Kobasew","CHUCK.KOBASEW","08-09","BOS","R","R",1982-04-17,26,67,105.07,95.07,85.68,85.4,87.8,88.93,10.24,0.53,57.28,9.58,77.15,13.19,99.69,13.85,6.52,0.81,9.71,47.71,63.96,85.84,5.7,17.88,94.45
"Clarke MacArthur","CLARKE.MACARTHUR","07-08","BUF","L","L",1985-04-06,22,37,50.82,67,68.3,71.85,75.97,76.1,2.37,1.17,34.96,16.22,44.55,17.45,62.85,19.88,3.27,1.03,1.2,18.74,27.1,42.96,2.24,6.79,92.79
"Clarke MacArthur","CLARKE.MACARTHUR","08-09","BUF","L","L",1985-04-06,23,70,122.7,100,87.24,86.34,86.22,91.12,6.41,0,43.25,6.32,58.33,9.23,76.18,12.17,4.91,0.48,6.41,36.92,49.1,64,4.44,14.81,100
"Clarke MacArthur","CLARKE.MACARTHUR","09-10","BUF","L","L",1985-04-06,24,60,122.07,90.61,78.42,80.84,82.58,80.98,4.13,0.43,41.4,11.39,59.79,14.17,84.17,17.75,5.82,1.37,3.7,30.01,45.62,66.41,4.45,9.97,96.25
"Clarke MacArthur","CLARKE.MACARTHUR","10-11","TOR","L","L",1985-04-06,25,82,228.47,82.57,82.02,84.2,86.34,85.25,4.95,1.05,44.96,9.86,63.71,11.95,86.99,13.77,4.98,0.86,3.91,35.1,51.76,73.23,4.12,11.01,89.4
"Clarke MacArthur","CLARKE.MACARTHUR","11-12","TOR","L","L",1985-04-06,26,71,143.73,92,81.39,83.36,86.47,86.78,5.66,0.49,44.31,10.13,63.94,12.76,84.6,13.24,5.01,0.76,5.17,34.18,51.18,71.36,4.25,12.79,95.14
"Clarke MacArthur","CLARKE.MACARTHUR","12-13","TOR","L","L",1985-04-06,27,39,63.62,100,84.17,83.99,88,91.45,5.01,0,33.85,6.37,53.6,10.21,81.22,11.07,5.24,0.49,5.01,27.48,43.38,70.15,4.75,14.8,100
"Clarke MacArthur","CLARKE.MACARTHUR","13-14","OTT","L","L",1985-04-06,28,79,191.88,86.12,82.35,83.99,84.7,86.82,7.66,1.24,52.07,11.16,76.58,14.6,101.96,18.41,6.43,0.98,6.43,40.92,61.98,83.55,5.45,14.72,88.93
"Clarke MacArthur","CLARKE.MACARTHUR","14-15","OTT","L","L",1985-04-06,29,62,178.83,85.63,84.21,85.47,87.05,87.28,6.38,1.07,55.7,10.44,79.92,13.59,107.78,16.04,6.74,0.98,5.31,45.26,66.33,91.74,5.76,11.45,89.75
"Claude Giroux","CLAUDE.GIROUX","08-09","PHI","R","R",1988-01-12,20,42,53.78,100,77.36,81.59,86.56,88.13,5.53,0,37.25,10.9,62.84,14.18,91.73,14.25,6.05,0.81,5.53,26.35,48.66,77.48,5.23,14.85,100
"Claude Giroux","CLAUDE.GIROUX","09-10","PHI","R","R",1988-01-12,21,82,225.63,96.69,90.54,90.4,90.34,94.66,7.69,0.26,54.78,5.73,74.32,7.9,101.44,10.85,7.07,0.4,7.43,49.06,66.42,90.59,6.67,14.04,95.4
"Claude Giroux","CLAUDE.GIROUX","10-11","PHI","R","R",1988-01-12,22,82,243.98,92.91,83.44,85.98,88.12,91.63,6.26,0.48,42.4,8.41,64.3,10.49,90.76,12.23,6.59,0.6,5.78,33.99,53.81,78.53,5.99,14.75,94.33
"Claude Giroux","CLAUDE.GIROUX","11-12","PHI","R","R",1988-01-12,23,75,283.43,85.6,87.64,88.91,88.78,90.83,7.85,1.32,58.59,8.27,87.45,10.91,110.03,13.9,8.91,0.9,6.53,50.33,76.53,96.13,8.01,13.4,84.02
"Claude Giroux","CLAUDE.GIROUX","12-13","PHI","R","R",1988-01-12,24,48,168.27,96.4,88.64,90.12,90.35,92.39,9.65,0.36,63.19,8.09,86.37,9.47,114.42,12.22,8.35,0.69,9.29,55.09,76.9,102.2,7.67,15.26,95.55
"Claude Giroux","CLAUDE.GIROUX","13-14","PHI","R","R",1988-01-12,25,82,286.28,83.9,85.43,86.34,86.72,87.37,9.06,1.74,61.27,10.45,87.32,13.82,116.53,17.84,8.02,1.16,7.32,50.82,73.5,98.69,6.86,14.78,83.38
"Claude Giroux","CLAUDE.GIROUX","14-15","PHI","R","R",1988-01-12,26,80,248.68,92.5,84.77,87.7,89.57,92.21,10.03,0.81,64.57,11.61,89.86,12.6,123.68,14.4,9.28,0.78,9.22,52.97,77.26,109.29,8.5,15.54,92.99
"Claude Giroux","CLAUDE.GIROUX","15-16","PHI","R","R",1988-01-12,27,78,281.3,84.71,88.29,88.99,90.63,89.03,6.97,1.26,65.08,8.63,89.52,11.07,121.39,12.56,8.1,1,5.71,56.44,78.45,108.83,7.1,10.71,85.42
