"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Artturi Lehkonen","ARTTURI.LEHKONEN","16-17","MTL","L","L",1995-07-04,21,73,65.05,0.92,0,1.84,2.77,8.3,11.07,11.99,1.31,11.11,8.33,11.83,1.84,0.92,0,4.61,0.92,0,0,0,0,0,0,0,0
"Artturi Lehkonen","ARTTURI.LEHKONEN","17-18","MTL","L","L",1995-07-04,22,64,126.93,1.42,0.47,0,1.89,7.56,13.24,16.07,1.47,18.75,10.71,11.07,0.47,0.47,0.95,2.36,4.73,0,0,0,0,0,0.95,0.47,0.47
"Austin Czarnik","AUSTIN.CZARNIK","16-17","BOS","C","R",1992-12-12,23,48,85.3,0,2.11,0,2.11,7.74,14.07,16.88,0.79,0,0,5.6,0.7,2.81,2.11,0,0.7,0,0,0,0,0,1.41,5.63,-4.22
"Austin Czarnik","AUSTIN.CZARNIK","18-19","CGY","C","R",1992-12-12,25,52,69.92,0,0.86,1.72,2.57,13.73,14.59,21.45,1.05,0,0,7.18,0,2.57,0.86,0,3.43,0,0,0,0,0,9.44,9.44,0
"Auston Matthews","AUSTON.MATTHEWS","16-17","TOR","C","L",1997-09-17,18,81,201.55,2.68,2.38,1.49,6.55,13.69,19.95,26.79,2.26,19.57,13.43,11.33,0,1.19,0.6,0.3,2.68,0,0.6,0,0,0.6,18.46,16.37,2.08
"Auston Matthews","AUSTON.MATTHEWS","17-18","TOR","C","L",1997-09-17,19,61,132.37,2.27,1.36,2.27,5.89,13.6,16.77,21.76,1.74,16.67,13.51,10.38,0,1.81,0.45,0,1.81,0,0.45,0,0,0.45,13.14,13.14,0
"Auston Matthews","AUSTON.MATTHEWS","18-19","TOR","C","L",1997-09-17,20,66,173.28,4.16,2.08,0.69,6.93,19.74,26.66,32.55,2.98,21.05,15.58,11.19,1.04,3.12,2.08,1.04,2.77,0,0,0,0,0,0.69,1.04,-0.35
"Auston Matthews","AUSTON.MATTHEWS","19-20","TOR","C","L",1997-09-17,21,67,220.1,3.27,1.64,1.64,6.54,20.17,25.9,32.99,2.15,16.22,12.63,8.31,0,0.82,0.82,0,3.54,0.27,0,0,0,-0.27,5.45,4.91,0.55
"Barret Jackman","BARRET.JACKMAN","07-08","STL","D","L",1981-03-05,26,77,124.9,0.48,0.48,0.48,1.44,6.24,9.61,15.85,0.42,7.69,5,4.4,0.96,1.92,0.48,1.92,2.88,0.48,0,0,0,-0.48,0,0,0
"Beau Bennett","BEAU.BENNETT","16-17","N.J","R","R",1991-11-27,24,64,108.58,0.55,0.55,0,1.11,6.63,11.05,13.81,0.92,8.33,5,8.3,0.55,2.21,1.11,3.32,0.55,0.55,0,0,0,-0.55,0.55,0.55,0
"Ben Hutton","BEN.HUTTON","15-16","VAN","D","L",1993-04-20,22,72,170.12,0,0.35,2.12,2.47,8.82,12.34,19.4,0.63,0,0,5.11,0.35,1.06,0,0.35,1.06,0,0,0,0,0,0,0,0
"Ben Hutton","BEN.HUTTON","16-17","VAN","D","L",1993-04-20,23,71,144.92,0.83,1.24,2.48,4.55,9.52,12.83,19.04,0.8,8.7,6.45,6.26,1.24,0.83,0.41,0.41,2.07,0,0,0,0,0,0,0,0
"Ben Hutton","BEN.HUTTON","17-18","VAN","D","L",1993-04-20,24,61,59.53,0,1.01,1.01,2.02,13.1,15.12,23.18,0.51,0,0,3.4,0,0,3.02,0,0,0,0,0,0,0,0,0,0
"Ben Hutton","BEN.HUTTON","18-19","VAN","D","L",1993-04-20,25,67,125.43,0.48,2.39,0.96,3.83,4.31,5.74,13.39,0.22,11.11,8.33,3.75,0,1.44,0.48,0,0.48,0.96,0.48,0,0,-0.48,0,0,0
"Benoit Pouliot","BENOIT.POULIOT","08-09","MIN","L","L",1986-09-29,21,37,75.13,1.6,0,1.6,3.19,8.78,10.38,11.98,1.41,18.18,15.38,13.54,0,3.19,0,1.6,2.4,0,0,0,0,0,7.99,6.39,1.6
"Benoit Pouliot","BENOIT.POULIOT","09-10","MTL","L","L",1986-09-29,22,38,84.65,2.84,1.42,0,4.25,11.34,14.18,17.01,1.88,25,20,13.25,0.71,0.71,0.71,0,2.84,0.71,0,0,0,-0.71,0,0,0
"Benoit Pouliot","BENOIT.POULIOT","10-11","MTL","L","L",1986-09-29,23,78,63.23,0.95,0,0,0.95,12.34,13.28,14.23,1.65,7.69,7.14,12.43,0,0.95,0,0,3.8,0,0.95,0,0,0.95,0,1.9,-1.9
"Benoit Pouliot","BENOIT.POULIOT","11-12","BOS","L","L",1986-09-29,24,71,79.22,0.76,0,0.76,1.51,4.54,7.57,9.85,1.05,16.67,10,13.9,0,0.76,0,0,1.51,1.51,0.76,0,0,-0.76,1.51,1.51,0
"Benoit Pouliot","BENOIT.POULIOT","12-13","T.B","L","L",1986-09-29,25,34,60.85,0,1.97,0.99,2.96,6.9,12.82,12.82,1.41,0,0,11,0,4.93,0,0.99,0.99,0,0,0,0,0,1.97,9.86,-7.89
"Benoit Pouliot","BENOIT.POULIOT","13-14","NYR","L","L",1986-09-29,26,79,152.72,2.75,0.39,0,3.14,7.86,11.79,12.57,1.67,35,23.33,14.13,0,0.79,0.39,1.96,3.14,1.57,0,0,0,-1.57,2.36,1.96,0.39
"Benoit Pouliot","BENOIT.POULIOT","14-15","EDM","L","L",1986-09-29,27,54,115.4,2.08,1.56,0,3.64,9.36,11.44,11.96,1.75,22.22,18.18,15.27,0.52,2.08,0.52,0,2.6,0,0,0,0,0,0,0.52,-0.52
"Benoit Pouliot","BENOIT.POULIOT","15-16","EDM","L","L",1986-09-29,28,55,128.98,1.86,0.47,1.4,3.72,13.03,18.14,19.54,2.15,14.29,10.26,11.85,0,1.4,0.93,0,2.79,0,0,0,0,0,0,0.47,-0.47
"Benoit Pouliot","BENOIT.POULIOT","16-17","EDM","L","L",1986-09-29,29,67,57.6,0,0,0,0,10.42,14.58,18.75,1.26,0,0,8.64,0,3.12,0,0,5.21,0,0,0,0,0,0,0,0
"Bill Guerin","BILL.GUERIN","07-08","NYI","R","R",1970-11-09,36,81,291.37,1.44,1.03,0.41,2.88,10.91,14.62,18.74,1.6,13.21,9.86,10.96,0,3.09,0.62,1.03,1.85,0.21,1.03,0,0,0.82,0.82,0.41,0.41
"Bill Guerin","BILL.GUERIN","08-09","NYI","R","R",1970-11-09,37,61,247.58,1.21,0.73,1.45,3.39,12.36,16.24,19.87,1.6,9.8,7.46,9.88,0.24,1.94,1.21,0.97,2.18,0.97,0.24,0,0,-0.73,3.15,4.12,-0.97
"Bill Guerin","BILL.GUERIN","08-09","PIT","R","R",1970-11-09,37,17,56.68,0,1.06,2.12,3.18,11.64,14.82,21.17,1.91,0,0,12.86,0,0,0,2.12,0,1.06,0,0,0,-1.06,2.12,0,2.12
"Bill Guerin","BILL.GUERIN","09-10","PIT","R","R",1970-11-09,38,77,336.53,1.96,0.36,0.89,3.21,11.41,14.98,17.47,1.96,17.19,13.1,13.1,0,2.14,0.18,1.43,1.07,1.07,0.36,0,0,-0.71,0.89,1.07,-0.18
"Blake Coleman","BLAKE.COLEMAN","18-19","N.J","C","L",1991-11-28,26,77,57.27,2.1,0,0,2.1,7.33,14.67,15.72,1.85,28.57,14.29,12.64,0,0,0,1.05,1.05,0,0,0,0,0,3.14,6.29,-3.14
"Blake Comeau","BLAKE.COMEAU","08-09","NYI","L","R",1986-02-18,22,53,95.93,1.25,1.88,1.25,4.38,8.13,12.51,16.89,1.75,15.38,10,13.95,0,1.88,1.25,0.63,1.88,1.25,1.25,0,0,0,0,0.63,-0.63
"Blake Comeau","BLAKE.COMEAU","10-11","NYI","L","R",1986-02-18,24,77,191.03,1.26,1.26,0.94,3.45,8.17,10.99,16.02,1.13,15.38,11.43,10.26,0.31,2.83,0.31,0.94,3.77,0.63,0.94,0,0,0.31,2.51,1.57,0.94
"Blake Comeau","BLAKE.COMEAU","14-15","PIT","L","R",1986-02-18,28,58,57.58,0,2.08,0,2.08,11.46,14.59,21.88,1.09,0,0,7.5,1.04,0,0,5.21,4.17,1.04,0,0,0,-1.04,3.13,0,3.13
"Blake Comeau","BLAKE.COMEAU","15-16","COL","L","R",1986-02-18,29,79,136.13,0.88,0.88,1.76,3.53,6.17,7.05,10.58,0.92,14.29,12.5,13.06,0,0.88,0,1.76,2.2,0.88,0,0,0,-0.88,14.99,11.46,3.53
"Blake Lizotte","BLAKE.LIZOTTE","19-20","L.A","C","L",1997-12-13,21,63,66.62,1.8,0,0.9,2.7,10.81,12.61,13.51,1.77,16.67,14.29,14,0,0.9,0,0.9,3.6,0,0,0,0,0,10.81,7.21,3.6
"Blake Wheeler","BLAKE.WHEELER","08-09","BOS","R","R",1986-08-31,22,80,76.63,2.35,1.57,0,3.91,8.61,11.74,14.88,1.58,27.27,20,13.47,0,0.78,0,0.78,3.13,0.78,0,0,0,-0.78,1.57,0.78,0.78
"Blake Wheeler","BLAKE.WHEELER","09-10","BOS","R","R",1986-08-31,23,81,169.47,1.06,1.06,0.71,2.83,8.5,12.04,13.81,1.59,12.5,8.82,13.24,0,0.71,0,1.42,3.19,0.71,0.35,0,0,-0.35,0,0,0
"Blake Wheeler","BLAKE.WHEELER","10-11","BOS","R","R",1986-08-31,24,56,57.67,0,1.04,1.04,2.08,3.12,5.2,8.32,0.5,0,0,9.6,0,1.04,0,1.04,2.08,0,0,0,0,0,5.2,8.32,-3.12
"Blake Wheeler","BLAKE.WHEELER","11-12","WPG","R","R",1986-08-31,25,78,204.12,1.76,1.76,1.18,4.7,7.94,12.93,15.29,1.46,22.22,13.64,11.3,0,1.18,0,1.18,4.12,0.88,0.59,0,0,-0.29,0.29,0,0.29
"Blake Wheeler","BLAKE.WHEELER","12-13","WPG","R","R",1986-08-31,26,47,124.53,0.96,2.41,0,3.37,8.19,12.53,14.45,1.21,11.76,7.69,9.65,0,1.45,0,1.93,5.3,0.48,0.96,0,0,0.48,0.48,0.48,0
"Blake Wheeler","BLAKE.WHEELER","13-14","WPG","R","R",1986-08-31,27,80,213.53,2.25,1.97,1.12,5.34,10.4,16.02,18.83,1.95,21.62,14.04,12.19,0,0.84,0.28,1.4,3.09,1.4,0.28,0,0,-1.12,0.56,0.56,0
"Blake Wheeler","BLAKE.WHEELER","14-15","WPG","R","R",1986-08-31,28,76,251.45,0.48,1.19,1.19,2.86,9.31,14.32,16.7,1.44,5.13,3.33,10.08,0.24,2.39,0.24,0.72,3.58,0,0.24,0,0,0.24,0.95,0.72,0.24
"Blake Wheeler","BLAKE.WHEELER","15-16","WPG","R","R",1986-08-31,29,80,256.37,0.7,1.64,1.64,3.98,8.66,14.28,18.72,1.28,8.11,4.92,8.98,0,0.94,0.7,0.7,3.04,0.7,0,0,0,-0.7,0,0,0
"Blake Wheeler","BLAKE.WHEELER","16-17","WPG","R","R",1986-08-31,30,81,234.38,1.28,2.56,1.28,5.12,13.31,17.66,21.5,1.77,9.62,7.25,10.04,0.26,1.54,0.51,0.77,3.07,1.02,0.26,0,0,-0.77,0.77,0,0.77
"Blake Wheeler","BLAKE.WHEELER","17-18","WPG","R","R",1986-08-31,31,79,252.97,1.42,6.64,1.19,9.25,13.52,18.74,21.82,1.33,10.53,7.59,7.09,0,2.13,0.47,0.24,2.37,0.47,0.24,0,0,-0.24,4.03,7.12,-3.08
"Blake Wheeler","BLAKE.WHEELER","18-19","WPG","R","R",1986-08-31,32,81,288.6,0.42,4.57,1.66,6.65,8.73,12.06,15.38,0.83,4.76,3.45,6.86,0.21,1.87,0.21,0,1.87,0.21,0.21,0,0,0,1.25,0.62,0.62
"Blake Wheeler","BLAKE.WHEELER","19-20","WPG","R","R",1986-08-31,33,67,223.82,1.07,3.22,1.61,5.9,10.19,15.28,18.23,1.02,10.53,7.02,6.68,0.54,1.61,0,0.27,1.61,0.54,0,0,0,-0.54,9.11,8.85,0.27
"Bo Horvat","BO.HORVAT","15-16","VAN","C","L",1995-04-05,20,79,144.93,1.66,2.07,0.41,4.14,10.35,13.66,14.9,1.55,16,12.12,11.36,0.41,0.83,0,2.48,2.48,0.83,0.41,0,0,-0.41,28.57,19.04,9.52
"Bo Horvat","BO.HORVAT","16-17","VAN","C","L",1995-04-05,21,80,154.53,1.16,1.94,1.16,4.27,6.6,8.93,13.2,0.99,17.65,13.04,11.09,0,1.94,0,1.16,1.55,0.39,0.39,0,0,0,34.17,20.58,13.59
"Bo Horvat","BO.HORVAT","17-18","VAN","C","L",1995-04-05,22,63,169.6,3.54,0.71,0.35,4.6,12.38,15.57,16.98,2.26,28.57,22.73,14.52,0,1.06,0.71,0,0.71,0.35,0.35,0,0,0,38.56,29.72,8.84
"Bo Horvat","BO.HORVAT","18-19","VAN","C","L",1995-04-05,23,80,280.4,1.5,0.64,1.71,3.85,10.49,12.84,14.55,1.64,14.29,11.67,12.78,0.21,1.5,0.21,1.71,1.07,0,0.21,0,0,0.21,31.03,28.03,3
"Bo Horvat","BO.HORVAT","19-20","VAN","C","L",1995-04-05,24,68,252.37,2.85,0.24,0.71,3.8,11.17,12.36,14.03,1.67,25.53,23.08,13.48,0.24,0.95,0.48,0.48,0.71,0,0.24,0,0,0.24,38.99,19.26,19.73
"Bobby Butler","BOBBY.BUTLER","10-11","OTT","R","R",1987-04-26,23,36,79.58,0.75,2.26,0.75,3.77,6.79,8.29,12.06,1.18,11.11,9.09,14.18,0.75,0.75,0.75,0,2.26,0,1.51,0,0,1.51,0,0,0
"Bobby Holik","BOBBY.HOLIK","07-08","ATL","C","R",1971-01-01,36,82,142.63,1.26,0,0.42,1.68,6.73,8.83,12.2,0.93,18.75,14.29,10.48,0,1.68,0.42,2.52,1.68,0.84,0,0,0,-0.84,44.17,19.77,24.4
"Bobby Ryan","BOBBY.RYAN","07-08","ANA","R","R",1987-03-17,20,22,54.95,3.28,0,1.09,4.37,9.83,15.29,16.38,1.52,33.33,21.43,9.93,0,2.18,2.18,4.37,4.37,1.09,1.09,0,0,0,1.09,0,1.09
"Bobby Ryan","BOBBY.RYAN","08-09","ANA","R","R",1987-03-17,21,64,170,4.24,1.76,2.12,8.12,15.53,20.82,24,2.19,27.27,20.34,10.51,0,5.65,0.71,1.76,4.94,0.71,0.35,0,0,-0.35,0.35,0,0.35
"Bobby Ryan","BOBBY.RYAN","09-10","ANA","R","R",1987-03-17,22,80,228.43,2.89,1.58,0.53,4.99,16.55,21.54,27.05,2.25,17.46,13.41,10.44,0,1.31,1.31,2.1,3.15,0.53,0.26,0,0,-0.26,3.68,3.15,0.53
"Bobby Ryan","BOBBY.RYAN","10-11","ANA","R","R",1987-03-17,23,80,190.38,1.58,0.95,0.63,3.15,13.87,20.17,23.32,1.8,11.36,7.81,8.94,0,1.89,0.32,1.58,4.1,0.63,0.32,0,0,-0.32,4.73,7.88,-3.15
"Bobby Ryan","BOBBY.RYAN","11-12","ANA","R","R",1987-03-17,24,81,171.25,1.4,1.75,1.05,4.2,7.71,15.07,18.22,1.55,18.18,9.3,10.26,0,2.8,1.05,1.4,4.91,0,0.35,0,0,0.35,2.45,1.75,0.7
"Bobby Ryan","BOBBY.RYAN","12-13","ANA","R","R",1987-03-17,25,45,89.17,1.35,2.69,0,4.04,8.75,12.78,14.13,1.54,15.38,10.53,12.05,1.35,1.35,0,1.35,2.02,0.67,0.67,0,0,0,0.67,3.36,-2.69
"Bobby Ryan","BOBBY.RYAN","13-14","OTT","R","R",1987-03-17,26,70,172.1,2.09,0.35,0.7,3.14,13.95,19.52,22.31,1.84,15,10.71,9.41,0,3.83,0.7,1.39,2.44,0.35,0.35,0,0,0,0.35,0.35,0
"Bobby Ryan","BOBBY.RYAN","14-15","OTT","R","R",1987-03-17,27,78,241.12,1.24,1,1.49,3.73,13.93,17.92,22.15,1.72,8.93,6.94,9.61,0.5,1.49,0.25,2.49,2.24,0,0.25,0,0,0.25,0,0,0
"Bobby Ryan","BOBBY.RYAN","15-16","OTT","R","R",1987-03-17,28,79,223.8,1.61,1.07,1.34,4.02,9.65,13.4,20.11,1.02,16.67,12,7.58,0,4.02,0.54,2.14,2.14,0,0.27,0,0,0.27,0,0,0
"Bobby Ryan","BOBBY.RYAN","16-17","OTT","R","R",1987-03-17,29,62,148.08,0.81,0.81,0.41,2.03,5.27,9.72,12.97,0.97,15.38,8.33,9.96,0.81,1.22,0.41,1.22,4.05,0.41,0,0,0,-0.41,0.81,0,0.81
"Bobby Ryan","BOBBY.RYAN","17-18","OTT","R","R",1987-03-17,30,62,168.22,0.36,0.36,1.07,1.78,6.78,10.34,14.62,0.75,5.26,3.45,7.24,0.36,2.14,1.07,1.78,3.21,0.71,1.07,0,0,0.36,0,0.36,-0.36
"Bobby Ryan","BOBBY.RYAN","18-19","OTT","R","R",1987-03-17,31,75,181.47,2.31,1.98,0.99,5.29,12.56,15.21,20.17,1.63,18.42,15.22,10.72,0,3.31,0.99,2.31,1.65,0.66,0,0,0,-0.66,0.33,0.33,0
"Bobby Ryan","BOBBY.RYAN","19-20","OTT","R","R",1987-03-17,32,23,59.27,0,0,0,0,10.12,15.18,24.3,1.69,0,0,11.13,1.01,6.07,3.04,3.04,1.01,0,0,0,0,0,0,0,0
"Boone Jenner","BOONE.JENNER","13-14","CBJ","C","L",1993-06-15,20,70,64.32,3.73,1.87,0.93,6.53,14.93,18.66,21.46,2.43,25,20,13,1.87,3.73,0.93,0.93,4.66,0.93,0,0,0,-0.93,0,0.93,-0.93
"Boone Jenner","BOONE.JENNER","14-15","CBJ","C","L",1993-06-15,21,30,68,1.76,1.76,0.88,4.41,11.47,15.88,18.53,2.09,15.38,11.11,13.17,0,0,0,0,2.65,0,0.88,0,0,0.88,17.65,18.53,-0.88
"Boone Jenner","BOONE.JENNER","15-16","CBJ","C","L",1993-06-15,22,80,166.97,3.23,0.72,0.72,4.67,16.89,20.48,23,2.94,19.15,15.79,14.37,0,1.8,0,1.08,3.23,0.36,0,0,0,-0.36,9.34,9.7,-0.36
"Boone Jenner","BOONE.JENNER","16-17","CBJ","C","L",1993-06-15,23,76,90.97,0,0.66,0,0.66,7.26,7.91,9.89,1.06,0,0,13.42,0,1.32,0,1.98,2.64,1.32,0.66,0,0,-0.66,4.62,3.3,1.32
"Boone Jenner","BOONE.JENNER","17-18","CBJ","C","L",1993-06-15,24,73,98.75,1.22,0.61,0,1.82,10.33,14.58,15.8,1.85,11.76,8.33,12.71,0,1.82,0.61,2.43,3.04,0,0.61,0,0,0.61,16.41,13.97,2.43
"Boone Jenner","BOONE.JENNER","18-19","CBJ","C","L",1993-06-15,25,73,123.1,0.49,0.49,0.97,1.95,6.82,9.26,9.75,1.2,7.14,5.26,13,0,0.97,0.49,0.97,2.44,0.49,0,0,0,-0.49,27.29,20.47,6.82
"Boone Jenner","BOONE.JENNER","19-20","CBJ","C","L",1993-06-15,26,70,120.2,1,1,0,2,7.99,9.48,9.98,1.12,12.5,10.53,11.79,0,1,0,1.5,1.5,0,0.5,0,0,0.5,30.95,26.96,3.99
"Brad Boyes","BRAD.BOYES","07-08","STL","C/R","R",1982-04-17,25,81,309.03,2.14,0.78,0.78,3.69,9.9,15.14,20.19,1.23,21.57,14.1,8.14,0.19,0.97,0.58,0.39,1.16,0,0.19,0,0,0.19,3.3,1.75,1.55
"Brad Boyes","BRAD.BOYES","08-09","STL","R","R",1982-04-17,26,81,344.42,2.61,1.74,1.39,5.75,12.72,18.81,23,1.8,20.55,13.89,9.56,0.17,1.92,0.52,0.17,2.09,0.7,0,0,0,-0.7,12.54,9.93,2.61
"Brad Boyes","BRAD.BOYES","09-10","STL","R","R",1982-04-17,27,82,254.2,0.47,1.18,0.71,2.36,11.33,16.29,23.6,1.65,4.17,2.9,10.14,0.24,1.18,0.71,0.24,2.6,0.71,0,0,0,-0.71,10.39,9.44,0.94
"Brad Boyes","BRAD.BOYES","10-11","STL","R","R",1982-04-17,28,62,158.95,1.51,0,1.51,3.02,9.81,15.48,18.87,1.68,15.38,9.76,10.83,0.38,1.13,0,0.75,1.51,0.38,0,0,0,-0.38,6.42,9.81,-3.4
"Brad Boyes","BRAD.BOYES","11-12","BUF","R","R",1982-04-17,29,64,128.95,0.93,1.86,0.93,3.72,11.17,13.96,18.15,1.45,8.33,6.67,10.37,0,0.93,0.47,0,2.33,0,0,0,0,0,3.72,2.33,1.4
"Brad Boyes","BRAD.BOYES","12-13","NYI","R","R",1982-04-17,30,45,154.83,0.39,3.1,1.55,5.04,6.2,10.08,13.95,1.44,6.25,3.85,14.31,0,3.88,0,0.39,3.49,1.16,0,0,0,-1.16,0.39,0.39,0
"Brad Boyes","BRAD.BOYES","13-14","FLA","R","R",1982-04-17,31,78,190.35,0.63,0.32,0,0.95,7.57,9.77,11.98,1.23,8.33,6.45,12.55,0.32,0.95,0.95,0.63,3.15,0.63,0,0,0,-0.63,3.78,3.15,0.63
"Brad Boyes","BRAD.BOYES","14-15","FLA","R","R",1982-04-17,32,78,155.13,1.93,0.77,0.77,3.48,10.06,12.38,16.24,1.36,19.23,15.62,11,0.39,2.32,1.16,1.16,3.09,0.39,0,0,0,-0.39,11.6,4.25,7.35
"Brad Boyes","BRAD.BOYES","15-16","TOR","R","R",1982-04-17,33,59,142.08,0.84,0.84,0.42,2.11,10.56,16.89,22.38,1.57,8,5,9.3,0.84,2.11,1.27,0.42,3.8,0.84,0.42,0,0,-0.42,1.27,0,1.27
"Brad Hunt","BRAD.HUNT","17-18","VGK","D","L",1988-08-24,29,44,106.92,1.12,2.81,2.24,6.17,12.91,15.15,23.01,0.86,8.7,7.41,5.67,0,0.56,0,0,1.12,0,0,0,0,0,0,0.56,-0.56
"Brad Hunt","BRAD.HUNT","18-19","MIN","D","L",1988-08-24,30,29,62.67,2.87,0,0.96,3.83,11.49,14.36,20.11,0.68,25,20,4.73,0.96,0,3.83,0,2.87,0,0,0,0,0,0,0,0
"Brad Hunt","BRAD.HUNT","19-20","MIN","D","L",1988-08-24,31,58,134.68,1.34,1.78,1.34,4.46,12.92,17.37,23.17,0.84,10.34,7.69,4.85,0,0.89,0.45,0.45,0.45,0.45,0,0,0,-0.45,0,0,0
"Brad Marchand","BRAD.MARCHAND","11-12","BOS","C","L",1988-05-11,23,73,163.55,1.83,0,0.37,2.2,7.7,11.01,11.01,1.52,23.81,16.67,13.83,0,0.73,0.37,0,4.4,0.73,0,0,0,-0.73,0,0,0
"Brad Marchand","BRAD.MARCHAND","12-13","BOS","C","L",1988-05-11,24,42,76.97,3.12,0,0,3.12,4.68,8.57,10.91,0.98,66.67,36.36,11.45,0,4.68,0.78,0,4.68,0.78,0,0,0,-0.78,0,0.78,-0.78
"Brad Marchand","BRAD.MARCHAND","14-15","BOS","C","L",1988-05-11,26,73,73.65,0.81,0,0,0.81,5.7,8.96,10.59,0.62,14.29,9.09,6.91,0,2.44,0.81,1.63,3.26,0,0,0,0,0,4.07,4.89,-0.81
"Brad Marchand","BRAD.MARCHAND","15-16","BOS","C","L",1988-05-11,27,73,110.8,3.79,0.54,0.54,4.87,9.21,14.08,17.33,1.28,41.18,26.92,9.12,0,5.96,0,0,1.62,0,0,0,0,0,7.04,10.29,-3.25
"Brad Marchand","BRAD.MARCHAND","16-17","BOS","C","L",1988-05-11,28,78,210.85,2.56,1.14,3.13,6.83,12.24,17.36,20.49,1.84,20.93,14.75,10.59,0.28,2.28,0.57,0.57,3.7,0,0.57,0,0,0.57,0.85,0.28,0.57
"Brad Marchand","BRAD.MARCHAND","17-18","BOS","C","L",1988-05-11,29,68,209.58,2.29,2,2.29,6.58,10.31,13.17,15.75,1.51,22.22,17.39,11.5,0,3.44,0.57,0.29,4.87,1.43,0.57,0,0,-0.86,3.72,4.29,-0.57
"Brad Marchand","BRAD.MARCHAND","18-19","BOS","C","L",1988-05-11,30,78,244.37,2.7,2.7,2.7,8.1,11.29,15.22,21.61,1.58,23.91,17.74,10.37,0,2.7,0.25,0.25,2.21,0.74,0.74,0,0,0,2.95,1.72,1.23
"Brad Marchand","BRAD.MARCHAND","19-20","BOS","C","L",1988-05-11,31,70,257.68,1.16,1.86,3.49,6.52,12.11,15.83,19.09,1.51,9.62,7.35,9.54,0,2.1,0.23,0.47,3.73,0,0.23,0,0,0.23,0.47,1.16,-0.7
"Brad Richards","BRAD.RICHARDS","07-08","T.B","C","L",1980-05-02,27,61,307.35,1.76,1.37,1.76,4.88,12.1,17.18,26.16,0.94,14.52,10.23,5.45,0.59,2.34,0.98,0.2,0.98,0.2,0,0,0,-0.2,1.76,1.17,0.59
"Brad Richards","BRAD.RICHARDS","08-09","DAL","C","L",1980-05-02,28,56,227.62,1.32,2.11,1.58,5.01,16.08,21.35,26.36,1.36,8.2,6.17,6.36,0.53,3.43,1.05,0,0.79,0,0,0,0,0,15.55,17.92,-2.37
"Brad Richards","BRAD.RICHARDS","09-10","DAL","C","L",1980-05-02,29,79,401.33,1.94,2.09,2.09,6.13,18.39,28.26,40.07,1.59,10.57,6.88,5.63,0.45,2.84,0.6,0.15,0.9,0,0.15,0,0,0.15,6.28,3.59,2.69
"Brad Richards","BRAD.RICHARDS","10-11","DAL","C","L",1980-05-02,30,71,382.03,1.1,2.36,1.26,4.71,18.22,26.07,39.74,1.34,6.03,4.22,5.14,0.63,3.46,0.79,0.16,1.26,0.47,0,0,0,-0.47,4.87,5.5,-0.63
"Brad Richards","BRAD.RICHARDS","11-12","NYR","C","L",1980-05-02,31,81,339.63,1.24,1.59,1.41,4.24,12.37,19.43,26.85,1.77,10,6.36,9.11,0.35,2.47,1.06,0.71,1.59,0.53,0.18,0,0,-0.35,16.43,14.84,1.59
"Brad Richards","BRAD.RICHARDS","12-13","NYR","C","L",1980-05-02,32,46,149.1,1.21,1.61,0.8,3.62,12.47,16.5,25.75,1,9.68,7.32,6.07,0.8,1.21,0.4,0,2.01,0,0.4,0,0.4,0.8,19.32,18.91,0.4
"Brad Richards","BRAD.RICHARDS","13-14","NYR","C","L",1980-05-02,33,81,298.73,1,1.81,1,3.82,15.26,20.89,33.14,1.47,6.58,4.81,7.02,1,2.61,0.4,0.4,0.4,0,0,0,0,0,5.82,5.62,0.2
"Brad Richards","BRAD.RICHARDS","14-15","CHI","C","L",1980-05-02,34,74,155.05,0.77,1.93,0,2.71,12.77,15.48,24.77,1.15,6.06,5,7.43,0,1.55,0.77,0.39,0.39,0.39,0,0,0,-0.39,7.35,11.61,-4.26
"Brad Richards","BRAD.RICHARDS","15-16","DET","C","L",1980-05-02,35,68,173.98,1.03,3.1,0.34,4.48,15.86,22.07,33.45,1.63,6.52,4.69,7.39,0,1.38,0.34,0,1.03,0.34,0,0,0,-0.34,6.55,3.1,3.45
"Brad Stuart","BRAD.STUART","07-08","L.A","D","L",1979-11-06,27,63,198.88,0.6,1.21,1.21,3.02,11.77,18.7,29.57,0.84,5.13,3.23,4.48,0.6,1.81,0,1.21,1.21,0.3,0,0,0,-0.3,0,0,0
"Brad Stuart","BRAD.STUART","09-10","DET","D","L",1979-11-06,29,82,90.5,0.66,1.33,0,1.99,18.56,25.19,29.83,1.29,3.57,2.63,5.11,0.66,0.66,1.33,1.99,4.64,0,0,0,0,0,0,0,0
"Brad Winchester","BRAD.WINCHESTER","08-09","STL","L","L",1981-03-01,27,63,97.43,3.08,1.85,0,4.93,10.47,18.47,22.17,1.9,29.41,16.67,10.3,0,0,1.23,3.69,4.93,3.08,0.62,0,0,-2.46,0,0,0
