"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Davis Drewiske","DAVIS.DREWISKE","12-13","L.A","D","L",1984-11-22,27,20,54.17,2.71,45.25,1,6,36,28,2,9,46,0,0
"Daymond Langkow","DAYMOND.LANGKOW","09-10","CGY","C","L",1976-09-27,32,70,176.7,2.52,40.12,6,31,121,139,8,44,155,0,1
"Daymond Langkow","DAYMOND.LANGKOW","11-12","ARI","C","L",1976-09-27,34,71,70.37,0.99,19.78,1,4,44,84,2,10,50,1,0
"Dean McAmmond","DEAN.MCAMMOND","07-08","OTT","L","L",1973-06-15,34,67,91.28,1.36,18.75,4,13,33,112,8,23,43,0,2
"Dean McAmmond","DEAN.MCAMMOND","08-09","OTT","L","L",1973-06-15,35,43,68.8,1.6,24.61,4,6,34,74,5,11,44,0,0
"Dean McAmmond","DEAN.MCAMMOND","09-10","N.J","L","L",1973-06-15,36,61,59.88,0.98,20.88,2,6,27,84,5,14,30,0,0
"Denis Gauthier","DENIS.GAUTHIER","08-09","L.A","D","L",1976-10-01,31,65,163.57,2.52,35.27,3,13,63,144,8,22,94,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","07-08","EDM","D","L",1983-10-11,23,71,80.42,1.13,16.35,4,10,35,60,10,21,54,0,2
"Denis Grebeshkov","DENIS.GREBESHKOV","08-09","EDM","D","L",1983-10-11,24,71,144.25,2.03,32.52,3,16,61,114,7,25,83,0,0
"Denis Grebeshkov","DENIS.GREBESHKOV","09-10","EDM","D","L",1983-10-11,25,46,92.95,2.02,36.37,1,9,61,59,3,14,82,0,1
"Dennis Rasmussen","DENNIS.RASMUSSEN","16-17","CHI","C","L",1990-07-03,26,63,116.8,1.85,43.39,9,11,56,141,9,21,74,0,1
"Dennis Seidenberg","DENNIS.SEIDENBERG","07-08","CAR","D","L",1981-07-18,26,46,86.87,1.89,27.04,4,21,31,89,10,30,40,0,4
"Dennis Seidenberg","DENNIS.SEIDENBERG","08-09","CAR","D","L",1981-07-18,27,69,168.93,2.45,44.37,1,10,100,90,3,21,140,0,1
"Dennis Seidenberg","DENNIS.SEIDENBERG","09-10","FLA","D","L",1981-07-18,28,62,154,2.48,46.67,5,14,85,108,7,25,125,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","10-11","BOS","D","L",1981-07-18,29,81,167.13,2.06,40.67,3,22,73,125,8,38,102,0,1
"Dennis Seidenberg","DENNIS.SEIDENBERG","11-12","BOS","D","L",1981-07-18,30,77,190.63,2.48,48.84,3,26,112,67,13,49,180,1,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","12-13","BOS","D","L",1981-07-18,31,45,133.3,2.96,53.71,2,20,79,49,13,35,117,0,3
"Dennis Seidenberg","DENNIS.SEIDENBERG","13-14","BOS","D","L",1981-07-18,32,33,73.3,2.22,41.01,3,7,27,54,6,21,49,0,1
"Dennis Seidenberg","DENNIS.SEIDENBERG","14-15","BOS","D","L",1981-07-18,33,80,194.53,2.43,49.79,3,19,90,94,14,33,160,0,7
"Dennis Seidenberg","DENNIS.SEIDENBERG","15-16","BOS","D","L",1981-07-18,34,58,136.52,2.35,43.1,2,16,48,97,9,32,76,0,0
"Dennis Seidenberg","DENNIS.SEIDENBERG","16-17","NYI","D","L",1981-07-18,35,68,129.15,1.9,38.84,2,10,55,97,5,20,87,0,1
"Dennis Seidenberg","DENNIS.SEIDENBERG","17-18","NYI","D","L",1981-07-18,36,28,66.72,2.38,50.01,1,6,38,35,3,7,62,0,1
"Dennis Wideman","DENNIS.WIDEMAN","07-08","BOS","D","R",1983-03-20,24,80,218.6,2.73,43.65,9,30,95,105,20,67,157,2,6
"Dennis Wideman","DENNIS.WIDEMAN","08-09","BOS","D","R",1983-03-20,25,78,201.2,2.58,45.98,4,23,113,98,6,39,196,0,0
"Dennis Wideman","DENNIS.WIDEMAN","09-10","BOS","D","R",1983-03-20,26,75,169.4,2.26,41.8,5,20,72,114,16,41,117,0,3
"Dennis Wideman","DENNIS.WIDEMAN","10-11","FLA","D","R",1983-03-20,27,60,130.08,2.17,37.84,1,14,50,123,4,24,66,0,2
"Dennis Wideman","DENNIS.WIDEMAN","11-12","WSH","D","R",1983-03-20,28,81,158.22,1.95,37.53,2,16,82,118,8,27,117,0,2
"Dennis Wideman","DENNIS.WIDEMAN","12-13","CGY","D","R",1983-03-20,29,44,98.33,2.23,43.19,1,9,57,61,6,24,83,0,0
"Dennis Wideman","DENNIS.WIDEMAN","13-14","CGY","D","R",1983-03-20,30,45,56.77,1.26,26.82,1,8,28,45,2,14,51,0,1
"Dennis Wideman","DENNIS.WIDEMAN","14-15","CGY","D","R",1983-03-20,31,72,106.35,1.48,36.01,7,12,55,79,12,24,73,0,0
"Dennis Wideman","DENNIS.WIDEMAN","15-16","CGY","D","R",1983-03-20,32,49,77.55,1.58,39.02,5,11,28,60,6,14,41,0,1
"Dennis Wideman","DENNIS.WIDEMAN","16-17","CGY","D","R",1983-03-20,33,57,118.98,2.09,36.73,3,15,48,96,9,19,64,0,2
"Derek Dorsett","DEREK.DORSETT","10-11","CBJ","R","R",1986-12-20,23,76,117.72,1.55,26.89,2,15,42,131,6,26,52,0,1
"Derek Dorsett","DEREK.DORSETT","11-12","CBJ","R","R",1986-12-20,24,76,132.97,1.75,35.11,3,19,105,89,4,36,125,0,0
"Derek Dorsett","DEREK.DORSETT","15-16","VAN","R","R",1986-12-20,28,70,55.35,0.79,16.47,2,5,12,78,4,9,14,0,0
"Derek Dorsett","DEREK.DORSETT","17-18","VAN","R","R",1986-12-20,30,19,54.07,2.85,48.08,1,8,39,32,1,12,50,0,0
"Derek Forbort","DEREK.FORBORT","16-17","L.A","D","L",1992-03-04,24,81,175.35,2.16,42.56,4,14,124,118,6,24,162,0,1
"Derek Forbort","DEREK.FORBORT","17-18","L.A","D","L",1992-03-04,25,78,205.07,2.63,49.91,0,22,131,115,2,33,194,0,1
"Derek Forbort","DEREK.FORBORT","18-19","L.A","D","L",1992-03-04,26,81,177.68,2.19,50.01,0,17,138,68,3,27,192,0,1
"Derek Grant","DEREK.GRANT","16-17","BUF","C","L",1990-04-20,26,38,94.52,2.49,47.57,1,9,92,50,2,15,117,0,1
"Derek Grant","DEREK.GRANT","17-18","ANA","C","L",1990-04-20,27,64,51.7,0.81,14.08,4,3,60,64,7,4,65,0,2
"Derek Grant","DEREK.GRANT","18-19","ANA","C","L",1990-04-20,28,30,64.22,2.14,36.2,2,9,67,27,2,11,90,0,1
"Derek Grant","DEREK.GRANT","19-20","ANA","C","L",1990-04-20,29,48,119.2,2.48,50.93,6,20,122,45,8,27,159,0,0
"Derek MacKenzie","DEREK.MACKENZIE","10-11","CBJ","C","L",1981-06-11,29,63,102.7,1.63,27.8,2,8,44,126,6,15,51,0,1
"Derek MacKenzie","DEREK.MACKENZIE","11-12","CBJ","C","L",1981-06-11,30,65,115.4,1.78,35.41,5,6,65,114,8,16,84,0,1
"Derek MacKenzie","DEREK.MACKENZIE","12-13","CBJ","C","L",1981-06-11,31,42,62.47,1.49,30.18,0,7,62,44,0,13,74,0,0
"Derek MacKenzie","DEREK.MACKENZIE","13-14","CBJ","C","L",1981-06-11,32,69,128.7,1.87,33.86,3,15,132,81,11,22,160,0,6
"Derek MacKenzie","DEREK.MACKENZIE","14-15","FLA","C","L",1981-06-11,33,78,179.98,2.31,46.88,2,26,151,93,4,40,206,0,2
"Derek MacKenzie","DEREK.MACKENZIE","15-16","FLA","C","L",1981-06-11,34,64,153.13,2.39,46.59,1,19,139,87,8,32,176,0,4
"Derek MacKenzie","DEREK.MACKENZIE","16-17","FLA","C","L",1981-06-11,35,80,173.77,2.17,42.97,4,26,133,140,11,33,159,0,3
"Derek MacKenzie","DEREK.MACKENZIE","17-18","FLA","C","L",1981-06-11,36,70,169.12,2.42,50.82,6,21,137,110,10,38,169,0,1
"Derek Morris","DEREK.MORRIS","07-08","ARI","D","R",1978-08-24,29,81,248.42,3.07,50.04,13,70,141,133,21,95,183,0,2
"Derek Morris","DEREK.MORRIS","08-09","ARI","D","R",1978-08-24,30,55,111.27,2.02,37.46,2,16,62,96,3,23,78,0,0
"Derek Morris","DEREK.MORRIS","09-10","BOS","D","R",1978-08-24,31,58,138.57,2.39,42.66,2,14,77,85,5,28,124,0,3
"Derek Morris","DEREK.MORRIS","10-11","ARI","D","R",1978-08-24,32,75,170.33,2.27,41.52,3,22,110,107,4,30,147,0,1
"Derek Morris","DEREK.MORRIS","11-12","ARI","D","R",1978-08-24,33,57,148.87,2.61,50.39,2,15,109,59,5,23,155,0,0
"Derek Morris","DEREK.MORRIS","12-13","ARI","D","R",1978-08-24,34,39,84.07,2.16,40.76,4,7,51,49,4,12,77,0,0
"Derek Morris","DEREK.MORRIS","13-14","ARI","D","R",1978-08-24,35,60,107.15,1.79,33.33,3,13,68,78,6,19,93,0,1
"Derek Roy","DEREK.ROY","07-08","BUF","C","L",1983-05-04,24,76,189.15,2.49,38.6,8,39,88,116,10,60,120,0,2
"Derek Roy","DEREK.ROY","08-09","BUF","C","L",1983-05-04,25,81,182.6,2.25,36.54,2,35,104,136,5,43,139,0,1
"Derek Roy","DEREK.ROY","09-10","BUF","C","L",1983-05-04,26,78,132.97,1.7,30.22,7,16,87,104,11,27,101,0,0
"Derek Roy","DEREK.ROY","11-12","BUF","C","L",1983-05-04,28,79,133.25,1.69,34.13,2,12,88,104,4,24,106,0,0
"Derek Ryan","DEREK.RYAN","18-19","CGY","C","R",1986-12-29,31,81,151.45,1.87,39.52,5,25,65,157,6,33,82,0,2
"Derek Ryan","DEREK.RYAN","19-20","CGY","C","R",1986-12-29,32,67,113.03,1.69,37.18,1,9,67,114,12,17,75,0,6
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,81,104.03,1.28,24.78,4,16,30,113,6,23,38,0,1
"Derek Stepan","DEREK.STEPAN","12-13","NYR","C","R",1990-06-18,22,47,96.72,2.06,42.81,1,13,62,73,4,19,86,0,1
"Derek Stepan","DEREK.STEPAN","13-14","NYR","C","R",1990-06-18,23,80,92.42,1.16,25.06,1,10,76,100,5,13,92,0,1
"Derek Stepan","DEREK.STEPAN","14-15","NYR","C","R",1990-06-18,24,67,102.83,1.53,34.58,3,10,76,90,3,13,96,0,1
"Derek Stepan","DEREK.STEPAN","15-16","NYR","C","R",1990-06-18,25,67,115.85,1.73,33.16,6,11,64,113,8,16,76,0,0
"Derek Stepan","DEREK.STEPAN","16-17","NYR","C","R",1990-06-18,26,78,102.82,1.32,29.26,10,15,93,79,15,20,111,0,3
"Derek Stepan","DEREK.STEPAN","17-18","ARI","C","R",1990-06-18,27,80,91.37,1.14,26.36,4,8,85,89,6,11,97,0,0
"Derek Stepan","DEREK.STEPAN","18-19","ARI","C","R",1990-06-18,28,71,129.65,1.83,38.93,2,13,105,102,4,19,146,1,1
"Derek Stepan","DEREK.STEPAN","19-20","ARI","C","R",1990-06-18,29,69,128.1,1.86,41.28,4,13,132,85,4,19,190,0,0
"Derian Hatcher","DERIAN.HATCHER","07-08","PHI","D","L",1972-06-04,35,44,157.78,3.59,51.44,6,27,71,78,8,46,111,0,0
"Deryk Engelland","DERYK.ENGELLAND","11-12","PIT","D","R",1982-04-03,29,72,72.7,1.01,19.06,4,13,16,73,5,19,29,0,1
"Deryk Engelland","DERYK.ENGELLAND","13-14","PIT","D","R",1982-04-03,31,56,51.6,0.92,19.1,0,5,24,42,0,8,32,0,1
"Deryk Engelland","DERYK.ENGELLAND","14-15","CGY","D","R",1982-04-03,32,68,64.75,0.95,23.9,2,8,26,67,4,14,36,0,2
"Deryk Engelland","DERYK.ENGELLAND","15-16","CGY","D","R",1982-04-03,33,67,81.07,1.21,28,2,15,32,65,6,19,46,0,1
"Deryk Engelland","DERYK.ENGELLAND","16-17","CGY","D","R",1982-04-03,34,81,240.65,2.97,54.21,3,30,191,76,12,47,266,0,5
"Deryk Engelland","DERYK.ENGELLAND","17-18","VGK","D","R",1982-04-03,35,77,225.92,2.93,61.81,2,25,141,66,7,41,220,1,3
"Deryk Engelland","DERYK.ENGELLAND","18-19","VGK","D","R",1982-04-03,36,73,229.17,3.14,66.57,2,23,138,24,13,41,223,0,3
"Deryk Engelland","DERYK.ENGELLAND","19-20","VGK","D","R",1982-04-03,37,47,160.07,3.41,66.51,0,17,95,11,4,34,163,0,2
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","11-12","ANA","R","R",1992-06-14,19,49,58.4,1.19,20.62,3,8,5,87,4,16,6,0,2
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","14-15","ANA","R","R",1992-06-14,22,54,69.57,1.29,24.72,2,11,21,90,4,17,28,0,0
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","16-17","N.J","R","R",1992-06-14,24,53,66.2,1.25,23.87,4,14,20,72,4,17,31,0,1
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","17-18","WSH","R","R",1992-06-14,25,73,72.23,0.99,18.62,2,9,29,82,6,11,34,0,2
"Devante Smith-Pelly","DEVANTE.SMITH-PELLY","18-19","WSH","R","R",1992-06-14,26,54,88.22,1.63,30.47,2,12,46,90,4,13,60,0,1
"Devin Shore","DEVIN.SHORE","17-18","DAL","C","L",1994-07-19,23,81,114.17,1.41,25.43,2,9,37,175,4,15,41,0,2
"Dick Tarnstrom","DICK.TARNSTROM","07-08","EDM","D","L",1975-01-20,32,29,69.33,2.39,32.17,2,9,29,43,8,19,41,0,0
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,81,217.58,2.69,37.28,6,24,95,192,10,51,128,0,3
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,79,203.15,2.57,39.18,4,28,92,183,15,49,130,0,2
"Dion Phaneuf","DION.PHANEUF","09-10","CGY","D","L",1985-04-10,24,54,70.28,1.3,20.79,1,5,16,101,4,11,22,0,2
"Dion Phaneuf","DION.PHANEUF","09-10","TOR","D","L",1985-04-10,24,26,76.8,2.95,54.5,1,10,41,48,1,13,62,0,0
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,65,125.7,1.93,34.97,0,9,55,146,3,18,88,0,3
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,76,193.83,2.55,52.1,2,22,136,108,10,40,225,0,2
"Dion Phaneuf","DION.PHANEUF","12-13","TOR","D","L",1985-04-10,27,47,144.07,3.07,54.98,2,19,96,67,7,38,145,0,2
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,79,216.98,2.75,52.19,2,24,155,91,5,48,242,1,0
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,69,186.43,2.7,51.39,2,21,132,55,12,40,233,0,4
"Dion Phaneuf","DION.PHANEUF","15-16","TOR","D","L",1985-04-10,30,51,79.17,1.55,27.67,3,6,28,96,6,18,33,0,2
"Dion Phaneuf","DION.PHANEUF","16-17","OTT","D","L",1985-04-10,31,78,191.03,2.45,48.26,4,26,153,71,10,38,217,1,3
"Dion Phaneuf","DION.PHANEUF","17-18","OTT","D","L",1985-04-10,32,53,110.53,2.09,44.93,2,12,72,69,8,16,109,0,2
"Dmitri Kalinin","DMITRI.KALININ","07-08","BUF","D","L",1980-07-22,27,46,51.03,1.11,16.4,2,7,23,43,2,12,30,0,0
"Dmitri Kalinin","DMITRI.KALININ","08-09","NYR","D","L",1980-07-22,28,57,88.07,1.55,25.15,2,5,40,98,5,19,52,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","10-11","FLA","D","L",1990-10-29,19,71,58.08,0.82,15.37,2,6,23,65,2,10,27,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,58,60.47,1.04,22.31,1,6,24,79,1,9,28,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","13-14","FLA","D","L",1990-10-29,22,80,139.38,1.74,36.12,2,16,98,90,7,25,145,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,70,174.08,2.49,50.9,3,29,107,76,10,47,173,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","15-16","FLA","D","L",1990-10-29,24,73,161.52,2.21,43.18,4,21,112,72,10,32,150,0,2
"Dmitry Kulikov","DMITRY.KULIKOV","16-17","BUF","D","L",1990-10-29,25,44,73.05,1.66,32.94,1,9,29,74,2,16,41,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","17-18","WPG","D","L",1990-10-29,26,61,152.7,2.5,45,3,8,110,74,4,20,149,0,1
"Dmitry Kulikov","DMITRY.KULIKOV","18-19","WPG","D","L",1990-10-29,27,55,57.83,1.05,21.69,1,8,26,46,2,18,41,0,0
"Dmitry Kulikov","DMITRY.KULIKOV","19-20","WPG","D","L",1990-10-29,28,50,69.4,1.39,35.84,0,10,25,63,2,14,49,0,1
"Dmitry Orlov","DMITRY.ORLOV","17-18","WSH","D","L",1991-07-23,26,80,160.18,2,37.34,1,11,55,145,9,21,91,0,4
"Dmitry Orlov","DMITRY.ORLOV","18-19","WSH","D","L",1991-07-23,27,81,112.73,1.39,26.86,4,16,54,79,7,22,89,0,1
"Dmitry Orlov","DMITRY.ORLOV","19-20","WSH","D","L",1991-07-23,28,68,57.2,0.84,14.58,1,6,29,62,3,10,35,0,1
"Dominic Moore","DOMINIC.MOORE","07-08","TOR","C","L",1980-08-03,27,37,71.72,1.94,31.22,1,20,31,66,6,28,41,0,4
"Dominic Moore","DOMINIC.MOORE","08-09","TOR","C","L",1980-08-03,28,61,134.17,2.2,37.4,0,24,124,81,2,40,157,0,0
"Dominic Moore","DOMINIC.MOORE","09-10","FLA","C","L",1980-08-03,29,48,64.48,1.34,26.48,0,5,47,63,0,9,59,0,0
"Dominic Moore","DOMINIC.MOORE","10-11","T.B","C","L",1980-08-03,30,77,156.48,2.03,36.13,5,20,89,176,9,37,111,0,0
"Dominic Moore","DOMINIC.MOORE","11-12","T.B","C","L",1980-08-03,31,56,108.27,1.93,34.55,2,12,52,105,4,23,68,0,0
"Dominic Moore","DOMINIC.MOORE","13-14","NYR","C","L",1980-08-03,33,71,116.43,1.64,35.24,5,15,68,113,6,17,88,0,1
"Dominic Moore","DOMINIC.MOORE","14-15","NYR","C","L",1980-08-03,34,81,159.78,1.97,41.92,4,28,159,90,6,39,198,0,3
"Dominic Moore","DOMINIC.MOORE","15-16","NYR","C","L",1980-08-03,35,74,162.72,2.2,43.31,3,23,135,93,6,26,180,0,2
"Dominic Moore","DOMINIC.MOORE","16-17","BOS","C","L",1980-08-03,36,82,157.43,1.92,35.75,3,15,109,117,11,25,140,0,5
"Dominic Moore","DOMINIC.MOORE","17-18","TOR","C","L",1980-08-03,37,50,61.22,1.22,28.59,2,7,33,71,4,12,40,0,3
"Dougie Hamilton","DOUGIE.HAMILTON","14-15","BOS","D","R",1993-06-17,21,71,78.7,1.11,22.02,0,8,40,66,7,22,54,0,3
"Dougie Hamilton","DOUGIE.HAMILTON","16-17","CGY","D","R",1993-06-17,23,81,69.85,0.86,15.88,3,10,27,72,4,11,33,0,0
"Dougie Hamilton","DOUGIE.HAMILTON","19-20","CAR","D","R",1993-06-17,26,47,104.83,2.23,40.51,1,8,64,89,4,14,88,0,2
"Douglas Murray","DOUGLAS.MURRAY","07-08","S.J","D","L",1980-03-12,27,65,135.75,2.09,36.65,1,31,67,108,5,52,82,1,0
"Douglas Murray","DOUGLAS.MURRAY","08-09","S.J","D","L",1980-03-12,28,74,131,1.77,31.1,5,19,87,109,9,31,105,0,1
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,77,189.18,2.46,40.4,9,24,134,109,17,34,191,0,0
"Douglas Murray","DOUGLAS.MURRAY","10-11","S.J","D","L",1980-03-12,30,71,143.85,2.03,37.23,4,18,113,77,9,28,160,0,2
"Douglas Murray","DOUGLAS.MURRAY","11-12","S.J","D","L",1980-03-12,31,56,98.07,1.75,39.79,2,7,59,73,5,18,79,0,1
"Douglas Murray","DOUGLAS.MURRAY","12-13","S.J","D","L",1980-03-12,32,29,76.73,2.65,47.45,1,16,51,42,3,21,79,0,0
"Douglas Murray","DOUGLAS.MURRAY","13-14","MTL","D","L",1980-03-12,33,52,148.02,2.85,48.27,1,13,75,91,7,28,121,0,2
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,81,236.63,2.92,41.48,4,25,176,114,9,44,241,0,1
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,82,162.17,1.98,33.44,1,21,84,133,10,37,128,0,0
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,74,147.77,2,38.09,7,15,105,89,11,28,128,0,2
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,77,173.07,2.25,37.89,4,26,105,118,11,40,135,0,3
"Drew Doughty","DREW.DOUGHTY","12-13","L.A","D","R",1989-12-08,22,47,96.42,2.05,39.7,0,14,59,68,4,25,87,0,3
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,78,191.47,2.45,42.29,5,19,117,135,11,40,159,0,1
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,81,210.77,2.6,53.44,4,24,137,103,10,42,202,0,2
"Drew Doughty","DREW.DOUGHTY","15-16","L.A","D","R",1989-12-08,25,81,228.05,2.82,51.1,2,38,143,131,9,55,223,0,4
"Drew Doughty","DREW.DOUGHTY","16-17","L.A","D","R",1989-12-08,26,81,200.78,2.48,48.74,2,23,144,110,3,36,208,0,1
"Drew Doughty","DREW.DOUGHTY","17-18","L.A","D","R",1989-12-08,27,82,219.35,2.67,50.8,0,25,143,117,1,39,224,0,1
"Drew Doughty","DREW.DOUGHTY","18-19","L.A","D","R",1989-12-08,28,82,193.32,2.36,53.21,1,19,141,66,3,27,225,0,1
"Drew Doughty","DREW.DOUGHTY","19-20","L.A","D","R",1989-12-08,29,67,135.92,2.03,45.82,1,17,101,41,6,26,144,0,2
"Drew Miller","DREW.MILLER","09-10","DET","L","L",1984-02-17,25,66,120.32,1.82,34.84,1,13,20,196,3,14,24,0,1
"Drew Miller","DREW.MILLER","10-11","DET","L","L",1984-02-17,26,67,147.8,2.21,40.05,6,13,42,176,6,21,58,0,1
"Drew Miller","DREW.MILLER","11-12","DET","L","L",1984-02-17,27,79,161.4,2.04,37.85,5,12,70,161,10,23,94,0,2
"Drew Miller","DREW.MILLER","12-13","DET","L","L",1984-02-17,28,41,99.8,2.43,44.26,1,21,77,62,3,21,93,0,1
"Drew Miller","DREW.MILLER","13-14","DET","L","L",1984-02-17,29,82,240.65,2.93,52.88,8,32,181,133,10,49,227,0,2
"Drew Miller","DREW.MILLER","14-15","DET","L","L",1984-02-17,30,82,241.78,2.95,54.73,12,39,126,171,20,47,160,0,3
"Drew Miller","DREW.MILLER","15-16","DET","L","L",1984-02-17,31,28,78.18,2.79,53.38,1,12,53,58,1,17,68,0,2
"Drew Miller","DREW.MILLER","16-17","DET","L","L",1984-02-17,32,53,72.37,1.37,30.07,2,9,39,76,5,13,49,0,4
"Drew Stafford","DREW.STAFFORD","11-12","BUF","R","R",1985-10-30,25,79,79.62,1.01,20.15,2,13,31,87,6,18,39,0,2
"Drew Stafford","DREW.STAFFORD","12-13","BUF","R","R",1985-10-30,26,45,66.6,1.48,26.43,1,9,48,46,4,18,62,0,3
"Drew Stafford","DREW.STAFFORD","13-14","BUF","R","R",1985-10-30,27,70,106.45,1.52,27.62,1,12,62,116,2,24,76,1,1
"Drew Stafford","DREW.STAFFORD","15-16","WPG","R","R",1985-10-30,29,77,80.45,1.04,18.88,6,21,6,118,8,27,6,0,1
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,81,348.4,4.3,59.18,3,77,170,101,11,141,262,1,2
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,76,246.53,3.24,54.33,1,25,153,83,13,56,251,0,4
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,78,234.88,3.01,56.02,1,30,113,110,11,61,198,0,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,77,204.57,2.66,50.58,3,27,112,98,11,43,188,0,3
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,68,165.93,2.44,47.88,3,18,97,97,6,40,151,0,1
"Duncan Keith","DUNCAN.KEITH","12-13","CHI","D","L",1983-07-16,29,46,103.15,2.24,45.54,2,17,46,83,7,23,79,0,1
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,77,181.42,2.36,48.93,3,27,105,127,9,45,156,0,3
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,78,181.85,2.33,53.31,5,13,124,103,9,22,192,0,3
"Duncan Keith","DUNCAN.KEITH","15-16","CHI","D","L",1983-07-16,32,64,169.32,2.65,55.44,0,24,125,76,8,33,205,0,0
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,74,183.08,2.47,57.17,4,22,119,96,9,32,191,0,3
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,82,188.1,2.29,50.52,7,23,119,109,14,36,196,0,4
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,155.82,1.95,44.09,3,17,104,92,10,29,145,0,3
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,59,159.57,2.7,57.31,4,17,101,40,10,25,198,0,3
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,70,145.7,2.08,32.12,9,17,63,173,13,26,78,0,2
"Dustin Boyd","DUSTIN.BOYD","09-10","CGY","C","L",1986-07-16,23,59,65.87,1.12,17.49,4,4,24,91,5,6,31,0,1
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,139.45,1.79,31.34,5,23,63,131,7,36,79,0,0
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,80,128.17,1.6,22.43,9,14,25,172,12,23,33,0,1
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,82,113.77,1.39,23.46,6,21,11,179,9,32,16,0,0
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,110.7,1.38,25.54,9,21,10,169,10,31,12,0,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,136.5,1.66,28.2,4,16,64,152,5,24,74,0,1
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,58.43,1.27,24.32,2,11,28,75,2,17,32,0,1
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,81,106.45,1.31,26.99,2,12,68,91,3,17,93,0,0
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,81,124.32,1.53,27.86,4,31,107,70,7,33,142,0,2
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,79,100.95,1.28,25.24,6,11,64,89,8,14,86,0,3
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,81,147.98,1.83,34.86,1,22,138,83,3,26,166,0,1
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,72,120.58,1.67,37.97,1,17,124,62,3,22,150,0,3
