"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Drew Miller","DREW.MILLER","12-13","DET","L","L",1984-02-17,28,41,100.98,2.46,42.6,0.61,12.88,47.24,39.26,2.56,17.95,79.49,0,1,100
"Drew Miller","DREW.MILLER","13-14","DET","L","L",1984-02-17,29,82,242.57,2.96,50.67,2.23,8.94,50.84,37.99,3.48,17.07,79.44,0,2,100
"Drew Miller","DREW.MILLER","14-15","DET","L","L",1984-02-17,30,82,254.52,3.1,54.86,3.31,10.74,38.02,47.93,8.1,19.03,72.87,0,3,100
"Drew Miller","DREW.MILLER","15-16","DET","L","L",1984-02-17,31,28,82.9,2.96,54.81,0.79,9.45,44.09,45.67,1.09,18.48,80.43,0,2,100
"Drew Miller","DREW.MILLER","16-17","DET","L","L",1984-02-17,32,53,74.82,1.41,30.17,1.53,7.63,32.06,58.78,7.04,19.72,73.24,0,4,100
"Drew Stafford","DREW.STAFFORD","11-12","BUF","R","R",1985-10-30,25,79,79.62,1.01,19.51,1.5,9.77,23.31,65.41,9.52,28.57,61.9,0,2,100
"Drew Stafford","DREW.STAFFORD","12-13","BUF","R","R",1985-10-30,26,45,66.6,1.48,25.07,0.96,8.65,46.15,44.23,4.76,21.43,73.81,0,3,100
"Drew Stafford","DREW.STAFFORD","13-14","BUF","R","R",1985-10-30,27,70,106.67,1.52,26.7,0.52,6.22,32.64,60.62,1.94,23.3,74.76,1,1,50
"Drew Stafford","DREW.STAFFORD","15-16","WPG","R","R",1985-10-30,29,77,80.45,1.04,18.21,3.97,13.91,3.97,78.15,19.51,65.85,14.63,0,1,100
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,81,364.42,4.5,59.68,1.37,22.68,48.09,27.87,2.95,33.86,63.18,1,2,66.67
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,77,261.62,3.4,54.53,0.36,9.75,58.84,31.05,3.82,17.65,78.53,0,4,100
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,79,242.65,3.07,55.71,0.38,11.49,45.59,42.53,3.81,21.11,75.09,0,0,0
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,77,214.78,2.79,51.42,1.61,11.65,46.99,39.76,4.63,18.15,77.22,0,3,100
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,68,166.72,2.45,47.59,1.38,8.29,45.62,44.7,2.99,19.9,77.11,0,1,100
"Duncan Keith","DUNCAN.KEITH","12-13","CHI","D","L",1983-07-16,29,46,105.83,2.3,45.4,1.32,11.84,30.92,55.92,6.19,22.12,71.68,0,1,100
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,77,186.72,2.42,48.38,1.11,10.37,40.74,47.78,4.05,20.72,75.23,0,3,100
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,78,186.92,2.4,53.74,2.01,5.22,51.41,41.37,3.88,9.91,86.21,0,3,100
"Duncan Keith","DUNCAN.KEITH","15-16","CHI","D","L",1983-07-16,32,64,176.53,2.76,56.09,0,10.48,55.9,33.62,3.11,13.23,83.66,0,0,0
"Duncan Keith","DUNCAN.KEITH","16-17","CHI","D","L",1983-07-16,33,74,192.73,2.6,57.79,1.61,9.64,49.8,38.96,3.63,14.11,82.26,0,3,100
"Duncan Keith","DUNCAN.KEITH","17-18","CHI","D","L",1983-07-16,34,82,198.22,2.42,51.43,3.01,8.65,47.37,40.98,5.56,13.33,81.11,0,4,100
"Duncan Keith","DUNCAN.KEITH","18-19","CHI","D","L",1983-07-16,35,80,162.75,2.03,44.24,1.35,8.07,48.88,41.7,5.18,16.06,78.76,0,3,100
"Duncan Keith","DUNCAN.KEITH","19-20","CHI","D","L",1983-07-16,36,59,165.9,2.81,57.25,2.42,10.3,63.03,24.24,4.13,10.33,85.54,0,3,100
"Dustin Boyd","DUSTIN.BOYD","08-09","CGY","C","L",1986-07-16,22,70,148.4,2.12,30.61,3.35,6.32,23.79,66.54,11.76,21.85,66.39,0,2,100
"Dustin Boyd","DUSTIN.BOYD","09-10","CGY","C","L",1986-07-16,23,59,65.87,1.12,16.62,3.25,3.25,19.51,73.98,11.9,14.29,73.81,0,1,100
"Dustin Brown","DUSTIN.BROWN","07-08","L.A","L","R",1984-11-04,22,78,145.68,1.87,31.02,2.53,10.13,29.96,57.38,6.02,27.82,66.17,0,0,0
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,80,128.23,1.6,21.67,4.07,6.33,11.31,78.28,17.65,33.82,48.53,0,1,100
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,82,113.77,1.39,22.79,2.76,9.68,5.07,82.49,15.79,56.14,28.07,0,0,0
"Dustin Brown","DUSTIN.BROWN","10-11","L.A","L","R",1984-11-04,25,80,110.83,1.39,24.48,4.29,10,5.24,80.48,18.52,57.41,24.07,0,0,0
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,82,136.5,1.66,27.12,1.69,6.78,27.12,64.41,4.85,23.3,71.84,0,1,100
"Dustin Brown","DUSTIN.BROWN","12-13","L.A","L","R",1984-11-04,27,46,58.43,1.27,23.03,1.72,9.48,24.14,64.66,3.92,33.33,62.75,0,1,100
"Dustin Brown","DUSTIN.BROWN","14-15","L.A","L","R",1984-11-04,29,81,106.45,1.31,26.58,1.16,6.94,39.31,52.6,2.65,15.04,82.3,0,0,0
"Dustin Brown","DUSTIN.BROWN","15-16","L.A","L","R",1984-11-04,30,81,124.32,1.53,26.86,1.89,14.62,50.47,33.02,3.85,18.13,78.02,0,2,100
"Dustin Brown","DUSTIN.BROWN","16-17","L.A","L","R",1984-11-04,31,79,100.95,1.28,24.67,3.53,6.47,37.65,52.35,7.41,12.96,79.63,0,3,100
"Dustin Brown","DUSTIN.BROWN","17-18","L.A","L","R",1984-11-04,32,81,147.98,1.83,34.21,0.41,9.02,56.56,34.02,1.54,13.33,85.13,0,1,100
"Dustin Brown","DUSTIN.BROWN","18-19","L.A","L","R",1984-11-04,33,72,120.67,1.68,36.67,0.49,8.33,60.78,30.39,1.71,12.57,85.71,0,3,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,78,126.1,1.62,28.34,1.28,7.69,48.08,42.95,3.97,16.56,79.47,0,1,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,69,82.27,1.19,17.94,0.89,6.25,35.71,57.14,5.21,17.71,77.08,0,2,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","15-16","WPG","D","R",1985-03-27,30,80,159.68,2,35.24,2.4,6.73,42.79,48.08,6.18,15.17,78.65,0,1,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","16-17","WPG","D","R",1985-03-27,31,78,181.1,2.32,43,0.48,8.7,37.2,53.62,3.28,20.77,75.96,0,4,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","17-18","WPG","D","R",1985-03-27,32,68,87.43,1.29,22.86,0.88,9.73,31.86,57.52,7.95,28.41,63.64,0,2,100
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","18-19","WPG","D","R",1985-03-27,33,40,75.75,1.89,35.98,1.11,7.78,42.22,48.89,4,21.33,74.67,0,1,100
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,81,102.17,1.26,21.02,1.6,4.79,47.34,46.28,3.79,14.39,81.82,0,0,0
"Dustin Penner","DUSTIN.PENNER","10-11","EDM","R","L",1982-09-28,27,62,91.92,1.48,24.64,0.58,9.25,40.46,49.71,1.85,21.3,76.85,0,0,0
"Dwight King","DWIGHT.KING","13-14","L.A","L","L",1989-07-05,24,75,98.78,1.32,21.47,2.67,8.02,31.02,58.29,7.62,21.9,70.48,0,1,100
"Dwight King","DWIGHT.KING","14-15","L.A","L","L",1989-07-05,25,80,70.15,0.88,17.79,2.21,8.09,19.85,69.85,7.84,31.37,60.78,0,2,100
"Dwight King","DWIGHT.KING","15-16","L.A","L","L",1989-07-05,26,47,60.07,1.28,22.47,2.88,4.81,10.58,81.73,20.69,31.03,48.28,0,2,100
"Dwight King","DWIGHT.KING","16-17","L.A","L","L",1989-07-05,27,62,97.5,1.57,29.4,2.55,3.82,24.2,69.43,6.67,18.33,75,0,1,100
"Dylan Demelo","DYLAN.DEMELO","18-19","OTT","D","R",1993-05-01,25,73,126.35,1.73,39.11,1.16,5.78,35.26,57.8,6.6,16.98,76.42,0,2,100
"Dylan Demelo","DYLAN.DEMELO","19-20","OTT","D","R",1993-05-01,26,47,110.7,2.36,42.7,1.39,7.64,43.06,47.92,7.32,17.07,75.61,0,1,100
"Dylan Larkin","DYLAN.LARKIN","17-18","DET","C","L",1996-07-30,21,81,160.72,1.98,38.71,1.59,4.76,51.59,42.06,2.09,9.42,88.48,0,1,100
"Dylan Larkin","DYLAN.LARKIN","18-19","DET","C","L",1996-07-30,22,74,99.13,1.34,26.49,1.63,3.26,69.02,26.09,3.8,4.89,91.3,0,1,100
"Dylan Larkin","DYLAN.LARKIN","19-20","DET","C","L",1996-07-30,23,69,51.9,0.75,13.99,1.45,1.45,65.22,31.88,1.61,3.23,95.16,0,0,0
"Dylan Olsen","DYLAN.OLSEN","13-14","FLA","D","L",1991-01-03,22,44,62.32,1.42,25.85,0.89,9.82,28.57,60.71,4.84,22.58,72.58,0,2,100
"Dylan Olsen","DYLAN.OLSEN","14-15","FLA","D","L",1991-01-03,23,42,76.68,1.83,31.61,2.54,4.24,27.12,66.1,13.64,22.73,63.64,0,3,100
"Ed Jovanovski","ED.JOVANOVSKI","08-09","ARI","D","L",1976-06-26,32,79,60.07,0.76,13.95,0.83,9.17,25.83,64.17,5.17,25.86,68.97,0,2,100
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,66,191.85,2.91,46.36,0.7,9.86,52.11,37.32,3.2,15.6,81.2,0,2,100
"Ed Jovanovski","ED.JOVANOVSKI","10-11","ARI","D","L",1976-06-26,34,49,138.5,2.83,47.43,4.64,5.15,62.89,27.32,4.65,12.56,82.79,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","11-12","FLA","D","L",1976-06-26,35,66,100.1,1.52,31.99,0.65,7.79,17.53,74.03,3.77,30.19,66.04,0,0,0
"Ed Jovanovski","ED.JOVANOVSKI","13-14","FLA","D","L",1976-06-26,37,36,71.72,1.99,36.05,5.83,6.8,33.01,54.37,9.59,13.7,76.71,0,1,100
"Elias Lindholm","ELIAS.LINDHOLM","15-16","CAR","C","R",1994-12-02,20,76,66.23,0.87,19.45,3.42,7.69,25.64,63.25,10.17,23.73,66.1,0,3,100
"Elias Lindholm","ELIAS.LINDHOLM","16-17","CAR","C","R",1994-12-02,21,67,88.6,1.32,29.59,3.92,3.92,26.14,66.01,12.12,13.64,74.24,0,2,100
"Elias Lindholm","ELIAS.LINDHOLM","17-18","CAR","C","R",1994-12-02,22,75,107.65,1.44,36.24,2.17,4.89,36.41,56.52,5.1,12.24,82.65,0,1,100
"Elias Lindholm","ELIAS.LINDHOLM","18-19","CGY","C","R",1994-12-02,23,81,182.12,2.25,46.02,1.01,9.12,56.76,33.11,2.8,16.8,80.4,0,2,100
"Elias Lindholm","ELIAS.LINDHOLM","19-20","CGY","C","R",1994-12-02,24,69,147.9,2.14,45.1,1.3,9.09,57.14,32.47,1.47,13.73,84.8,0,0,0
"Eric Belanger","ERIC.BELANGER","07-08","MIN","C","L",1977-12-16,29,74,162.83,2.2,33.5,2.73,14.24,33.94,49.09,6.22,28.23,65.55,1,1,50
"Eric Belanger","ERIC.BELANGER","08-09","MIN","C","L",1977-12-16,30,78,180.52,2.31,38.52,2.14,5.61,33.42,58.82,6.76,16.91,76.33,0,2,100
"Eric Belanger","ERIC.BELANGER","09-10","MIN","C","L",1977-12-16,31,60,98.2,1.64,28.78,1.48,2.96,44.33,51.23,4.07,10.57,85.37,0,0,0
"Eric Belanger","ERIC.BELANGER","10-11","ARI","C","L",1977-12-16,32,81,146.75,1.81,31.63,1.81,5.43,43.12,49.64,2.81,14.04,83.15,0,1,100
"Eric Belanger","ERIC.BELANGER","11-12","EDM","C","L",1977-12-16,33,77,189.17,2.46,40.09,2.21,6.31,37.85,53.63,5.67,16.49,77.84,0,2,100
"Eric Belanger","ERIC.BELANGER","12-13","EDM","C","L",1977-12-16,34,26,80.43,3.09,47.83,1.63,8.94,52.03,37.4,3.85,12.5,83.65,0,2,100
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,77,276.55,3.59,51.76,1.18,21.01,44.97,32.84,3.06,33.43,63.51,0,3,100
"Eric Brewer","ERIC.BREWER","08-09","STL","D","L",1979-04-17,29,28,111.18,3.97,54.24,0.84,10.92,57.14,31.09,2.76,15.17,82.07,0,1,100
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,59,186.32,3.16,44.97,1.17,15.18,26.85,56.81,4.86,28.65,66.49,0,1,100
"Eric Brewer","ERIC.BREWER","10-11","STL","D","L",1979-04-17,31,53,170.32,3.21,52.45,0,9.85,48.28,41.87,2.34,21.96,75.7,0,2,100
"Eric Brewer","ERIC.BREWER","10-11","T.B","D","L",1979-04-17,31,22,66.1,3,49.89,3.75,10,51.25,35,5,13.75,81.25,0,0,0
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,82,261.45,3.19,58.83,1.63,11.73,59.61,27.04,3.43,17.94,78.63,0,0,0
"Eric Brewer","ERIC.BREWER","12-13","T.B","D","L",1979-04-17,33,47,97.38,2.07,38.24,0.73,5.84,45.26,48.18,2.8,16.82,80.37,0,1,100
"Eric Brewer","ERIC.BREWER","13-14","T.B","D","L",1979-04-17,34,77,177.32,2.3,41.46,1.11,9.63,47.41,41.85,3.03,22.94,74.03,0,2,100
"Eric Fehr","ERIC.FEHR","13-14","WSH","R","R",1985-09-07,28,70,73.17,1.05,17.96,0.74,6.67,15.56,77.04,7.5,32.5,60,0,2,100
"Eric Fehr","ERIC.FEHR","14-15","WSH","C/R","R",1985-09-07,29,73,102.4,1.4,24.96,1.61,6.45,25.27,66.67,6.98,26.74,66.28,0,1,100
"Eric Fehr","ERIC.FEHR","15-16","PIT","C","R",1985-09-07,30,55,133.1,2.42,45.05,0.88,4.39,50,44.74,1.26,10.69,88.05,0,2,100
"Eric Fehr","ERIC.FEHR","16-17","PIT","C","R",1985-09-07,31,50,92.95,1.86,33.29,0.62,6.21,42.86,50.31,3.03,11.11,85.86,0,2,100
"Eric Fehr","ERIC.FEHR","18-19","MIN","C","R",1985-09-07,33,71,132.25,1.86,38.75,0,10.95,68.16,20.9,0.49,13.66,85.85,0,1,100
"Eric Gryba","ERIC.GRYBA","12-13","OTT","D","R",1988-04-14,24,33,77.52,2.35,42.45,2.25,7.87,56.18,33.71,4.21,16.84,78.95,0,0,0
"Eric Gryba","ERIC.GRYBA","13-14","OTT","D","R",1988-04-14,25,57,167.65,2.94,45.4,2.23,8.38,56.42,32.96,6.81,16.75,76.44,0,0,0
"Eric Gryba","ERIC.GRYBA","14-15","OTT","D","R",1988-04-14,26,73,184.6,2.53,47.15,1.35,9.87,56.05,32.74,5.61,15.42,78.97,0,2,100
"Eric Gryba","ERIC.GRYBA","15-16","EDM","D","R",1988-04-14,27,52,121.22,2.33,41.05,3.18,11.46,49.04,36.31,6.83,16.15,77.02,0,1,100
"Eric Gryba","ERIC.GRYBA","16-17","EDM","D","R",1988-04-14,28,38,51.47,1.35,31.56,4.23,7.04,54.93,33.8,5.63,9.86,84.51,0,1,100
"Eric Nystrom","ERIC.NYSTROM","07-08","CGY","L","L",1983-02-14,24,44,70.12,1.59,22.6,3.08,8.46,10,78.46,15.22,36.96,47.83,0,1,100
"Eric Nystrom","ERIC.NYSTROM","08-09","CGY","L","L",1983-02-14,25,75,140.57,1.87,28.22,3.52,6.25,10.16,80.08,14.47,36.84,48.68,1,1,50
"Eric Nystrom","ERIC.NYSTROM","09-10","CGY","L","L",1983-02-14,26,79,167.65,2.12,33.07,1.69,4.41,29.49,64.41,7.95,19.87,72.19,0,2,100
"Eric Nystrom","ERIC.NYSTROM","10-11","MIN","L","L",1983-02-14,27,80,124.23,1.55,25.21,2.7,6.31,11.26,79.73,14.71,33.82,51.47,0,2,100
"Eric Nystrom","ERIC.NYSTROM","11-12","DAL","L","L",1983-02-14,28,72,93,1.29,22.36,1.24,8.07,21.74,68.94,5.63,26.76,67.61,0,1,100
"Eric Nystrom","ERIC.NYSTROM","12-13","DAL","L","L",1983-02-14,29,48,105.28,2.19,36.68,0,8.33,66.03,25.64,0,12.41,87.59,1,0,0
"Eric Nystrom","ERIC.NYSTROM","13-14","NSH","L","L",1983-02-14,30,78,145.13,1.86,37.86,1.29,9.01,36.91,52.79,3.4,22.45,74.15,0,0,0
"Eric Nystrom","ERIC.NYSTROM","14-15","NSH","L","L",1983-02-14,31,59,134.42,2.28,44.37,0.48,7.69,65.38,26.44,1.01,10.61,88.38,0,2,100
"Eric Nystrom","ERIC.NYSTROM","15-16","NSH","L","L",1983-02-14,32,46,62.07,1.35,27.75,0.92,3.67,25.69,69.72,4.55,25,70.45,0,1,100
"Eric Perrin","ERIC.PERRIN","07-08","ATL","C","L",1975-11-01,31,81,227.35,2.81,40.96,1.47,13.86,30.68,53.98,2.78,31.48,65.74,0,0,0
"Eric Perrin","ERIC.PERRIN","08-09","ATL","C","L",1975-11-01,32,78,255.03,3.27,46.26,1.53,10.43,55.98,32.06,2.49,16.82,80.69,0,0,0
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,81,105.23,1.3,19.13,4.62,12.72,30.64,52.02,7.5,30,62.5,0,0,0
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,81,122.53,1.51,25.55,1.43,6.67,50.48,41.43,3.14,12.58,84.28,0,0,0
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,69,55.97,0.81,13.44,1.85,9.26,48.15,40.74,2.53,16.46,81.01,1,0,0
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,78,108.88,1.4,25.91,1.83,7.76,44.29,46.12,3.52,12.68,83.8,0,1,100
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,81,116.97,1.44,29.74,3.04,9.13,38.7,49.13,5.13,17.31,77.56,0,3,100
"Eric Staal","ERIC.STAAL","12-13","CAR","C","L",1984-10-29,27,47,58.3,1.24,23.61,1.77,4.42,36.28,57.52,6.06,12.12,81.82,0,2,100
"Eric Staal","ERIC.STAAL","13-14","CAR","C","L",1984-10-29,28,77,66.68,0.87,17.96,5.26,13.16,19.08,62.5,11.54,32.05,56.41,0,0,0
"Eric Staal","ERIC.STAAL","16-17","MIN","C","L",1984-10-29,31,80,106.55,1.33,30.55,1.08,5.91,31.18,61.83,3,16,81,0,0,0
"Eric Staal","ERIC.STAAL","17-18","MIN","C","L",1984-10-29,32,82,86.23,1.05,19.71,0.62,6.79,25.31,67.28,3.08,24.62,72.31,0,1,100
"Erik Cernak","ERIK.CERNAK","18-19","T.B","D","R",1997-05-28,21,58,138.15,2.38,44.28,0.58,12.28,60.23,26.9,3.06,17.35,79.59,0,1,100
"Erik Cernak","ERIK.CERNAK","19-20","T.B","D","R",1997-05-28,22,67,197.82,2.95,53.36,0.9,9.46,68.02,21.62,3.44,12.98,83.59,0,1,100
"Erik Cole","ERIK.COLE","07-08","CAR","L","L",1978-11-06,28,72,66.3,0.92,13.48,2.59,22.41,27.59,47.41,5.26,40.79,53.95,0,0,0
"Erik Cole","ERIK.COLE","08-09","EDM","L","L",1978-11-06,29,63,81.25,1.29,19.06,1.35,7.43,11.49,79.73,14.63,31.71,53.66,0,1,100
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,79,109.7,1.39,26.04,3.88,8.25,31.07,56.8,7.62,21.9,70.48,0,1,100
"Erik Condra","ERIK.CONDRA","10-11","OTT","R","R",1986-08-06,24,26,51.88,2,30.64,3.66,8.54,18.29,69.51,8.82,32.35,58.82,0,0,0
"Erik Condra","ERIK.CONDRA","11-12","OTT","R","R",1986-08-06,25,80,222.28,2.78,45.01,0.77,7.93,39.9,51.41,2.07,18.6,79.34,0,4,100
"Erik Condra","ERIK.CONDRA","12-13","OTT","R","R",1986-08-06,26,48,100.85,2.1,35.82,1.86,7.45,51.55,39.13,3.05,10.69,86.26,0,1,100
"Erik Condra","ERIK.CONDRA","13-14","OTT","R","R",1986-08-06,27,75,178.85,2.38,37.69,4.06,11.88,49.69,34.38,7.11,19.37,73.52,0,0,0
"Erik Condra","ERIK.CONDRA","14-15","OTT","R","R",1986-08-06,28,66,150.93,2.29,43.01,1.27,9.28,58.65,30.8,2.37,13.74,83.89,0,2,100
"Erik Condra","ERIK.CONDRA","15-16","T.B","R","R",1986-08-06,29,53,62.38,1.18,21.55,0.98,9.8,35.29,53.92,1.79,21.43,76.79,0,0,0
"Erik Gudbranson","ERIK.GUDBRANSON","12-13","FLA","D","R",1992-01-07,20,30,52,1.73,32.25,0,5.19,28.57,66.23,0,11.9,88.1,0,1,100
"Erik Gudbranson","ERIK.GUDBRANSON","13-14","FLA","D","R",1992-01-07,21,64,124,1.94,37.03,2.82,6.21,41.81,49.15,7.03,14.06,78.91,0,1,100
"Erik Gudbranson","ERIK.GUDBRANSON","14-15","FLA","D","R",1992-01-07,22,73,162.87,2.23,43.31,0.92,9.22,41.01,48.85,4.95,18.68,76.37,0,4,100
"Erik Gudbranson","ERIK.GUDBRANSON","15-16","FLA","D","R",1992-01-07,23,64,202.05,3.16,58.79,0.46,13.3,57.8,28.44,3.35,19.7,76.95,0,3,100
"Erik Gudbranson","ERIK.GUDBRANSON","16-17","VAN","D","R",1992-01-07,24,30,79.78,2.66,59.22,3.16,12.63,54.74,29.47,8.41,14.95,76.64,0,1,100
"Erik Gudbranson","ERIK.GUDBRANSON","17-18","VAN","D","R",1992-01-07,25,51,131.43,2.58,47.98,0.62,4.32,48.77,46.3,6.12,10.2,83.67,0,1,100
"Erik Gudbranson","ERIK.GUDBRANSON","18-19","VAN","D","R",1992-01-07,26,56,124.4,2.22,40.54,1.84,4.29,35.58,58.28,8.85,14.16,76.99,0,1,100
"Erik Gudbranson","ERIK.GUDBRANSON","19-20","ANA","D","R",1992-01-07,27,44,94.02,2.14,45.46,1.49,8.96,47.01,42.54,3.85,16.35,79.81,0,2,100
"Erik Haula","ERIK.HAULA","13-14","MIN","L","L",1991-03-23,22,43,50.77,1.18,22.97,1.85,6.48,25.93,65.74,7.41,22.22,70.37,0,3,100
"Erik Haula","ERIK.HAULA","14-15","MIN","L","L",1991-03-23,23,70,150.75,2.15,42.19,2.89,7.85,33.47,55.79,7.75,19.72,72.54,0,3,100
"Erik Haula","ERIK.HAULA","15-16","MIN","L","L",1991-03-23,24,73,130.8,1.79,44.18,1.33,6.67,49.78,42.22,2.37,14.79,82.84,0,0,0
"Erik Haula","ERIK.HAULA","16-17","MIN","L","L",1991-03-23,25,70,76.78,1.1,25.64,1.43,9.29,22.86,66.43,6.25,32.81,60.94,0,0,0
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,79,62.15,0.79,11.2,3.2,8.8,20.8,67.2,9.43,37.74,52.83,0,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","COL","D","R",1988-03-21,22,22,51.55,2.34,41.4,1.32,5.26,48.68,44.74,1.61,17.74,80.65,0,0,0
"Erik Johnson","ERIK.JOHNSON","10-11","STL","D","R",1988-03-21,22,54,136.02,2.52,41.63,1.09,8.74,42.62,47.54,4.49,21.15,74.36,0,1,100
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,73,114.38,1.57,27.47,1.63,11.41,28.26,58.7,4.85,31.07,64.08,0,0,0
"Erik Johnson","ERIK.JOHNSON","12-13","COL","D","R",1988-03-21,24,30,73.53,2.45,36.34,4.24,13.56,42.37,39.83,8.99,23.6,67.42,0,1,100
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,77,80.38,1.04,19.65,2.16,8.63,23.02,66.19,9.59,23.29,67.12,0,1,100
"Erik Johnson","ERIK.JOHNSON","14-15","COL","D","R",1988-03-21,26,46,113.2,2.46,43.12,0.57,10.92,40.8,47.7,4.38,18.98,76.64,0,2,100
"Erik Johnson","ERIK.JOHNSON","15-16","COL","D","R",1988-03-21,27,73,222.9,3.05,58.01,1.65,9.05,65.02,24.28,5.76,13.22,81.02,1,3,75
"Erik Johnson","ERIK.JOHNSON","16-17","COL","D","R",1988-03-21,28,46,127.1,2.76,50.99,2.35,8.82,50,38.82,7.53,15.59,76.88,0,4,100
"Erik Johnson","ERIK.JOHNSON","17-18","COL","D","R",1988-03-21,29,62,226.32,3.65,63.01,1.02,11.73,63.78,23.47,1.61,17.36,81.03,0,0,0
"Erik Johnson","ERIK.JOHNSON","18-19","COL","D","R",1988-03-21,30,80,247.53,3.09,55.66,1.51,12.45,64.15,21.89,4.42,16.22,79.35,0,4,100
"Erik Johnson","ERIK.JOHNSON","19-20","COL","D","R",1988-03-21,31,59,173.62,2.94,59.39,0.61,12.12,67.88,19.39,3.03,17.32,79.65,0,1,100
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,72,108.25,1.5,24.45,2.13,13.48,44.68,39.72,4.69,22.66,72.66,0,0,0
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,81,122.9,1.52,24,4.19,12.04,32.46,51.31,9.79,25.87,64.34,0,0,0
"Erik Karlsson","ERIK.KARLSSON","15-16","OTT","D","R",1990-05-31,25,82,107.68,1.31,27.14,1.8,7.78,33.53,56.89,11,21,68,0,6,100
"Erik Karlsson","ERIK.KARLSSON","16-17","OTT","D","R",1990-05-31,26,74,164.2,2.22,41.94,1.26,12.13,28.87,57.74,7.3,28.47,64.23,0,2,100
"Erik Karlsson","ERIK.KARLSSON","17-18","OTT","D","R",1990-05-31,27,71,100.3,1.41,31.33,1.27,6.96,20.25,71.52,10.14,23.19,66.67,0,3,100
"Erik Karlsson","ERIK.KARLSSON","18-19","S.J","D","R",1990-05-31,28,49,97.07,1.98,40.29,0,8,37.6,54.4,5.05,16.16,78.79,0,1,100
"Erik Karlsson","ERIK.KARLSSON","19-20","S.J","D","R",1990-05-31,29,56,142.98,2.55,45.05,0.54,8.7,45.11,45.65,1.34,19.46,79.19,0,1,100
"Esa Lindell","ESA.LINDELL","16-17","DAL","D","L",1994-05-23,22,71,147.22,2.07,41.96,1.54,6.15,47.18,45.13,3.98,18.75,77.27,0,2,100
"Esa Lindell","ESA.LINDELL","17-18","DAL","D","L",1994-05-23,23,79,152.23,1.93,33.63,1.32,8.81,34.8,55.07,4.17,22.22,73.61,0,1,100
"Esa Lindell","ESA.LINDELL","18-19","DAL","D","L",1994-05-23,24,82,259.45,3.16,67.84,0,9.72,66.2,24.07,1.57,10.97,87.46,0,2,100
"Esa Lindell","ESA.LINDELL","19-20","DAL","D","L",1994-05-23,25,68,260.22,3.83,72.15,0.49,8.74,70.39,20.39,2.86,12.5,84.64,0,5,100
"Ethan Bear","ETHAN.BEAR","19-20","EDM","D","R",1997-06-26,22,69,129.57,1.88,38.65,0.51,6.63,40.82,52.04,2.68,14.29,83.04,0,1,100
