"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Colby Armstrong","COLBY.ARMSTRONG","08-09","ATL","R","R",1982-11-23,25,82,68.9,0,5.41,6.32,6.42,4.69,0,11.48,3.45,60.3,5.28,78.24,6.91,100.82,0.36,7.26,-11.48,-56.85,-72.97,-93.91,-6.91,0,80.96
"Colby Armstrong","COLBY.ARMSTRONG","09-10","ATL","R","R",1982-11-23,26,79,163.98,17.62,15.76,14.07,13.27,10.91,1.42,6.64,8.91,47.64,10.41,63.61,12.72,83.1,0.74,6.04,-5.22,-38.73,-53.19,-70.38,-5.3,15.93,86.07
"Colby Armstrong","COLBY.ARMSTRONG","10-11","TOR","R","R",1982-11-23,27,49,91.35,0,14.91,12.49,13.86,10.15,0,8.32,8.45,48.24,9.56,67.01,13.65,84.83,0.75,6.63,-8.32,-39.79,-57.44,-71.18,-5.88,0,82.76
"Colby Armstrong","COLBY.ARMSTRONG","12-13","MTL","R","R",1982-11-23,29,37,65.77,0,8.45,9.89,10.42,7.74,0,6.54,4.25,46.08,6.99,63.64,10.8,92.84,0.57,6.74,-6.54,-41.83,-56.65,-82.04,-6.18,0,85.8
"Colin Fraser","COLIN.FRASER","08-09","CHI","C","L",1985-01-28,23,81,235.78,6.24,7.52,6.36,5.58,4.25,0.51,7.61,5.05,62.14,5.36,78.97,6.44,109.01,0.31,6.94,-7.11,-57.08,-73.6,-102.57,-6.64,10.02,87.75
"Colin Fraser","COLIN.FRASER","09-10","CHI","C","L",1985-01-28,24,69,100.87,8.6,15.6,15.98,14.59,16.79,0.7,7.46,8.43,45.63,12.15,63.88,15.48,90.61,1.23,6.07,-6.76,-37.2,-51.73,-75.13,-4.85,8.32,83.65
"Colin Fraser","COLIN.FRASER","10-11","EDM","C","L",1985-01-28,25,67,177.58,9.17,11.36,10.03,9.72,10.13,0.67,6.66,7.16,55.81,9.23,82.82,12,111.52,0.84,7.49,-5.98,-48.66,-73.59,-99.52,-6.65,9.4,88.07
"Colin Fraser","COLIN.FRASER","11-12","L.A","C","L",1985-01-28,26,67,77.72,0,2.68,2.75,2.12,3.54,0,3.72,1.55,56.44,2.35,83.22,2.36,109.12,0.22,5.89,-3.72,-54.89,-80.87,-106.76,-5.67,0,93.41
"Colin Greening","COLIN.GREENING","13-14","OTT","C","L",1986-03-09,27,75,90.2,0,15.85,12.58,13.86,6.31,0,5.55,8.27,43.93,9.11,63.27,13.12,81.6,0.34,5.04,-5.55,-35.65,-54.17,-68.47,-4.7,0,87.37
"Colin Miller","COLIN.MILLER","17-18","VGK","D","R",1992-10-29,24,80,79.1,8.25,26.57,25.55,23.7,13.95,0.66,7.34,16,44.21,21.98,64.05,25.85,83.23,1.09,6.74,-6.68,-28.21,-42.07,-57.38,-5.64,4.13,83.41
"Colin Stuart","COLIN.STUART","08-09","ATL","L","L",1982-07-08,26,33,88.53,25.83,22.42,21.48,17.85,18.67,2.97,8.53,18.43,63.8,22.66,82.85,25.25,116.25,1.63,7.12,-5.56,-45.37,-60.19,-91,-5.48,16.1,86.64
"Colin White","COLIN.WHITE","07-08","N.J","D","L",1977-12-12,29,57,185.62,5.65,10.58,12.65,12.64,12.37,0.3,5.02,7.11,60.13,10.99,75.84,12.92,89.31,0.9,6.36,-4.72,-53.01,-64.86,-76.39,-5.47,4.23,91.65
"Colin White","COLIN.WHITE","08-09","N.J","D","L",1977-12-12,30,71,219.4,10.7,12.46,13.5,12.51,10.22,0.88,7.37,7.52,52.87,10.49,67.18,11.94,83.51,0.71,6.22,-6.49,-45.35,-56.69,-71.57,-5.51,11.74,86.06
"Colin White","COLIN.WHITE","09-10","N.J","D","L",1977-12-12,31,80,190.67,10.87,16.15,13.46,12.15,10.1,0.63,5.13,8.62,44.75,9.59,61.66,10.82,78.23,0.6,5.38,-4.51,-36.13,-52.07,-67.4,-4.77,7.26,88.53
"Colin White","COLIN.WHITE","10-11","N.J","D","L",1977-12-12,32,67,191.95,0,11.06,10.83,10.18,5.61,0,6.28,5.7,45.78,7.85,64.6,9.72,85.76,0.35,5.84,-6.28,-40.09,-56.75,-76.05,-5.5,0,86.28
"Colin White","COLIN.WHITE","11-12","S.J","D","L",1977-12-12,33,53,86.97,0,8.3,9.02,6.92,6.2,0,11.27,5.52,60.95,7.71,77.72,8.3,111.6,0.5,7.62,-11.27,-55.43,-70.01,-103.3,-7.11,0,81.5
"Colton Parayko","COLTON.PARAYKO","15-16","STL","D","R",1993-05-12,22,78,74.82,62.18,28.6,22.84,19.36,15.31,1.56,0.95,13.4,33.46,16.47,55.64,18.21,75.87,0.89,4.92,0.61,-20.06,-39.17,-57.66,-4.03,11.61,97.17
"Colton Parayko","COLTON.PARAYKO","16-17","STL","D","R",1993-05-12,23,81,170.87,0,17.42,15.61,12.54,11.75,0,4,8.54,40.49,10.96,59.22,11.55,80.49,0.73,5.46,-4,-31.95,-48.27,-68.94,-4.73,0,90.13
"Colton Parayko","COLTON.PARAYKO","17-18","STL","D","R",1993-05-12,24,81,153.68,5.48,23.49,18.84,15.88,14.97,0.39,6.67,15.78,51.41,16.65,71.73,17.92,94.93,1.07,6.1,-6.28,-35.63,-55.08,-77.01,-5.02,2.45,87.03
"Colton Parayko","COLTON.PARAYKO","18-19","STL","D","R",1993-05-12,25,78,113.07,0,16.56,14.59,11.99,8.16,0,4.11,9.71,48.92,11.67,68.35,12.92,94.81,0.62,6.93,-4.11,-39.21,-56.68,-81.89,-6.31,0,91.6
"Colton Parayko","COLTON.PARAYKO","19-20","STL","D","R",1993-05-12,26,61,121.05,5.39,16.72,12.87,12.28,7.23,0.5,8.79,9.68,48.21,10.16,68.76,12.17,86.93,0.48,6.1,-8.29,-38.53,-58.6,-74.77,-5.63,5.17,81.77
"Colton Sceviour","COLTON.SCEVIOUR","15-16","DAL","C","R",1989-04-20,26,68,118.5,13.74,17.84,14.61,11.27,10.25,1.07,6.74,10.78,49.68,11.74,68.63,12.29,96.73,0.69,6.08,-5.67,-38.89,-56.89,-84.45,-5.38,9.95,86.43
"Colton Sceviour","COLTON.SCEVIOUR","16-17","FLA","C","R",1989-04-20,27,78,159.1,25.03,21.82,18.89,16.34,17.03,1.63,4.89,14.27,51.16,16.6,71.28,17.99,92.13,1.2,5.86,-3.26,-36.88,-54.68,-74.14,-4.66,11.44,90.44
"Colton Sceviour","COLTON.SCEVIOUR","17-18","FLA","C","R",1989-04-20,28,70,178.3,15.85,18.4,17.26,15.05,10.99,1.41,7.48,13.87,61.49,16.87,80.89,18.77,105.92,0.98,7.96,-6.07,-47.63,-64.02,-87.15,-6.98,10.17,87.83
"Colton Sceviour","COLTON.SCEVIOUR","18-19","FLA","C","R",1989-04-20,29,58,119.9,0,26.72,22.85,20.3,16.76,0,5.88,16.99,46.61,18.54,62.61,21.43,84.17,1.09,5.39,-5.88,-29.61,-44.07,-62.73,-4.31,0,87.38
"Colton Sceviour","COLTON.SCEVIOUR","19-20","FLA","C","R",1989-04-20,30,67,169.02,0,19.41,17.12,13.95,10.47,0,9.59,15.17,63,17.59,85.14,18.79,115.86,0.94,8.01,-9.59,-47.83,-67.55,-97.07,-7.07,0,84.78
"Colton Sissons","COLTON.SISSONS","16-17","NSH","C","R",1993-11-05,22,58,50.55,29.4,10.37,8.26,7.98,13.92,2.46,5.9,6.08,52.53,6.1,67.77,7.55,87.09,1.04,6.46,-3.44,-46.46,-61.67,-79.54,-5.41,40.43,88.77
"Colton Sissons","COLTON.SISSONS","17-18","NSH","C","R",1993-11-05,23,81,185.8,15.54,15.09,12.59,10.56,11.77,1.69,9.16,10.12,56.95,11.17,77.6,12.16,102.92,0.95,7.11,-7.48,-46.83,-66.42,-90.76,-6.16,16.65,83.91
"Colton Sissons","COLTON.SISSONS","18-19","NSH","C","R",1993-11-05,24,75,146.88,5.46,18.77,17.7,15.29,10.48,0.44,7.64,11.41,49.38,14.83,68.93,15.34,84.99,0.76,6.49,-7.2,-37.97,-54.1,-69.65,-5.73,3.87,84.52
"Colton Sissons","COLTON.SISSONS","19-20","NSH","C","R",1993-11-05,25,56,134.25,4.98,15.64,14.21,11.78,11.34,0.44,8.45,10.08,54.36,13.04,78.72,13.99,104.8,0.86,6.71,-8,-44.28,-65.68,-90.81,-5.85,4.39,84.46
"Connor Brown","CONNOR.BROWN","16-17","TOR","R","R",1994-01-14,22,80,162.08,19.68,14.49,13.77,11.66,15.85,1.13,4.59,9.02,53.22,11.23,70.29,12.26,92.82,1.09,5.8,-3.47,-44.2,-59.06,-80.56,-4.71,12.47,91.37
"Connor Brown","CONNOR.BROWN","17-18","TOR","R","R",1994-01-14,23,80,150.78,4.5,13.04,12.21,10.2,7.6,0.37,7.86,8.09,53.91,10.41,74.89,10.81,95.21,0.62,7.55,-7.49,-45.83,-64.47,-84.4,-6.93,4.58,85.43
"Connor Brown","CONNOR.BROWN","18-19","TOR","R","R",1994-01-14,24,79,160.42,16.68,20.41,17.08,13.11,11.29,1.22,6.07,11,42.91,13.45,65.3,13.45,89.2,0.69,5.43,-4.85,-31.91,-51.85,-75.75,-4.74,11.05,85.85
"Connor Brown","CONNOR.BROWN","19-20","OTT","R","R",1994-01-14,25,69,179.2,13.87,14.44,15.26,13.1,15.13,1.56,9.71,10.48,62.08,15.66,86.97,16.71,110.82,1.42,7.98,-8.15,-51.6,-71.31,-94.11,-6.56,14.92,84.35
"Connor McDavid","CONNOR.MCDAVID","16-17","EDM","C","L",1997-01-13,19,80,64.75,19.86,12.17,11.49,8.61,9.18,1.8,7.26,7.21,52.05,9.23,71.12,9.2,97.62,0.64,6.33,-5.46,-44.84,-61.89,-88.42,-5.69,24.94,86.06
"Connor McDavid","CONNOR.MCDAVID","17-18","EDM","C","L",1997-01-13,20,80,86.88,30.91,26.55,23.55,18.66,22.16,3.41,7.62,15.24,42.17,20.21,65.59,22.75,99.19,1.95,6.86,-4.21,-26.93,-45.38,-76.44,-4.91,22.38,81.92
"Connor Murphy","CONNOR.MURPHY","13-14","ARI","D","R",1993-03-26,20,30,54.55,0,14.06,13.18,14.32,12.48,0,7.75,10.68,65.26,12.88,84.87,17.52,104.82,0.99,6.94,-7.75,-54.58,-71.99,-87.3,-5.95,0,88.12
"Connor Murphy","CONNOR.MURPHY","14-15","ARI","D","R",1993-03-26,21,71,124.92,5.31,16.49,14.37,14.15,13.56,0.45,7.96,11.17,56.59,13.54,80.66,18.64,113.11,1.1,7.01,-7.52,-45.42,-67.13,-94.48,-5.91,4,85.93
"Connor Murphy","CONNOR.MURPHY","15-16","ARI","D","R",1993-03-26,22,78,163.6,0,12.86,11.58,11.44,8.55,0,7.06,7.92,53.68,10.02,76.55,13.21,102.23,0.55,5.93,-7.06,-45.76,-66.53,-89.02,-5.37,0,86.85
"Connor Murphy","CONNOR.MURPHY","16-17","ARI","D","R",1993-03-26,23,74,141.5,12.64,13.35,11.39,10.28,10.21,1.22,8.41,9.21,59.81,11.35,88.25,13.32,116.26,0.98,8.62,-7.2,-50.6,-76.9,-102.94,-7.64,13.21,85.93
"Connor Murphy","CONNOR.MURPHY","17-18","CHI","D","R",1993-03-26,24,76,84.88,0,14.55,13.28,11.59,7.18,0,6.76,9.18,53.87,11.97,78.15,13.36,101.89,0.57,7.31,-6.76,-44.7,-66.18,-88.53,-6.74,0,87.44
"Connor Murphy","CONNOR.MURPHY","18-19","CHI","D","R",1993-03-26,25,51,107.1,8.6,15.71,13.75,12.78,12,1.04,11.08,11.93,64.01,13.11,82.26,14.77,100.86,1.1,8.05,-10.03,-52.07,-69.15,-86.08,-6.95,8.73,82.7
"Connor Murphy","CONNOR.MURPHY","19-20","CHI","D","R",1993-03-26,26,56,160.98,25.57,14.04,11.29,9.84,9.86,1.55,4.51,10.12,61.94,10.51,82.56,11.72,107.42,0.83,7.6,-2.96,-51.82,-72.05,-95.7,-6.76,15.32,92.71
"Corey Perry","COREY.PERRY","10-11","ANA","R","R",1985-05-16,25,81,133.98,18.89,11.26,10.6,8.16,11.99,1.85,7.92,6.44,50.77,8.36,70.49,8.81,99.17,0.9,6.61,-6.08,-44.32,-62.13,-90.36,-5.71,28.63,84.39
"Corey Perry","COREY.PERRY","11-12","ANA","R","R",1985-05-16,26,79,101.27,13.8,21.08,17.71,13.75,19.37,1.1,6.88,10.36,38.77,12.66,58.79,13.85,86.84,1.17,4.86,-5.78,-28.42,-46.13,-72.99,-3.69,10.64,82.24
"Corey Potter","COREY.POTTER","11-12","EDM","D","R",1984-01-05,27,61,52.53,16.11,21.27,13.27,11.28,12.25,0.99,5.17,7.56,27.98,7.57,49.49,9.85,77.44,0.7,4.99,-4.18,-20.42,-41.92,-67.6,-4.29,13.14,81.51
"Corey Potter","COREY.POTTER","12-13","EDM","D","R",1984-01-05,28,33,53.9,20.37,10.7,12.81,12.6,8.48,1.1,4.31,6.55,54.62,10.11,68.81,13.19,91.5,0.55,5.89,-3.21,-48.08,-58.7,-78.31,-5.34,16.84,92.11
"Cory Emmerton","CORY.EMMERTON","12-13","DET","C","L",1988-06-01,24,45,84.05,0,12.24,13,10.19,8.07,0,3.38,6.38,45.77,9.29,62.21,9.3,81.94,0.41,4.72,-3.38,-39.38,-52.92,-72.64,-4.3,0,92.61
"Cory Sarich","CORY.SARICH","07-08","CGY","D","R",1978-08-16,29,79,256.03,13.59,11.37,12.31,10.59,9.24,0.96,6.11,6.2,48.33,8.97,63.92,10.15,85.65,0.57,5.57,-5.15,-42.13,-54.95,-75.5,-5,15.5,87.35
"Cory Sarich","CORY.SARICH","08-09","CGY","D","R",1978-08-16,30,75,203.35,7.77,12.86,13.81,12.07,11.73,0.64,7.64,8.45,57.26,11.91,74.35,13.02,94.9,0.95,7.15,-7,-48.81,-62.44,-81.88,-6.2,7.61,86.66
"Cory Sarich","CORY.SARICH","09-10","CGY","D","R",1978-08-16,31,55,107.13,19.99,30.15,25.22,22.88,23,2.21,8.85,16.99,39.36,19.42,57.59,23.01,77.58,1.55,5.18,-6.64,-22.37,-38.16,-54.57,-3.63,13.02,77.5
"Cory Sarich","CORY.SARICH","10-11","CGY","D","R",1978-08-16,32,74,141.35,26.03,20.79,24.84,21.95,22.61,1.35,3.82,9.47,36.07,17.47,52.86,20.94,74.47,1.21,4.16,-2.48,-26.61,-35.39,-53.53,-2.94,14.22,89.4
"Cory Sarich","CORY.SARICH","11-12","CGY","D","R",1978-08-16,33,60,54.95,0,8.46,7.62,6.81,3.69,0,3.34,5.23,56.58,6.35,76.99,7.3,99.91,0.28,7.41,-3.34,-51.35,-70.64,-92.6,-7.13,0,94.09
"Cory Sarich","CORY.SARICH","13-14","COL","D","R",1978-08-16,35,52,92.08,0,14.21,11.1,11.65,5.52,0,9.18,9.57,57.76,9.55,76.49,13.63,103.33,0.46,7.8,-9.18,-48.2,-66.94,-89.7,-7.34,0,84.11
"Cory Stillman","CORY.STILLMAN","07-08","CAR","L","L",1973-12-20,33,55,63.58,0,25.37,24.97,21.94,13.84,0,2.99,13.78,40.53,19.25,57.85,21.43,76.25,0.84,5.23,-2.99,-26.75,-38.6,-54.82,-4.39,0,92.62
"Craig Adams","CRAIG.ADAMS","07-08","CAR","R","R",1977-04-26,30,40,83.82,0,18.83,18,15.54,16.97,0,6.34,10.93,47.12,14.6,66.51,17.04,92.63,1.15,5.6,-6.34,-36.18,-51.9,-75.58,-4.46,0,86.54
"Craig Adams","CRAIG.ADAMS","07-08","CHI","R","R",1977-04-26,30,35,96.15,27.81,21.17,18.68,13.16,18.28,2.1,5.46,9.95,37.05,10.58,46.08,10.56,69.7,0.77,3.43,-3.36,-27.1,-35.5,-59.15,-2.66,21.14,85.26
"Craig Adams","CRAIG.ADAMS","09-10","PIT","R","R",1977-04-26,32,81,220.75,3.95,15.72,15.62,13.45,10.02,0.27,6.67,9.17,49.17,12.55,67.84,15.06,96.95,0.71,6.42,-6.39,-39.99,-55.29,-81.89,-5.7,2.99,86.44
"Craig Adams","CRAIG.ADAMS","10-11","PIT","R","R",1977-04-26,33,79,244.75,16.67,16.15,15.66,13.1,11.72,1.23,6.15,9.1,47.26,11.7,63.01,13.12,86.98,0.73,5.47,-4.92,-38.16,-51.31,-73.87,-4.74,13.52,86.99
"Craig Adams","CRAIG.ADAMS","11-12","PIT","R","R",1977-04-26,34,82,231.33,13.95,14.01,13.76,11.66,11.59,0.78,4.81,6.7,41.1,9.92,62.19,11.3,85.55,0.69,5.24,-4.03,-34.41,-52.27,-74.25,-4.56,11.65,88.29
"Craig Adams","CRAIG.ADAMS","12-13","PIT","R","R",1977-04-26,35,47,126.82,0,8.68,6.93,5.63,3.17,0,6.71,4.39,46.13,4.93,66.14,5.36,89.86,0.22,6.79,-6.71,-41.75,-61.21,-84.5,-6.57,0,85.46
"Craig Adams","CRAIG.ADAMS","13-14","PIT","R","R",1977-04-26,36,82,245.75,3.81,4.32,5.3,4.04,3.07,0.23,5.74,2.54,56.3,4.21,75.33,4.22,100.25,0.22,7.08,-5.51,-53.76,-71.11,-96.04,-6.86,8.94,89.81
"Craig Adams","CRAIG.ADAMS","14-15","PIT","R","R",1977-04-26,37,68,175.63,13.81,12.83,9.53,8.42,8.8,0.77,4.82,7.82,53.12,8.11,77.01,9.47,102.98,0.65,6.72,-4.04,-45.3,-68.9,-93.51,-6.07,9.87,90.93
"Craig Conroy","CRAIG.CONROY","07-08","CGY","C","R",1971-09-04,36,78,194.97,4.12,9.75,10.15,8.78,8.11,0.29,6.66,5.57,51.55,7.99,70.72,8.58,89.12,0.58,6.55,-6.37,-45.99,-62.72,-80.54,-5.97,5.14,87.09
"Craig Conroy","CRAIG.CONROY","08-09","CGY","C","R",1971-09-04,37,81,227.15,6.63,10.69,10.71,9.5,8.73,0.56,7.88,7.43,62.11,10.08,84.05,10.84,103.24,0.74,7.79,-7.32,-54.68,-73.97,-92.4,-7.05,7.54,87.31
"Craig Conroy","CRAIG.CONROY","09-10","CGY","C","R",1971-09-04,38,61,139.9,6.18,11.3,10.66,9.77,7.65,0.4,6.06,8.23,64.58,9.5,79.59,11.15,102.89,0.63,7.56,-5.66,-56.35,-70.09,-91.74,-6.93,4.85,90.62
"Craig MacDonald","CRAIG.MACDONALD","07-08","T.B","C","L",1977-04-07,30,64,136.02,9.16,20.51,15.53,12.08,7.93,0.45,4.42,9.77,37.86,11.37,61.82,11.85,86.23,0.37,4.25,-3.97,-28.09,-50.45,-74.38,-3.89,4.56,88.33
"Craig Rivet","CRAIG.RIVET","07-08","S.J","D","R",1974-09-13,33,73,166.82,28.57,22.64,19.18,17.65,17.45,1.88,4.71,13.38,45.74,15.14,63.8,18.08,84.37,1.23,5.84,-2.83,-32.36,-48.66,-66.29,-4.6,14.08,89.7
"Craig Rivet","CRAIG.RIVET","08-09","BUF","D","R",1974-09-13,34,64,139.15,14.34,11.43,11.4,10.46,9.66,0.94,5.61,7.07,54.77,10.21,79.39,12.32,105.43,0.78,7.34,-4.67,-47.7,-69.18,-93.11,-6.56,13.3,89.75
"Craig Rivet","CRAIG.RIVET","09-10","BUF","D","R",1974-09-13,35,76,151.78,20.8,13.99,10.56,9.23,11.24,1.36,5.18,8.38,51.5,8.8,74.57,9.2,90.51,0.67,5.28,-3.82,-43.12,-65.76,-81.32,-4.61,16.23,89.94
"Curtis Brown","CURTIS.BROWN","07-08","S.J","C","L",1976-02-12,31,33,70.13,0,8.42,11.49,9.12,4.73,0,1.72,4.41,47.95,8.38,64.51,9.08,90.44,0.32,6.38,-1.72,-43.55,-56.13,-81.36,-6.07,0,96.41
"Curtis Glencross","CURTIS.GLENCROSS","08-09","CGY","L","L",1982-12-28,25,73,143.08,8.61,11.87,13.35,12.93,10.63,0.86,9.13,7.6,56.4,11.78,76.45,13.8,92.94,0.79,6.63,-8.27,-48.8,-64.67,-79.14,-5.84,11.31,83.81
"Curtis Glencross","CURTIS.GLENCROSS","09-10","CGY","L","L",1982-12-28,26,65,141.63,24.3,16.07,15.44,13.49,12.66,1.25,3.88,9.13,47.67,11.7,64.08,13.87,88.96,0.82,5.64,-2.64,-38.54,-52.38,-75.09,-4.82,13.64,91.86
"Curtis Glencross","CURTIS.GLENCROSS","10-11","CGY","L","L",1982-12-28,27,77,187.9,13.69,13.46,13.84,12.63,14.22,1.25,7.91,8.22,52.87,11.44,71.24,13.8,95.49,1.08,6.53,-6.65,-44.64,-59.8,-81.69,-5.45,15.26,85.04
"Curtis Glencross","CURTIS.GLENCROSS","11-12","CGY","L","L",1982-12-28,28,65,143.73,12.3,12.54,11.92,10.35,9.33,0.91,6.49,7.11,49.63,9.54,70.54,10.78,93.36,0.67,6.53,-5.58,-42.52,-61,-82.58,-5.86,12.79,86.92
"Curtis Lazar","CURTIS.LAZAR","15-16","OTT","C","R",1995-02-02,20,76,106.32,30.81,11.76,9.76,8.8,8.81,4.1,9.22,8.48,63.63,9.02,83.41,10.69,110.73,0.82,8.53,-5.11,-55.15,-74.4,-100.04,-7.7,48.37,85.52
"Curtis Lazar","CURTIS.LAZAR","19-20","BUF","C","R",1995-02-02,24,37,66.58,12.6,19.51,13.62,12.37,11.68,0.89,6.19,14.54,59.95,15.33,97.19,17.25,122.14,1.11,8.38,-5.3,-45.42,-81.86,-104.89,-7.27,6.14,89.67
"Curtis McKenzie","CURTIS.MCKENZIE","16-17","DAL","L","L",1991-02-22,25,51,52.18,26.18,15.47,16.84,14.9,16.02,2.36,6.65,9.14,49.94,15.56,76.82,17.57,100.37,1.48,7.77,-4.29,-40.8,-61.26,-82.8,-6.29,25.79,86.69
"Dainius Zubrus","DAINIUS.ZUBRUS","10-11","N.J","C","L",1978-06-16,32,78,50.8,17.48,17.38,17.25,17.36,6.3,1.28,6.02,7.76,36.89,10,47.99,12.53,59.66,0.31,4.57,-4.75,-29.13,-37.98,-47.13,-4.26,16.44,83.67
"Dainius Zubrus","DAINIUS.ZUBRUS","11-12","N.J","C","L",1978-06-16,33,80,164.78,38.62,15.41,13.36,11.84,13.53,1.85,2.95,8.36,45.86,9.9,64.21,11.92,88.73,0.91,5.79,-1.09,-37.51,-54.31,-76.82,-4.89,22.18,93.58
"Dainius Zubrus","DAINIUS.ZUBRUS","13-14","N.J","C","L",1978-06-16,35,82,175.9,0,9.86,8.51,8.6,4.4,0,3.41,5.44,49.77,6.28,67.59,8.15,86.57,0.29,6.37,-3.41,-44.32,-61.3,-78.42,-6.08,0,93.14
"Dainius Zubrus","DAINIUS.ZUBRUS","14-15","N.J","C","L",1978-06-16,36,73,100.55,8.21,10.2,9.22,7.98,9.48,0.6,6.74,6.44,56.74,7.21,71,8.86,102.12,0.76,7.24,-6.13,-50.29,-63.8,-93.26,-6.48,9.35,88.13
"Dale Weise","DALE.WEISE","18-19","PHI","R","R",1988-08-05,30,41,64.78,8.87,13.33,14.05,11.14,14.16,1,10.27,8.99,58.49,11.62,71.11,11.59,92.46,1.35,8.2,-9.27,-49.5,-59.49,-80.88,-6.84,11.12,82.44
"Dallas Drake","DALLAS.DRAKE","07-08","DET","R","L",1969-02-04,38,65,123.58,18.09,12.18,15.12,13.07,9.07,0.42,1.91,4.86,35.03,8.31,46.66,9.75,64.87,0.42,4.19,-1.49,-30.17,-38.35,-55.12,-3.77,8.69,94.54
"Dalton Prout","DALTON.PROUT","13-14","CBJ","D","R",1990-03-13,23,49,77.75,0,10.95,8.58,8.49,2.22,0,7.92,6.66,54.17,6.67,71.04,8.14,87.73,0.13,5.78,-7.92,-47.51,-64.38,-79.59,-5.65,0,85.38
"Dalton Prout","DALTON.PROUT","14-15","CBJ","D","R",1990-03-13,24,63,147,0,10.14,8.33,7.29,5.58,0,7.7,6.55,58,6.97,76.64,7.92,100.65,0.41,6.9,-7.7,-51.45,-69.68,-92.73,-6.49,0,86.73
"Dalton Prout","DALTON.PROUT","15-16","CBJ","D","R",1990-03-13,25,63,80.38,0,14.63,13.86,12.99,10.51,0,5.61,9.3,54.29,12.38,76.94,14.6,97.76,0.84,7.12,-5.61,-44.99,-64.57,-83.16,-6.29,0,89.67
"Damon Severson","DAMON.SEVERSON","14-15","N.J","D","R",1994-08-07,20,50,51.78,0,15.49,15.08,13.18,12.61,0,10.31,7.06,38.51,9.55,53.78,10.63,69.99,0.82,5.7,-10.31,-31.45,-44.23,-59.36,-4.88,0,73.22
"Damon Severson","DAMON.SEVERSON","18-19","N.J","D","R",1994-08-07,24,82,120.65,23.05,26.09,23.69,20.77,16.24,1.92,6.43,18.41,52.13,21.36,68.79,24.14,92.1,1.15,5.92,-4.5,-33.72,-47.43,-67.96,-4.77,10.46,87.67
"Damon Severson","DAMON.SEVERSON","19-20","N.J","D","R",1994-08-07,25,67,167.77,23.85,25.13,21.8,20.24,24.12,1.99,6.35,16.6,49.45,19.16,68.73,21.79,85.85,1.86,5.85,-4.36,-32.85,-49.57,-64.07,-3.99,11.98,87.16
"Dan Boyle","DAN.BOYLE","07-08","T.B","D","R",1976-07-12,31,37,96.82,7.73,13.76,10.74,9.15,8.52,0.58,6.88,7.74,48.51,8.31,69.1,9.69,96.14,0.48,5.19,-6.3,-40.77,-60.79,-86.45,-4.71,7.45,85.82
"Dan Boyle","DAN.BOYLE","08-09","S.J","D","R",1976-07-12,32,76,158.3,27.64,19.31,21.23,18.73,22.33,1.82,4.77,9.91,41.39,15.14,56.17,17.09,74.17,1.51,5.25,-2.95,-31.48,-41.03,-57.08,-3.74,18.4,88.47
"Dan Boyle","DAN.BOYLE","09-10","S.J","D","R",1976-07-12,33,74,190.88,7.67,15.92,14.2,12.77,11.95,0.32,3.82,9.46,49.96,11.77,71.11,13.28,90.7,0.93,6.83,-3.5,-40.5,-59.34,-77.42,-5.9,3.36,92.35
"Dan Boyle","DAN.BOYLE","10-11","S.J","D","R",1976-07-12,34,74,167.6,8.72,18.45,16.04,13.62,13.44,0.69,7.27,11.14,49.26,13.8,72.2,15.66,99.33,1.01,6.53,-6.57,-38.11,-58.4,-83.67,-5.51,6.23,85.25
"Dan Boyle","DAN.BOYLE","11-12","S.J","D","R",1976-07-12,35,76,120.88,4.97,12.34,12.51,9.72,6.99,0.54,10.24,6.55,46.54,9.75,68.18,10.22,94.82,0.44,5.88,-9.7,-39.99,-58.43,-84.61,-5.44,8.18,78
"Dan Boyle","DAN.BOYLE","12-13","S.J","D","R",1976-07-12,36,43,51.87,17.34,11.45,9.88,11.06,4.82,1.15,5.46,5.25,40.6,6.36,58.05,9.89,79.56,0.28,5.48,-4.31,-35.35,-51.68,-69.67,-5.21,21.81,86.55
"Dan Boyle","DAN.BOYLE","14-15","NYR","D","R",1976-07-12,38,64,55.03,19.57,28.32,25.76,19.86,24.48,1.29,5.29,13.8,34.93,16.28,46.92,17.27,69.68,1.29,3.97,-4,-21.13,-30.64,-52.41,-2.68,9.32,84.86
"Dan Girardi","DAN.GIRARDI","07-08","NYR","D","R",1984-04-29,23,82,203.78,10.92,18.31,15.56,13.53,16.43,0.55,4.47,7.8,34.8,9.52,51.67,11.87,75.86,0.94,4.76,-3.92,-27,-42.15,-64,-3.83,7.02,87.16
"Dan Girardi","DAN.GIRARDI","08-09","NYR","D","R",1984-04-29,24,81,198.37,26.5,14.6,13.69,12.22,12.39,0.96,2.68,7.76,45.43,10.46,65.9,11.65,83.7,0.96,6.76,-1.71,-37.67,-55.44,-72.04,-5.8,12.43,94.11
"Dan Girardi","DAN.GIRARDI","09-10","NYR","D","R",1984-04-29,25,82,286.38,2.57,14.19,12.67,12.09,11.39,0.16,6.12,8.09,48.89,10.86,74.85,13.8,100.37,0.94,7.34,-5.96,-40.8,-63.99,-86.56,-6.39,1.99,87.47
